EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeAssists,OffThreePtRebounds,Transition Take Fouls,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,ShootingFouls,Loose Ball Fouls Drawn,DefFTReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,FtPoints,DefThreePtRebounds,DefThreePtReboundPct,DefCorner3ReboundPct,Fg2aBlocked,SelfOReb,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Assists,Offensive Fouls,BlockedShortMidRange,Arc3PctAssisted,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,OffAtRimReboundPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFtPoints,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,DefensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Transition Take Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,team_id,year,season,team_vs
1627750-1629008-1631128-201599-203932,1610612743,"Jamal Murray, Michael Porter Jr., Christian Braun, DeAndre Jordan, Aaron Gordon","Murray, Porter Jr., Braun, Jordan, Gordon",1627750-1629008-1631128-201599-203932,DEN,253.0,2,4.0,11.0,9.0,7.0,,,16.0,2.0,,2.0,5.0,,2.0,,,0.2222222222222222,91.06719367588933,11.88888888888889,20.857142857142858,11.88888888888889,20.857142857142858,0.2222222222222222,,0.7777777777777778,0.5439444444444445,,26.2,,2.0,4.0,5.0,,,1.0,1.0,1.0,,,,,6.0,7.0,,16.0,1.0,1.0,4.0,,,,,4.0,8.0,,2.0,,2.0,,2.0,4.0,1.0,2.0,5.0,2.0,7.0,,,,,,,,,,2.0,4.0,,2.0,12.0,,0.3333333333333333,0.4,,,,,0.8571428571428571,1.0,,0.6666666666666666,1.0,,0.7272727272727273,1.0,,,1.0,1.0,1.0,0.6666666666666666,,1.0,,0.5555555555555556,0.8,1.0,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,,,,,,,0.18181818181818182,0.2222222222222222,0.25,,5.3999999999999995,,1.0,,0.5,0.5,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,4.0,3.0,1.0,1.0,1.0,,0.14285714285714285,0.2,,1.0,,,,,,2.0,,,,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1631128-203932-203999,1610612743,"Jamal Murray, Michael Porter Jr., Christian Braun, Aaron Gordon, Nikola Jokić","Murray, Porter Jr., Braun, Gordon, Jokić",1627750-1629008-1631128-203932-203999,DEN,15123.0,29,252.0,66.0,530.0,523.0,127.0,82.0,1053.0,138.0,34.0,172.0,610.0,40.0,135.0,82.0,123.0,0.3628691983122363,100.2658202737552,13.794339622641509,14.936902485659656,13.41132075471698,14.34225621414914,0.2911392405063291,0.3333333333333333,0.6919831223628692,0.5537676220806794,0.5361202020202019,25.802325581395348,0.23962264150943396,49.0,101.0,156.0,15.0,28.0,65.0,105.0,41.0,12.0,34.0,2.0,6.0,183.0,302.0,69.0,676.0,23.0,41.0,53.0,37.0,62.0,19.0,170.0,220.0,146.0,192.0,110.0,64.0,174.0,12.0,65.0,412.0,39.0,89.0,189.0,60.0,249.0,43.0,31.0,12.0,34.0,10.0,26.0,33.0,67.0,18.0,105.0,129.0,15.0,56.0,623.0,164.0,0.6010928961748634,0.6547619047619048,0.927536231884058,0.4011627906976744,0.475,0.40828402366863903,0.6059602649006622,0.5609756097560976,0.5967741935483871,0.6044303797468354,0.5,0.6421568627450981,0.6379962192816635,0.5408163265306123,0.676,0.5074626865671642,0.6953125,0.3277310924369748,0.7306122448979592,0.2764976958525346,0.08333333333333333,0.6363636363636364,0.7,0.3291139240506329,0.6474358974358975,0.7013888888888888,0.6435643564356436,0.22151898734177214,0.6190476190476191,0.6989247311827957,0.08649789029535865,0.07172995780590717,0.35294117647058826,0.36363636363636365,1.0,0.27450980392156865,0.5357142857142857,0.058823529411764705,0.3333333333333333,0.5766585714285715,0.11411992263056092,0.16326530612244897,0.07840236686390532,0.2514792899408284,5.872185430463576,37.0,21.0,,0.21428571428571427,0.22077922077922077,0.5692307692307692,5.0,5.0,0.19047619047619047,0.10869565217391304,18.0,33.0,57.0,15.0,57.0,10.0,45.0,4.0,0.9090909090909091,0.7916666666666666,0.41304347826086957,0.41304347826086957,0.717391304347826,0.5454545454545454,0.16666666666666666,0.4222222222222222,23.0,12.0,25.0,13.0,0.52,103.0,90.0,0.7692307692307693,0.7777777777777778,24.0,14.0,0.07947019867549669,0.07692307692307693,0.275,0.7666666666666667,0.07253886010362694,52.0,3.0,9.0,0.9122807017543859,7.0,3.0,0.017241379310344827,0.11428571428571428,0.4727272727272727,30.0,5.0,2.0,17.0,8.0,0.4146341463414634,0.4146341463414634,0.47058823529411764,17.0,39.0,1.0,12.0,2.0,2.0,8.0,0.5,,,,5.0,,,,,4.0,2.0,5.0,8.0,10.0,3.0,1.0,,,,3.0,1.0,,1.0,,0.005813953488372093,,,,,2.0,0.029411764705882353,,,,,1610612743,2025,2024-25,False
1627750-1629008-1631212-201566-201599,1610612743,"Jamal Murray, Michael Porter Jr., Peyton Watson, Russell Westbrook, DeAndre Jordan","Murray, Porter Jr., Watson, Westbrook, Jordan",1627750-1629008-1631212-201566-201599,DEN,42.0,3,1.0,1.0,2.0,3.0,1.0,3.0,5.0,,,,2.0,,,1.0,1.0,,171.42857142857144,5.0,10.666666666666666,5.0,10.666666666666666,,,0.5,0.52055,0.52055,,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,3.0,1.0,1.0,2.0,1.0,2.0,,2.0,,2.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,1.0,1.0,1.0,1.0,,,1.0,0.5,1.0,1.0,,0.5,,,,,,,,0.5,1.0,,,0.6397,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.75,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1631212-201566-203967,1610612743,"Jamal Murray, Michael Porter Jr., Peyton Watson, Russell Westbrook, Dario Šarić","Murray, Porter Jr., Watson, Westbrook, Šarić",1627750-1629008-1631212-201566-203967,DEN,745.0,6,12.0,-3.0,22.0,22.0,6.0,5.0,44.0,6.0,1.0,8.0,23.0,2.0,6.0,6.0,6.0,0.34782608695652173,85.04697986577182,18.136363636363637,15.727272727272727,16.772727272727273,14.409090909090908,0.2608695652173913,0.2,0.7391304347826086,0.5717434782608696,0.54935,24.7,0.2727272727272727,5.0,3.0,9.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,15.0,1.0,20.0,2.0,4.0,5.0,2.0,3.0,1.0,8.0,8.0,2.0,3.0,4.0,1.0,5.0,1.0,3.0,11.0,4.0,4.0,9.0,8.0,17.0,1.0,,1.0,3.0,,3.0,,3.0,1.0,9.0,11.0,,4.0,15.0,8.0,0.8,0.8,1.0,0.125,0.5,0.125,0.3333333333333333,0.5,0.6666666666666666,0.2826086956521739,0.3333333333333333,0.7,0.3448275862068966,0.35714285714285715,0.6666666666666666,1.0,0.6666666666666666,0.4,0.6,0.47058823529411764,0.5,0.5,1.0,0.391304347826087,0.3333333333333333,0.42857142857142855,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.08695652173913043,0.5,0.5,1.0,0.2,1.0,0.2,1.0,0.6406375,0.14814814814814814,0.21052631578947367,0.25,0.4,6.073333333333333,1.0,4.0,,0.5714285714285714,0.5,1.0,1.0,2.0,1.0,0.16666666666666666,2.0,4.0,,,,,3.0,,,0.5,,,0.6666666666666666,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,5.0,0.5555555555555556,0.6666666666666666,2.0,1.0,0.13333333333333333,0.2222222222222222,0.5,0.5,0.06666666666666667,,,,,1.0,,,,0.3333333333333333,,,,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,,2.0,,,,,,1.0,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1631212-201566-203999,1610612743,"Jamal Murray, Michael Porter Jr., Peyton Watson, Russell Westbrook, Nikola Jokić","Murray, Porter Jr., Watson, Westbrook, Jokić",1627750-1629008-1631212-201566-203999,DEN,1823.0,16,30.0,25.0,65.0,59.0,22.0,27.0,124.0,12.0,4.0,18.0,57.0,6.0,12.0,6.0,20.0,0.2857142857142857,97.94843664289633,15.169230769230769,14.186440677966102,14.276923076923078,13.474576271186441,0.19047619047619047,0.26666666666666666,0.6666666666666666,0.5350031746031747,0.4845833333333333,25.34444444444445,0.3384615384615385,9.0,15.0,24.0,1.0,2.0,5.0,13.0,8.0,3.0,6.0,1.0,2.0,21.0,45.0,8.0,82.0,6.0,9.0,13.0,3.0,9.0,4.0,28.0,28.0,14.0,21.0,14.0,7.0,21.0,3.0,10.0,49.0,9.0,11.0,22.0,13.0,35.0,6.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,13.0,22.0,2.0,7.0,69.0,26.0,0.6666666666666666,0.8235294117647058,0.875,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.5238095238095238,0.5,0.6,0.5616438356164384,0.5,0.6363636363636364,0.75,0.7333333333333333,0.375,0.7,0.38235294117647056,0.2857142857142857,0.5,0.9,0.38095238095238093,0.625,0.7142857142857143,0.6666666666666666,0.20634920634920634,0.38461538461538464,0.5,0.12698412698412698,0.09523809523809523,0.5,0.5,1.0,0.13333333333333333,0.5,0.13333333333333333,0.5,0.5368888888888889,0.10294117647058823,0.14,0.15853658536585366,0.34146341463414637,5.70888888888889,3.0,4.0,,0.4,0.42857142857142855,0.6,1.0,3.0,0.3333333333333333,0.08333333333333333,4.0,7.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5714285714285714,,0.4166666666666667,5.0,3.0,6.0,3.0,0.5,16.0,10.0,0.6666666666666666,0.6666666666666666,6.0,3.0,0.13333333333333333,0.125,0.125,0.6666666666666666,0.10714285714285714,4.0,,2.0,0.8,1.0,,,0.23076923076923078,0.6666666666666666,8.0,,,1.0,1.0,0.125,0.125,1.0,3.0,10.0,,5.0,1.0,,3.0,0.75,,2.0,,,,0.16666666666666666,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1631212-201599-203932,1610612743,"Jamal Murray, Michael Porter Jr., Peyton Watson, DeAndre Jordan, Aaron Gordon","Murray, Porter Jr., Watson, Jordan, Gordon",1627750-1629008-1631212-201599-203932,DEN,200.0,1,3.0,4.0,6.0,5.0,,,11.0,1.0,,1.0,6.0,,1.0,2.0,,0.1111111111111111,79.2,17.833333333333332,18.6,16.166666666666668,18.0,0.1111111111111111,,0.4444444444444444,0.4857722222222222,,24.9,,2.0,2.0,3.0,,,2.0,3.0,2.0,,,,,5.0,8.0,,10.0,2.0,4.0,4.0,,,,,4.0,6.0,,2.0,,2.0,,1.0,4.0,3.0,,1.0,4.0,5.0,,,,1.0,,1.0,,1.0,,,,,,6.0,,0.4,0.5,,,,,0.625,0.5,,0.5555555555555556,0.5,,0.5555555555555556,0.5,,1.0,,1.0,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,,,,,,,,,0.5106333333333334,,,0.4,,8.5625,,1.0,,1.0,1.0,,,,,,1.0,2.0,,,,,1.0,,,,,,0.5,0.5,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,0.25,,,,,,,,,1.0,2.0,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-201566-201599-203999,1610612743,"Jamal Murray, Michael Porter Jr., Russell Westbrook, DeAndre Jordan, Nikola Jokić","Murray, Porter Jr., Westbrook, Jordan, Jokić",1627750-1629008-201566-201599-203999,DEN,1.0,1,,-2.0,,1.0,,1.0,1.0,,,,2.0,,,1.0,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-201566-203932-203999,1610612743,"Jamal Murray, Michael Porter Jr., Russell Westbrook, Aaron Gordon, Nikola Jokić","Murray, Porter Jr., Westbrook, Gordon, Jokić",1627750-1629008-201566-203932-203999,DEN,4867.0,17,81.0,38.0,172.0,172.0,58.0,50.0,344.0,37.0,14.0,48.0,196.0,21.0,35.0,31.0,58.0,0.294478527607362,101.7793301828642,13.680232558139535,14.616279069767442,13.25,14.174418604651162,0.22699386503067484,0.2641509433962264,0.6625766871165644,0.556322049689441,0.5036817307692308,26.60625,0.3372093023255814,25.0,45.0,60.0,7.0,9.0,25.0,41.0,14.0,2.0,11.0,2.0,7.0,77.0,115.0,16.0,234.0,11.0,18.0,31.0,23.0,32.0,10.0,90.0,94.0,60.0,36.0,47.0,12.0,59.0,2.0,28.0,130.0,21.0,32.0,64.0,28.0,92.0,14.0,10.0,4.0,11.0,3.0,8.0,7.0,18.0,6.0,36.0,42.0,3.0,17.0,203.0,90.0,0.6103896103896104,0.7014925373134329,0.75,0.3333333333333333,0.47619047619047616,0.34782608695652173,0.6695652173913044,0.6111111111111112,0.71875,0.6196319018404908,0.55,0.7169811320754716,0.6401098901098901,0.62,0.7377049180327869,0.6111111111111112,0.7111111111111111,0.5526315789473685,0.782051282051282,0.417910447761194,0.2857142857142857,0.5333333333333333,0.7647058823529411,0.36809815950920244,0.75,0.8181818181818182,0.6222222222222222,0.25153374233128833,0.6097560975609756,0.7142857142857143,0.08588957055214724,0.06748466257668712,0.18181818181818182,0.18181818181818182,1.0,0.16981132075471697,0.7777777777777778,0.1320754716981132,0.2857142857142857,0.5924718749999999,0.096045197740113,0.13178294573643412,0.13247863247863248,0.38461538461538464,5.5886956521739135,16.0,7.0,1.0,0.2413793103448276,0.15,0.64,1.0,2.0,0.4444444444444444,0.05,10.0,16.0,14.0,12.0,14.0,3.0,13.0,1.0,1.0,0.8461538461538461,0.3783783783783784,0.3783783783783784,0.8,0.625,0.1,0.4,7.0,6.0,7.0,5.0,0.7142857142857143,32.0,29.0,0.8787878787878788,0.8571428571428571,11.0,9.0,0.09565217391304348,0.08333333333333333,0.4375,0.8947368421052632,0.16071428571428573,10.0,2.0,1.0,0.7142857142857143,9.0,,,0.14634146341463414,0.8,20.0,,,7.0,3.0,0.5,0.5,0.42857142857142855,8.0,14.0,,5.0,,,5.0,0.5714285714285714,,1.0,,2.0,,0.05,,,1.0,,4.0,3.0,3.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629618-1631124-1631212-203999,1610612743,"Jamal Murray, Jalen Pickett, Julian Strawther, Peyton Watson, Nikola Jokić","Murray, Pickett, Strawther, Watson, Jokić",1627750-1629618-1631124-1631212-203999,DEN,206.0,1,3.0,3.0,9.0,9.0,2.0,9.0,18.0,2.0,,2.0,7.0,,2.0,,2.0,0.25,125.8252427184466,11.11111111111111,11.777777777777779,10.555555555555555,11.222222222222221,0.25,,0.75,0.5797875,0.4762,25.6,0.2222222222222222,1.0,3.0,4.0,1.0,1.0,,2.0,,,,,,3.0,6.0,,10.0,,,2.0,1.0,2.0,,4.0,6.0,,,3.0,,3.0,,3.0,6.0,1.0,3.0,5.0,1.0,6.0,,,,,,,,,,2.0,4.0,,1.0,8.0,4.0,1.0,1.0,,,,,0.5,,0.5,0.375,,0.5,0.5,1.0,0.6666666666666666,,0.75,0.3333333333333333,0.8333333333333334,0.2,,1.0,0.6666666666666666,0.5,0.75,0.75,1.0,0.25,,,,,,,,0.5,1.0,,,,0.1111111111111111,0.14285714285714285,0.2,0.4,3.1166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,0.5,4.0,2.0,1.0,1.0,,,,,0.5,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629618-1631128-1631212-203999,1610612743,"Jamal Murray, Jalen Pickett, Christian Braun, Peyton Watson, Nikola Jokić","Murray, Pickett, Braun, Watson, Jokić",1627750-1629618-1631128-1631212-203999,DEN,3.0,1,,-1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1630192-1631124-1631128-1631212,1610612743,"Jamal Murray, Zeke Nnaji, Julian Strawther, Christian Braun, Peyton Watson","Murray, Nnaji, Strawther, Braun, Watson",1627750-1630192-1631124-1631128-1631212,DEN,106.0,1,2.0,-7.0,4.0,4.0,,,8.0,1.0,,1.0,7.0,,1.0,,,0.25,108.67924528301887,17.25,9.25,17.25,9.25,0.25,,0.25,0.46685,,25.1,,,,,,,,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,,,,0.25,,,0.5,,,,,,,,,,,,,,14.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1630192-1631124-1631128-203999,1610612743,"Jamal Murray, Zeke Nnaji, Julian Strawther, Christian Braun, Nikola Jokić","Murray, Nnaji, Strawther, Braun, Jokić",1627750-1630192-1631124-1631128-203999,DEN,64.0,1,1.0,-1.0,3.0,2.0,,,5.0,1.0,,1.0,5.0,,1.0,1.0,,0.5,112.5,15.0,9.5,15.0,9.5,0.5,,1.0,0.55885,,26.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,4.0,,,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,4.0,,1.0,1.0,,,,,1.0,,,0.5,,,0.6666666666666666,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,0.5,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1630192-1631124-1631212-201566,1610612743,"Jamal Murray, Zeke Nnaji, Julian Strawther, Peyton Watson, Russell Westbrook","Murray, Nnaji, Strawther, Watson, Westbrook",1627750-1630192-1631124-1631212-201566,DEN,489.0,4,8.0,-11.0,16.0,17.0,,2.0,33.0,4.0,,5.0,28.0,,4.0,4.0,,0.3333333333333333,97.17791411042944,15.3125,14.352941176470589,15.3125,13.352941176470589,0.26666666666666666,,0.6,0.52395,,25.76,,,3.0,4.0,,,,1.0,5.0,,1.0,,,6.0,10.0,1.0,17.0,,,,,,,,4.0,8.0,3.0,2.0,1.0,3.0,,1.0,7.0,,2.0,5.0,,5.0,,,,,,,1.0,1.0,,3.0,3.0,1.0,2.0,17.0,,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.2,0.6,,,0.5,,,0.53125,,,,0.6666666666666666,,0.5714285714285714,,,,0.5,0.26666666666666666,0.75,0.75,0.3333333333333333,0.06666666666666667,,,0.3333333333333333,0.06666666666666667,,,,,,,,,0.125,0.18181818181818182,,,11.07,,,,,,,,,,,,,1.0,,1.0,1.0,3.0,,1.0,1.0,0.25,0.25,,,,0.25,1.0,,1.0,,,2.0,2.0,0.5,,,,,,,0.6666666666666666,,1.0,,1.0,1.0,,,,,,,,,3.0,1.0,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1630192-1631128-1631212-201566,1610612743,"Jamal Murray, Zeke Nnaji, Christian Braun, Peyton Watson, Russell Westbrook","Murray, Nnaji, Braun, Watson, Westbrook",1627750-1630192-1631128-1631212-201566,DEN,75.0,2,1.0,1.0,3.0,3.0,,,6.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,115.2,10.666666666666666,14.333333333333334,10.666666666666666,12.666666666666666,1.0,,1.0,0.50715,,26.1,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,3.0,,1.0,1.0,,,3.0,,,2.0,,2.0,,,,,1.0,,2.0,2.0,,,,,,3.0,,,,1.0,0.5,,0.5,,,,0.75,,,0.75,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.5,0.5,,,,0.5,,,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
