EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,LostBallSteals,LostBallTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,SecondChanceFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,StepOutOfBoundsTurnovers,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628978-1629638-1629675-1642265-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Rob Dillingham, Rudy Gobert","DiVincenzo, Alexander-Walker, Reid, Dillingham, Gobert",1628978-1629638-1629675-1642265-203497,MIN,1146.0,5,19.0,14.0,41.0,39.0,4.0,6.0,5.0,80,8.0,10.0,2.0,3.0,1.0,3.0,6.0,3.0,3.0,,14.0,3.0,11.0,19.0,17.0,5.0,45.0,31.0,2.0,3.0,8.0,1.0,3.0,12.0,4.0,14.0,,3.0,2.0,9.0,10.0,19.0,5.0,24.0,4.0,3.0,4.0,1.0,1.0,3.0,7.0,2.0,7.0,1.0,6.0,6.0,4.0,4.0,1.0,4.0,2.0,37.0,4.0,1.0,0.5789473684210527,0.6666666666666666,0.5555555555555556,0.875,0.5921052631578947,1.0,0.4722222222222222,,,0.5714285714285714,0.7142857142857143,0.25,0.75,0.2727272727272727,0.7307692307692307,0.2631578947368421,0.5,0.375,0.8571428571428571,0.7,100.52356020942408,0.5,13.78048780487805,14.897435897435898,13.707317073170731,14.025641025641026,0.2777777777777778,0.8,0.8,0.16666666666666666,0.5,0.5,0.08333333333333333,0.08333333333333333,0.3888888888888889,0.75,0.6666666666666666,0.25,,0.75,0.75,0.5503041666666666,0.58345,0.5479125,0.10526315789473684,0.19047619047619047,0.17777777777777778,6.042105263157895,25.458823529411767,0.0975609756097561,6.0,1.0,6.0,1.0,,5.0,10.0,15.0,6.0,5.0,5.0,10.0,5.0,4.0,1.0,25.0,1.0,3.0,5.0,0.45454545454545453,0.5555555555555556,0.8333333333333334,0.35294117647058826,0.3333333333333333,0.35294117647058826,0.625,0.625,0.5714285714285714,1.0,0.5,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.42857142857142855,0.1111111111111111,1.0,,,,1.0,1.0,1.0,3.0,,,,,1.0,,,1.0,,1.0,,,,2.0,,,,3.0,,1.0,,,,,0.3333333333333333,,0.05263157894736842,,,,,,,0.25,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-1642265-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Rob Dillingham, Julius Randle","DiVincenzo, Alexander-Walker, Reid, Dillingham, Randle",1628978-1629638-1629675-1642265-203944,MIN,526.0,4,9.0,10.0,20.0,20.0,6.0,10.0,4.0,40,5.0,8.0,2.0,3.0,2.0,2.0,4.0,,2.0,2.0,5.0,1.0,7.0,12.0,7.0,6.0,29.0,19.0,2.0,3.0,6.0,2.0,3.0,12.0,2.0,5.0,1.0,1.0,2.0,4.0,2.0,7.0,3.0,10.0,2.0,,1.0,,,1.0,2.0,2.0,5.0,,3.0,6.0,2.0,,,,,23.0,6.0,1.0,0.5833333333333334,0.6666666666666666,0.6052631578947368,0.6666666666666666,0.6666666666666666,0.75,0.3684210526315789,0.08333333333333333,,0.5,0.6666666666666666,0.4,1.0,0.25,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,109.50570342205322,,12.9,13.4,12.15,12.5,0.42105263157894735,0.625,0.625,0.21052631578947367,0.5,0.6666666666666666,,0.10526315789473684,0.2631578947368421,1.0,0.6666666666666666,0.4,0.4,0.2,0.7894736842105263,0.5941447368421052,0.6424666666666666,0.6053,0.1,0.15384615384615385,0.20689655172413793,3.5583333333333336,24.599999999999998,0.3,2.0,,3.0,1.0,2.0,7.0,2.0,9.0,2.0,1.0,3.0,4.0,2.0,1.0,,11.0,2.0,1.0,7.0,0.14285714285714285,0.16666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5,0.5833333333333334,0.5,,0.2,,0.4,0.4,1.0,,0.4,0.2413793103448276,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,0.5,,0.25,,1.0,,,0.25,,,0.5,0.5,1.0,0.5,,0.5,0.5,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-201144-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Mike Conley, Rudy Gobert","DiVincenzo, Alexander-Walker, Reid, Conley, Gobert",1628978-1629638-1629675-201144-203497,MIN,5166.0,22,86.0,-40.0,171.0,166.0,14.0,12.0,20.0,337,24.0,39.0,6.0,9.0,3.0,20.0,46.0,8.0,12.0,,53.0,4.0,47.0,93.0,65.0,17.0,165.0,205.0,11.0,15.0,29.0,11.0,4.0,64.0,16.0,53.0,13.0,10.0,15.0,36.0,22.0,60.0,26.0,86.0,17.0,10.0,14.0,5.0,11.0,16.0,30.0,19.0,40.0,2.0,35.0,26.0,11.0,7.0,6.0,8.0,6.0,136.0,14.0,1.0,0.5053763440860215,0.7333333333333333,0.46835443037974683,0.6666666666666666,0.4823529411764706,0.6590909090909091,0.41139240506329117,0.13978494623655913,0.1794871794871795,0.4666666666666667,0.6285714285714286,0.3409090909090909,0.8,0.21739130434782608,0.725,0.2777777777777778,0.5714285714285714,0.18421052631578946,0.7058823529411765,0.8928571428571429,93.93728222996516,0.75,15.637426900584796,15.012048192771084,14.95906432748538,14.403614457831326,0.2468354430379747,0.6153846153846154,0.75,0.2911392405063291,0.43478260869565216,0.4878048780487805,0.05063291139240506,0.0759493670886076,0.33544303797468356,0.42857142857142855,0.6666666666666666,0.2,,0.26666666666666666,0.6582278481012658,0.5234993630573249,0.5077433333333333,0.4514892857142857,0.07058823529411765,0.10576923076923077,0.17575757575757575,6.524731182795699,25.59846153846154,0.08187134502923976,14.0,1.0,18.0,1.0,2.0,15.0,30.0,42.0,14.0,15.0,14.0,29.0,10.0,10.0,3.0,72.0,7.0,3.0,15.0,0.3191489361702128,0.38461538461538464,0.7777777777777778,0.27692307692307694,0.25,0.27692307692307694,0.43333333333333335,0.46875,0.5294117647058824,0.6470588235294118,0.4166666666666667,0.15,0.2641509433962264,0.2641509433962264,0.7142857142857143,0.25,0.2641509433962264,0.09090909090909091,2.0,3.0,4.0,,4.0,6.0,5.0,12.0,,,4.0,2.0,5.0,1.0,5.0,1.0,2.0,5.0,,3.0,,,,1.0,,1.0,,0.45454545454545453,,0.10869565217391304,,0.6666666666666666,0.2692307692307692,1.0,0.0641025641025641,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.19047619047619047,0.6666666666666666,,,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,0.3333333333333333,,0.375,0.6666666666666666,0.09523809523809523,,,0.5,0.5,0.015151515151515152,1.0,,1.0,0.125,0.25,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-201144-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Mike Conley, Julius Randle","DiVincenzo, Alexander-Walker, Reid, Conley, Randle",1628978-1629638-1629675-201144-203944,MIN,1775.0,11,30.0,19.0,57.0,57.0,,3.0,9.0,114,17.0,23.0,3.0,4.0,,7.0,16.0,5.0,2.0,,12.0,,25.0,44.0,14.0,10.0,72.0,53.0,5.0,8.0,15.0,,,32.0,4.0,12.0,4.0,4.0,7.0,12.0,9.0,21.0,11.0,32.0,11.0,7.0,2.0,1.0,2.0,5.0,7.0,5.0,12.0,,13.0,13.0,9.0,3.0,2.0,3.0,2.0,57.0,,,0.5681818181818182,0.625,0.5344827586206896,0.65,0.5806451612903226,0.6818181818181818,0.2413793103448276,0.09090909090909091,0.08695652173913043,0.2857142857142857,0.5294117647058824,0.3684210526315789,0.75,0.4,0.6363636363636364,0.3793103448275862,0.8333333333333334,0.375,0.42857142857142855,0.75,92.48450704225353,0.6666666666666666,14.964912280701755,16.17543859649123,13.807017543859649,15.263157894736842,0.39655172413793105,0.7391304347826086,0.8095238095238095,0.27586206896551724,0.4375,0.4666666666666667,0.08620689655172414,0.034482758620689655,0.20689655172413793,0.4,0.75,,,,0.6379310344827587,0.5487905172413793,0.5381714285714285,,0.14516129032258066,0.1875,0.20833333333333334,5.834090909090909,26.014285714285712,,4.0,,4.0,,,,18.0,9.0,4.0,9.0,3.0,12.0,3.0,6.0,3.0,27.0,4.0,,,0.36,0.391304347826087,0.75,0.2857142857142857,,0.2857142857142857,,,0.5555555555555556,0.75,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.75,,0.3333333333333333,,,1.0,,,2.0,2.0,,3.0,,1.0,,,1.0,1.0,,,,3.0,,,,5.0,,,,1.0,,,0.07142857142857142,0.0625,0.08333333333333333,,0.1111111111111111,1.0,0.041666666666666664,0.2,0.25,,,,0.3333333333333333,0.2,,,,,1.0,1.0,2.0,,,1.0,,,,0.5,0.25,0.5,,,,,0.5,1.0,,,,,0.2,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-203497-204060,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Rudy Gobert, Joe Ingles","DiVincenzo, Alexander-Walker, Reid, Gobert, Ingles",1628978-1629638-1629675-203497-204060,MIN,109.0,1,2.0,-3.0,3.0,4.0,2.0,4.0,1.0,7,,,,,,,1.0,1.0,,,,,1.0,2.0,,2.0,4.0,7.0,,,,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,4.0,2.0,,0.5,,0.5,,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,92.4770642201835,,19.333333333333332,12.75,19.333333333333332,12.0,,,,0.5,,,0.5,,,,,,,,,0.4274,,0.3223,,,,10.4,,0.6666666666666666,,,,,2.0,4.0,,,,,,,,,,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1629675-203944-204060,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Julius Randle, Joe Ingles","DiVincenzo, Alexander-Walker, Reid, Randle, Ingles",1628978-1629638-1629675-203944-204060,MIN,303.0,1,5.0,1.0,9.0,11.0,5.0,1.0,,20,1.0,1.0,,,1.0,2.0,2.0,2.0,,,2.0,1.0,5.0,5.0,2.0,2.0,15.0,14.0,,,,3.0,1.0,6.0,,2.0,,,,2.0,,3.0,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,,,,,15.0,5.0,,1.0,,0.9285714285714286,,0.9375,,0.2857142857142857,,,,,,1.0,,1.0,,,,,1.0,95.04950495049505,,16.88888888888889,13.727272727272727,16.88888888888889,13.727272727272727,0.14285714285714285,1.0,1.0,0.2857142857142857,1.0,1.0,0.2857142857142857,,0.2857142857142857,,,0.25,,0.25,0.42857142857142855,0.4861785714285714,,0.502775,0.125,0.16666666666666666,,9.4,25.5,0.5555555555555556,1.0,1.0,1.0,1.0,,9.0,4.0,,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,,9.0,0.4,0.4,,0.5,1.0,0.5,1.125,1.125,,1.0,1.0,0.5,0.5,0.5,,1.0,0.5,0.6,1.0,2.0,,,,,3.0,3.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630162-1630183-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Rudy Gobert","DiVincenzo, Alexander-Walker, Edwards, McDaniels, Gobert",1628978-1629638-1630162-1630183-203497,MIN,228.0,3,4.0,4.0,7.0,6.0,1.0,,,13,1.0,2.0,,,,,,1.0,,,3.0,,2.0,3.0,3.0,2.0,12.0,8.0,,,,,,,,3.0,,,,2.0,1.0,3.0,,3.0,,,,,,,,1.0,1.0,,3.0,2.0,,,,,,12.0,1.0,,0.6666666666666666,,0.8333333333333334,,0.8571428571428571,,0.5,,,,1.0,,1.0,,1.0,,,,,1.0,82.10526315789474,,17.571428571428573,17.5,17.571428571428573,17.5,0.3333333333333333,0.5,0.5,,,,0.16666666666666666,,0.5,,,,,,0.8333333333333334,0.5399083333333333,,,,,,7.333333333333333,25.233333333333334,0.14285714285714285,2.0,,2.0,,2.0,2.0,4.0,6.0,2.0,2.0,2.0,4.0,2.0,1.0,,10.0,,,2.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,1.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630162-1630183-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, McDaniels, Randle",1628978-1629638-1630162-1630183-203944,MIN,501.0,9,8.0,-11.0,19.0,17.0,9.0,7.0,3.0,36,2.0,2.0,,,,1.0,4.0,4.0,1.0,1.0,6.0,3.0,4.0,10.0,7.0,1.0,15.0,26.0,1.0,3.0,2.0,4.0,4.0,6.0,,6.0,,1.0,2.0,2.0,2.0,5.0,3.0,8.0,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,3.0,2.0,1.0,1.0,,1.0,1.0,13.0,9.0,,0.4,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4117647058823529,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.2,0.8,0.2727272727272727,,0.25,,,103.47305389221557,1.0,14.631578947368421,13.117647058823529,13.631578947368421,12.823529411764707,0.11764705882352941,1.0,1.0,0.23529411764705882,0.25,0.25,0.23529411764705882,0.058823529411764705,0.35294117647058826,,,,0.125,0.375,0.5294117647058824,0.45570588235294124,0.29615,0.3675,0.05555555555555555,0.09090909090909091,0.13333333333333333,10.680000000000001,25.228571428571428,0.47368421052631576,2.0,,2.0,,1.0,3.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,,,3.0,0.25,0.25,1.0,0.2857142857142857,,0.2857142857142857,0.125,0.16666666666666666,1.0,0.6666666666666666,0.5,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.2,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,0.25,,,,1.0,0.3333333333333333,,0.09090909090909091,0.25,0.25,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630162-201144-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Rudy Gobert","DiVincenzo, Alexander-Walker, Edwards, Conley, Gobert",1628978-1629638-1630162-201144-203497,MIN,128.0,1,2.0,2.0,3.0,3.0,,,2.0,6,1.0,3.0,1.0,1.0,,,,,,,1.0,,1.0,3.0,1.0,,2.0,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,5.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,0.25,,,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,,1.0,67.5,,28.666666666666668,14.0,24.0,14.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.25,1.0,1.0,,,,1.0,0.67015,,,,,1.0,1.4000000000000001,26.0,,,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630162-201144-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Mike Conley, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Conley, Randle",1628978-1629638-1630162-201144-203944,MIN,19.0,1,,2.0,1.0,1.0,,,,2,,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,151.57894736842107,,10.0,9.0,10.0,9.0,,,,1.0,1.0,1.0,,,,,,,,,,0.3784,,,,,,5.2,,,,,,,,,2.0,,,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630162-203497-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Anthony Edwards, Rudy Gobert, Julius Randle","DiVincenzo, Alexander-Walker, Edwards, Gobert, Randle",1628978-1629638-1630162-203497-203944,MIN,794.0,7,13.0,8.0,25.0,25.0,11.0,5.0,7.0,50,4.0,5.0,1.0,1.0,2.0,2.0,10.0,1.0,4.0,,6.0,2.0,6.0,16.0,10.0,4.0,34.0,26.0,2.0,2.0,13.0,6.0,2.0,4.0,2.0,6.0,2.0,3.0,6.0,6.0,5.0,11.0,9.0,20.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,4.0,10.0,,2.0,4.0,1.0,2.0,1.0,2.0,2.0,21.0,11.0,,0.375,1.0,0.5769230769230769,0.9285714285714286,0.6071428571428571,0.9285714285714286,0.38461538461538464,0.125,,0.16666666666666666,0.7142857142857143,0.6,0.8571428571428571,0.75,0.7857142857142857,0.6428571428571429,1.0,1.0,1.0,0.8333333333333334,90.68010075566751,1.0,14.92,16.84,13.92,16.68,0.19230769230769232,0.8,0.8,0.38461538461538464,0.2,0.25,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.14285714285714285,1.0,0.25,,0.25,0.5769230769230769,0.52885,0.55647,0.51333125,0.037037037037037035,0.058823529411764705,0.38235294117647056,7.05625,24.84,0.44,5.0,1.0,6.0,1.0,4.0,13.0,8.0,15.0,5.0,4.0,5.0,9.0,4.0,3.0,1.0,23.0,,,13.0,0.6666666666666666,0.8,0.8333333333333334,0.6,0.5,0.6,0.5625,0.65,0.75,1.0,0.75,0.5,0.8333333333333334,0.8333333333333334,0.8,0.5,0.8333333333333334,0.38235294117647056,2.0,,1.0,,3.0,5.0,3.0,3.0,,,1.0,,,,2.0,4.0,,3.0,,,,,1.0,,,1.0,1.0,0.5,,0.2,,,0.5,,,,,0.25,0.25,1.0,,0.42857142857142855,1.0,,1.0,2.0,2.0,3.0,,,,,,,,0.6,1.0,0.6666666666666666,,0.2857142857142857,0.5,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630183-1631169-203497,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Josh Minott, Rudy Gobert","DiVincenzo, Alexander-Walker, McDaniels, Minott, Gobert",1628978-1629638-1630183-1631169-203497,MIN,90.0,1,2.0,-2.0,2.0,3.0,,,,5,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,1.0,,1.0,,,,,1.0,80.0,,25.0,13.333333333333334,25.0,13.333333333333334,0.5,,,,,,,0.5,,,,,,,1.0,0.55685,,,0.3333333333333333,0.5,,3.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
1628978-1629638-1630183-1631169-203944,1610612750,"Donte DiVincenzo, Nickeil Alexander-Walker, Jaden McDaniels, Josh Minott, Julius Randle","DiVincenzo, Alexander-Walker, McDaniels, Minott, Randle",1628978-1629638-1630183-1631169-203944,MIN,17.0,1,,,1.0,,1.0,,,1,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,1.0,,,,,1.0,1.0,0.38295,,0.38295,,,,,27.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2025,2024-25,True
