EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGA,BadPassSteals,DefensiveGoaltends,OffShortMidRangeReboundPct,Corner3Frequency,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,LongMidRangeAssists,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedAtRim,PenaltyCorner3FGA,PenaltyCorner3Frequency,NonShootingPenaltyNonTakeFouls,Travels,SecondChanceTurnovers,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,Charge Fouls,BlockedCorner3,Transition Take Fouls Drawn,3SecondViolations,team_id,year,season,team_vs
1626172-1630228-1641764-201939-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Brandin Podziemski, Stephen Curry, Andrew Wiggins","Looney, Kuminga, Podziemski, Curry, Wiggins",1626172-1630228-1641764-201939-203952,GSW,1061.0,2,18.0,2.0,37.0,37.0,4.0,8.0,2.0,74.0,7.0,9.0,,,,1.0,4.0,6.0,6.0,3.0,6.0,,1.0,13.0,21.0,6.0,12.0,2.0,46.0,44.0,,1.0,,,,1.0,,1.0,,,14.0,12.0,18.0,,,6.0,3.0,7.0,6.0,13.0,3.0,4.0,32.0,2.0,,6.0,8.0,1.0,15.0,2.0,17.0,,2.0,1.0,1.0,4.0,6.0,2.0,4.0,8.0,4.0,,6.0,4.0,,,46.0,,4.0,,0.5384615384615384,0.5384615384615384,1.0,0.5,,0.5,0.6190476190476191,,,0.6666666666666666,,,0.6571428571428571,,,0.36363636363636365,1.0,0.8888888888888888,,1.0,0.3333333333333333,0.9333333333333333,0.15384615384615385,,0.3333333333333333,1.0,0.75,1.0,1.0,1.0,,100.43355325164939,14.054054054054054,14.621621621621621,13.675675675675675,14.405405405405405,0.2727272727272727,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,,,0.5,,0.5,,0.6363636363636364,0.5,0.5395136363636364,,0.563325,0.11428571428571428,0.17391304347826086,,,8.433333333333334,24.974999999999998,0.10810810810810811,1.0,0.047619047619047616,,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.5,6.0,1.0,,,0.18181818181818182,2.0,3.0,,1.0,,1.0,3.0,1.0,,,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,2.0,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630228-1641764-203471-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Brandin Podziemski, Dennis Schröder, Andrew Wiggins","Looney, Kuminga, Podziemski, Schröder, Wiggins",1626172-1630228-1641764-203471-203952,GSW,344.0,2,6.0,-2.0,10.0,11.0,,,3.0,21.0,,1.0,,1.0,,,3.0,4.0,3.0,,3.0,,,3.0,8.0,,3.0,2.0,8.0,10.0,1.0,2.0,,2.0,,,,,,,6.0,,,,,3.0,,3.0,,3.0,,,6.0,1.0,2.0,4.0,1.0,,5.0,3.0,8.0,,2.0,1.0,,1.0,1.0,,,1.0,4.0,,4.0,2.0,,,6.0,,,,1.0,1.0,,,,,0.375,0.5,,0.2727272727272727,0.3333333333333333,,0.3076923076923077,0.3333333333333333,,0.2727272727272727,,0.25,0.4,1.0,0.3333333333333333,0.625,0.375,,0.3333333333333333,,,1.0,1.0,1.0,,87.90697674418604,15.2,17.454545454545453,13.4,15.090909090909092,0.09090909090909091,,,,0.36363636363636365,0.75,0.75,0.2727272727272727,0.2727272727272727,,,,0.3333333333333333,,,,,,0.36363636363636365,,0.4849318181818182,0.5094,,0.15384615384615385,0.2,0.25,,9.3375,24.900000000000002,,,,,3.0,,,,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630228-1641764-203937-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Brandin Podziemski, Kyle Anderson, Andrew Wiggins","Looney, Kuminga, Podziemski, Anderson, Wiggins",1626172-1630228-1641764-203937-203952,GSW,125.0,1,2.0,4.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,3.0,,,3.0,,3.0,,,,,1.0,1.0,,,2.0,,,,,,,4.0,,,,0.5,0.5,,,,,1.0,,,1.0,,,1.0,,,,,,,0.75,,0.75,,,,,,,0.6666666666666666,1.0,,69.11999999999999,13.666666666666666,28.0,13.666666666666666,26.333333333333332,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.51465,,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630228-201939-203471-203952,1610612744,"Kevon Looney, Jonathan Kuminga, Stephen Curry, Dennis Schröder, Andrew Wiggins","Looney, Kuminga, Curry, Schröder, Wiggins",1626172-1630228-201939-203471-203952,GSW,9.0,1,,-3.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630322-1630541-1630611,1610612744,"Kevon Looney, Pat Spencer, Lindy Waters III, Moses Moody, Gui Santos","Looney, Spencer, Waters III, Moody, Santos",1626172-1630311-1630322-1630541-1630611,GSW,94.0,1,2.0,-6.0,2.0,3.0,,,,5.0,,,,,,,,1.0,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59574468085107,26.0,14.0,26.0,14.0,,,,,1.0,,,,,,,,,,,,,,,,0.4604,,,,,,,13.1,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630322-1630611-203471,1610612744,"Kevon Looney, Pat Spencer, Lindy Waters III, Gui Santos, Dennis Schröder","Looney, Spencer, Waters III, Santos, Schröder",1626172-1630311-1630322-1630611-203471,GSW,27.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.33333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630322-1641764-203110,1610612744,"Kevon Looney, Pat Spencer, Lindy Waters III, Brandin Podziemski, Draymond Green","Looney, Spencer, Waters III, Podziemski, Green",1626172-1630311-1630322-1641764-203110,GSW,29.0,1,,-2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,12.0,17.0,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630541-1630611-203471,1610612744,"Kevon Looney, Pat Spencer, Moses Moody, Gui Santos, Dennis Schröder","Looney, Spencer, Moody, Santos, Schröder",1626172-1630311-1630541-1630611-203471,GSW,35.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,82.28571428571428,12.0,23.0,12.0,14.0,,,,,1.0,,,,,,,,,,,,,,,,0.446,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630541-1630611-203937,1610612744,"Kevon Looney, Pat Spencer, Moses Moody, Gui Santos, Kyle Anderson","Looney, Spencer, Moody, Santos, Anderson",1626172-1630311-1630541-1630611-203937,GSW,115.0,1,2.0,-2.0,4.0,4.0,1.0,3.0,,8.0,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,2.0,,1.0,,2.0,4.0,,,,,,1.0,,,,,2.0,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,2.0,,1.0,,1.0,1.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,1.0,,,,1.0,,,,,,1.0,,,,100.17391304347825,15.25,13.5,15.25,13.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.46115,,0.414,,,,,7.7,25.6,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630541-203937-203952,1610612744,"Kevon Looney, Pat Spencer, Moses Moody, Kyle Anderson, Andrew Wiggins","Looney, Spencer, Moody, Anderson, Wiggins",1626172-1630311-1630541-203937-203952,GSW,32.0,1,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,90.0,6.0,26.0,6.0,26.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,0.4751,,0.4751,,,,,3.7,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1630611-1641764-1642050,1610612744,"Kevon Looney, Pat Spencer, Gui Santos, Brandin Podziemski, Jackson Rowe","Looney, Spencer, Santos, Podziemski, Rowe",1626172-1630311-1630611-1641764-1642050,GSW,191.0,1,3.0,9.0,7.0,7.0,,,1.0,14.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,2.0,3.0,2.0,3.0,1.0,11.0,2.0,,1.0,,,,,,,,,4.0,,6.0,,,2.0,1.0,2.0,2.0,4.0,1.0,,10.0,1.0,,3.0,2.0,,5.0,1.0,6.0,,,,,1.0,1.0,,,1.0,2.0,,2.0,1.0,,,11.0,,,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,0.8333333333333334,,,0.7857142857142857,,,0.5,,1.0,,1.0,1.0,1.0,0.5,,1.0,1.0,1.0,,1.0,1.0,,105.54973821989529,12.714285714285714,14.571428571428571,12.571428571428571,14.571428571428571,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5302083333333333,,,0.14285714285714285,0.25,,,8.133333333333333,24.96666666666667,,,,,1.0,,,,,,,,,,1.0,1.0,,,,0.16666666666666666,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630311-1641764-1642050-203110,1610612744,"Kevon Looney, Pat Spencer, Brandin Podziemski, Jackson Rowe, Draymond Green","Looney, Spencer, Podziemski, Rowe, Green",1626172-1630311-1641764-1642050-203110,GSW,75.0,1,1.0,,3.0,3.0,,2.0,,6.0,,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,,3.0,3.0,,,,,,,,,,,,,3.0,,,2.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,1.0,0.5,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,115.2,12.0,13.0,12.0,13.0,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.6666666666666666,0.5,0.49533333333333335,,,,,,,8.4,25.1,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630541-1630611-201939,1610612744,"Kevon Looney, Lindy Waters III, Moses Moody, Gui Santos, Stephen Curry","Looney, Waters III, Moody, Santos, Curry",1626172-1630322-1630541-1630611-201939,GSW,114.0,1,2.0,-6.0,4.0,5.0,,,1.0,9.0,,2.0,,2.0,,,,3.0,,,2.0,,,,5.0,,2.0,2.0,2.0,8.0,,3.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,4.0,1.0,,,1.0,4.0,5.0,,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,0.125,0.25,,0.2857142857142857,,,0.8,1.0,,1.0,0.5714285714285714,1.0,,,,,,1.0,,113.6842105263158,14.25,11.4,13.5,11.4,0.2857142857142857,,,,0.42857142857142855,,,,0.2857142857142857,,,,0.6666666666666666,,,,,,0.5714285714285714,,0.5403071428571429,0.5915,,0.125,0.16666666666666666,1.0,,3.72,25.95,,2.0,0.4,0.6666666666666666,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630541-1630611-203471,1610612744,"Kevon Looney, Lindy Waters III, Moses Moody, Gui Santos, Dennis Schröder","Looney, Waters III, Moody, Santos, Schröder",1626172-1630322-1630541-1630611-203471,GSW,170.0,1,3.0,,5.0,6.0,,3.0,1.0,11.0,,,,,,,1.0,3.0,,2.0,2.0,,,1.0,3.0,2.0,2.0,,8.0,8.0,,,,3.0,,,,,,,,2.0,6.0,,,2.0,2.0,,2.0,2.0,2.0,,6.0,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,,2.0,4.0,,,,,,,5.0,,,,,,1.0,1.0,,1.0,0.3333333333333333,,,0.8,1.5,,0.8,1.5,,0.4,,1.0,0.5,,,1.0,0.5,,,,1.0,1.0,,,,93.17647058823529,14.2,16.5,13.4,16.5,,,,,0.6,0.3333333333333333,0.5,,0.4,1.0,1.0,1.0,,,,,,,0.4,1.0,0.45424,0.46245,,,,0.375,,7.933333333333334,27.15,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612744,2025,2024-25,False
1626172-1630322-1630541-1631218-203471,1610612744,"Kevon Looney, Lindy Waters III, Moses Moody, Trayce Jackson-Davis, Dennis Schröder","Looney, Waters III, Moody, Jackson-Davis, Schröder",1626172-1630322-1630541-1631218-203471,GSW,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,360.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.2209,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630541-1641764-203937,1610612744,"Kevon Looney, Lindy Waters III, Moses Moody, Brandin Podziemski, Kyle Anderson","Looney, Waters III, Moody, Podziemski, Anderson",1626172-1630322-1630541-1641764-203937,GSW,90.0,1,2.0,-3.0,2.0,3.0,,,1.0,5.0,,,,,,,,2.0,,,1.0,,,,2.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,0.5,,1.0,,,,1.0,,,80.0,23.5,14.333333333333334,21.5,14.333333333333334,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.47231666666666666,,,,,,,10.3,26.6,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630541-203471-203952,1610612744,"Kevon Looney, Lindy Waters III, Moses Moody, Dennis Schröder, Andrew Wiggins","Looney, Waters III, Moody, Schröder, Wiggins",1626172-1630322-1630541-203471-203952,GSW,342.0,4,6.0,-4.0,10.0,10.0,3.0,,2.0,20.0,1.0,3.0,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,3.0,,,2.0,8.0,1.0,4.0,3.0,10.0,14.0,1.0,2.0,3.0,5.0,1.0,5.0,,,3.0,5.0,,4.0,3.0,,2.0,3.0,1.0,,1.0,1.0,1.0,,3.0,1.0,3.0,2.0,1.0,,3.0,4.0,7.0,,1.0,1.0,,,1.0,,,2.0,2.0,,3.0,2.0,,,5.0,5.0,3.0,,,,1.0,0.25,,0.25,0.25,0.5,0.2,0.2916666666666667,0.5,0.2,0.38461538461538464,0.8333333333333334,0.4166666666666667,0.3333333333333333,,0.5,0.5,1.0,0.3333333333333333,0.75,0.4444444444444444,0.5,,,0.5,,1.0,,,84.21052631578947,18.5,15.7,17.4,13.5,0.25,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.6,0.3333333333333333,,,0.5833333333333334,0.3333333333333333,0.5018958333333333,0.5621,0.49398,0.15384615384615385,0.2222222222222222,0.5,0.5,5.75,25.275,0.3,1.0,0.125,0.25,,1.0,1.0,,,,,,1.0,,,1.0,,,0.5,0.08333333333333333,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,1.0,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630611-201939-203937,1610612744,"Kevon Looney, Lindy Waters III, Gui Santos, Stephen Curry, Kyle Anderson","Looney, Waters III, Santos, Curry, Anderson",1626172-1630322-1630611-201939-203937,GSW,231.0,1,4.0,5.0,7.0,6.0,4.0,,3.0,13.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,,2.0,5.0,5.0,1.0,5.0,,13.0,8.0,3.0,3.0,,6.0,3.0,3.0,,3.0,,6.0,8.0,2.0,3.0,,,3.0,,4.0,1.0,5.0,,2.0,11.0,3.0,,,2.0,,2.0,3.0,5.0,,,,,,,,1.0,1.0,,,,,,,7.0,6.0,4.0,,0.8,0.8,1.0,0.2,,0.2,1.0,1.0,1.0,0.65,1.0,0.5,0.65,1.0,0.5,0.5,,1.0,,,0.75,1.0,0.75,,1.0,,1.0,1.0,,,,81.03896103896103,19.857142857142858,15.333333333333334,15.571428571428571,15.333333333333334,0.3,1.0,1.0,0.6666666666666666,0.1,1.0,1.0,0.1,0.3,,,,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.8,,0.52081,,0.5232583333333333,,,0.46153846153846156,0.46153846153846156,8.1,25.14,0.5714285714285714,,,,1.0,,,,,,,,,,1.0,2.0,,,,0.2,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
1626172-1630322-1630611-203471-203937,1610612744,"Kevon Looney, Lindy Waters III, Gui Santos, Dennis Schröder, Kyle Anderson","Looney, Waters III, Santos, Schröder, Anderson",1626172-1630322-1630611-203471-203937,GSW,19.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,False
