EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,DefTwoPtRebounds,FG3APctBlocked,Corner3PctBlocked,DefTwoPtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,FTOffRebounds,DeadBallTurnovers,Offensive Fouls Drawn,OffFTReboundPct,DefAtRimReboundPct,Blocked2s,BlockedShortMidRange,Blocks,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceAtRimFGA,OffTwoPtRebounds,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,BadPassTurnovers,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyArc3Frequency,Travels,HeaveAttempts,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFtPoints,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,LongMidRangeFGM,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockedAtRim,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,PtsPutbacks,PenaltyTurnovers,SecondChanceAtRimAccuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffShortMidRangeReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Charge Fouls,Offensive Fouls,HeaveMakes,Transition Take Fouls,SecondChanceTurnovers,Clear Path Fouls,BlockedLongMidRange,Blocked3s,BlockedCorner3,BlockedArc3,LongMidRangePctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,3SecondViolations,team_id,year,season,team_vs
1628366-1629632-1641824-202696-203897,1610612741,"Lonzo Ball, Coby White, Matas Buzelis, Nikola Vučević, Zach LaVine","Ball, White, Buzelis, Vučević, LaVine",1628366-1629632-1641824-202696-203897,CHI,599.0,4,10.0,-4.0,22.0,22.0,,8.0,,44.0,4.0,5.0,4.0,6.0,1.0,1.0,2.0,,,1.0,5.0,,,8.0,12.0,2.0,7.0,2.0,24.0,28.0,,,,,,,,,,12.0,4.0,6.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,3.0,3.0,18.0,,7.0,1.0,10.0,,10.0,,,,,1.0,,2.0,2.0,3.0,4.0,2.0,,1.0,,24.0,,,0.75,0.75,1.0,0.2857142857142857,,,0.2857142857142857,0.6666666666666666,,0.5789473684210527,,,0.6,,,0.3684210526315789,0.5,1.0,0.7777777777777778,,0.8181818181818182,,,0.6666666666666666,1.0,,105.7762938230384,13.681818181818182,13.545454545454545,13.681818181818182,12.818181818181818,0.2631578947368421,0.8,0.8,0.75,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.75,0.05263157894736842,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.2,0.25,1.0,,,,,,0.631578947368421,0.2,0.5475052631578947,,0.05,0.07692307692307693,,,6.3,25.32857142857143,,,,1.0,2.0,0.14285714285714285,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630188-1630581,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Jalen Smith, Josh Giddey","Ball, Horton-Tucker, Williams, Smith, Giddey",1628366-1629659-1630172-1630188-1630581,CHI,188.0,3,3.0,7.0,6.0,6.0,,,,12.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,3.0,,,1.0,2.0,3.0,4.0,,11.0,4.0,,,,,,,,,,2.0,,9.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,,1.0,11.0,,3.0,,4.0,,4.0,,,,,,,,,,,,,,,11.0,,,1.0,1.0,1.0,0.75,,,0.75,0.5,,0.9166666666666666,,,0.9166666666666666,,,0.6666666666666666,,,1.0,,1.0,,,1.0,1.0,,91.91489361702128,14.166666666666666,17.166666666666668,14.166666666666666,17.166666666666668,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.8333333333333334,0.6666666666666666,0.5289416666666666,,,,,,4.85,25.65,,,,,1.0,,,1.0,,1.0,,,,,1.0,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630188-1631207,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Jalen Smith, Dalen Terry","Ball, Horton-Tucker, Williams, Smith, Terry",1628366-1629659-1630172-1630188-1631207,CHI,28.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,102.85714285714286,5.0,23.0,5.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630188-1641763,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Jalen Smith, Julian Phillips","Ball, Horton-Tucker, Williams, Smith, Phillips",1628366-1629659-1630172-1630188-1641763,CHI,296.0,1,5.0,-5.0,10.0,10.0,5.0,2.0,2.0,20.0,3.0,6.0,,,1.0,1.0,2.0,,1.0,1.0,3.0,,,3.0,7.0,2.0,5.0,,12.0,17.0,2.0,2.0,,,4.0,3.0,,3.0,4.0,2.0,4.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,1.0,1.0,,,,,,8.0,4.0,5.0,0.3333333333333333,1.0,1.0,0.4,,,0.4,0.42857142857142855,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.4166666666666667,,1.0,1.0,0.3333333333333333,0.4,0.2857142857142857,,1.0,,,97.29729729729729,14.7,14.9,14.6,12.8,0.5,0.5,0.5,0.3333333333333333,,,,,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,0.16666666666666666,,0.9166666666666666,0.3333333333333333,0.6052333333333334,0.6007666666666667,,,0.3333333333333333,0.3333333333333333,3.6285714285714286,25.68,0.5,,,,1.0,,,0.25,1.0,,,,,0.6149,,,,,,,,,,,,,0.5,2.0,1.0,0.25,0.3333333333333333,,1.0,,,,,3.0,2.0,2.0,0.6666666666666666,0.5,0.3333333333333333,,,2.0,,,,0.6666666666666666,,,,,,,,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630188-1641824,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Jalen Smith, Matas Buzelis","Ball, Horton-Tucker, Williams, Smith, Buzelis",1628366-1629659-1630172-1630188-1641824,CHI,51.0,2,1.0,,2.0,1.0,,,,3.0,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,1.0,,84.70588235294117,18.5,14.0,18.5,3.0,0.5,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,0.593175,,,,,,1.8,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630188-203897,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Jalen Smith, Zach LaVine","Ball, Horton-Tucker, Williams, Smith, LaVine",1628366-1629659-1630172-1630188-203897,CHI,105.0,1,2.0,-2.0,3.0,4.0,2.0,1.0,,7.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,6.0,,,,,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,2.0,,1.0,,4.0,2.0,2.0,1.0,1.0,,,,,,1.0,,0.5,,0.5,0.6666666666666666,,0.5,0.5,,,,,0.5,,,,,,96.0,9.666666666666666,19.0,9.666666666666666,17.25,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,0.5,,0.4371,0.4371,0.3333333333333333,0.5,,0.5,9.3,67.0,0.6666666666666666,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630172-1630581-202696,1610612741,"Lonzo Ball, Talen Horton-Tucker, Patrick Williams, Josh Giddey, Nikola Vučević","Ball, Horton-Tucker, Williams, Giddey, Vučević",1628366-1629659-1630172-1630581-202696,CHI,21.0,1,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,3.0,,,,,1.0,1.0,,,1.0,,,1.5,,,1.5,,,1.0,,,,,,,,,,,137.14285714285714,2.0,19.0,2.0,19.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.55965,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1630245-1641763,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Ayo Dosunmu, Julian Phillips","Ball, Horton-Tucker, Smith, Dosunmu, Phillips",1628366-1629659-1630188-1630245-1641763,CHI,288.0,2,5.0,-6.0,8.0,10.0,5.0,5.0,3.0,18.0,,1.0,1.0,2.0,,,2.0,,1.0,2.0,8.0,2.0,5.0,1.0,3.0,2.0,10.0,2.0,10.0,16.0,,,2.0,5.0,8.0,3.0,1.0,5.0,7.0,,2.0,6.0,8.0,2.0,,2.0,2.0,2.0,,,,6.0,5.0,2.0,,3.0,6.0,9.0,1.0,,,,,,,2.0,2.0,1.0,2.0,,,1.0,2.0,7.0,5.0,,,1.0,0.2,0.4,0.2,0.2,0.3333333333333333,,0.3076923076923077,0.6,0.3125,0.35714285714285715,0.6666666666666666,0.3888888888888889,0.7692307692307693,,,0.6666666666666666,0.625,0.75,0.6,0.6666666666666666,0.5,1.0,0.1111111111111111,90.0,17.125,15.1,14.25,13.5,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,,,0.15384615384615385,,,,0.6153846153846154,0.25,0.25,1.0,1.0,0.4,1.0,0.125,,0.8461538461538461,0.25,0.5085153846153846,0.477625,,,0.8,0.7,8.6,25.28,0.625,,,,1.0,,,1.0,0.5,1.0,,,,0.42195,1.0,0.3333333333333333,,,,,,,,,,1.0,,,1.0,0.5,1.0,,,,,,,1.0,4.0,1.0,0.3333333333333333,0.125,0.5,,,,1.0,2.0,1.0,,0.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1630245-1641824,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Ayo Dosunmu, Matas Buzelis","Ball, Horton-Tucker, Smith, Dosunmu, Buzelis",1628366-1629659-1630188-1630245-1641824,CHI,26.0,1,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,110.76923076923076,3.0,23.0,3.0,23.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,84.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1630245-203897,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Ayo Dosunmu, Zach LaVine","Ball, Horton-Tucker, Smith, Dosunmu, LaVine",1628366-1629659-1630188-1630245-203897,CHI,64.0,1,1.0,-4.0,3.0,3.0,,,,6.0,,,,,,,,,,,1.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,135.0,10.333333333333334,11.0,10.333333333333334,11.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5175,,,,,,,28.8,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1630581-1641763,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Josh Giddey, Julian Phillips","Ball, Horton-Tucker, Smith, Giddey, Phillips",1628366-1629659-1630188-1630581-1641763,CHI,167.0,2,3.0,-5.0,6.0,6.0,,4.0,,12.0,1.0,3.0,,2.0,,,1.0,,,,,,,1.0,5.0,,1.0,,2.0,7.0,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,0.2,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,1.0,,1.0,,,1.0,1.0,,103.47305389221557,13.5,14.333333333333334,13.5,14.333333333333334,0.5,0.3333333333333333,0.5,,0.3333333333333333,,,,,0.16666666666666666,,,,,,,,,,,,,0.6666666666666666,,0.5955416666666666,,,,,,3.88,23.5,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1630581-1641824,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Josh Giddey, Matas Buzelis","Ball, Horton-Tucker, Smith, Giddey, Buzelis",1628366-1629659-1630188-1630581-1641824,CHI,310.0,1,5.0,4.0,12.0,12.0,4.0,7.0,,24.0,3.0,5.0,1.0,1.0,,,1.0,,,3.0,4.0,,,4.0,6.0,3.0,5.0,2.0,19.0,15.0,,,,,,2.0,1.0,2.0,7.0,4.0,4.0,9.0,4.0,3.0,2.0,3.0,5.0,3.0,,2.0,,13.0,,3.0,1.0,5.0,1.0,6.0,,,,,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,,19.0,7.0,4.0,0.5,0.5,1.0,0.6,,0.5,0.6,0.6666666666666666,,0.7727272727272727,,0.875,0.7916666666666666,,0.875,0.45454545454545453,1.0,1.0,0.75,,0.8,0.3333333333333333,,0.5,1.0,,111.48387096774194,11.75,14.083333333333334,11.75,14.083333333333334,0.45454545454545453,0.6,0.75,0.6666666666666666,0.09090909090909091,1.0,1.0,,,0.09090909090909091,,,,0.36363636363636365,0.75,0.75,1.0,,,,,,0.9090909090909091,0.75,0.639795,0.5783833333333334,0.16666666666666666,0.2857142857142857,,0.3684210526315789,2.183333333333333,27.24,0.3333333333333333,,,,1.0,,,1.0,,1.0,,,,,1.0,0.16666666666666666,,,,,,,,,,0.2,,,1.0,0.5,0.5,,,,,,,1.0,2.0,2.0,1.0,0.25,0.5,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1631207-1641763,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Dalen Terry, Julian Phillips","Ball, Horton-Tucker, Smith, Terry, Phillips",1628366-1629659-1630188-1631207-1641763,CHI,16.0,1,,-2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,180.0,7.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1631207-1641824,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Dalen Terry, Matas Buzelis","Ball, Horton-Tucker, Smith, Terry, Buzelis",1628366-1629659-1630188-1631207-1641824,CHI,386.0,2,6.0,-1.0,11.0,14.0,,5.0,1.0,25.0,1.0,5.0,,1.0,,1.0,1.0,,,2.0,6.0,,1.0,1.0,6.0,3.0,7.0,2.0,13.0,14.0,,2.0,,1.0,,,,,,,2.0,9.0,5.0,2.0,,3.0,3.0,2.0,1.0,,,9.0,3.0,4.0,,6.0,4.0,10.0,,1.0,,1.0,,,2.0,2.0,4.0,2.0,2.0,,1.0,,13.0,,,,,1.0,0.42857142857142855,,,0.5,0.16666666666666666,,0.4230769230769231,,,0.4642857142857143,,,0.5384615384615384,,,0.5714285714285714,1.0,0.6,0.5,1.0,0.5714285714285714,,,93.2642487046632,14.545454545454545,16.142857142857142,13.272727272727273,15.357142857142858,0.38461538461538464,0.2,0.2,,0.07692307692307693,,,,,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,0.9230769230769231,0.4,0.547775,,0.07142857142857142,0.14285714285714285,,,2.25,28.942857142857143,,,,,2.0,,,0.6666666666666666,,,,,,0.6068,,,,,2.0,,,0.5,,,,,1.0,2.0,1.0,0.2,0.25,,0.6666666666666666,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630188-1641824-203897,1610612741,"Lonzo Ball, Talen Horton-Tucker, Jalen Smith, Matas Buzelis, Zach LaVine","Ball, Horton-Tucker, Smith, Buzelis, LaVine",1628366-1629659-1630188-1641824-203897,CHI,193.0,2,3.0,1.0,6.0,8.0,,,2.0,14.0,1.0,2.0,,1.0,,,,,,1.0,3.0,,1.0,1.0,3.0,1.0,3.0,3.0,8.0,7.0,1.0,1.0,,1.0,2.0,,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,,4.0,,4.0,1.0,5.0,,,,,,,,2.0,3.0,1.0,3.0,,,,6.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.5,,0.5714285714285714,0.5,,0.5,,,1.0,,0.8,0.25,,1.0,,,104.4559585492228,10.333333333333334,16.375,8.666666666666666,16.375,0.3333333333333333,0.5,1.0,,0.16666666666666666,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,0.8333333333333334,0.3333333333333333,0.5739666666666666,,0.14285714285714285,,0.25,,2.6333333333333333,25.53333333333333,,,,,,,,,,,,,,0.605575,1.0,0.3333333333333333,,,,,,,,,,0.5,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630245-1630604-203897,1610612741,"Lonzo Ball, Talen Horton-Tucker, Ayo Dosunmu, E.J. Liddell, Zach LaVine","Ball, Horton-Tucker, Dosunmu, Liddell, LaVine",1628366-1629659-1630245-1630604-203897,CHI,119.0,1,2.0,4.0,4.0,4.0,,1.0,,8.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,1.0,2.0,2.0,,8.0,4.0,,,,,,,,,,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,8.0,,,1.0,1.0,0.5,1.0,,,1.0,1.0,,1.3333333333333333,,,1.0,,,0.6666666666666666,,,,,1.0,,,,,,96.80672268907563,11.25,18.5,11.25,18.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,1.0,1.0,0.5980166666666666,,0.25,0.5,,,1.8,26.25,,,,,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630245-1641763-202696,1610612741,"Lonzo Ball, Talen Horton-Tucker, Ayo Dosunmu, Julian Phillips, Nikola Vučević","Ball, Horton-Tucker, Dosunmu, Phillips, Vučević",1628366-1629659-1630245-1641763-202696,CHI,158.0,2,3.0,-3.0,6.0,5.0,,,,11.0,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,,,,2.0,2.0,3.0,,6.0,9.0,,,,,,,,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,6.0,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,0.6,,,0.6,,,0.6,1.0,,,,,,,,,,100.25316455696202,17.833333333333332,10.2,17.833333333333332,10.2,0.2,,,,0.2,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,0.8,0.5,0.57379,,,,,,5.8,25.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
1628366-1629659-1630245-1641824-202696,1610612741,"Lonzo Ball, Talen Horton-Tucker, Ayo Dosunmu, Matas Buzelis, Nikola Vučević","Ball, Horton-Tucker, Dosunmu, Buzelis, Vučević",1628366-1629659-1630245-1641824-202696,CHI,84.0,1,1.0,2.0,4.0,3.0,,3.0,,7.0,,2.0,,,,,,,,1.0,2.0,,,,2.0,1.0,2.0,,3.0,1.0,,,,,,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,1.0,3.0,,3.0,,,,,,,,,1.0,,,,,,3.0,,,,,1.0,0.5,,,0.5,,,0.375,,,0.375,,,0.5,,1.0,1.0,,1.0,,,1.0,1.0,,120.00000000000001,10.25,14.333333333333334,10.25,14.333333333333334,0.5,,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,1.0,0.5,0.652325,,,,,,1.55,24.8,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612741,2025,2024-25,False
