EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2A,OffThreePtRebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PtsUnassisted3s,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefAtRimReboundPct,SecondChanceCorner3FGA,FTOffRebounds,SelfOReb,LostBallTurnovers,Transition Take Fouls Drawn,NonShootingFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,2pt And 1 Free Throw Trips,PenaltyArc3Frequency,LostBallOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,PenaltyFg3Pct,PenaltyArc3Accuracy,HeaveAttempts,NonShootingPenaltyNonTakeFouls,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,Corner3Assists,Blocked2s,BlockedAtRim,Blocks,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Technical Free Throw Trips,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,Transition Take Fouls,BlockedLongMidRange,Charge Fouls Drawn,Corner3PctBlocked,3SecondViolations,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101108-1628368-1630170-1630577-1631110,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Julian Champagnie, Jeremy Sochan","Paul, Fox, Vassell, Champagnie, Sochan",101108-1628368-1630170-1630577-1631110,SAS,125.0,2,2.0,5.0,5.0,5.0,1.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,0.5,1.0,1.0,1.0,1.0,0.4,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.16666666666666666,0.2,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,115.19999999999999,14.8,10.2,14.8,10.2,0.5,0.6666666666666666,1.0,0.5,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6436000000000001,0.7636,0.2857142857142857,3.8600000000000003,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1630170-1630577-1641705,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Julian Champagnie, Victor Wembanyama","Paul, Fox, Vassell, Champagnie, Wembanyama",101108-1628368-1630170-1630577-1641705,SAS,38.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,75.78947368421053,14.0,24.0,14.0,24.0,,,,,,1.0,,,,,,1.0,,0.57255,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1630170-1631110-1641705,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Jeremy Sochan, Victor Wembanyama","Paul, Fox, Vassell, Sochan, Wembanyama",101108-1628368-1630170-1631110-1641705,SAS,125.0,3,2.0,-9.0,3.0,4.0,1.0,7.0,,,,,1.0,,2.0,,2.0,,2.0,,9.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.5,,,80.64,26.0,11.75,17.0,10.25,,,,,0.25,0.5,,,,,,0.5,,0.4357625,0.4569,,15.45,25.25,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.25,0.5,0.3936,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1630170-1641705-203084,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Victor Wembanyama, Harrison Barnes","Paul, Fox, Vassell, Wembanyama, Barnes",101108-1628368-1630170-1641705-203084,SAS,636.0,2,11.0,1.0,24.0,22.0,3.0,46.0,7.0,10.0,1.0,2.0,5.0,4.0,8.0,10.0,16.0,4.0,9.0,34.0,33.0,1.0,2.0,2.0,16.0,4.0,12.0,2.0,8.0,4.0,,8.0,4.0,12.0,4.0,6.0,28.0,1.0,1.0,,4.0,3.0,7.0,4.0,,32.0,0.8,0.8888888888888888,1.0,0.4444444444444444,0.4444444444444444,0.625,0.5,0.64,0.3333333333333333,0.6296296296296297,0.3333333333333333,0.36,,,,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.2727272727272727,0.3333333333333333,,104.15094339622642,14.291666666666666,13.318181818181818,14.0,13.272727272727273,0.4,0.7,0.7,0.8571428571428571,0.2,0.32,0.5,0.5,1.0,0.6666666666666666,0.5,0.76,0.5,0.61364,0.648,0.058823529411764705,5.4624999999999995,24.91111111111111,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,,1.0,0.4,,0.5,0.04,0.3333333333333333,0.76255,0.041666666666666664,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.4,0.4,0.5,1.0,1.0,1.0,0.04,1.0,0.5,0.07407407407407407,0.1111111111111111,0.08823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1630577-1631110-203084,1610612759,"Chris Paul, De'Aaron Fox, Julian Champagnie, Jeremy Sochan, Harrison Barnes","Paul, Fox, Champagnie, Sochan, Barnes",101108-1628368-1630577-1631110-203084,SAS,281.0,1,5.0,4.0,10.0,12.0,,22.0,4.0,4.0,,,,3.0,5.0,4.0,4.0,3.0,5.0,17.0,13.0,,,,6.0,2.0,6.0,,5.0,3.0,,3.0,2.0,5.0,2.0,3.0,12.0,,2.0,,6.0,,6.0,,,17.0,0.75,0.75,0.6666666666666666,0.6,0.6,1.0,,0.9444444444444444,,0.9444444444444444,,0.5555555555555556,,,,1.0,,0.75,,,,112.74021352313167,10.7,14.5,10.7,13.916666666666666,0.4444444444444444,1.0,1.0,0.75,,0.5555555555555556,0.6,0.6,0.6666666666666666,,,1.0,0.6,0.6587833333333334,,,1.225,25.6,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1630577-1641705-203084,1610612759,"Chris Paul, De'Aaron Fox, Julian Champagnie, Victor Wembanyama, Harrison Barnes","Paul, Fox, Champagnie, Wembanyama, Barnes",101108-1628368-1630577-1641705-203084,SAS,101.0,1,2.0,1.0,5.0,5.0,,10.0,2.0,2.0,,,1.0,,2.0,2.0,3.0,,2.0,4.0,3.0,,,,4.0,,,,2.0,,,2.0,,2.0,,2.0,4.0,,1.0,,3.0,,3.0,1.0,,4.0,1.0,1.0,,,,0.6666666666666666,,0.4,,0.4,,0.4,,,,1.0,,1.0,,,,142.5742574257426,7.8,12.4,7.8,12.4,0.4,1.0,1.0,1.0,0.2,0.4,,,,,,0.8,,0.63539,,,3.533333333333333,25.6,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628368-1641705-1642264-203084,1610612759,"Chris Paul, De'Aaron Fox, Victor Wembanyama, Stephon Castle, Harrison Barnes","Paul, Fox, Wembanyama, Castle, Barnes",101108-1628368-1641705-1642264-203084,SAS,113.0,1,2.0,3.0,4.0,3.0,1.0,7.0,1.0,2.0,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,,,,2.0,,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,2.0,1.0,3.0,,,5.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,0.5,,0.5,,0.4,,,,1.0,0.5,1.0,0.3333333333333333,1.0,,89.20353982300885,12.5,21.0,10.75,21.0,0.4,0.5,0.5,1.0,0.2,0.4,0.5,0.5,1.0,,,0.8,0.5,0.62134,0.5589,,5.1000000000000005,25.15,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628380-1629640-1630170-1630577,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Julian Champagnie","Paul, Collins, Johnson, Vassell, Champagnie",101108-1628380-1629640-1630170-1630577,SAS,258.0,3,4.0,-8.0,11.0,11.0,4.0,22.0,1.0,4.0,,1.0,5.0,,2.0,2.0,9.0,,3.0,5.0,13.0,,3.0,,2.0,2.0,,,2.0,,2.0,1.0,,1.0,,1.0,2.0,3.0,2.0,,5.0,4.0,9.0,1.0,,5.0,0.5,0.5,,,,0.2222222222222222,,0.16666666666666666,,0.17857142857142858,,0.25,0.2222222222222222,0.25,,1.0,0.42857142857142855,1.0,0.3,0.3333333333333333,,122.79069767441861,12.636363636363637,10.818181818181818,9.363636363636363,9.909090909090908,0.3333333333333333,0.25,0.3333333333333333,1.0,0.4166666666666667,0.16666666666666666,,,,0.2,,0.5833333333333334,,0.5350416666666666,0.4993,,5.344444444444445,25.433333333333334,,3.0,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,0.2,,,,,1.0,,1.0,1.0,,,,,,3.0,1.0,,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,0.2,0.25,,,,,0.08333333333333333,,,0.07692307692307693,0.1,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628380-1629640-1630170-1631110,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Jeremy Sochan","Paul, Collins, Johnson, Vassell, Sochan",101108-1628380-1629640-1630170-1631110,SAS,417.0,4,7.0,,12.0,13.0,1.0,25.0,3.0,4.0,,,1.0,1.0,6.0,4.0,5.0,1.0,6.0,15.0,15.0,1.0,1.0,3.0,6.0,2.0,3.0,,6.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,,1.0,1.0,5.0,1.0,6.0,,,12.0,0.75,0.75,1.0,0.16666666666666666,0.16666666666666666,0.8,1.0,0.5,1.0,0.5769230769230769,1.5,0.5454545454545454,0.2,0.25,1.0,1.0,,0.8,0.16666666666666666,,,86.33093525179856,16.0,17.307692307692307,15.583333333333334,16.23076923076923,0.36363636363636365,0.75,1.0,1.0,0.09090909090909091,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,,,0.9090909090909091,0.16666666666666666,0.5337590909090909,,0.2,3.3,25.566666666666666,8.0,,,,,3.0,1.0,2.0,2.0,3.0,,8.0,0.2,,0.2,,,0.539,0.6666666666666666,2.0,2.0,1.0,,,4.0,3.0,4.0,10.0,,,3.0,,,,,,5.0,3.0,10.0,1.0,0.42857142857142855,0.5555555555555556,0.75,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,0.2857142857142857,1.0,0.23076923076923078,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
101108-1628380-1629640-1630170-1642264,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Stephon Castle","Paul, Collins, Johnson, Vassell, Castle",101108-1628380-1629640-1630170-1642264,SAS,302.0,3,5.0,-5.0,9.0,11.0,,20.0,1.0,1.0,,,2.0,1.0,3.0,4.0,6.0,1.0,3.0,12.0,17.0,,,,4.0,4.0,,,3.0,1.0,1.0,2.0,,2.0,,1.0,4.0,,1.0,,4.0,,4.0,,,12.0,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.6111111111111112,,0.6666666666666666,,0.3333333333333333,0.16666666666666666,,,0.5,,0.8,,,0.5,95.36423841059603,17.0,13.545454545454545,17.0,13.545454545454545,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.4444444444444444,0.3333333333333333,0.4945166666666667,,,11.983333333333334,25.166666666666668,1.0,,3.0,,,1.0,,2.0,2.0,2.0,,1.0,,,,0.3333333333333333,,0.4333,0.1111111111111111,,,1.0,2.0,,1.0,,,,,1.0,3.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,0.5,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,0.1111111111111111,0.16666666666666666,,3.0,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,False
