EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,DefPoss,PenaltyOffPoss,PenaltyDefPoss,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,BlockedAtRim,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Transition Take Fouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,FTOffRebounds,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626145-1626164-1626220-1627814-203994,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Damion Lee, Jusuf Nurkić","Jones, Booker, O'Neale, Lee, Nurkić",1626145-1626164-1626220-1627814-203994,PHX,32.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,22.0,22.0,1.0,1.0,1.0,1.0,0.4067,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628420-1642345,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Monté Morris, Oso Ighodaro","Jones, Booker, O'Neale, Morris, Ighodaro",1626145-1626164-1626220-1628420-1642345,PHX,36.0,1,1.0,-4.0,1.0,4.0,,,,,,4.0,,,,,,1.0,,,,,,,,160.0,19.0,19.0,,,,,,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.666666666666667,5.666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-1629006,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Josh Okogie","Jones, Booker, O'Neale, Allen, Okogie",1626145-1626164-1626220-1628960-1629006,PHX,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-1630208,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Nick Richards","Jones, Booker, O'Neale, Allen, Richards",1626145-1626164-1626220-1628960-1630208,PHX,944.0,6,16.0,12.0,32.0,65.0,2.0,5.0,15.0,24.0,43.0,31.0,14.0,7.0,8.0,,17.0,6.0,39.0,,0.4666666666666667,0.5384615384615384,0.625,0.5909090909090909,0.6142857142857143,99.15254237288136,12.875,12.59375,0.15151515151515152,0.4,0.4,,0.5346181818181818,7.704166666666667,33.0,,,8.0,14.0,19.0,,,2.0,,2.0,,,1.0,0.9333333333333333,1.0,16.12121212121212,16.12121212121212,,3.0,7.0,8.0,2.0,2.0,6.0,11.0,3.0,9.0,3.0,9.0,4.0,2.0,4.0,4.0,16.0,3.0,6.0,4.0,9.0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,6.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.2727272727272727,0.8571428571428571,0.4444444444444444,0.16666666666666666,0.3333333333333333,1.0,0.4,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,1.0,0.13333333333333333,0.24242424242424243,0.875,0.875,0.7142857142857143,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5151515151515151,0.3333333333333333,0.5168,0.05714285714285714,0.07692307692307693,0.09302325581395349,26.311111111111114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-1642345,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Oso Ighodaro","Jones, Booker, O'Neale, Allen, Ighodaro",1626145-1626164-1626220-1628960-1642345,PHX,1247.0,9,21.0,-7.0,37.0,76.0,,2.0,10.0,18.0,32.0,39.0,10.0,5.0,8.0,,19.0,7.0,29.0,1.0,0.5,0.5555555555555556,0.5555555555555556,0.3918918918918919,0.41025641025641024,87.76263031275059,17.43243243243243,16.864864864864863,0.05405405405405406,,,,0.543075,5.4944444444444445,39.0,6.0,13.0,8.0,15.0,23.0,3.0,2.0,6.0,1.0,3.0,6.0,0.5,0.6153846153846154,0.6842105263157895,0.8,15.435897435897436,14.256410256410257,0.16216216216216217,5.0,8.0,10.0,1.0,3.0,2.0,6.0,3.0,14.0,3.0,19.0,3.0,1.0,3.0,3.0,10.0,9.0,,2.0,13.0,3.0,3.0,3.0,5.0,,3.0,5.0,5.0,8.0,2.0,3.0,3.0,,3.0,1.0,,3.0,,4.0,1.0,2.0,2.0,2.0,,1.0,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.21428571428571427,0.5135135135135135,0.8333333333333334,0.625,0.2,0.34782608695652173,1.0,0.75,,0.2,,1.0,0.5,0.5,0.09523809523809523,0.2702702702702703,0.8,0.8,0.625,0.16216216216216217,0.3333333333333333,0.5,,0.3783783783783784,0.21428571428571427,0.21428571428571427,1.0,0.5,0.3333333333333333,0.7837837837837838,0.23076923076923078,0.5885,0.02631578947368421,0.05263157894736842,0.09375,26.436842105263157,2.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,0.6666666666666666,0.2857142857142857,0.3888888888888889,0.1111111111111111,0.3333333333333333,1.0,0.2,1.0,0.13513513513513514,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.42857142857142855,0.6058666666666667,0.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-1642346,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Ryan Dunn","Jones, Booker, O'Neale, Allen, Dunn",1626145-1626164-1626220-1628960-1642346,PHX,42.0,1,1.0,,2.0,3.0,,,,2.0,,,,,,,,,,,,,,,,102.85714285714286,19.0,19.0,,,,,0.3631,10.65,1.0,2.0,1.0,,,,,,,,,2.0,,,,,4.0,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-201142,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Kevin Durant","Jones, Booker, O'Neale, Allen, Durant",1626145-1626164-1626220-1628960-201142,PHX,569.0,8,9.0,-29.0,21.0,47.0,,3.0,6.0,10.0,14.0,43.0,8.0,4.0,4.0,,8.0,8.0,14.0,2.0,0.6666666666666666,0.6666666666666666,0.6,0.35294117647058826,0.3888888888888889,118.94551845342707,15.19047619047619,15.047619047619047,0.17647058823529413,,,,0.4753323529411765,8.42,26.0,5.0,15.0,3.0,6.0,7.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,0.8571428571428571,1.0,9.615384615384615,9.538461538461538,0.23809523809523808,1.0,4.0,4.0,,,2.0,3.0,,7.0,,7.0,2.0,,,,4.0,,,,7.0,,,,2.0,2.0,,1.0,3.0,1.0,,1.0,1.0,,,,,4.0,,2.0,1.0,1.0,,1.0,,,,,,,,0.4117647058823529,0.75,0.25,,0.09090909090909091,,,0.3333333333333333,,0.6666666666666666,,1.0,1.0,,0.23529411764705882,1.0,1.0,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.4117647058823529,,,,,,0.6470588235294118,,0.5658,0.05555555555555555,0.09090909090909091,,26.842857142857145,1.0,1.0,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,2.0,,,,2.0,,,,,2.0,,0.3333333333333333,0.25,0.25,,,,,,,,1.0,0.25,1.0,,0.25,0.4863,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-203078,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Bradley Beal","Jones, Booker, O'Neale, Allen, Beal",1626145-1626164-1626220-1628960-203078,PHX,299.0,10,5.0,-1.0,9.0,23.0,,,5.0,5.0,15.0,16.0,2.0,1.0,2.0,,5.0,5.0,15.0,,0.2,0.2,1.0,0.9285714285714286,0.9375,110.76923076923077,11.88888888888889,11.88888888888889,,,,,0.5570071428571428,5.779999999999999,14.0,2.0,8.0,1.0,4.0,4.0,1.0,1.0,1.0,,3.0,2.0,1.0,0.25,0.5,,13.714285714285714,12.642857142857142,0.2222222222222222,,3.0,3.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,,,,8.0,3.0,,,1.0,,1.0,,1.0,,,,2.0,,,4.0,2.0,2.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,,,,0.2857142857142857,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,,0.42857142857142855,1.0,1.0,0.3333333333333333,0.2857142857142857,1.0,1.0,,0.14285714285714285,,,,,,0.7142857142857143,,,0.125,0.16666666666666666,,24.95,,,1.0,,1.0,,1.0,,,,,2.0,,3.0,,,1.0,,,,,1.0,3.0,,,0.75,0.75,,,1.0,,1.0,0.14285714285714285,,,,,0.5,0.5,0.523275,0.2,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-203486,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Mason Plumlee","Jones, Booker, O'Neale, Allen, Plumlee",1626145-1626164-1626220-1628960-203486,PHX,2375.0,19,40.0,7.0,80.0,162.0,1.0,4.0,25.0,41.0,97.0,90.0,26.0,13.0,20.0,1.0,47.0,13.0,85.0,1.0,0.52,0.5652173913043478,0.6097560975609756,0.5882352941176471,0.6298701298701299,98.22315789473684,14.275,13.7625,0.058823529411764705,0.25,0.25,1.0,0.5312102941176471,5.990243902439024,82.0,29.0,35.0,24.0,35.0,45.0,6.0,2.0,13.0,4.0,8.0,29.0,0.46153846153846156,0.9230769230769231,0.8,1.0,15.036585365853659,14.378048780487806,0.3625,10.0,14.0,17.0,3.0,4.0,10.0,20.0,6.0,22.0,10.0,27.0,17.0,3.0,4.0,12.0,24.0,21.0,9.0,4.0,22.0,6.0,7.0,3.0,7.0,5.0,5.0,5.0,8.0,10.0,1.0,3.0,3.0,,7.0,,1.0,16.0,2.0,22.0,10.0,4.0,4.0,4.0,,0.7,0.37037037037037035,0.37037037037037035,0.75,0.8571428571428571,0.75,0.39705882352941174,0.5714285714285714,0.3125,0.3125,0.3125,,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.625,0.3333333333333333,0.8571428571428571,0.034482758620689655,0.25,0.8235294117647058,0.875,0.5,0.29411764705882354,0.5,0.5555555555555556,0.5,0.3235294117647059,0.2727272727272727,0.2727272727272727,0.5,0.5714285714285714,0.75,0.6470588235294118,0.2727272727272727,0.5678333333333333,0.13513513513513514,0.2127659574468085,0.12371134020618557,25.41111111111111,3.0,4.0,5.0,1.0,,2.0,10.0,3.0,,7.0,14.0,10.0,8.0,34.0,,3.0,3.0,4.0,1.0,2.0,3.0,3.0,34.0,3.0,0.5,0.5416666666666666,0.5862068965517241,0.07317073170731707,0.1,1.0,,0.75,0.07352941176470588,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.75,,0.4166666666666667,0.5170270833333334,0.35051546391752575,,4.0,,4.0,4.0,0.4,0.8,0.8,1.0,,1.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,0.6666666666666666,0.058823529411764705,0.3333333333333333,1.0,1.0,0.5,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
1626145-1626164-1626220-1628960-203994,1610612756,"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Jusuf Nurkić","Jones, Booker, O'Neale, Allen, Nurkić",1626145-1626164-1626220-1628960-203994,PHX,565.0,6,9.0,,20.0,41.0,3.0,4.0,8.0,10.0,25.0,25.0,6.0,3.0,5.0,,12.0,3.0,25.0,,0.375,0.375,0.8,0.7352941176470589,0.7352941176470589,104.49557522123895,12.5,12.2,0.23529411764705882,0.75,0.75,,0.5496558823529413,10.129999999999999,21.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,3.0,,2.0,2.0,0.3333333333333333,0.75,0.6,,15.0,13.857142857142858,0.1,1.0,3.0,3.0,,,2.0,3.0,3.0,5.0,3.0,7.0,,,1.0,,10.0,6.0,3.0,,5.0,3.0,2.0,2.0,3.0,,,,,,,3.0,3.0,,2.0,,,1.0,,,,,,,,0.6666666666666666,0.42857142857142855,0.42857142857142855,,,,0.4117647058823529,,,,,,,,,,,,0.75,,0.17647058823529413,1.0,1.0,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.29411764705882354,0.6,0.6,0.6666666666666666,,,0.5882352941176471,0.6,0.3928,,,,25.24285714285714,,,2.0,,,,1.0,,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,2.0,,1.0,0.5,0.5,,,,,,0.11764705882352941,,,,,,0.5,0.4814,0.08,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2025,2024-25,True
