EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChancePoints,PtsUnassisted2s,Corner3Assists,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,LostBallTurnovers,Travels,PenaltyTurnovers,PenaltyFg3Pct,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls Drawn,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceFtPoints,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,LongMidRangeAssists,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,LongMidRangePctAssisted,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Transition Take Fouls,HeaveMakes,Defensive 3 Seconds Violations,3SecondViolations,team_id,year,season,team_vs
1627747-1627777-1629660-1630241-1630596,1610612739,"Caris LeVert, Georges Niang, Ty Jerome, Sam Merrill, Evan Mobley","LeVert, Niang, Jerome, Merrill, Mobley",1627747-1627777-1629660-1630241-1630596,CLE,557.0,3,9.0,-10.0,19.0,21.0,11.0,2.0,40.0,1.0,5.0,2.0,1.0,3.0,1.0,3.0,,1.0,3.0,1.0,2.0,8.0,3.0,6.0,7.0,20.0,30.0,2.0,1.0,1.0,4.0,14.0,,9.0,3.0,1.0,,3.0,3.0,1.0,,,9.0,1.0,2.0,3.0,3.0,6.0,3.0,9.0,3.0,,3.0,,5.0,2.0,4.0,5.0,,8.0,1.0,,,,,15.0,14.0,11.0,,,1.0,0.5,0.5,0.25,0.25,0.4642857142857143,0.5714285714285714,0.5555555555555556,0.7,0.42857142857142855,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,1.0,1.0,1.0,1.0,103.41113105924596,,14.105263157894736,13.761904761904763,13.842105263157896,13.761904761904763,0.35714285714285715,0.2,0.2,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.5720607142857144,0.598875,0.5778,0.06666666666666667,0.1111111111111111,0.7,3.3625,24.516666666666666,0.5789473684210527,2.0,3.0,,,1.0,5.0,4.0,2.0,1.0,0.8333333333333334,0.8333333333333334,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,,0.25,2.0,1.0,0.4,14.0,1.0,2.0,,1.0,1.0,2.0,3.0,6.0,2.0,,1.0,1.0,2.0,0.6666666666666666,0.5,,,,0.5,0.2857142857142857,0.14285714285714285,,,3.0,3.0,,,2.0,,,1.0,3.0,,2.0,,,,,,,,,0.1111111111111111,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1627777-1629660-1630596-1641854,1610612739,"Caris LeVert, Georges Niang, Ty Jerome, Evan Mobley, Craig Porter Jr.","LeVert, Niang, Jerome, Mobley, Porter Jr.",1627747-1627777-1629660-1630596-1641854,CLE,512.0,2,9.0,2.0,15.0,17.0,4.0,2.0,32.0,3.0,4.0,,,1.0,2.0,4.0,,3.0,5.0,,5.0,8.0,3.0,6.0,1.0,20.0,18.0,1.0,,1.0,2.0,8.0,8.0,9.0,5.0,3.0,4.0,3.0,7.0,3.0,3.0,1.0,17.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,,3.0,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,,18.0,8.0,4.0,0.8,0.8,1.0,0.5,0.5,0.625,0.5,0.6785714285714286,0.8,0.7142857142857143,0.8,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,,,0.5,1.0,,,1.0,90.0,,16.933333333333334,15.176470588235293,14.8,14.411764705882353,0.2857142857142857,0.75,0.75,1.0,0.2857142857142857,0.5,0.5,0.5,,0.35714285714285715,0.6,0.6,1.0,,,0.2,,0.7142857142857143,0.6,0.5416571428571428,0.4412,0.48803,0.07142857142857142,0.125,0.4,4.575,26.71666666666667,0.26666666666666666,,1.0,,,,2.0,2.0,,,1.0,1.0,0.07142857142857142,,,,,,,0.1,,,,8.0,,1.0,2.0,2.0,1.0,2.0,3.0,,,,,,,0.6666666666666666,1.0,,,,,0.2,0.4,1.0,,,,1.0,,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612739,2025,2024-25,True
1627747-1627777-1629731-1630241-1630596,1610612739,"Caris LeVert, Georges Niang, Dean Wade, Sam Merrill, Evan Mobley","LeVert, Niang, Wade, Merrill, Mobley",1627747-1627777-1629731-1630241-1630596,CLE,16.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629622-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Max Strus, Dean Wade","LeVert, Mitchell, Allen, Strus, Wade",1627747-1628378-1628386-1629622-1629731,CLE,106.0,1,2.0,,4.0,4.0,,,8.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,2.0,,1.0,1.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,,,,3.0,,,,,,,,0.5,,0.3333333333333333,,0.375,,0.3333333333333333,,,1.0,,1.0,,,,,,,,1.0,,108.67924528301887,,12.5,14.0,12.5,14.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.5497166666666666,,,0.25,0.3333333333333333,,3.9,26.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629636-1629660,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Ty Jerome","LeVert, Mitchell, Allen, Garland, Jerome",1627747-1628378-1628386-1629636-1629660,CLE,16.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,1.0,,,,90.0,,,16.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629636-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Dean Wade","LeVert, Mitchell, Allen, Garland, Wade",1627747-1628378-1628386-1629636-1629731,CLE,1317.0,7,22.0,2.0,46.0,46.0,11.0,8.0,92.0,14.0,20.0,5.0,2.0,3.0,1.0,5.0,1.0,2.0,9.0,1.0,16.0,26.0,5.0,17.0,9.0,56.0,54.0,5.0,1.0,3.0,4.0,13.0,20.0,9.0,9.0,2.0,10.0,3.0,13.0,1.0,9.0,1.0,29.0,4.0,4.0,8.0,11.0,19.0,8.0,27.0,2.0,1.0,3.0,,7.0,2.0,4.0,7.0,,9.0,5.0,1.0,1.0,1.0,,43.0,13.0,11.0,0.625,0.7142857142857143,0.6,0.29411764705882354,0.29411764705882354,0.6153846153846154,0.75,0.5465116279069767,0.5625,0.5957446808510638,0.65,0.3953488372093023,0.6470588235294118,0.4,0.7272727272727273,0.3333333333333333,0.6785714285714286,0.36363636363636365,0.5,0.25,,0.42857142857142855,0.5,0.7142857142857143,0.75,0.6666666666666666,100.59225512528474,,14.608695652173912,14.021739130434783,14.043478260869565,12.91304347826087,0.46511627906976744,0.7,0.7368421052631579,0.6428571428571429,0.11627906976744186,0.2,0.2,1.0,0.023255813953488372,0.20930232558139536,0.2222222222222222,0.2222222222222222,0.5,0.8333333333333334,0.16666666666666666,0.375,0.6666666666666666,0.8604651162790697,0.2222222222222222,0.5899383720930232,0.6428666666666667,0.57824375,0.10638297872340426,0.16666666666666666,0.23214285714285715,3.2807692307692307,25.72941176470588,0.2391304347826087,3.0,8.0,,,1.0,13.0,12.0,2.0,1.0,0.9166666666666666,0.9285714285714286,0.18604651162790697,0.375,0.375,0.6666666666666666,,,,0.23214285714285715,4.0,3.0,0.5714285714285714,14.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,0.25,0.8,0.038461538461538464,,1.0,0.8,0.125,0.375,0.3333333333333333,6.0,,,,1.0,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,0.05,,0.09523809523809523,1.0,1.0,0.25,,,,,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629636-1630171,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro","LeVert, Mitchell, Allen, Garland, Okoro",1627747-1628378-1628386-1629636-1630171,CLE,452.0,3,8.0,-4.0,14.0,14.0,1.0,2.0,28.0,,,,,,,2.0,1.0,5.0,9.0,1.0,1.0,3.0,6.0,11.0,,20.0,24.0,,2.0,,1.0,,,15.0,9.0,5.0,,5.0,5.0,4.0,,,15.0,2.0,,3.0,,3.0,2.0,5.0,,,,,2.0,2.0,2.0,,,,,,,,,14.0,,1.0,,,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.3333333333333333,,0.7142857142857143,,0.7142857142857143,,0.7857142857142857,,,0.6,0.4,0.5,0.2857142857142857,,,,0.5,,,0.6,,89.20353982300885,,14.428571428571429,17.857142857142858,13.857142857142858,16.071428571428573,,,,,0.14285714285714285,,,,0.07142857142857142,0.6428571428571429,0.5555555555555556,0.625,0.8,,0.5,,,0.7857142857142857,0.5555555555555556,0.5071107142857143,0.4473,0.4253,,,,9.933333333333334,25.754545454545454,0.07142857142857142,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.5,1.5,0.14285714285714285,0.5,0.5,1.0,0.5,1.0,1.0,0.3,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,0.09090909090909091,,,0.1111111111111111,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629636-1630241,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Sam Merrill","LeVert, Mitchell, Allen, Garland, Merrill",1627747-1628378-1628386-1629636-1630241,CLE,263.0,2,4.0,10.0,10.0,9.0,10.0,3.0,19.0,4.0,5.0,2.0,4.0,5.0,,4.0,,1.0,1.0,,4.0,9.0,2.0,3.0,2.0,16.0,6.0,2.0,,4.0,9.0,16.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,,3.0,4.0,,5.0,3.0,8.0,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,10.0,16.0,10.0,0.25,0.5,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.6153846153846154,0.25,,0.6,1.0,,1.0,0.5,1.0,0.5,,,,,1.0,1.0,104.03041825095056,,15.1,12.444444444444445,14.9,12.444444444444445,0.4166666666666667,0.8,0.8,0.25,0.3333333333333333,,,,,0.08333333333333333,1.0,1.0,1.0,1.0,,0.4166666666666667,0.8,0.6666666666666666,1.0,0.5464833333333333,0.55895,0.5464833333333333,0.07692307692307693,0.1,1.0,3.211111111111111,24.5,1.0,1.0,2.0,,,,6.0,6.0,1.0,,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,,,,0.375,,,,8.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,,,,,0.6666666666666666,1.0,,,,1.0,0.16666666666666666,0.08333333333333333,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,1.0,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629636-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley","LeVert, Mitchell, Allen, Garland, Mobley",1627747-1628378-1628386-1629636-1630596,CLE,4164.0,20,69.0,-39.0,145.0,146.0,88.0,19.0,291.0,21.0,38.0,9.0,14.0,26.0,18.0,31.0,13.0,12.0,38.0,4.0,42.0,82.0,13.0,44.0,28.0,151.0,190.0,12.0,5.0,25.0,55.0,92.0,46.0,30.0,37.0,12.0,23.0,10.0,33.0,9.0,9.0,11.0,76.0,7.0,15.0,11.0,23.0,38.0,22.0,60.0,16.0,9.0,14.0,3.0,24.0,12.0,27.0,26.0,3.0,34.0,10.0,5.0,2.0,5.0,4.0,129.0,92.0,88.0,0.5476190476190477,0.6388888888888888,0.7692307692307693,0.29545454545454547,0.3023255813953488,0.5121951219512195,0.45454545454545453,0.4880952380952381,0.44936708860759494,0.5316901408450704,0.5111111111111111,0.3492063492063492,0.7419354838709677,0.39473684210526316,0.5,0.23333333333333334,0.6415094339622641,0.3235294117647059,0.5882352941176471,0.25,0.2222222222222222,0.2,0.45454545454545453,0.9333333333333333,0.5,0.5,100.63400576368875,0.8,14.379310344827585,14.23972602739726,13.83448275862069,13.82876712328767,0.30158730158730157,0.5526315789473685,0.6176470588235294,0.42857142857142855,0.24603174603174602,0.5806451612903226,0.6206896551724138,0.6111111111111112,0.10317460317460317,0.30158730158730157,0.3157894736842105,0.32432432432432434,0.75,0.5294117647058824,0.23529411764705882,0.3291139240506329,0.5384615384615384,0.6507936507936508,0.32432432432432434,0.5326842741935484,0.5466464285714286,0.5296435064935066,0.08695652173913043,0.10869565217391304,0.609271523178808,6.3378048780487815,26.663636363636364,0.6068965517241379,1.0,6.0,1.0,1.0,2.0,22.0,38.0,1.0,0.4,0.5882352941176471,0.6111111111111112,0.047619047619047616,0.16666666666666666,0.16666666666666666,1.0,0.058823529411764705,1.0,1.0,0.1456953642384106,10.0,6.0,0.4166666666666667,82.0,6.0,2.0,7.0,22.0,7.0,7.0,24.0,21.0,12.0,6.0,4.0,3.0,12.0,0.2916666666666667,0.5833333333333334,0.07317073170731707,0.06451612903225806,0.8,0.6666666666666666,0.02531645569620253,0.27848101265822783,0.3181818181818182,9.0,4.0,4.0,2.0,3.0,,2.0,4.0,2.0,7.0,3.0,1.0,2.0,,2.0,3.0,1.0,6.0,0.10526315789473684,1.0,0.03278688524590164,0.23076923076923078,0.23076923076923078,,,0.043478260869565216,,,1.0,0.4,0.25,,1.0,3.0,1.0,2.0,3.0,,,,,1.0,,1.0,0.022727272727272728,,,0.02631578947368421,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629660-1629731,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Ty Jerome, Dean Wade","LeVert, Mitchell, Allen, Jerome, Wade",1627747-1628378-1628386-1629660-1629731,CLE,266.0,3,4.0,-7.0,10.0,10.0,8.0,1.0,20.0,3.0,3.0,,3.0,3.0,,2.0,,,1.0,1.0,3.0,5.0,,1.0,3.0,9.0,16.0,,1.0,3.0,5.0,8.0,2.0,,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,2.0,1.0,3.0,,,,,3.0,,1.0,2.0,,4.0,2.0,,,,,9.0,8.0,8.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.6,0.5,0.5,0.5625,0.5714285714285714,0.16666666666666666,,0.5,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,0.5,,,,,1.0,0.5,108.27067669172932,,13.5,13.1,12.8,12.7,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,,,,,1.0,0.5,1.0,0.6666666666666666,,0.6194416666666667,0.56385,0.6194416666666667,0.25,0.2857142857142857,0.8888888888888888,4.12,26.3,0.8,,,,,,,4.0,,,,,,,,,,,,,3.0,3.0,1.0,4.0,,,,1.0,,,1.0,2.0,,1.0,,,2.0,,,0.2,0.5,,,,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629660-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Ty Jerome, Evan Mobley","LeVert, Mitchell, Allen, Jerome, Mobley",1627747-1628378-1628386-1629660-1630596,CLE,185.0,1,3.0,-6.0,6.0,6.0,6.0,1.0,12.0,,,,,,,2.0,1.0,1.0,2.0,,,3.0,1.0,2.0,,3.0,9.0,,,,3.0,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,2.0,2.0,1.0,3.0,,,1.0,,3.0,1.0,1.0,,,,,,,,,3.0,3.0,6.0,,,1.0,0.5,1.0,,,0.3,0.3,0.3,0.3,0.4,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,,,93.4054054054054,,18.5,12.333333333333334,18.5,12.333333333333334,,,,,0.4,,,,0.2,0.4,0.5,0.5,1.0,,,,,0.4,1.0,0.4358875,,0.4358875,,,1.0,11.333333333333334,54.15,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.6666666666666666,6.0,,,1.0,2.0,,1.0,2.0,,,2.0,1.0,,3.0,0.5,,0.6666666666666666,1.0,,,,0.4,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629731-1630171,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Dean Wade, Isaac Okoro","LeVert, Mitchell, Allen, Wade, Okoro",1627747-1628378-1628386-1629731-1630171,CLE,32.0,2,1.0,4.0,2.0,1.0,1.0,,3.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,2.0,1.0,,,,,4.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,135.0,,15.0,2.0,15.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.2624,,0.2624,0.5,0.5,0.5,13.7,,0.5,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629731-1630241,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Dean Wade, Sam Merrill","LeVert, Mitchell, Allen, Wade, Merrill",1627747-1628378-1628386-1629731-1630241,CLE,461.0,3,8.0,-3.0,17.0,15.0,10.0,3.0,32.0,2.0,4.0,,,1.0,1.0,3.0,1.0,,4.0,1.0,3.0,8.0,,4.0,1.0,7.0,10.0,,1.0,1.0,5.0,3.0,2.0,,4.0,,1.0,,1.0,,1.0,,2.0,,2.0,4.0,4.0,8.0,2.0,10.0,2.0,,4.0,1.0,6.0,,3.0,1.0,,2.0,1.0,,,,,6.0,3.0,10.0,0.3333333333333333,0.3333333333333333,,,,0.375,0.2,0.25,0.14285714285714285,0.2692307692307692,0.1875,0.3333333333333333,1.0,0.4,1.0,,1.0,0.2222222222222222,0.5,0.5,,,1.0,1.0,1.0,,99.95661605206074,,16.0,12.6,15.294117647058824,12.6,0.3333333333333333,0.5,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.3333333333333333,,,,,1.0,0.14285714285714285,,0.6666666666666666,,0.5548583333333333,0.50505,0.4908642857142857,0.07692307692307693,0.1111111111111111,0.42857142857142855,7.025,25.8,0.5882352941176471,,,,,,1.0,4.0,,,,0.25,,,,,,,,0.14285714285714285,2.0,1.0,0.3333333333333333,,,,,2.0,,,2.0,1.0,,2.0,1.0,1.0,3.0,,,0.25,,,,,0.2857142857142857,,,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
1627747-1628378-1628386-1629731-1630596,1610612739,"Caris LeVert, Donovan Mitchell, Jarrett Allen, Dean Wade, Evan Mobley","LeVert, Mitchell, Allen, Wade, Mobley",1627747-1628378-1628386-1629731-1630596,CLE,239.0,2,4.0,-3.0,11.0,10.0,6.0,,21.0,2.0,3.0,,,,,1.0,,2.0,3.0,,2.0,4.0,2.0,3.0,,10.0,13.0,,,,1.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,8.0,,,2.0,1.0,3.0,,3.0,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,,,,,10.0,3.0,6.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.7142857142857143,0.75,0.7142857142857143,0.75,0.42857142857142855,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,126.52719665271967,,12.636363636363637,10.0,12.636363636363637,10.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.8571428571428571,0.6666666666666666,0.5787642857142857,,0.48225,0.14285714285714285,0.25,0.3,3.4,26.7,0.5454545454545454,,,,,,,2.0,,,,,,,,,,,,,3.0,3.0,1.0,3.0,,,1.0,1.0,,1.0,1.0,,,,,,3.0,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2025,2024-25,True
