EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3A,Fg3aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,OffShortMidRangeReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyPointsPct,SecondChanceArc3FGM,LongMidRangeAssists,Travels,SecondChanceTurnovers,OffensiveGoaltends,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,Offensive Fouls,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,Transition Take Fouls,BlockedLongMidRange,Arc3PctBlocked,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Charge Fouls,Transition Take Fouls Drawn,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
1626162-1627824-1628997-1630178-1630231,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, KJ Martin","Oubre Jr., Yabusele, Martin, Maxey, Martin",1626162-1627824-1628997-1630178-1630231,PHI,442.0,3,7.0,12.0,17.0,15.0,2.0,6.0,32.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,10.0,3.0,4.0,3.0,24.0,12.0,2.0,10.0,2.0,6.0,3.0,3.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,5.0,16.0,2.0,4.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,24.0,2.0,2.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.75,0.75,0.6,0.75,0.8,0.2857142857142857,0.1,0.125,0.5,1.0,1.0,1.0,1.0,1.0,1.0,104.25339366515837,1.0,13.529411764705882,14.133333333333333,13.529411764705882,14.133333333333333,0.5714285714285714,0.75,0.8571428571428571,0.8333333333333334,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8571428571428571,0.6666666666666666,0.5612892857142857,0.41205,0.06666666666666667,0.2,3.96,25.425,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-1641737,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Adem Bona","Oubre Jr., Yabusele, Martin, Maxey, Bona",1626162-1627824-1628997-1630178-1641737,PHI,165.0,1,3.0,-1.0,4.0,5.0,,,9.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,5.0,6.0,,2.0,,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,2.0,3.0,4.0,,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,3.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.75,,,,1.0,1.0,1.0,,1.0,,78.54545454545455,,20.25,16.8,18.25,15.4,0.25,1.0,1.0,1.0,,,0.25,,,,0.5,0.5,0.5,1.0,,1.0,0.5,0.5968,,,,1.2,26.366666666666664,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-1641741,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Ricky Council IV","Oubre Jr., Yabusele, Martin, Maxey, Council IV",1626162-1627824-1628997-1630178-1641741,PHI,512.0,5,9.0,10.0,18.0,16.0,1.0,,34.0,5.0,8.0,1.0,2.0,,1.0,2.0,3.0,6.0,7.0,10.0,4.0,8.0,3.0,29.0,19.0,1.0,8.0,6.0,6.0,6.0,6.0,3.0,,4.0,2.0,6.0,1.0,1.0,3.0,14.0,2.0,5.0,7.0,11.0,,,,2.0,,,2.0,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,,27.0,1.0,,0.5714285714285714,0.6666666666666666,0.5,0.5,0.5,0.7,0.7222222222222222,0.7631578947368421,0.4444444444444444,,,1.0,0.8333333333333334,1.0,0.875,0.6666666666666666,,1.0,95.625,,14.38888888888889,15.8125,13.833333333333334,14.9375,0.4444444444444444,0.625,0.625,0.6,0.1111111111111111,,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.8888888888888888,0.5,0.6131527777777779,0.63,0.10526315789473684,,2.07,25.525,0.05555555555555555,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,,0.5,0.25,0.25,0.5,0.42857142857142855,,,0.5,0.5,,0.06896551724137931,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.2857142857142857,1.0,1.0,0.5,0.25,0.25,0.632,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-1642272,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Jared McCain","Oubre Jr., Yabusele, Martin, Maxey, McCain",1626162-1627824-1628997-1630178-1642272,PHI,1387.0,4,23.0,4.0,45.0,45.0,3.0,2.0,90.0,13.0,18.0,,6.0,1.0,2.0,6.0,6.0,12.0,16.0,25.0,8.0,18.0,5.0,61.0,57.0,,14.0,18.0,21.0,3.0,12.0,6.0,3.0,7.0,7.0,14.0,5.0,2.0,7.0,35.0,9.0,4.0,14.0,21.0,2.0,,2.0,5.0,3.0,2.0,8.0,2.0,4.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,47.0,3.0,,0.4375,0.5833333333333334,0.875,0.4444444444444444,0.4444444444444444,0.64,0.6511627906976745,0.6777777777777778,0.4186046511627907,0.12,0.16666666666666666,0.625,0.8,0.6428571428571429,0.6842105263157895,0.75,,0.8,93.43907714491708,1.0,15.444444444444445,15.377777777777778,15.155555555555555,14.755555555555556,0.4186046511627907,0.7222222222222222,0.8666666666666667,0.5384615384615384,0.13953488372093023,0.023255813953488372,0.13953488372093023,0.3333333333333333,0.4,1.0,0.27906976744186046,0.5,0.5,0.8333333333333334,,0.8372093023255814,0.5,0.6071279069767441,0.556575,0.06666666666666667,0.05263157894736842,3.324,25.45555555555556,0.06666666666666667,6.0,4.0,4.0,4.0,5.0,14.0,4.0,7.0,2.0,0.8,0.9166666666666666,1.0,0.4,0.3684210526315789,0.75,0.25,0.6666666666666666,1.0,,0.22950819672131148,2.0,1.0,,1.0,8.0,,3.0,,1.0,3.0,1.0,2.0,,0.3333333333333333,0.6,0.16666666666666666,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,0.5855125,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.05555555555555555,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-1642348,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Justin Edwards","Oubre Jr., Yabusele, Martin, Maxey, Edwards",1626162-1627824-1628997-1630178-1642348,PHI,78.0,1,1.0,-3.0,3.0,4.0,2.0,,7.0,,2.0,1.0,1.0,,,1.0,,,,3.0,,1.0,,,3.0,2.0,,,,,,,1.0,,,,,,,,2.0,,2.0,4.0,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,0.25,0.3333333333333333,0.5,,,1.0,1.0,,,1.0,129.23076923076923,,11.666666666666666,10.75,10.333333333333334,10.75,0.5,,,,0.25,,0.25,,,,,,,,0.3333333333333333,0.75,,0.5928,0.5400666666666667,0.2,,2.733333333333333,22.7,0.6666666666666666,2.0,,1.0,,1.0,,,2.0,,,,,,0.5,,,1.0,,,,,,,,,,2.0,,,,,1.0,,0.6666666666666666,0.5,,,,,,,,,0.6181,0.25,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-200768,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Kyle Lowry","Oubre Jr., Yabusele, Martin, Maxey, Lowry",1626162-1627824-1628997-1630178-200768,PHI,1580.0,6,26.0,-4.0,53.0,52.0,16.0,5.0,105.0,12.0,16.0,7.0,7.0,,3.0,9.0,4.0,14.0,14.0,23.0,7.0,23.0,10.0,59.0,63.0,10.0,16.0,12.0,21.0,,13.0,4.0,2.0,8.0,7.0,15.0,4.0,3.0,7.0,37.0,12.0,11.0,27.0,34.0,1.0,,1.0,5.0,5.0,4.0,10.0,5.0,10.0,12.0,13.0,,4.0,1.0,4.0,3.0,50.0,16.0,1.0,0.5714285714285714,0.6153846153846154,1.0,0.30434782608695654,0.3181818181818182,0.6086956521739131,0.532608695652174,0.5686274509803921,0.5,0.08695652173913043,,0.5,0.8461538461538461,0.75,0.7931034482758621,1.0,0.5,0.7272727272727273,95.69620253164557,0.75,14.660377358490566,15.442307692307692,13.924528301886792,14.461538461538462,0.34782608695652173,0.75,0.75,0.5833333333333334,0.15217391304347827,,0.1956521739130435,0.3333333333333333,0.375,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.5,0.8478260869565217,0.3076923076923077,0.57928,0.5719678571428571,0.12,,3.104347826086957,26.517391304347825,0.3018867924528302,8.0,3.0,4.0,3.0,4.0,9.0,1.0,7.0,3.0,0.75,0.5625,0.5625,0.06666666666666667,0.2916666666666667,,0.8,0.5,0.75,0.3333333333333333,0.15254237288135594,2.0,3.0,1.0,4.0,2.0,1.0,6.0,,1.0,1.0,2.0,6.0,,0.6666666666666666,0.5,0.1111111111111111,0.8571428571428571,0.047619047619047616,0.2857142857142857,0.4,0.5,0.375,0.125,0.5930214285714286,0.2222222222222222,,1.0,2.0,2.0,1.0,,4.0,1.0,4.0,2.0,4.0,,,1.0,0.25,0.043478260869565216,0.1111111111111111,1.0,,,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,0.8,5.0,2.0,6.0,2.0,4.0,22.0,1.0,1.0,1.0,1.0,3.0,22.0,1.0,0.5,0.6,0.6428571428571429,0.6470588235294118,0.2857142857142857,0.7142857142857143,1.0,0.3728813559322034,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-201569,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Eric Gordon","Oubre Jr., Yabusele, Martin, Maxey, Gordon",1626162-1627824-1628997-1630178-201569,PHI,1500.0,6,25.0,-19.0,45.0,45.0,2.0,5.0,90.0,11.0,22.0,2.0,5.0,5.0,1.0,4.0,4.0,11.0,13.0,32.0,5.0,15.0,7.0,48.0,67.0,2.0,12.0,14.0,12.0,3.0,11.0,4.0,4.0,6.0,4.0,10.0,4.0,,5.0,24.0,11.0,5.0,16.0,30.0,,,,4.0,6.0,2.0,10.0,3.0,11.0,9.0,8.0,1.0,3.0,2.0,3.0,2.0,31.0,2.0,1.0,0.46153846153846156,0.5454545454545454,0.8,0.3333333333333333,0.3333333333333333,0.40625,0.43617021276595747,0.48,0.3191489361702128,0.125,0.09090909090909091,0.4,0.8333333333333334,0.8461538461538461,0.8421052631578947,1.0,1.0,0.8333333333333334,86.4,0.6666666666666666,17.177777777777777,16.155555555555555,16.355555555555554,15.71111111111111,0.46808510638297873,0.5,0.55,0.45454545454545453,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.25,0.25,,0.23404255319148937,0.36363636363636365,0.36363636363636365,1.0,1.0,0.7872340425531915,0.36363636363636365,0.5611372340425531,0.56125,0.08,0.0625,5.3,25.393333333333334,0.044444444444444446,10.0,4.0,7.0,4.0,7.0,17.0,5.0,14.0,1.0,0.5714285714285714,0.7,0.7727272727272727,0.5,0.4827586206896552,0.6666666666666666,1.0,0.7,0.5714285714285714,0.25,0.3541666666666667,,1.0,2.0,3.0,4.0,,9.0,,2.0,2.0,1.0,3.0,,0.47368421052631576,0.45454545454545453,0.42857142857142855,0.5,0.08,,,,0.1,0.2,0.5916111111111111,0.08823529411764706,2.0,1.0,,,2.0,3.0,,,,1.0,,,,1.0,0.6666666666666666,,,,0.4,0.4,1.0,,,,0.8,1.0,,1.0,,2.0,4.0,,1.0,1.0,,1.0,4.0,,,0.5,0.5,0.6666666666666666,0.4,0.5,,0.08333333333333333,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-202331,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Paul George","Oubre Jr., Yabusele, Martin, Maxey, George",1626162-1627824-1628997-1630178-202331,PHI,3999.0,12,67.0,-31.0,135.0,138.0,40.0,12.0,273.0,17.0,32.0,5.0,19.0,15.0,3.0,11.0,19.0,43.0,30.0,66.0,22.0,54.0,18.0,144.0,175.0,15.0,40.0,20.0,60.0,6.0,43.0,19.0,4.0,20.0,20.0,40.0,17.0,3.0,13.0,100.0,32.0,16.0,54.0,73.0,8.0,6.0,2.0,16.0,6.0,5.0,22.0,13.0,26.0,24.0,28.0,1.0,10.0,7.0,11.0,2.0,126.0,40.0,2.0,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.4074074074074074,0.4074074074074074,0.45454545454545453,0.525,0.5378787878787878,0.45,0.06060606060606061,0.09375,0.7272727272727273,0.5517241379310345,0.8,0.6956521739130435,0.4,0.875,0.7741935483870968,98.304576144036,0.18181818181818182,15.22962962962963,14.079710144927537,14.74074074074074,13.46376811594203,0.26666666666666666,0.53125,0.5862068965517241,0.7647058823529411,0.15833333333333333,0.125,0.09166666666666666,0.2727272727272727,0.2727272727272727,1.0,0.35833333333333334,0.4418604651162791,0.4418604651162791,0.8947368421052632,0.15625,0.7166666666666667,0.4418604651162791,0.5329037499999999,0.4730625,0.08461538461538462,0.01818181818181818,7.371212121212121,26.546296296296298,0.2962962962962963,19.0,1.0,5.0,3.0,7.0,18.0,8.0,19.0,2.0,0.42857142857142855,0.5769230769230769,0.6071428571428571,0.26666666666666666,0.2727272727272727,0.125,0.8888888888888888,0.38461538461538464,0.2,,0.125,6.0,1.0,5.0,6.0,,2.0,10.0,1.0,1.0,11.0,1.0,10.0,0.25,0.2777777777777778,0.4,0.3181818181818182,0.5,0.016129032258064516,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.38461538461538464,0.518135,0.13333333333333333,7.0,,2.0,15.0,3.0,3.0,17.0,,6.0,,9.0,,6.0,,0.5,,,0.75,0.4666666666666667,0.4666666666666667,,,0.0625,0.46875,0.23076923076923078,1.0,,4.0,9.0,7.0,42.0,,3.0,2.0,2.0,3.0,42.0,2.0,0.5294117647058824,0.26666666666666666,0.546875,0.5694444444444444,0.05263157894736842,0.2,,0.2916666666666667,3.0,5.0,1.0,4.0,,0.7142857142857143,0.6,1.0,9.0,2.0,1.0,1.0,0.125,0.6,,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-203083,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Andre Drummond","Oubre Jr., Yabusele, Martin, Maxey, Drummond",1626162-1627824-1628997-1630178-203083,PHI,343.0,4,6.0,4.0,12.0,11.0,,,23.0,3.0,3.0,,1.0,,,1.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,16.0,12.0,,6.0,2.0,3.0,3.0,3.0,2.0,,3.0,1.0,4.0,1.0,,3.0,9.0,2.0,2.0,4.0,4.0,1.0,1.0,,2.0,1.0,,3.0,1.0,2.0,2.0,4.0,,3.0,1.0,3.0,1.0,16.0,,,0.75,0.75,0.5,0.5,0.5,1.0,0.875,0.8333333333333334,0.5,,,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,,1.0,96.5597667638484,0.3333333333333333,11.75,18.363636363636363,11.75,17.727272727272727,0.375,1.0,1.0,1.0,0.125,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,0.875,0.6666666666666666,0.64009375,,0.2222222222222222,,1.925,24.95,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,2.0,,,,,,,1.0,1.0,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612755,2025,2024-25,True
1626162-1627824-1628997-1630178-203954,1610612755,"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Joel Embiid","Oubre Jr., Yabusele, Martin, Maxey, Embiid",1626162-1627824-1628997-1630178-203954,PHI,428.0,1,7.0,-4.0,15.0,13.0,3.0,4.0,28.0,3.0,3.0,1.0,1.0,,,2.0,1.0,3.0,4.0,4.0,1.0,5.0,1.0,12.0,16.0,1.0,4.0,4.0,3.0,,3.0,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,1.0,2.0,3.0,3.0,,,,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,,1.0,,1.0,1.0,12.0,3.0,,0.5,0.5,1.0,0.2,0.2,1.0,0.6111111111111112,0.6111111111111112,0.5555555555555556,,,0.6,0.5,1.0,0.6,,0.6666666666666666,1.0,94.2056074766355,1.0,13.933333333333334,16.846153846153847,13.933333333333334,16.846153846153847,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1111111111111111,,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.5727777777777778,0.5220333333333333,,,4.05,24.82,0.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,0.2,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,2.0,,,2.0,,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,0.16666666666666666,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,1610612755,2025,2024-25,True
