EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Steals,BadPassSteals,FG3APct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Blocked3s,BlockedArc3,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffAtRimReboundPct,LostBallTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Charge Fouls,2pt And 1 Free Throw Trips,SecondChanceFtPoints,Fg3aBlocked,Travels,SecondChanceTurnovers,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,Transition Take Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,Defensive 3 Seconds Violations,Transition Take Fouls,BlockedCorner3,team_id,year,season,team_vs
1627742-1629627-1630529-1642274-203468,1610612740,"Brandon Ingram, Zion Williamson, Herbert Jones, Yves Missi, CJ McCollum","Ingram, Williamson, Jones, Missi, McCollum",1627742-1629627-1630529-1642274-203468,NOP,249.0,1,9.0,,18.0,3.0,,3.0,,,2.0,,0.42857142857142855,104.09638554216866,15.0,14.777777777777779,0.42857142857142855,,0.8571428571428571,25.666666666666668,4.0,-5.0,9.0,2.0,3.0,,,,3.0,4.0,2.0,12.0,17.0,2.0,4.0,3.0,1.0,1.0,2.0,,1.0,5.0,1.0,,1.0,2.0,2.0,,,,,,,9.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.75,0.8571428571428571,0.8571428571428571,,0.5,0.3333333333333333,,0.5,,,12.666666666666666,12.333333333333334,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,,0.5596,6.175,,1.0,,,,,,1.0,1.0,2.0,,,,,3.0,,,,,,,3.0,2.0,1.0,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,1.5,,1.5,,0.25,,,,0.5,,,,,,,,0.14285714285714285,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.6666666666666666,,,,,0.25,,,,,3.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629627-1630631-1631288-1641722,1610612740,"Brandon Ingram, Zion Williamson, Jose Alvarado, Jamal Cain, Jordan Hawkins","Ingram, Williamson, Alvarado, Cain, Hawkins",1627742-1629627-1630631-1631288-1641722,NOP,28.0,1,1.0,,2.0,,,,,,,,,102.85714285714286,13.0,12.0,,,,,,-3.0,1.0,,,2.0,,,,2.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,,,,,1.0,,,,,0.4056,6.3,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.3853,0.4056,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629627-1630631-1641722-1642274,1610612740,"Brandon Ingram, Zion Williamson, Jose Alvarado, Jordan Hawkins, Yves Missi","Ingram, Williamson, Alvarado, Hawkins, Missi",1627742-1629627-1630631-1641722-1642274,NOP,901.0,3,30.0,2.0,60.0,6.0,,7.0,,,1.0,,0.2916666666666667,95.89345172031076,13.466666666666667,13.2,0.25,,0.5416666666666666,25.085714285714285,15.0,-6.0,30.0,6.0,6.0,7.0,,1.0,11.0,17.0,2.0,36.0,42.0,12.0,10.0,3.0,6.0,1.0,7.0,,4.0,15.0,4.0,,9.0,11.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,34.0,0.5454545454545454,0.5454545454545454,0.5,0.2857142857142857,0.2857142857142857,0.6470588235294118,0.5833333333333334,0.6206896551724138,,0.6666666666666666,0.75,0.6666666666666666,0.5,1.0,0.5,16.566666666666666,16.033333333333335,0.25,1.0,1.0,0.6666666666666666,0.2916666666666667,0.041666666666666664,,,,0.5439583333333333,7.358823529411765,2.0,2.0,,,,,4.0,1.0,4.0,2.0,,8.0,1.0,1.0,2.0,,,,4.0,4.0,,6.0,2.0,1.0,1.0,2.0,,2.0,5.0,2.0,,,4.0,4.0,,2.0,10.0,,,11.0,3.0,,1.0,,,1.0,,1.0,,1.0,0.6666666666666666,0.058823529411764705,0.14285714285714285,0.3333333333333333,0.8333333333333334,0.18181818181818182,,0.6666666666666666,0.8333333333333334,,0.5714285714285714,0.6666666666666666,0.5,0.16666666666666666,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.3333333333333333,0.4074,,0.11538461538461539,0.15789473684210525,0.05555555555555555,0.1111111111111111,0.06666666666666667,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629627-1630631-1642274-203468,1610612740,"Brandon Ingram, Zion Williamson, Jose Alvarado, Yves Missi, CJ McCollum","Ingram, Williamson, Alvarado, Missi, McCollum",1627742-1629627-1630631-1642274-203468,NOP,61.0,1,1.0,,2.0,,,,,,,,,47.21311475409836,42.0,42.0,,,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,2.0,,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,0.5,,,,,19.0,19.0,,,,,1.0,,,,,0.4265,10.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1630526-1631288,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Jeremiah Robinson-Earl, Jamal Cain","Ingram, Nowell, Green, Robinson-Earl, Cain",1627742-1629669-1629750-1630526-1631288,NOP,43.0,1,2.0,,4.0,1.0,,1.0,,,,,0.5,133.95348837209303,6.0,6.0,0.5,,0.5,25.4,1.0,-4.0,2.0,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,15.5,15.5,,,,,,,,,,0.518825,15.9,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1630526-1642274,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Jeremiah Robinson-Earl, Yves Missi","Ingram, Nowell, Green, Robinson-Earl, Missi",1627742-1629669-1629750-1630526-1642274,NOP,196.0,1,5.0,,10.0,2.0,2.0,2.0,2.0,,,,0.3333333333333333,73.46938775510205,12.6,12.6,0.3333333333333333,0.3333333333333333,0.5,25.75,3.0,-5.0,5.0,1.0,1.0,1.0,,,1.0,4.0,,2.0,7.0,,2.0,,,,,,,,,,2.0,4.0,,1.0,1.0,,,,,2.0,,,,,,0.25,0.16666666666666666,0.16666666666666666,,,1.0,,,,,26.6,21.2,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,0.4681916666666666,10.95,5.0,2.0,,,1.0,1.0,,,2.0,,,,,1.0,,1.0,4.0,,,2.0,,2.0,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,2.0,5.0,,,0.25,,0.16666666666666666,,0.16666666666666666,,,,1.0,0.4,,,1.0,,,,,0.3333333333333333,,,,,,,,,,0.16666666666666666,1.0,,,,0.4681916666666666,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1630527-1630530,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Brandon Boston Jr., Trey Murphy III","Ingram, Nowell, Green, Boston Jr., Murphy III",1627742-1629669-1629750-1630527-1630530,NOP,10.0,1,,,1.0,1.0,,1.0,,,,,1.0,144.0,,,1.0,,1.0,26.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,0.35505,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1630527-1641998,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Brandon Boston Jr., Trey Jemison III","Ingram, Nowell, Green, Boston Jr., Jemison III",1627742-1629669-1629750-1630527-1641998,NOP,215.0,2,6.0,,13.0,2.0,,2.0,,,,,0.3333333333333333,87.06976744186046,20.5,20.5,0.3333333333333333,,0.6666666666666666,25.9,4.0,7.0,7.0,2.0,2.0,2.0,,,3.0,4.0,1.0,11.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,,1.0,7.0,1.0,,4.0,5.0,,,1.0,1.0,,1.0,1.0,9.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.75,0.75,0.7857142857142857,,1.0,1.0,,1.0,,1.0,13.142857142857142,12.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,,,0.5338416666666667,4.7,,1.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,2.0,1.0,,1.0,1.0,,,3.0,1.0,,,,1.0,,,1.0,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,0.5,,,1.0,,0.5,0.5,1.0,,,,,0.5,0.5,1.0,,,,,,,0.5,0.3956,,0.14285714285714285,0.2,0.18181818181818182,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1630527-1642274,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Brandon Boston Jr., Yves Missi","Ingram, Nowell, Green, Boston Jr., Missi",1627742-1629669-1629750-1630527-1642274,NOP,1170.0,5,37.0,13.0,73.0,6.0,1.0,8.0,1.0,,5.0,3.0,0.25806451612903225,89.84615384615384,15.891891891891891,14.81081081081081,0.1935483870967742,0.25,0.6451612903225806,25.387500000000003,20.0,1.0,36.0,8.0,12.0,5.0,1.0,2.0,15.0,23.0,3.0,44.0,43.0,18.0,12.0,9.0,9.0,3.0,12.0,1.0,5.0,27.0,5.0,,11.0,14.0,2.0,6.0,7.0,2.0,1.0,2.0,,42.0,0.6,0.6428571428571429,1.0,0.375,0.375,0.6521739130434783,0.6290322580645161,0.6470588235294118,,0.5555555555555556,0.6111111111111112,0.5,0.5,1.0,,16.166666666666668,15.666666666666666,0.3870967741935484,0.6666666666666666,0.6666666666666666,0.625,0.16129032258064516,0.06451612903225806,0.5,0.5,1.0,0.5314822580645162,7.0260869565217385,4.0,3.0,1.0,2.0,1.0,2.0,3.0,4.0,6.0,2.0,,5.0,1.0,2.0,2.0,2.0,3.0,,,4.0,2.0,6.0,2.0,,2.0,2.0,2.0,3.0,6.0,3.0,,2.0,4.0,6.0,,,10.0,,,7.0,2.0,1.0,4.0,4.0,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.42857142857142855,0.6666666666666666,0.2727272727272727,0.5,,0.6666666666666666,,0.6,0.6,0.6666666666666666,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,,0.5,0.5,,0.3333333333333333,0.5902,0.518125,0.08823529411764706,0.08,0.045454545454545456,0.09090909090909091,0.1111111111111111,,,2.0,1.0,0.3333333333333333,0.6666666666666666,1.0,,,,1.0,,1.0,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1629750-1641810-1641998,1610612740,"Brandon Ingram, Jaylen Nowell, Javonte Green, Antonio Reeves, Trey Jemison III","Ingram, Nowell, Green, Reeves, Jemison III",1627742-1629669-1629750-1641810-1641998,NOP,165.0,1,5.0,,9.0,,,,,,,,,78.54545454545455,16.8,16.8,,,0.6666666666666666,,3.0,-1.0,4.0,1.0,2.0,1.0,,,1.0,3.0,,2.0,3.0,2.0,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,4.0,,1.0,2.0,,,,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,,1.0,1.0,,1.0,,,20.25,19.5,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,,,,,0.6156,4.5,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,0.3333333333333333,,0.5,1.0,0.5,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,0.6447,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1630526-1630527-1641998,1610612740,"Brandon Ingram, Jaylen Nowell, Jeremiah Robinson-Earl, Brandon Boston Jr., Trey Jemison III","Ingram, Nowell, Robinson-Earl, Boston Jr., Jemison III",1627742-1629669-1630526-1630527-1641998,NOP,79.0,2,3.0,,5.0,,,,,,,,,91.13924050632912,15.0,15.0,,,0.5,,1.0,-2.0,2.0,,1.0,1.0,,,1.0,2.0,,2.0,4.0,2.0,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,,1.0,,,,,17.0,17.0,0.5,,,,0.5,,,,,0.5748500000000001,4.1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1630526-1630527-1642274,1610612740,"Brandon Ingram, Jaylen Nowell, Jeremiah Robinson-Earl, Brandon Boston Jr., Yves Missi","Ingram, Nowell, Robinson-Earl, Boston Jr., Missi",1627742-1629669-1630526-1630527-1642274,NOP,716.0,5,20.0,2.0,43.0,5.0,2.0,7.0,3.0,,1.0,1.0,0.35,86.4804469273743,17.9,16.45,0.25,0.4,0.55,26.057142857142857,12.0,5.0,23.0,3.0,4.0,5.0,1.0,2.0,7.0,13.0,3.0,27.0,22.0,10.0,4.0,9.0,5.0,3.0,8.0,1.0,2.0,19.0,2.0,1.0,7.0,9.0,,3.0,6.0,,,1.0,1.0,24.0,0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.575,0.6136363636363636,1.0,0.2857142857142857,0.46153846153846156,1.0,,0.25,1.0,15.565217391304348,15.0,0.2,0.75,0.75,0.6666666666666666,0.25,0.1,0.5,0.5,1.0,0.5030374999999999,10.346153846153847,5.0,2.0,,,1.0,2.0,1.0,3.0,4.0,2.0,,4.0,,,3.0,1.0,2.0,,,2.0,,5.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,,1.0,2.0,4.0,1.0,,5.0,,,4.0,2.0,,2.0,5.0,,,0.5,0.75,0.2,0.75,0.2,0.07692307692307693,0.2,0.2,0.6666666666666666,0.2222222222222222,0.25,,0.6666666666666666,,0.2,0.25,1.0,0.2,0.75,0.75,0.6666666666666666,0.4,0.5,1.0,,,,0.4,0.5,,0.4,0.4554,0.5397299999999999,0.09090909090909091,0.13333333333333333,0.1111111111111111,0.07407407407407407,0.21739130434782608,1.0,1.0,2.0,1.0,0.5,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,,0.5,0.25,0.3333333333333333,0.6666666666666666,1.0,0.5,1.0,0.2,,,,,,,,1.0,,,0.14285714285714285,,,0.2,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1630526-1631288-1641998,1610612740,"Brandon Ingram, Jaylen Nowell, Jeremiah Robinson-Earl, Jamal Cain, Trey Jemison III","Ingram, Nowell, Robinson-Earl, Cain, Jemison III",1627742-1629669-1630526-1631288-1641998,NOP,426.0,4,13.0,1.0,27.0,3.0,,4.0,,,1.0,1.0,0.3076923076923077,91.26760563380282,15.846153846153847,15.846153846153847,0.23076923076923078,,0.5384615384615384,25.475,7.0,6.0,14.0,3.0,3.0,3.0,,1.0,4.0,9.0,2.0,18.0,12.0,8.0,,6.0,4.0,2.0,6.0,,3.0,14.0,5.0,,7.0,9.0,,1.0,3.0,,,,,14.0,1.0,1.0,1.0,0.5,0.5,0.4444444444444444,0.5384615384615384,0.6,,1.0,1.0,1.0,1.0,1.0,,15.714285714285714,14.785714285714286,0.23076923076923078,1.0,1.0,1.0,0.23076923076923078,0.07692307692307693,,,,0.5382730769230769,10.444444444444445,,2.0,,,,,,1.0,3.0,2.0,,4.0,,,4.0,,,,,,,3.0,2.0,,2.0,,1.0,,2.0,2.0,,,,1.0,,,3.0,,,5.0,1.0,,,,,,,1.5,,1.0,,,,,1.0,0.2857142857142857,,,,,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.6666666666666666,,,0.13333333333333333,0.1,0.2222222222222222,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,0.2,,,,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1630526-1631288-1642274,1610612740,"Brandon Ingram, Jaylen Nowell, Jeremiah Robinson-Earl, Jamal Cain, Yves Missi","Ingram, Nowell, Robinson-Earl, Cain, Missi",1627742-1629669-1630526-1631288-1642274,NOP,693.0,3,23.0,4.0,46.0,3.0,2.0,7.0,3.0,,1.0,,0.25925925925925924,95.58441558441558,14.043478260869565,13.521739130434783,0.1111111111111111,0.14285714285714285,0.6296296296296297,24.47142857142857,12.0,-4.0,23.0,5.0,10.0,7.0,,4.0,8.0,20.0,1.0,22.0,26.0,6.0,10.0,3.0,3.0,1.0,4.0,,2.0,9.0,8.0,,10.0,19.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,11.0,0.375,0.5,1.0,0.14285714285714285,0.14285714285714285,0.4,0.35185185185185186,0.3793103448275862,,0.8888888888888888,0.7142857142857143,1.0,0.8333333333333334,,1.0,16.08695652173913,14.304347826086957,0.37037037037037035,0.5,0.5555555555555556,0.4,0.25925925925925924,0.14814814814814814,,,,0.5316425925925926,5.87,9.0,9.0,2.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,11.0,5.0,11.0,1.0,,13.0,4.0,3.0,1.0,2.0,1.0,1.0,,6.0,2.0,9.0,1.0,1.0,1.0,3.0,,,3.0,,,5.0,3.0,1.0,13.0,9.0,0.3333333333333333,0.5,0.45454545454545453,0.5,0.4642857142857143,0.55,0.4642857142857143,0.1,0.14285714285714285,0.5,0.4,0.3888888888888889,0.4,1.0,0.5,0.0625,0.2857142857142857,0.3333333333333333,0.5,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.35714285714285715,0.4,0.5,0.3333333333333333,0.5361642857142858,0.5097964285714286,0.10344827586206896,0.13636363636363635,0.5,0.5909090909090909,0.391304347826087,,,2.0,,0.6666666666666666,0.4,2.0,,1.0,1.0,3.0,1.0,3.0,1.0,,1.0,,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,,,,,,1.0,2.0,,,,,0.1,,,0.25,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
1627742-1629669-1630526-1641810-1641998,1610612740,"Brandon Ingram, Jaylen Nowell, Jeremiah Robinson-Earl, Antonio Reeves, Trey Jemison III","Ingram, Nowell, Robinson-Earl, Reeves, Jemison III",1627742-1629669-1630526-1641810-1641998,NOP,429.0,2,14.0,,29.0,3.0,,7.0,,,2.0,2.0,0.3888888888888889,97.34265734265733,14.214285714285714,13.928571428571429,0.16666666666666666,,0.5555555555555556,24.25714285714286,7.0,1.0,15.0,3.0,3.0,4.0,2.0,4.0,6.0,11.0,2.0,18.0,17.0,2.0,10.0,6.0,1.0,2.0,3.0,2.0,,8.0,2.0,,5.0,10.0,,,1.0,2.0,2.0,2.0,2.0,16.0,0.16666666666666666,0.2,1.0,0.2857142857142857,0.2857142857142857,0.5454545454545454,0.5,0.5,,0.6666666666666666,0.8333333333333334,1.0,,,1.0,15.333333333333334,14.0,0.16666666666666666,1.0,1.0,,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,0.5331916666666667,9.736363636363636,,4.0,1.0,1.0,,,1.0,2.0,4.0,,,,1.0,3.0,2.0,,,,,,2.0,3.0,,2.0,,1.0,,2.0,3.0,5.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,0.3333333333333333,,0.25,,0.25,,0.18181818181818182,0.5,0.4,1.0,0.5,0.6666666666666666,,1.0,,0.25,0.5,1.0,0.2222222222222222,0.5,0.5,,,,,0.25,1.0,,,,,,0.4853,,,,0.1111111111111111,,,,,1.0,,0.5,,1.0,,,,,,1.0,3.0,,,,,0.6,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,1.0,0.25,,,,,,,,,,,,,,,,,1610612740,2025,2024-25,False
