EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeFGA,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,StepOutOfBoundsTurnovers,PenaltyDefPoss,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Transition Take Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Defensive 3 Seconds Violations,OffensiveGoaltends,Charge Fouls Drawn,DefensiveGoaltends,team_id,year,season,team_vs
1626181-1627739-1627826-1627884-1629599,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Derrick Jones Jr., Amir Coffey","Powell, Dunn, Zubac, Jones Jr., Coffey",1626181-1627739-1627826-1627884-1629599,LAC,1127.0,4,19.0,-23.0,39.0,37.0,3.0,2.0,76.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,15.0,4.0,2.0,5.0,10.0,10.0,19.0,5.0,14.0,2.0,37.0,60.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,10.0,10.0,15.0,4.0,10.0,5.0,5.0,5.0,10.0,5.0,2.0,3.0,25.0,2.0,6.0,4.0,10.0,2.0,12.0,6.0,1.0,1.0,2.0,5.0,8.0,3.0,6.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,33.0,2.0,3.0,0.5,0.625,1.0,0.35714285714285715,0.35714285714285715,0.5263157894736842,0.6666666666666666,1.0,0.5303030303030303,0.6666666666666666,0.3333333333333333,0.5441176470588235,0.6666666666666666,0.3333333333333333,0.42424242424242425,0.75,0.8,0.2222222222222222,0.75,0.7692307692307693,0.1111111111111111,0.25,0.8,0.7142857142857143,1.0,97.10736468500443,16.358974358974358,13.216216216216216,15.974358974358974,12.35135135135135,0.12121212121212122,0.75,0.75,0.6666666666666666,0.45454545454545453,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.12121212121212122,0.30303030303030304,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5454545454545454,0.5,0.4992909090909091,0.4987333333333333,0.5585833333333333,0.08823529411764706,0.15,0.10810810810810811,0.05405405405405406,6.7631578947368425,25.67142857142857,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1627884-1629645,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Derrick Jones Jr., Kevin Porter Jr.","Powell, Dunn, Zubac, Jones Jr., Porter Jr.",1626181-1627739-1627826-1627884-1629645,LAC,549.0,3,9.0,2.0,19.0,19.0,,1.0,38.0,2.0,3.0,,,,,5.0,11.0,1.0,,1.0,5.0,7.0,14.0,2.0,6.0,1.0,21.0,19.0,,,4.0,,,,,6.0,8.0,6.0,,5.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,12.0,2.0,3.0,2.0,5.0,2.0,7.0,,,,1.0,,1.0,1.0,2.0,,,3.0,1.0,1.0,,,17.0,,,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.5,,,0.5,1.5,,0.525,2.0,,0.3,,0.6666666666666666,0.2857142857142857,0.75,0.7142857142857143,0.18181818181818182,0.16666666666666666,0.6666666666666666,0.75,,99.67213114754098,13.947368421052632,14.947368421052632,13.842105263157896,14.842105263157896,0.15,0.6666666666666666,1.0,0.5,0.55,0.45454545454545453,0.625,0.4,0.05,0.25,0.2,0.2,1.0,,,,,,0.45,0.2,0.509915,0.52305,,0.05,,0.19047619047619047,,6.478571428571429,26.28333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1627884-1641757,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Derrick Jones Jr., Jordan Miller","Powell, Dunn, Zubac, Jones Jr., Miller",1626181-1627739-1627826-1627884-1641757,LAC,227.0,1,4.0,-3.0,9.0,8.0,,1.0,17.0,1.0,3.0,,1.0,,,1.0,3.0,1.0,,1.0,2.0,2.0,7.0,1.0,3.0,1.0,8.0,11.0,,1.0,,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,8.0,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,0.35,,,0.4,,,0.3,,1.0,,,1.0,0.14285714285714285,,1.0,,,107.84140969162996,15.666666666666666,10.75,15.666666666666666,10.75,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.1,0.2,0.5,0.5,1.0,1.0,,,,,0.6,0.5,0.5507299999999999,,,0.1,0.14285714285714285,,,6.6571428571428575,25.433333333333334,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1627884-201587,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Derrick Jones Jr., Nicolas Batum","Powell, Dunn, Zubac, Jones Jr., Batum",1626181-1627739-1627826-1627884-201587,LAC,21.0,1,,-2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,14.0,7.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1627884-201935,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Derrick Jones Jr., James Harden","Powell, Dunn, Zubac, Jones Jr., Harden",1626181-1627739-1627826-1627884-201935,LAC,13335.0,20,222.0,41.0,453.0,452.0,58.0,49.0,905.0,87.0,136.0,17.0,25.0,14.0,22.0,48.0,99.0,40.0,6.0,38.0,122.0,143.0,250.0,54.0,162.0,63.0,511.0,470.0,21.0,31.0,53.0,19.0,31.0,18.0,66.0,156.0,130.0,126.0,26.0,121.0,38.0,78.0,42.0,120.0,26.0,44.0,30.0,282.0,30.0,76.0,81.0,163.0,56.0,219.0,40.0,4.0,25.0,26.0,15.0,66.0,33.0,57.0,,5.0,77.0,10.0,82.0,8.0,34.0,458.0,66.0,58.0,0.5454545454545454,0.6,0.7777777777777778,0.3333333333333333,0.33540372670807456,0.572,0.6774193548387096,0.6129032258064516,0.5436893203883495,0.5454545454545454,0.5102040816326531,0.570627802690583,0.5638297872340425,0.55,0.3932038834951456,0.6060606060606061,0.6982758620689655,0.2830188679245283,0.7307692307692307,0.7136363636363636,0.26291079812206575,0.1568627450980392,0.7419354838709677,0.7529411764705882,0.631578947368421,97.72778402699663,14.79028697571744,14.679203539823009,14.353200883002208,13.946902654867257,0.3300970873786408,0.6397058823529411,0.7073170731707317,0.5057471264367817,0.24029126213592233,0.48484848484848486,0.5161290322580645,0.625,0.0970873786407767,0.2961165048543689,0.3114754098360656,0.3114754098360656,0.6842105263157895,0.5681818181818182,0.68,0.4489795918367347,0.6363636363636364,0.12244897959183673,0.7233009708737864,0.3140495867768595,0.5537624087591241,0.5886425925925926,0.5591979166666666,0.08636363636363636,0.12318840579710146,0.10371819960861056,0.12915851272015655,5.226799999999999,25.64814814814815,0.1280353200883002,16.0,1.0,3.0,2.0,13.0,5.0,19.0,16.0,58.0,42.0,16.0,3.0,3.0,2.0,4.0,0.15384615384615385,0.076,0.09558823529411764,0.06060606060606061,0.42857142857142855,0.4,0.4,1.0,0.06818181818181818,0.3333333333333333,1.0,0.024390243902439025,15.0,26.0,0.24299065420560748,0.25301204819277107,0.03640776699029126,3.0,55.0,8.0,1.0,1.0,10.0,3.0,12.0,4.0,16.0,36.0,1.0,4.0,6.0,8.0,1.0,7.0,8.0,3.0,1.0,4.0,2.0,6.0,16.0,4.0,5.0,4.0,1.0,10.0,20.0,10.0,1.0,2.0,5.0,0.2222222222222222,0.8571428571428571,0.16666666666666666,0.20833333333333334,0.5666666666666667,0.75,0.041237113402061855,0.5,0.5333333333333333,0.5333333333333333,0.5,0.17647058823529413,0.22727272727272727,0.1,1.0,0.16666666666666666,0.24489795918367346,0.25,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1629599-1629611,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Amir Coffey, Terance Mann","Powell, Dunn, Zubac, Coffey, Mann",1626181-1627739-1627826-1629599-1629611,LAC,416.0,4,7.0,-2.0,15.0,17.0,,1.0,32.0,3.0,4.0,,,,,2.0,3.0,,,1.0,2.0,6.0,8.0,1.0,2.0,4.0,19.0,21.0,,,3.0,,,,,12.0,,3.0,,2.0,1.0,6.0,1.0,7.0,1.0,3.0,2.0,15.0,1.0,3.0,1.0,5.0,1.0,6.0,3.0,,2.0,,1.0,3.0,2.0,3.0,,,4.0,,6.0,,3.0,16.0,,,1.0,1.0,1.0,0.5,0.5,0.75,,,0.75,1.5,,0.7307692307692307,1.5,,0.2,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,,1.0,1.0,110.76923076923076,14.0,12.117647058823529,13.933333333333334,12.117647058823529,0.4,0.75,0.75,1.0,0.3,0.6666666666666666,1.0,1.0,,0.2,0.5,0.5,1.0,,,,,,0.6,0.5,0.49925499999999995,0.5445,,0.23076923076923078,0.2727272727272727,0.15789473684210525,,6.925,30.0,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.0,0.125,,0.3333333333333333,1.0,,,,,,,,1.0,,,,0.1,,3.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1629599-1629645,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Amir Coffey, Kevin Porter Jr.","Powell, Dunn, Zubac, Coffey, Porter Jr.",1626181-1627739-1627826-1629599-1629645,LAC,1066.0,5,18.0,-5.0,36.0,39.0,6.0,,75.0,6.0,9.0,,,2.0,2.0,1.0,6.0,3.0,1.0,4.0,6.0,8.0,18.0,6.0,9.0,1.0,35.0,40.0,,,,2.0,2.0,2.0,11.0,12.0,4.0,15.0,,6.0,4.0,6.0,5.0,11.0,4.0,4.0,1.0,27.0,,7.0,4.0,12.0,,12.0,5.0,1.0,3.0,2.0,2.0,7.0,7.0,12.0,,1.0,4.0,,3.0,1.0,2.0,35.0,11.0,6.0,0.75,0.75,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.4444444444444444,,1.0,0.6296296296296297,,1.25,0.625,,1.1,0.3333333333333333,0.7142857142857143,0.8,,0.7777777777777778,0.7857142857142857,,,0.75,0.7777777777777778,,101.31332082551596,14.583333333333334,13.871794871794872,14.583333333333334,13.512820512820513,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.25,1.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,,,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.549675925925926,,0.6560625,0.07142857142857142,0.10526315789473684,,0.3142857142857143,6.294444444444445,25.266666666666666,0.16666666666666666,2.0,,,,,,3.0,1.0,6.0,4.0,2.0,,1.0,,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,0.6666666666666666,0.6666666666666666,0.5,,,,,3.0,,,,0.1111111111111111,,5.0,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.25,1.0,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1629599-201587,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Amir Coffey, Nicolas Batum","Powell, Dunn, Zubac, Coffey, Batum",1626181-1627739-1627826-1629599-201587,LAC,881.0,8,15.0,15.0,31.0,28.0,,4.0,59.0,4.0,6.0,,,,,3.0,5.0,6.0,,3.0,5.0,8.0,15.0,6.0,11.0,5.0,39.0,24.0,2.0,3.0,7.0,,,,,10.0,6.0,12.0,,5.0,3.0,5.0,4.0,9.0,2.0,3.0,1.0,22.0,3.0,4.0,6.0,11.0,5.0,16.0,3.0,,1.0,4.0,2.0,7.0,3.0,10.0,,1.0,9.0,,8.0,3.0,5.0,32.0,,,0.625,0.625,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.5333333333333333,0.6666666666666666,,0.6538461538461539,0.875,,0.6724137931034483,0.7,,0.4230769230769231,0.42857142857142855,0.5,0.42857142857142855,0.8,0.5882352941176471,0.3333333333333333,0.5,0.42857142857142855,0.75,1.0,96.43586833144154,13.612903225806452,16.392857142857142,13.03225806451613,15.678571428571429,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,0.19230769230769232,0.6,0.75,0.3333333333333333,0.23076923076923078,0.19230769230769232,0.6,0.6,0.6666666666666666,,,,,,0.6538461538461539,0.6,0.5528923076923077,0.4236333333333333,,0.17857142857142858,0.29411764705882354,0.1794871794871795,,7.2733333333333325,25.272727272727273,,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,1.0,1.0,,,,1.0,0.13333333333333333,,0.2,0.5,0.5,0.5,0.6666666666666666,0.25,1.0,,,4.0,1.0,0.2,,0.15384615384615385,1.0,,1.0,,,,,,,,6.0,,1.0,1.0,,,1.0,,,,1.0,,1.0,4.0,,2.0,,,2.0,4.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.25,0.25,0.3333333333333333,1.0,,,,,,,,1.0,0.25,0.5,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1629599-201935,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Amir Coffey, James Harden","Powell, Dunn, Zubac, Coffey, Harden",1626181-1627739-1627826-1629599-201935,LAC,1570.0,10,26.0,34.0,52.0,49.0,6.0,6.0,101.0,8.0,13.0,1.0,2.0,1.0,3.0,6.0,9.0,6.0,1.0,10.0,15.0,16.0,26.0,12.0,21.0,10.0,78.0,44.0,2.0,3.0,8.0,2.0,4.0,2.0,7.0,24.0,8.0,27.0,,15.0,10.0,12.0,9.0,21.0,7.0,6.0,4.0,51.0,3.0,11.0,6.0,19.0,6.0,25.0,6.0,,2.0,1.0,4.0,7.0,7.0,14.0,,,12.0,2.0,12.0,2.0,6.0,70.0,7.0,6.0,0.75,0.75,0.75,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.6666666666666666,0.5,0.723404255319149,0.5,0.5833333333333334,0.7549019607843137,0.6666666666666666,0.5833333333333334,0.44680851063829785,0.8571428571428571,0.6666666666666666,0.3,0.8461538461538461,0.7727272727272727,0.3157894736842105,0.3333333333333333,1.0,0.8571428571428571,0.8333333333333334,92.63694267515923,14.615384615384615,16.53061224489796,13.615384615384615,16.306122448979593,0.2765957446808511,0.6153846153846154,0.8,0.75,0.19148936170212766,0.6666666666666666,0.75,0.6666666666666666,0.1276595744680851,0.3191489361702128,0.6666666666666666,0.6666666666666666,0.7,0.5,0.5,0.5,0.3333333333333333,0.16666666666666666,0.723404255319149,0.6666666666666666,0.543618085106383,0.50745,0.5357999999999999,0.13725490196078433,0.2,0.10256410256410256,0.08974358974358974,6.773076923076923,25.23333333333333,0.11538461538461539,2.0,,,,1.0,4.0,4.0,2.0,6.0,5.0,1.0,,,1.0,1.0,,0.15384615384615385,0.23076923076923078,0.1111111111111111,0.4,0.3333333333333333,0.3333333333333333,1.0,,,,0.047619047619047616,4.0,3.0,0.3333333333333333,0.4,0.0851063829787234,,4.0,2.0,,,1.0,1.0,1.0,1.0,,9.0,,2.0,2.0,,,2.0,,,,,1.0,,3.0,,1.0,,,2.0,3.0,3.0,,,,0.5,1.0,,0.25,0.5,0.3333333333333333,,1.0,0.5,0.5,1.0,1.0,0.25,,,,0.16666666666666666,1.0,,,,,,,,,,,,1610612746,2025,2024-25,False
1626181-1627739-1627826-1629611-201587,1610612746,"Norman Powell, Kris Dunn, Ivica Zubac, Terance Mann, Nicolas Batum","Powell, Dunn, Zubac, Mann, Batum",1626181-1627739-1627826-1629611-201587,LAC,80.0,1,1.0,1.0,3.0,3.0,,,6.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,2.0,6.0,5.0,,,,,,,,4.0,,,,,,2.0,,2.0,,,2.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,2.0,,1.0,6.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,0.5,,,1.0,,,108.0,12.666666666666666,14.0,12.666666666666666,14.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.4449,,,0.3333333333333333,0.3333333333333333,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2025,2024-25,False
