EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,FTDefRebounds,OffRebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Steals,BadPassSteals,OffArc3ReboundPct,2pt And 1 Free Throw Trips,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LongMidRangeAssists,LostBallSteals,Transition Take Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,PenaltyTurnovers,Offensive Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Transition Take Fouls Drawn,LongMidRangePctBlocked,Charge Fouls,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101108-1628368-1630170-1630577-1631110,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Julian Champagnie, Jeremy Sochan","Paul, Fox, Vassell, Champagnie, Sochan",101108-1628368-1630170-1630577-1631110,SAS,125.0,2,2.0,-5.0,5.0,5.0,10.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,115.19999999999999,10.2,14.8,10.2,14.8,0.3333333333333333,1.0,1.0,0.6666666666666666,0.45816666666666667,14.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1630170-1630577-1641705,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Julian Champagnie, Victor Wembanyama","Paul, Fox, Vassell, Champagnie, Wembanyama",101108-1628368-1630170-1630577-1641705,SAS,38.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,,1.0,,75.78947368421053,24.0,14.0,24.0,14.0,,,,,0.7462,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1630170-1631110-1641705,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Jeremy Sochan, Victor Wembanyama","Paul, Fox, Vassell, Sochan, Wembanyama",101108-1628368-1630170-1631110-1641705,SAS,125.0,3,2.0,9.0,4.0,3.0,7.0,2.0,2.0,,2.0,2.0,9.0,,4.0,1.0,3.0,4.0,,,,,,,7.0,1.0,0.7,0.75,,0.5,0.5,1.0,80.64,11.75,26.0,10.25,17.0,0.4,1.0,1.0,,0.474,11.95,,,1.0,0.5,0.5,,,,0.6,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.7,1.0,0.75,0.6,1.0,1.0,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.2,0.4,0.5,1.0,0.474,0.16666666666666666,0.3333333333333333,0.2222222222222222,1.0,30.96666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1630170-1641705-203084,1610612759,"Chris Paul, De'Aaron Fox, Devin Vassell, Victor Wembanyama, Harrison Barnes","Paul, Fox, Vassell, Wembanyama, Barnes",101108-1628368-1630170-1641705-203084,SAS,636.0,2,11.0,-1.0,22.0,24.0,46.0,3.0,4.0,,6.0,9.0,33.0,34.0,2.0,5.0,8.0,10.0,4.0,,5.0,,,,31.0,0.6666666666666666,0.868421052631579,0.868421052631579,0.8,0.8333333333333334,0.7272727272727273,1.0,104.15094339622642,13.318181818181818,14.291666666666666,13.272727272727273,14.0,0.21052631578947367,0.75,0.75,,0.5795342105263158,4.666666666666667,3.0,5.0,3.0,0.6,0.5,0.2631578947368421,0.6,0.6,0.7894736842105263,,1.0,1.0,5.0,,3.0,5.0,,,7.0,10.0,,1.0,2.0,2.0,,,,,,,21.0,,5.0,3.0,7.0,12.0,3.0,31.0,,,2.0,2.0,,1.0,,,,,1.0,0.7,,0.7,0.5,,0.5,,0.5,,0.5263157894736842,,,0.3333333333333333,,0.2631578947368421,0.2631578947368421,0.6,0.6,1.0,,,,0.6,,,,0.06060606060606061,,24.22,,1.0,2.0,4.0,10.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.16666666666666666,0.6666666666666666,1.0,0.8,0.8,1.0,1.0,0.5,0.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1630577-1631110-203084,1610612759,"Chris Paul, De'Aaron Fox, Julian Champagnie, Jeremy Sochan, Harrison Barnes","Paul, Fox, Champagnie, Sochan, Barnes",101108-1628368-1630577-1631110-203084,SAS,281.0,1,5.0,-4.0,12.0,10.0,22.0,1.0,2.0,,4.0,6.0,13.0,17.0,6.0,,2.0,4.0,,,,,,,11.0,0.6666666666666666,0.4230769230769231,0.4642857142857143,,,1.0,,112.74021352313167,14.5,10.7,13.916666666666666,10.7,0.15384615384615385,0.5,0.5,,0.5920076923076923,3.9499999999999997,3.0,4.0,2.0,1.0,1.0,0.3076923076923077,0.75,0.75,0.8461538461538461,,,2.0,3.0,,1.0,4.0,,,1.0,7.0,2.0,1.0,2.0,2.0,,,,,,,3.0,,4.0,1.0,1.0,2.0,1.0,5.0,2.0,,2.0,,,2.0,2.0,1.0,,,1.0,0.14285714285714285,,0.14285714285714285,0.5,,0.5,,0.5,,0.5384615384615384,,0.3333333333333333,0.25,0.3333333333333333,0.23076923076923078,0.3076923076923077,0.25,0.25,1.0,,,,0.25,,0.07142857142857142,0.14285714285714285,0.15384615384615385,,25.342857142857145,,1.0,2.0,,2.0,2.0,1.0,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,0.3333333333333333,,,,,1.0,0.5,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1630577-1641705-203084,1610612759,"Chris Paul, De'Aaron Fox, Julian Champagnie, Victor Wembanyama, Harrison Barnes","Paul, Fox, Champagnie, Wembanyama, Barnes",101108-1628368-1630577-1641705-203084,SAS,101.0,1,2.0,-1.0,5.0,5.0,10.0,1.0,1.0,,1.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,,1.0,,,,3.0,0.5,0.25,0.375,1.0,1.0,1.0,1.0,142.5742574257426,12.4,7.8,12.4,7.8,0.25,1.0,1.0,,0.54875,5.5,,1.0,2.0,1.0,1.0,0.25,,,0.75,,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,,0.25,0.5,,,23.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628368-1641705-1642264-203084,1610612759,"Chris Paul, De'Aaron Fox, Victor Wembanyama, Stephon Castle, Harrison Barnes","Paul, Fox, Wembanyama, Castle, Barnes",101108-1628368-1641705-1642264-203084,SAS,113.0,1,2.0,-3.0,3.0,4.0,7.0,1.0,1.0,,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,,,,,,,2.0,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,1.0,89.20353982300885,21.0,12.5,21.0,10.75,0.3333333333333333,1.0,1.0,,0.47631666666666667,6.3,,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628380-1629640-1630170-1630577,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Julian Champagnie","Paul, Collins, Johnson, Vassell, Champagnie",101108-1628380-1629640-1630170-1630577,SAS,258.0,3,4.0,8.0,11.0,11.0,22.0,,2.0,1.0,2.0,4.0,13.0,5.0,,4.0,7.0,7.0,1.0,,1.0,2.0,1.0,2.0,10.0,0.5,0.5555555555555556,0.5909090909090909,1.0,0.5714285714285714,0.7,0.5,122.79069767441861,10.818181818181818,12.636363636363637,9.909090909090908,9.363636363636363,0.2222222222222222,,,0.1111111111111111,0.5357055555555555,9.85,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.6666666666666666,3.0,,1.0,1.0,,1.0,4.0,,1.0,2.0,5.0,3.0,,,3.0,1.0,2.0,,1.0,1.0,3.0,6.0,,4.0,1.0,2.0,4.0,1.0,10.0,,,,2.0,,5.0,6.0,2.0,3.0,3.0,1.0,0.4,,0.4,,0.5,1.5,0.3333333333333333,1.5,0.5,0.5555555555555556,,,,,0.1111111111111111,0.4444444444444444,0.25,0.25,1.0,,0.3333333333333333,,0.25,0.6268,0.2727272727272727,0.4,0.23076923076923078,0.23076923076923078,25.8,0.2727272727272727,,,1.0,4.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,,,0.53745,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628380-1629640-1630170-1631110,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Jeremy Sochan","Paul, Collins, Johnson, Vassell, Sochan",101108-1628380-1629640-1630170-1631110,SAS,417.0,4,7.0,,13.0,12.0,25.0,2.0,3.0,1.0,4.0,5.0,15.0,15.0,4.0,1.0,6.0,7.0,,,1.0,1.0,1.0,1.0,15.0,0.8,0.55,0.625,,1.0,0.8333333333333334,,86.33093525179856,17.307692307692307,16.0,16.23076923076923,15.583333333333334,0.3,0.6666666666666666,0.6666666666666666,0.1,0.529555,7.9,1.0,1.0,4.0,0.8,0.8,0.1,1.0,1.0,0.6,,8.0,1.0,4.0,,,1.0,,,1.0,5.0,4.0,,1.0,,,,,,,,3.0,,1.0,,1.0,3.0,,7.0,1.0,1.0,1.0,3.0,,2.0,4.0,2.0,,,1.0,0.2,,0.2,,,,,,,0.5,1.0,0.25,0.2,0.3333333333333333,0.4,0.1,,,,,,,,,0.16666666666666666,0.2857142857142857,,,23.64,,,,1.0,4.0,,2.0,1.0,1.0,1.0,,,,1.0,,3.0,,0.5,0.5,,,1.0,,,1.0,0.5,0.25,0.25,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
101108-1628380-1629640-1630170-1642264,1610612759,"Chris Paul, Zach Collins, Keldon Johnson, Devin Vassell, Stephon Castle","Paul, Collins, Johnson, Vassell, Castle",101108-1628380-1629640-1630170-1642264,SAS,302.0,3,5.0,5.0,11.0,9.0,20.0,1.0,1.0,2.0,4.0,6.0,17.0,12.0,2.0,2.0,4.0,5.0,,,,1.0,,1.0,15.0,0.6666666666666666,0.6363636363636364,0.7083333333333334,,1.0,1.0,1.0,95.36423841059603,13.545454545454545,17.0,13.545454545454545,17.0,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5425409090909091,7.166666666666667,3.0,3.0,2.0,1.0,1.0,0.2727272727272727,1.0,1.0,0.7272727272727273,,1.0,1.0,,,2.0,5.0,,,2.0,5.0,3.0,1.0,1.0,2.0,,,,,,,6.0,,5.0,2.0,2.0,5.0,2.0,12.0,,,1.0,2.0,,2.0,3.0,2.0,,,1.0,0.4,,0.4,1.0,,1.0,,1.0,,0.45454545454545453,,,0.2,,,0.45454545454545453,0.4,0.4,1.0,,,,0.4,,0.16666666666666666,0.2857142857142857,0.11764705882352941,,25.380000000000003,,1.0,1.0,,6.0,2.0,3.0,,2.0,1.0,1.0,,,,,1.0,,0.75,1.0,0.5,,,,,0.6666666666666666,1.0,,,,1.0,1.0,0.6046,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2025,2024-25,True
