EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LiveBallTurnoverPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,LongMidRangeFGM,LostBallTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimPctBlocked,SecondChanceFtPoints,LongMidRangeAssists,OffensiveGoaltends,LongMidRangePctAssisted,PenaltyCorner3FGM,Fg3aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,PenaltyCorner3Accuracy,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefCorner3ReboundPct,3SecondViolations,LongMidRangePctBlocked,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Transition Take Fouls,Arc3PctBlocked,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1627763-1629673-1630551-1630557-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Justin Champagnie, Corey Kispert, Jonas Valančiūnas","Brogdon, Poole, Champagnie, Kispert, Valančiūnas",1627763-1629673-1630551-1630557-202685,WAS,123.0,1,4.0,4.0,,4.0,8.0,,,,,93.65853658536587,16.0,14.75,16.0,12.0,,0.543975,,,,2.0,3.0,,,,,,1.0,1.0,,,,,2.0,2.0,1.0,7.0,4.0,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,1.0,2.0,,2.0,,1.0,1.0,,,,,,,7.0,,,,0.5,1.0,,1.0,,,1.5,,1.5,,1.0,0.5,,,0.3333333333333333,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,1.0,1.0,,,,24.4,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630551-1641731-1642259,1610612764,"Malcolm Brogdon, Jordan Poole, Justin Champagnie, Bilal Coulibaly, Alexandre Sarr","Brogdon, Poole, Champagnie, Coulibaly, Sarr",1627763-1629673-1630551-1641731-1642259,WAS,1162.0,3,40.0,39.0,8.0,8.0,79.0,4.0,13.0,2.0,8.0,97.90017211703959,13.575,15.871794871794872,13.375,14.205128205128204,0.13793103448275862,0.5582120689655172,0.48269999999999996,8.03076923076923,0.2,19.0,,3.0,4.0,6.0,,,8.0,13.0,2.0,1.0,3.0,8.0,8.0,16.0,13.0,53.0,53.0,2.0,2.0,1.0,4.0,10.0,17.0,6.0,10.0,24.0,13.0,8.0,3.0,8.0,11.0,8.0,2.0,30.0,3.0,7.0,3.0,11.0,4.0,15.0,5.0,4.0,1.0,2.0,3.0,8.0,2.0,4.0,,13.0,18.0,2.0,5.0,2.0,,2.0,,48.0,17.0,0.375,0.375,1.0,0.5,0.25,0.5,0.6153846153846154,1.0,0.6896551724137931,0.5833333333333334,0.7162162162162162,0.7727272727272727,0.5517241379310345,0.42857142857142855,0.6363636363636364,0.375,0.5555555555555556,0.3076923076923077,0.2,,,0.625,,0.20689655172413793,0.6666666666666666,0.8,0.5,0.4482758620689655,0.6153846153846154,0.6153846153846154,1.0,1.0,,,0.5,0.3333333333333333,0.7586206896551724,0.6153846153846154,0.15625,0.3125,0.32075471698113206,26.7625,,,2.0,3.0,,3.0,,,5.0,,,1.0,1.0,,2.0,,0.75,0.625,0.2,,0.5,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.10344827586206896,,,,,,0.5856,0.09433962264150944,,,1.0,,,5.0,4.0,,,,,0.5,0.625,,,,,1.0,1.0,0.07692307692307693,,0.16666666666666666,,0.75,2.0,1.0,0.5,0.5,0.16666666666666666,2.0,,,,,,1.0,1.0,,,,,,0.5,,,,5.0,,5.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630551-1641731-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Justin Champagnie, Bilal Coulibaly, Jonas Valančiūnas","Brogdon, Poole, Champagnie, Coulibaly, Valančiūnas",1627763-1629673-1630551-1641731-202685,WAS,69.0,1,4.0,3.0,,,7.0,1.0,3.0,,,146.08695652173915,11.0,8.333333333333334,10.75,8.333333333333334,0.25,0.615875,,6.033333333333334,,1.0,2.0,1.0,2.0,2.0,,,,1.0,,,,2.0,,1.0,1.0,5.0,3.0,,,,,,,,4.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,,,,3.0,,,,,,,,0.6666666666666666,,0.5,,0.5,,0.25,1.0,,,1.0,0.5,,,1.0,,,0.5,1.0,1.0,,0.25,,,,,,,,,0.75,,0.2,0.25,,27.8,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,0.6414,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630551-1642267-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Justin Champagnie, Carlton Carrington, Jonas Valančiūnas","Brogdon, Poole, Champagnie, Carrington, Valančiūnas",1627763-1629673-1630551-1642267-202685,WAS,667.0,1,24.0,22.0,,,46.0,4.0,17.0,,,99.3103448275862,15.625,13.272727272727273,14.875,12.772727272727273,0.14285714285714285,0.5660857142857143,,6.688235294117647,,11.0,8.0,5.0,5.0,9.0,,,3.0,8.0,1.0,,,6.0,5.0,11.0,2.0,29.0,21.0,2.0,,,,,,8.0,4.0,9.0,8.0,3.0,4.0,3.0,7.0,1.0,3.0,17.0,2.0,4.0,6.0,11.0,7.0,18.0,2.0,2.0,,,,2.0,2.0,3.0,,3.0,2.0,,1.0,1.0,1.0,1.0,,26.0,,0.6666666666666666,0.6666666666666666,0.6,0.45454545454545453,,0.45454545454545453,0.35294117647058826,,0.48214285714285715,,0.5,,0.39285714285714285,0.6666666666666666,1.0,0.3333333333333333,0.7692307692307693,0.4117647058823529,0.4,0.6666666666666666,0.5,1.0,,0.32142857142857145,0.5555555555555556,0.625,0.6,0.2857142857142857,0.375,0.375,0.3333333333333333,0.16666666666666666,,,,,0.7142857142857143,0.375,0.034482758620689655,0.05555555555555555,,26.627272727272725,,3.0,1.0,4.0,2.0,3.0,,4.0,3.0,,2.0,1.0,5.0,1.0,,,0.25,0.25,0.45454545454545453,0.6666666666666666,0.25,0.14285714285714285,0.25,0.3333333333333333,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.56962,0.10344827586206896,1.0,1.0,1.0,6.0,2.0,2.0,1.0,,,,,0.5,1.0,0.13333333333333333,0.16666666666666666,1.0,1.0,,2.0,0.11764705882352941,0.25,,1.0,1.0,,1.0,,,0.1111111111111111,,,,,,,1.0,,1.0,,,,,1.0,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630551-1642273-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Justin Champagnie, Kyshawn George, Jonas Valančiūnas","Brogdon, Poole, Champagnie, George, Valančiūnas",1627763-1629673-1630551-1642273-202685,WAS,187.0,1,6.0,7.0,,,13.0,,1.0,,,100.10695187165776,15.5,13.428571428571429,15.5,11.857142857142858,,0.5115500000000001,,3.3,,3.0,-11.0,,,1.0,,,,2.0,,,,,,2.0,2.0,2.0,13.0,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,2.0,,1.0,,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,0.25,,0.6666666666666666,1.0,0.3333333333333333,,0.5,,,,1.0,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,1.0,,0.25,0.5,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630557-1641731-1642259,1610612764,"Malcolm Brogdon, Jordan Poole, Corey Kispert, Bilal Coulibaly, Alexandre Sarr","Brogdon, Poole, Kispert, Coulibaly, Sarr",1627763-1629673-1630557-1641731-1642259,WAS,720.0,4,27.0,26.0,6.0,11.0,53.0,1.0,13.0,1.0,6.0,106.0,12.88888888888889,14.307692307692308,12.37037037037037,12.961538461538462,0.047619047619047616,0.5937904761904762,0.53308,5.438461538461539,0.2222222222222222,12.0,-4.0,3.0,6.0,8.0,,1.0,1.0,7.0,1.0,,4.0,6.0,2.0,8.0,2.0,20.0,24.0,1.0,,,4.0,,,8.0,4.0,6.0,7.0,1.0,4.0,2.0,6.0,1.0,4.0,14.0,2.0,6.0,4.0,12.0,3.0,15.0,3.0,2.0,1.0,1.0,3.0,7.0,2.0,5.0,,3.0,4.0,,2.0,1.0,,1.0,,20.0,,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.46153846153846156,,0.42857142857142855,,0.43478260869565216,,0.38095238095238093,0.4,0.75,0.3333333333333333,0.5555555555555556,0.23076923076923078,0.3333333333333333,,0.5,0.6,,0.38095238095238093,0.75,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,0.2,,0.8,,0.7619047619047619,0.14285714285714285,0.08695652173913043,0.13333333333333333,,26.4125,,2.0,,4.0,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,0.14285714285714285,0.25,,0.19047619047619047,,,,0.047619047619047616,1.0,1.0,1.0,0.6666666666666666,,0.579,,,,,,,4.0,4.0,,2.0,,1.0,,0.5714285714285714,,,,,,1.0,0.07692307692307693,,,1.0,0.6666666666666666,,,,,0.125,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630557-1641731-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Corey Kispert, Bilal Coulibaly, Jonas Valančiūnas","Brogdon, Poole, Kispert, Coulibaly, Valančiūnas",1627763-1629673-1630557-1641731-202685,WAS,210.0,1,7.0,9.0,5.0,,16.0,,3.0,3.0,5.0,109.71428571428571,13.714285714285714,12.666666666666666,13.714285714285714,12.666666666666666,,0.5119785714285714,0.5063333333333333,6.166666666666667,0.7142857142857143,4.0,3.0,,,,,,2.0,3.0,,1.0,2.0,1.0,2.0,4.0,2.0,10.0,7.0,,1.0,1.0,3.0,,5.0,,2.0,6.0,3.0,2.0,,2.0,2.0,2.0,,6.0,,3.0,1.0,4.0,1.0,5.0,2.0,2.0,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,10.0,5.0,,,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.4166666666666667,0.625,0.4166666666666667,0.5714285714285714,1.0,1.0,,1.0,0.25,,,1.0,1.0,,,,,,0.42857142857142855,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.125,0.25,0.5,26.275,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630557-1642259-1642267,1610612764,"Malcolm Brogdon, Jordan Poole, Corey Kispert, Alexandre Sarr, Carlton Carrington","Brogdon, Poole, Kispert, Sarr, Carrington",1627763-1629673-1630557-1642259-1642267,WAS,15.0,1,1.0,,,,1.0,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630557-1642267-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Corey Kispert, Bub Carrington, Jonas Valančiūnas","Brogdon, Poole, Kispert, Carrington, Valančiūnas",1627763-1629673-1630557-1642267-202685,WAS,48.0,1,2.0,1.0,,,3.0,,1.0,,,90.0,12.0,24.0,12.0,24.0,,0.639725,,1.8,,1.0,5.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,5.0,,,,,,,,2.0,,3.0,,,1.0,1.0,2.0,,1.0,5.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,5.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.25,,1.25,,0.5,,1.0,,1.0,,,,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,23.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1630557-1642273-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Corey Kispert, Kyshawn George, Jonas Valančiūnas","Brogdon, Poole, Kispert, George, Valančiūnas",1627763-1629673-1630557-1642273-202685,WAS,764.0,5,28.0,26.0,16.0,18.0,54.0,2.0,14.0,7.0,16.0,101.78010471204189,14.678571428571429,13.576923076923077,13.785714285714286,12.807692307692308,0.08695652173913043,0.4816619047619048,0.46882,7.5,0.5714285714285714,13.0,6.0,5.0,5.0,6.0,2.0,2.0,4.0,9.0,1.0,2.0,5.0,6.0,4.0,9.0,12.0,36.0,30.0,1.0,3.0,2.0,5.0,7.0,19.0,6.0,6.0,9.0,8.0,4.0,3.0,3.0,6.0,3.0,2.0,15.0,2.0,4.0,2.0,6.0,5.0,11.0,1.0,1.0,,,2.0,6.0,3.0,6.0,,7.0,13.0,,4.0,2.0,,2.0,1.0,27.0,19.0,0.5,0.6,0.75,0.4444444444444444,0.4,0.5,0.42857142857142855,0.42857142857142855,0.5217391304347826,0.5,0.6206896551724138,0.6333333333333333,0.391304347826087,0.5,0.6666666666666666,0.6666666666666666,0.6,0.45454545454545453,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.5,0.2608695652173913,0.8333333333333334,1.0,0.4,0.391304347826087,0.4444444444444444,0.5,0.75,0.2,0.16666666666666666,1.0,0.4166666666666667,0.4,0.6521739130434783,0.5,0.17857142857142858,0.2222222222222222,0.5277777777777778,35.02222222222222,3.0,3.0,1.0,6.0,,,3.0,4.0,9.0,2.0,,1.0,3.0,1.0,2.0,0.75,0.9,0.9,0.375,0.4,,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,,,,,0.6,1.0,0.49476666666666663,0.25,,,1.0,3.0,1.0,4.0,2.0,,5.0,,,1.0,0.6666666666666666,0.1,,,,,1.0,0.07142857142857142,,,,,,2.0,,,0.16666666666666666,,,,,,1.0,,,,2.0,,0.1111111111111111,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,0.1111111111111111,1.0,1.0,0.1,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1641731-1641774-1642267,1610612764,"Malcolm Brogdon, Jordan Poole, Bilal Coulibaly, Tristan Vukcevic, Bub Carrington","Brogdon, Poole, Coulibaly, Vukcevic, Carrington",1627763-1629673-1641731-1641774-1642267,WAS,2.0,1,1.0,,1.0,,1.0,,,,1.0,720.0,2.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1641731-1642259-1642267,1610612764,"Malcolm Brogdon, Jordan Poole, Bilal Coulibaly, Alexandre Sarr, Carlton Carrington","Brogdon, Poole, Coulibaly, Sarr, Carrington",1627763-1629673-1641731-1642259-1642267,WAS,451.0,4,18.0,16.0,18.0,11.0,34.0,4.0,11.0,11.0,18.0,108.55875831485588,11.444444444444445,15.3125,10.555555555555555,15.125,0.2222222222222222,0.4605527777777778,0.4605527777777778,9.163636363636364,1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,7.0,,2.0,7.0,5.0,2.0,7.0,2.0,18.0,15.0,,5.0,2.0,7.0,2.0,18.0,4.0,6.0,6.0,7.0,2.0,2.0,2.0,4.0,2.0,1.0,10.0,,1.0,4.0,6.0,3.0,9.0,3.0,2.0,1.0,,1.0,1.0,1.0,5.0,1.0,3.0,4.0,,2.0,2.0,,2.0,2.0,15.0,18.0,0.4,0.5,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.45454545454545453,0.45454545454545453,0.4444444444444444,0.4444444444444444,0.45,0.45,0.3888888888888889,1.0,0.5,,0.8333333333333334,0.2727272727272727,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3888888888888889,0.2857142857142857,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.3888888888888889,0.2857142857142857,0.5555555555555556,0.2857142857142857,0.1,0.15384615384615385,1.0,27.67142857142857,1.0,1.0,,4.0,,,1.0,2.0,3.0,2.0,,,3.0,1.0,2.0,0.5,0.5,0.5,0.5,0.75,,0.2222222222222222,,,,,,,,0.5,1.0,0.5166,0.16666666666666666,,,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,0.18181818181818182,0.5,,,,2.0,,0.5,0.5,,1.0,1.0,,0.5,,1.0,1.0,,,,,0.14285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1641731-1642259-1642273,1610612764,"Malcolm Brogdon, Jordan Poole, Bilal Coulibaly, Alexandre Sarr, Kyshawn George","Brogdon, Poole, Coulibaly, Sarr, George",1627763-1629673-1641731-1642259-1642273,WAS,285.0,1,11.0,10.0,,3.0,21.0,,5.0,,,106.10526315789474,14.090909090909092,13.0,13.909090909090908,12.8,,0.515525,,7.6,,5.0,1.0,1.0,2.0,2.0,,,1.0,4.0,,,,3.0,1.0,5.0,,9.0,8.0,,,,,,,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,2.0,,1.0,,4.0,,,,1.0,1.0,1.0,1.0,9.0,,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.2,0.6,,0.45,,0.45,,0.5,0.5,1.0,0.25,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,,,1.0,0.2,1.0,1.0,0.5,0.4,0.25,0.25,1.0,,,,,,0.7,0.25,,,,26.380000000000003,,,1.0,3.0,,1.0,,1.0,,,,,,2.0,,,,,,,,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1641731-1642259-202685,1610612764,"Malcolm Brogdon, Jordan Poole, Bilal Coulibaly, Alexandre Sarr, Jonas Valančiūnas","Brogdon, Poole, Coulibaly, Sarr, Valančiūnas",1627763-1629673-1641731-1642259-202685,WAS,1580.0,2,54.0,53.0,9.0,5.0,107.0,1.0,33.0,3.0,9.0,97.51898734177216,14.462962962962964,15.075471698113208,13.907407407407407,14.566037735849056,0.02,0.608013,0.591007142857143,4.06969696969697,0.16666666666666666,26.0,-14.0,5.0,14.0,23.0,1.0,2.0,4.0,14.0,1.0,2.0,3.0,17.0,4.0,17.0,11.0,57.0,71.0,1.0,2.0,2.0,4.0,4.0,14.0,26.0,8.0,3.0,14.0,4.0,13.0,1.0,14.0,1.0,10.0,29.0,3.0,8.0,7.0,15.0,9.0,24.0,5.0,4.0,1.0,1.0,2.0,7.0,4.0,11.0,,10.0,13.0,,4.0,3.0,2.0,3.0,2.0,50.0,14.0,0.7647058823529411,0.7647058823529411,0.25,0.23529411764705882,0.5,0.23529411764705882,0.5151515151515151,0.6666666666666666,0.46,0.7142857142857143,0.5089285714285714,0.7777777777777778,0.34,0.6363636363636364,0.7272727272727273,0.23076923076923078,0.6818181818181818,0.3103448275862069,0.2,0.3333333333333333,1.0,0.875,0.6666666666666666,0.46,0.6086956521739131,0.6666666666666666,0.7142857142857143,0.28,0.2857142857142857,0.2857142857142857,0.25,0.16666666666666666,0.2857142857142857,0.5,0.42857142857142855,0.6666666666666666,0.8,0.2857142857142857,0.09090909090909091,0.10810810810810811,0.24561403508771928,27.3,2.0,5.0,3.0,9.0,,3.0,2.0,5.0,7.0,,,3.0,6.0,1.0,1.0,0.4,0.3333333333333333,0.4375,0.375,0.3333333333333333,,0.18,0.3333333333333333,0.375,1.0,0.06,,,,0.8333333333333334,0.4,0.6293625,0.12280701754385964,,,,9.0,2.0,5.0,2.0,,,,,,0.7142857142857143,0.07692307692307693,,,,1.0,3.0,0.09090909090909091,0.1111111111111111,0.14285714285714285,,1.0,,3.0,,,0.08695652173913043,3.0,,,,,,,1.0,1.0,,,,,,0.4444444444444444,,,1.0,,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,,,,1.0,0.05555555555555555,,,,,,1610612764,2025,2024-25,False
1627763-1629673-1641731-1642267-1642273,1610612764,"Malcolm Brogdon, Jordan Poole, Bilal Coulibaly, Bub Carrington, Kyshawn George","Brogdon, Poole, Coulibaly, Carrington, George",1627763-1629673-1641731-1642267-1642273,WAS,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2025,2024-25,False
