EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG3A,PtsPutbacks,NonHeaveArc3FGA,AtRimAssists,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyOffPoss,FtPoints,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefFTReboundPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallSteals,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg3Pct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg2aBlocked,FTOffRebounds,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,PenaltyArc3FGA,PenaltyArc3Frequency,LostBallTurnovers,BlockingFouls,BlockingFoulsDrawn,BlockedShortMidRange,OffThreePtRebounds,Loose Ball Fouls Drawn,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Technical Free Throw Trips,PenaltyTurnovers,SecondChanceCorner3FGA,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,PtsUnassisted3s,SelfOReb,DeadBallTurnovers,Offensive Fouls,SelfORebPct,SecondChanceFtPoints,Offensive Fouls Drawn,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,HeaveAttempts,Travels,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Clear Path Fouls,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,Arc3PctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
202324-202330-202683-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Enes Kanter, Rodney Hood, Dante Exum","Favors, Hayward, Kanter, Hood, Exum",202324-202330-202683-203918-203957,UTA,386.0,8,6.0,-3.0,12.0,14.0,1.0,26.0,3.0,3.0,,2.0,5.0,9.0,12.0,15.0,1.0,1.0,2.0,,10.0,,,,,1.0,1.0,2.0,1.0,3.0,1.0,3.0,10.0,,,0.5555555555555556,1.0,0.5555555555555556,1.0,0.6,1.0,0.25,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,96.99481865284974,12.666666666666666,16.714285714285715,12.666666666666666,15.0,0.3333333333333333,1.0,1.0,0.2222222222222222,,,,0.4519777777777778,0.5347,0.16666666666666666,7.144444444444444,1.0,2.0,4.0,1.0,1.0,,,2.0,,,1.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,,0.5,1.0,,1.0,,0.4444444444444444,0.5,0.6666666666666666,,,1.0,1.0,0.4444444444444444,,6.0,2.0,,4.0,,2.0,,4.0,6.0,,0.5,,0.3333333333333333,0.5,1.0,2.0,,,,,,2.0,4.0,,,,,,,1.0,,,,,,0.5,0.5,,,,,0.5,0.5,,,0.43595,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202683-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Enes Kanter, Dante Exum, Joe Ingles","Favors, Hayward, Kanter, Exum, Ingles",202324-202330-202683-203957-204060,UTA,4504.0,12,75.0,-22.0,135.0,136.0,11.0,271.0,8.0,27.0,18.0,38.0,50.0,102.0,136.0,158.0,7.0,11.0,16.0,44.0,56.0,22.0,32.0,7.0,74.0,13.0,12.0,46.0,13.0,59.0,11.0,21.0,120.0,0.44,0.4888888888888889,0.49019607843137253,0.6363636363636364,0.5158730158730159,0.6363636363636364,0.53125,0.6666666666666666,0.25,0.75,0.7719298245614035,0.19696969696969696,0.1,0.7,86.6429840142096,16.118518518518517,17.11764705882353,15.755555555555556,16.654411764705884,0.21428571428571427,0.2962962962962963,0.34782608695652173,0.30158730158730157,0.47368421052631576,0.47368421052631576,0.3888888888888889,0.5015873015873016,0.5788090909090909,0.11764705882352941,9.57843137254902,4.0,24.0,37.0,6.0,10.0,12.0,24.0,10.0,12.0,12.0,32.0,9.0,7.0,12.0,11.0,20.0,,13.0,0.19047619047619047,0.6,0.7804878048780488,0.3076923076923077,0.8125,0.8666666666666667,0.29365079365079366,0.6486486486486487,0.7058823529411765,0.5,0.09523809523809523,0.9090909090909091,0.6,0.48412698412698413,24.179166666666664,10.0,6.0,1.0,17.0,2.0,7.0,,17.0,10.0,,0.7083333333333334,1.0,0.125,0.07407407407407407,3.0,4.0,5.0,12.0,,,10.0,8.0,12.0,,,30.0,10.0,5.0,2.0,5.0,1.0,1.0,0.4166666666666667,,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.4166666666666667,0.4166666666666667,1.0,0.3333333333333333,0.75,,,0.50805,0.0390625,0.04807692307692308,5.0,,,,,5.0,5.0,3.0,4.0,3.0,4.0,2.0,,0.6,0.8333333333333334,0.5,0.4166666666666667,0.4166666666666667,1.0,,,,0.4166666666666667,3.0,0.375,7.0,,0.06862745098039216,0.08108108108108109,,,,1.0,,1.0,1.0,,1.0,,,,0.16666666666666666,,,,,,0.14814814814814814,0.3684210526315789,,,2.0,8.0,2.0,0.03389830508474576,2.0,1.0,,,,,,,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202692-203497-203504,1610612762,"Derrick Favors, Gordon Hayward, Alec Burks, Rudy Gobert, Trey Burke","Favors, Hayward, Burks, Gobert, Burke",202324-202330-202692-203497-203504,UTA,496.0,3,8.0,-8.0,15.0,16.0,1.0,31.0,4.0,4.0,,3.0,4.0,8.0,11.0,19.0,,1.0,,4.0,4.0,2.0,3.0,,7.0,,2.0,5.0,,5.0,2.0,3.0,11.0,0.5,0.5,0.5,,0.36666666666666664,,0.36666666666666664,,,0.6666666666666666,0.625,,,1.0,89.99999999999999,16.866666666666667,15.1875,16.4,14.5625,0.26666666666666666,1.0,1.0,0.2,,,,0.4508142857142857,0.4041,,12.3,12.0,,1.0,,,6.0,7.0,,5.0,,3.0,,,,,1.0,,2.0,0.4666666666666667,,0.6,,0.6666666666666666,0.5,0.06666666666666667,,,,0.4,,,0.5333333333333333,28.657142857142862,4.0,,,3.0,,,,3.0,4.0,,0.375,,0.2727272727272727,0.26666666666666666,,1.0,,1.0,,,1.0,,1.0,1.0,3.0,3.0,1.0,,,,,1.0,0.14285714285714285,0.3333333333333333,0.16666666666666666,,0.375,0.06666666666666667,,,,0.25,,,,0.48971666666666663,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,0.2,2.0,0.5,1.0,,0.125,1.0,,3.0,0.75,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202692-203497-203918,1610612762,"Derrick Favors, Gordon Hayward, Alec Burks, Rudy Gobert, Rodney Hood","Favors, Hayward, Burks, Gobert, Hood",202324-202330-202692-203497-203918,UTA,10.0,2,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,,,0.16305,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,31.7,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.16305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202692-203497-203957,1610612762,"Derrick Favors, Gordon Hayward, Alec Burks, Rudy Gobert, Dante Exum","Favors, Hayward, Burks, Gobert, Exum",202324-202330-202692-203497-203957,UTA,185.0,3,3.0,6.0,6.0,7.0,2.0,13.0,2.0,2.0,1.0,2.0,3.0,5.0,8.0,2.0,,,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,8.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,0.6,,0.375,,0.3888888888888889,0.125,0.5,1.0,1.0,0.8,,1.0,101.18918918918918,15.5,13.142857142857142,9.666666666666666,13.142857142857142,0.25,1.0,1.0,0.25,0.5,0.5,1.0,0.49296875,0.50625,0.25,11.040000000000001,,,1.0,,,2.0,3.0,,2.0,,3.0,1.0,,,,,,1.0,0.375,,1.0,1.0,1.0,1.0,0.125,,,,0.25,,,0.5,25.0,1.0,2.0,1.0,1.0,,3.0,,1.0,1.0,,,,0.125,0.16666666666666666,,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,0.125,,,,,,1.0,,0.4314,0.1111111111111111,0.16666666666666666,,,2.0,,3.0,,,,,,,,,1.0,,,,,,0.6666666666666666,,,,1.0,0.5,,,,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,0.3333333333333333,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202692-203504-203918,1610612762,"Derrick Favors, Gordon Hayward, Alec Burks, Trey Burke, Rodney Hood","Favors, Hayward, Burks, Burke, Hood",202324-202330-202692-203504-203918,UTA,35.0,1,1.0,1.0,4.0,4.0,1.0,8.0,,,,,1.0,1.0,7.0,6.0,1.0,1.0,2.0,,2.0,,1.0,,3.0,,,,1.0,1.0,,4.0,5.0,,,1.0,1.0,0.625,1.0,0.7,1.0,,,,0.5,,,329.1428571428571,7.5,1.25,7.0,1.25,,,,,,,,0.4151875,,0.2857142857142857,1.5,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,,,,,,,,,1.0,0.75,,,,,,0.25,1.0,1.0,,0.75,1.0,1.0,1.0,26.666666666666668,4.0,2.0,2.0,7.0,,2.0,,7.0,4.0,,0.7,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.625,,,,,0.25,1.0,,,0.4151875,0.2,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,3.0,0.75,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-202692-203504-204060,1610612762,"Derrick Favors, Gordon Hayward, Alec Burks, Trey Burke, Joe Ingles","Favors, Hayward, Burks, Burke, Ingles",202324-202330-202692-203504-204060,UTA,402.0,6,7.0,-6.0,17.0,19.0,4.0,36.0,1.0,4.0,,1.0,6.0,11.0,22.0,28.0,3.0,3.0,8.0,,12.0,,,,,2.0,1.0,4.0,4.0,8.0,1.0,12.0,14.0,,,0.5454545454545454,1.0,0.5,1.0,0.5789473684210527,1.0,0.4,1.0,1.0,0.375,1.0,,128.955223880597,14.0,8.631578947368421,13.294117647058824,8.631578947368421,0.26666666666666666,0.25,0.5,0.06666666666666667,,,,0.47107333333333334,0.55465,0.36363636363636365,5.536363636363636,18.0,5.0,6.0,2.0,2.0,4.0,4.0,4.0,4.0,,1.0,,,1.0,1.0,2.0,,6.0,0.26666666666666666,0.5,1.0,1.0,,,0.4,0.8333333333333334,1.0,,0.26666666666666666,0.6666666666666666,1.0,0.6666666666666666,24.700000000000003,11.0,7.0,7.0,22.0,2.0,8.0,,22.0,11.0,,0.7333333333333333,1.0,1.0,0.6470588235294118,5.0,6.0,,,,,1.0,6.0,8.0,1.0,3.0,,,,,4.0,8.0,,0.25,0.3333333333333333,0.25,0.75,0.6818181818181818,,,,,0.5454545454545454,0.8333333333333334,,,0.48225,0.21052631578947367,0.26666666666666666,1.0,,,,,1.0,,,,,,,,1.0,1.0,,0.25,0.25,,,,,0.25,,,3.0,1.0,0.2727272727272727,0.16666666666666666,1.0,3.0,0.2727272727272727,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,,3.0,,1.0,1.0,,2.0,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-203187-203497-203504,1610612762,"Derrick Favors, Gordon Hayward, Chris Johnson, Rudy Gobert, Trey Burke","Favors, Hayward, Johnson, Gobert, Burke",202324-202330-203187-203497-203504,UTA,459.0,2,8.0,-4.0,14.0,16.0,1.0,30.0,3.0,6.0,1.0,2.0,5.0,10.0,16.0,20.0,,1.0,,4.0,6.0,2.0,3.0,,7.0,1.0,3.0,6.0,1.0,7.0,2.0,5.0,16.0,0.4,0.4,0.5,,0.5909090909090909,,0.6153846153846154,,0.2,1.0,0.75,0.2,,1.0,94.11764705882352,18.714285714285715,12.3125,18.357142857142858,11.3125,0.5454545454545454,0.5,0.6,0.18181818181818182,0.5,0.5,,0.4342181818181818,0.8079,,8.59,7.0,1.0,2.0,,1.0,,1.0,,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.09090909090909091,0.6666666666666666,0.6,,0.3333333333333333,1.0,0.18181818181818182,0.5,1.0,,,1.0,,0.2727272727272727,22.9,4.0,3.0,2.0,5.0,,4.0,,5.0,4.0,,0.8333333333333334,,0.3125,0.2857142857142857,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,0.75,0.09090909090909091,1.0,1.0,1.0,,,0.5,1.0,0.48275,0.15384615384615385,0.16666666666666666,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,0.6666666666666666,2.0,,0.2,0.5,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,0.16666666666666666,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-203187-203497-203957,1610612762,"Derrick Favors, Gordon Hayward, Chris Johnson, Rudy Gobert, Dante Exum","Favors, Hayward, Johnson, Gobert, Exum",202324-202330-203187-203497-203957,UTA,689.0,4,11.0,6.0,23.0,21.0,4.0,44.0,2.0,4.0,1.0,4.0,10.0,19.0,28.0,22.0,,3.0,2.0,10.0,10.0,5.0,6.0,,13.0,5.0,3.0,6.0,5.0,11.0,3.0,5.0,26.0,0.5,0.5,0.5263157894736842,,0.5652173913043478,,0.5833333333333334,0.25,0.5555555555555556,1.0,0.6,0.45454545454545453,0.6666666666666666,1.0,91.95936139332366,14.826086956521738,16.571428571428573,13.652173913043478,15.904761904761905,0.17391304347826086,0.5,0.5,0.17391304347826086,0.25,0.25,,0.5527282608695652,0.49806666666666666,0.07142857142857142,6.742105263157894,3.0,7.0,11.0,,2.0,3.0,4.0,,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,,5.0,0.17391304347826086,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,1.0,0.4782608695652174,0.6363636363636364,0.7,0.5714285714285714,0.13043478260869565,0.6666666666666666,,0.6521739130434783,24.65,3.0,2.0,2.0,6.0,,2.0,1.0,6.0,3.0,1.0,0.6,,0.21428571428571427,0.13043478260869565,1.0,1.0,1.0,1.0,,,2.0,2.0,4.0,,,3.0,1.0,1.0,1.0,,,0.5,0.5,,0.5,0.5,0.5,0.043478260869565216,1.0,1.0,1.0,0.25,1.0,,,0.497325,,,1.0,,,,,1.0,,,2.0,2.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,0.5,1.0,,0.05263157894736842,0.09090909090909091,,,,,,,,,2.0,,,,,,,,,,,0.5,,3.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-203497-203504-203546,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Trey Burke, Ian Clark","Favors, Hayward, Gobert, Burke, Clark",202324-202330-203497-203504-203546,UTA,222.0,1,4.0,-2.0,7.0,8.0,,15.0,,1.0,2.0,3.0,3.0,6.0,6.0,8.0,,,,2.0,4.0,1.0,1.0,,2.0,,,4.0,,4.0,,,6.0,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.42857142857142855,,,,1.0,,,,97.29729729729729,15.714285714285714,14.0,15.714285714285714,13.5,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.5326642857142857,,,12.033333333333333,,1.0,2.0,,,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,,,,,0.14285714285714285,,1.0,,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,,,0.42857142857142855,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,0.16666666666666666,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-203497-203504-203918,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Trey Burke, Rodney Hood","Favors, Hayward, Gobert, Burke, Hood",202324-202330-203497-203504-203918,UTA,2099.0,17,35.0,8.0,64.0,65.0,9.0,129.0,8.0,13.0,9.0,18.0,21.0,41.0,72.0,64.0,3.0,7.0,9.0,18.0,24.0,9.0,12.0,4.0,27.0,4.0,6.0,25.0,10.0,35.0,8.0,15.0,63.0,0.42857142857142855,0.45,0.5121951219512195,0.42857142857142855,0.5089285714285714,0.42857142857142855,0.5454545454545454,0.5,0.2222222222222222,0.75,0.7241379310344828,0.2857142857142857,0.2857142857142857,0.75,88.4992853739876,15.578125,16.953846153846154,14.78125,16.307692307692307,0.23214285714285715,0.6153846153846154,0.6666666666666666,0.32142857142857145,0.5,0.5294117647058824,0.4444444444444444,0.4708696428571429,0.41387999999999997,0.125,11.080487804878048,28.0,4.0,10.0,1.0,3.0,11.0,15.0,2.0,11.0,3.0,15.0,4.0,2.0,4.0,3.0,9.0,,17.0,0.26785714285714285,0.4444444444444444,0.7142857142857143,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.17857142857142858,0.4,0.5714285714285714,0.75,0.19642857142857142,0.42857142857142855,0.3333333333333333,0.44642857142857145,25.16,39.0,15.0,7.0,38.0,4.0,21.0,4.0,38.0,39.0,4.0,0.48717948717948717,1.0,0.5277777777777778,0.609375,1.0,6.0,1.0,4.0,1.0,3.0,5.0,11.0,26.0,3.0,9.0,9.0,3.0,1.0,2.0,7.0,2.0,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.44285714285714284,0.07142857142857142,0.25,0.25,1.0,0.17142857142857143,0.16666666666666666,0.08571428571428572,0.3333333333333333,0.4513085714285714,0.11290322580645161,0.14893617021276595,4.0,,,,,4.0,2.0,1.0,5.0,5.0,5.0,5.0,,0.875,,1.0,0.36363636363636365,0.36363636363636365,0.5,,,,0.36363636363636365,2.0,0.25,5.0,2.0,0.12195121951219512,0.3,0.5,6.0,0.17142857142857143,1.0,,,,4.0,1.0,,0.4,0.2857142857142857,1.0,,,,6.0,,0.07692307692307693,,,6.0,1.0,5.0,,0.043478260869565216,3.0,3.0,1.0,0.6666666666666666,2.0,0.05555555555555555,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,True
202324-202330-203497-203504-203957,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Trey Burke, Dante Exum","Favors, Hayward, Gobert, Burke, Exum",202324-202330-203497-203504-203957,UTA,1614.0,10,27.0,-9.0,51.0,52.0,5.0,103.0,4.0,9.0,3.0,12.0,13.0,37.0,45.0,54.0,2.0,4.0,8.0,14.0,12.0,7.0,11.0,1.0,26.0,4.0,7.0,22.0,6.0,28.0,13.0,15.0,37.0,0.5384615384615384,0.6363636363636364,0.35135135135135137,0.5,0.40425531914893614,0.7,0.4326923076923077,0.6666666666666666,0.17391304347826086,0.7777777777777778,0.7692307692307693,0.20689655172413793,0.125,0.6666666666666666,91.89591078066915,15.764705882352942,15.576923076923077,15.392156862745098,14.961538461538462,0.19148936170212766,0.4444444444444444,0.6666666666666666,0.2553191489361702,0.25,0.2727272727272727,0.3333333333333333,0.47838617021276597,0.51275,0.17777777777777778,8.905405405405405,6.0,6.0,16.0,2.0,2.0,8.0,10.0,4.0,8.0,4.0,13.0,2.0,1.0,4.0,2.0,6.0,1.0,11.0,0.2127659574468085,0.6666666666666666,0.7647058823529411,0.2,1.0,0.8333333333333334,0.3404255319148936,0.375,0.46153846153846156,0.6666666666666666,0.1702127659574468,0.4,1.0,0.5531914893617021,24.79,8.0,7.0,4.0,9.0,2.0,11.0,2.0,9.0,8.0,2.0,0.6428571428571429,1.0,0.2,0.1568627450980392,1.0,1.0,,2.0,,,4.0,1.0,3.0,1.0,1.0,12.0,4.0,,1.0,4.0,1.0,1.0,0.4,1.0,0.4,0.3333333333333333,0.625,0.0425531914893617,,,,0.25,1.0,,,0.562975,0.08,0.1,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,0.5714285714285714,1.0,0.5,0.5,0.5,1.0,0.2,1.0,1.0,0.5,2.0,0.5,7.0,,0.1891891891891892,0.1875,,1.0,0.25,2.0,1.0,,,2.0,1.0,,0.3333333333333333,0.5,,,,,2.0,,0.3333333333333333,0.2,,,1.0,2.0,,0.045454545454545456,1.0,1.0,,,1.0,0.08333333333333333,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1610612762,2015,2014-15,True
