EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,LostBallTurnovers,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceCorner3Frequency,LongMidRangeFGM,LongMidRangeAssists,LostBallSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,HeaveAttempts,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,BlockingFouls,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,3SecondViolations,BlockingFoulsDrawn,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,StepOutOfBoundsTurnovers,HeaveMakes,Clear Path Fouls,DefensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1713-201144-201585-203210-2757,1610612763,"Vince Carter, Mike Conley, Kosta Koufos, JaMychal Green, Beno Udrih","Carter, Conley, Koufos, Green, Udrih",1713-201144-201585-203210-2757,MEM,173.0,2,3.0,-3.0,6.0,6.0,,6.0,1.0,12.0,2.0,5.0,,,,,2.0,3.0,7.0,,2.0,,6.0,9.0,,,,,2.0,4.0,,1.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,4.0,,,,0.3333333333333333,0.5,,,,0.42857142857142855,,0.3333333333333333,,0.3333333333333333,,0.2222222222222222,0.14285714285714285,0.2,,,0.5,0.3333333333333333,,,,,1.0,99.88439306358381,,13.666666666666666,15.166666666666666,12.333333333333334,14.5,0.5555555555555556,0.4,0.5,0.5,,0.2222222222222222,,,,,,0.7777777777777778,,0.55609375,,,4.0,33.7,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,0.2222222222222222,0.5,0.5,,,,,,,1.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,,,0.5,0.5,0.5,0.5,0.4,0.3333333333333333,1.0,,,,0.5,1.0,0.465,0.3333333333333333,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201585-2216-2754,1610612763,"Vince Carter, Mike Conley, Kosta Koufos, Zach Randolph, Tony Allen","Carter, Conley, Koufos, Randolph, Allen",1713-201144-201585-2216-2754,MEM,298.0,3,5.0,-5.0,9.0,8.0,5.0,,1.0,17.0,1.0,3.0,1.0,3.0,1.0,,2.0,2.0,5.0,,2.0,2.0,6.0,11.0,2.0,5.0,,4.0,,4.0,,2.0,,,,,,,,,1.0,2.0,3.0,4.0,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,4.0,4.0,5.0,,,,,,,0.4,0.4,0.2857142857142857,0.4,0.375,0.4,0.2857142857142857,,,0.5,0.6666666666666666,1.0,0.75,1.0,,1.0,1.0,,82.14765100671141,1.0,19.0,15.875,18.77777777777778,15.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.2857142857142857,,,,0.6,0.3333333333333333,0.7142857142857143,,0.5040214285714286,0.5163,0.6666666666666666,5.96,25.0,0.5555555555555556,1.0,1.0,,,,,,,,,,,,1.0,,,,0.14285714285714285,1.0,1.0,,,,,,,,0.125,0.16666666666666666,,,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.2,0.5,,,,,,,0.4435,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201585-2419-2754,1610612763,"Vince Carter, Mike Conley, Kosta Koufos, Tayshaun Prince, Tony Allen","Carter, Conley, Koufos, Prince, Allen",1713-201144-201585-2419-2754,MEM,24.0,1,,,1.0,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,5.0,19.0,5.0,6.0,1.0,,,,,,,,,,,1.0,,0.8801,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201585-2419-2757,1610612763,"Vince Carter, Mike Conley, Kosta Koufos, Tayshaun Prince, Beno Udrih","Carter, Conley, Koufos, Prince, Udrih",1713-201144-201585-2419-2757,MEM,462.0,3,8.0,-5.0,13.0,13.0,,,3.0,26.0,3.0,7.0,,,2.0,,1.0,5.0,12.0,,4.0,1.0,11.0,16.0,,,,,4.0,6.0,,1.0,,3.0,2.0,,2.0,,1.0,4.0,2.0,2.0,4.0,9.0,,,,,2.0,2.0,,,1.0,3.0,,,3.0,3.0,,1.0,1.0,1.0,1.0,7.0,,,,0.4,0.4,,,,0.4166666666666667,,0.3125,,0.3235294117647059,,0.25,0.25,0.42857142857142855,,0.5,1.0,0.6666666666666666,0.5,0.5,,1.0,1.0,81.03896103896103,1.0,20.0,15.538461538461538,18.076923076923077,14.384615384615385,0.4375,0.42857142857142855,0.75,0.3333333333333333,0.125,0.0625,,,,,,0.6875,,0.531390625,,,6.566666666666666,24.549999999999997,,2.0,3.0,,3.0,,,,,,,,1.0,,2.0,,,,0.1875,0.6666666666666666,0.6666666666666666,0.1875,,,,,,,0.11764705882352941,0.15384615384615385,2.0,2.0,2.0,2.0,4.0,,1.0,2.0,5.0,1.0,,1.0,0.5,0.4,0.2857142857142857,0.45454545454545453,0.5,,,0.125,0.5,0.5,1.0,0.639,0.36363636363636365,3.0,0.75,1.0,,2.0,2.0,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-202347-202720-2216,1610612763,"Vince Carter, Mike Conley, Quincy Pondexter, Jon Leuer, Zach Randolph","Carter, Conley, Pondexter, Leuer, Randolph",1713-201144-202347-202720-2216,MEM,116.0,2,2.0,2.0,4.0,3.0,,3.0,,7.0,2.0,2.0,,,,,,2.0,3.0,,,,4.0,2.0,,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,1.0,1.0,,,1.0,1.0,,86.89655172413794,,15.5,18.0,15.5,18.0,0.6666666666666666,1.0,1.0,0.5,,,,,,,,0.6666666666666666,,0.4928333333333333,,,4.633333333333334,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-202347-203950-2419,1610612763,"Vince Carter, Mike Conley, Quincy Pondexter, Jarnell Stokes, Tayshaun Prince","Carter, Conley, Pondexter, Stokes, Prince",1713-201144-202347-203950-2419,MEM,68.0,1,1.0,-4.0,1.0,2.0,,,,3.0,,,,,,,2.0,,1.0,,2.0,,,4.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,63.529411764705884,,37.0,15.5,34.0,15.5,,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.5107166666666666,,,7.1,25.7,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,1.0,0.6666666666666666,,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-202720-2216-2419,1610612763,"Vince Carter, Mike Conley, Jon Leuer, Zach Randolph, Tayshaun Prince","Carter, Conley, Leuer, Randolph, Prince",1713-201144-202720-2216-2419,MEM,58.0,1,1.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,,1.0,1.0,2.0,4.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,4.0,4.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,124.13793103448276,,10.333333333333334,13.5,10.0,13.5,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.4681,0.4681,1.0,2.9,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-203919-203950-2216,1610612763,"Vince Carter, Mike Conley, Jordan Adams, Jarnell Stokes, Zach Randolph","Carter, Conley, Adams, Stokes, Randolph",1713-201144-203919-203950-2216,MEM,117.0,1,2.0,2.0,5.0,4.0,,,1.0,9.0,2.0,4.0,,,1.0,,,2.0,5.0,,,,4.0,2.0,,,,,,4.0,,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.4,,0.4,,0.4,,,,,,1.0,1.0,1.0,,,1.0,1.0,,110.76923076923077,,10.6,16.0,9.8,16.0,0.8,0.5,0.5,,0.2,,,,,,,0.8,,0.51002,,,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,1.0,0.6383,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-203919-203950-2419,1610612763,"Vince Carter, Mike Conley, Jordan Adams, Jarnell Stokes, Tayshaun Prince","Carter, Conley, Adams, Stokes, Prince",1713-201144-203919-203950-2419,MEM,139.0,1,2.0,-4.0,5.0,5.0,1.0,1.0,1.0,10.0,,,,,,,,,2.0,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,2.0,,3.0,4.0,,,2.0,1.0,,2.0,,,2.0,2.0,,,3.0,2.0,,,,,,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,1.0,,1.0,1.0,,,,1.0,1.0,103.59712230215827,,14.6,13.2,14.4,13.2,,,,,,,,,,,,,,0.33525,,,6.2,,0.2,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,1.0,1.0,,,,,0.5,0.5,0.5,,0.5,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-203919-2216-2419,1610612763,"Vince Carter, Mike Conley, Jordan Adams, Zach Randolph, Tayshaun Prince","Carter, Conley, Adams, Randolph, Prince",1713-201144-203919-2216-2419,MEM,159.0,1,3.0,4.0,5.0,6.0,,,2.0,11.0,2.0,2.0,,,,,,2.0,4.0,1.0,1.0,1.0,8.0,4.0,,,,,,4.0,3.0,,,,,1.0,1.0,,,3.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,2.0,,,,,,4.0,,,,,,1.0,1.0,1.0,0.5,,0.7,,0.6666666666666666,,0.2,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,99.62264150943396,,16.0,13.166666666666666,15.0,13.166666666666666,0.4,1.0,1.0,,,,,,,,,0.6,,0.52119,,,2.675,22.6,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,0.4,,,0.2,1.0,1.0,1.0,,,,0.16666666666666666,0.2,2.0,2.0,2.0,2.0,4.0,2.0,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.5,,1.0,1.0,0.65865,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201584-201979,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Nick Calathes","Carter, Green, Gasol, Lee, Calathes",1713-201145-201188-201584-201979,MEM,134.0,2,2.0,,6.0,6.0,4.0,,,12.0,1.0,2.0,1.0,2.0,2.0,,,2.0,5.0,,,,4.0,4.0,2.0,4.0,,4.0,4.0,,,,,,2.0,,2.0,,1.0,4.0,,3.0,3.0,3.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,4.0,4.0,4.0,,1.0,1.0,,,,0.4,0.5,0.4,0.5,0.4,0.5,,,,,1.0,,1.0,1.0,1.0,1.0,,,128.955223880597,1.0,12.166666666666666,10.166666666666666,12.166666666666666,10.166666666666666,0.4,0.5,0.5,1.0,0.4,,,,,0.5,0.5,0.4,,0.4135,0.41335,1.0,10.4,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201584-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Courtney Lee, Beno Udrih","Carter, Green, Gasol, Lee, Udrih",1713-201145-201188-201584-2757,MEM,517.0,5,9.0,-5.0,18.0,16.0,4.0,6.0,,34.0,3.0,4.0,,,4.0,2.0,3.0,5.0,8.0,3.0,4.0,5.0,24.0,29.0,1.0,2.0,,5.0,6.0,4.0,6.0,3.0,2.0,,3.0,2.0,5.0,1.0,2.0,12.0,2.0,,4.0,4.0,,,2.0,2.0,1.0,3.0,,1.0,3.0,7.0,,,3.0,6.0,,,,,,24.0,5.0,4.0,,0.6,0.6,0.6666666666666666,0.75,0.75,0.625,0.5,0.7916666666666666,0.8333333333333334,0.8,0.8333333333333334,0.3333333333333333,,,0.6666666666666666,,0.6666666666666666,0.4,,,,0.6666666666666666,,94.70019342359767,,15.944444444444445,14.375,15.944444444444445,13.625,0.3333333333333333,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,0.6666666666666666,0.563225,0.4632833333333333,0.20833333333333334,10.1375,24.6,0.2222222222222222,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,3.0,,1.0,1.0,,,,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,0.2,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,0.5,0.5,0.5,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201585-201979,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Kosta Koufos, Nick Calathes","Carter, Green, Gasol, Koufos, Calathes",1713-201145-201188-201585-201979,MEM,768.0,5,13.0,5.0,25.0,24.0,3.0,8.0,6.0,49.0,4.0,5.0,,,3.0,2.0,5.0,6.0,15.0,4.0,9.0,4.0,28.0,23.0,1.0,1.0,,2.0,4.0,8.0,12.0,5.0,2.0,3.0,2.0,4.0,6.0,2.0,2.0,16.0,3.0,3.0,7.0,12.0,3.0,2.0,,,2.0,2.0,1.0,2.0,2.0,8.0,1.0,1.0,6.0,8.0,,,,,,23.0,2.0,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.4444444444444444,0.4,1.0,0.5,0.5,0.5,0.5,0.375,0.2,0.2,,0.375,0.75,0.5,0.25,1.0,0.3333333333333333,0.75,,91.875,,16.24,15.083333333333334,14.56,14.083333333333334,0.20833333333333334,0.8,1.0,0.5,0.125,0.20833333333333334,0.4,0.4,1.0,,,0.5833333333333334,0.4,0.49544375,0.5186,0.07142857142857142,7.3933333333333335,24.977777777777778,0.12,2.0,7.0,2.0,4.0,,1.0,,,1.0,2.0,1.0,,,4.0,,,1.0,0.2916666666666667,0.2857142857142857,0.4,0.16666666666666666,0.5,0.5,1.0,0.5,,,0.14285714285714285,0.21052631578947367,1.0,2.0,1.0,2.0,5.0,,,3.0,5.0,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.2857142857142857,,0.4,0.3333333333333333,,,0.6666666666666666,0.5,0.5696833333333333,0.17857142857142858,1.0,0.2,,,,1.0,3.0,1.0,0.5,,,,1.0,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,1.0,,,1.0,,1.0,,,,0.2857142857142857,,,,,,,,1.0,1.0,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201585-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Kosta Koufos, Beno Udrih","Carter, Green, Gasol, Koufos, Udrih",1713-201145-201188-201585-2757,MEM,205.0,2,3.0,9.0,7.0,6.0,,,1.0,13.0,2.0,3.0,,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,12.0,3.0,,,,,,6.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,3.0,4.0,5.0,1.0,,,,,,,,,1.0,,,2.0,3.0,,,,,,10.0,,,,,,1.0,0.5,0.5,0.6,,0.6428571428571429,,0.75,,0.2857142857142857,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,91.31707317073172,,11.0,21.333333333333332,11.0,21.333333333333332,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,0.7142857142857143,0.5,0.5790571428571428,,,5.36,25.6,,,1.0,,,,,,,,,,1.0,,2.0,,,,0.14285714285714285,,,,,,,,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,,,,,1.0,1.0,0.6061,0.16666666666666666,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201979-203919,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Nick Calathes, Jordan Adams","Carter, Green, Gasol, Calathes, Adams",1713-201145-201188-201979-203919,MEM,109.0,2,2.0,-3.0,3.0,4.0,,,,7.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,5.0,,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,92.4770642201835,,15.666666666666666,15.5,15.666666666666666,15.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,,0.5508333333333334,,,8.3,26.6,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201979-2754,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Nick Calathes, Tony Allen","Carter, Green, Gasol, Calathes, Allen",1713-201145-201188-201979-2754,MEM,336.0,3,6.0,-6.0,10.0,11.0,3.0,,2.0,21.0,1.0,5.0,,1.0,1.0,,1.0,2.0,8.0,1.0,3.0,2.0,9.0,15.0,,3.0,,,,4.0,3.0,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,3.0,6.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,2.0,,,,,,7.0,,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.3181818181818182,,0.375,,0.2727272727272727,,,1.0,0.3333333333333333,0.5,0.4,0.5,,,0.5,,90.0,,19.4,12.909090909090908,16.9,11.181818181818182,0.45454545454545453,0.2,0.2,,0.09090909090909091,0.09090909090909091,,,,0.25,,0.7272727272727273,,0.5713363636363636,0.473825,,5.275,23.833333333333332,0.3,1.0,2.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,0.25,,,0.08333333333333333,0.1111111111111111,,2.0,1.0,3.0,2.0,,,3.0,3.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.375,0.5,1.0,,0.125,,0.6666666666666666,,0.516,0.2222222222222222,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-201979-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Nick Calathes, Beno Udrih","Carter, Green, Gasol, Calathes, Udrih",1713-201145-201188-201979-2757,MEM,10.0,1,,,2.0,1.0,2.0,1.0,,3.0,,,,,1.0,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,432.0,,4.5,1.0,4.5,1.0,,,,,1.0,,,,,,,,,0.2235,0.2235,1.0,19.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201145-201188-202720-2757,1610612763,"Vince Carter, Jeff Green, Marc Gasol, Jon Leuer, Beno Udrih","Carter, Green, Gasol, Leuer, Udrih",1713-201145-201188-202720-2757,MEM,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
