EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Fouls,SecondsPlayed,OffPoss,PenaltyOffPoss,PenaltyDefPoss,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedCorner3,Technical Free Throw Trips,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
200794-201143-201952-203145-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver","Millsap, Horford, Teague, Bazemore, Korver",200794-201143-201952-203145-2594,ATL,3,19.0,21.0,46.0,13.0,3.0,684.0,25.0,8.0,12.0,8.0,,96.84210526315789,11.28,19.142857142857142,10.44,19.142857142857142,0.32,11.0,4.0,3.0,7.0,4.0,4.0,10.0,13.0,17.0,0.3181818181818182,1.0,1.0,1.0,0.18181818181818182,0.3333333333333333,0.6363636363636364,0.48523863636363634,0.5333388888888888,24.442857142857143,3.0,6.0,7.0,,1.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,,,,10.0,15.0,1.0,9.0,32.0,1.0,2.0,,,5.0,3.0,5.0,3.0,9.0,14.0,6.0,3.0,,,,7.0,1.0,8.0,,4.0,1.0,2.0,17.0,3.0,1.0,3.0,,4.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,,,,6.0,,,10.0,2.0,6.0,2.0,,4.0,27.0,9.0,0.7,0.7,1.0,0.14285714285714285,,0.14285714285714285,0.6666666666666666,0.5,0.6,0.5227272727272727,0.5,0.3333333333333333,0.6153846153846154,0.8333333333333334,0.45,0.3333333333333333,,0.2,1.0,0.5,0.36363636363636365,1.0,,0.5,1.0,1.0,1.0,1.0,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.5,1.0,0.22727272727272727,0.6,0.6,0.6666666666666666,0.13636363636363635,,,,0.5,,,,,,0.3333333333333333,0.6666666666666666,,,0.23076923076923078,0.3157894736842105,0.15625,0.28125,8.593333333333334,3.0,1.0,,0.06666666666666667,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,2.0,,1.0,1.0,4.0,,,,,0.3333333333333333,,,,0.5,0.1,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,,,,1.0,2.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201952-203471-2594,1610612737,"Paul Millsap, Al Horford, Jeff Teague, Dennis Schroder, Kyle Korver","Millsap, Horford, Teague, Schroder, Korver",200794-201143-201952-203471-2594,ATL,4,13.0,14.0,34.0,11.0,2.0,465.0,20.0,10.0,2.0,9.0,,105.29032258064517,11.15,17.285714285714285,10.85,16.714285714285715,0.5,8.0,4.0,2.0,4.0,2.0,4.0,6.0,7.0,8.0,0.36363636363636365,0.6666666666666666,0.6,0.6,0.36363636363636365,0.4,0.6363636363636364,0.49566363636363636,0.43198,26.5,1.0,2.0,3.0,,,,1.0,1.0,2.0,,2.0,,4.0,1.0,1.0,3.0,7.0,4.0,6.0,24.0,,,1.0,1.0,3.0,1.0,3.0,4.0,12.0,2.0,4.0,9.0,3.0,,4.0,1.0,3.0,4.0,3.0,1.0,,,11.0,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,4.0,1.0,,1.0,,6.0,,,10.0,,3.0,2.0,,2.0,21.0,11.0,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,0.42857142857142855,,0.3333333333333333,0.8181818181818182,1.5,0.8,0.75,1.5,0.75,0.5,1.0,0.25,,,0.25,,0.5,,,0.75,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,,1.0,1.0,0.75,,,,1.0,1.0,1.0,0.2,,1.0,0.55785,0.21428571428571427,0.3,0.125,0.5,6.871428571428572,,,1.0,,,,,,,2.0,2.0,,,,1.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-202714-203145,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Shelvin Mack, Kent Bazemore","Millsap, Horford, Carroll, Mack, Bazemore",200794-201143-201960-202714-203145,ATL,2,-7.0,7.0,12.0,11.0,3.0,170.0,5.0,1.0,4.0,1.0,,101.6470588235294,13.8,14.428571428571429,11.8,11.142857142857142,0.2,3.0,,,1.0,,,1.0,2.0,3.0,0.25,1.0,0.3333333333333333,,,,0.5,0.5259625,0.4524,23.5,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,,2.0,3.0,,,4.0,1.0,1.0,,,2.0,1.0,1.0,,2.0,4.0,,,,,,2.0,,2.0,,1.0,1.0,,4.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,,,1.0,0.5,,,,,1.0,,,0.25,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,0.25,,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,3.9333333333333336,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203145-203471,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Kent Bazemore, Dennis Schroder","Millsap, Horford, Carroll, Bazemore, Schroder",200794-201143-201960-203145-203471,ATL,3,-1.0,4.0,9.0,8.0,4.0,179.0,5.0,,2.0,,,72.40223463687151,16.6,24.0,16.6,22.25,,3.0,1.0,,1.0,,1.0,1.0,2.0,2.0,0.2,0.3333333333333333,0.3333333333333333,,0.2,,0.6,0.466,,24.8,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,4.0,1.0,,7.0,,,,,,,,,,4.0,,3.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,,,1.0,,,,,,,,,,3.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,7.0,,1.0,1.0,1.0,1.0,,1.0,0.5,,,0.7,,,0.7,,,,1.0,,,,,,,,,0.5,,,0.4,1.0,1.0,1.0,0.2,,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203145-2594,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Kent Bazemore, Kyle Korver","Millsap, Horford, Carroll, Bazemore, Korver",200794-201143-201960-203145-2594,ATL,8,3.0,7.0,10.0,,,81.0,3.0,2.0,3.0,,,177.77777777777777,1.0,11.142857142857142,1.0,10.0,0.6666666666666666,1.0,,,,,,5.0,6.0,6.0,,0.8333333333333334,0.8571428571428571,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,4.0,,,1.0,,2.0,3.0,,,,,,,,,,,,,,0.75,,0.75,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-201960-203471-2594,1610612737,"Paul Millsap, Al Horford, DeMarre Carroll, Dennis Schroder, Kyle Korver","Millsap, Horford, Carroll, Schroder, Korver",200794-201143-201960-203471-2594,ATL,9,-3.0,35.0,65.0,36.0,8.0,959.0,30.0,17.0,8.0,17.0,1.0,97.60166840458811,15.233333333333333,14.342857142857143,14.933333333333334,13.285714285714286,0.5666666666666667,16.0,5.0,3.0,7.0,4.0,5.0,9.0,14.0,18.0,0.2692307692307692,0.6923076923076923,0.65,0.7142857142857143,0.19230769230769232,0.21428571428571427,0.6153846153846154,0.5002269230769231,0.48217499999999996,25.02857142857143,4.0,4.0,9.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,2.0,,,10.0,19.0,4.0,1.0,33.0,3.0,3.0,,,6.0,6.0,10.0,1.0,19.0,12.0,8.0,12.0,,4.0,2.0,6.0,4.0,10.0,2.0,2.0,1.0,3.0,24.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,8.0,4.0,,,,5.0,,1.0,4.0,,2.0,2.0,,3.0,27.0,19.0,0.6,0.75,1.0,0.5714285714285714,,0.5714285714285714,0.5263157894736842,1.0,0.6,0.6153846153846154,1.0,0.6428571428571429,0.5892857142857143,1.0,0.6333333333333333,0.5,1.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.4,0.5,0.3333333333333333,,1.0,0.8,,0.34615384615384615,0.4444444444444444,0.8,0.5,0.19230769230769232,0.6,0.6,0.3333333333333333,0.19230769230769232,0.6,0.6,1.0,0.07692307692307693,0.4,0.4,1.0,1.0,1.0,0.3333333333333333,,,,0.35714285714285715,0.4,0.4,0.5710000000000001,0.07142857142857142,0.09523809523809523,0.18181818181818182,0.5757575757575758,7.705263157894737,,4.0,1.0,0.21052631578947367,0.4444444444444444,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,,,1.0,5.0,,,,1.0,,1.0,1.0,2.0,,,0.5,,,,,,,0.125,0.6666666666666666,1.0,1.0,1.0,,0.07142857142857142,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-202714-203145-203471,1610612737,"Paul Millsap, Al Horford, Shelvin Mack, Kent Bazemore, Dennis Schroder","Millsap, Horford, Mack, Bazemore, Schroder",200794-201143-202714-203145-203471,ATL,4,1.0,5.0,8.0,5.0,1.0,164.0,3.0,,2.0,,,70.2439024390244,20.333333333333332,20.6,20.333333333333332,19.2,,3.0,,,,,,1.0,3.0,3.0,,0.3333333333333333,0.3333333333333333,0.5,,,0.5,0.5454,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,2.0,6.0,,,,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,1.0,,4.0,,,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,2.0,,1.0,,,,6.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-203145-203471-203544,1610612737,"Paul Millsap, Al Horford, Kent Bazemore, Dennis Schroder, Pero Antic","Millsap, Horford, Bazemore, Schroder, Antic",200794-201143-203145-203471-203544,ATL,1,,1.0,1.0,,,4.0,,,1.0,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201143-203145-203471-2594,1610612737,"Paul Millsap, Al Horford, Kent Bazemore, Dennis Schroder, Kyle Korver","Millsap, Horford, Bazemore, Schroder, Korver",200794-201143-203145-203471-2594,ATL,4,3.0,8.0,17.0,6.0,2.0,289.0,9.0,2.0,4.0,2.0,,84.70588235294117,13.333333333333334,21.125,13.333333333333334,20.375,0.2222222222222222,5.0,1.0,,1.0,,1.0,2.0,5.0,5.0,0.16666666666666666,0.4,0.625,0.5,0.16666666666666666,,0.3333333333333333,0.44436666666666663,0.4348,25.1,,1.0,1.0,,,,,1.0,2.0,1.0,2.0,,1.0,,,3.0,5.0,1.0,,9.0,,,,,,,1.0,,,4.0,2.0,3.0,,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,,,3.0,,,,,,,,2.0,,2.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,9.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.6,,,0.75,,,0.75,,,,,,1.0,,,,,,0.5,,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,0.16666666666666666,0.2,,,10.86,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203118,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Mike Scott","Millsap, Teague, Carroll, Mack, Scott",200794-201952-201960-202714-203118,ATL,2,6.0,14.0,30.0,17.0,2.0,488.0,16.0,6.0,,6.0,,88.52459016393443,12.625,20.428571428571427,12.375,17.785714285714285,0.375,8.0,4.0,2.0,6.0,2.0,4.0,4.0,6.0,8.0,0.46153846153846156,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.6666666666666666,0.6153846153846154,0.4704807692307692,0.4846166666666667,25.266666666666666,1.0,,2.0,,,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,4.0,7.0,2.0,9.0,23.0,,,,1.0,,,1.0,7.0,10.0,4.0,4.0,3.0,3.0,,1.0,2.0,1.0,3.0,,,1.0,1.0,7.0,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,,1.0,,7.0,1.0,,11.0,,3.0,1.0,1.0,1.0,23.0,10.0,0.5,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5714285714285714,,,0.5384615384615384,,0.5,0.6388888888888888,,0.8333333333333334,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,1.0,0.5,1.0,0.15384615384615385,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,1.0,1.0,0.5,0.15384615384615385,0.25,0.25,,,,,1.0,,,0.3333333333333333,,0.25,,0.23529411764705882,0.3,,0.43478260869565216,8.185714285714287,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,0.5,,,,,1.0,,,,0.5,0.5,1.0,,,,0.5,0.14285714285714285,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203145,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Kent Bazemore","Millsap, Teague, Carroll, Mack, Bazemore",200794-201952-201960-202714-203145,ATL,3,,4.0,6.0,2.0,1.0,98.0,2.0,,2.0,,,88.16326530612245,8.0,20.5,8.0,20.5,,2.0,1.0,,1.0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,1.0,0.4113,,25.4,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-202714-203544,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Shelvin Mack, Pero Antic","Millsap, Teague, Carroll, Mack, Antic",200794-201952-201960-202714-203544,ATL,1,,3.0,7.0,2.0,1.0,116.0,4.0,,,,,86.89655172413794,14.5,19.333333333333332,14.5,19.333333333333332,,2.0,1.0,,1.0,,1.0,,1.0,1.0,0.3333333333333333,,1.0,,0.3333333333333333,,1.0,0.5608166666666666,,29.6,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,1.0,,,,,,,,1.0,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-203145,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Kent Bazemore","Millsap, Teague, Carroll, Scott, Bazemore",200794-201952-201960-203118-203145,ATL,6,-1.0,22.0,48.0,24.0,8.0,732.0,26.0,10.0,7.0,10.0,2.0,94.42622950819673,15.153846153846153,15.363636363636363,14.26923076923077,15.363636363636363,0.38461538461538464,12.0,8.0,3.0,8.0,3.0,8.0,3.0,7.0,8.0,0.38095238095238093,1.0,0.875,1.0,0.38095238095238093,0.3,0.7142857142857143,0.48757142857142854,0.4269550000000001,25.65,2.0,4.0,7.0,,,,2.0,2.0,6.0,,,,2.0,,,6.0,13.0,2.0,5.0,23.0,1.0,2.0,,,2.0,2.0,7.0,2.0,9.0,6.0,6.0,,6.0,,2.0,3.0,,3.0,,3.0,,,6.0,,1.0,4.0,,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,3.0,2.0,,,,4.0,,,5.0,,2.0,,,1.0,21.0,9.0,0.5,0.5,,0.25,,0.25,0.46153846153846156,0.5,0.2857142857142857,0.42857142857142855,0.5,0.35,0.4782608695652174,0.5,0.4090909090909091,0.3333333333333333,,0.14285714285714285,0.8,,0.07692307692307693,,,,1.0,1.0,0.75,1.0,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.75,0.2857142857142857,0.3333333333333333,0.4,,,,,,,0.25,0.25,,,,,,,,0.2,,0.25,0.37885,0.08695652173913043,0.13333333333333333,0.08695652173913043,0.391304347826087,3.861538461538461,,2.0,,0.15384615384615385,0.14285714285714285,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,0.3333333333333333,,0.16666666666666666,,,0.25,,,1.0,,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-203471,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Dennis Schroder","Millsap, Teague, Carroll, Scott, Schroder",200794-201952-201960-203118-203471,ATL,1,,1.0,2.0,,1.0,43.0,1.0,,,,,66.97674418604652,21.0,22.0,7.0,22.0,,1.0,1.0,,1.0,,1.0,,,1.0,0.5,,,,0.5,,0.5,0.48285,,25.1,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.3561,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203118-2594,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Mike Scott, Kyle Korver","Millsap, Teague, Carroll, Scott, Korver",200794-201952-201960-203118-2594,ATL,3,-1.0,16.0,35.0,22.0,3.0,490.0,19.0,,,,,102.85714285714286,13.947368421052632,14.0625,12.0,13.8125,,8.0,7.0,,9.0,,7.0,4.0,5.0,9.0,0.47368421052631576,0.5,0.4444444444444444,0.42857142857142855,0.3684210526315789,,0.7894736842105263,0.5349473684210526,,24.61111111111111,3.0,4.0,6.0,,1.0,,,,2.0,,2.0,2.0,4.0,1.0,2.0,4.0,10.0,4.0,1.0,21.0,,1.0,1.0,4.0,3.0,,,,,4.0,4.0,9.0,3.0,,4.0,2.0,3.0,5.0,3.0,2.0,,,13.0,2.0,2.0,,1.0,4.0,,,,3.0,3.0,,,3.0,3.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,18.0,,0.5,0.5,0.75,0.4444444444444444,0.25,0.4444444444444444,0.4,,,0.5263157894736842,0.3,,0.5526315789473685,0.3,,1.0,1.0,0.3333333333333333,,0.4,0.36363636363636365,,0.5,0.3333333333333333,1.0,,,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.5,0.10526315789473684,,,,0.10526315789473684,,,,0.10526315789473684,0.5714285714285714,0.5714285714285714,0.75,0.2,,,0.4,0.5,1.0,,,0.5714285714285714,0.5942,0.05263157894736842,0.1,0.14285714285714285,,6.74,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.4,,,,,,,,1.0,,,,,,,,,1610612737,2015,2014-15,False
200794-201952-201960-203145-203488,1610612737,"Paul Millsap, Jeff Teague, DeMarre Carroll, Kent Bazemore, Mike Muscala","Millsap, Teague, Carroll, Bazemore, Muscala",200794-201952-201960-203145-203488,ATL,1,-6.0,8.0,15.0,13.0,1.0,259.0,7.0,,,,,83.39768339768341,17.428571428571427,17.125,17.428571428571427,16.25,,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.2,0.5,0.3333333333333333,,0.2,,0.4,0.49661999999999995,,25.6,,1.0,1.0,,,,,,2.0,,1.0,,1.0,,,1.0,4.0,1.0,2.0,7.0,,,,,,,,,,2.0,,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,2.0,,1.0,,,,7.0,,1.0,1.0,1.0,1.0,,1.0,0.25,,,0.5,,,0.5833333333333334,,,,,,,,,,,,0.5,,,,0.2,1.0,1.0,1.0,0.4,,,,0.2,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,0.16666666666666666,0.2,,,7.675,,1.0,,0.25,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2015,2014-15,False
