EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,FTDefRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,LostBallSteals,ShortMidRangeAssists,ShortMidRangePctAssisted,LongMidRangeFGM,SecondChanceArc3FGA,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,Technical Free Throw Trips,SecondChanceArc3FGM,FTOffRebounds,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Offensive Fouls Drawn,Charge Fouls,Offensive Fouls,BlockedLongMidRange,Charge Fouls Drawn,OffCorner3ReboundPct,HeaveAttempts,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,3SecondViolations,Corner3PctBlocked,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
201569-201583-201936-202690-203076,1610612740,"Eric Gordon, Ryan Anderson, Tyreke Evans, Jimmer Fredette, Anthony Davis","Gordon, Anderson, Evans, Fredette, Davis",201569-201583-201936-202690-203076,NOP,73.0,2,1.0,,3.0,2.0,1.0,,,5.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,1.0,0.5,,,,,0.3333333333333333,,,,0.25,,,,,0.5,,,,98.63013698630138,11.666666666666666,19.0,11.666666666666666,11.0,,,,,,,0.5,,,,,0.5,,,,,,,,,,,0.5,,0.428175,,,,,,1.0,21.0,25.1,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201936-202708-203076,1610612740,"Eric Gordon, Ryan Anderson, Tyreke Evans, Norris Cole, Anthony Davis","Gordon, Anderson, Evans, Cole, Davis",201569-201583-201936-202708-203076,NOP,191.0,2,3.0,-2.0,6.0,5.0,,3.0,,11.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,2.0,,,2.0,3.0,1.0,2.0,,7.0,9.0,,,,,,,,,,,,4.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,7.0,,,,1.0,0.5,,,0.5,0.6666666666666666,,,0.7,,,0.7,,,0.4,,,,,,,1.0,,1.0,,,,,,,1.0,,82.93193717277488,17.333333333333332,17.4,17.333333333333332,17.4,0.2,1.0,1.0,0.2,1.0,1.0,0.2,,,,,0.4,0.5,0.5,1.0,,,,,,,,0.6,0.5,0.42527,,,,,,,12.799999999999999,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201936-203076-203085,1610612740,"Eric Gordon, Ryan Anderson, Tyreke Evans, Anthony Davis, Austin Rivers","Gordon, Anderson, Evans, Davis, Rivers",201569-201583-201936-203076-203085,NOP,871.0,11,15.0,-1.0,28.0,25.0,5.0,7.0,6.0,53.0,4.0,8.0,,,5.0,8.0,4.0,,,,,1.0,8.0,,1.0,11.0,20.0,1.0,8.0,6.0,31.0,32.0,1.0,1.0,,2.0,3.0,2.0,3.0,,1.0,2.0,6.0,12.0,3.0,,8.0,1.0,2.0,1.0,6.0,1.0,,13.0,1.0,5.0,1.0,7.0,8.0,6.0,14.0,2.0,1.0,1.0,1.0,,,1.0,2.0,,4.0,,6.0,,8.0,10.0,2.0,6.0,,,,,28.0,6.0,5.0,1.0,1.0,0.125,,,0.125,0.55,1.0,0.6666666666666666,0.44642857142857145,0.3333333333333333,0.5,0.484375,0.375,0.6,0.2857142857142857,0.1,0.25,,0.5,0.7,0.5555555555555556,1.0,0.14285714285714285,0.7272727272727273,0.375,0.75,0.3333333333333333,0.14285714285714285,0.6666666666666666,0.6666666666666666,,1.0,87.62342135476463,17.964285714285715,14.72,16.178571428571427,14.32,0.2857142857142857,0.5,0.6666666666666666,0.2857142857142857,0.625,0.625,0.14285714285714285,,,,,0.2857142857142857,0.125,0.125,1.0,,,,,,0.25,,0.5714285714285714,0.125,0.45991428571428566,0.4597166666666667,0.461825,0.1875,0.25,0.0967741935483871,0.1935483870967742,8.440000000000001,25.825,0.17857142857142858,1.0,10.0,,5.0,3.0,,,1.0,2.0,,,,,0.45454545454545453,0.45454545454545453,,0.5,1.0,,,0.75,,1.0,2.0,0.4,2.0,2.0,,0.5,0.5,,0.6666666666666666,1.0,1.0,,,0.25,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201936-203085-203481,1610612740,"Eric Gordon, Ryan Anderson, Tyreke Evans, Austin Rivers, Jeff Withey","Gordon, Anderson, Evans, Rivers, Withey",201569-201583-201936-203085-203481,NOP,53.0,1,1.0,-2.0,2.0,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.50943396226415,18.5,16.0,18.5,16.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4124,,,,,,,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201950-201967-203076,1610612740,"Eric Gordon, Ryan Anderson, Jrue Holiday, Dante Cunningham, Anthony Davis","Gordon, Anderson, Holiday, Cunningham, Davis",201569-201583-201950-201967-203076,NOP,715.0,4,12.0,-5.0,21.0,24.0,16.0,8.0,1.0,45.0,3.0,4.0,,,,4.0,1.0,2.0,2.0,,,2.0,4.0,2.0,3.0,3.0,9.0,4.0,6.0,2.0,20.0,25.0,,1.0,,,,2.0,7.0,2.0,3.0,2.0,12.0,,12.0,,4.0,2.0,1.0,4.0,7.0,2.0,2.0,18.0,,,2.0,6.0,9.0,,9.0,,,3.0,2.0,,,,5.0,5.0,1.0,,4.0,,1.0,2.0,,1.0,4.0,2.0,4.0,,20.0,12.0,16.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.2857142857142857,0.6,,0.5,0.625,,0.5454545454545454,0.4,0.1111111111111111,,0.25,0.6,0.5454545454545454,,1.0,,0.6153846153846154,,,,,0.5,0.75,1.0,,90.62937062937064,14.619047619047619,17.0,13.904761904761905,16.583333333333332,0.26666666666666666,0.75,0.75,0.26666666666666666,,,0.06666666666666667,0.13333333333333333,1.0,1.0,1.0,0.26666666666666666,0.5,0.5,1.0,,,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.5294033333333333,0.4048,0.499925,0.0625,0.1,,0.6,7.777777777777778,24.55,0.7619047619047619,,6.0,,3.0,3.0,1.0,,3.0,,,,2.0,2.0,1.0,1.0,1.0,,0.3333333333333333,,0.5,1.0,,,,,,,,,,,,2.0,3.0,,1.0,0.3,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201950-202337-203076,1610612740,"Eric Gordon, Ryan Anderson, Jrue Holiday, Luke Babbitt, Anthony Davis","Gordon, Anderson, Holiday, Babbitt, Davis",201569-201583-201950-202337-203076,NOP,251.0,4,4.0,-15.0,9.0,9.0,4.0,5.0,,18.0,1.0,2.0,,,,,1.0,,2.0,,,1.0,1.0,,,1.0,3.0,1.0,3.0,,5.0,20.0,,,,,,,,,1.0,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,3.0,3.0,3.0,,5.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,5.0,,4.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,,,0.35714285714285715,,,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.25,,,,0.25,,,,,,0.5,,,103.26693227091633,10.222222222222221,17.666666666666668,10.222222222222221,17.444444444444443,0.3333333333333333,0.5,1.0,,,,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,0.8333333333333334,1.0,0.5584416666666666,,0.6063,0.14285714285714285,0.25,,,7.966666666666666,24.03333333333333,0.4444444444444444,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201950-203076-203085,1610612740,"Eric Gordon, Ryan Anderson, Jrue Holiday, Anthony Davis, Austin Rivers","Gordon, Anderson, Holiday, Davis, Rivers",201569-201583-201950-203076-203085,NOP,556.0,5,9.0,8.0,20.0,18.0,8.0,13.0,1.0,38.0,5.0,8.0,,,1.0,3.0,2.0,1.0,1.0,,,,1.0,,1.0,6.0,13.0,1.0,2.0,7.0,22.0,14.0,,,,,,1.0,5.0,1.0,2.0,5.0,10.0,8.0,3.0,,1.0,,1.0,1.0,3.0,,1.0,7.0,,2.0,3.0,4.0,7.0,2.0,9.0,2.0,1.0,,4.0,,,1.0,4.0,,2.0,1.0,4.0,,7.0,8.0,2.0,4.0,3.0,3.0,3.0,,22.0,10.0,8.0,,1.0,0.5,,0.5,0.5,0.46153846153846156,,0.2,0.5,,0.35714285714285715,0.6111111111111112,,0.5555555555555556,0.13333333333333333,0.07692307692307693,,0.3333333333333333,,0.6666666666666666,0.2857142857142857,1.0,,0.7777777777777778,0.25,0.6666666666666666,,,0.3333333333333333,1.0,1.0,1.0,98.41726618705034,13.45,15.944444444444445,13.45,15.777777777777779,0.5333333333333333,0.625,0.625,0.2,0.3333333333333333,0.5,0.13333333333333333,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,,,,,,,,,0.14285714285714285,,0.6666666666666666,,0.5175766666666667,,0.48240714285714287,0.23529411764705882,0.26666666666666666,,0.45454545454545453,4.946153846153846,24.55,0.4,,4.0,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,0.3333333333333333,0.4,,1.0,,,,,,,,,,1.0,3.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1610612740,2015,2014-15,False
201569-201583-201950-203076-2422,1610612740,"Eric Gordon, Ryan Anderson, Jrue Holiday, Anthony Davis, John Salmons","Gordon, Anderson, Holiday, Davis, Salmons",201569-201583-201950-203076-2422,NOP,154.0,2,3.0,7.0,6.0,4.0,4.0,,1.0,10.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,2.0,1.0,3.0,2.0,9.0,2.0,,,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,4.0,,3.0,,2.0,,,1.0,3.0,,1.0,7.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,,6.0,4.0,4.0,,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,1.0,0.7,1.5,0.5,0.75,1.5,0.6666666666666666,0.6,,,,,0.6666666666666666,,,0.5,0.6666666666666666,0.5,,,0.5,,1.0,,,93.5064935064935,10.666666666666666,22.5,10.166666666666666,22.0,0.4,1.0,1.0,,,,,0.2,1.0,1.0,1.0,0.4,,,,,,1.0,1.0,1.0,0.5,,1.0,,0.6413800000000001,,0.67685,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.7,25.400000000000002,0.6666666666666666,,4.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201967-202337-202690,1610612740,"Eric Gordon, Ryan Anderson, Dante Cunningham, Luke Babbitt, Jimmer Fredette","Gordon, Anderson, Cunningham, Babbitt, Fredette",201569-201583-201967-202337-202690,NOP,24.0,1,,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,3.0,10.5,3.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201967-202347-203076,1610612740,"Eric Gordon, Ryan Anderson, Dante Cunningham, Quincy Pondexter, Anthony Davis","Gordon, Anderson, Cunningham, Pondexter, Davis",201569-201583-201967-202347-203076,NOP,503.0,4,8.0,-4.0,15.0,17.0,4.0,8.0,,32.0,2.0,4.0,,,1.0,3.0,1.0,,,,,1.0,3.0,1.0,2.0,4.0,8.0,1.0,3.0,1.0,12.0,16.0,,,,,,1.0,1.0,1.0,2.0,,5.0,,3.0,,3.0,1.0,,1.0,5.0,1.0,,11.0,,,3.0,2.0,5.0,,5.0,1.0,1.0,4.0,,,3.0,,4.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,12.0,5.0,4.0,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5,,1.0,0.5,,0.8333333333333334,0.5,,0.8333333333333334,0.2727272727272727,,,,1.0,0.5,,1.0,,0.7142857142857143,,,,,1.0,,1.0,,91.610337972167,18.266666666666666,13.470588235294118,18.266666666666666,13.0,0.36363636363636365,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6666666666666666,0.5,0.6363636363636364,0.3333333333333333,0.5506909090909091,,0.6058666666666667,,,,0.4166666666666667,6.25,26.633333333333336,0.26666666666666666,,8.0,,4.0,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.3333333333333333,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201967-202690-203076,1610612740,"Eric Gordon, Ryan Anderson, Dante Cunningham, Jimmer Fredette, Anthony Davis","Gordon, Anderson, Cunningham, Fredette, Davis",201569-201583-201967-202690-203076,NOP,399.0,3,7.0,1.0,15.0,14.0,3.0,1.0,2.0,29.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,2.0,,,4.0,9.0,1.0,3.0,4.0,15.0,14.0,1.0,1.0,,,2.0,,2.0,,,2.0,2.0,,3.0,,2.0,,,1.0,5.0,,1.0,11.0,,1.0,2.0,4.0,7.0,1.0,8.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,4.0,,4.0,,2.0,4.0,,2.0,1.0,1.0,1.0,,13.0,2.0,3.0,,1.0,0.3333333333333333,,,0.3333333333333333,0.4444444444444444,1.0,,0.4583333333333333,1.0,,0.5357142857142857,1.0,0.3333333333333333,0.25,,,,0.5,0.6666666666666666,0.2,1.0,,0.75,0.14285714285714285,1.0,,,0.3333333333333333,1.0,1.0,,104.66165413533834,12.866666666666667,14.714285714285714,12.333333333333334,12.928571428571429,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,1.0,1.0,,,,,,0.5,,0.5215375,0.7045,0.6341,0.14285714285714285,0.18181818181818182,0.13333333333333333,0.13333333333333333,10.988888888888889,24.7,0.2,,8.0,,4.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,0.14285714285714285,,1.0,1.0,,1.0,1.0,1.0,,1.0,0.25,0.25,1.0,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201967-202708-203076,1610612740,"Eric Gordon, Ryan Anderson, Dante Cunningham, Norris Cole, Anthony Davis","Gordon, Anderson, Cunningham, Cole, Davis",201569-201583-201967-202708-203076,NOP,136.0,2,2.0,-5.0,5.0,4.0,,,2.0,9.0,,2.0,,,,3.0,1.0,,,,,,,,,,6.0,,,1.0,1.0,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,1.0,0.2,0.5,,,0.2,0.5,1.0,0.3333333333333333,,,0.5,,,95.29411764705883,16.0,14.0,14.4,11.75,0.3333333333333333,,,0.5,,,0.16666666666666666,,,,,,,,,,,,,,,,0.3333333333333333,,0.46985000000000005,0.45095,,0.14285714285714285,0.14285714285714285,,,7.766666666666667,,,,,,,,,1.0,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-201967-203076-203085,1610612740,"Eric Gordon, Ryan Anderson, Dante Cunningham, Anthony Davis, Austin Rivers","Gordon, Anderson, Cunningham, Davis, Rivers",201569-201583-201967-203076-203085,NOP,175.0,1,3.0,-1.0,5.0,6.0,,,,11.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,2.0,,5.0,6.0,,,,,,,,,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,3.0,3.0,,3.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,5.0,,,,1.0,0.5,,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,1.0,0.75,,,,0.75,,,,,1.0,1.0,,,90.51428571428572,14.6,17.0,14.6,15.0,0.25,1.0,1.0,,,,0.25,0.25,,,,0.25,1.0,1.0,1.0,,,,,,,,0.75,1.0,0.47815,,,,,,,9.85,25.55,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-202337-202690-203076,1610612740,"Eric Gordon, Ryan Anderson, Luke Babbitt, Jimmer Fredette, Anthony Davis","Gordon, Anderson, Babbitt, Fredette, Davis",201569-201583-202337-202690-203076,NOP,74.0,1,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,4.0,,,,,,2.0,2.0,,,1.0,5.0,2.0,,,,,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,5.0,5.0,3.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,,,,,,,1.0,,0.5,,,,,,,1.0,,116.75675675675676,13.0,11.666666666666666,13.0,11.333333333333334,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.6003,,0.6003,,,,1.0,1.15,,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,0.5,0.5,,,,,,0.5,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201569-201583-202337-203076-203085,1610612740,"Eric Gordon, Ryan Anderson, Luke Babbitt, Anthony Davis, Austin Rivers","Gordon, Anderson, Babbitt, Davis, Rivers",201569-201583-202337-203076-203085,NOP,374.0,3,6.0,-3.0,13.0,14.0,4.0,9.0,1.0,27.0,1.0,4.0,,,1.0,1.0,4.0,,,,,,3.0,,2.0,4.0,9.0,,3.0,,8.0,11.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,,2.0,6.0,,,3.0,,2.0,,1.0,,,2.0,,1.0,1.0,5.0,6.0,1.0,7.0,,,1.0,1.0,,1.0,,2.0,,4.0,,4.0,,2.0,,,,3.0,2.0,3.0,,6.0,2.0,4.0,,,,,,,0.4444444444444444,1.0,0.5,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.25,0.25,0.2222222222222222,0.25,,0.5,0.5555555555555556,0.2,0.5,,0.5454545454545454,0.125,0.3333333333333333,,,0.6,,0.5,,103.9572192513369,13.846153846153847,13.857142857142858,13.076923076923077,13.0,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333,1.0,1.0,0.3333333333333333,,,,,0.25,,,,,,,,,0.5,,0.5833333333333334,,0.476,0.3823,0.504875,,,0.25,0.25,9.933333333333334,25.8,0.3076923076923077,,2.0,,1.0,1.0,,,,,,,,2.0,0.25,0.25,,,0.6666666666666666,,0.6666666666666666,1.0,,,,,2.0,,,0.5,0.6666666666666666,,,1.0,1.0,,,0.25,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.25,,,,,,,,,,,1610612740,2015,2014-15,False
