EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101150-101161-201949-202349-203082,1610612761,"Lou Williams, Amir Johnson, James Johnson, Greivis Vasquez, Terrence Ross","Williams, Johnson, Johnson, Vasquez, Ross",101150-101161-201949-202349-203082,TOR,636.0,4,19.0,,40.0,5.0,,5.0,,5.0,4.0,8.0,12.0,0.25,0.8,0.75,,90.56603773584906,14.894736842105264,14.894736842105264,0.25,,0.45,0.4923125,,26.7,11.0,5.0,21.0,3.0,5.0,9.0,1.0,2.0,8.0,15.0,4.0,23.0,18.0,10.0,5.0,6.0,3.0,1.0,13.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,6.0,3.0,,19.0,0.625,0.7142857142857143,0.5333333333333333,0.475,0.5,1.0,0.2857142857142857,0.6666666666666666,0.36363636363636365,,0.6666666666666666,16.80952380952381,16.333333333333332,0.45,0.5555555555555556,0.5555555555555556,0.6,0.1,0.5,0.5,1.0,0.13043478260869565,0.16666666666666666,6.239999999999999,,2.0,4.0,1.0,2.0,,,,2.0,3.0,4.0,,,,,6.0,2.0,,1.0,2.0,1.0,2.0,,,2.0,4.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,1.0,1.0,,0.5,1.0,,0.09090909090909091,,0.2,0.5,0.5,0.5,,0.6666666666666666,0.5,,,0.6608,0.17391304347826086,,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,,,,,,1.0,0.2,0.2,,0.5,0.5,,,,,0.2,0.2,1.0,,0.2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-202335-202349-203082,1610612761,"Lou Williams, Amir Johnson, Patrick Patterson, Greivis Vasquez, Terrence Ross","Williams, Johnson, Patterson, Vasquez, Ross",101150-101161-202335-202349-203082,TOR,2279.0,17,74.0,6.0,149.0,15.0,4.0,19.0,5.0,14.0,10.0,24.0,34.0,0.30158730158730157,0.7142857142857143,0.7692307692307693,0.75,94.14655550680122,14.391891891891891,14.04054054054054,0.23809523809523808,0.26666666666666666,0.7142857142857143,0.5100846774193548,0.5776464285714286,26.594736842105263,38.0,-18.0,75.0,9.0,3.0,10.0,5.0,8.0,26.0,44.0,14.0,81.0,99.0,28.0,14.0,18.0,1.0,2.0,40.0,7.0,10.0,10.0,7.0,6.0,11.0,2.0,21.0,19.0,9.0,,72.0,0.5384615384615384,0.56,0.5909090909090909,0.5317460317460317,0.5625,0.6363636363636364,0.3888888888888889,0.8333333333333334,0.3225806451612903,0.3333333333333333,1.0,16.186666666666667,15.466666666666667,0.15873015873015872,0.3,0.3333333333333333,0.3333333333333333,0.12698412698412698,0.625,0.625,0.4,0.125,0.16981132075471697,5.8,14.0,18.0,26.0,4.0,7.0,5.0,8.0,4.0,4.0,7.0,9.0,6.0,10.0,,18.0,24.0,2.0,1.0,11.0,4.0,1.0,5.0,4.0,1.0,11.0,19.0,,3.0,2.0,1.0,3.0,1.0,18.0,14.0,0.5714285714285714,0.6,0.5714285714285714,0.6,0.5625,0.6,0.022727272727272728,,1.0,0.5,0.2857142857142857,0.6,0.8,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.4126984126984127,0.6923076923076923,0.6923076923076923,0.6111111111111112,0.06349206349206349,1.0,0.5714285714285714,0.5333333333333333,0.625,0.56246,0.1111111111111111,0.2222222222222222,0.18666666666666668,1.0,,4.0,5.0,,12.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,,,2.0,2.0,,,,0.8,0.2631578947368421,0.2777777777777778,0.1,0.23076923076923078,0.3,,0.25,0.25,1.0,0.26666666666666666,0.26666666666666666,0.75,,0.2857142857142857,1.0,,,2.0,,1.0,2.0,3.0,,,,,1.0,2.0,1.0,1.0,,,,,0.4,,,,,,0.06666666666666667,0.5,,2.0,,,1.0,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101161-202349-202685-203082,1610612761,"Lou Williams, Amir Johnson, Greivis Vasquez, Jonas Valanciunas, Terrence Ross","Williams, Johnson, Vasquez, Valanciunas, Ross",101150-101161-202349-202685-203082,TOR,531.0,4,19.0,5.0,38.0,4.0,1.0,5.0,1.0,4.0,4.0,8.0,12.0,0.25,0.8,0.8571428571428571,1.0,103.05084745762713,14.31578947368421,14.210526315789474,0.2,0.3333333333333333,0.65,0.50778,0.5031333333333333,25.06,9.0,9.0,19.0,4.0,,2.0,3.0,5.0,7.0,15.0,6.0,23.0,14.0,8.0,4.0,4.0,,3.0,8.0,2.0,2.0,4.0,,,1.0,,5.0,9.0,3.0,1.0,17.0,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.425,0.4791666666666667,,0.25,1.0,0.3333333333333333,0.5,1.0,13.631578947368421,13.052631578947368,0.1,,,,0.25,0.6,0.6,1.0,0.13636363636363635,0.17647058823529413,8.553333333333335,4.0,4.0,8.0,2.0,4.0,,1.0,1.0,2.0,4.0,6.0,,2.0,4.0,7.0,6.0,2.0,,1.0,2.0,,3.0,2.0,,2.0,5.0,1.0,,,,,,7.0,4.0,0.5,,0.5,0.5,0.5,0.5833333333333334,,,1.0,,0.5,0.5,1.0,,,,0.4,0.5,0.5,0.25,0.05,1.0,0.5,0.3333333333333333,,0.6161,0.2608695652173913,0.30434782608695654,0.21052631578947367,,,1.0,1.0,,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,0.2,0.2,,0.5,0.3333333333333333,1.0,,,,0.25,0.25,,,0.25,,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201942-201946,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough","Williams, Hayes, Lowry, DeRozan, Hansbrough",101150-101236-200768-201942-201946,TOR,285.0,1,7.0,7.0,16.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,0.4,0.5,0.5,,80.84210526315789,22.428571428571427,19.571428571428573,0.2,0.25,0.6,0.46048,0.4861,24.9,5.0,-1.0,9.0,,,,,2.0,1.0,3.0,2.0,7.0,8.0,2.0,1.0,2.0,,,5.0,,,,1.0,,3.0,,3.0,2.0,1.0,,7.0,1.0,1.0,0.3333333333333333,0.5,0.5833333333333334,0.3333333333333333,,,,,,14.222222222222221,14.222222222222221,,,,,0.4,,,,0.16666666666666666,0.25,12.733333333333334,5.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,,5.0,,,,1.0,2.0,,,,1.0,2.0,4.0,,,,,,,5.0,5.0,,0.5,,0.625,,0.625,,,1.0,,,,0.6666666666666666,,,,0.2,1.0,1.0,1.0,0.2,,,0.25,1.0,,,0.7142857142857143,0.5555555555555556,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,0.5,0.5,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201942-201949,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, DeMar DeRozan, James Johnson","Williams, Hayes, Lowry, DeRozan, Johnson",101150-101236-200768-201942-201949,TOR,104.0,1,4.0,,8.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,0.5,,1.0,,110.76923076923076,13.25,13.25,0.5,1.0,1.0,0.6885,0.6018,24.5,2.0,1.0,4.0,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,2.0,,2.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,,,1.0,12.75,12.75,,,,,,,,,0.3333333333333333,0.5,0.1,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,3.0,,,,,,0.25,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.75,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201942-202335,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, DeMar DeRozan, Patrick Patterson","Williams, Hayes, Lowry, DeRozan, Patterson",101150-101236-200768-201942-202335,TOR,644.0,7,21.0,6.0,42.0,6.0,3.0,7.0,3.0,6.0,4.0,7.0,9.0,0.5,1.0,1.0,1.0,93.91304347826087,16.285714285714285,16.285714285714285,0.42857142857142855,0.42857142857142855,0.7857142857142857,0.518982142857143,0.50555,24.957142857142856,11.0,-11.0,21.0,2.0,,3.0,,,1.0,7.0,12.0,23.0,34.0,,,3.0,,,9.0,1.0,2.0,2.0,2.0,1.0,3.0,,6.0,13.0,3.0,,20.0,,,0.14285714285714285,0.39285714285714285,0.55,0.6666666666666666,0.16666666666666666,1.0,0.2,,1.0,14.380952380952381,14.380952380952381,0.21428571428571427,,,,,,,,0.17647058823529413,0.3,4.514285714285714,12.0,1.0,4.0,,,,2.0,1.0,,,3.0,,4.0,9.0,9.0,2.0,,1.0,,1.0,,,,1.0,4.0,4.0,,,,,,,9.0,12.0,,,,,0.75,0.375,0.14285714285714285,0.25,1.0,0.3333333333333333,,,1.0,1.0,,,0.2857142857142857,0.25,0.3333333333333333,,0.07142857142857142,,,0.2857142857142857,,,0.13043478260869565,0.391304347826087,0.5714285714285714,,,3.0,3.0,,9.0,3.0,3.0,3.0,,1.0,,1.0,1.0,2.0,,,1.0,1.0,3.0,,3.0,1.0,0.42857142857142855,0.42857142857142855,,0.25,0.3333333333333333,,,,,0.5,0.5,1.0,,0.5,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201942-202685,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas","Williams, Hayes, Lowry, DeRozan, Valanciunas",101150-101236-200768-201942-202685,TOR,179.0,1,6.0,,12.0,2.0,,2.0,,2.0,2.0,3.0,3.0,0.4,0.6666666666666666,0.75,,96.53631284916202,17.0,16.666666666666668,0.4,,0.6,0.5403100000000001,,26.1,3.0,1.0,6.0,,,1.0,,1.0,1.0,3.0,,5.0,4.0,2.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,1.0,,,,5.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,1.0,,,1.0,12.833333333333334,12.833333333333334,0.2,,,,0.2,,,,,,10.5,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,,,,,,,,0.5,0.5,,,0.5,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201946-201949,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, Tyler Hansbrough, James Johnson","Williams, Hayes, Lowry, Hansbrough, Johnson",101150-101236-200768-201946-201949,TOR,117.0,1,3.0,,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,73.84615384615385,22.0,19.333333333333332,0.3333333333333333,,0.6666666666666666,0.44908333333333333,,24.6,2.0,3.0,3.0,,,,1.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,2.0,3.0,2.0,,6.0,0.5,0.5,1.0,0.6666666666666666,0.75,,,,,,,17.0,17.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666,12.2,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201946-202349,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, Tyler Hansbrough, Greivis Vasquez","Williams, Hayes, Lowry, Hansbrough, Vasquez",101150-101236-200768-201946-202349,TOR,35.0,1,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,164.57142857142856,12.0,9.0,1.0,1.0,1.0,0.07455,0.07455,34.5,1.0,-2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,5.5,5.5,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201949-202335,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, James Johnson, Patrick Patterson","Williams, Hayes, Lowry, Johnson, Patterson",101150-101236-200768-201949-202335,TOR,322.0,3,11.0,2.0,22.0,2.0,,2.0,,2.0,1.0,3.0,3.0,0.25,1.0,1.0,,98.38509316770187,14.181818181818182,14.181818181818182,0.25,,0.375,0.46021875,,25.35,5.0,-2.0,11.0,,2.0,2.0,2.0,3.0,5.0,6.0,3.0,16.0,18.0,4.0,2.0,3.0,1.0,1.0,7.0,,1.0,,,,1.0,,4.0,5.0,3.0,,16.0,0.4,0.4,0.8333333333333334,0.8125,0.8,,,1.0,,,1.0,15.090909090909092,15.090909090909092,0.25,1.0,1.0,0.5,0.375,0.6666666666666666,0.6666666666666666,0.5,0.3,0.375,11.299999999999999,,1.0,1.0,,,,,,,,,,,,,6.0,,,,1.0,,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,0.125,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,0.5,0.5,,,,,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-201949-202349,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, James Johnson, Greivis Vasquez","Williams, Hayes, Lowry, Johnson, Vasquez",101150-101236-200768-201949-202349,TOR,412.0,3,18.0,8.0,35.0,1.0,,1.0,,1.0,3.0,5.0,6.0,0.125,1.0,1.0,1.0,122.33009708737865,10.833333333333334,10.833333333333334,0.125,,0.625,0.49559375,0.4711666666666667,25.0,7.0,-7.0,17.0,1.0,1.0,3.0,,,3.0,7.0,5.0,11.0,18.0,6.0,3.0,3.0,1.0,,6.0,,2.0,1.0,6.0,4.0,7.0,,3.0,6.0,3.0,,9.0,1.0,1.0,0.42857142857142855,0.375,0.5,0.8571428571428571,,1.0,0.2,,1.0,12.764705882352942,12.235294117647058,0.375,0.3333333333333333,0.5,1.0,,,,,0.2727272727272727,0.3,4.428571428571429,7.0,2.0,4.0,,,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,4.0,7.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.14285714285714285,,,,,1.0,,,,1.0,0.5,0.5,0.5,1.0,,,,0.6666666666666666,0.5,,0.18181818181818182,0.36363636363636365,0.4117647058823529,,,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-202335-202349,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, Patrick Patterson, Greivis Vasquez","Williams, Hayes, Lowry, Patterson, Vasquez",101150-101236-200768-202335-202349,TOR,1614.0,8,50.0,6.0,99.0,14.0,,18.0,1.0,14.0,10.0,19.0,27.0,0.3829787234042553,0.6666666666666666,0.6785714285714286,0.6,88.3271375464684,15.78,14.36,0.2978723404255319,,0.7021276595744681,0.533731914893617,0.6205,24.56111111111111,27.0,-12.0,49.0,8.0,3.0,7.0,,7.0,11.0,29.0,11.0,54.0,66.0,8.0,4.0,10.0,1.0,,26.0,4.0,9.0,8.0,2.0,2.0,3.0,,14.0,17.0,8.0,,47.0,0.36363636363636365,0.4,0.3793103448275862,0.4574468085106383,0.49074074074074076,0.6666666666666666,0.2222222222222222,0.6923076923076923,0.27586206896551724,0.2857142857142857,0.7272727272727273,16.836734693877553,15.63265306122449,0.14893617021276595,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14893617021276595,,,,0.14814814814814814,0.2222222222222222,6.941379310344828,6.0,8.0,15.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,7.0,2.0,4.0,3.0,7.0,14.0,2.0,2.0,3.0,,,3.0,1.0,,7.0,11.0,1.0,2.0,1.0,,2.0,2.0,7.0,6.0,0.3333333333333333,0.5,0.4166666666666667,0.4,0.4375,0.42857142857142855,0.06896551724137931,0.13333333333333333,,0.2857142857142857,,0.7142857142857143,0.6666666666666666,0.5,,1.0,0.3191489361702128,0.5333333333333333,0.6153846153846154,0.375,0.0851063829787234,0.3333333333333333,0.5,0.8,0.5,0.5907375,0.12962962962962962,0.12962962962962962,0.12244897959183673,2.0,,5.0,7.0,3.0,18.0,5.0,6.0,4.0,2.0,4.0,2.0,,1.0,1.0,,2.0,1.0,2.0,,,,0.8571428571428571,0.3888888888888889,0.3888888888888889,,0.36363636363636365,0.2222222222222222,1.0,0.5,0.5,1.0,0.35714285714285715,0.35714285714285715,0.8,,0.35714285714285715,1.0,1.0,3.0,,1.0,2.0,,3.0,,,,1.0,,,1.0,2.0,,1.0,,0.3333333333333333,,,,0.5,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-200768-202335-203082,1610612761,"Lou Williams, Chuck Hayes, Kyle Lowry, Patrick Patterson, Terrence Ross","Williams, Hayes, Lowry, Patterson, Ross",101150-101236-200768-202335-203082,TOR,241.0,4,8.0,3.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.16666666666666666,0.3333333333333333,0.42857142857142855,1.0,95.60165975103735,18.5,13.375,0.16666666666666666,0.5,0.8333333333333334,0.5874916666666666,0.640325,25.0,4.0,-3.0,8.0,1.0,1.0,1.0,,,3.0,5.0,2.0,8.0,11.0,4.0,2.0,2.0,1.0,,4.0,1.0,2.0,1.0,,,1.0,,1.0,2.0,1.0,,8.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5714285714285714,,0.5,0.5,0.3333333333333333,,,11.625,11.5,0.16666666666666666,1.0,1.0,1.0,,,,,0.14285714285714285,0.16666666666666666,3.18,3.0,2.0,4.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,2.0,,,1.0,,,,,,1.0,3.0,,2.0,1.0,1.0,3.0,1.0,2.0,3.0,,1.0,,0.5,,0.5,,,,0.5,,,,1.0,,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,,1.0,,0.5,1.0,0.576,,0.25,0.375,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1610612761,2015,2014-15,True
101150-101236-201942-201946-201949,1610612761,"Lou Williams, Chuck Hayes, DeMar DeRozan, Tyler Hansbrough, James Johnson","Williams, Hayes, DeRozan, Hansbrough, Johnson",101150-101236-201942-201946-201949,TOR,50.0,1,2.0,,4.0,,,,,,,,,,,,,115.19999999999999,8.0,8.0,,,1.0,0.5084,,,1.0,-4.0,2.0,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,,,,,,,,,,,2.1,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
101150-101236-201942-201949-202335,1610612761,"Lou Williams, Chuck Hayes, DeMar DeRozan, James Johnson, Patrick Patterson","Williams, Hayes, DeRozan, Johnson, Patterson",101150-101236-201942-201949-202335,TOR,35.0,1,1.0,,2.0,,,,,,,,,,,,,82.28571428571428,15.0,15.0,,,,0.3831,0.3831,,1.0,-2.0,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,1.0,,,,,,,,,,13.9,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,True
