EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,PenaltyAtRimFGM,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SelfOReb,Defensive 3 Seconds Violations,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,LostBallSteals,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Frequency,LongMidRangePctBlocked,team_id,year,season,team_vs
200746-201577-201587-203081-203459,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Damian Lillard, Allen Crabbe","Aldridge, Lopez, Batum, Lillard, Crabbe",200746-201577-201587-203081-203459,POR,1067.0,1,18.0,1.0,32.0,30.0,5.0,5.0,62,5.0,9.0,2.0,4.0,2.0,6.0,6.0,2.0,12.0,21.0,8.0,4.0,37.0,36.0,4.0,6.0,8.0,2.0,2.0,4.0,18.0,4.0,2.0,1.0,6.0,,12.0,12.0,7.0,19.0,3.0,8.0,1.0,1.0,2.0,5.0,1.0,6.0,4.0,1.0,29.0,4.0,5.0,0.5714285714285714,0.6666666666666666,0.5689655172413793,0.6666666666666666,0.5967741935483871,0.6666666666666666,0.5,0.27586206896551724,0.09523809523809523,0.2222222222222222,,0.7058823529411765,0.6666666666666666,,0.25,0.7058823529411765,0.5384615384615384,0.6666666666666666,,1.0,,83.67385192127459,16.25,18.233333333333334,15.09375,17.933333333333334,0.3103448275862069,0.5555555555555556,0.7142857142857143,0.20689655172413793,0.20689655172413793,0.06896551724137931,0.6666666666666666,0.5,0.6666666666666666,0.5862068965517241,0.5194051724137931,0.6161,0.5167,0.03333333333333333,0.045454545454545456,0.21621621621621623,0.10810810810810811,8.390476190476189,26.1375,0.15625,3.0,3.0,4.0,2.0,,,1.0,6.0,,1.0,3.0,,1.0,,1.0,6.0,9.0,6.0,1.0,3.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,15.0,,2.0,2.0,5.0,1.0,2.0,1.0,3.0,,2.0,,1.0,4.0,,4.0,,,4.0,,,1.0,0.25,0.3,1.0,0.375,,0.375,0.5,0.3333333333333333,0.625,,0.75,0.5,,1.0,,,0.2,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,1.0,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,,,0.3333333333333333,,0.16666666666666666,,,1.0,,0.5,,,,1.0,1.0,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201577-201587-203081-203468,1610612757,"LaMarcus Aldridge, Robin Lopez, Nicolas Batum, Damian Lillard, CJ McCollum","Aldridge, Lopez, Batum, Lillard, McCollum",200746-201577-201587-203081-203468,POR,1757.0,5,29.0,-22.0,51.0,58.0,13.0,8.0,109,11.0,19.0,4.0,6.0,4.0,10.0,11.0,1.0,17.0,40.0,13.0,9.0,52.0,74.0,4.0,8.0,11.0,8.0,4.0,20.0,24.0,6.0,1.0,2.0,8.0,3.0,15.0,21.0,10.0,31.0,2.0,5.0,1.0,,8.0,15.0,1.0,9.0,10.0,6.0,41.0,20.0,13.0,0.425,0.5,0.4056603773584906,0.6111111111111112,0.45614035087719296,0.6111111111111112,0.7692307692307693,0.24528301886792453,0.025,0.05263157894736842,,0.6818181818181818,0.34782608695652173,0.75,0.2,0.6923076923076923,0.30303030303030304,0.2857142857142857,1.0,0.75,0.6666666666666666,89.3340922026181,16.215686274509803,16.03448275862069,15.07843137254902,15.327586206896552,0.3584905660377358,0.5789473684210527,0.6111111111111112,0.18867924528301888,0.20754716981132076,0.018867924528301886,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.6037735849056604,0.529122641509434,0.6145642857142857,0.5197545454545455,0.10526315789473684,0.13636363636363635,0.21153846153846154,0.38461538461538464,7.75,26.084615384615383,0.2549019607843137,16.0,3.0,3.0,,,,3.0,12.0,2.0,3.0,3.0,,5.0,2.0,3.0,10.0,6.0,12.0,3.0,5.0,2.0,7.0,2.0,,3.0,1.0,1.0,16.0,3.0,3.0,2.0,3.0,,1.0,1.0,2.0,,1.0,,,5.0,,2.0,,3.0,5.0,2.0,,,0.29411764705882354,0.35714285714285715,0.6666666666666666,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.625,0.7272727272727273,0.6,1.0,0.5,0.25,0.6,0.75,1.0,0.4,0.2727272727272727,0.3,0.3,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.3333333333333333,,,,0.22641509433962265,0.25,0.25,0.6666666666666666,,,0.2727272727272727,0.6666666666666666,0.25,,2.0,3.0,3.0,0.75,,2.0,0.25,1.0,,0.1111111111111111,0.03125,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203081-203086-203468,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, Meyers Leonard, CJ McCollum","Aldridge, Batum, Lillard, Leonard, McCollum",200746-201587-203081-203086-203468,POR,2608.0,5,43.0,23.0,83.0,79.0,25.0,13.0,162,18.0,32.0,6.0,9.0,10.0,7.0,10.0,8.0,25.0,49.0,31.0,21.0,101.0,78.0,6.0,10.0,19.0,14.0,12.0,38.0,36.0,4.0,4.0,5.0,10.0,7.0,25.0,33.0,16.0,49.0,3.0,9.0,,1.0,7.0,19.0,,25.0,25.0,7.0,82.0,33.0,22.0,0.5102040816326531,0.6,0.5,0.5769230769230769,0.5494505494505495,0.6333333333333333,0.6607142857142857,0.3875,0.08163265306122448,0.0625,0.2857142857142857,0.625,0.4166666666666667,1.0,0.2631578947368421,0.6808510638297872,0.3488372093023256,0.2,0.2,0.75,1.0,89.4478527607362,13.72289156626506,18.59493670886076,13.08433734939759,16.746835443037973,0.4,0.5625,0.6,0.0875,0.125,0.1,0.6923076923076923,0.6666666666666666,0.45454545454545453,0.7875,0.53322375,0.549605,0.53385,0.09302325581395349,0.12727272727272726,0.18811881188118812,0.37623762376237624,5.722448979591836,24.964516129032262,0.30120481927710846,27.0,2.0,5.0,2.0,,1.0,8.0,23.0,2.0,7.0,10.0,4.0,10.0,2.0,8.0,14.0,24.0,23.0,8.0,7.0,8.0,15.0,6.0,2.0,5.0,,2.0,38.0,1.0,3.0,,6.0,1.0,3.0,1.0,3.0,,2.0,1.0,5.0,3.0,,2.0,,1.0,3.0,,,1.0,0.28,0.30434782608695654,0.8,0.3225806451612903,0.25,0.3225806451612903,0.7142857142857143,0.5909090909090909,0.6666666666666666,0.5,0.42857142857142855,0.6,0.3333333333333333,0.75,1.0,,0.2777777777777778,0.2857142857142857,0.4,,0.5,0.5,0.4,0.25,0.25,1.0,0.2875,0.34782608695652173,0.34782608695652173,0.75,0.045454545454545456,,0.3181818181818182,0.2857142857142857,0.34782608695652173,0.03225806451612903,2.0,9.0,,0.9,,1.0,,1.0,,0.2857142857142857,0.02564102564102564,1.0,2.0,1.0,3.0,6.0,3.0,0.3333333333333333,0.15384615384615385,0.5,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.07692307692307693,,1610612757,2015,2014-15,False
200746-201587-203081-203086-2581,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, Meyers Leonard, Steve Blake","Aldridge, Batum, Lillard, Leonard, Blake",200746-201587-203081-203086-2581,POR,32.0,1,1.0,-2.0,1.0,1.0,,,2,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,22.0,10.0,22.0,,,,,1.0,,,,,,0.3577,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203081-203468-2549,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, CJ McCollum, Chris Kaman","Aldridge, Batum, Lillard, McCollum, Kaman",200746-201587-203081-203468-2549,POR,818.0,2,14.0,-5.0,27.0,26.0,4.0,4.0,53,7.0,11.0,2.0,4.0,1.0,7.0,5.0,,12.0,23.0,3.0,3.0,30.0,35.0,2.0,5.0,4.0,3.0,,7.0,10.0,4.0,2.0,,5.0,,9.0,10.0,5.0,15.0,1.0,4.0,,,2.0,6.0,,3.0,4.0,2.0,26.0,7.0,4.0,0.5217391304347826,0.4,0.5192307692307693,0.4,0.5357142857142857,0.4,0.875,0.11538461538461539,0.08695652173913043,0.18181818181818182,,0.9,0.45454545454545453,,,0.9,0.38461538461538464,0.5,,0.8,,93.30073349633253,14.074074074074074,16.846153846153847,13.407407407407407,16.5,0.4230769230769231,0.6363636363636364,0.7777777777777778,0.2692307692307692,0.19230769230769232,,0.8,0.5,0.25,0.5384615384615384,0.509675,0.50068,0.4861375,0.07142857142857142,0.08,0.13333333333333333,0.23333333333333334,8.104347826086956,26.566666666666666,0.14814814814814814,21.0,3.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,14.0,3.0,3.0,1.0,7.0,1.0,8.0,1.0,,4.0,3.0,,17.0,1.0,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,0.5833333333333334,0.7,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.875,0.75,1.0,0.5,0.3333333333333333,,1.0,,,0.5714285714285714,0.42857142857142855,0.42857142857142855,1.0,0.4,0.4,,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,,0.25,1.0,0.3333333333333333,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203081-203468-2581,1610612757,"LaMarcus Aldridge, Nicolas Batum, Damian Lillard, CJ McCollum, Steve Blake","Aldridge, Batum, Lillard, McCollum, Blake",200746-201587-203081-203468-2581,POR,,1,,-2.0,,1.0,,,1,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203086-203468-2581,1610612757,"LaMarcus Aldridge, Nicolas Batum, Meyers Leonard, CJ McCollum, Steve Blake","Aldridge, Batum, Leonard, McCollum, Blake",200746-201587-203086-203468-2581,POR,303.0,2,5.0,5.0,8.0,9.0,,1.0,17,2.0,2.0,,,,2.0,1.0,,3.0,5.0,2.0,3.0,12.0,7.0,,1.0,,,,,4.0,,,1.0,,2.0,3.0,5.0,1.0,6.0,,,,,1.0,1.0,,3.0,4.0,2.0,12.0,,,0.6,,0.6428571428571429,,0.6666666666666666,,,0.2857142857142857,,,,0.75,,0.6666666666666666,1.0,0.7142857142857143,0.3333333333333333,,,0.5,0.5,80.79207920792079,19.25,16.555555555555557,18.0,13.88888888888889,0.2857142857142857,1.0,1.0,0.2857142857142857,0.14285714285714285,,,,,0.5714285714285714,0.5130357142857143,0.3623,,0.2222222222222222,0.2857142857142857,,,7.1,25.5,,,,1.0,,,,1.0,2.0,,,1.0,,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,,,,,,,,1.0,1.0,1.0,0.5,,,,1.0,1.0,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203459-2549-2581,1610612757,"LaMarcus Aldridge, Nicolas Batum, Allen Crabbe, Chris Kaman, Steve Blake","Aldridge, Batum, Crabbe, Kaman, Blake",200746-201587-203459-2549-2581,POR,214.0,1,4.0,-5.0,8.0,7.0,3.0,2.0,15,1.0,2.0,,,1.0,2.0,2.0,,2.0,6.0,,2.0,6.0,11.0,,,,2.0,,,,,,,2.0,,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,6.0,,3.0,0.3333333333333333,,0.3333333333333333,,0.42857142857142855,,,,,,,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,1.0,,100.93457943925233,15.75,12.571428571428571,15.25,12.571428571428571,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.48205000000000003,,0.46345,0.14285714285714285,0.14285714285714285,,,7.916666666666667,,0.375,,,1.0,,,,,,,,,,,,,4.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-201587-203468-2549-2581,1610612757,"LaMarcus Aldridge, Nicolas Batum, CJ McCollum, Chris Kaman, Steve Blake","Aldridge, Batum, McCollum, Kaman, Blake",200746-201587-203468-2549-2581,POR,124.0,1,2.0,1.0,3.0,3.0,2.0,,6,,,,,,,2.0,,2.0,2.0,,2.0,6.0,5.0,,,,1.0,2.0,4.0,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,2.0,,6.0,4.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,0.5,,,,0.3333333333333333,,,,1.0,,69.6774193548387,11.666666666666666,29.666666666666668,11.666666666666666,20.666666666666668,,,,,1.0,,,,,,0.3895,,0.3682,,,,0.6666666666666666,18.6,,0.6666666666666666,2.0,,2.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,0.5,0.5,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-203081-203086-203459-2581,1610612757,"LaMarcus Aldridge, Damian Lillard, Meyers Leonard, Allen Crabbe, Steve Blake","Aldridge, Lillard, Leonard, Crabbe, Blake",200746-203081-203086-203459-2581,POR,39.0,1,1.0,-4.0,1.0,2.0,,1.0,3,,,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,110.76923076923076,23.0,8.0,20.0,2.5,,,,,1.0,,,,,,0.4366,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-203081-203459-203468-2549,1610612757,"LaMarcus Aldridge, Damian Lillard, Allen Crabbe, CJ McCollum, Chris Kaman","Aldridge, Lillard, Crabbe, McCollum, Kaman",200746-203081-203459-203468-2549,POR,244.0,1,4.0,2.0,9.0,9.0,,2.0,18,3.0,6.0,1.0,1.0,,1.0,1.0,,3.0,8.0,,2.0,8.0,6.0,1.0,1.0,3.0,,,,4.0,2.0,1.0,,1.0,,5.0,5.0,1.0,6.0,,,,,3.0,3.0,,2.0,3.0,2.0,5.0,,,0.375,1.0,0.375,1.0,0.4444444444444444,1.5,,,0.125,0.16666666666666666,,0.7142857142857143,0.2,,,0.7142857142857143,0.2,1.0,,,,106.22950819672131,13.11111111111111,14.0,12.88888888888889,13.222222222222221,0.75,0.5,0.6,0.125,0.125,,1.0,1.0,,0.75,0.59585,0.6361,,0.2222222222222222,0.2222222222222222,0.375,,5.1,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,0.8,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-203086-203459-203468-2581,1610612757,"LaMarcus Aldridge, Meyers Leonard, Allen Crabbe, CJ McCollum, Steve Blake","Aldridge, Leonard, Crabbe, McCollum, Blake",200746-203086-203459-203468-2581,POR,244.0,1,4.0,-4.0,7.0,6.0,,,13,,1.0,,,,3.0,2.0,,2.0,6.0,,,4.0,8.0,,,,,,,4.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,2.0,,,4.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.16666666666666666,,0.3333333333333333,,,1.0,,0.2,,,,,1.0,76.72131147540983,20.571428571428573,16.666666666666668,20.571428571428573,15.333333333333334,0.16666666666666666,,,0.5,0.3333333333333333,,,,,0.16666666666666666,0.4399,,,,,,,10.6,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
201167-201577-201587-203468-2581,1610612757,"Arron Afflalo, Robin Lopez, Nicolas Batum, CJ McCollum, Steve Blake","Afflalo, Lopez, Batum, McCollum, Blake",201167-201577-201587-203468-2581,POR,20.0,1,,,1.0,1.0,1.0,,2,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,144.0,6.0,14.0,6.0,14.0,1.0,,,,,,,,1.0,1.0,0.4628,,0.4628,,,,,1.1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612757,2015,2014-15,False
201577-201587-203081-203086-203468,1610612757,"Robin Lopez, Nicolas Batum, Damian Lillard, Meyers Leonard, CJ McCollum","Lopez, Batum, Lillard, Leonard, McCollum",201577-201587-203081-203086-203468,POR,993.0,3,17.0,5.0,32.0,30.0,13.0,2.0,62,6.0,10.0,,1.0,2.0,6.0,4.0,1.0,10.0,20.0,9.0,5.0,34.0,29.0,,1.0,,5.0,3.0,14.0,14.0,,,1.0,1.0,5.0,9.0,14.0,2.0,16.0,,1.0,,1.0,1.0,1.0,,5.0,6.0,2.0,34.0,14.0,13.0,0.5,,0.5,,0.53125,,0.6363636363636364,0.3103448275862069,,,,0.6923076923076923,0.1111111111111111,1.0,0.16666666666666666,0.7777777777777778,0.13333333333333333,,,0.7142857142857143,1.0,89.90936555891238,13.84375,18.333333333333332,13.4375,16.666666666666668,0.3448275862068966,0.6,0.6,0.20689655172413793,0.13793103448275862,0.034482758620689655,0.5,,0.2222222222222222,0.6551724137931034,0.4981362068965517,0.6104,0.48346111111111106,0.06451612903225806,0.09090909090909091,,0.4117647058823529,6.81,25.11111111111111,0.40625,2.0,3.0,1.0,,,1.0,3.0,8.0,1.0,3.0,3.0,,4.0,1.0,4.0,6.0,9.0,8.0,3.0,3.0,3.0,6.0,3.0,,1.0,2.0,,15.0,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,0.3,0.3,1.0,0.3333333333333333,0.25,0.3333333333333333,0.8,0.6111111111111112,1.0,,,0.3333333333333333,0.5,0.75,1.0,,0.16666666666666666,0.5,0.5,0.6666666666666666,0.25,0.25,,,,,0.27586206896551724,0.375,0.375,1.0,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.375,,,2.0,,1.0,,,,,,0.2,,,1.0,,1.0,,,,0.5,,,,,,,,,,,,1610612757,2015,2014-15,False
201577-201587-203081-203086-2581,1610612757,"Robin Lopez, Nicolas Batum, Damian Lillard, Meyers Leonard, Steve Blake","Lopez, Batum, Lillard, Leonard, Blake",201577-201587-203081-203086-2581,POR,109.0,1,2.0,-4.0,3.0,4.0,,,7,,1.0,,,,,,,,1.0,2.0,,3.0,7.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,0.5,,0.5,,,0.6666666666666666,,,,0.5,,,,0.5,,,,,,92.4770642201835,16.333333333333332,15.0,16.333333333333332,14.0,0.3333333333333333,,,,,,,,,1.0,0.5879,,,,,,,1.2,26.05,,,,,,,,1.0,2.0,,,1.0,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,0.5,,0.5,,,,,,,,1.0,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
201577-201587-203081-203468-2549,1610612757,"Robin Lopez, Nicolas Batum, Damian Lillard, CJ McCollum, Chris Kaman","Lopez, Batum, Lillard, McCollum, Kaman",201577-201587-203081-203468-2549,POR,139.0,1,2.0,6.0,4.0,4.0,4.0,,8,,,,,,,,,,,3.0,2.0,8.0,2.0,,,,,2.0,8.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,,8.0,8.0,4.0,,,1.0,,1.0,,1.0,1.0,,,,0.5,,,,0.5,,,,0.5,,82.87769784172662,14.0,20.75,14.0,15.25,,,,,,,,,,1.0,0.58595,,0.58595,,,,1.0,,25.433333333333334,1.0,2.0,,,,,,2.0,3.0,2.0,3.0,2.0,,,2.0,3.0,,6.0,3.0,2.0,,2.0,2.0,2.0,,,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
201577-201587-203081-203468-2581,1610612757,"Robin Lopez, Nicolas Batum, Damian Lillard, CJ McCollum, Steve Blake","Lopez, Batum, Lillard, McCollum, Blake",201577-201587-203081-203468-2581,POR,71.0,1,1.0,-2.0,2.0,1.0,,,3,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,60.84507042253521,14.5,42.0,14.5,33.0,,,,0.5,,,,,,0.5,0.4729,,,,,,,11.5,25.5,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
