EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,Fg3aBlocked,FTDefRebounds,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFouls,DefensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedCorner3,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
200746-202083-203080-203468-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, CJ McCollum, Steve Blake","Aldridge, Matthews, Robinson, McCollum, Blake",200746-202083-203080-203468-2581,POR,280.0,3,7.0,14.0,1.0,2.0,6.0,,0.5,0.5,0.5,72.0,19.285714285714285,16.857142857142858,5.0,-1.0,7.0,2.0,6.0,1.0,3.0,1.0,2.0,,2.0,2.0,7.0,,7.0,8.0,,2.0,,,2.0,2.0,1.0,2.0,,1.0,5.0,3.0,,,,2.0,,2.0,0.5,0.5,0.2857142857142857,,0.35,,0.35,,20.714285714285715,15.571428571428571,0.3,0.3333333333333333,0.5,,0.2,0.5,0.5,1.0,0.2,,,0.6,0.4516,0.3552666666666667,,,,8.457142857142857,0.2857142857142857,5.0,,1.0,,,,,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,,5.0,3.0,,3.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.625,0.3,0.14285714285714285,0.3333333333333333,,,1.0,0.5,0.75,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,,1.0,,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,0.25,,,0.3333333333333333,0.5213,0.7142857142857143,25.366666666666664,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203080-2581-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Thomas Robinson, Steve Blake, Dorell Wright","Aldridge, Matthews, Robinson, Blake, Wright",200746-202083-203080-2581-2748,POR,288.0,2,9.0,18.0,1.0,3.0,3.0,2.0,1.0,0.75,1.0,90.0,16.444444444444443,16.444444444444443,5.0,,9.0,3.0,5.0,,,1.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,6.0,1.0,1.0,2.0,4.0,,4.0,,,,,,2.0,2.0,,1.0,6.0,4.0,3.0,,,0.5,1.0,0.4,1.0,0.5,1.0,15.555555555555555,15.555555555555555,,,,,0.4,0.5,0.5,,0.4,0.5,0.5,0.2,0.43788,0.3462,0.16666666666666666,0.2,0.6666666666666666,13.725,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,2.0,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,0.6666666666666666,,,,,,,0.2,,,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203086-203115,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Meyers Leonard, Will Barton","Aldridge, Matthews, Lillard, Leonard, Barton",200746-202083-203081-203086-203115,POR,684.0,3,22.0,44.0,1.0,4.0,7.0,4.0,0.5,0.5,0.5,92.63157894736842,16.772727272727273,15.545454545454545,11.0,-10.0,22.0,5.0,10.0,5.0,10.0,1.0,3.0,3.0,5.0,9.0,18.0,4.0,22.0,32.0,2.0,4.0,3.0,7.0,6.0,12.0,3.0,3.0,2.0,1.0,6.0,9.0,5.0,2.0,2.0,20.0,7.0,5.0,0.3333333333333333,0.375,0.5,0.5,0.391304347826087,0.4,0.4583333333333333,0.5833333333333334,14.318181818181818,13.681818181818182,0.43478260869565216,0.5,0.5555555555555556,0.4,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.21739130434782608,0.6,0.6,0.6521739130434783,0.5194260869565217,0.53864,0.125,0.1111111111111111,0.3181818181818182,7.077777777777778,0.22727272727272727,2.0,1.0,2.0,2.0,3.0,1.0,,,4.0,,,5.0,1.0,3.0,,,2.0,,2.0,4.0,,1.0,,,,,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,4.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.05555555555555555,0.1,,,1.0,0.5,0.3333333333333333,,0.23076923076923078,0.6,,,,,,0.6666666666666666,1.0,,0.08333333333333333,,,0.043478260869565216,0.17391304347826086,,,,0.6666666666666666,0.5,,,,0.6,0.6666666666666666,,0.6025666666666667,0.09090909090909091,24.9,,,,,,,,,,,,,1.0,,1.0,,,,,,0.2,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203086-203468,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Meyers Leonard, CJ McCollum","Aldridge, Matthews, Lillard, Leonard, McCollum",200746-202083-203081-203086-203468,POR,204.0,2,6.0,13.0,1.0,4.0,4.0,1.0,1.0,1.0,,91.76470588235294,16.166666666666668,16.166666666666668,3.0,1.0,7.0,,,,,,1.0,3.0,3.0,3.0,4.0,,6.0,5.0,,,,,4.0,2.0,2.0,2.0,,,4.0,1.0,,,,6.0,,,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.75,,15.285714285714286,15.285714285714286,,,,,0.25,,,,0.75,1.0,1.0,,0.410875,,,,,15.925,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,1.0,,1.0,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,,1.0,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203086-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Meyers Leonard, Steve Blake","Aldridge, Matthews, Lillard, Leonard, Blake",200746-202083-203081-203086-2581,POR,365.0,3,10.0,23.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,90.73972602739727,19.1,19.1,6.0,9.0,13.0,10.0,3.0,2.0,3.0,1.0,1.0,,1.0,3.0,5.0,7.0,19.0,10.0,2.0,4.0,5.0,12.0,4.0,2.0,2.0,4.0,1.0,1.0,10.0,2.0,9.0,,3.0,17.0,12.0,10.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.75,0.7,0.7916666666666666,0.75,13.384615384615385,12.076923076923077,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,1.0,1.0,1.0,0.125,,,0.75,0.57424375,0.55779,0.3333333333333333,0.375,0.631578947368421,6.62,0.7692307692307693,2.0,1.0,1.0,1.0,2.0,,,2.0,3.0,,2.0,3.0,1.0,1.0,,,2.0,6.0,,3.0,2.0,,2.0,2.0,,1.0,,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.375,,,,,,1.0,,1.0,0.3333333333333333,,,,1.0,,1.0,,1.0,,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,0.4,0.5,0.6666666666666666,,0.10526315789473684,25.066666666666666,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.2,1.0,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203115-2549,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Will Barton, Chris Kaman","Aldridge, Matthews, Lillard, Barton, Kaman",200746-202083-203081-203115-2549,POR,400.0,1,11.0,22.0,1.0,4.0,5.0,1.0,1.0,0.6666666666666666,1.0,79.2,17.90909090909091,17.0,7.0,-5.0,11.0,,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,2.0,11.0,16.0,,,,,2.0,4.0,1.0,2.0,,,5.0,1.0,2.0,,1.0,9.0,,,0.3333333333333333,0.5,0.5,,0.5,,0.55,,18.454545454545453,18.272727272727273,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.5,0.5,0.4444444444444444,0.4777833333333333,,0.1,0.14285714285714285,,9.183333333333334,,1.0,,,,,1.0,,1.0,2.0,,1.0,3.0,1.0,1.0,,,2.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.5,0.6,0.3333333333333333,,0.2,,,1.0,,,0.5,1.0,0.5,,0.2,,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,,,,,,,,0.5,0.5223,0.18181818181818182,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203115-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Will Barton, Steve Blake","Aldridge, Matthews, Lillard, Barton, Blake",200746-202083-203081-203115-2581,POR,21.0,2,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,137.14285714285714,12.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,1.0,,,,,,,,0.2748,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203115-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Will Barton, Dorell Wright","Aldridge, Matthews, Lillard, Barton, Wright",200746-202083-203081-203115-2748,POR,152.0,3,6.0,11.0,,1.0,1.0,,,0.3333333333333333,,104.21052631578948,17.166666666666668,15.5,3.0,-4.0,5.0,2.0,2.0,1.0,1.0,,,1.0,2.0,2.0,3.0,,7.0,11.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,,,5.0,3.0,,,,7.0,2.0,2.0,0.5,0.5,0.6666666666666666,1.0,0.875,1.0,0.875,1.0,9.8,9.8,0.25,1.0,1.0,,,,,,0.5,0.5,0.5,0.5,0.473475,0.574,,,0.2857142857142857,14.699999999999998,0.4,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.25,,,,,1.0,0.5,,,,,,,,,,,0.5,,,,1.0,,0.25,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203459-203468,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Allen Crabbe, CJ McCollum","Aldridge, Matthews, Lillard, Crabbe, McCollum",200746-202083-203081-203459-203468,POR,12.0,1,1.0,1.0,,,,,,,,120.0,11.0,11.0,,-2.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203459-2549,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Allen Crabbe, Chris Kaman","Aldridge, Matthews, Lillard, Crabbe, Kaman",200746-202083-203081-203459-2549,POR,838.0,6,26.0,52.0,3.0,11.0,14.0,4.0,0.75,0.6875,0.6666666666666666,89.35560859188544,18.423076923076923,17.653846153846153,14.0,6.0,26.0,4.0,5.0,5.0,6.0,2.0,4.0,7.0,13.0,14.0,23.0,3.0,34.0,28.0,2.0,5.0,1.0,5.0,18.0,10.0,9.0,10.0,2.0,1.0,21.0,4.0,5.0,1.0,3.0,32.0,5.0,4.0,0.6428571428571429,0.6923076923076923,0.6086956521739131,0.4,0.5740740740740741,0.3333333333333333,0.5862068965517241,0.35714285714285715,13.807692307692308,12.576923076923077,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.4,0.14814814814814814,0.5,0.5,0.5,0.48148148148148145,0.5384615384615384,0.5384615384615384,0.37037037037037035,0.4766296296296296,0.3670083333333333,0.10344827586206896,0.12,0.14705882352941177,11.943478260869565,0.15384615384615385,2.0,1.0,1.0,1.0,1.0,,,1.0,4.0,,1.0,4.0,1.0,3.0,,,2.0,3.0,2.0,4.0,1.0,,1.0,1.0,6.0,,3.0,8.0,3.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14814814814814814,,,,,,0.6666666666666666,0.3333333333333333,,0.2727272727272727,,1.0,0.16666666666666666,,,0.5,1.0,0.7142857142857143,1.0,,,0.8571428571428571,,0.14814814814814814,0.25,0.25,1.0,0.3333333333333333,1.0,,,,0.16666666666666666,1.0,0.25,0.4561,0.058823529411764705,26.35,,,,,,,,,,,,,1.0,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203459-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Allen Crabbe, Steve Blake","Aldridge, Matthews, Lillard, Crabbe, Blake",200746-202083-203081-203459-2581,POR,20.0,4,2.0,4.0,,,,1.0,,,,288.0,8.0,8.0,,-3.0,2.0,2.0,2.0,,,,,,,,,1.0,1.0,4.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,1.0,,,,,,,0.16666666666666666,0.16666666666666666,2.0,2.0,,,,,,,,,,,,1.0,0.153,0.153,,,1.0,,1.0,,,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,53.15,,,,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203468-2549,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, CJ McCollum, Chris Kaman","Aldridge, Matthews, Lillard, McCollum, Kaman",200746-202083-203081-203468-2549,POR,145.0,3,6.0,9.0,,2.0,2.0,3.0,,0.5,,89.37931034482759,14.333333333333334,13.166666666666666,2.0,2.0,3.0,3.0,4.0,5.0,5.0,,,,,5.0,5.0,,10.0,8.0,5.0,5.0,,10.0,6.0,4.0,3.0,3.0,3.0,,6.0,2.0,2.0,2.0,2.0,10.0,10.0,3.0,0.6,0.6,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,19.666666666666668,19.666666666666668,0.8333333333333334,1.0,1.0,0.6,,,,,,,,1.0,0.6482083333333334,0.71236,0.3333333333333333,0.4,1.0,0.72,1.0,,,,5.0,5.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,1.0,1.0,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203468-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, CJ McCollum, Steve Blake","Aldridge, Matthews, Lillard, McCollum, Blake",200746-202083-203081-203468-2581,POR,13.0,3,3.0,3.0,,1.0,1.0,,,0.5,,332.3076923076923,4.333333333333333,4.333333333333333,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-203468-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, CJ McCollum, Dorell Wright","Aldridge, Matthews, Lillard, McCollum, Wright",200746-202083-203081-203468-2748,POR,31.0,1,1.0,3.0,,1.0,2.0,,,0.5,,139.3548387096774,21.0,20.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,5.0,4.5,0.5,,,,0.5,,,,,,,0.5,0.4032,0.4032,,,,7.35,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,1.0,,,,,1.0,,,,0.5,,,,,,,,,,,,,0.5,,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-2549-2581,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Chris Kaman, Steve Blake","Aldridge, Matthews, Lillard, Kaman, Blake",200746-202083-203081-2549-2581,POR,1698.0,16,56.0,110.0,7.0,16.0,18.0,9.0,0.7777777777777778,0.8235294117647058,0.8333333333333334,93.28621908127208,15.0,14.357142857142858,28.0,6.0,54.0,12.0,14.0,9.0,12.0,9.0,11.0,6.0,15.0,24.0,38.0,6.0,66.0,60.0,3.0,8.0,1.0,13.0,24.0,24.0,12.0,13.0,5.0,4.0,27.0,10.0,7.0,,3.0,60.0,13.0,12.0,0.5,0.5454545454545454,0.631578947368421,0.375,0.6666666666666666,0.5454545454545454,0.6770833333333334,0.5454545454545454,15.88888888888889,15.61111111111111,0.26666666666666666,0.75,0.75,0.5555555555555556,0.24444444444444444,0.8181818181818182,0.8181818181818182,0.4444444444444444,0.3333333333333333,0.4,0.4,0.4222222222222222,0.47295,0.493205,0.0625,0.07317073170731707,0.19696969696969696,9.910526315789474,0.2222222222222222,3.0,2.0,2.0,2.0,3.0,1.0,,4.0,6.0,,4.0,7.0,3.0,3.0,,,6.0,3.0,4.0,6.0,4.0,,1.0,1.0,3.0,,2.0,7.0,2.0,,8.0,5.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,8.0,,2.0,5.0,1.0,,,,,,,,,,,,,,0.25,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.15555555555555556,,,,,0.625,0.875,0.14285714285714285,,0.11764705882352941,0.6666666666666666,,,,,0.5,1.0,1.0,0.6666666666666666,,,0.5,0.022222222222222223,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.6666666666666666,1.0,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.6587,0.09090909090909091,25.357142857142858,,,,,,,,,,,,2.0,3.0,2.0,3.0,9.0,2.0,1.0,,0.6666666666666666,0.2727272727272727,0.6666666666666666,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
200746-202083-203081-2549-2748,1610612757,"LaMarcus Aldridge, Wesley Matthews, Damian Lillard, Chris Kaman, Dorell Wright","Aldridge, Matthews, Lillard, Kaman, Wright",200746-202083-203081-2549-2748,POR,83.0,1,2.0,5.0,,,,1.0,,,,86.74698795180723,18.0,15.5,1.0,1.0,3.0,,,1.0,1.0,,,1.0,1.0,2.0,2.0,2.0,6.0,5.0,,,,,2.0,2.0,1.0,1.0,,,2.0,,2.0,,1.0,6.0,,,0.5,0.5,1.0,,1.0,,1.0,,15.666666666666666,15.666666666666666,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,0.5,0.55945,,0.3333333333333333,0.3333333333333333,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,True
