EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,ShootingFouls,Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,Steals,LostBallSteals,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,OffThreePtRebounds,FTOffRebounds,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsAssisted3s,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Assisted3sPct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefAtRimReboundPct,Arc3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,FTDefRebounds,Offensive Fouls,Charge Fouls Drawn,DefFTReboundPct,SelfOReb,BlockingFouls,DefCorner3ReboundPct,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Technical Free Throw Trips,LongMidRangeAssists,LongMidRangePctAssisted,Loose Ball Fouls Drawn,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockedShortMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101179-201156-201941-201961-202325,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wayne Ellington, Wesley Johnson","Price, Young, Hill, Ellington, Johnson",101179-201156-201941-201961-202325,LAL,153.0,2,3.0,-1.0,7.0,6.0,7.0,1.0,3.0,13.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,9.0,2.0,8.0,9.0,1.0,4.0,2.0,3.0,9.0,2.0,8.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,6.0,5.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.36363636363636365,0.25,0.36363636363636365,0.2222222222222222,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,122.3529411764706,12.428571428571429,11.0,9.714285714285714,9.5,0.4444444444444444,0.25,0.5,0.4444444444444444,0.5,0.5,0.5,0.1111111111111111,0.75,0.3333333333333333,0.4444444444444444,0.25,0.4444444444444444,0.5228555555555556,0.6620666666666667,0.5228555555555556,0.25,1.0,6.966666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-201961-202334,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wayne Ellington, Ed Davis","Price, Young, Hill, Ellington, Davis",101179-201156-201941-201961-202334,LAL,117.0,3,2.0,1.0,2.0,5.0,,1.0,,7.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,3.0,3.0,,3.0,2.0,2.0,,,,,3.0,1.0,,,,0.5,,,0.5,,,0.5,,0.5,,,0.75,,0.6,,,,1.0,86.15384615384616,13.5,18.0,13.5,17.4,,,,0.5,,,,0.5,,,,,,0.42935,,,,0.3333333333333333,14.1,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-201961-2430,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wayne Ellington, Carlos Boozer","Price, Young, Hill, Ellington, Boozer",101179-201156-201941-201961-2430,LAL,96.0,2,2.0,3.0,3.0,4.0,1.0,2.0,,7.0,,,,,,,,1.0,,,1.0,3.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,3.0,,3.0,2.0,4.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,0.5,,0.5,,,1.0,,1.0,,,,1.0,105.0,8.666666666666666,17.5,8.666666666666666,17.5,,,,1.0,,,,,,,,,,0.4252,,,,0.3333333333333333,12.2,0.3333333333333333,,,,,1.0,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202325-202334,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wesley Johnson, Ed Davis","Price, Young, Hill, Johnson, Davis",101179-201156-201941-202325-202334,LAL,355.0,4,6.0,5.0,13.0,10.0,7.0,4.0,2.0,23.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,6.0,19.0,14.0,1.0,1.0,3.0,1.0,1.0,5.0,10.0,6.0,4.0,,,3.0,3.0,1.0,6.0,,1.0,1.0,2.0,3.0,6.0,11.0,2.0,,,,16.0,10.0,7.0,0.6,0.6,0.8333333333333334,1.0,1.0,0.7222222222222222,1.0,0.625,0.6785714285714286,0.75,0.625,,,0.5,,0.5,0.3333333333333333,,,1.0,93.29577464788731,14.615384615384615,16.5,13.0,16.5,0.3333333333333333,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,0.25,1.0,0.6666666666666666,0.5158555555555555,0.6049,0.52315,0.15789473684210525,0.5263157894736842,8.183333333333334,0.5384615384615384,1.0,2.0,2.0,,4.0,,0.5,0.5,0.3333333333333333,0.4444444444444444,,1.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.5,0.5,0.25,0.5,0.5,0.5,25.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202325-203135,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wesley Johnson, Robert Sacre","Price, Young, Hill, Johnson, Sacre",101179-201156-201941-202325-203135,LAL,174.0,1,3.0,1.0,7.0,7.0,,,1.0,14.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,7.0,6.0,,,,,,,,2.0,,,,1.0,2.0,,5.0,,2.0,3.0,1.0,4.0,2.0,2.0,,,,,7.0,,,1.0,1.0,0.5,,,0.625,,,0.7,,,,,1.0,,1.0,0.5,,,1.0,115.86206896551724,13.571428571428571,11.285714285714286,12.571428571428571,11.285714285714286,0.25,1.0,1.0,,,,,0.25,,,,,0.75,0.5767625,,,,,9.9,,,,1.0,,1.0,,,,0.2,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,3.0,,,0.5,,0.5,0.5,,1.0,,1.0,0.25,0.25,1.0,1.0,,,,1.0,24.2,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202325-2430,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wesley Johnson, Carlos Boozer","Price, Young, Hill, Johnson, Boozer",101179-201156-201941-202325-2430,LAL,361.0,3,6.0,-3.0,11.0,12.0,5.0,3.0,4.0,23.0,1.0,6.0,1.0,2.0,1.0,3.0,,,1.0,2.0,7.0,2.0,12.0,15.0,1.0,2.0,2.0,1.0,3.0,2.0,7.0,2.0,2.0,,2.0,1.0,3.0,,8.0,3.0,1.0,3.0,4.0,7.0,2.0,2.0,1.0,,,1.0,10.0,7.0,5.0,0.5,0.5,0.2857142857142857,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.46153846153846156,0.3333333333333333,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.6,0.6,0.5,0.6,,1.0,91.74515235457064,14.818181818181818,16.5,11.454545454545455,15.5,0.5,0.16666666666666666,0.25,,,,,0.08333333333333333,0.6666666666666666,0.5,0.6,0.3333333333333333,0.9166666666666666,0.598,0.506875,0.63873,0.16666666666666666,0.5833333333333334,3.642857142857143,0.45454545454545453,1.0,1.0,4.0,,,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,2.0,4.0,1.0,2.0,2.0,5.0,,1.0,2.0,,4.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,,0.4,0.5,0.4,0.4166666666666667,,0.3333333333333333,,1.0,0.08333333333333333,0.3333333333333333,0.5,0.5,,0.4,0.5,0.5,24.580000000000002,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202325-977,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Wesley Johnson, Kobe Bryant","Price, Young, Hill, Johnson, Bryant",101179-201156-201941-202325-977,LAL,216.0,5,4.0,-1.0,8.0,10.0,8.0,7.0,,18.0,3.0,3.0,,,3.0,3.0,,,,3.0,3.0,,9.0,10.0,,,,3.0,3.0,,9.0,4.0,2.0,,,2.0,3.0,,7.0,,1.0,3.0,,3.0,2.0,2.0,,,,,9.0,9.0,8.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.75,,0.75,0.6428571428571429,,0.6428571428571429,,,0.5,,0.5,,,,0.5,120.0,13.875,10.5,13.875,10.2,0.5,1.0,1.0,,,,,,,,0.5,1.0,1.0,0.5571916666666666,,0.5571916666666666,,1.0,1.2666666666666666,1.0,,,3.0,,1.0,,,,0.14285714285714285,0.25,1.0,1.0,1.0,,0.5,0.5,,,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,3.0,,3.0,1.0,2.0,,,,1.0,,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,,,0.6666666666666666,,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.3333333333333333,0.3333333333333333,25.400000000000002,3.0,1.0,1.0,1.0,,1.0,,1.0,0.5,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202334-202391,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Ed Davis, Jeremy Lin","Price, Young, Hill, Davis, Lin",101179-201156-201941-202334-202391,LAL,1143.0,1,19.0,6.0,38.0,39.0,19.0,23.0,3.0,77.0,6.0,11.0,,1.0,4.0,6.0,5.0,8.0,5.0,13.0,24.0,10.0,42.0,36.0,1.0,2.0,6.0,6.0,12.0,4.0,19.0,16.0,10.0,,2.0,8.0,10.0,3.0,22.0,3.0,11.0,19.0,4.0,23.0,8.0,13.0,1.0,,,1.0,36.0,19.0,19.0,0.6153846153846154,0.6153846153846154,0.5416666666666666,0.5,0.5,0.5333333333333333,0.5,0.5357142857142857,0.5833333333333334,0.75,0.5588235294117647,0.08333333333333333,0.18181818181818182,0.7333333333333333,0.2727272727272727,0.7272727272727273,0.26666666666666666,0.6,,0.8333333333333334,97.00787401574803,14.31578947368421,15.35897435897436,14.131578947368421,14.897435897435898,0.36666666666666664,0.5454545454545454,0.6666666666666666,0.26666666666666666,0.625,0.625,0.6,0.16666666666666666,0.5,,0.42857142857142855,0.6666666666666666,0.5666666666666667,0.4865566666666667,0.449,0.46869642857142857,0.14285714285714285,0.4523809523809524,7.925,0.5,2.0,6.0,7.0,,6.0,0.8333333333333334,0.4,0.4,0.17142857142857143,0.20689655172413793,5.0,4.0,2.0,1.0,0.7142857142857143,0.6,1.0,,2.0,5.0,1.0,2.0,2.0,6.0,4.0,1.0,2.0,,5.0,2.0,5.0,1.0,,2.0,,,6.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.2,,0.25,0.3333333333333333,0.8333333333333334,0.03333333333333333,0.16666666666666666,0.4,0.4,,0.14285714285714285,0.5,0.4,24.25,6.0,2.0,2.0,6.0,5.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202334-203527,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Ed Davis, Ryan Kelly","Price, Young, Hill, Davis, Kelly",101179-201156-201941-202334-203527,LAL,18.0,1,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,0.5,,0.5,,,,,160.0,5.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
101179-201156-201941-202334-203903,1610612747,"Ronnie Price, Nick Young, Jordan Hill, Ed Davis, Jordan Clarkson","Price, Young, Hill, Davis, Clarkson",101179-201156-201941-202334-203903,LAL,159.0,2,3.0,7.0,6.0,4.0,,4.0,,10.0,1.0,1.0,,,,,1.0,1.0,1.0,3.0,3.0,,9.0,2.0,,,,,,,,4.0,2.0,,,2.0,3.0,1.0,7.0,,1.0,2.0,,2.0,,,,,,,9.0,,,0.6666666666666666,0.6666666666666666,1.0,,,1.125,,,1.125,,,,,1.0,,1.0,,,,1.0,90.56603773584906,10.833333333333334,23.5,10.833333333333334,23.5,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.25,,,,,0.5,0.543,,,,,8.4,,1.0,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,2.0,,,1.0,,1.0,0.25,,,,1.0,,0.25,1.0,1.0,,,,1.0,24.5,3.0,1.0,1.0,1.0,1.0,,,1.0,0.5,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2015,2014-15,True
