EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,DefFTReboundPct,Loose Ball Fouls,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFtPoints,BadPassTurnovers,SelfOReb,OffAtRimReboundPct,SelfORebPct,LostBallSteals,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,Loose Ball Fouls Drawn,PenaltyFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,BlockedLongMidRange,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,BlockingFouls,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,BlockingFoulsDrawn,Travels,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,3SecondViolations,HeaveAttempts,OffensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,team_id,year,season,team_vs
1713-201144-201145-201188-201584,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Courtney Lee","Carter, Conley, Green, Gasol, Lee",1713-201144-201145-201188-201584,MEM,94.0,2,2.0,3.0,5.0,3.0,5.0,2.0,1.0,8,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,2.0,3.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,1.0,1.0,122.55319148936171,1.0,10.4,14.0,10.2,14.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5575666666666667,0.5575666666666667,1.0,7.566666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-201585,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Kosta Koufos","Carter, Conley, Green, Gasol, Koufos",1713-201144-201145-201188-201585,MEM,230.0,3,4.0,-2.0,8.0,8.0,4.0,2.0,2.0,16,,,,,,2.0,2.0,6.0,1.0,5.0,7.0,1.0,4.0,,2.0,2.0,1.0,1.0,,,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,,,,,,3.0,2.0,4.0,,0.5,1.0,0.3333333333333333,0.25,0.2222222222222222,0.2,0.2222222222222222,0.2,0.6666666666666666,1.0,0.75,,,100.17391304347825,,17.5,11.25,16.375,8.75,,,,,0.2222222222222222,,,,,,0.3333333333333333,0.4086777777777778,0.38711,0.4,12.566666666666668,0.5,2.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,1.0,1.0,0.5,1.0,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.2,0.3985,0.4,27.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-201979,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Nick Calathes","Carter, Conley, Green, Gasol, Calathes",1713-201144-201145-201188-201979,MEM,219.0,1,4.0,-4.0,5.0,6.0,,,2.0,11,1.0,2.0,,,,1.0,2.0,6.0,,4.0,8.0,,,,,2.0,1.0,1.0,,,2.0,,3.0,3.0,5.0,,2.0,1.0,,,,,,,2.0,,,,0.5,1.0,0.3333333333333333,,0.2857142857142857,,0.2857142857142857,,0.75,,0.75,1.0,,72.32876712328768,,22.6,17.666666666666668,22.0,17.333333333333332,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,0.42857142857142855,0.4547,,,7.683333333333334,,1.0,3.0,,,1.0,1.0,2.0,2.0,,2.0,2.0,,,1.0,1.0,2.0,,,,,,,,0.5,0.5,0.5,0.14285714285714285,,,0.25,0.4,,0.5,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.5212,0.5,23.2,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Zach Randolph","Carter, Conley, Green, Gasol, Randolph",1713-201144-201145-201188-2216,MEM,184.0,2,3.0,-5.0,5.0,7.0,5.0,4.0,1.0,12,1.0,1.0,1.0,1.0,,1.0,3.0,5.0,1.0,7.0,12.0,3.0,5.0,1.0,7.0,6.0,3.0,3.0,1.0,,6.0,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,7.0,7.0,5.0,,1.0,1.0,0.6,0.6,0.6,0.6,0.7,0.7,1.0,,1.0,,,93.91304347826086,,18.6,13.0,18.0,13.0,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,0.2,0.45952000000000004,0.45952000000000004,1.0,7.94,1.0,2.0,3.0,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,0.5,0.5,,1.0,,,0.6,0.6666666666666666,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201188-2754,1610612763,"Vince Carter, Mike Conley, Jeff Green, Marc Gasol, Tony Allen","Carter, Conley, Green, Gasol, Allen",1713-201144-201145-201188-2754,MEM,409.0,4,7.0,3.0,12.0,13.0,2.0,,2.0,25,1.0,3.0,,1.0,,1.0,1.0,5.0,4.0,15.0,12.0,,1.0,,,,,3.0,,,9.0,1.0,4.0,5.0,7.0,1.0,3.0,2.0,4.0,,,,,,9.0,,2.0,,,,0.2,,0.55,,0.625,,1.0,1.0,1.0,1.0,,88.0195599022005,,17.416666666666668,15.384615384615385,15.5,15.384615384615385,0.3,0.3333333333333333,0.3333333333333333,,0.1,,,,1.0,,0.8,0.5563,0.5102,,6.459999999999999,0.16666666666666666,,1.0,2.0,,5.0,,,6.0,,2.0,,2.0,,,,2.0,2.0,2.0,2.0,,2.0,1.0,,,1.5,1.5,0.5,,,,0.3333333333333333,,1.0,1.0,1.0,0.1,,,,0.2,,,0.4,24.240000000000002,,,3.0,2.0,,1.0,,,0.3,,,,,,,,2.0,,,,0.16666666666666666,0.2857142857142857,3.0,2.0,2.0,3.0,2.0,2.0,9.0,3.0,3.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201584-201585,1610612763,"Vince Carter, Mike Conley, Jeff Green, Courtney Lee, Kosta Koufos","Carter, Conley, Green, Lee, Koufos",1713-201144-201145-201584-201585,MEM,48.0,1,1.0,-3.0,2.0,3.0,,,1.0,5,,1.0,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.5,1.0,,150.0,,8.5,10.333333333333334,7.0,9.666666666666666,0.5,,,,0.5,,,,,,0.5,0.5327,,,7.5,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,0.6496,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201584-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Courtney Lee, Zach Randolph","Carter, Conley, Green, Lee, Randolph",1713-201144-201145-201584-2216,MEM,70.0,1,1.0,-3.0,3.0,3.0,3.0,,,6,,1.0,,1.0,,,,2.0,1.0,1.0,4.0,,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,,,,,,0.16666666666666666,0.16666666666666666,,1.0,1.0,,,123.42857142857142,,12.0,11.333333333333334,12.0,11.333333333333334,0.5,,,,,,,,0.5,,0.5,0.56745,0.56745,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201585-201979,1610612763,"Vince Carter, Mike Conley, Jeff Green, Kosta Koufos, Nick Calathes","Carter, Conley, Green, Koufos, Calathes",1713-201144-201145-201585-201979,MEM,272.0,1,5.0,7.0,9.0,9.0,5.0,8.0,,18,3.0,3.0,1.0,1.0,,1.0,6.0,8.0,4.0,16.0,9.0,4.0,5.0,1.0,9.0,10.0,5.0,5.0,3.0,,10.0,1.0,2.0,4.0,4.0,,,4.0,4.0,,1.0,,1.0,,16.0,9.0,5.0,,0.8333333333333334,0.8333333333333334,0.75,0.8,0.75,0.8,0.8888888888888888,0.9,0.6666666666666666,1.0,0.75,,,95.29411764705883,,14.88888888888889,15.333333333333334,14.88888888888889,14.222222222222221,0.375,1.0,1.0,1.0,0.125,,,,0.2,1.0,0.375,0.4738625,0.42262000000000005,0.5625,7.2125,0.5555555555555556,3.0,4.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-201585-2216,1610612763,"Vince Carter, Mike Conley, Jeff Green, Kosta Koufos, Zach Randolph","Carter, Conley, Green, Koufos, Randolph",1713-201144-201145-201585-2216,MEM,48.0,1,1.0,,2.0,2.0,,,1.0,4,,,,,,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,120.0,,12.5,11.5,10.5,11.5,,,,,1.0,,,,,,,0.4068,,,14.2,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
1713-201144-201145-2216-2754,1610612763,"Vince Carter, Mike Conley, Jeff Green, Zach Randolph, Tony Allen","Carter, Conley, Green, Randolph, Allen",1713-201144-201145-2216-2754,MEM,210.0,1,4.0,-1.0,6.0,6.0,,2.0,1.0,12,,2.0,,,,,1.0,5.0,2.0,4.0,5.0,,,,,,,,,,,2.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,,,4.0,,,,,,0.2,,0.16666666666666666,,0.2857142857142857,,1.0,1.0,1.0,,,82.28571428571429,,23.166666666666668,11.833333333333334,23.0,11.833333333333334,0.3333333333333333,,,,,,,,,,0.5,0.47291666666666665,,,6.82,,1.0,3.0,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,0.16666666666666666,,,0.25,0.2,,1.0,,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,0.5864,,25.4,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2015,2014-15,False
