EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyDefPoss,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Fouls,Arc3Frequency,PenaltyArc3Frequency,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,ShootingFouls,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTurnovers,PenaltyAtRimFGM,LongMidRangeFGM,Arc3FGM,PenaltyFG2M,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,PenaltyFg2Pct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,OffensiveGoaltends,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,Travels,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedAtRim,3SecondViolations,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SelfOReb,DefensiveGoaltends,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101249-200761-201202-201975-2419,1610612765,"John Lucas III, Shawne Williams, Joel Anthony, Jodie Meeks, Tayshaun Prince","Lucas III, Williams, Anthony, Meeks, Prince",101249-200761-201202-201975-2419,DET,367.0,2,6.0,-4.0,10.0,10.0,5.0,1.0,20.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,8.0,12.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.4,0.5,1.5,0.375,0.5,1.5,0.4,0.2857142857142857,0.2,0.25,0.5,0.5,0.3333333333333333,0.5,78.4741144414169,18.8,17.9,17.9,15.9,0.5714285714285714,0.5,0.6666666666666666,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.8571428571428571,0.5561357142857143,0.56925,0.5525875,0.125,0.16666666666666666,0.375,0.5,3.02,23.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-200761-201975-202328-2406,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Greg Monroe, Caron Butler","Lucas III, Williams, Meeks, Monroe, Butler",101249-200761-201975-202328-2406,DET,147.0,1,2.0,,6.0,6.0,,,12.0,2.0,4.0,,,,,,,,,2.0,4.0,,,,4.0,4.0,,,,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,2.0,3.0,3.0,1.0,,2.0,,,2.0,,,,4.0,,,0.5,0.5,,,,,,0.5,0.5,,,0.5,,,,,,1.0,1.0,1.0,,117.55102040816325,8.666666666666666,15.833333333333334,8.666666666666666,15.833333333333334,1.0,0.5,0.5,0.5,,,,,,,,,,,,1.0,0.71445,,,,,,,0.9,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-200761-201975-202328-2419,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Greg Monroe, Tayshaun Prince","Lucas III, Williams, Meeks, Monroe, Prince",101249-200761-201975-202328-2419,DET,76.0,1,1.0,-2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,56.8421052631579,17.0,29.5,17.0,19.0,,,,,,,,,,,,,,,,1.0,0.56985,,0.56985,,,,,,25.1,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-200761-201975-203083-2406,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Andre Drummond, Caron Butler","Lucas III, Williams, Meeks, Drummond, Butler",101249-200761-201975-203083-2406,DET,317.0,1,5.0,-2.0,12.0,11.0,,1.0,23.0,1.0,1.0,,5.0,1.0,1.0,,,,,3.0,8.0,1.0,2.0,3.0,12.0,14.0,,,2.0,,,,,,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,4.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,10.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5,0.375,0.45,,,0.5,1.0,,0.2,0.25,,1.0,0.6,0.6666666666666666,0.3333333333333333,104.4794952681388,14.166666666666666,13.363636363636363,14.166666666666666,12.0,0.1,1.0,1.0,1.0,0.5,0.1,1.0,1.0,1.0,,,,,,,0.3,0.4396,,,0.16666666666666666,0.2,0.16666666666666666,,7.5875,25.45,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,2.0,0.1,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.4,0.2,0.16666666666666666,0.3333333333333333,1.0,0.4,0.6666666666666666,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-200761-201975-203083-2419,1610612765,"John Lucas III, Shawne Williams, Jodie Meeks, Andre Drummond, Tayshaun Prince","Lucas III, Williams, Meeks, Drummond, Prince",101249-200761-201975-203083-2419,DET,234.0,1,4.0,8.0,6.0,8.0,1.0,3.0,14.0,2.0,5.0,,2.0,,,,,,,2.0,7.0,,1.0,4.0,8.0,,,1.0,2.0,,,,2.0,2.0,2.0,,3.0,1.0,,1.0,,1.0,2.0,4.0,5.0,10.0,2.0,2.0,,1.0,,1.0,3.0,4.0,2.0,6.0,2.0,1.0,0.5,1.0,,,,,,0.2857142857142857,0.25,0.25,,0.4,0.25,1.0,0.125,0.42857142857142855,0.6,,1.0,1.0,1.0,86.15384615384616,14.0,18.75,10.0,18.75,0.625,0.4,1.0,0.5,0.25,,,,,,,,,,,0.75,0.53419375,0.4746375,,0.2,0.2222222222222222,0.25,0.25,3.6285714285714286,24.6,0.16666666666666666,2.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,0.125,,,,,,5.0,5.0,,,1.0,0.8333333333333334,1.0,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-200761-203083-203484-2419,1610612765,"John Lucas III, Shawne Williams, Andre Drummond, Kentavious Caldwell-Pope, Tayshaun Prince","Lucas III, Williams, Drummond, Caldwell-Pope, Prince",101249-200761-203083-203484-2419,DET,17.0,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-201202-201229-201975-203484,1610612765,"John Lucas III, Joel Anthony, Anthony Tolliver, Jodie Meeks, Kentavious Caldwell-Pope","Lucas III, Anthony, Tolliver, Meeks, Caldwell-Pope",101249-201202-201229-201975-203484,DET,43.0,1,1.0,-1.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,100.46511627906976,22.0,10.5,22.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-201202-201229-201975-2406,1610612765,"John Lucas III, Joel Anthony, Anthony Tolliver, Jodie Meeks, Caron Butler","Lucas III, Anthony, Tolliver, Meeks, Butler",101249-201202-201229-201975-2406,DET,907.0,4,15.0,-2.0,30.0,32.0,13.0,3.0,62.0,4.0,8.0,6.0,1.0,3.0,4.0,,,1.0,1.0,6.0,17.0,4.0,10.0,6.0,30.0,32.0,,1.0,4.0,10.0,1.0,3.0,3.0,14.0,6.0,12.0,3.0,3.0,4.0,7.0,3.0,2.0,18.0,6.0,12.0,16.0,1.0,1.0,2.0,1.0,,3.0,6.0,8.0,4.0,26.0,14.0,13.0,0.5,0.6,1.0,0.4,,0.3333333333333333,0.4,0.35294117647058826,0.4444444444444444,0.3333333333333333,0.4230769230769231,0.4838709677419355,0.5,0.4666666666666667,0.37037037037037035,0.17647058823529413,0.375,0.6666666666666666,0.75,0.8,0.8,98.43439911797132,13.666666666666666,15.53125,12.866666666666667,15.03125,0.2962962962962963,0.5,0.8,0.5,0.037037037037037035,0.14814814814814814,0.75,0.75,1.0,,,,0.46153846153846156,0.07692307692307693,1.0,0.6666666666666666,0.5188888888888888,0.5091333333333333,0.5305,0.12903225806451613,0.19047619047619047,0.13333333333333333,0.4666666666666667,9.723529411764707,25.369999999999997,0.43333333333333335,6.0,6.0,,2.0,0.8571428571428571,0.6666666666666666,1.0,,6.0,2.0,6.0,4.0,0.2222222222222222,0.15384615384615385,,8.0,2.0,,4.0,4.0,2.0,,0.36363636363636365,0.23529411764705882,,,,,,0.2962962962962963,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,0.5,0.5,0.5,,0.3333333333333333,1.0,0.3333333333333333,,,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.25,0.25,0.5,0.16666666666666666,0.16666666666666666,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-201202-201229-201975-2419,1610612765,"John Lucas III, Joel Anthony, Anthony Tolliver, Jodie Meeks, Tayshaun Prince","Lucas III, Anthony, Tolliver, Meeks, Prince",101249-201202-201229-201975-2419,DET,356.0,6,6.0,16.0,12.0,11.0,5.0,,23.0,6.0,6.0,4.0,2.0,,,,,,,10.0,10.0,1.0,1.0,,23.0,7.0,,,,4.0,1.0,1.0,,11.0,8.0,,,4.0,,4.0,,4.0,8.0,3.0,5.0,5.0,2.0,2.0,,1.0,,1.0,,,,23.0,11.0,5.0,0.4,0.4,,1.0,,1.0,1.0,1.0,1.0454545454545454,,1.1,1.0454545454545454,,1.1,0.09090909090909091,,,,0.5,0.625,1.0,93.03370786516854,11.916666666666666,19.363636363636363,11.916666666666666,17.545454545454547,0.5454545454545454,1.0,1.0,0.6666666666666666,0.18181818181818182,,,,,,,,0.8,,,0.6363636363636364,0.5512727272727272,,0.64268,,,,0.4782608695652174,5.26,26.0,0.4166666666666667,12.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,0.09090909090909091,0.2,2.0,2.0,,,,,2.0,,,,,,1.0,1.0,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,4.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
101249-201202-201229-202704-203484,1610612765,"John Lucas III, Joel Anthony, Anthony Tolliver, Reggie Jackson, Kentavious Caldwell-Pope","Lucas III, Anthony, Tolliver, Jackson, Caldwell-Pope",101249-201202-201229-202704-203484,DET,118.0,1,2.0,1.0,4.0,4.0,,,8.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,1.0,2.0,2.0,,,2.0,,1.0,2.0,,,,2.0,,,1.0,1.0,,,,,,1.0,0.5,,,0.5,,,0.5,,,1.0,1.0,1.0,1.0,97.6271186440678,14.75,14.75,14.75,14.75,,,,,,,,,,,,,,,,0.5,0.474025,,,,,,,19.2,27.4,,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,0.5,,,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2015,2014-15,True
