EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,Minutes,PlusMinus,DefPoss,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimAccuracy,DefCorner3ReboundPct,PtsPutbacks,Travels,Offensive Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlockingFouls,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,HeaveAttempts,SecondChanceCorner3FGM,PenaltyCorner3FGM,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
200746-200777-201167-203081-203468,1610612757,"LaMarcus Aldridge, Joel Freeland, Arron Afflalo, Damian Lillard, CJ McCollum","Aldridge, Freeland, Afflalo, Lillard, McCollum",200746-200777-201167-203081-203468,POR,21.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.57142857142857,15.0,15.0,1.0,1.0,0.5298,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201167-203468-2581,1610612757,"LaMarcus Aldridge, Joel Freeland, Arron Afflalo, CJ McCollum, Steve Blake","Aldridge, Freeland, Afflalo, McCollum, Blake",200746-200777-201167-203468-2581,POR,159.0,1,5.0,10.0,1.0,1.0,1.0,2.0,0.2,90.56603773584906,17.6,17.6,0.2,0.4,0.372875,35.9,3.0,-1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,8.0,9.0,2.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,4.0,3.0,0.25,0.25,1.0,1.0,0.8,0.6666666666666666,0.8,0.6666666666666666,1.0,1.0,1.0,14.2,14.2,0.2,1.0,1.0,0.4,1.0,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.34395,0.5,9.75,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201587-202083-203081,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Wesley Matthews, Damian Lillard","Aldridge, Freeland, Batum, Matthews, Lillard",200746-200777-201587-202083-203081,POR,2853.0,5,86.0,177.0,24.0,32.0,24.0,20.0,0.3764705882352941,89.33753943217665,16.3953488372093,14.918604651162791,0.2823529411764706,0.5529411764705883,0.516664705882353,24.965625,48.0,19.0,91.0,11.0,10.0,9.0,15.0,2.0,3.0,3.0,9.0,14.0,29.0,3.0,26.0,53.0,100.0,81.0,4.0,6.0,4.0,15.0,32.0,20.0,16.0,23.0,9.0,53.0,24.0,35.0,52.0,4.0,,13.0,1.0,9.0,19.0,88.0,15.0,11.0,0.6153846153846154,0.6153846153846154,0.49056603773584906,0.6666666666666666,0.5176470588235295,0.55,0.5494505494505495,0.5769230769230769,0.6,0.6296296296296297,0.8181818181818182,15.857142857142858,14.857142857142858,0.17647058823529413,0.6,0.6428571428571429,0.10588235294117647,0.3333333333333333,0.3333333333333333,0.3411764705882353,0.4827586206896552,0.5185185185185185,0.6428571428571429,0.3,0.6666666666666666,0.3,0.544285,0.15,12.00566037735849,0.12790697674418605,13.0,2.0,3.0,8.0,1.0,9.0,2.0,4.0,1.0,12.0,12.0,2.0,8.0,2.0,4.0,2.0,12.0,1.0,4.0,21.0,15.0,9.0,3.0,7.0,6.0,1.0,6.0,1.0,4.0,13.0,10.0,1.0,17.0,3.0,7.0,4.0,3.0,9.0,2.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,14.0,2.0,5.0,3.0,12.0,10.0,1.0,1.0,12.0,6.0,1.0,2.0,2.0,0.5833333333333334,0.375,0.5,0.25,0.375,0.25,0.4166666666666667,0.46153846153846156,0.05660377358490566,0.06666666666666667,0.06896551724137931,0.6923076923076923,1.0,0.48148148148148145,0.7142857142857143,0.2,0.3617021276595745,0.8333333333333334,0.3333333333333333,0.4,0.26666666666666666,0.5,0.5454545454545454,0.7692307692307693,0.06818181818181818,0.5,0.6666666666666666,0.3333333333333333,0.09411764705882353,0.375,0.375,0.3333333333333333,0.375,0.375,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,1.0,0.1,0.3333333333333333,0.375,0.48744,0.056818181818181816,0.08928571428571429,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201587-202083-2581,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Wesley Matthews, Steve Blake","Aldridge, Freeland, Batum, Matthews, Blake",200746-200777-201587-202083-2581,POR,110.0,2,3.0,6.0,2.0,2.0,2.0,1.0,0.6666666666666666,78.54545454545455,20.0,20.0,0.6666666666666666,0.6666666666666666,0.46828333333333333,24.549999999999997,2.0,1.0,3.0,3.0,,,,,,1.0,1.0,,,2.0,1.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,,2.0,,1.0,,3.0,,1.0,1.0,,,,,1.0,1.0,5.0,5.0,3.0,,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,1.0,,16.666666666666668,16.666666666666668,,,,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,0.46828333333333333,1.0,11.6,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201587-203081-203468,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Damian Lillard, CJ McCollum","Aldridge, Freeland, Batum, Lillard, McCollum",200746-200777-201587-203081-203468,POR,344.0,2,11.0,21.0,2.0,3.0,2.0,,0.3,87.90697674418604,16.818181818181817,16.363636363636363,0.2,0.5,0.50495,24.333333333333332,6.0,-1.0,10.0,,,1.0,2.0,,,1.0,1.0,1.0,4.0,,3.0,7.0,12.0,13.0,,,,,4.0,2.0,2.0,4.0,1.0,10.0,2.0,3.0,4.0,,,2.0,,,1.0,9.0,,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.6,,0.6,,0.5,0.6,1.0,15.9,15.1,0.2,0.5,0.5,0.1,1.0,1.0,0.4,0.25,0.25,1.0,,,,,,12.328571428571427,,1.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,3.0,,,6.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,2.0,,,,,1.0,0.6666666666666666,1.0,,0.6666666666666666,,1.5,1.5,,,,1.0,,0.25,1.0,,0.2,1.0,,,,,1.0,1.0,,,,1.0,0.1,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,1.0,1.0,,,0.5,0.61365,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201587-203081-2581,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, Damian Lillard, Steve Blake","Aldridge, Freeland, Batum, Lillard, Blake",200746-200777-201587-203081-2581,POR,163.0,3,4.0,8.0,1.0,1.0,1.0,2.0,0.2,70.67484662576686,20.5,17.5,0.2,0.6,0.48752000000000006,28.3,3.0,2.0,4.0,,,1.0,2.0,,,2.0,2.0,,,,3.0,4.0,6.0,4.0,,,,,,6.0,,,,,1.0,2.0,4.0,1.0,,1.0,,,3.0,4.0,,,,,0.75,,0.6,,0.6,,0.5,0.6666666666666666,1.0,20.25,20.25,0.4,0.5,0.5,0.4,1.0,1.0,,,,,,,,,,5.65,,2.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,1.0,1.0,0.5,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.5983,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-201587-203468-2581,1610612757,"LaMarcus Aldridge, Joel Freeland, Nicolas Batum, CJ McCollum, Steve Blake","Aldridge, Freeland, Batum, McCollum, Blake",200746-200777-201587-203468-2581,POR,111.0,1,3.0,6.0,,,,,,77.83783783783784,16.0,16.0,,,0.4249,,2.0,3.0,3.0,3.0,,,,,,,,1.0,1.0,,1.0,1.0,7.0,4.0,1.0,1.0,,7.0,,2.0,,,,,,1.0,1.0,,,,,,3.0,7.0,7.0,3.0,,,1.0,1.0,1.0,1.0,0.875,0.875,,1.0,,21.0,21.0,,,,,,,1.0,1.0,1.0,,,,,0.4249,1.0,17.9,1.0,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,6.0,,1.0,2.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-202083-203081-203459,1610612757,"LaMarcus Aldridge, Joel Freeland, Wesley Matthews, Damian Lillard, Allen Crabbe","Aldridge, Freeland, Matthews, Lillard, Crabbe",200746-200777-202083-203081-203459,POR,1505.0,2,49.0,98.0,9.0,11.0,9.0,9.0,0.2619047619047619,93.76744186046513,16.612244897959183,16.448979591836736,0.21428571428571427,0.47619047619047616,0.4931940476190476,24.963636363636365,25.0,-15.0,49.0,7.0,3.0,4.0,9.0,,1.0,4.0,12.0,2.0,10.0,,10.0,31.0,42.0,57.0,,3.0,,4.0,6.0,14.0,3.0,7.0,2.0,18.0,9.0,15.0,20.0,5.0,,9.0,3.0,4.0,10.0,33.0,4.0,7.0,0.3,0.375,0.3225806451612903,,0.4166666666666667,,0.4666666666666667,0.4,0.45,0.5769230769230769,0.3333333333333333,14.10204081632653,13.326530612244898,0.21428571428571427,0.4444444444444444,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.36363636363636365,0.23809523809523808,0.2,0.2,1.0,0.3333333333333333,,,0.44306666666666666,0.09523809523809523,9.67741935483871,0.14285714285714285,5.0,2.0,,2.0,,5.0,1.0,2.0,,5.0,7.0,2.0,2.0,1.0,2.0,2.0,9.0,,4.0,12.0,3.0,5.0,4.0,4.0,4.0,,1.0,,1.0,4.0,6.0,,5.0,2.0,6.0,4.0,2.0,4.0,1.0,4.0,,,,1.0,,3.0,1.0,7.0,1.0,2.0,2.0,2.0,,,2.0,2.0,,1.0,,2.0,0.8,0.45454545454545453,0.5,,0.45454545454545453,1.0,0.875,0.9,0.12903225806451613,0.3333333333333333,,0.4444444444444444,,0.19047619047619047,1.0,0.16666666666666666,0.18518518518518517,0.2,0.25,0.125,0.25,0.5714285714285714,0.42857142857142855,1.0,0.08695652173913043,,0.25,,0.047619047619047616,,,,0.5555555555555556,0.5555555555555556,0.8,0.5,0.5,0.5,1.0,,,0.5555555555555556,0.5351333333333333,0.046511627906976744,0.0625,0.21428571428571427,2.0,,,1.0,1.0,4.0,1.0,2.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-202083-203081-203468,1610612757,"LaMarcus Aldridge, Joel Freeland, Wesley Matthews, Damian Lillard, CJ McCollum","Aldridge, Freeland, Matthews, Lillard, McCollum",200746-200777-202083-203081-203468,POR,73.0,1,3.0,6.0,2.0,3.0,2.0,,1.0,118.35616438356165,13.0,13.0,0.6666666666666666,1.0,0.58035,24.03333333333333,1.0,3.0,3.0,3.0,,,,,,,,,,2.0,,,3.0,,,,3.0,3.0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,3.0,3.0,3.0,,,,,0.5,0.5,0.5,0.5,1.0,1.0,,11.333333333333334,11.333333333333334,,,,,,,,,,,,,0.6666666666666666,0.58035,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
200746-200777-202083-203081-2581,1610612757,"LaMarcus Aldridge, Joel Freeland, Wesley Matthews, Damian Lillard, Steve Blake","Aldridge, Freeland, Matthews, Lillard, Blake",200746-200777-202083-203081-2581,POR,781.0,7,22.0,45.0,7.0,8.0,7.0,4.0,0.3333333333333333,82.97055057618438,16.40909090909091,15.5,0.2916666666666667,0.5416666666666666,0.48233333333333334,24.262500000000003,13.0,11.0,23.0,6.0,8.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,7.0,2.0,9.0,16.0,31.0,20.0,3.0,4.0,3.0,8.0,6.0,12.0,3.0,5.0,1.0,12.0,6.0,10.0,17.0,1.0,,3.0,,2.0,3.0,19.0,8.0,6.0,0.3333333333333333,0.42857142857142855,0.5625,0.75,0.5625,0.42857142857142855,0.5961538461538461,0.5,0.6666666666666666,0.7692307692307693,1.0,18.26086956521739,17.391304347826086,0.20833333333333334,1.0,1.0,0.16666666666666666,0.25,0.25,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,0.2857142857142857,0.46737142857142855,0.25806451612903225,10.493749999999999,0.2727272727272727,5.0,3.0,,1.0,1.0,3.0,1.0,2.0,,3.0,4.0,3.0,4.0,1.0,2.0,3.0,12.0,,2.0,6.0,3.0,3.0,,2.0,2.0,,1.0,1.0,2.0,5.0,4.0,,7.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,5.0,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,,1.0,1.0,0.6666666666666666,0.375,0.5,,0.375,0.75,0.75,0.8571428571428571,,,,0.6666666666666666,,0.7142857142857143,1.0,0.4,0.5833333333333334,,1.0,0.5,0.25,0.5,0.3333333333333333,1.0,,0.3333333333333333,0.2,1.0,0.041666666666666664,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,0.14285714285714285,,0.42857142857142855,0.5454125,0.08,0.11764705882352941,0.3870967741935484,3.0,,,1.0,1.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612757,2015,2014-15,False
