EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,OffThreePtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Corner3FGM,SecondChanceFtPoints,SecondChancePoints,Corner3Assists,SecondChanceTsPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChancePointsPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,BlockingFoulsDrawn,SecondChanceTurnovers,BlockingFouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Loose Ball Fouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SelfORebPct,SecondChanceAtRimAccuracy,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Travels,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,HeaveAttempts,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,PenaltyCorner3FGM,ShortMidRangeAssists,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,3SecondViolations,SecondChanceCorner3Frequency,Charge Fouls,Charge Fouls Drawn,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
202324-202330-203497-203504-204060,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Trey Burke, Joe Ingles","Favors, Hayward, Gobert, Burke, Ingles",202324-202330-203497-203504-204060,UTA,7477.0,29,125.0,46.0,243.0,238.0,481.0,54.0,82.0,34.0,88.0,156.0,43.0,41.0,256.0,210.0,90.0,34.0,45.0,56.0,32.0,123.0,66.0,100.0,130.0,47.0,55.0,29.0,223.0,0.5113636363636364,0.569620253164557,0.5641025641025641,0.5402010050251256,0.5714285714285714,0.21608040201005024,0.717391304347826,0.75,0.7714285714285715,92.63608399090545,15.654320987654321,15.432773109243698,14.975308641975309,14.65126050420168,0.4120603015075377,0.6585365853658537,0.7297297297297297,0.5925925925925926,0.1708542713567839,0.628140703517588,0.5292293969849245,0.13004484304932734,0.16111111111111112,7.237179487179487,24.73488372093023,27.0,5.0,9.0,33.0,41.0,9.0,3.0,13.0,7.0,18.0,4.0,30.0,86.0,33.0,9.0,11.0,7.0,27.0,27.0,18.0,29.0,25.0,54.0,50.0,7.0,30.0,27.0,0.8461538461538461,0.3023255813953488,0.3023255813953488,0.3888888888888889,0.5227272727272727,0.5555555555555556,0.5370370370370371,0.84375,0.5769230769230769,0.8421052631578947,0.1658291457286432,0.20603015075376885,0.2647058823529412,0.2727272727272727,0.7777777777777778,0.4090909090909091,0.5555555555555556,0.13636363636363635,0.2647058823529412,0.4959204545454545,0.1171875,0.1111111111111111,29.0,2.0,27.0,9.0,1.0,1.0,1.0,7.0,6.0,7.0,30.0,4.0,4.0,26.0,1.0,1.0,0.875,0.21428571428571427,0.3125,0.4,0.04522613065326633,0.041666666666666664,0.045454545454545456,17.0,23.0,10.0,24.0,0.0641025641025641,0.0975609756097561,0.35294117647058826,0.35714285714285715,0.17391304347826086,0.7083333333333334,0.5580318181818181,25.0,2.0,4.0,5.0,33.0,4.0,0.6111111111111112,0.7741935483870968,0.4444444444444444,0.4444444444444444,1.0,0.12890625,14.0,10.0,14.0,7.0,0.5,9.0,1.0,4.0,2.0,0.06060606060606061,0.375,,2.0,,3.0,6.0,1.0,,0.75,0.5833333333333334,,,0.6666666666666666,11.0,14.0,18.0,4.0,0.6086956521739131,0.047058823529411764,0.6470588235294118,17.0,0.5151515151515151,0.5483870967741935,1.0,0.023255813953488372,0.029411764705882353,,5.0,4.0,3.0,0.3333333333333333,0.8461538461538461,,2.0,1.0,0.09090909090909091,,,17.0,6.0,0.4146341463414634,0.4146341463414634,0.35294117647058826,5.0,,,3.0,1.0,7.0,,1.0,0.4117647058823529,1.0,,,,5.0,,2.0,,,,,,,1.0,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203546-204060,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Ian Clark, Joe Ingles","Favors, Hayward, Gobert, Clark, Ingles",202324-202330-203497-203546-204060,UTA,349.0,1,6.0,-2.0,12.0,11.0,23.0,2.0,3.0,2.0,4.0,6.0,4.0,2.0,10.0,12.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,10.0,0.5,0.5,0.6666666666666666,0.4,0.45454545454545453,0.4,0.6666666666666666,0.75,1.0,94.89971346704871,13.833333333333334,16.636363636363637,13.5,15.727272727272727,0.3,0.6666666666666666,1.0,1.0,0.2,0.7,0.546405,0.09090909090909091,0.14285714285714285,7.633333333333333,24.1,6.0,2.0,2.0,2.0,1.0,,1.0,,3.0,4.0,1.0,6.0,4.0,,,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,6.0,6.0,,,,0.75,0.6,0.6,1.0,1.0,,1.0,0.2,0.1,,,,0.4,1.0,0.2,,0.5672200000000001,0.6,0.5,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,0.25,0.16666666666666666,0.5,0.2,,,1.0,1.0,1.0,,0.16666666666666666,0.3333333333333333,,,,1.0,,,,,,,,,0.5,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203565-203957,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Patrick Christopher, Dante Exum","Favors, Hayward, Gobert, Christopher, Exum",202324-202330-203497-203565-203957,UTA,68.0,1,1.0,-3.0,2.0,3.0,5.0,,,,,1.0,,,,3.0,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,105.88235294117648,16.5,11.666666666666666,16.5,11.666666666666666,,,,,,,0.4283,,,20.7,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Rodney Hood, Dante Exum","Favors, Hayward, Gobert, Hood, Exum",202324-202330-203497-203918-203957,UTA,9132.0,22,152.0,17.0,268.0,272.0,540.0,54.0,86.0,51.0,87.0,182.0,68.0,33.0,279.0,262.0,102.0,51.0,51.0,73.0,38.0,168.0,79.0,119.0,162.0,48.0,50.0,25.0,243.0,0.5862068965517241,0.6296296296296297,0.47802197802197804,0.492,0.5128676470588235,0.272,0.7247706422018348,0.7517241379310344,0.8666666666666667,85.15111695137978,17.37313432835821,16.455882352941178,16.496268656716417,15.621323529411764,0.344,0.627906976744186,0.6923076923076923,0.7037037037037037,0.204,0.616,0.5174947999999999,0.09259259259259259,0.12376237623762376,7.931318681318682,24.705882352941178,34.0,8.0,17.0,46.0,50.0,18.0,5.0,24.0,13.0,30.0,5.0,34.0,72.0,66.0,18.0,22.0,16.0,30.0,21.0,13.0,19.0,15.0,40.0,43.0,3.0,34.0,34.0,0.9166666666666666,0.35294117647058826,0.35294117647058826,0.43333333333333335,0.4142857142857143,0.425,0.475,0.8333333333333334,0.375,0.8076923076923077,0.184,0.2,0.35294117647058826,0.35294117647058826,0.8888888888888888,0.4857142857142857,0.47058823529411764,0.14285714285714285,0.35294117647058826,0.51891,0.12186379928315412,0.12686567164179105,36.0,2.0,30.0,17.0,,6.0,10.0,5.0,11.0,10.0,43.0,4.0,4.0,22.0,2.0,2.0,0.9090909090909091,0.25,0.3115942028985507,0.36363636363636365,0.068,0.17142857142857143,,21.0,25.0,10.0,32.0,0.054945054945054944,0.09302325581395349,0.3404255319148936,0.4375,0.21212121212121213,0.6,0.5335518518518518,21.0,3.0,6.0,4.0,36.0,6.0,0.47368421052631576,0.775,0.35294117647058826,0.35294117647058826,1.0,0.12903225806451613,21.0,10.0,22.0,13.0,0.5909090909090909,8.0,1.0,2.0,2.0,0.021739130434782608,0.25,2.0,1.0,4.0,1.0,6.0,3.0,0.4,0.2,0.45714285714285713,0.3333333333333333,1.0,0.2,9.0,10.0,12.0,8.0,0.4,0.0625,0.42857142857142855,18.0,0.391304347826087,0.4,,,,1.0,4.0,4.0,8.0,0.3235294117647059,0.9,,1.0,1.0,0.2222222222222222,,,15.0,9.0,0.3,0.30612244897959184,0.6,5.0,,,2.0,,4.0,1.0,3.0,0.2222222222222222,,4.0,,0.11428571428571428,1.0,1.0,3.0,2.0,0.5,1.0,0.02,1.0,1.0,,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203918-204060,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Rodney Hood, Joe Ingles","Favors, Hayward, Gobert, Hood, Ingles",202324-202330-203497-203918-204060,UTA,19.0,2,,,2.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,151.57894736842107,9.5,,9.0,,0.5,,,,0.5,1.0,0.257025,,,3.6,25.1,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,0.5,,0.257025,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,0.24495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203955-204060,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Bryce Cotton, Joe Ingles","Favors, Hayward, Gobert, Cotton, Ingles",202324-202330-203497-203955-204060,UTA,179.0,2,3.0,4.0,5.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,6.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,10.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,88.49162011173185,14.6,17.666666666666668,14.6,17.666666666666668,0.25,1.0,1.0,1.0,0.25,0.75,0.5493125,0.2,0.3333333333333333,10.600000000000001,23.9,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,,6.0,1.0,2.0,1.0,1.0,,,,,,,,10.0,4.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.25,,1.0,1.0,1.0,,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6124166666666667,1.0,0.8,4.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203497-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Rudy Gobert, Dante Exum, Joe Ingles","Favors, Hayward, Gobert, Exum, Ingles",202324-202330-203497-203957-204060,UTA,10910.0,33,182.0,4.0,327.0,327.0,654.0,55.0,87.0,51.0,94.0,209.0,75.0,60.0,335.0,331.0,96.0,50.0,48.0,74.0,32.0,174.0,96.0,133.0,190.0,71.0,89.0,43.0,282.0,0.5106382978723404,0.5517241379310345,0.44976076555023925,0.4841549295774648,0.5169753086419753,0.2640845070422535,0.7441860465116279,0.7696969696969697,0.8478260869565217,86.32080659945004,17.63914373088685,15.724770642201834,16.581039755351682,15.186544342507645,0.30633802816901406,0.632183908045977,0.6875,0.5818181818181818,0.1795774647887324,0.5704225352112676,0.5028199646643109,0.1375,0.1762295081967213,7.964593301435407,25.131999999999998,26.0,3.0,8.0,65.0,57.0,18.0,5.0,29.0,9.0,20.0,5.0,30.0,92.0,78.0,18.0,26.0,15.0,31.0,27.0,18.0,42.0,24.0,64.0,64.0,2.0,30.0,26.0,0.896551724137931,0.38666666666666666,0.3918918918918919,0.45,0.42,0.45454545454545453,0.65625,0.8611111111111112,0.7027027027027027,0.9285714285714286,0.22887323943661972,0.2007042253521127,0.35294117647058826,0.36,0.8333333333333334,0.32,0.375,0.2,0.36,0.47269999999999995,0.08955223880597014,0.07951070336391437,29.0,3.0,43.0,24.0,,5.0,9.0,9.0,14.0,6.0,57.0,18.0,2.0,33.0,4.0,4.0,1.0,0.3111111111111111,0.3248407643312102,0.3076923076923077,0.08450704225352113,0.125,,20.0,31.0,13.0,37.0,0.06220095693779904,0.08045977011494253,0.33035714285714285,0.2903225806451613,0.3125,0.5,0.5312454545454545,22.0,4.0,11.0,11.0,53.0,11.0,0.5408163265306123,0.6739130434782609,0.4583333333333333,0.4583333333333333,1.0,0.1582089552238806,24.0,11.0,24.0,13.0,0.5416666666666666,9.0,,5.0,1.0,0.09230769230769231,0.4418604651162791,2.0,1.0,4.0,1.0,9.0,4.0,0.4444444444444444,0.2,0.525,0.4,1.0,0.2,11.0,15.0,14.0,6.0,0.4838709677419355,0.04195804195804196,0.55,21.0,0.3230769230769231,0.3559322033898305,1.0,0.013333333333333334,0.0196078431372549,,3.0,4.0,12.0,0.23684210526315788,0.625,1.0,,1.0,0.18181818181818182,6.0,0.3157894736842105,18.0,7.0,0.3157894736842105,0.3157894736842105,0.3888888888888889,8.0,1.0,0.013157894736842105,,,9.0,,1.0,0.42857142857142855,,4.0,1.0,0.1,2.0,4.0,1.0,2.0,0.5,1.0,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203504-203546-204060,1610612762,"Derrick Favors, Gordon Hayward, Trey Burke, Ian Clark, Joe Ingles","Favors, Hayward, Burke, Clark, Ingles",202324-202330-203504-203546-204060,UTA,117.0,1,2.0,-1.0,4.0,4.0,8.0,,1.0,2.0,,2.0,2.0,2.0,5.0,6.0,,2.0,,1.0,,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,,,,0.375,0.5,0.5,,0.5,,98.46153846153847,17.75,11.5,16.75,11.5,0.25,,,,0.5,0.75,0.5425875,0.2,0.3333333333333333,5.75,24.5,,,,1.0,,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,0.5,0.5,,,,,1.0,,1.0,0.25,,0.5,0.5,1.0,,,,0.5,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,0.3333333333333333,,,1.0,,,,1.0,,0.5,1.0,,,1.0,,,,,,,3.0,,1.5,,,,,0.6,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203504-203918-203957,1610612762,"Derrick Favors, Gordon Hayward, Trey Burke, Rodney Hood, Dante Exum","Favors, Hayward, Burke, Hood, Exum",202324-202330-203504-203918-203957,UTA,18.0,2,,2.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,2.0,,1.0,1.0,,2.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,80.0,18.0,,18.0,,,,,,,,0.3048,,,9.4,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.3048,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203504-203918-204060,1610612762,"Derrick Favors, Gordon Hayward, Trey Burke, Rodney Hood, Joe Ingles","Favors, Hayward, Burke, Hood, Ingles",202324-202330-203504-203918-204060,UTA,155.0,7,3.0,3.0,9.0,6.0,15.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,8.0,5.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,8.0,1.0,1.0,1.0,0.35714285714285715,0.4444444444444444,0.8571428571428571,1.0,0.75,,139.3548387096774,10.444444444444445,10.166666666666666,10.444444444444445,10.166666666666666,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,1.0,0.5493928571428571,0.125,0.5,0.1,25.266666666666666,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,3.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,5.0,4.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,,0.6666666666666666,,0.5,,,0.25,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,0.5194166666666667,0.625,0.4444444444444444,2.0,1.0,,2.0,1.0,,,3.0,,,,,,,1.0,1.0,,,,,0.2857142857142857,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203504-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Trey Burke, Dante Exum, Joe Ingles","Favors, Hayward, Burke, Exum, Ingles",202324-202330-203504-203957-204060,UTA,45.0,3,1.0,2.0,3.0,1.0,4.0,,,2.0,,,3.0,2.0,5.0,3.0,,2.0,,1.0,,3.0,,,1.0,1.0,2.0,1.0,2.0,,,,0.5,0.625,1.0,,,,128.0,12.333333333333334,8.0,11.666666666666666,8.0,,,,,0.6666666666666666,1.0,0.36995,0.25,1.0,,25.266666666666666,1.0,,,,,1.0,1.0,1.0,,,2.0,3.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,,,,,,,0.5,0.5,1.0,,,0.5,0.5,0.327225,0.6,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,3.0,,1.5,,,,,0.6,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.5,1.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203918-203957-204022,1610612762,"Derrick Favors, Gordon Hayward, Rodney Hood, Dante Exum, Jack Cooley","Favors, Hayward, Hood, Exum, Cooley",202324-202330-203918-203957-204022,UTA,125.0,1,2.0,-1.0,4.0,4.0,8.0,1.0,3.0,1.0,1.0,4.0,1.0,,2.0,3.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,0.25,0.2,0.2,0.2,1.0,1.0,1.0,92.16,17.75,13.5,15.0,13.5,0.6,0.3333333333333333,0.3333333333333333,,0.2,0.8,0.49774,,,5.975,24.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,0.25,,,,,2.0,2.0,,1.0,,,0.3333333333333333,,,1.0,0.6018,,,,,2.0,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202330-203918-203957-204060,1610612762,"Derrick Favors, Gordon Hayward, Rodney Hood, Dante Exum, Joe Ingles","Favors, Hayward, Hood, Exum, Ingles",202324-202330-203918-203957-204060,UTA,75.0,2,1.0,-1.0,2.0,3.0,5.0,,,,,1.0,,4.0,4.0,5.0,,,,,,,1.0,1.0,1.0,2.0,5.0,1.0,2.0,,,,,0.6666666666666666,,1.0,1.0,1.0,96.0,17.0,13.666666666666666,16.5,13.666666666666666,,,,,,,0.3559,0.6666666666666666,0.5,6.5,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202344-202407-203187-203504,1610612762,"Derrick Favors, Trevor Booker, Elijah Millsap, Chris Johnson, Trey Burke","Favors, Booker, Millsap, Johnson, Burke",202324-202344-202407-203187-203504,UTA,57.0,1,1.0,-5.0,2.0,2.0,4.0,,,,,1.0,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,101.05263157894737,13.0,15.5,13.0,15.5,,,,,,,0.4251,,,17.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202344-202407-203187-203955,1610612762,"Derrick Favors, Trevor Booker, Elijah Millsap, Chris Johnson, Bryce Cotton","Favors, Booker, Millsap, Johnson, Cotton",202324-202344-202407-203187-203955,UTA,31.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,92.9032258064516,18.0,13.0,18.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-202344-202407-203187-203957,1610612762,"Derrick Favors, Trevor Booker, Elijah Millsap, Chris Johnson, Dante Exum","Favors, Booker, Millsap, Johnson, Exum",202324-202344-202407-203187-203957,UTA,50.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,57.599999999999994,24.0,26.0,24.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
