EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,OffTwoPtRebounds,SelfOReb,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyArc3Accuracy,Travels,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101150-101161-101236-200768-201942,1610612761,"Lou Williams, Amir Johnson, Chuck Hayes, Kyle Lowry, DeMar DeRozan","Williams, Johnson, Hayes, Lowry, DeRozan",101150-101161-101236-200768-201942,TOR,27.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.33333333333333,25.0,25.0,1.0,0.2657,0.2657,5.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-101236-200768-201949,1610612761,"Lou Williams, Amir Johnson, Chuck Hayes, Kyle Lowry, James Johnson","Williams, Johnson, Hayes, Lowry, Johnson",101150-101161-101236-200768-201949,TOR,133.0,1,5.0,,11.0,,2.0,,,119.09774436090225,11.4,11.4,,0.599475,,8.8,,2.0,-2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,12.666666666666666,12.166666666666666,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.75,25.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-201946,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Tyler Hansbrough","Williams, Johnson, Lowry, DeRozan, Hansbrough",101150-101161-200768-201942-201946,TOR,795.0,8,30.0,5.0,60.0,5.0,18.0,4.0,5.0,108.67924528301887,13.233333333333333,12.4,0.19230769230769232,0.5012673076923077,0.47633333333333333,10.411111111111111,0.16666666666666666,13.0,-4.0,30.0,1.0,4.0,3.0,9.0,6.0,7.0,8.0,20.0,24.0,6.0,8.0,6.0,3.0,4.0,1.0,9.0,7.0,14.0,16.0,3.0,,,1.0,4.0,3.0,6.0,18.0,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.3269230769230769,0.3448275862068966,0.3076923076923077,0.6363636363636364,0.75,0.5,13.266666666666667,12.833333333333334,0.15384615384615385,0.25,0.5,0.34615384615384615,0.3333333333333333,0.375,0.3333333333333333,0.23076923076923078,0.46153846153846156,24.725,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,0.125,0.125,1.0,0.75,0.5,0.5,0.5,0.5,0.16666666666666666,0.5,0.1111111111111111,0.75,1.0,1.0,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.8,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.3333333333333333,0.07692307692307693,0.5,0.5,1.0,0.5,0.16666666666666666,1.0,0.3333333333333333,0.10344827586206896,0.14285714285714285,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-201949,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, James Johnson","Williams, Johnson, Lowry, DeRozan, Johnson",101150-101161-200768-201942-201949,TOR,1033.0,9,36.0,21.0,68.0,8.0,27.0,18.0,21.0,94.7918683446273,15.25,13.194444444444445,0.2222222222222222,0.51298,0.5358452380952381,8.403703703703703,0.5833333333333334,17.0,14.0,32.0,8.0,11.0,2.0,8.0,5.0,14.0,9.0,52.0,38.0,14.0,14.0,4.0,7.0,10.0,,23.0,8.0,10.0,18.0,3.0,3.0,,,2.0,3.0,7.0,39.0,0.5,0.5833333333333334,0.5185185185185185,0.5138888888888888,0.5909090909090909,0.25,0.6666666666666666,0.6,0.6666666666666666,15.125,14.09375,0.3055555555555556,0.7272727272727273,0.7272727272727273,0.2222222222222222,0.25,0.3333333333333333,,0.1388888888888889,0.5555555555555556,27.444444444444443,11.0,7.0,8.0,10.0,4.0,2.0,4.0,,2.0,3.0,15.0,4.0,7.0,1.0,13.0,12.0,4.0,37.0,9.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,,2.0,1.0,,12.0,16.0,5.0,2.0,1.0,2.0,1.0,37.0,1.0,0.3333333333333333,0.375,0.5714285714285714,0.6666666666666666,0.6875,0.6136363636363636,0.7222222222222222,0.6851851851851852,0.07407407407407407,,0.25,1.0,1.0,0.3333333333333333,0.4,0.4444444444444444,0.3333333333333333,0.6666666666666666,,0.5,,0.5,0.75,0.5,0.5,0.25,0.1111111111111111,0.5,0.5,1.0,,0.45454545454545453,0.8,0.09090909090909091,0.12195121951219512,0.15625,0.25,0.7115384615384616,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.25,0.46153846153846156,1.0,0.5,0.16666666666666666,0.5,0.125,0.2,0.2,1.0,0.75,0.6666666666666666,0.5,0.125,1.0,1.0,0.09090909090909091,0.5,0.25,0.5751999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-202335,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Patrick Patterson","Williams, Johnson, Lowry, DeRozan, Patterson",101150-101161-200768-201942-202335,TOR,4185.0,27,137.0,44.0,270.0,22.0,83.0,28.0,43.0,92.90322580645162,15.97080291970803,15.08029197080292,0.17886178861788618,0.4907552845528455,0.49857162162162166,9.004819277108435,0.32116788321167883,70.0,11.0,133.0,19.0,31.0,12.0,30.0,21.0,36.0,40.0,156.0,145.0,26.0,46.0,21.0,13.0,22.0,3.0,53.0,26.0,48.0,74.0,8.0,5.0,2.0,5.0,14.0,16.0,31.0,126.0,0.3611111111111111,0.43333333333333335,0.43373493975903615,0.4634146341463415,0.52,0.3252032520325203,0.5652173913043478,0.6,0.4,15.015037593984962,13.917293233082706,0.25203252032520324,0.6129032258064516,0.6785714285714286,0.24390243902439024,0.4,0.42857142857142855,0.25,0.17073170731707318,0.5772357723577236,24.71,63.0,24.0,7.0,14.0,5.0,8.0,19.0,2.0,5.0,14.0,42.0,11.0,19.0,4.0,30.0,11.0,9.0,52.0,27.0,8.0,9.0,7.0,7.0,3.0,7.0,19.0,3.0,26.0,3.0,9.0,2.0,,37.0,59.0,21.0,9.0,7.0,9.0,5.0,51.0,0.6428571428571429,0.35,0.35,0.5789473684210527,0.39285714285714285,0.5434782608695652,0.4189189189189189,0.5769230769230769,0.5098039215686274,0.0963855421686747,0.0967741935483871,0.06666666666666667,0.6428571428571429,0.75,0.6551724137931034,0.2692307692307692,0.3561643835616438,0.2,0.5833333333333334,0.8571428571428571,0.6190476190476191,0.75,0.5555555555555556,0.3684210526315789,0.22727272727272727,0.2631578947368421,0.6,0.15447154471544716,0.42105263157894735,0.42105263157894735,0.875,0.08695652173913043,0.3783783783783784,0.5,0.13513513513513514,0.14893617021276595,0.2079207920792079,0.19230769230769232,0.3333333333333333,9.0,14.0,1.0,2.0,,4.0,6.0,1.0,5.0,3.0,21.0,12.0,,6.0,2.0,19.0,1.0,7.0,4.0,2.0,2.0,2.0,1.0,9.0,2.0,8.0,8.0,0.25,0.3333333333333333,0.40425531914893614,0.5,0.4117647058823529,0.3333333333333333,0.36363636363636365,0.015384615384615385,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6086956521739131,0.6428571428571429,0.2222222222222222,0.08695652173913043,0.5,1.0,0.10810810810810811,,0.2857142857142857,0.5132583333333334,3.0,15.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.13636363636363635,0.6,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-202349,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Greivis Vasquez","Williams, Johnson, Lowry, DeRozan, Vasquez",101150-101161-200768-201942-202349,TOR,12.0,2,2.0,2.0,2.0,,1.0,1.0,1.0,240.0,6.0,6.0,,0.4657,0.4657,2.5,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.25,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-202685,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Jonas Valanciunas","Williams, Johnson, Lowry, DeRozan, Valanciunas",101150-101161-200768-201942-202685,TOR,2192.0,13,76.0,37.0,155.0,12.0,42.0,19.0,37.0,101.82481751824818,14.381578947368421,14.118421052631579,0.20689655172413793,0.5206120689655173,0.4812553571428571,8.942857142857143,0.4868421052631579,37.0,12.0,79.0,11.0,16.0,2.0,14.0,10.0,19.0,16.0,82.0,70.0,28.0,10.0,10.0,14.0,19.0,1.0,43.0,19.0,26.0,30.0,8.0,5.0,,2.0,8.0,10.0,17.0,80.0,0.7368421052631579,0.7777777777777778,0.4523809523809524,0.5086206896551724,0.5704225352112676,0.27586206896551724,0.7916666666666666,0.7575757575757576,0.6666666666666666,13.91139240506329,12.987341772151899,0.27586206896551724,0.6875,0.9166666666666666,0.2413793103448276,0.14285714285714285,0.15384615384615385,0.5,0.1724137931034483,0.5517241379310345,24.8875,28.0,4.0,3.0,4.0,6.0,4.0,6.0,,4.0,7.0,23.0,1.0,2.0,,2.0,6.0,9.0,33.0,15.0,6.0,5.0,3.0,8.0,5.0,2.0,6.0,1.0,4.0,3.0,6.0,3.0,,25.0,30.0,8.0,4.0,2.0,4.0,3.0,33.0,0.7142857142857143,0.4375,0.4375,0.5,0.3157894736842105,0.5,0.42857142857142855,0.5,0.4852941176470588,0.14285714285714285,0.25,0.07142857142857142,0.75,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.125,0.14285714285714285,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.75,0.7272727272727273,0.5,0.5454545454545454,0.8333333333333334,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.75,,0.14285714285714285,0.75,0.14285714285714285,0.16176470588235295,0.16,0.024390243902439025,0.4024390243902439,1.0,2.0,,,4.0,5.0,3.0,,,4.0,9.0,2.0,,3.0,2.0,2.0,,3.0,5.0,1.0,,2.0,,3.0,2.0,2.0,3.0,,0.4444444444444444,0.08695652173913043,,,0.16666666666666666,0.5,,0.3,0.3,0.6666666666666666,1.0,0.5,,,,,0.17857142857142858,0.8,0.3,,,6.0,2.0,,1.0,2.0,,1.0,,,0.08333333333333333,,1.0,1.0,1.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201942-203082,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, DeMar DeRozan, Terrence Ross","Williams, Johnson, Lowry, DeRozan, Ross",101150-101161-200768-201942-203082,TOR,241.0,4,9.0,5.0,17.0,4.0,7.0,3.0,5.0,101.57676348547717,17.555555555555557,17.444444444444443,0.4444444444444444,0.4295722222222222,0.45773,5.871428571428572,0.5555555555555556,4.0,2.0,8.0,1.0,3.0,,,2.0,3.0,2.0,9.0,7.0,2.0,4.0,2.0,1.0,1.0,,2.0,2.0,3.0,5.0,,,,,2.0,1.0,2.0,9.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.5,0.2222222222222222,0.6666666666666666,0.6666666666666666,,10.375,10.125,0.3333333333333333,0.3333333333333333,0.5,,,,,0.2222222222222222,0.5555555555555556,26.05,2.0,1.0,1.0,2.0,2.0,,,,2.0,1.0,,,1.0,,,1.0,2.0,5.0,,1.0,,,1.0,,,,1.0,2.0,,2.0,1.0,,2.0,,,,,,,5.0,,0.5,0.5,,0.3333333333333333,,0.5,,0.5,0.14285714285714285,0.3333333333333333,,1.0,1.0,,,0.5,,0.5,1.0,,,,1.0,0.5,0.5,,,,,,,0.4,0.5,0.4,,,,0.5555555555555556,,1.0,,,,,1.0,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.5,0.5,0.5,0.5,,,0.3333333333333333,0.5,0.5,,1.0,,,,,,,,0.5,0.5758,1.0,3.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201946-201949,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, Tyler Hansbrough, James Johnson","Williams, Johnson, Lowry, Hansbrough, Johnson",101150-101161-200768-201946-201949,TOR,605.0,5,21.0,3.0,41.0,2.0,13.0,1.0,3.0,97.58677685950413,13.285714285714286,12.619047619047619,0.11764705882352941,0.5115882352941176,0.5269833333333334,6.1461538461538465,0.14285714285714285,10.0,13.0,20.0,3.0,8.0,2.0,3.0,1.0,7.0,4.0,30.0,17.0,4.0,10.0,1.0,2.0,4.0,,10.0,2.0,6.0,11.0,4.0,2.0,,3.0,5.0,1.0,9.0,25.0,0.2857142857142857,0.2857142857142857,0.5384615384615384,0.6764705882352942,0.7142857142857143,0.23529411764705882,0.6666666666666666,0.7142857142857143,,16.3,15.8,0.47058823529411764,0.375,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.058823529411764705,0.7058823529411765,24.275,10.0,3.0,,1.0,2.0,2.0,3.0,,,3.0,7.0,1.0,3.0,,5.0,,2.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,,3.0,1.0,5.0,2.0,2.0,1.0,1.0,9.0,10.0,6.0,2.0,2.0,2.0,1.0,6.0,0.6666666666666666,0.75,0.75,0.3333333333333333,,0.3333333333333333,1.0,0.625,1.0,0.15384615384615385,0.25,,0.4,1.0,0.75,,0.7142857142857143,,0.5,1.0,0.75,,0.5,0.3333333333333333,1.0,1.0,0.5,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,,,0.2857142857142857,0.35294117647058826,0.16666666666666666,0.2,1.0,3.0,,,2.0,2.0,1.0,,3.0,2.0,,,,1.0,,5.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,0.8333333333333334,0.8,,1.0,,0.2,1.0,1.0,,1.0,0.3333333333333333,1.0,,,,0.6666666666666666,1.0,1.0,0.6122333333333333,,3.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
101150-101161-200768-201946-202349,1610612761,"Lou Williams, Amir Johnson, Kyle Lowry, Tyler Hansbrough, Greivis Vasquez","Williams, Johnson, Lowry, Hansbrough, Vasquez",101150-101161-200768-201946-202349,TOR,34.0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2015,2014-15,False
