EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,Steals,LostBallSteals,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Loose Ball Fouls,DefLongMidRangeReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffThreePtRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,PenaltyArc3Frequency,PenaltyArc3Accuracy,BlockingFouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,Travels,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Charge Fouls,3SecondViolations,BlockingFoulsDrawn,BlockedLongMidRange,Technical Free Throw Trips,3pt And 1 Free Throw Trips,DefensiveGoaltends,HeaveAttempts,LongMidRangePctBlocked,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
201152-201593-203476-203485-203952,1610612750,"Thaddeus Young, Nikola Pekovic, Gorgui Dieng, Lorenzo Brown, Andrew Wiggins","Young, Pekovic, Dieng, Brown, Wiggins",201152-201593-203476-203485-203952,MIN,84.0,1,1.0,1.0,2.0,3.0,5.0,,,2.0,2.0,4.0,3.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,4.0,1.0,1.0,1.0,,,1.0,1.0,,85.71428571428572,15.0,18.0,15.0,18.0,,,,0.5464,2.1,,,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,0.5,0.5,,,,,,,,,1.0,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203476-203897-203952,1610612750,"Thaddeus Young, Nikola Pekovic, Gorgui Dieng, Zach LaVine, Andrew Wiggins","Young, Pekovic, Dieng, LaVine, Wiggins",201152-201593-203476-203897-203952,MIN,1742.0,3,29.0,-14.0,55.0,54.0,109.0,4.0,14.0,15.0,37.0,45.0,59.0,8.0,11.0,,12.0,23.0,5.0,5.0,,9.0,6.0,9.0,5.0,3.0,5.0,38.0,0.40540540540540543,0.38181818181818183,0.39473684210526316,0.5555555555555556,,0.5789473684210527,0.5714285714285714,0.375,90.10332950631458,15.672727272727272,16.296296296296298,14.836363636363636,15.814814814814815,0.2545454545454545,0.2857142857142857,0.2857142857142857,0.555509090909091,8.845945945945946,11.0,7.0,10.0,9.0,17.0,1.0,3.0,2.0,5.0,7.0,22.0,2.0,11.0,15.0,8.0,34.0,6.0,1.0,11.0,5.0,0.7333333333333333,0.7857142857142857,0.4,0.35,0.35,0.2727272727272727,0.5,0.2777777777777778,0.2,,0.3090909090909091,0.5294117647058824,0.6428571428571429,0.8888888888888888,0.3,0.3333333333333333,0.6363636363636364,0.5937142857142856,0.15555555555555556,,0.8333333333333334,2.0,6.0,2.0,0.4,0.10909090909090909,0.3333333333333333,0.3333333333333333,,,,,,6.0,,,12.0,5.0,4.0,18.0,3.0,5.0,,,,,,,12.0,12.0,3.0,4.0,,4.0,,,,4.0,,2.0,,,,,,1.0,0.2222222222222222,,0.2222222222222222,,,,0.32727272727272727,0.08108108108108109,0.17647058823529413,0.2857142857142857,0.5,0.375,,0.10909090909090909,,,,0.21818181818181817,0.5,,,,,,0.03508771929824561,0.05128205128205128,,24.66111111111111,,,,4.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,,1.0,,,,2.0,0.2,,0.6,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,1.0,0.3333333333333333,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203476-203952-2590,1610612750,"Thaddeus Young, Nikola Pekovic, Gorgui Dieng, Andrew Wiggins, Mo Williams","Young, Pekovic, Dieng, Wiggins, Williams",201152-201593-203476-203952-2590,MIN,1925.0,3,32.0,-8.0,63.0,65.0,128.0,5.0,13.0,22.0,41.0,54.0,62.0,14.0,14.0,1.0,21.0,23.0,6.0,4.0,2.0,10.0,6.0,12.0,7.0,4.0,7.0,52.0,0.5365853658536586,0.49074074074074076,0.4909090909090909,0.6,1.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,95.75064935064934,13.206349206349206,16.815384615384616,13.142857142857142,16.415384615384614,0.24074074074074073,0.38461538461538464,0.4166666666666667,0.5478796296296297,8.014634146341464,6.0,2.0,2.0,12.0,18.0,1.0,1.0,1.0,2.0,2.0,30.0,2.0,15.0,18.0,10.0,39.0,2.0,6.0,2.0,5.0,0.6818181818181818,0.7142857142857143,0.5,0.5,0.5,0.10526315789473684,0.8571428571428571,0.06896551724137931,0.125,1.0,0.3333333333333333,0.6666666666666666,0.8,0.8333333333333334,0.5,1.0,0.5740740740740741,0.5121,0.037037037037037035,,0.6,5.0,10.0,5.0,0.7142857142857143,0.18518518518518517,0.5,0.625,,8.0,,,1.0,5.0,,,8.0,,3.0,13.0,1.0,,,,,,,,9.0,8.0,6.0,3.0,1.0,,,,,2.0,,1.0,,,,1.0,,1.0,0.23076923076923078,,0.23076923076923078,,,,0.24074074074074073,0.14634146341463414,0.16666666666666666,,0.16666666666666666,,,0.09259259259259259,0.2,0.2,1.0,0.14814814814814814,,,,,,,0.01818181818181818,0.023809523809523808,,24.353846153846156,,,,2.0,,,2.0,2.0,2.0,3.0,4.0,1.0,4.0,,,2.0,,1.0,3.0,,,0.7142857142857143,0.8333333333333334,0.4,0.6,0.25,0.25,1.0,,,,,,0.25,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,,0.07692307692307693,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203485-203952-2755,1610612750,"Thaddeus Young, Nikola Pekovic, Lorenzo Brown, Andrew Wiggins, Kevin Martin","Young, Pekovic, Brown, Wiggins, Martin",201152-201593-203485-203952-2755,MIN,1453.0,4,24.0,6.0,48.0,47.0,95.0,5.0,9.0,17.0,31.0,51.0,45.0,22.0,18.0,,20.0,32.0,2.0,1.0,1.0,7.0,7.0,12.0,4.0,3.0,4.0,37.0,0.5483870967741935,0.46938775510204084,0.4811320754716981,0.2857142857142857,,0.72,0.7142857142857143,0.8888888888888888,94.15003441156229,15.8125,14.76595744680851,14.895833333333334,14.063829787234043,0.1836734693877551,0.5555555555555556,0.5555555555555556,0.5288836734693877,7.4870967741935495,6.0,2.0,10.0,11.0,16.0,4.0,7.0,4.0,9.0,14.0,12.0,8.0,6.0,10.0,3.0,24.0,7.0,2.0,12.0,6.0,0.35294117647058826,0.46153846153846156,0.4444444444444444,0.6363636363636364,0.6363636363636364,0.5,0.6666666666666666,0.42857142857142855,0.5,1.0,0.32653061224489793,0.6875,0.6875,0.2727272727272727,0.6363636363636364,0.5714285714285714,0.6938775510204082,0.5838428571428571,0.27450980392156865,1.0,1.0,1.0,6.0,2.0,0.5,0.12244897959183673,0.16666666666666666,0.16666666666666666,3.0,,,,3.0,4.0,,,14.0,,4.0,18.0,5.0,2.0,,,,,1.0,1.0,12.0,14.0,,4.0,3.0,5.0,1.0,2.0,,9.0,,3.0,1.0,1.0,3.0,,1.0,1.0,0.2222222222222222,,0.2222222222222222,,,0.5,0.3673469387755102,,,0.35714285714285715,0.4,0.3076923076923077,0.03571428571428571,0.08163265306122448,0.75,0.75,1.0,0.2857142857142857,,,,,,,0.057692307692307696,0.08823529411764706,0.0196078431372549,24.772222222222222,0.0625,2.0,2.0,1.0,,2.0,1.0,1.0,,3.0,4.0,2.0,5.0,,,1.0,,,1.0,1.0,0.6,0.4,0.5,,0.6,0.07142857142857142,0.07142857142857142,1.0,0.18181818181818182,1.0,1.0,,,0.07142857142857142,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203498-203897-2755,1610612750,"Thaddeus Young, Nikola Pekovic, Shabazz Muhammad, Zach LaVine, Kevin Martin","Young, Pekovic, Muhammad, LaVine, Martin",201152-201593-203498-203897-2755,MIN,78.0,2,1.0,4.0,3.0,3.0,6.0,,,2.0,3.0,4.0,,4.0,2.0,,2.0,2.0,,,,,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,1.0,110.76923076923076,13.0,13.0,13.0,12.333333333333334,,,,0.6765666666666666,0.8333333333333334,1.0,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,0.5649,,,0.5,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203498-203952-2590,1610612750,"Thaddeus Young, Nikola Pekovic, Shabazz Muhammad, Andrew Wiggins, Mo Williams","Young, Pekovic, Muhammad, Wiggins, Williams",201152-201593-203498-203952-2590,MIN,105.0,2,2.0,3.0,3.0,2.0,5.0,,,3.0,3.0,7.0,4.0,4.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.75,0.875,,,,,,68.57142857142857,16.333333333333332,28.0,16.333333333333332,24.0,,,,0.6099,4.366666666666666,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,3.0,0.3333333333333333,0.5,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,0.5,1.0,1.0,0.75,,0.2857142857142857,,,1.0,1.0,,,0.25,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.25,,,1.0,,1.0,,,,,,0.25,,,,,,,0.25,0.3333333333333333,,26.1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203584-203897-203952,1610612750,"Thaddeus Young, Nikola Pekovic, Troy Daniels, Zach LaVine, Andrew Wiggins","Young, Pekovic, Daniels, LaVine, Wiggins",201152-201593-203584-203897-203952,MIN,52.0,1,1.0,3.0,1.0,2.0,3.0,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,3.0,,1.5,1.5,,,0.5,0.5,,83.07692307692308,17.0,17.5,17.0,17.5,,,,0.58035,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,23.8,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203584-203922-203952,1610612750,"Thaddeus Young, Nikola Pekovic, Troy Daniels, Glenn Robinson III, Andrew Wiggins","Young, Pekovic, Daniels, Robinson III, Wiggins",201152-201593-203584-203922-203952,MIN,56.0,1,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,77.14285714285714,8.0,24.0,8.0,24.0,,,,0.8073,0.1,,,,1.0,1.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203897-203922-203952,1610612750,"Thaddeus Young, Nikola Pekovic, Zach LaVine, Glenn Robinson III, Andrew Wiggins","Young, Pekovic, LaVine, Robinson III, Wiggins",201152-201593-203897-203922-203952,MIN,20.0,1,,2.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,1.0,0.5,0.5,,,,,,72.0,20.0,,10.0,,,,,0.647175,0.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203897-203952-2590,1610612750,"Thaddeus Young, Nikola Pekovic, Zach LaVine, Andrew Wiggins, Mo Williams","Young, Pekovic, LaVine, Wiggins, Williams",201152-201593-203897-203952-2590,MIN,161.0,2,3.0,-2.0,5.0,4.0,9.0,,1.0,2.0,3.0,4.0,6.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,4.0,0.6666666666666666,0.4,0.4,,,1.0,1.0,,80.4968944099379,22.2,12.5,22.2,12.5,0.2,,,0.5262800000000001,8.366666666666667,,,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,0.5,0.5,,,,,,,,,0.4,1.0,1.0,0.5,,,0.8,,,,,,,,,,,,,3.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,0.4,,,,,,,,,,,,,,23.7,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203897-203952-2755,1610612750,"Thaddeus Young, Nikola Pekovic, Zach LaVine, Andrew Wiggins, Kevin Martin","Young, Pekovic, LaVine, Wiggins, Martin",201152-201593-203897-203952-2755,MIN,2842.0,6,47.0,14.0,91.0,90.0,181.0,8.0,15.0,37.0,60.0,110.0,96.0,30.0,26.0,1.0,31.0,42.0,8.0,4.0,4.0,13.0,14.0,23.0,7.0,1.0,7.0,95.0,0.6166666666666667,0.5864197530864198,0.6179775280898876,0.6153846153846154,0.5,0.6341463414634146,0.6666666666666666,0.7142857142857143,91.7100633356791,15.186813186813186,16.22222222222222,14.461538461538462,15.588888888888889,0.18518518518518517,0.5333333333333333,0.5333333333333333,0.5482907407407407,6.806666666666667,6.0,1.0,11.0,23.0,32.0,5.0,5.0,6.0,7.0,15.0,44.0,4.0,22.0,29.0,15.0,65.0,5.0,4.0,11.0,16.0,0.5945945945945946,0.6285714285714286,0.8571428571428571,0.6818181818181818,0.6818181818181818,0.21739130434782608,1.0,0.2972972972972973,0.14285714285714285,1.0,0.3950617283950617,0.71875,0.71875,0.6521739130434783,0.45454545454545453,1.0,0.654320987654321,0.5908800000000001,0.13636363636363635,,0.6842105263157895,6.0,13.0,2.0,0.2857142857142857,0.16049382716049382,0.46153846153846156,0.6,7.0,26.0,2.0,2.0,5.0,8.0,,,13.0,2.0,7.0,21.0,15.0,4.0,3.0,6.0,,2.0,1.0,7.0,21.0,13.0,3.0,7.0,5.0,6.0,,,,19.0,3.0,11.0,,7.0,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.375,0.3888888888888889,0.25925925925925924,0.05,,0.42857142857142855,0.3333333333333333,0.45454545454545453,,0.09876543209876543,0.625,0.625,1.0,0.16049382716049382,0.18181818181818182,0.25,1.0,,,0.46849375,0.12359550561797752,0.16176470588235295,0.06363636363636363,24.490476190476187,0.07692307692307693,1.0,2.0,2.0,,1.0,2.0,2.0,3.0,4.0,5.0,1.0,5.0,,1.0,2.0,1.0,1.0,6.0,0.25,0.14285714285714285,0.5333333333333333,1.0,0.5,0.5,0.15384615384615385,0.15384615384615385,1.0,0.18181818181818182,0.5,1.0,,,0.15384615384615385,,2.0,,1.0,0.25,,,,,,,,,0.23076923076923078,0.3333333333333333,0.6,,1.0,,,,,,1.0,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201593-203952-2590-2755,1610612750,"Thaddeus Young, Nikola Pekovic, Andrew Wiggins, Mo Williams, Kevin Martin","Young, Pekovic, Wiggins, Williams, Martin",201152-201593-203952-2590-2755,MIN,3128.0,14,52.0,-5.0,99.0,100.0,199.0,11.0,21.0,35.0,66.0,106.0,111.0,46.0,26.0,2.0,37.0,46.0,6.0,5.0,1.0,12.0,10.0,25.0,7.0,4.0,7.0,96.0,0.5303030303030303,0.5290697674418605,0.5520833333333334,0.5,1.0,0.65,0.7,0.6153846153846154,91.61125319693095,15.747474747474747,15.69,15.343434343434344,14.97,0.2441860465116279,0.5238095238095238,0.5238095238095238,0.5175279069767441,8.228787878787879,7.0,5.0,6.0,15.0,25.0,4.0,5.0,5.0,6.0,10.0,24.0,8.0,12.0,17.0,4.0,39.0,6.0,9.0,9.0,19.0,0.34285714285714286,0.3870967741935484,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.1935483870967742,0.9,0.20454545454545456,0.2,0.5,0.29069767441860467,0.6,0.6818181818181818,0.26666666666666666,0.7142857142857143,0.8,0.5232558139534884,0.6536,0.09433962264150944,2.0,0.7272727272727273,9.0,20.0,3.0,0.42857142857142855,0.23255813953488372,0.45,0.47368421052631576,19.0,35.0,5.0,5.0,3.0,6.0,,1.0,14.0,1.0,7.0,20.0,15.0,1.0,8.0,12.0,,3.0,3.0,19.0,15.0,14.0,4.0,5.0,3.0,3.0,,3.0,,23.0,3.0,11.0,2.0,19.0,19.0,6.0,2.0,0.7142857142857143,0.35,,0.35,0.6666666666666666,0.5333333333333333,0.5588235294117647,0.23255813953488372,0.06060606060606061,0.12,0.23076923076923078,0.3,0.2,,0.06976744186046512,0.5,0.5,1.0,0.16279069767441862,0.14285714285714285,0.3333333333333333,1.0,0.06666666666666667,,0.5333633333333334,0.11702127659574468,0.14864864864864866,0.1792452830188679,24.744999999999997,0.1919191919191919,,,4.0,,,4.0,2.0,3.0,5.0,2.0,2.0,6.0,1.0,,2.0,,,2.0,,0.09090909090909091,0.625,1.0,0.3333333333333333,0.45454545454545453,0.2857142857142857,0.2857142857142857,0.5,,,,,,0.2857142857142857,,2.0,6.0,1.0,0.13333333333333333,,,,,,,,,0.05,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201937-203461-203952-2755,1610612750,"Thaddeus Young, Ricky Rubio, Anthony Bennett, Andrew Wiggins, Kevin Martin","Young, Rubio, Bennett, Wiggins, Martin",201152-201937-203461-203952-2755,MIN,299.0,2,5.0,6.0,10.0,10.0,20.0,,1.0,4.0,7.0,12.0,6.0,4.0,5.0,,5.0,5.0,,,,1.0,,2.0,,,,12.0,0.5714285714285714,0.5,0.6,,,1.0,1.0,,96.3210702341137,14.5,15.4,14.5,15.4,0.125,,,0.5921571428571429,4.3,,,,3.0,5.0,,,,,,4.0,,2.0,2.0,2.0,4.0,,,,6.0,0.5,0.5,,,,,,,,,0.625,0.6,0.6,0.6666666666666666,,,0.75,,,,1.0,1.0,1.0,,,0.125,1.0,1.0,5.0,1.0,1.0,2.0,,,,,1.0,,,1.0,4.0,,1.0,2.0,,1.0,4.0,6.0,,,,,,,,1.0,,5.0,1.0,1.0,2.0,4.0,4.0,,1.0,,,,,0.5,0.3333333333333333,0.6,0.125,,,,,,,,,,,0.125,,0.6666666666666666,0.5,,,0.73845,0.125,0.14285714285714285,0.5,40.5,0.5,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612750,2015,2014-15,True
201152-201937-203476-203498-2590,1610612750,"Thaddeus Young, Ricky Rubio, Gorgui Dieng, Shabazz Muhammad, Mo Williams","Young, Rubio, Dieng, Muhammad, Williams",201152-201937-203476-203498-2590,MIN,327.0,1,5.0,-3.0,11.0,10.0,21.0,1.0,1.0,5.0,7.0,10.0,13.0,6.0,2.0,,3.0,3.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,10.0,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.5,,0.6666666666666666,0.75,,92.47706422018348,14.818181818181818,16.4,14.818181818181818,14.3,0.1111111111111111,1.0,1.0,0.5542611111111111,5.442857142857143,2.0,2.0,,3.0,4.0,,,,,,4.0,,2.0,2.0,2.0,4.0,,1.0,,,0.4,0.4,,,,,1.0,,,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,,,0.6666666666666666,,,,,1.0,2.0,1.0,1.0,0.2222222222222222,0.5,1.0,,1.0,,,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.2222222222222222,0.14285714285714285,,,,,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,24.65,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612750,2015,2014-15,True
201152-201937-203476-203498-2755,1610612750,"Thaddeus Young, Ricky Rubio, Gorgui Dieng, Shabazz Muhammad, Kevin Martin","Young, Rubio, Dieng, Muhammad, Martin",201152-201937-203476-203498-2755,MIN,278.0,3,5.0,9.0,11.0,8.0,19.0,1.0,1.0,5.0,8.0,13.0,4.0,2.0,2.0,,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,10.0,0.625,0.5,0.5909090909090909,1.0,,1.0,0.75,1.0,98.41726618705034,14.0,15.5,13.545454545454545,15.125,0.1,1.0,1.0,0.55203,4.325,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,,4.0,4.0,3.0,8.0,1.0,1.0,1.0,2.0,0.8,0.8,1.0,1.0,1.5,0.3333333333333333,0.5,0.2,,,0.6,0.5,0.75,1.0,1.0,1.0,0.8,0.5926,0.23076923076923078,,1.0,1.0,1.0,,,0.1,1.0,1.0,,,,,,,,,2.0,,,2.0,3.0,,,,,,,,,2.0,2.0,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,0.2,0.25,0.3333333333333333,,0.3333333333333333,,,,,,,0.2,,,,,,,0.18181818181818182,0.2222222222222222,,25.05,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1610612750,2015,2014-15,True
