EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,Arc3FGM,PenaltyArc3FGM,FG3M,Points,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,FG2M,FG2A,FtPoints,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,Corner3Assists,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg3aBlocked,FTDefRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted3s,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedCorner3,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,LongMidRangePctBlocked,DefensiveGoaltends,HeaveMakes,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101110-101162-202322-203078-203318,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Glen Rice","Webster, Gortat, Wall, Beal, Rice",101110-101162-202322-203078-203318,WAS,118.0,2,2.0,5.0,4.0,3.0,9.0,,,1.0,,,,0.2,109.83050847457628,11.2,15.5,9.8,15.5,,,0.6,23.4,9.0,4.0,,,1.0,9.0,,6.0,,,,,1.0,,2.0,7.0,6.0,4.0,,1.0,,1.0,0.7,0.5,0.75,0.6,,,,,,0.54046,0.534725,0.6666666666666666,0.8,1.0,1.0,2.0,,,1.0,2.0,,2.0,4.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,,,,,,,1.0,,,2.0,,,1.0,,0.5,0.5,0.5,0.25,0.5,,1.0,0.5,1.0,,1.0,0.5,,,,,,1.0,1.0,1.0,0.4,0.5,1.0,1.0,,0.4,0.5,0.5,,,,0.3917,0.16666666666666666,0.2,10.325,1.0,2.0,2.0,4.0,0.5,0.5,0.5,1.0,1.0,,,,,,,,,0.2,1.0,1.0,,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,0.2222222222222222,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203078-2400,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Drew Gooden","Webster, Gortat, Wall, Beal, Gooden",101110-101162-202322-203078-2400,WAS,307.0,5,5.0,10.0,10.0,1.0,20.0,2.0,,2.0,,,4.0,0.2,93.81107491856679,15.8,14.9,15.8,13.0,0.2,,0.5,25.6,-10.0,2.0,,,,9.0,,2.0,,2.0,,,2.0,,4.0,9.0,2.0,2.0,,,,,0.4,0.5,0.45,0.5,,,,,,0.496945,0.4697,0.2222222222222222,0.2,,2.0,3.0,,2.0,2.0,3.0,,4.0,8.0,1.0,19.0,,,4.0,4.0,1.0,2.0,2.0,,,,,2.0,2.0,,2.0,,,,,,,3.0,,1.0,,,1.0,1.0,,1.0,,0.5,0.5,0.5,0.125,0.3333333333333333,,0.5,,,,0.4,,,,,,,0.6666666666666666,,,0.3,0.6666666666666666,1.0,1.0,0.2,0.3,0.6666666666666666,0.6666666666666666,,,,,0.1,0.125,10.25,,1.0,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203078-2403,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Nene","Webster, Gortat, Wall, Beal, Nene",101110-101162-202322-203078-2403,WAS,8172.0,23,136.0,255.0,260.0,42.0,515.0,37.0,6.0,53.0,8.0,,45.0,0.22844827586206898,90.74889867841411,14.964705882352941,16.753846153846155,14.062745098039215,15.930769230769231,0.15948275862068967,0.17647058823529413,0.5258620689655172,25.062264150943395,30.0,39.0,12.0,2.0,21.0,281.0,3.0,45.0,60.0,37.0,12.0,20.0,74.0,11.0,168.0,254.0,45.0,39.0,0.9523809523809523,0.39622641509433965,0.375,0.39622641509433965,0.5366379310344828,0.45588235294117646,0.5597609561752988,0.5357142857142857,0.32432432432432434,0.32432432432432434,0.9166666666666666,0.3333333333333333,0.32432432432432434,0.5021310344827586,0.46202205882352937,0.1601423487544484,0.15294117647058825,27.0,52.0,69.0,12.0,35.0,28.0,75.0,4.0,93.0,179.0,32.0,251.0,19.0,5.0,108.0,78.0,8.0,54.0,32.0,15.0,13.0,18.0,30.0,74.0,109.0,32.0,141.0,18.0,10.0,23.0,11.0,16.0,39.0,21.0,1.0,46.0,5.0,5.0,43.0,4.0,,18.0,,0.5806451612903226,0.5934065934065934,0.5195530726256983,0.0446927374301676,0.07246376811594203,0.5897435897435898,0.7254901960784313,0.20930232558139536,0.8333333333333334,0.41935483870967744,0.7536231884057971,0.26495726495726496,0.22727272727272727,0.14893617021276595,0.3333333333333333,0.7083333333333334,0.6756756756756757,0.7804878048780488,0.9230769230769231,0.6,0.2974137931034483,0.7536231884057971,0.8125,0.6153846153846154,0.15086206896551724,0.3232758620689655,0.37333333333333335,0.37333333333333335,0.5357142857142857,0.5,0.16666666666666666,0.5231892857142857,0.07692307692307693,0.09326424870466321,9.95195530726257,8.0,9.0,11.0,26.0,0.4230769230769231,0.2647058823529412,0.8888888888888888,9.0,16.0,9.0,1.0,12.0,,12.0,4.0,,0.3333333333333333,0.06896551724137931,0.5625,0.5625,1.0,9.0,10.0,7.0,27.0,14.0,4.0,,5.0,1.0,8.0,12.0,7.0,3.0,4.0,9.0,5.0,4.0,0.5263157894736842,0.4166666666666667,0.48214285714285715,,0.08571428571428572,,0.8333333333333334,0.35294117647058826,0.009174311926605505,0.75,0.09608540925266904,13.0,7.0,7.0,3.0,0.37142857142857144,0.40625,0.5384615384615384,3.0,2.0,,1.0,2.0,,,,,1.0,3.0,,0.7142857142857143,,,0.058823529411764705,0.018518518518518517,1.0,1.0,0.2,0.041666666666666664,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203078-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Trevor Ariza","Webster, Gortat, Wall, Beal, Ariza",101110-101162-202322-203078-2772,WAS,2756.0,23,46.0,94.0,87.0,38.0,181.0,18.0,6.0,28.0,9.0,,17.0,0.358974358974359,94.57184325108854,14.372340425531915,16.149425287356323,13.76595744680851,15.402298850574713,0.23076923076923078,0.2608695652173913,0.717948717948718,24.99285714285714,27.0,27.0,5.0,1.0,9.0,98.0,2.0,30.0,18.0,18.0,5.0,6.0,16.0,2.0,38.0,89.0,28.0,26.0,0.6666666666666666,0.32142857142857145,0.2222222222222222,0.32142857142857145,0.532051282051282,0.4782608695652174,0.5697674418604651,0.5555555555555556,0.2777777777777778,0.29411764705882354,0.4,0.16666666666666666,0.2777777777777778,0.5020955128205128,0.4648891304347826,0.30612244897959184,0.2872340425531915,9.0,21.0,28.0,2.0,7.0,5.0,15.0,4.0,28.0,50.0,15.0,71.0,3.0,4.0,20.0,36.0,2.0,10.0,10.0,,3.0,6.0,7.0,20.0,31.0,9.0,40.0,9.0,5.0,8.0,2.0,9.0,17.0,9.0,2.0,20.0,,1.0,21.0,4.0,1.0,10.0,,0.35714285714285715,0.37037037037037035,0.56,0.04,0.03571428571428571,0.47058823529411764,0.7142857142857143,0.2727272727272727,0.7777777777777778,0.16666666666666666,0.7297297297297297,0.225,0.2,0.2,0.16666666666666666,0.625,0.6666666666666666,0.8181818181818182,1.0,0.6,0.358974358974359,0.75,0.7777777777777778,0.47619047619047616,0.08974358974358974,0.19230769230769232,0.3333333333333333,0.35714285714285715,,0.2857142857142857,0.5714285714285714,0.49119,0.11904761904761904,0.17857142857142858,8.18,6.0,7.0,8.0,14.0,0.5714285714285714,0.30434782608695654,0.8571428571428571,4.0,10.0,4.0,2.0,7.0,,7.0,4.0,,0.5714285714285714,0.1282051282051282,0.4,0.4,1.0,1.0,1.0,1.0,9.0,8.0,2.0,1.0,4.0,1.0,4.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.5714285714285714,0.5625,0.03571428571428571,,0.05555555555555555,1.0,0.42857142857142855,0.02702702702702703,0.5,0.09183673469387756,2.0,,2.0,1.0,0.2857142857142857,0.2857142857142857,,9.0,2.0,2.0,,3.0,2.0,2.0,1.0,,,5.0,0.5,0.16666666666666666,0.5,0.5,0.13043478260869565,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,0.06666666666666667,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203318-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Glen Rice, Trevor Ariza","Webster, Gortat, Wall, Rice, Ariza",101110-101162-202322-203318-2772,WAS,25.0,2,,2.0,,,2.0,,,,,,,,115.19999999999999,12.5,,2.5,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.22960000000000003,0.22960000000000003,,1.0,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.276,,,19.2,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203490-2400,1610612764,"Martell Webster, Marcin Gortat, John Wall, Otto Porter Jr., Drew Gooden","Webster, Gortat, Wall, Porter Jr., Gooden",101110-101162-202322-203490-2400,WAS,51.0,1,1.0,2.0,2.0,,4.0,,,,,,1.0,,112.94117647058823,14.5,11.0,14.0,11.0,,,0.5,,,1.0,,,,2.0,,2.0,,,,,1.0,,2.0,,2.0,1.0,,,,,0.5,1.0,0.5,1.0,,,,,,0.4312,0.5422,1.0,0.5,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,0.5,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,0.5,1.0,1.0,1.0,,0.5,,,,1.0,,0.5422,,,9.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203490-2403,1610612764,"Martell Webster, Marcin Gortat, John Wall, Otto Porter Jr., Nene","Webster, Gortat, Wall, Porter Jr., Nene",101110-101162-202322-203490-2403,WAS,254.0,3,4.0,7.0,8.0,1.0,15.0,,,3.0,,,1.0,0.375,85.03937007874016,20.428571428571427,13.875,17.857142857142858,13.875,,,0.5,23.8,-2.0,,,,,9.0,,,,,,,2.0,,4.0,5.0,,,,,,,0.375,,0.4444444444444444,,,,,,,0.487675,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,5.0,3.0,11.0,1.0,1.0,4.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,1.0,,3.0,,,3.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.6,,,,1.0,0.5,1.0,0.3333333333333333,1.0,0.4,1.0,,,,1.0,,1.0,,0.125,1.0,1.0,,0.25,0.25,0.5,0.5,1.0,0.5,,0.5409,0.1111111111111111,0.16666666666666666,11.22,,,,,,,,,3.0,,,,,,,,,0.375,,,,1.0,1.0,2.0,4.0,,,,1.0,1.0,,,,,,,,,1.0,0.5,0.6666666666666666,,,,1.0,,0.2,1.0,0.4444444444444444,1.0,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-2400-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Drew Gooden, Trevor Ariza","Webster, Gortat, Wall, Gooden, Ariza",101110-101162-202322-2400-2772,WAS,1769.0,9,29.0,57.0,57.0,14.0,114.0,10.0,6.0,12.0,6.0,,11.0,0.2222222222222222,92.79819106840023,14.824561403508772,16.210526315789473,13.771929824561404,15.947368421052632,0.18518518518518517,0.3157894736842105,0.5185185185185185,25.84166666666667,-2.0,20.0,2.0,2.0,2.0,56.0,2.0,23.0,,10.0,2.0,,6.0,,12.0,45.0,23.0,20.0,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.5263157894736842,0.4745762711864407,0.5476190476190477,0.2,0.2,,0.3333333333333333,0.2,0.5006796296296296,0.4878789473684211,0.4107142857142857,0.3508771929824561,9.0,10.0,16.0,4.0,9.0,7.0,17.0,1.0,21.0,42.0,8.0,58.0,8.0,1.0,12.0,30.0,2.0,6.0,4.0,1.0,2.0,6.0,9.0,10.0,20.0,8.0,28.0,8.0,1.0,2.0,1.0,4.0,6.0,2.0,2.0,13.0,2.0,,13.0,2.0,1.0,5.0,,0.2857142857142857,0.3,0.5,0.047619047619047616,0.125,0.3333333333333333,0.8333333333333334,0.2857142857142857,0.8181818181818182,0.2,0.8260869565217391,0.25806451612903225,,0.3,0.125,0.5,0.75,1.0,0.8181818181818182,,0.2962962962962963,0.625,0.7142857142857143,0.4,0.16666666666666666,0.3148148148148148,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.4444444444444444,0.1111111111111111,0.49355714285714286,0.08771929824561403,0.1111111111111111,9.91904761904762,2.0,3.0,7.0,13.0,0.5384615384615384,0.15789473684210525,0.6666666666666666,,2.0,,,2.0,,2.0,2.0,1.0,1.0,0.037037037037037035,,,,3.0,4.0,,11.0,3.0,2.0,,1.0,1.0,7.0,1.0,1.0,,2.0,1.0,2.0,2.0,0.5,0.6111111111111112,0.6111111111111112,,,,1.0,0.5,0.034482758620689655,0.75,0.19642857142857142,4.0,1.0,1.0,,0.4444444444444444,0.4444444444444444,0.25,6.0,,1.0,,,1.0,1.0,,,,1.0,1.0,0.5,1.0,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,1.0,,,,1610612764,2014,2013-14,False
101110-101162-202322-2403-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Nene, Trevor Ariza","Webster, Gortat, Wall, Nene, Ariza",101110-101162-202322-2403-2772,WAS,15496.0,48,258.0,519.0,512.0,119.0,1031.0,60.0,16.0,103.0,24.0,1.0,86.0,0.24465558194774348,95.80795043882293,14.620423892100193,15.4453125,14.078998073217726,14.912109375,0.14251781472684086,0.1839080459770115,0.6033254156769596,24.896116504854366,55.0,124.0,26.0,8.0,48.0,565.0,13.0,155.0,132.0,59.0,26.0,44.0,123.0,23.0,290.0,517.0,150.0,120.0,0.9166666666666666,0.46601941747572817,0.5416666666666666,0.47058823529411764,0.5344418052256532,0.6379310344827587,0.5689655172413793,0.652542372881356,0.43333333333333335,0.43333333333333335,0.8846153846153846,0.5,0.4406779661016949,0.5262642004773269,0.5452683908045977,0.2743362831858407,0.23892100192678228,43.0,94.0,151.0,35.0,64.0,39.0,103.0,2.0,153.0,318.0,115.0,510.0,44.0,4.0,158.0,148.0,21.0,79.0,52.0,18.0,12.0,38.0,54.0,130.0,190.0,53.0,243.0,55.0,33.0,35.0,24.0,40.0,75.0,40.0,11.0,120.0,6.0,10.0,161.0,8.0,5.0,60.0,,0.5163398692810458,0.5486111111111112,0.4811320754716981,0.0660377358490566,0.11920529801324503,0.4666666666666667,0.7831325301204819,0.23030303030303031,0.84375,0.22641509433962265,0.8,0.22935779816513763,0.25,0.21875,0.25,0.6923076923076923,0.76,0.875,0.8260869565217391,0.8888888888888888,0.3586698337292161,0.6225165562913907,0.706766917293233,0.5531914893617021,0.15201900237529692,0.24465558194774348,0.3786407766990291,0.3786407766990291,0.46153846153846156,0.7291666666666666,0.041666666666666664,0.5238094594594596,0.13445378151260504,0.16216216216216217,8.287735849056606,26.0,35.0,36.0,63.0,0.5714285714285714,0.40229885057471265,0.7428571428571429,22.0,43.0,21.0,5.0,23.0,,23.0,13.0,,0.5652173913043478,0.1021377672209026,0.5116279069767442,0.5116279069767442,0.9545454545454546,16.0,19.0,4.0,48.0,44.0,18.0,,6.0,6.0,22.0,11.0,17.0,4.0,17.0,14.0,8.0,13.0,0.4318181818181818,0.4583333333333333,0.48,,0.046875,,1.0,0.22807017543859648,0.030456852791878174,0.45714285714285713,0.08495575221238938,20.0,9.0,14.0,2.0,0.3125,0.32786885245901637,0.45,12.0,5.0,3.0,1.0,8.0,,2.0,3.0,1.0,4.0,9.0,0.5,0.19047619047619047,,,0.09195402298850575,0.03773584905660377,2.0,3.0,0.13043478260869565,0.041666666666666664,,,0.125,,5.0,0.625,,1.0,2.0,1.0,1.0,,,1.0,,,,1610612764,2014,2013-14,False
101110-1733-1889-202066-2772,1610612764,"Martell Webster, Al Harrington, Andre Miller, Garrett Temple, Trevor Ariza","Webster, Harrington, Miller, Temple, Ariza",101110-1733-1889-202066-2772,WAS,11.0,1,,1.0,,,1.0,,,,,,1.0,,130.9090909090909,11.0,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-1733-1889-202338-203078,1610612764,"Martell Webster, Al Harrington, Andre Miller, Kevin Seraphin, Bradley Beal","Webster, Harrington, Miller, Seraphin, Beal",101110-1733-1889-202338-203078,WAS,298.0,2,5.0,11.0,10.0,3.0,21.0,1.0,,1.0,,,3.0,0.09090909090909091,101.47651006711409,13.363636363636363,15.1,12.818181818181818,15.1,0.09090909090909091,,0.45454545454545453,25.3,7.0,3.0,,,,11.0,,5.0,,1.0,,,2.0,,4.0,7.0,5.0,3.0,,,,,0.36363636363636365,0.5,0.4230769230769231,0.625,,,,,,0.5112272727272728,0.6592,0.45454545454545453,0.2727272727272727,2.0,2.0,4.0,2.0,4.0,,2.0,,4.0,10.0,3.0,4.0,3.0,,4.0,4.0,,2.0,1.0,,,3.0,3.0,1.0,4.0,3.0,7.0,3.0,3.0,,,1.0,1.0,,,2.0,,,4.0,,,,,0.5,1.0,0.4,,,,0.5,0.5,1.0,,0.8,0.42857142857142855,0.5,,,,1.0,,1.0,,0.36363636363636365,0.5,0.5,0.5,0.36363636363636365,0.18181818181818182,,,,0.6666666666666666,,0.5851000000000001,,,8.36,1.0,2.0,1.0,2.0,0.5,1.0,0.5,,,,,,,,,,,,,,,1.0,2.0,,4.0,3.0,4.0,,,1.0,,,,,2.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,0.14285714285714285,0.5,0.36363636363636365,2.0,1.0,1.0,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-1733-1889-202338-2772,1610612764,"Martell Webster, Al Harrington, Andre Miller, Kevin Seraphin, Trevor Ariza","Webster, Harrington, Miller, Seraphin, Ariza",101110-1733-1889-202338-2772,WAS,56.0,1,1.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,0.5,128.57142857142856,12.5,10.333333333333334,12.5,10.333333333333334,0.5,0.5,1.0,25.4,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.464375,0.464375,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,3.4,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-1733-1889-202344-203078,1610612764,"Martell Webster, Al Harrington, Andre Miller, Trevor Booker, Bradley Beal","Webster, Harrington, Miller, Booker, Beal",101110-1733-1889-202344-203078,WAS,184.0,1,3.0,5.0,6.0,,11.0,2.0,,2.0,,,1.0,0.5,86.08695652173913,13.4,19.5,13.4,18.833333333333332,0.5,,0.75,26.35,1.0,,2.0,,2.0,10.0,,,6.0,2.0,2.0,2.0,3.0,2.0,8.0,10.0,,,1.0,1.0,,1.0,1.25,,1.25,,1.0,1.0,1.0,,1.0,0.56415,,,,,1.0,1.0,,,1.0,1.0,,2.0,2.0,,9.0,,,2.0,2.0,,1.0,1.0,,,,,2.0,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,,,,0.6666666666666666,,,,0.5,,,,,,0.6666666666666666,,,,0.25,1.0,1.0,1.0,,0.25,1.0,1.0,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-1733-1889-202698-203078,1610612764,"Martell Webster, Al Harrington, Andre Miller, Chris Singleton, Bradley Beal","Webster, Harrington, Miller, Singleton, Beal",101110-1733-1889-202698-203078,WAS,691.0,3,12.0,23.0,23.0,3.0,46.0,2.0,,3.0,,,7.0,0.16666666666666666,95.86107091172214,13.695652173913043,16.347826086956523,13.434782608695652,15.826086956521738,0.1111111111111111,,0.8333333333333334,24.03333333333333,-4.0,6.0,,,,23.0,,4.0,,2.0,,,4.0,,8.0,19.0,4.0,6.0,,,,,0.4444444444444444,0.6666666666666666,0.5227272727272727,0.6666666666666666,,,,,,0.5139277777777778,0.5360666666666667,0.17391304347826086,0.2608695652173913,3.0,8.0,12.0,1.0,1.0,,2.0,,8.0,15.0,7.0,27.0,2.0,,8.0,8.0,1.0,4.0,4.0,,1.0,2.0,5.0,3.0,8.0,3.0,11.0,1.0,,2.0,2.0,2.0,4.0,3.0,1.0,9.0,,2.0,9.0,1.0,,5.0,,0.5,0.5,0.5333333333333333,0.06666666666666667,0.08333333333333333,0.5,0.75,0.2857142857142857,1.0,0.3333333333333333,0.8888888888888888,0.3,,0.5,0.5,1.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.5,0.05555555555555555,0.1111111111111111,,,,0.5,,0.534,0.22727272727272727,0.2631578947368421,4.659999999999999,2.0,3.0,2.0,3.0,0.6666666666666666,1.0,0.6666666666666666,,1.0,,,,,,,,,0.05555555555555555,,,,1.0,1.0,2.0,4.0,,,,,,1.0,,3.0,,,,,,0.5,0.5,0.6666666666666666,,,,,0.25,,1.0,0.17391304347826086,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
