EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGA,FG2A,FtPoints,Points,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,LiveBallTurnoverPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffRebounds,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,OffTwoPtRebounds,FTDefRebounds,SecondChanceTurnovers,PenaltyFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,BadPassTurnovers,Charge Fouls,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,SelfOReb,SelfORebPct,PenaltyCorner3Frequency,NonShootingPenaltyNonTakeFouls,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,PenaltyCorner3Accuracy,3SecondViolations,Charge Fouls Drawn,BlockingFouls,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101128-201600-202391-202718-203477,1610612745,"Francisco Garcia, Omer Asik, Jeremy Lin, Chandler Parsons, Isaiah Canaan","Garcia, Asik, Lin, Parsons, Canaan",101128-201600-202391-202718-203477,HOU,172.0,1,3.0,-2.0,5.0,5.0,10.0,4.0,1.0,1.0,,,,,83.72093023255813,19.4,15.0,18.4,15.0,2.0,,2.0,,2.0,2.0,3.0,5.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,1.0,0.50225,,26.0,,4.0,,2.0,,,3.0,2.0,1.0,,0.14285714285714285,,,0.14285714285714285,0.2,2.25,,1.0,1.0,1.0,,1.0,4.0,,,,1.0,,,,,2.0,,,,,,,,,,,,0.25,,0.16666666666666666,,,0.6666666666666666,0.25,0.3333333333333333,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.5,,0.4,,,,,,,,,,,,1.0,,,,,,,,0.4578,,1.0,,,2.0,,,,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,,2.0,1.0,,,0.5,0.25,0.25,0.5,,,,,,,,1.0,,,,1.0,,,1.0,0.25,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1610612745,2014,2013-14,False
101128-201600-202391-203093-203477,1610612745,"Francisco Garcia, Omer Asik, Jeremy Lin, Terrence Jones, Isaiah Canaan","Garcia, Asik, Lin, Jones, Canaan",101128-201600-202391-203093-203477,HOU,127.0,1,2.0,2.0,4.0,4.0,8.0,3.0,,,,,,1.0,90.70866141732283,15.5,16.25,15.5,16.25,,,1.0,,,2.0,2.0,2.0,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.49046666666666666,,23.4,1.0,2.0,2.0,5.0,,,1.0,2.0,1.0,5.0,0.625,,0.3333333333333333,0.25,0.3333333333333333,11.45,,,,,,,1.0,,,,,,,,,,,1.0,,,,3.0,,,,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
101128-201600-202706-202718-203477,1610612745,"Francisco Garcia, Omer Asik, Jordan Hamilton, Chandler Parsons, Isaiah Canaan","Garcia, Asik, Hamilton, Parsons, Canaan",101128-201600-202706-202718-203477,HOU,240.0,1,4.0,2.0,8.0,9.0,17.0,7.0,,,,,2.0,2.0,102.0,13.5,14.666666666666666,12.625,14.666666666666666,2.0,,2.0,,2.0,3.0,4.0,6.0,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,,1.0,0.5819555555555556,,24.7,,7.0,,9.0,,,2.0,2.0,1.0,7.0,0.45,,,0.1,0.125,1.9714285714285715,,1.0,1.0,1.0,,3.0,7.0,,,,3.0,,,,4.0,2.0,2.0,3.0,2.0,,,7.0,,,,0.6666666666666666,1.0,0.42857142857142855,,0.5,,,0.7777777777777778,0.42857142857142855,0.5,0.6666666666666666,,,,,,,,,,,1.0,2.0,2.0,,,,,,,1.0,,1.0,2.0,,,,2.0,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.5,,0.4,,,1.0,,,,,,0.5,0.5,1.0,1.0,,,,,,,0.5,0.5773,,0.2222222222222222,,,2.0,,,,,0.5,0.5,,1.0,,1.0,,2.0,1.0,,,0.5,0.14285714285714285,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-201976-202700,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Patrick Beverley, Donatas Motiejunas","Garcia, Harden, Casspi, Beverley, Motiejunas",101128-201935-201956-201976-202700,HOU,101.0,1,2.0,1.0,4.0,3.0,7.0,1.0,,,,,1.0,1.0,99.8019801980198,15.0,13.666666666666666,12.0,13.666666666666666,1.0,,1.0,,1.0,1.0,2.0,3.0,0.2,1.0,1.0,,0.2,,0.4,0.5106499999999999,,25.5,1.0,4.0,,2.0,,,,,,2.0,0.2,,0.2,,,7.175,,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,0.25,,0.2,,,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.3933,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-201976-203093,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Patrick Beverley, Terrence Jones","Garcia, Harden, Casspi, Beverley, Jones",101128-201935-201956-201976-203093,HOU,254.0,2,4.0,5.0,6.0,7.0,13.0,7.0,1.0,,,1.0,,1.0,73.7007874015748,22.5,17.0,17.666666666666668,16.857142857142858,4.0,2.0,4.0,2.0,4.0,1.0,2.0,6.0,0.5714285714285714,1.0,0.6666666666666666,,0.5714285714285714,1.0,0.8571428571428571,0.5046785714285714,0.5484,25.925,,3.0,3.0,12.0,1.0,1.0,3.0,4.0,1.0,7.0,0.6666666666666666,1.0,,0.125,0.25,4.166666666666667,,1.0,0.5,0.5,2.0,,2.0,,1.0,,,,,5.0,,,,3.0,,,,9.0,,5.0,2.0,,,,,0.6428571428571429,0.75,0.8333333333333334,0.2857142857142857,,,,0.14285714285714285,,,,,,,0.4166666666666667,0.3333333333333333,,1.0,2.0,2.0,,,,,,,3.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,9.0,3.0,3.0,3.0,,1.0,4.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,0.75,1.0,0.75,0.5,0.625,1.0,1.0,1.0,,,,,,,,0.75,0.75,1.0,0.6666666666666666,,,,0.3333333333333333,,,0.75,0.5208,,0.4166666666666667,1.0,1.0,3.0,,,0.5,,1.0,1.0,0.5,,1.0,,,,2.0,,,,0.6666666666666666,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-201976-2730,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Patrick Beverley, Dwight Howard","Garcia, Harden, Casspi, Beverley, Howard",101128-201935-201956-201976-2730,HOU,819.0,5,14.0,16.0,27.0,25.0,52.0,25.0,5.0,4.0,3.0,4.0,4.0,11.0,91.42857142857143,12.407407407407407,19.36,12.148148148148149,18.48,10.0,2.0,11.0,3.0,10.0,4.0,8.0,13.0,0.5,0.5,0.5384615384615384,1.0,0.45454545454545453,0.3333333333333333,0.9090909090909091,0.5953795454545454,0.6471916666666667,24.363636363636363,1.0,11.0,11.0,41.0,1.0,,7.0,12.0,6.0,33.0,0.7321428571428571,0.25,0.045454545454545456,0.21428571428571427,0.35294117647058826,3.027272727272727,10.0,3.0,0.6,0.6,7.0,5.0,9.0,1.0,1.0,,6.0,1.0,3.0,7.0,4.0,8.0,2.0,6.0,2.0,,,16.0,,7.0,7.0,0.3333333333333333,0.4,0.5454545454545454,0.3333333333333333,0.6818181818181818,0.4166666666666667,0.5,0.4090909090909091,0.5555555555555556,0.625,0.4,0.045454545454545456,1.0,1.0,,,,,0.17073170731707318,0.25925925925925924,,,5.0,2.0,1.0,3.0,1.0,1.0,,,5.0,1.0,6.0,2.0,1.0,1.0,3.0,8.0,2.0,12.0,5.0,4.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,,,,,3.0,1.0,2.0,3.0,,,0.6666666666666666,0.5454545454545454,1.0,0.5454545454545454,0.8333333333333334,0.8,0.4,0.5,0.4,,0.4,,0.045454545454545456,1.0,1.0,1.0,0.5,0.5,0.6,0.6666666666666666,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5456,,0.1951219512195122,,1.0,3.0,1.0,,0.3333333333333333,1.0,0.6,0.75,,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,0.5,0.09090909090909091,0.1111111111111111,0.5,1.0,,,2.0,,,,2.0,,,,0.6666666666666666,,1.0,1.0,0.1111111111111111,0.16666666666666666,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202391-202700,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jeremy Lin, Donatas Motiejunas","Garcia, Harden, Casspi, Lin, Motiejunas",101128-201935-201956-202391-202700,HOU,357.0,3,6.0,-3.0,12.0,14.0,26.0,13.0,1.0,1.0,2.0,2.0,1.0,6.0,104.87394957983193,15.333333333333334,12.357142857142858,14.583333333333334,12.071428571428571,4.0,4.0,5.0,4.0,4.0,5.0,5.0,7.0,0.45454545454545453,0.7142857142857143,0.7142857142857143,1.0,0.36363636363636365,0.4,0.9090909090909091,0.5549454545454545,0.554145,25.660000000000004,1.0,6.0,1.0,10.0,,,1.0,2.0,1.0,8.0,0.4166666666666667,,0.09090909090909091,0.08333333333333333,0.14285714285714285,4.333333333333333,7.0,,,,11.0,3.0,5.0,,,,3.0,3.0,6.0,10.0,4.0,2.0,2.0,2.0,2.0,,,4.0,,10.0,11.0,0.6666666666666666,1.0,0.5,0.5,0.4090909090909091,0.45,0.45454545454545453,0.45454545454545453,0.6,0.75,0.6666666666666666,,,,,,,,1.0,0.9166666666666666,,0.5,2.0,2.0,3.0,5.0,,1.0,,,1.0,,1.0,2.0,,,,2.0,1.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,2.0,1.0,1.0,3.0,,,,0.2,,0.2,0.5,0.5,,0.2857142857142857,,,1.0,,0.09090909090909091,,,,0.25,0.25,,1.0,,,,,0.5,0.6,0.25,0.533,,0.2,1.0,1.0,2.0,,,0.25,,0.6666666666666666,0.5,0.25,1.0,,1.0,3.0,2.0,1.0,,1.0,0.5,0.16666666666666666,0.2,0.5,,,,1.0,,,,2.0,,,1.0,0.6666666666666666,,,1.0,0.16666666666666666,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202391-202718,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jeremy Lin, Chandler Parsons","Garcia, Harden, Casspi, Lin, Parsons",101128-201935-201956-202391-202718,HOU,69.0,1,1.0,-2.0,2.0,2.0,4.0,2.0,,,,,1.0,1.0,83.47826086956522,18.5,16.0,18.5,16.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,1.0,,0.5,1.0,0.5,0.4767,0.5607,25.2,1.0,1.0,,,,,1.0,,,,,,0.5,,,14.9,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202391-202962,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jeremy Lin, Greg Smith","Garcia, Harden, Casspi, Lin, Smith",101128-201935-201956-202391-202962,HOU,221.0,3,4.0,1.0,8.0,7.0,15.0,9.0,,,1.0,2.0,,2.0,97.73755656108598,12.25,17.571428571428573,10.75,17.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,0.3333333333333333,1.0,0.8,,0.16666666666666666,0.2,0.6666666666666666,0.5213333333333333,0.5275000000000001,24.1,1.0,4.0,1.0,10.0,1.0,,2.0,3.0,2.0,8.0,0.7142857142857143,0.5,0.16666666666666666,0.2857142857142857,0.4,6.75,3.0,3.0,0.75,1.0,7.0,2.0,2.0,1.0,1.0,,3.0,2.0,3.0,7.0,4.0,2.0,2.0,3.0,2.0,,,7.0,,7.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.75,0.7,0.7,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,0.7,0.875,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,3.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,1.0,0.5,,0.5,1.0,1.0,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,,,,0.2,1.0,,0.6483,,0.2,,1.0,,,,0.5,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,0.2,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202391-203093,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jeremy Lin, Terrence Jones","Garcia, Harden, Casspi, Lin, Jones",101128-201935-201956-202391-203093,HOU,1035.0,5,17.0,17.0,34.0,36.0,70.0,37.0,2.0,1.0,1.0,2.0,4.0,8.0,97.3913043478261,14.852941176470589,14.722222222222221,14.588235294117647,14.166666666666666,11.0,5.0,12.0,6.0,11.0,8.0,14.0,15.0,0.41379310344827586,0.6153846153846154,0.65,0.7142857142857143,0.3793103448275862,0.45454545454545453,0.8620689655172413,0.5448086206896552,0.5670090909090909,25.708333333333332,3.0,17.0,6.0,54.0,1.0,1.0,9.0,9.0,3.0,52.0,0.8181818181818182,0.5,0.10344827586206896,0.0967741935483871,0.15789473684210525,4.858823529411764,19.0,5.0,0.7142857142857143,0.75,13.0,11.0,13.0,,1.0,1.0,12.0,4.0,5.0,20.0,12.0,12.0,6.0,10.0,6.0,,,24.0,,20.0,13.0,0.5,0.5,0.7058823529411765,0.8,0.8275862068965517,0.7727272727272727,0.7142857142857143,0.4482758620689655,0.8461538461538461,0.8461538461538461,0.5454545454545454,0.034482758620689655,,,,0.3333333333333333,0.3333333333333333,,0.37037037037037035,0.38235294117647056,1.0,0.25,1.0,1.0,4.0,5.0,1.0,1.0,,,7.0,,8.0,1.0,,,,2.0,3.0,12.0,7.0,4.0,3.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,2.0,0.5,0.6666666666666666,,0.6666666666666666,1.0,1.0,,0.1111111111111111,,,1.0,0.6666666666666666,0.034482758620689655,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,0.42857142857142855,1.0,,,,,0.45454545454545453,0.8,0.6363636363636364,0.7025,,0.037037037037037035,2.0,3.0,1.0,1.0,,0.5,1.0,0.2,,0.4,1.0,,1.0,12.0,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,0.09090909090909091,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202391-2730,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jeremy Lin, Dwight Howard","Garcia, Harden, Casspi, Lin, Howard",101128-201935-201956-202391-2730,HOU,966.0,7,16.0,35.0,35.0,35.0,70.0,17.0,5.0,2.0,,2.0,6.0,6.0,104.34782608695652,10.8,16.8,10.228571428571428,15.8,3.0,3.0,7.0,3.0,3.0,11.0,19.0,21.0,0.25,0.7857142857142857,0.7727272727272727,0.8333333333333334,0.10714285714285714,0.25,0.6428571428571429,0.5450321428571429,0.5500791666666667,23.957142857142856,1.0,21.0,9.0,52.0,2.0,1.0,8.0,12.0,4.0,50.0,0.7647058823529411,1.0,0.03571428571428571,0.125,0.16,4.70952380952381,13.0,6.0,0.75,0.8571428571428571,17.0,11.0,11.0,5.0,9.0,1.0,17.0,8.0,9.0,28.0,20.0,14.0,10.0,12.0,10.0,,,26.0,,28.0,17.0,0.5882352941176471,0.5882352941176471,0.8095238095238095,0.8888888888888888,0.7678571428571429,0.9166666666666666,0.875,0.39285714285714285,1.0,1.0,0.9090909090909091,0.32142857142857145,0.5555555555555556,0.5555555555555556,,1.0,1.0,,0.5384615384615384,0.4857142857142857,,0.75,2.0,,6.0,6.0,1.0,4.0,,1.0,2.0,,3.0,1.0,,1.0,,2.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,,3.0,,,2.0,,,,,,2.0,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.5,0.5,0.25,0.125,,0.3333333333333333,0.75,,0.14285714285714285,0.25,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.5,,,,0.5,1.0,0.6666666666666666,0.61935,,0.038461538461538464,2.0,2.0,,2.0,,0.6666666666666666,1.0,,,0.6666666666666666,,,1.0,3.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202700-202718,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Donatas Motiejunas, Chandler Parsons","Garcia, Harden, Casspi, Motiejunas, Parsons",101128-201935-201956-202700-202718,HOU,162.0,1,3.0,-5.0,6.0,7.0,13.0,5.0,1.0,,1.0,2.0,2.0,3.0,115.55555555555554,16.5,9.0,16.333333333333332,7.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.25,0.5,0.5,1.0,0.25,0.3333333333333333,1.0,0.644625,0.6621333333333334,25.8,,3.0,,,1.0,,2.0,2.0,1.0,,,0.5,,0.2,0.25,1.7,3.0,1.0,0.5,,5.0,,3.0,,,,,,2.0,,,,,,,,,,,,5.0,,,,,,,,0.75,,,,,,,,,,,,0.8333333333333334,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202700-203477,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Donatas Motiejunas, Isaiah Canaan","Garcia, Harden, Casspi, Motiejunas, Canaan",101128-201935-201956-202700-203477,HOU,398.0,3,7.0,-2.0,18.0,16.0,34.0,19.0,,,,3.0,2.0,3.0,123.01507537688441,12.444444444444445,10.875,12.277777777777779,10.3125,6.0,5.0,7.0,6.0,6.0,3.0,5.0,6.0,0.5384615384615384,0.5,0.625,,0.46153846153846156,0.5,0.9230769230769231,0.5327884615384615,0.52824,25.071428571428573,,6.0,1.0,17.0,3.0,2.0,2.0,4.0,1.0,17.0,0.5666666666666667,1.0,,0.07142857142857142,0.14285714285714285,2.75,3.0,2.0,1.0,1.0,13.0,2.0,5.0,,1.0,,2.0,1.0,4.0,14.0,2.0,2.0,1.0,4.0,1.0,,,11.0,,14.0,13.0,0.5,0.5,0.3333333333333333,0.25,0.6153846153846154,0.7,0.6363636363636364,0.38461538461538464,0.4,0.5,0.5,0.07692307692307693,,,,,,,0.8235294117647058,0.7222222222222222,,0.5,1.0,1.0,1.0,3.0,1.0,1.0,,,3.0,,4.0,1.0,,,,,,9.0,3.0,3.0,2.0,1.0,,1.0,,2.0,,,1.0,,,1.0,3.0,3.0,,3.0,,1.0,0.75,0.5714285714285714,,0.5714285714285714,,,,0.14285714285714285,,,,1.0,0.07692307692307693,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,,,,,0.3,0.3333333333333333,0.5,0.5327,,,3.0,4.0,1.0,,,0.6666666666666666,,0.25,0.3333333333333333,0.6,,,,3.0,,2.0,1.0,,,0.3333333333333333,0.2,,,,,,,,,2.0,1.0,,,0.6666666666666666,,1.0,1.0,0.2,0.1,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1610612745,2014,2013-14,False
101128-201935-201956-202706-203477,1610612745,"Francisco Garcia, James Harden, Omri Casspi, Jordan Hamilton, Isaiah Canaan","Garcia, Harden, Casspi, Hamilton, Canaan",101128-201935-201956-202706-203477,HOU,310.0,1,5.0,-2.0,9.0,9.0,18.0,11.0,1.0,,1.0,2.0,,1.0,83.61290322580645,18.22222222222222,16.22222222222222,15.88888888888889,16.11111111111111,2.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,0.7142857142857143,1.0,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.4703785714285714,0.4703785714285714,24.14,1.0,2.0,4.0,9.0,1.0,1.0,3.0,4.0,2.0,7.0,0.5,0.5,0.14285714285714285,0.2222222222222222,0.5,11.5,6.0,,,,9.0,,,1.0,1.0,,1.0,1.0,2.0,9.0,2.0,,1.0,1.0,,1.0,,2.0,,9.0,9.0,1.0,1.0,0.5,0.5,0.35714285714285715,0.35714285714285715,0.5,,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,3.0,,1.0,1.0,,1.0,,,1.0,2.0,2.0,4.0,,1.0,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,0.2,,0.2,,0.5,0.5,0.4,,0.6666666666666666,1.0,,0.42857142857142855,,,,0.5,0.5,,,1.0,,,,,,0.5,0.3786,,0.2222222222222222,1.0,1.0,,,,0.2,,,,0.5,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,3.0,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,False
