EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceOffPoss,LongMidRangeFGA,SecondChanceFG2A,LongMidRangeFrequency,SecondChanceShotQualityAvg,AtRimFGM,ShortMidRangeFGA,FG2M,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyOffPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyPointsPct,2pt And 1 Free Throw Trips,3SecondViolations,BadPassSteals,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,Travels,BlockingFouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,LongMidRangePctBlocked,OffFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,SecondChanceFg3Pct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,FTDefRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Charge Fouls,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,Arc3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BlockedCorner3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101128-200758-201166-201600-201956,1610612745,"Francisco Garcia, Ronnie Brewer, Aaron Brooks, Omer Asik, Omri Casspi","Garcia, Brewer, Brooks, Asik, Casspi",101128-200758-201166-201600-201956,HOU,43.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,66.97674418604652,28.0,15.0,28.0,15.0,1.0,1.0,0.5968,0.5,0.5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201166-201935-203093,1610612745,"Francisco Garcia, Ronnie Brewer, Aaron Brooks, James Harden, Terrence Jones","Garcia, Brewer, Brooks, Harden, Jones",101128-200758-201166-201935-203093,HOU,5.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201166-201956-202962,1610612745,"Francisco Garcia, Ronnie Brewer, Aaron Brooks, Omri Casspi, Greg Smith","Garcia, Brewer, Brooks, Casspi, Smith",101128-200758-201166-201956-202962,HOU,24.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,60.0,23.0,,,,,,0.3528,,,,20.9,1.0,1.0,1.0,1.0,0.3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201935-201976-2730,1610612745,"Francisco Garcia, Ronnie Brewer, James Harden, Patrick Beverley, Dwight Howard","Garcia, Brewer, Harden, Beverley, Howard",101128-200758-201935-201976-2730,HOU,93.0,1,2.0,,3.0,4.0,7.0,1.0,3.0,,2.0,,,1.0,1.0,3.0,,,,1.0,,,,0.3333333333333333,,,0.5,0.5,,,108.38709677419355,10.666666666666666,15.25,8.333333333333334,15.25,0.3333333333333333,0.3333333333333333,0.47890000000000005,,,,8.533333333333333,1.0,1.0,,0.3333333333333333,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201935-202391-203093,1610612745,"Francisco Garcia, Ronnie Brewer, James Harden, Jeremy Lin, Terrence Jones","Garcia, Brewer, Harden, Lin, Jones",101128-200758-201935-202391-203093,HOU,5.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,1.0,0.37035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37035,26.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201956-202718-203093,1610612745,"Francisco Garcia, Ronnie Brewer, Omri Casspi, Chandler Parsons, Terrence Jones","Garcia, Brewer, Casspi, Parsons, Jones",101128-200758-201956-202718-203093,HOU,234.0,1,4.0,3.0,7.0,8.0,15.0,6.0,7.0,,13.0,,4.0,2.0,2.0,4.0,,1.0,1.0,1.0,,,,0.8125,1.0,1.0,1.0,1.0,1.0,,92.3076923076923,15.285714285714286,15.875,15.0,15.875,0.75,0.875,0.6237,,,0.3076923076923077,2.7142857142857144,2.0,1.0,2.0,0.125,0.6614,5.0,,5.0,10.0,2.0,1.0,2.0,1.0,5.0,,2.0,2.0,,,,,,,,9.0,0.2,0.3333333333333333,0.7142857142857143,0.8125,1.0,,1.0,,1.0,,0.8333333333333334,0.8333333333333334,0.2,,,1.0,,1.0,,1.0,,0.125,0.125,,,26.7,,3.0,2.0,2.0,1.0,1.0,2.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-200758-201976-202391-203093,1610612745,"Francisco Garcia, Ronnie Brewer, Patrick Beverley, Jeremy Lin, Terrence Jones","Garcia, Brewer, Beverley, Lin, Jones",101128-200758-201976-202391-203093,HOU,67.0,1,1.0,2.0,3.0,2.0,5.0,4.0,4.0,,2.0,,2.0,1.0,1.0,2.0,,,,,,,,0.25,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,107.46268656716417,11.333333333333334,16.5,8.666666666666666,16.5,1.0,1.0,0.629,,,1.0,1.175,2.0,,2.0,,0.663,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,0.25,0.25,,1.0,1.0,,,1.0,0.25,0.25,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,0.5,0.5,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201166-201600-201935-201956,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, James Harden, Omri Casspi","Garcia, Brooks, Asik, Harden, Casspi",101128-201166-201600-201935-201956,HOU,808.0,5,13.0,-9.0,23.0,27.0,50.0,4.0,17.0,1.0,22.0,1.0,3.0,3.0,4.0,16.0,1.0,4.0,3.0,5.0,5.0,3.0,1.0,0.4583333333333333,0.375,0.8,0.2727272727272727,0.3076923076923077,0.5,0.09090909090909091,89.10891089108911,18.0,14.592592592592593,17.043478260869566,13.25925925925926,0.17391304347826086,0.43478260869565216,0.4504136363636364,0.041666666666666664,0.05555555555555555,0.13636363636363635,10.700000000000001,3.0,6.0,3.0,0.2608695652173913,0.43785,2.0,7.0,6.0,31.0,6.0,3.0,5.0,1.0,12.0,6.0,6.0,12.0,,,1.0,,,5.0,8.0,19.0,0.5,0.5,0.35294117647058826,0.45652173913043476,1.0,0.6,0.75,0.5,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.30434782608695654,6.0,4.0,2.0,6.0,2.0,3.0,6.0,0.2608695652173913,0.17391304347826086,0.25,0.44002857142857144,31.483333333333334,0.2608695652173913,7.0,1.0,1.0,2.0,3.0,1.0,6.0,6.0,,2.0,2.0,1.0,0.6666666666666666,0.5,0.6,0.3333333333333333,0.3333333333333333,,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,2.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.125,0.125,0.11764705882352941,0.25,0.14285714285714285,0.5,1.0,1.0,0.42857142857142855,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08695652173913043,0.5,0.5,1.0,0.25,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201166-201600-201935-202700,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, James Harden, Donatas Motiejunas","Garcia, Brooks, Asik, Harden, Motiejunas",101128-201166-201600-201935-202700,HOU,314.0,1,5.0,4.0,10.0,9.0,19.0,7.0,11.0,,14.0,,4.0,2.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,0.6363636363636364,1.0,,0.5,0.5,1.0,,87.13375796178345,17.4,15.555555555555555,16.9,14.555555555555555,0.6363636363636364,0.6363636363636364,0.45047272727272725,0.09090909090909091,0.09090909090909091,0.2857142857142857,6.381818181818182,2.0,2.0,2.0,0.18181818181818182,0.429,5.0,2.0,7.0,10.0,8.0,4.0,4.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,10.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.5,1.0,0.6666666666666666,,,1.0,0.7142857142857143,0.8333333333333334,0.6,0.18181818181818182,,,,,,,,,,,,,,4.0,2.0,2.0,,,2.0,6.0,,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.09090909090909091,0.14285714285714285,,,,,0.5,0.5,1.0,0.5,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
101128-201166-201600-201935-202718,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, James Harden, Chandler Parsons","Garcia, Brooks, Asik, Harden, Parsons",101128-201166-201600-201935-202718,HOU,219.0,3,4.0,,9.0,7.0,16.0,,4.0,2.0,8.0,,,,,1.0,,1.0,1.0,2.0,3.0,2.0,1.0,0.6666666666666666,,0.5,,,,,105.2054794520548,11.333333333333334,16.714285714285715,11.333333333333334,15.428571428571429,,0.2,0.42673000000000005,0.16666666666666666,0.2,,11.5,,1.0,,0.2,,,3.0,3.0,8.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,8.0,,,0.75,0.6,,0.5,0.3333333333333333,,,1.0,,,,0.6,2.0,1.0,,1.0,,1.0,2.0,0.2,0.2,,0.4412,24.3,0.2222222222222222,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2014,2013-14,True
