EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGA,PenaltyFG2A,FTDefRebounds,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,LostBallSteals,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyTurnovers,Charge Fouls,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,Travels,OffCorner3ReboundPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3FGM,3pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyArc3Accuracy,BlockingFouls,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Arc3PctBlocked,LongMidRangePctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1740-201962-2544-2617-951,1610612748,"Rashard Lewis, Toney Douglas, LeBron James, Udonis Haslem, Ray Allen","Lewis, Douglas, James, Haslem, Allen",1740-201962-2544-2617-951,MIA,36.0,1,1.0,2.0,1.0,1.0,,2.0,,,,,,,3.0,1.0,,,,1.0,,3.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,3.0,,,,1.5,1.5,,,,,,,,,,,80.0,20.0,16.0,20.0,15.0,,,,,,,1.0,0.63885,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,23.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-203120-2544-951,1610612748,"Rashard Lewis, Norris Cole, Justin Hamilton, LeBron James, Ray Allen","Lewis, Cole, Hamilton, James, Allen",1740-202708-203120-2544-951,MIA,348.0,2,6.0,-11.0,10.0,12.0,,22.0,2.0,4.0,,1.0,3.0,7.0,9.0,20.0,,4.0,2.0,3.0,2.0,7.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,9.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5625,0.5625,0.5,,,0.5,0.3333333333333333,,,,,,91.0344827586207,18.8,13.333333333333334,18.8,11.75,0.5,0.5,0.6666666666666666,1.0,0.125,,0.625,0.53658125,,7.214285714285714,1.0,5.0,2.0,,1.0,1.0,1.0,0.25,,0.1,,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,0.125,,,,,,22.8,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.125,,,,,,1.0,,1.0,1.0,,,0.14285714285714285,0.25,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2365-2544,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, LeBron James","Lewis, Cole, Battier, Andersen, James",1740-202708-2203-2365-2544,MIA,616.0,4,10.0,24.0,19.0,20.0,2.0,39.0,6.0,7.0,1.0,3.0,9.0,14.0,32.0,8.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,7.0,11.0,4.0,15.0,,,2.0,,,2.0,1.0,2.0,7.0,,1.0,1.0,1.0,28.0,0.2222222222222222,0.2222222222222222,0.6428571428571429,0.65625,0.7619047619047619,,0.6363636363636364,0.6,0.75,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,91.16883116883116,12.473684210526315,18.95,11.68421052631579,18.35,0.4375,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.1875,0.5,0.5625,0.548415625,0.5847,7.371428571428572,9.0,8.0,4.0,7.0,1.0,9.0,1.0,0.25,0.5932625,0.47368421052631576,4.0,5.0,11.0,4.0,9.0,17.0,11.0,3.0,17.0,3.0,0.5714285714285714,0.5,0.7083333333333334,1.0,0.625,0.8,0.53125,1.0,1.0,1.0,2.0,,1.0,1.0,,,,0.5,0.5,0.125,0.0625,1.0,1.0,,1.0,24.35,,1.0,2.0,1.0,1.0,,1.0,4.0,14.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,0.5,1.0,1.0,,0.8,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0625,,0.5,0.16666666666666666,0.1875,0.125,,3.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,4.0,1.0,,,,,1.0,,1.0,,,0.125,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2365-2548,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, Dwyane Wade","Lewis, Cole, Battier, Andersen, Wade",1740-202708-2203-2365-2548,MIA,225.0,3,4.0,-5.0,6.0,6.0,,12.0,,,,,,2.0,3.0,8.0,,,,1.0,,3.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,3.0,,,,0.375,0.375,0.5,,,0.5,0.2,,,,,0.5,76.8,15.5,22.0,15.5,13.333333333333334,,,,,,,0.5,0.4730875,,19.4,,2.0,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,0.5,0.5,0.5,0.25,,,,,24.7,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2365-951,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, Ray Allen","Lewis, Cole, Battier, Andersen, Allen",1740-202708-2203-2365-951,MIA,82.0,1,1.0,-4.0,3.0,2.0,,5.0,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,87.80487804878048,23.666666666666668,5.5,23.666666666666668,5.5,,,,,,,1.0,0.5346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,0.5,,,,,24.9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2544-2547,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, LeBron James, Chris Bosh","Lewis, Cole, Battier, James, Bosh",1740-202708-2203-2544-2547,MIA,104.0,1,2.0,-1.0,3.0,3.0,,6.0,,,,,1.0,1.0,2.0,3.0,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,2.0,1.0,3.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,83.07692307692308,11.666666666666666,23.0,11.666666666666666,20.666666666666668,,,,,,,,0.3584,,17.2,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2547-2548,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Bosh, Dwyane Wade","Lewis, Cole, Battier, Bosh, Wade",1740-202708-2203-2547-2548,MIA,51.0,1,1.0,-3.0,2.0,3.0,,5.0,,,,,1.0,1.0,2.0,5.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,141.1764705882353,12.5,8.666666666666666,12.5,8.666666666666666,,,,,,,,0.4275,,18.4,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2203-2547-951,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Bosh, Ray Allen","Lewis, Cole, Battier, Bosh, Allen",1740-202708-2203-2547-951,MIA,286.0,1,5.0,11.0,9.0,10.0,,19.0,3.0,3.0,,2.0,6.0,7.0,12.0,1.0,,10.0,5.0,5.0,2.0,10.0,,1.0,5.0,6.0,,6.0,,,,,,,,2.0,2.0,,,,,12.0,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.6666666666666666,,0.7142857142857143,,0.5,0.6666666666666666,,,0.5,0.6666666666666666,,95.66433566433567,9.0,20.5,9.0,18.4,0.3333333333333333,1.0,1.0,0.6666666666666666,0.2222222222222222,,0.5555555555555556,0.5602055555555556,,7.628571428571428,,,2.0,,,,,0.2222222222222222,,,,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,0.2222222222222222,0.1111111111111111,,,,,24.05,,2.0,1.0,1.0,,,,,2.0,,,,3.0,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,0.5,0.5,0.1111111111111111,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2427-2544,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, Roger Mason Jr., LeBron James","Lewis, Cole, Andersen, Mason Jr., James",1740-202708-2365-2427-2544,MIA,1036.0,5,17.0,4.0,33.0,30.0,4.0,63.0,6.0,9.0,2.0,4.0,8.0,14.0,39.0,35.0,3.0,12.0,6.0,9.0,5.0,21.0,1.0,3.0,6.0,9.0,4.0,13.0,3.0,3.0,1.0,,,4.0,2.0,6.0,6.0,1.0,2.0,2.0,2.0,35.0,0.75,0.75,0.5714285714285714,0.5483870967741935,0.5909090909090909,0.75,0.8571428571428571,0.16666666666666666,0.75,0.8181818181818182,0.23529411764705882,0.5,1.0,1.0,0.6666666666666666,87.56756756756758,18.242424242424242,14.466666666666667,17.060606060606062,13.266666666666667,0.2903225806451613,0.6666666666666666,0.75,0.8333333333333334,0.12903225806451613,0.5,0.8387096774193549,0.5386177419354838,0.3902,3.585714285714286,15.0,4.0,1.0,4.0,,15.0,,0.03225806451612903,0.5305708333333333,0.45454545454545453,2.0,3.0,5.0,3.0,4.0,22.0,5.0,1.0,22.0,1.0,0.75,0.75,0.7857142857142857,1.0,0.25,0.6666666666666666,0.5641025641025641,5.0,10.0,6.0,17.0,9.0,10.0,5.0,3.0,2.0,0.5,0.35294117647058826,0.35294117647058826,0.5483870967741935,0.3225806451612903,0.5,0.5,0.4,0.5,24.776470588235295,2.0,2.0,,7.0,,2.0,1.0,4.0,4.0,,3.0,,2.0,1.0,,1.0,,2.0,2.0,0.6666666666666666,0.5,0.5,0.2727272727272727,,0.2,0.6666666666666666,,1.0,0.5,0.5,,,0.22580645161290322,1.0,,0.0625,0.13333333333333333,0.10256410256410256,1.0,9.0,1.0,1.0,,1.0,0.07142857142857142,0.1111111111111111,,0.14285714285714285,0.14285714285714285,1.0,1.0,0.5,,,1.0,,,,,,,,,,1.0,5.0,,8.0,2.0,0.25,0.4166666666666667,1.0,3.0,4.0,2.0,,0.5,0.25,0.3333333333333333,,,,,,,,,,,1.0,,0.3333333333333333,,,,,3.0,,,0.6,,,,,0.5,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2427-2547,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, Roger Mason Jr., Chris Bosh","Lewis, Cole, Andersen, Mason Jr., Bosh",1740-202708-2365-2427-2547,MIA,440.0,1,7.0,8.0,13.0,13.0,1.0,26.0,2.0,2.0,,,5.0,6.0,21.0,13.0,1.0,4.0,2.0,5.0,1.0,13.0,,3.0,2.0,5.0,1.0,6.0,2.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,,1.0,1.0,1.0,19.0,0.4,0.4,0.8333333333333334,0.95,0.9545454545454546,0.6666666666666666,0.4,,0.75,0.5555555555555556,0.5,,1.0,,0.75,85.0909090909091,16.307692307692307,17.53846153846154,15.461538461538462,16.076923076923077,0.2,1.0,1.0,0.5,,,0.6,0.54167,,12.266666666666666,2.0,3.0,4.0,,,2.0,,0.4,0.61395,0.15384615384615385,,,2.0,,,3.0,2.0,,3.0,,,1.5,1.5,,,,0.14285714285714285,1.0,1.0,3.0,4.0,9.0,1.0,1.0,3.0,1.0,1.0,0.75,0.75,0.4,0.1,1.0,1.0,1.0,1.0,24.8,,,3.0,3.0,,1.0,,2.0,6.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,0.75,0.75,0.3,,,0.09090909090909091,0.14285714285714285,0.09523809523809523,2.0,,,2.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2544-2547,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, Chris Bosh","Lewis, Cole, Andersen, James, Bosh",1740-202708-2365-2544-2547,MIA,40.0,1,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,36.0,,40.0,,27.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2544-2548,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, Dwyane Wade","Lewis, Cole, Andersen, James, Wade",1740-202708-2365-2544-2548,MIA,437.0,6,7.0,-4.0,14.0,14.0,2.0,28.0,3.0,3.0,,1.0,5.0,10.0,12.0,16.0,1.0,8.0,4.0,4.0,3.0,8.0,1.0,2.0,3.0,5.0,2.0,7.0,2.0,1.0,1.0,,1.0,3.0,,1.0,2.0,,,,,12.0,0.8,0.8,0.5,0.4166666666666667,0.46153846153846156,0.6666666666666666,1.0,0.2,1.0,1.0,0.2857142857142857,,1.0,1.0,1.0,92.2654462242563,17.928571428571427,13.285714285714286,16.0,13.285714285714286,0.25,1.0,1.0,1.0,0.08333333333333333,,0.4166666666666667,0.5077833333333334,0.3699,11.49,,1.0,6.0,,,,,0.5,,,,,2.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.16666666666666666,,,,,,22.7,,,2.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.07692307692307693,0.09090909090909091,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,1.0,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2544-2592,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, James Jones","Lewis, Cole, Andersen, James, Jones",1740-202708-2365-2544-2592,MIA,827.0,5,14.0,4.0,24.0,25.0,2.0,49.0,5.0,5.0,,,6.0,6.0,26.0,22.0,,6.0,3.0,6.0,2.0,15.0,,3.0,6.0,9.0,2.0,11.0,1.0,,4.0,,1.0,5.0,,3.0,4.0,,1.0,,1.0,22.0,0.5,0.5,1.0,0.5,0.5416666666666666,0.2,0.8571428571428571,,0.75,0.8181818181818182,0.25,,1.0,0.5,1.0,85.3204353083434,15.916666666666666,17.8,15.458333333333334,16.64,0.23809523809523808,1.0,1.0,0.4,,,0.9523809523809523,0.5085578947368421,0.20055,4.1499999999999995,16.0,6.0,1.0,4.0,,16.0,,0.047619047619047616,0.5062625,0.6666666666666666,4.0,4.0,5.0,4.0,3.0,14.0,6.0,1.0,14.0,1.0,1.0,0.39285714285714285,0.4375,0.5,0.2857142857142857,1.0,0.5384615384615384,2.0,10.0,3.0,15.0,9.0,8.0,2.0,3.0,2.0,1.0,0.2,0.23076923076923078,0.7142857142857143,0.47619047619047616,0.2,0.2,1.0,0.25,29.526666666666664,,,1.0,5.0,,,1.0,4.0,6.0,,2.0,,1.0,1.0,2.0,,,2.0,1.0,,1.5,1.0,0.25,,0.2,1.0,,1.0,,,1.0,1.0,0.23809523809523808,,,0.08695652173913043,0.25,0.15384615384615385,1.0,,,1.0,1.0,,,,1.0,0.2,0.25,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,8.0,1.0,10.0,,1.0,0.5714285714285714,,2.0,1.0,4.0,,0.1,0.14285714285714285,,,1.0,,1.0,,,1.0,1.0,,,,1.0,0.3333333333333333,2.0,1.0,0.06666666666666667,0.2,1.0,,,0.125,,,,,,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2544-951,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, LeBron James, Ray Allen","Lewis, Cole, Andersen, James, Allen",1740-202708-2365-2544-951,MIA,5058.0,25,84.0,-9.0,154.0,157.0,15.0,311.0,23.0,38.0,9.0,15.0,40.0,70.0,161.0,170.0,13.0,30.0,15.0,30.0,11.0,75.0,9.0,15.0,32.0,55.0,15.0,70.0,18.0,13.0,14.0,4.0,5.0,32.0,19.0,33.0,32.0,2.0,8.0,3.0,8.0,141.0,0.375,0.40540540540540543,0.5714285714285714,0.5413223140495868,0.579136690647482,0.5625,0.6808510638297872,0.3333333333333333,0.7894736842105263,0.7121212121212122,0.25,0.375,0.8235294117647058,0.6875,0.8461538461538461,88.54092526690391,16.564935064935064,15.968152866242038,15.720779220779221,15.388535031847134,0.3140495867768595,0.6052631578947368,0.6571428571428571,0.4782608695652174,0.12396694214876033,0.5625,0.7355371900826446,0.5173041666666667,0.5189875,7.2371428571428575,73.0,87.0,17.0,31.0,8.0,73.0,1.0,0.14049586776859505,0.5222546296296297,0.474025974025974,12.0,17.0,30.0,19.0,18.0,83.0,39.0,6.0,83.0,6.0,0.6129032258064516,0.5909090909090909,0.6384615384615384,0.6666666666666666,0.3090909090909091,0.7058823529411765,0.515527950310559,10.0,26.0,17.0,51.0,45.0,26.0,10.0,15.0,8.0,0.8823529411764706,0.3333333333333333,0.3333333333333333,0.4214876033057851,0.21487603305785125,0.38461538461538464,0.38461538461538464,0.8,0.38461538461538464,24.701960784313723,5.0,6.0,11.0,25.0,1.0,6.0,3.0,20.0,50.0,6.0,6.0,1.0,15.0,11.0,5.0,1.0,,15.0,6.0,0.46153846153846156,0.5625,0.5882352941176471,0.18181818181818182,0.35714285714285715,0.2,0.5,0.017857142857142856,0.75,0.4,0.42857142857142855,0.6470588235294118,0.6470588235294118,0.2066115702479339,0.5555555555555556,0.0625,0.11278195488721804,0.18292682926829268,0.12422360248447205,7.0,6.0,4.0,7.0,4.0,4.0,0.05714285714285714,0.07894736842105263,0.36363636363636365,0.28,0.28,1.0,,,1.0,2.0,3.0,,,1.0,2.0,0.6666666666666666,1.0,1.0,0.06666666666666667,,2.0,10.0,2.0,24.0,3.0,0.125,0.18181818181818182,6.0,14.0,9.0,15.0,1.0,0.375,0.2545454545454545,0.42857142857142855,1.0,4.0,0.2,1.0,1.0,,0.5,1.0,,,,4.0,0.16666666666666666,,,,,3.0,,5.0,0.3,1.0,,,,0.2,,,,,,,,1610612748,2014,2013-14,False
1740-202708-2365-2547-951,1610612748,"Rashard Lewis, Norris Cole, Chris Andersen, Chris Bosh, Ray Allen","Lewis, Cole, Andersen, Bosh, Allen",1740-202708-2365-2547-951,MIA,1200.0,9,20.0,-3.0,31.0,34.0,4.0,65.0,4.0,9.0,3.0,11.0,9.0,23.0,25.0,28.0,5.0,6.0,3.0,4.0,1.0,9.0,3.0,4.0,9.0,14.0,5.0,19.0,1.0,1.0,2.0,,,3.0,3.0,6.0,7.0,,1.0,1.0,1.0,19.0,0.3333333333333333,0.375,0.391304347826087,0.3387096774193548,0.36764705882352944,0.3333333333333333,0.9,0.21428571428571427,1.0,0.9285714285714286,0.23809523809523808,0.2857142857142857,1.0,0.8333333333333334,1.0,78.0,18.677419354838708,18.264705882352942,17.032258064516128,17.941176470588236,0.2903225806451613,0.4444444444444444,0.5714285714285714,0.25,0.3548387096774194,0.6,0.5483870967741935,0.49573709677419353,0.5135666666666666,6.717391304347826,,,3.0,,1.0,,1.0,0.0967741935483871,,,,,4.0,,1.0,1.0,6.0,1.0,1.0,1.0,,,0.5,,,,0.04,,3.0,1.0,8.0,3.0,3.0,,1.0,,1.0,0.125,0.125,0.25806451612903225,0.0967741935483871,,,,,24.4625,2.0,4.0,1.0,5.0,,3.0,,6.0,12.0,2.0,2.0,,3.0,1.0,2.0,,,2.0,1.0,0.6,0.6,0.6,0.2857142857142857,0.2,0.6666666666666666,1.0,,1.0,0.36363636363636365,0.4,0.3333333333333333,0.3333333333333333,0.16129032258064516,0.6666666666666666,,0.06060606060606061,0.08,0.24,1.0,,3.0,1.0,,2.0,0.13043478260869565,0.2222222222222222,,0.2,0.2,1.0,2.0,0.5,1.0,,,,,,,,,,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1610612748,2014,2013-14,False
