EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,HeaveAttempts,AtRimAssists,Steals,BadPassSteals,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LostBallOutOfBoundsTurnovers,3SecondViolations,OffLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedAtRim,StepOutOfBoundsTurnovers,Loose Ball Fouls,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Travels,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,HeaveMakes,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101114-101154-1891-201572-2207,1610612751,"Deron Williams, Andray Blatche, Jason Terry, Brook Lopez, Joe Johnson","Williams, Blatche, Terry, Lopez, Johnson",101114-101154-1891-201572-2207,BKN,234.0,2,7.0,9.0,8.0,,17.0,5.0,8.0,6.0,1.0,1.0,,0.125,0.2,104.61538461538461,12.11111111111111,15.625,12.11111111111111,15.25,0.5555555555555556,0.6666666666666666,0.5343111111111111,8.2125,4.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,5.0,1.0,1.0,13.0,,,,,,,,,,2.0,3.0,,,,,1.0,5.0,,1.0,11.0,,,3.0,3.0,,3.0,,,,,,,,,1.0,,13.0,,,1.0,1.0,,,1.0,0.625,,0.7222222222222222,,,0.7222222222222222,,,0.1111111111111111,,,,,0.6,,,0.6,,,0.75,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,23.5,,,,8.0,4.0,,1.0,,,1.0,1.0,0.8,0.8,,,1.0,0.1111111111111111,0.125,4.0,,3.0,2.0,2.0,,1.0,,,0.8,1.0,0.75,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1891-201572-2733,1610612751,"Deron Williams, Andray Blatche, Jason Terry, Brook Lopez, Shaun Livingston","Williams, Blatche, Terry, Lopez, Livingston",101114-101154-1891-201572-2733,BKN,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1891-2207-708,1610612751,"Deron Williams, Andray Blatche, Jason Terry, Joe Johnson, Kevin Garnett","Williams, Blatche, Terry, Johnson, Garnett",101114-101154-1891-2207-708,BKN,309.0,2,1.0,10.0,11.0,11.0,21.0,2.0,7.0,9.0,,2.0,1.0,,,97.86407766990291,16.2,13.363636363636363,16.1,12.0,0.25,0.375,0.45066875,11.971428571428572,5.0,10.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,1.0,,,1.0,5.0,,1.0,10.0,1.0,,,2.0,5.0,7.0,,1.0,10.0,4.0,,,1.0,,,,3.0,,,6.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,,1.0,3.0,4.0,1.0,,,,,8.0,10.0,10.0,,,,,,0.7142857142857143,0.7142857142857143,0.625,1.0,0.625,0.625,1.0,0.625,0.125,,,,0.25,0.75,0.5,1.0,0.8,0.6666666666666666,,,,1.0,,0.25,0.5,0.5,0.375,0.6666666666666666,0.6666666666666666,,,,,0.125,,,,1.0,,,,,0.25,,,0.125,,,0.6044,0.45066875,0.2,1.0,24.7,1.0,,,6.0,3.0,1.0,2.0,,4.0,,,0.6,0.75,,1.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-201572-2207,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Brook Lopez, Joe Johnson","Williams, Blatche, Kirilenko, Lopez, Johnson",101114-101154-1905-201572-2207,BKN,45.0,1,,2.0,2.0,,4.0,,1.0,2.0,,,,,,128.0,6.5,16.0,6.5,15.0,,,0.3784,14.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,0.5,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-201977-203141,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Marcus Thornton, Mirza Teletovic","Williams, Blatche, Kirilenko, Thornton, Teletovic",101114-101154-1905-201977-203141,BKN,1875.0,9,1.0,63.0,62.0,13.0,125.0,20.0,35.0,62.0,,24.0,1.0,,,96.0,13.968253968253968,16.048387096774192,13.444444444444445,15.161290322580646,0.425531914893617,0.6808510638297872,0.5322712765957447,7.142857142857143,31.0,13.0,8.0,5.0,5.0,1.0,4.0,3.0,11.0,1.0,2.0,,,,,2.0,10.0,1.0,,1.0,16.0,3.0,12.0,63.0,5.0,,1.0,12.0,3.0,6.0,,1.0,9.0,18.0,9.0,,10.0,2.0,,3.0,10.0,2.0,1.0,23.0,7.0,10.0,14.0,26.0,10.0,36.0,11.0,2.0,5.0,3.0,14.0,11.0,2.0,1.0,14.0,,51.0,9.0,13.0,1.0,0.25,,,0.25,0.45714285714285713,0.5,0.43617021276595747,0.5,0.42857142857142855,0.5254237288135594,0.6666666666666666,0.5,0.2553191489361702,,,,0.7857142857142857,0.7777777777777778,0.3684210526315789,0.7142857142857143,0.75,0.35714285714285715,0.5,0.6666666666666666,0.5,1.0,0.7692307692307693,0.0851063829787234,0.25,0.25,0.23404255319148937,0.2727272727272727,0.2727272727272727,0.0425531914893617,0.5,0.5,1.0,0.2127659574468085,0.2,0.2,1.0,0.8333333333333334,,,,0.16666666666666666,0.7142857142857143,,,0.14285714285714285,,0.2,0.5523,0.6223785714285714,0.19047619047619047,0.14285714285714285,24.741666666666664,0.20634920634920634,22.0,3.0,14.0,7.0,,1.0,2.0,4.0,26.0,10.0,0.4375,0.5384615384615384,1.0,,0.3333333333333333,0.1896551724137931,0.2222222222222222,12.0,,6.0,6.0,4.0,2.0,,1.0,1.0,0.6,0.6,0.5,,,0.125,3.0,0.6,3.0,3.0,6.0,6.0,3.0,1.0,6.0,1.0,,,5.0,,1.0,5.0,3.0,0.6,,0.3333333333333333,0.6666666666666666,0.375,,0.03571428571428571,0.6,0.6,,4.0,,1.0,,,,,,,2.0,,1.0,,,,,1.0,1.0,0.07692307692307693,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-201977-2207,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Marcus Thornton, Joe Johnson","Williams, Blatche, Kirilenko, Thornton, Johnson",101114-101154-1905-201977-2207,BKN,238.0,2,-1.0,7.0,6.0,1.0,13.0,4.0,5.0,7.0,1.0,,,0.2,0.25,78.65546218487394,19.285714285714285,17.166666666666668,17.428571428571427,17.166666666666668,0.6666666666666666,0.8333333333333334,0.47147500000000003,3.3,4.0,3.0,2.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,3.0,,1.0,6.0,,,,,1.0,2.0,,1.0,2.0,6.0,,,1.0,,,,,,,,1.0,1.0,2.0,3.0,2.0,5.0,,,,3.0,3.0,,,,1.0,,6.0,2.0,3.0,,,,,,0.6,0.5,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.16666666666666666,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,0.16666666666666666,,,,,,,,,0.6666666666666666,,,0.3333333333333333,,,,0.4957833333333333,,0.3333333333333333,25.4,0.42857142857142855,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,0.5,0.6666666666666666,,1.0,,,1.0,0.5,,,,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-203141-2207,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Mirza Teletovic, Joe Johnson","Williams, Blatche, Kirilenko, Teletovic, Johnson",101114-101154-1905-203141-2207,BKN,711.0,5,-1.0,25.0,25.0,13.0,50.0,6.0,18.0,25.0,3.0,7.0,3.0,0.16666666666666666,0.3333333333333333,101.26582278481013,15.88,12.56,14.84,12.32,0.2857142857142857,0.42857142857142855,0.45987857142857147,8.916666666666666,12.0,16.0,4.0,1.0,4.0,2.0,6.0,2.0,6.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,3.0,24.0,2.0,,2.0,,4.0,13.0,1.0,3.0,15.0,8.0,3.0,,2.0,1.0,,1.0,3.0,1.0,,7.0,4.0,4.0,5.0,10.0,4.0,14.0,1.0,,1.0,2.0,3.0,2.0,,,9.0,1.0,24.0,15.0,16.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.35714285714285715,,0.34375,0.4444444444444444,,0.39473684210526316,0.14285714285714285,,,,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8,0.8181818181818182,0.2857142857142857,0.5,,0.6666666666666666,1.0,0.8,0.2857142857142857,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.047619047619047616,,,,0.09523809523809523,0.5,0.5,1.0,0.25,0.25,,,0.25,0.25,0.0625,,0.125,0.5,0.5,0.561225,0.470084375,,0.625,24.7,0.64,9.0,4.0,4.0,2.0,,,1.0,3.0,13.0,4.0,0.3333333333333333,0.3333333333333333,1.0,,,0.19230769230769232,0.18181818181818182,2.0,,2.0,,,,,1.0,,0.3333333333333333,0.5,1.0,1.0,,0.25,1.0,0.25,,,,,,1.0,,,,1.0,,,,,,,0.16666666666666666,,0.25,,,0.09090909090909091,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.25,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-203141-2733,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Mirza Teletovic, Shaun Livingston","Williams, Blatche, Kirilenko, Teletovic, Livingston",101114-101154-1905-203141-2733,BKN,112.0,1,-1.0,4.0,3.0,,7.0,2.0,2.0,4.0,,,,,,90.0,14.75,17.666666666666668,13.0,17.666666666666668,0.5,1.0,0.6201,1.4,2.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,,,,,3.0,,,1.0,0.5,,,0.5,,,0.375,,,0.375,,,0.5,,,,,,0.5,1.0,1.0,0.6666666666666666,0.5,,,,1.0,,,,,,,,,,,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-203268-2207,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Jorge Gutierrez, Joe Johnson","Williams, Blatche, Kirilenko, Gutierrez, Johnson",101114-101154-1905-203268-2207,BKN,150.0,1,,5.0,5.0,5.0,10.0,1.0,2.0,6.0,,,,,,96.0,14.6,15.4,14.6,15.4,0.3333333333333333,0.6666666666666666,0.47213333333333335,10.65,2.0,4.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,1.0,2.0,1.0,1.0,6.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,6.0,6.0,4.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.8333333333333334,,0.8333333333333334,0.75,,0.75,0.3333333333333333,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.47213333333333335,,1.0,25.9,0.8,1.0,1.0,,,,,,,2.0,1.0,,,,,,0.25,0.3333333333333333,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-203486-2733,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Mason Plumlee, Shaun Livingston","Williams, Blatche, Kirilenko, Plumlee, Livingston",101114-101154-1905-203486-2733,BKN,50.0,1,-1.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,,2.0,2.0,,,144.0,11.0,9.333333333333334,11.0,9.333333333333334,0.5,1.0,0.65565,0.9,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,,,0.75,,,0.75,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-1905-2207-2733,1610612751,"Deron Williams, Andray Blatche, Andrei Kirilenko, Joe Johnson, Shaun Livingston","Williams, Blatche, Kirilenko, Johnson, Livingston",101114-101154-1905-2207-2733,BKN,624.0,4,-2.0,19.0,21.0,3.0,40.0,10.0,14.0,25.0,,7.0,2.0,,,92.3076923076923,16.94736842105263,14.380952380952381,16.842105263157894,14.0,0.5555555555555556,0.7777777777777778,0.5342472222222222,6.278571428571429,10.0,2.0,3.0,3.0,2.0,,1.0,,3.0,,,,,,,1.0,4.0,,,1.0,10.0,1.0,4.0,23.0,3.0,,,6.0,2.0,3.0,,1.0,4.0,12.0,3.0,,4.0,1.0,1.0,1.0,5.0,1.0,,11.0,3.0,3.0,,4.0,4.0,8.0,4.0,,1.0,1.0,5.0,3.0,,1.0,2.0,,17.0,4.0,2.0,1.0,0.25,,,0.25,0.7142857142857143,0.6666666666666666,0.6388888888888888,1.0,0.5,0.6388888888888888,1.0,0.5,0.2222222222222222,0.25,,0.25,0.8,,0.75,1.0,0.6,0.5714285714285714,,,,,1.0,0.05555555555555555,,,0.16666666666666666,,,,,,,0.2222222222222222,0.25,0.3333333333333333,1.0,1.0,,,,,0.5,,,0.25,,0.25,0.44273333333333337,0.479375,0.2608695652173913,0.17391304347826086,25.125,0.10526315789473684,,,8.0,4.0,,,1.0,,,,0.4,0.5714285714285714,1.0,,,,,10.0,,4.0,2.0,2.0,,,,,1.0,1.0,0.4,,,0.6666666666666666,2.0,1.0,3.0,3.0,,6.0,1.0,1.0,3.0,,,,,,,,,1.0,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-201977-203141-2207,1610612751,"Deron Williams, Andray Blatche, Marcus Thornton, Mirza Teletovic, Joe Johnson","Williams, Blatche, Thornton, Teletovic, Johnson",101114-101154-201977-203141-2207,BKN,701.0,6,3.0,25.0,25.0,8.0,50.0,5.0,12.0,26.0,,5.0,,,,102.71041369472182,13.08,14.96,13.08,14.76,0.3125,0.5625,0.475909375,8.391666666666667,12.0,19.0,1.0,1.0,5.0,1.0,3.0,2.0,4.0,,,,,,,1.0,4.0,,1.0,3.0,8.0,1.0,4.0,29.0,1.0,,,2.0,8.0,11.0,1.0,3.0,27.0,4.0,3.0,,4.0,1.0,,1.0,7.0,1.0,,15.0,1.0,3.0,5.0,9.0,1.0,10.0,,,,3.0,3.0,3.0,,1.0,10.0,,27.0,27.0,19.0,1.0,0.25,,0.3333333333333333,0.25,0.6666666666666666,0.7272727272727273,0.59375,1.0,0.6785714285714286,0.6590909090909091,1.0,0.75,0.25,,,,,0.7142857142857143,0.3333333333333333,1.0,0.8,0.2,,,0.75,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,,,,,0.25,0.25,0.25,1.0,1.0,,,,,0.35714285714285715,,,0.21428571428571427,0.3333333333333333,0.25,0.5846,0.47606785714285715,0.06896551724137931,0.9310344827586207,24.9,0.76,10.0,8.0,12.0,6.0,1.0,1.0,1.0,2.0,13.0,5.0,0.75,0.8571428571428571,1.0,1.0,0.5,0.25,0.3125,5.0,,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,0.8,,,0.5,5.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-201977-203486-2207,1610612751,"Deron Williams, Andray Blatche, Marcus Thornton, Mason Plumlee, Joe Johnson","Williams, Blatche, Thornton, Plumlee, Johnson",101114-101154-201977-203486-2207,BKN,91.0,1,-5.0,3.0,3.0,3.0,6.0,,2.0,5.0,,2.0,,,,94.94505494505495,16.0,14.333333333333334,16.0,14.333333333333334,,,0.3883,13.45,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.3883,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-201977-2207-2733,1610612751,"Deron Williams, Andray Blatche, Marcus Thornton, Joe Johnson, Shaun Livingston","Williams, Blatche, Thornton, Johnson, Livingston",101114-101154-201977-2207-2733,BKN,33.0,1,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,,87.27272727272727,20.0,13.0,20.0,13.0,1.0,1.0,0.3829,3.4,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,1.0,,1.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-203141-203268-2207,1610612751,"Deron Williams, Andray Blatche, Mirza Teletovic, Jorge Gutierrez, Joe Johnson","Williams, Blatche, Teletovic, Gutierrez, Johnson",101114-101154-203141-203268-2207,BKN,79.0,1,-1.0,2.0,1.0,,3.0,,1.0,3.0,,,,,,54.68354430379747,29.0,21.0,19.5,21.0,,0.6666666666666666,0.41496666666666665,6.4,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,1.0,,2.0,,,,,,1.0,,2.0,2.0,,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,,,,,,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,,,,,,,1.0,,,,,0.6666666666666666,,,,,0.3786,0.41496666666666665,,1.0,23.4,1.0,,,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
101114-101154-203141-2207-2733,1610612751,"Deron Williams, Andray Blatche, Mirza Teletovic, Joe Johnson, Shaun Livingston","Williams, Blatche, Teletovic, Johnson, Livingston",101114-101154-203141-2207-2733,BKN,982.0,9,12.0,29.0,33.0,6.0,62.0,12.0,21.0,32.0,2.0,6.0,,0.09523809523809523,0.16666666666666666,90.91649694501018,14.344827586206897,17.151515151515152,13.551724137931034,16.21212121212121,0.46153846153846156,0.6538461538461539,0.4955211538461538,6.457142857142857,16.0,13.0,2.0,4.0,7.0,5.0,5.0,3.0,4.0,1.0,3.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,16.0,2.0,5.0,44.0,4.0,,,4.0,9.0,11.0,2.0,2.0,25.0,22.0,6.0,,2.0,1.0,,2.0,7.0,1.0,1.0,16.0,3.0,4.0,8.0,13.0,4.0,17.0,2.0,,,,2.0,1.0,,,11.0,1.0,40.0,25.0,13.0,1.0,0.4,,1.0,0.4,0.7619047619047619,0.8181818181818182,0.7307692307692307,0.5,0.9230769230769231,0.6875,0.5,0.8928571428571429,0.19230769230769232,,,,1.0,0.6153846153846154,0.75,0.6666666666666666,0.631578947368421,0.5714285714285714,0.75,0.4,0.7142857142857143,1.0,0.6666666666666666,0.19230769230769232,1.0,1.0,0.15384615384615385,0.75,0.75,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.5,0.5,1.0,1.0,,,,,0.5384615384615384,0.07692307692307693,1.0,0.07692307692307693,1.0,0.5,0.5466,0.5428884615384615,0.09090909090909091,0.5681818181818182,24.119999999999997,0.4482758620689655,6.0,1.0,10.0,5.0,1.0,2.0,1.0,,13.0,6.0,0.3125,0.3333333333333333,1.0,0.2,0.6666666666666666,0.1935483870967742,0.23076923076923078,8.0,,2.0,,,,1.0,1.0,1.0,0.6666666666666666,0.8,0.25,,,,6.0,0.8571428571428571,2.0,2.0,,2.0,1.0,1.0,2.0,,,,1.0,,,1.0,,0.5,,0.3333333333333333,,,,0.2,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612751,2014,2013-14,True
