EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeAssists,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,Arc3Assists,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,DefCorner3ReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,HeaveMakes,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,SecondChanceArc3Frequency,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,SecondChanceCorner3FGA,LostBallSteals,Charge Fouls,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceTurnovers,StepOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Defensive 3 Seconds Violations,BlockingFouls,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,team_id,year,season,team_vs
101236-201574-201601-202349-202738,1610612758,"Chuck Hayes, Jason Thompson, Luc Mbah a Moute, Greivis Vasquez, Isaiah Thomas","Hayes, Thompson, Mbah a Moute, Vasquez, Thomas",101236-201574-201601-202349-202738,SAC,49.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,117.55102040816327,12.0,12.5,12.0,11.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-201977-202682-202738,1610612758,"Chuck Hayes, Jason Thompson, Marcus Thornton, Derrick Williams, Isaiah Thomas","Hayes, Thompson, Thornton, Williams, Thomas",101236-201574-201977-202682-202738,SAC,228.0,1,4.0,,8.0,8.0,8.0,8.0,16.0,11.0,2.0,4.0,5.0,,1.0,1.0,4.0,1.0,,8.0,1.0,1.0,101.05263157894737,14.75,13.75,14.125,12.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,11.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,11.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,9.0,11.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.6,1.0,0.6,0.6428571428571429,1.0,0.6428571428571429,0.6875,1.0,0.6875,0.2857142857142857,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.48775714285714283,0.4909,0.48775714285714283,0.18181818181818182,1.0,9.18,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-201977-202738-2422,1610612758,"Chuck Hayes, Jason Thompson, Marcus Thornton, Isaiah Thomas, John Salmons","Hayes, Thompson, Thornton, Thomas, Salmons",101236-201574-201977-202738-2422,SAC,80.0,1,1.0,-3.0,2.0,3.0,,3.0,5.0,5.0,,1.0,1.0,,,,,,,,,,90.0,19.0,14.0,19.0,14.0,,,,,,,,,2.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,1.0,,,2.0,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.42845,,,,,17.8,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-201977-202738-2566,1610612758,"Chuck Hayes, Jason Thompson, Marcus Thornton, Isaiah Thomas, Travis Outlaw","Hayes, Thompson, Thornton, Thomas, Outlaw",101236-201574-201977-202738-2566,SAC,289.0,2,5.0,1.0,10.0,9.0,,,19.0,10.0,,2.0,3.0,1.0,1.0,,3.0,1.0,1.0,,,,94.67128027681662,15.0,15.444444444444445,14.0,14.0,,1.0,1.0,3.0,,,1.0,1.0,4.0,,,,,2.0,,4.0,8.0,1.0,2.0,,11.0,1.0,1.0,2.0,,,,,,,6.0,2.0,,2.0,3.0,,3.0,,1.0,1.0,6.0,,2.0,1.0,,,,3.0,,,9.0,,,0.75,0.75,,0.5,,0.5,0.5,1.0,,0.55,1.0,,0.55,1.0,,0.2,,0.6666666666666666,,0.5,0.2,,,0.5,0.3,0.3333333333333333,0.5,1.0,0.1,1.0,1.0,1.0,0.4,,,,,0.2,,,,,,0.5,0.51275,,,0.18181818181818182,,12.825,24.9,2.0,1.0,1.0,0.5,0.5,0.5,1.0,3.0,1.0,1.0,1.0,2.0,0.125,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-202349-202682-203463,1610612758,"Chuck Hayes, Jason Thompson, Greivis Vasquez, Derrick Williams, Ben McLemore","Hayes, Thompson, Vasquez, Williams, McLemore",101236-201574-202349-202682-203463,SAC,1195.0,4,20.0,12.0,40.0,41.0,10.0,4.0,81.0,38.0,,19.0,25.0,2.0,6.0,2.0,8.0,1.0,1.0,10.0,,,97.60669456066945,14.325,15.170731707317072,13.75,14.024390243902438,0.25,4.0,7.0,11.0,2.0,4.0,5.0,10.0,11.0,,,,,1.0,,17.0,32.0,1.0,1.0,13.0,50.0,3.0,6.0,7.0,4.0,8.0,,,3.0,11.0,20.0,14.0,3.0,1.0,10.0,1.0,11.0,,3.0,2.0,23.0,6.0,17.0,6.0,4.0,2.0,4.0,12.0,17.0,2.0,43.0,11.0,2.0,0.5882352941176471,0.6666666666666666,1.0,1.0,,1.0,0.53125,0.5,0.5,0.5606060606060606,0.5,0.5,0.625,0.5833333333333334,0.55,0.030303030303030304,0.6666666666666666,0.7727272727272727,0.4,0.76,0.4,0.6,0.5,0.75,0.3333333333333333,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.30303030303030304,0.5,0.5555555555555556,0.4,0.3333333333333333,,,,,0.030303030303030304,0.5,0.5,,,,0.36363636363636365,0.4618333333333334,0.5376500000000001,0.4712875,0.14,0.22,9.365625,25.8,5.0,5.0,1.0,0.45454545454545453,0.45454545454545453,1.0,1.0,,1.0,3.0,,,0.09375,0.18181818181818182,,,1.0,1.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,0.1,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.25,0.5,1.0,1.0,0.5,0.18421052631578946,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-202682-202738-203463,1610612758,"Chuck Hayes, Jason Thompson, Derrick Williams, Isaiah Thomas, Ben McLemore","Hayes, Thompson, Williams, Thomas, McLemore",101236-201574-202682-202738-203463,SAC,60.0,1,1.0,-3.0,2.0,3.0,2.0,,5.0,5.0,,,,,1.0,1.0,2.0,,,2.0,,,120.0,13.0,11.333333333333334,13.0,11.333333333333334,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,0.4339,,0.4339,,1.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-202738-203463-2422,1610612758,"Chuck Hayes, Jason Thompson, Isaiah Thomas, Ben McLemore, John Salmons","Hayes, Thompson, Thomas, McLemore, Salmons",101236-201574-202738-203463-2422,SAC,168.0,2,3.0,2.0,5.0,6.0,1.0,1.0,11.0,,1.0,5.0,6.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,94.28571428571429,20.0,11.333333333333334,20.0,11.333333333333334,0.2,,,,,,1.0,4.0,1.0,,,,,,,1.0,5.0,,,,2.0,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,1.0,2.0,1.0,,,,3.0,,,2.0,2.0,,,,,,,,0.2,,1.0,0.2,,1.0,0.2,,1.0,,,1.0,0.25,1.0,0.25,0.3333333333333333,,1.0,,,,,0.8,0.25,0.3333333333333333,,0.2,,,,,,,,,,,,0.40414000000000005,,0.3818,,1.0,11.64,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.25,1.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201574-202738-203463-2566,1610612758,"Chuck Hayes, Jason Thompson, Isaiah Thomas, Ben McLemore, Travis Outlaw","Hayes, Thompson, Thomas, McLemore, Outlaw",101236-201574-202738-203463-2566,SAC,1658.0,6,28.0,-14.0,57.0,51.0,24.0,3.0,108.0,61.0,,19.0,24.0,6.0,12.0,4.0,12.0,3.0,,24.0,1.0,,93.79975874547648,15.052631578947368,15.686274509803921,14.350877192982455,15.137254901960784,0.42105263157894735,5.0,7.0,10.0,3.0,4.0,2.0,13.0,12.0,,1.0,,1.0,6.0,2.0,14.0,35.0,2.0,7.0,13.0,47.0,1.0,4.0,2.0,5.0,13.0,1.0,3.0,8.0,21.0,14.0,14.0,6.0,4.0,7.0,2.0,9.0,,5.0,,20.0,5.0,12.0,5.0,6.0,3.0,4.0,14.0,18.0,4.0,45.0,21.0,4.0,0.5,0.5384615384615384,1.0,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.4,0.25,0.38461538461538464,0.40476190476190477,0.2,0.40625,0.47,0.2,0.4772727272727273,0.16666666666666666,0.5,0.8,0.23809523809523808,0.76,0.2,0.36363636363636365,1.0,0.6,0.23809523809523808,0.7,0.7777777777777778,0.7142857142857143,0.30952380952380953,0.15384615384615385,0.16666666666666666,,0.2857142857142857,0.023809523809523808,,,,0.14285714285714285,0.25,0.75,0.0625,,0.125,0.40476190476190477,0.44917560975609755,0.51071,0.46463,0.0425531914893617,0.44680851063829785,9.848571428571429,30.2,5.0,2.0,0.75,0.4166666666666667,0.4166666666666667,0.4,2.0,,1.0,2.0,,,0.05714285714285714,0.1,,,0.3333333333333333,0.3333333333333333,0.25,1.0,3.0,,2.0,2.0,7.0,,2.0,2.0,,3.0,,1.0,4.0,1.0,3.0,3.0,,3.0,2.0,0.07692307692307693,0.7,,0.14285714285714285,0.8333333333333334,,0.6666666666666666,1.0,0.6,0.3333333333333333,0.10869565217391304,0.10526315789473684,0.125,,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201601-201977-202738-203463,1610612758,"Chuck Hayes, Luc Mbah a Moute, Marcus Thornton, Isaiah Thomas, Ben McLemore","Hayes, Mbah a Moute, Thornton, Thomas, McLemore",101236-201601-201977-202738-203463,SAC,347.0,1,6.0,,12.0,13.0,,5.0,25.0,15.0,,3.0,7.0,,,,1.0,,,,,,103.7463976945245,15.166666666666666,12.692307692307692,14.25,12.692307692307692,,2.0,2.0,3.0,,,1.0,4.0,2.0,,1.0,,,4.0,,4.0,9.0,1.0,5.0,4.0,15.0,1.0,4.0,2.0,,,,,,,6.0,2.0,,4.0,3.0,,3.0,,1.0,1.0,6.0,3.0,1.0,4.0,,,1.0,3.0,5.0,,13.0,,,0.75,1.0,,0.2,,0.2,0.4444444444444444,0.25,,0.39285714285714285,0.25,,0.46875,0.25,,0.35714285714285715,,0.5,0.6,0.75,0.4444444444444444,0.3333333333333333,,,0.21428571428571427,0.6666666666666666,1.0,0.5,0.2857142857142857,0.25,0.3333333333333333,1.0,0.14285714285714285,0.07142857142857142,,,,0.2857142857142857,,,,,,0.5714285714285714,0.4527857142857143,0.36643333333333333,,0.13333333333333333,,8.088888888888889,24.52,1.0,1.0,1.0,0.5,0.5,1.0,1.0,3.0,1.0,2.0,1.0,,0.2222222222222222,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,1.0,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,,,0.5,0.5,0.1875,0.18181818181818182,0.2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
101236-201601-201977-202738-2422,1610612758,"Chuck Hayes, Luc Mbah a Moute, Marcus Thornton, Isaiah Thomas, John Salmons","Hayes, Mbah a Moute, Thornton, Thomas, Salmons",101236-201601-201977-202738-2422,SAC,13.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2014,2013-14,False
