EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,Minutes,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,BlockedAtRim,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,Charge Fouls Drawn,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,Loose Ball Fouls,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BlockingFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,FTOffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,LiveBallTurnoverPct,OffFTReboundPct,SelfORebPct,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
101141-201564-202688-203507-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Brandon Knight, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Mayo, Knight, Antetokounmpo, Pachulia",101141-201564-202688-203507-2585,MIL,69.0,2,2.0,1.0,3.0,4.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,83.47826086956522,,28.0,13.666666666666666,28.0,13.666666666666666,,1.0,0.6033,23.7,1.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,3.0,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-202688-203545-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, Brandon Knight, Miroslav Raduljica, Luke Ridnour","Ilyasova, Mayo, Knight, Raduljica, Ridnour",101141-201564-202688-203545-2557,MIL,31.0,1,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,139.3548387096774,,11.0,9.0,11.0,9.0,,0.5,0.57405,,1.0,,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203114-203489,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Khris Middleton, Nate Wolters","Ilyasova, Mayo, Henson, Middleton, Wolters",101141-201564-203089-203114-203489,MIL,182.0,3,-2.0,7.0,7.0,14.0,1.0,1.0,10.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,0.125,,,,110.76923076923077,,15.0,11.0,12.285714285714286,10.285714285714286,0.125,0.5,0.4932285714285714,36.3,3.0,4.0,5.0,2.0,2.0,3.0,,1.0,,2.0,2.0,2.0,,,4.0,7.0,,8.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,6.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,2.0,1.0,,1.0,6.0,4.0,4.0,,0.25,0.25,0.5714285714285714,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,,,0.375,0.6666666666666666,1.0,0.25,,,,0.25,1.0,1.0,,,0.5,,,0.45645,0.507225,0.25,0.5,9.857142857142858,0.5714285714285714,1.0,0.125,0.14285714285714285,,,1.0,,,,,,,,0.5,,1.0,2.0,1.0,,,0.4,0.5,0.2,,,,,,,,,1.0,,,,1.0,,,,,0.14285714285714285,0.3333333333333333,,,,0.5,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203114-2406,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Khris Middleton, Caron Butler","Ilyasova, Mayo, Henson, Middleton, Butler",101141-201564-203089-203114-2406,MIL,4.0,1,-2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203114-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Khris Middleton, Luke Ridnour","Ilyasova, Mayo, Henson, Middleton, Ridnour",101141-201564-203089-203114-2557,MIL,131.0,2,-4.0,4.0,4.0,8.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,87.93893129770993,,16.25,16.5,16.25,13.25,0.6666666666666666,0.6666666666666666,0.5296333333333333,24.9,2.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,18.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203489-203507,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Nate Wolters, Giannis Antetokounmpo","Ilyasova, Mayo, Henson, Wolters, Antetokounmpo",101141-201564-203089-203489-203507,MIL,241.0,5,-2.0,7.0,5.0,12.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,,2.0,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,71.70124481327801,,22.0,17.4,21.857142857142858,16.6,0.16666666666666666,0.16666666666666666,0.39997499999999997,24.6,4.0,3.0,1.0,,,,,,1.0,3.0,,2.0,,,1.0,5.0,,2.0,,,,1.0,3.0,,2.0,,2.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,,,,2.0,2.0,3.0,1.0,,,0.2,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.25,0.2,,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.34276666666666666,,1.0,11.940000000000001,0.42857142857142855,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203507-2406,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Giannis Antetokounmpo, Caron Butler","Ilyasova, Mayo, Henson, Antetokounmpo, Butler",101141-201564-203089-203507-2406,MIL,214.0,1,2.0,7.0,6.0,13.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,,,2.0,,2.0,1.0,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,87.47663551401868,0.5,16.0,17.0,13.428571428571429,16.666666666666668,0.14285714285714285,0.7142857142857143,0.594057142857143,24.5,4.0,,,2.0,1.0,3.0,,,,,1.0,2.0,1.0,,2.0,5.0,,7.0,1.0,1.0,5.0,,,,,2.0,2.0,,1.0,2.0,,,5.0,1.0,2.0,1.0,2.0,,,,,,1.0,2.0,,,,0.5,0.5,0.4,1.0,,0.5,1.25,,0.5,1.25,,0.3333333333333333,0.5,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.6387,,0.7142857142857143,,7.4,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,,,1.0,0.5,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,0.5,1.0,1.0,1.0,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-203507-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Giannis Antetokounmpo, Luke Ridnour","Ilyasova, Mayo, Henson, Antetokounmpo, Ridnour",101141-201564-203089-203507-2557,MIL,249.0,2,-1.0,8.0,6.0,14.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,,0.2222222222222222,0.25,0.25,1.0,80.96385542168674,,18.0,17.5,17.875,16.666666666666668,0.1111111111111111,0.5555555555555556,0.5064777777777778,24.5,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,7.0,,9.0,1.0,1.0,2.0,3.0,6.0,,6.0,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,3.0,7.0,6.0,5.0,,0.3333333333333333,0.5,0.42857142857142855,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.25,0.2,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,,0.6618,0.48728333333333335,0.2222222222222222,0.6666666666666666,8.342857142857143,0.625,,,,,,,,,,,,,,,,2.0,3.0,,,,0.5,0.6666666666666666,,,,,1.0,,,,,1.0,,,,,,0.5,,0.5,0.14285714285714285,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,0.5,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203089-2406-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, John Henson, Caron Butler, Luke Ridnour","Ilyasova, Mayo, Henson, Butler, Ridnour",101141-201564-203089-2406-2557,MIL,549.0,4,-11.0,15.0,16.0,31.0,3.0,5.0,20.0,3.0,2.0,6.0,11.0,5.0,7.0,1.0,,1.0,1.0,0.4166666666666667,0.6666666666666666,0.75,1.0,81.31147540983606,1.0,20.866666666666667,14.75,19.4,11.75,0.25,0.5,0.46261250000000004,25.1,9.0,3.0,5.0,2.0,,1.0,,1.0,1.0,5.0,,1.0,2.0,,1.0,7.0,7.0,9.0,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,5.0,1.0,4.0,1.0,,6.0,9.0,,1.0,8.0,3.0,3.0,,1.0,1.0,0.14285714285714285,,1.0,0.08333333333333333,,0.5,0.28125,0.125,0.75,0.3333333333333333,0.36363636363636365,,,0.08333333333333333,,,0.4166666666666667,0.2,0.2,1.0,0.08333333333333333,,,,0.16666666666666666,0.3333333333333333,,,0.3603,0.3653,0.1111111111111111,0.3333333333333333,7.757142857142857,0.2,5.0,0.3125,0.45454545454545453,,,,2.0,1.0,,1.0,0.4,0.6666666666666666,,,,,,1.0,,1.0,,,0.5,,,,,1.0,,1.0,,1.0,,,3.0,1.0,,,,,0.14285714285714285,1.0,,0.6,1.0,0.25,0.5,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,1.0,1.0,,3.0,3.0,,,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203114-203489-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Nate Wolters, Zaza Pachulia","Ilyasova, Mayo, Middleton, Wolters, Pachulia",101141-201564-203114-203489-2585,MIL,26.0,1,-3.0,1.0,1.0,2.0,,,3.0,,,,,1.0,1.0,,,,,,,,,110.76923076923076,,17.0,9.0,17.0,9.0,,,0.3807,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203114-203507-203545,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Giannis Antetokounmpo, Miroslav Raduljica","Ilyasova, Mayo, Middleton, Antetokounmpo, Raduljica",101141-201564-203114-203507-203545,MIL,115.0,1,-1.0,4.0,5.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,,2.0,,,,,0.3333333333333333,0.5,0.5,,112.69565217391303,,19.25,7.6,16.0,7.6,0.3333333333333333,0.3333333333333333,0.4459166666666667,24.4,2.0,3.0,5.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,5.0,,,2.0,1.0,2.0,,3.0,,2.0,,,,,,,,1.0,,,,,2.0,4.0,1.0,,3.0,3.0,3.0,2.0,,,0.5,,0.5,0.3333333333333333,,0.5,0.5,1.0,0.5,,0.5,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,0.4369,0.4,0.6,13.5,0.75,1.0,0.25,0.3333333333333333,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,0.5,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203114-203507-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Giannis Antetokounmpo, Zaza Pachulia","Ilyasova, Mayo, Middleton, Antetokounmpo, Pachulia",101141-201564-203114-203507-2585,MIL,144.0,1,3.0,4.0,5.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,,1.0,,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,90.0,1.0,12.75,18.6,12.5,18.2,0.2,0.8,0.61909,26.1,2.0,,,1.0,1.0,3.0,,1.0,,,1.0,1.0,,,2.0,4.0,1.0,5.0,,1.0,,,,,,2.0,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,5.0,,,,0.5,0.5,0.5,,,0.4,,,0.5,,,0.5,0.3333333333333333,,,0.6,0.3333333333333333,0.5,,,,,0.2,1.0,1.0,1.0,,1.0,,,0.6513,,,,5.55,,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.25,0.3333333333333333,,,0.5,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203114-203545-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Miroslav Raduljica, Luke Ridnour","Ilyasova, Mayo, Middleton, Raduljica, Ridnour",101141-201564-203114-203545-2557,MIL,154.0,1,-2.0,5.0,5.0,10.0,,1.0,5.0,,1.0,2.0,2.0,1.0,1.0,,,,,0.25,1.0,1.0,,93.5064935064935,,14.8,16.0,14.8,16.0,,0.75,0.530275,22.8,3.0,5.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,1.0,3.0,1.0,3.0,2.0,,,1.0,1.0,,,2.0,,,,,,,2.0,2.0,1.0,,3.0,3.0,5.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.3,,0.3,,,,1.0,0.5,0.5,0.5,,,,,0.25,,,,0.25,,,0.25,,0.530275,,1.0,6.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,2.0,,,,0.5,0.5,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203114-2557-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Khris Middleton, Luke Ridnour, Zaza Pachulia","Ilyasova, Mayo, Middleton, Ridnour, Pachulia",101141-201564-203114-2557-2585,MIL,382.0,4,-3.0,11.0,11.0,22.0,1.0,1.0,13.0,1.0,1.0,3.0,6.0,,6.0,,,,,0.09090909090909091,0.5,0.6,,82.93193717277488,,16.454545454545453,18.272727272727273,14.727272727272727,15.818181818181818,0.09090909090909091,0.5454545454545454,0.4715727272727273,25.0,6.0,,2.0,2.0,2.0,5.0,1.0,1.0,,3.0,1.0,2.0,,,3.0,10.0,1.0,10.0,1.0,1.0,5.0,,,,,2.0,4.0,,1.0,2.0,,,5.0,3.0,3.0,1.0,2.0,,,2.0,2.0,,,5.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3,1.0,,0.4090909090909091,1.25,,0.4166666666666667,1.25,,0.42857142857142855,0.42857142857142855,1.0,1.0,0.45454545454545453,0.4,0.5,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,,,0.5,1.0,,0.5295,,0.5,,7.6,,1.0,0.08333333333333333,0.09090909090909091,,,1.0,,2.0,,0.6666666666666666,,,0.5,0.5,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,0.1,0.2,,,0.3333333333333333,0.3333333333333333,,,,,0.5,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203489-203507-203545,1610612749,"Ersan Ilyasova, O.J. Mayo, Nate Wolters, Giannis Antetokounmpo, Miroslav Raduljica","Ilyasova, Mayo, Wolters, Antetokounmpo, Raduljica",101141-201564-203489-203507-203545,MIL,35.0,1,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,41.14285714285714,,,18.0,,18.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203489-2406-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Nate Wolters, Caron Butler, Zaza Pachulia","Ilyasova, Mayo, Wolters, Butler, Pachulia",101141-201564-203489-2406-2585,MIL,321.0,3,6.0,10.0,9.0,19.0,3.0,4.0,6.0,3.0,2.0,4.0,8.0,1.0,2.0,,,,,0.36363636363636365,0.5,0.6666666666666666,,85.23364485981308,,14.7,19.333333333333332,11.1,18.11111111111111,0.2727272727272727,0.6363636363636364,0.5458954545454545,25.325,5.0,,,5.0,2.0,3.0,,,,1.0,2.0,3.0,1.0,,4.0,7.0,1.0,12.0,1.0,2.0,5.0,,,,,6.0,2.0,,3.0,4.0,,2.0,9.0,2.0,4.0,1.0,3.0,,,2.0,1.0,,,7.0,,,,0.75,0.75,0.5714285714285714,0.5,,0.5,0.8333333333333334,,0.5,0.8333333333333334,,0.6666666666666666,0.6666666666666666,,0.5,0.2727272727272727,0.6666666666666666,1.0,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,,,,0.48265,,0.4166666666666667,,8.557142857142857,,,,,1.0,,1.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,3.0,2.0,1.0,1.0,,,1.0,0.25,,0.25,0.2857142857142857,0.3333333333333333,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,2.0,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,1610612749,2014,2013-14,False
101141-201564-203507-203545-2557,1610612749,"Ersan Ilyasova, O.J. Mayo, Giannis Antetokounmpo, Miroslav Raduljica, Luke Ridnour","Ilyasova, Mayo, Antetokounmpo, Raduljica, Ridnour",101141-201564-203507-203545-2557,MIL,29.0,1,-2.0,1.0,2.0,3.0,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,148.9655172413793,,21.0,4.0,21.0,4.0,,1.0,0.6051,23.6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
101141-201564-203507-2406-2585,1610612749,"Ersan Ilyasova, O.J. Mayo, Giannis Antetokounmpo, Caron Butler, Zaza Pachulia","Ilyasova, Mayo, Antetokounmpo, Butler, Pachulia",101141-201564-203507-2406-2585,MIL,33.0,1,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.5,1.0,43.63636363636363,,,33.0,,12.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2014,2013-14,False
