EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,Offensive Fouls,Charge Fouls,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,HeaveAttempts,BlockedAtRim,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,3pt And 1 Free Throw Trips,BlockingFouls,BlockedCorner3,team_id,year,season,team_vs
101135-201939-202348-203084-203110,1610612744,"David Lee, Stephen Curry, Jordan Crawford, Harrison Barnes, Draymond Green","Lee, Curry, Crawford, Barnes, Green",101135-201939-202348-203084-203110,GSW,610.0,4,10.0,1.0,19.0,21.0,1.0,4.0,40.0,6.0,7.0,,,2.0,6.0,9.0,16.0,26.0,25.0,,,,6.0,3.0,4.0,2.0,1.0,9.0,7.0,9.0,13.0,,,2.0,,2.0,,18.0,,1.0,,0.3333333333333333,0.5,0.5625,,0.5526315789473685,,0.6190476190476191,,0.875,0.9,0.5,94.42622950819673,14.789473684210526,15.666666666666666,14.631578947368421,15.523809523809524,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.4,0.5,,,0.5263157894736842,0.4576194444444444,,,6.8875,0.05263157894736842,4.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,8.0,1.0,12.0,6.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.15789473684210525,1.0,1.0,0.5,1.0,0.15789473684210525,1.0,1.0,1.0,0.3076923076923077,34.699999999999996,5.0,,,1.0,3.0,,2.0,3.0,5.0,3.0,0.0625,,,0.42857142857142855,,0.5434333333333333,0.14285714285714285,0.16666666666666666,1.0,,1.0,,,1.0,,,0.3333333333333333,,0.5,1.0,0.3333333333333333,0.3333333333333333,,0.5,1.0,3.0,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,0.16666666666666666,0.5,1.0,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,,,1.0,,,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-202691-203084-203110,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Draymond Green","Lee, Curry, Thompson, Barnes, Green",101135-201939-202691-203084-203110,GSW,262.0,4,4.0,2.0,11.0,10.0,2.0,2.0,21.0,2.0,3.0,,,1.0,2.0,3.0,7.0,9.0,7.0,,1.0,2.0,4.0,2.0,2.0,2.0,,4.0,3.0,4.0,5.0,1.0,,3.0,1.0,,,7.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.375,,0.45,0.5,0.75,0.75,1.0,115.41984732824429,14.454545454545455,10.3,14.454545454545455,10.3,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,,,,0.5,0.45613125000000004,0.3595,0.2222222222222222,9.657142857142857,0.18181818181818182,1.0,,,1.0,,1.0,,,2.0,,2.0,,1.0,,1.0,2.0,,,,1.0,0.125,0.6666666666666666,,0.25,,0.125,,,,0.2222222222222222,27.1,3.0,2.0,2.0,,1.0,1.0,,3.0,4.0,1.0,,,1.0,0.25,,,0.1111111111111111,0.125,,,,,,,1.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,0.5,,0.25,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-202691-203084-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Andre Iguodala","Lee, Curry, Thompson, Barnes, Iguodala",101135-201939-202691-203084-2738,GSW,697.0,6,12.0,1.0,20.0,23.0,14.0,8.0,43.0,4.0,6.0,3.0,4.0,,1.0,6.0,10.0,24.0,23.0,4.0,7.0,16.0,6.0,3.0,6.0,3.0,,15.0,5.0,10.0,13.0,2.0,1.0,4.0,2.0,6.0,1.0,18.0,16.0,14.0,2.0,0.5,0.5,0.6,0.5714285714285714,0.6176470588235294,0.5833333333333334,0.6,0.5714285714285714,0.5555555555555556,0.5,1.0,88.83787661406025,15.4,16.91304347826087,14.7,15.73913043478261,0.35294117647058826,0.6666666666666666,0.8,0.75,0.058823529411764705,,,,0.3333333333333333,0.75,0.7647058823529411,0.4856852941176471,0.47318750000000004,0.6666666666666666,6.42,0.7,3.0,,1.0,6.0,4.0,7.0,,1.0,6.0,5.0,6.0,,6.0,3.0,3.0,2.0,1.0,,1.0,1.0,0.4117647058823529,0.5,0.75,0.375,0.75,0.35294117647058826,0.3333333333333333,,0.3333333333333333,0.25,26.014285714285712,3.0,,2.0,1.0,,3.0,2.0,5.0,6.0,3.0,0.1,0.16666666666666666,0.75,,,,0.15,0.23076923076923078,2.0,1.0,3.0,2.0,,2.0,,,0.42857142857142855,0.4,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,2.0,3.0,1.0,9.0,3.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,0.5,,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.058823529411764705,1.0,,1.0,2.0,0.4,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-202691-203084-979,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Jermaine O'Neal","Lee, Curry, Thompson, Barnes, O'Neal",101135-201939-202691-203084-979,GSW,538.0,3,9.0,1.0,19.0,20.0,,5.0,39.0,5.0,8.0,,,1.0,2.0,8.0,12.0,30.0,29.0,,,,10.0,5.0,9.0,5.0,,22.0,4.0,4.0,6.0,,,3.0,,4.0,,25.0,,,1.0,0.625,0.625,0.6666666666666666,,0.8235294117647058,,0.8333333333333334,,0.5714285714285714,0.5714285714285714,0.3333333333333333,104.38661710037175,14.105263157894736,13.5,13.736842105263158,12.15,0.47058823529411764,0.625,0.625,1.0,0.11764705882352941,0.5,1.0,,,,0.7647058823529411,0.5016911764705883,,,5.7749999999999995,,2.0,1.0,1.0,4.0,,5.0,1.0,1.0,5.0,,6.0,,4.0,,2.0,3.0,2.0,1.0,1.25,1.25,0.29411764705882354,1.0,,0.4,,0.23529411764705882,0.5,1.0,,0.16666666666666666,25.02,2.0,,,1.0,2.0,,2.0,3.0,2.0,1.0,0.08333333333333333,,,0.5,0.6666666666666666,0.550775,0.05555555555555555,0.07692307692307693,3.0,,4.0,,,3.0,,,0.8,,0.8,0.6666666666666666,0.75,0.75,,0.75,2.0,2.0,1.0,12.0,4.0,3.0,,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,,1.0,1.0,0.11764705882352941,1.0,1.0,,0.058823529411764705,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-202691-203110-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Lee, Curry, Thompson, Green, Iguodala",101135-201939-202691-203110-2738,GSW,5590.0,8,93.0,24.0,184.0,178.0,26.0,35.0,362.0,31.0,56.0,2.0,5.0,8.0,21.0,47.0,100.0,213.0,189.0,4.0,8.0,28.0,62.0,31.0,55.0,23.0,3.0,134.0,25.0,56.0,80.0,13.0,,27.0,6.0,46.0,5.0,197.0,28.0,26.0,4.0,0.6595744680851063,0.7045454545454546,0.47,0.5,0.562111801242236,0.4666666666666667,0.5861111111111111,0.6086956521739131,0.6097560975609756,0.6578947368421053,0.7142857142857143,93.25223613595706,14.25,16.674157303370787,13.559782608695652,15.882022471910112,0.34782608695652173,0.5535714285714286,0.6888888888888889,0.7419354838709677,0.13043478260869565,0.38095238095238093,0.42105263157894735,0.375,0.3333333333333333,0.4,0.7267080745341615,0.5250372670807453,0.4932533333333334,0.13145539906103287,6.456999999999999,0.14130434782608695,21.0,4.0,12.0,42.0,5.0,61.0,4.0,13.0,16.0,7.0,32.0,6.0,42.0,8.0,24.0,14.0,8.0,0.3076923076923077,0.35,0.38095238095238093,0.37888198757763975,0.5185185185185185,0.25,0.25882352941176473,0.2857142857142857,0.2608695652173913,0.6,0.3333333333333333,0.3333333333333333,0.07511737089201878,25.334426229508196,32.0,2.0,14.0,13.0,14.0,6.0,20.0,34.0,41.0,11.0,0.13,0.19642857142857142,1.0,0.2641509433962264,0.36,0.5316153846153846,0.06936416184971098,0.0990990990990991,21.0,1.0,29.0,2.0,15.0,21.0,7.0,6.0,0.47540983606557374,0.2857142857142857,0.47540983606557374,0.5263157894736842,0.5,0.5,0.2,0.5,8.0,23.0,19.0,72.0,24.0,16.0,5.0,19.0,10.0,9.0,2.0,6.0,,2.0,1.0,3.0,1.0,0.8275862068965517,0.09523809523809523,0.23076923076923078,0.625,0.3333333333333333,0.14285714285714285,0.34782608695652173,0.34782608695652173,0.625,0.11801242236024845,0.7619047619047619,3.0,3.0,25.0,0.7142857142857143,0.7241379310344828,,1.0,0.13333333333333333,3.0,8.0,,4.0,1.0,2.0,2.0,3.0,2.0,7.0,8.0,0.2857142857142857,0.42105263157894735,0.42105263157894735,1.0,0.2,,,0.15,0.6666666666666666,1.0,0.13333333333333333,0.5,3.0,1.0,0.25,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.18181818181818182,0.6666666666666666,0.013888888888888888,0.016129032258064516,,,,,,1610612744,2014,2013-14,False
101135-201939-202691-203110-979,1610612744,"David Lee, Stephen Curry, Klay Thompson, Draymond Green, Jermaine O'Neal","Lee, Curry, Thompson, Green, O'Neal",101135-201939-202691-203110-979,GSW,290.0,2,5.0,7.0,8.0,9.0,2.0,1.0,17.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,9.0,12.0,5.0,1.0,2.0,2.0,6.0,3.0,3.0,3.0,,6.0,3.0,6.0,10.0,,,1.0,1.0,1.0,,6.0,2.0,1.0,,0.6,0.75,0.5555555555555556,0.5,0.45454545454545453,0.3333333333333333,0.46153846153846156,0.25,0.75,0.8333333333333334,1.0,84.41379310344828,18.25,16.0,17.375,15.666666666666666,0.45454545454545453,0.8,0.8,0.75,0.18181818181818182,0.5,0.5,,0.3333333333333333,1.0,0.6363636363636364,0.4203363636363637,0.29018333333333335,0.16666666666666666,6.844444444444445,0.25,3.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,6.0,1.0,4.0,2.0,2.0,,4.0,1.0,,0.75,0.75,0.75,0.18181818181818182,1.0,,0.8,,0.18181818181818182,1.0,0.75,0.3333333333333333,0.5,26.45,2.0,,,,4.0,1.0,1.0,3.0,4.0,1.0,,,1.0,1.0,1.0,0.46665,0.08333333333333333,0.1,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,,2.0,,2.0,2.0,,,1.0,1.0,1.0,0.18181818181818182,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,1.0,,,,,1610612744,2014,2013-14,False
101135-201939-202691-2738-979,1610612744,"David Lee, Stephen Curry, Klay Thompson, Andre Iguodala, Jermaine O'Neal","Lee, Curry, Thompson, Iguodala, O'Neal",101135-201939-202691-2738-979,GSW,2186.0,7,36.0,-29.0,69.0,68.0,3.0,5.0,137.0,13.0,22.0,,,5.0,17.0,21.0,48.0,54.0,83.0,1.0,2.0,2.0,30.0,15.0,16.0,12.0,2.0,33.0,16.0,25.0,41.0,11.0,2.0,22.0,1.0,27.0,,47.0,2.0,3.0,,0.7142857142857143,0.75,0.4375,0.5,0.375,0.3333333333333333,0.40298507462686567,0.3333333333333333,0.7619047619047619,0.6896551724137931,0.875,90.24702653247942,16.391304347826086,15.514705882352942,15.130434782608695,14.779411764705882,0.36666666666666664,0.5909090909090909,0.7222222222222222,0.9230769230769231,0.2833333333333333,0.29411764705882354,0.3333333333333333,0.4,,,0.5666666666666667,0.473077966101695,0.3447,0.037037037037037035,6.875,0.043478260869565216,15.0,1.0,5.0,7.0,1.0,12.0,2.0,8.0,7.0,1.0,12.0,2.0,6.0,5.0,16.0,11.0,5.0,0.25,0.2222222222222222,0.3181818181818182,0.2,0.5,0.5,0.43243243243243246,0.4,0.11666666666666667,0.5555555555555556,0.2,0.3333333333333333,0.12962962962962962,27.049999999999997,9.0,3.0,,6.0,11.0,5.0,11.0,14.0,13.0,6.0,0.125,0.18181818181818182,1.0,0.4074074074074074,0.2222222222222222,0.4276583333333333,0.09090909090909091,0.1111111111111111,1.0,,1.0,,,1.0,1.0,,0.08333333333333333,,0.09090909090909091,0.8333333333333334,0.14285714285714285,0.14285714285714285,,0.16666666666666666,3.0,9.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,,1.0,6.0,,2.0,1.0,2.0,1.0,1.0,0.11764705882352941,0.5833333333333334,0.5714285714285714,0.5,0.15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,4.0,2.0,4.0,0.5,0.5,1.0,1.0,0.3333333333333333,,,,1.0,,,,,,1.0,,,,,,0.1111111111111111,,,,,,,,1.0,1.0,,,,,6.0,3.0,,,,,,,,0.6,0.5,,,,,,,,1610612744,2014,2013-14,False
101135-201939-203084-203110-2581,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Draymond Green, Steve Blake","Lee, Curry, Barnes, Green, Blake",101135-201939-203084-203110-2581,GSW,160.0,2,3.0,1.0,7.0,6.0,,6.0,13.0,,,,,1.0,1.0,1.0,1.0,8.0,7.0,,,,2.0,1.0,2.0,,1.0,5.0,1.0,1.0,2.0,,,2.0,,2.0,,6.0,,,,1.0,1.0,1.0,,0.6666666666666666,,0.5714285714285714,,1.0,1.0,,117.0,13.571428571428571,10.833333333333334,12.142857142857142,10.833333333333334,,,,,0.16666666666666666,1.0,1.0,1.0,,,0.8333333333333334,0.5221,,,7.8,,1.0,,,4.0,,5.0,1.0,1.0,2.0,,,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,0.25,25.8,,,,,,,,1.0,2.0,1.0,,,,,,,0.14285714285714285,0.5,1.0,,2.0,,3.0,1.0,,,0.4,,0.4,,0.25,0.25,,0.25,,,1.0,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,0.5,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-203084-203110-2738,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Draymond Green, Andre Iguodala","Lee, Curry, Barnes, Green, Iguodala",101135-201939-203084-203110-2738,GSW,725.0,3,12.0,4.0,22.0,27.0,10.0,19.0,49.0,4.0,4.0,2.0,2.0,,5.0,7.0,12.0,30.0,26.0,4.0,5.0,16.0,10.0,5.0,7.0,3.0,,16.0,3.0,8.0,11.0,2.0,,3.0,1.0,5.0,,28.0,16.0,10.0,1.0,0.7142857142857143,0.8333333333333334,0.5833333333333334,0.8,0.6052631578947368,0.7857142857142857,0.6521739130434783,0.8,0.6,0.6666666666666666,1.0,97.32413793103447,15.318181818181818,14.37037037037037,15.227272727272727,13.851851851851851,0.21052631578947367,1.0,1.0,0.75,0.2631578947368421,,,,0.2857142857142857,1.0,0.5789473684210527,0.50155,0.5189857142857143,0.5333333333333333,7.583333333333333,0.45454545454545453,2.0,1.0,1.0,6.0,2.0,7.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,,3.0,1.0,,1.0,1.0,1.0,0.3684210526315789,0.3333333333333333,,0.3333333333333333,,0.3157894736842105,1.0,1.0,0.2857142857142857,0.06666666666666667,25.185714285714287,7.0,,5.0,2.0,3.0,,3.0,8.0,9.0,2.0,0.16666666666666666,,,0.6,,0.5056,0.1,0.15384615384615385,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,0.42857142857142855,0.5,0.42857142857142855,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,3.0,3.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,0.6666666666666666,0.4,0.6,,,0.15789473684210525,1.0,1.0,0.6666666666666666,0.05263157894736842,0.5,,,5.0,0.7142857142857143,0.5,,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1610612744,2014,2013-14,False
101135-201939-203084-2738-979,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Andre Iguodala, Jermaine O'Neal","Lee, Curry, Barnes, Iguodala, O'Neal",101135-201939-203084-2738-979,GSW,80.0,1,1.0,-3.0,2.0,2.0,,,4.0,,,,,,1.0,,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.5,,,,,72.0,26.5,13.5,26.5,13.5,,,,,1.0,,,,,,,0.4284,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-203110-2581-2738,1610612744,"David Lee, Stephen Curry, Draymond Green, Steve Blake, Andre Iguodala","Lee, Curry, Green, Blake, Iguodala",101135-201939-203110-2581-2738,GSW,90.0,1,2.0,2.0,2.0,3.0,,3.0,5.0,2.0,2.0,,,,,2.0,2.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,4.0,,,,0.5,0.5,1.0,,1.0,,1.0,,1.0,1.0,,80.0,14.0,20.666666666666668,14.0,20.666666666666668,1.0,1.0,1.0,0.5,,,,,,,1.0,0.43885,,,2.85,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
101135-201939-203110-2738-979,1610612744,"David Lee, Stephen Curry, Draymond Green, Andre Iguodala, Jermaine O'Neal","Lee, Curry, Green, Iguodala, O'Neal",101135-201939-203110-2738-979,GSW,109.0,1,2.0,-6.0,3.0,4.0,3.0,1.0,7.0,,,,,,,,,,6.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,3.0,,,,,,,,,,0.5,0.3333333333333333,,92.4770642201835,13.333333333333334,17.25,13.333333333333334,10.75,,,,,,,,,,,1.0,0.56895,0.56895,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,23.55,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1610612744,2014,2013-14,False
101135-202348-203084-203110-2581,1610612744,"David Lee, Jordan Crawford, Harrison Barnes, Draymond Green, Steve Blake","Lee, Crawford, Barnes, Green, Blake",101135-202348-203084-203110-2581,GSW,139.0,2,2.0,,6.0,5.0,,3.0,11.0,1.0,1.0,,,,,1.0,1.0,4.0,4.0,,,,,,,,,,2.0,2.0,2.0,,,3.0,,,,4.0,,,,,,1.0,,0.5,,0.6666666666666666,,1.0,1.0,1.0,113.95683453237409,11.833333333333334,13.6,10.333333333333334,13.6,0.5,1.0,1.0,,,,,,,,1.0,0.52715,,,2.6,,1.0,,,,,1.0,,,,,2.0,,,,,3.0,1.0,,,,0.5,1.0,,,,,,,,,23.7,2.0,,,,,,,1.0,2.0,1.0,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-201578-201939-202691-203084,1610612744,"Hilton Armstrong, Marreese Speights, Stephen Curry, Klay Thompson, Harrison Barnes","Armstrong, Speights, Curry, Thompson, Barnes",200756-201578-201939-202691-203084,GSW,129.0,1,2.0,-1.0,4.0,4.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,3.0,,,2.0,2.0,3.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,,89.30232558139535,16.0,16.25,16.0,16.25,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,0.4815,0.4815,1.0,2.7,1.0,,,,,,1.0,,,,1.0,,,,,,2.0,1.0,,,,0.5,1.0,,,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,0.5,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2014,2013-14,False
200756-201578-201939-203084-2738,1610612744,"Hilton Armstrong, Marreese Speights, Stephen Curry, Harrison Barnes, Andre Iguodala","Armstrong, Speights, Curry, Barnes, Iguodala",200756-201578-201939-203084-2738,GSW,27.0,1,,4.0,2.0,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,4.0,,,1.0,4.0,,,,,,,1.0,1.0,2.0,,,,,,,,4.0,1.0,,,,,,0.75,0.75,1.0,1.0,1.0,1.0,,160.0,8.0,11.0,7.5,11.0,,,,,0.5,,,,,,0.5,0.48915,0.48915,1.0,10.6,0.5,1.0,,,1.0,1.0,1.0,,,4.0,1.0,,,1.0,,1.0,,,,1.5,2.0,0.5,,,1.0,,0.5,,,0.5,1.0,25.2,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,0.5844,0.5,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,1610612744,2014,2013-14,False
