EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,Blocked2s,BlockedAtRim,Blocks,PenaltyArc3Frequency,Blocked3s,BlockedCorner3,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,BlocksRecoveredPct,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,PenaltyCorner3Frequency,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,BadPassSteals,BadPassTurnovers,Offensive Fouls,PenaltyFg3Pct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Arc3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChancePointsPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,HeaveAttempts,Charge Fouls,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,team_id,year,season,team_vs
1495-1938-201168-201980-201988,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Danny Green, Patty Mills","Duncan, Ginobili, Splitter, Green, Mills",1495-1938-201168-201980-201988,SAS,79.0,1,1.0,2.0,3.0,3.0,2.0,5.0,1.0,1.0,,1.0,1.0,3.0,2.0,4.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,,,1.0,1.0,0.3333333333333333,0.25,0.25,,,,1.0,,,0.6666666666666666,,,91.13924050632912,24.5,10.0,19.5,10.0,0.25,1.0,1.0,1.0,0.25,,,0.5,0.5362125,8.733333333333333,-2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,0.25,,,,,,0.25,,,,0.25,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.649575,1.0,,1.0,0.5,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,0.5,0.5,,,,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-201980-202695,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Danny Green, Kawhi Leonard","Duncan, Ginobili, Splitter, Green, Leonard",1495-1938-201168-201980-202695,SAS,421.0,1,7.0,13.0,14.0,,1.0,27.0,2.0,2.0,,,5.0,8.0,17.0,13.0,8.0,2.0,,4.0,6.0,1.0,14.0,,1.0,5.0,1.0,6.0,2.0,2.0,2.0,,14.0,0.8,0.8,0.625,0.6666666666666666,0.6538461538461539,,,1.0,,0.5,0.8,0.2,,,92.35154394299288,17.76923076923077,13.571428571428571,17.46153846153846,12.5,0.16666666666666666,1.0,1.0,0.5,,,,0.5,0.4653875,14.05,4.0,2.0,3.0,6.0,,,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,2.0,,3.0,3.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,3.0,2.0,1.0,0.5,0.5,1.0,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,,,,0.3333333333333333,0.511025,0.07692307692307693,0.1111111111111111,0.17647058823529413,25.575,0.15384615384615385,1.0,1.0,,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,0.2,1.0,1.0,,2.0,1.0,,1.0,,,2.0,,,,,,0.5,0.5,1.0,0.5,1.0,,,0.5,,,,,,,,,,,,1.0,,3.0,,2.0,,,,,,,1.0,,1.5,1.5,,,1.0,,,,,0.17647058823529413,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-201980-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Danny Green, Tony Parker","Duncan, Ginobili, Splitter, Green, Parker",1495-1938-201168-201980-2225,SAS,500.0,4,8.0,17.0,17.0,5.0,1.0,34.0,3.0,5.0,2.0,4.0,6.0,11.0,25.0,21.0,4.0,8.0,1.0,2.0,3.0,1.0,7.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,25.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.6944444444444444,0.09090909090909091,0.2,0.5,0.5,0.5,0.5555555555555556,0.2857142857142857,1.0,,97.91999999999999,12.294117647058824,17.11764705882353,11.941176470588236,15.529411764705882,0.2777777777777778,0.6,0.75,0.3333333333333333,0.2222222222222222,0.5,0.5,0.6666666666666666,0.5032527777777778,7.927272727272728,4.0,5.0,1.0,2.0,,2.0,5.0,4.0,7.0,1.0,2.0,3.0,,7.0,3.0,5.0,1.0,,1.0,4.0,,1.0,1.0,1.0,,3.0,3.0,,1.0,1.0,7.0,5.0,0.25,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.7,0.7,0.3888888888888889,,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,,,,0.2777777777777778,0.48273,0.05555555555555555,0.09090909090909091,0.28,24.442857142857143,0.29411764705882354,1.0,2.0,,,,0.2,,,,,,,1.0,1.0,1.0,0.2,,1.0,1.0,,,,1.0,,,,,,0.16666666666666666,,,,4.0,,1.0,,1.0,9.0,4.0,,,,0.5,,0.8,0.8,,,,,1.0,0.8,0.49555,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-201988-202695,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Patty Mills, Kawhi Leonard","Duncan, Ginobili, Splitter, Mills, Leonard",1495-1938-201168-201988-202695,SAS,304.0,3,5.0,11.0,10.0,4.0,1.0,21.0,2.0,3.0,1.0,3.0,3.0,8.0,7.0,5.0,2.0,4.0,,1.0,1.0,,2.0,1.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,7.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.3888888888888889,,,0.5,0.2,1.0,1.0,0.2,,1.0,99.47368421052632,14.090909090909092,14.9,13.909090909090908,14.9,0.375,0.6666666666666666,0.6666666666666666,,0.375,0.3333333333333333,0.3333333333333333,0.375,0.44129999999999997,8.175,2.0,8.0,,2.0,,,,,,1.0,2.0,5.0,1.0,5.0,,,,,,4.0,,1.0,,1.0,,3.0,2.0,,2.0,,5.0,8.0,,,,0.4,0.4,0.4166666666666667,,,1.0,,1.0,,0.25,,,,,,,,,0.41712,,,0.7142857142857143,,0.7272727272727273,,,,,,,,,,,,,,,1.0,,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,0.5,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-201988-202709,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Patty Mills, Cory Joseph","Duncan, Ginobili, Splitter, Mills, Joseph",1495-1938-201168-201988-202709,SAS,176.0,1,3.0,6.0,7.0,7.0,,13.0,,1.0,,,,3.0,3.0,12.0,,,,,,,,,1.0,2.0,,2.0,,,1.0,,3.0,,,,0.3,0.3,,,,,1.0,0.5,,,1.0,106.36363636363637,16.333333333333332,11.142857142857142,16.333333333333332,9.428571428571429,0.2,,,,,,,0.6,0.46563,11.6,-9.0,6.0,,2.0,,,2.0,1.0,2.0,,,3.0,,3.0,,2.0,,,,1.0,,,,1.0,,1.0,,,,,3.0,6.0,,0.5,0.5,,0.3,0.3,0.4,,0.3333333333333333,,1.0,,0.4,,,,,,,,0.4,0.46563,,,1.0,26.8,1.0,2.0,2.0,,,,0.4,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,3.0,1.0,,,,0.5,,0.5,0.5,,0.2,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-201988-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Patty Mills, Tony Parker","Duncan, Ginobili, Splitter, Mills, Parker",1495-1938-201168-201988-2225,SAS,115.0,1,2.0,3.0,4.0,4.0,,7.0,,,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,,1.0,1.0,,2.0,,,2.0,,2.0,,,,,4.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,,,,87.65217391304347,14.666666666666666,17.75,14.666666666666666,13.5,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.42705,10.7,,,,,,,1.0,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Splitter, Leonard, Parker",1495-1938-201168-202695-2225,SAS,3161.0,16,53.0,98.0,102.0,25.0,11.0,200.0,10.0,21.0,2.0,18.0,21.0,64.0,80.0,119.0,12.0,30.0,2.0,6.0,12.0,4.0,30.0,9.0,7.0,36.0,14.0,50.0,5.0,1.0,10.0,4.0,66.0,0.2857142857142857,0.3157894736842105,0.328125,0.375,0.40816326530612246,0.03125,0.047619047619047616,0.5,0.20930232558139536,0.875,0.7391304347826086,0.23728813559322035,0.2727272727272727,1.0,91.11040809870295,15.581632653061224,16.019607843137255,14.693877551020408,15.127450980392156,0.23863636363636365,0.47619047619047616,0.5,0.4,0.20454545454545456,0.1111111111111111,0.1111111111111111,0.5113636363636364,0.48443806818181817,9.6125,-39.0,16.0,9.0,25.0,2.0,6.0,18.0,8.0,24.0,14.0,1.0,7.0,1.0,6.0,18.0,18.0,6.0,2.0,2.0,27.0,2.0,3.0,2.0,12.0,2.0,21.0,25.0,2.0,23.0,9.0,6.0,16.0,0.75,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.19230769230769232,0.21428571428571427,0.2727272727272727,1.0,0.7105263157894737,0.5833333333333334,0.8,0.5,0.2840909090909091,0.36,0.375,0.2222222222222222,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.20454545454545456,0.5040615384615384,0.1134020618556701,0.125,0.075,24.425,0.16326530612244897,4.0,6.0,6.0,5.0,6.0,0.3076923076923077,,,4.0,,0.04,0.6666666666666666,2.0,3.0,0.7272727272727273,0.15384615384615385,5.0,,5.0,,3.0,1.0,1.0,1.0,1.0,1.0,0.3125,0.3333333333333333,,,3.0,,6.0,,1.0,1.0,1.0,6.0,6.0,1.0,4.0,2.0,0.16666666666666666,0.3125,0.3333333333333333,0.3333333333333333,,0.23076923076923078,,,0.25,0.3333333333333333,0.53386,1.0,2.0,0.0625,0.14285714285714285,0.08,2.0,3.0,1.0,4.0,6.0,1.0,3.0,14.0,4.0,4.0,,,3.0,,,,1.0,0.6666666666666666,0.7857142857142857,0.875,,0.25,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,1.0,0.175,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201168-202695-2564,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Kawhi Leonard, Boris Diaw","Duncan, Ginobili, Splitter, Leonard, Diaw",1495-1938-201168-202695-2564,SAS,9.0,1,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-201988-202695,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Patty Mills, Kawhi Leonard","Duncan, Ginobili, Green, Mills, Leonard",1495-1938-201980-201988-202695,SAS,224.0,6,4.0,6.0,7.0,2.0,1.0,13.0,,1.0,,1.0,1.0,4.0,3.0,9.0,,2.0,1.0,,,,,,2.0,2.0,1.0,3.0,,,1.0,,3.0,,,0.25,0.16666666666666666,0.21428571428571427,0.25,1.0,,,1.0,1.0,0.2,,1.0,83.57142857142857,23.166666666666668,12.142857142857142,21.166666666666668,12.142857142857142,0.16666666666666666,,,,0.16666666666666666,,,0.5,0.46280000000000004,11.875,-6.0,2.0,1.0,2.0,,1.0,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,2.0,2.0,,2.0,1.0,,2.0,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.16666666666666666,0.5046,0.14285714285714285,0.2,,23.65,0.3333333333333333,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-201988-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Patty Mills, Boris Diaw","Duncan, Ginobili, Green, Mills, Diaw",1495-1938-201980-201988-2564,SAS,614.0,9,10.0,20.0,20.0,8.0,2.0,40.0,1.0,6.0,2.0,5.0,5.0,14.0,10.0,33.0,6.0,4.0,2.0,3.0,3.0,,6.0,2.0,2.0,6.0,2.0,8.0,4.0,2.0,6.0,,8.0,0.6,0.6,0.35714285714285715,0.3125,0.3125,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.25,0.6666666666666666,0.8571428571428571,0.2222222222222222,0.4,0.6666666666666666,93.81107491856679,15.6,15.1,15.35,15.05,0.375,0.16666666666666666,0.25,,0.3125,0.4,0.4,0.5,0.4230333333333334,8.492857142857144,-23.0,7.0,2.0,3.0,,,2.0,,2.0,,,3.0,,,,1.0,,,2.0,4.0,,,,2.0,,7.0,4.0,,,,,7.0,,,,,,,0.125,,1.0,1.0,1.0,,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,0.125,0.47333333333333333,,,,38.45,0.35,1.0,1.0,,,,0.25,,,,,,,,,1.0,,,,2.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,0.25,,,,,0.4916,,,,,,,1.0,,1.0,2.0,,,2.0,,,,,1.0,,,1.0,,0.5,0.5,0.5,,,,0.5,,,,0.2,,,,,1.0,0.5,1.0,,,1.0,1.0,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-202695-202709,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Cory Joseph","Duncan, Ginobili, Green, Leonard, Joseph",1495-1938-201980-202695-202709,SAS,1.0,1,,1.0,,,,1.0,,,,,,,3.0,,,,,,1.0,,3.0,,,,,,,,,,3.0,,,,1.5,1.5,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,1.0,0.25275,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,3.0,3.0,,1.0,1.0,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,0.25275,,,1.0,22.4,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Green, Leonard, Parker",1495-1938-201980-202695-2225,SAS,623.0,8,10.0,24.0,20.0,10.0,3.0,44.0,6.0,8.0,4.0,7.0,11.0,17.0,36.0,15.0,8.0,14.0,1.0,4.0,6.0,3.0,14.0,3.0,3.0,7.0,4.0,11.0,1.0,1.0,3.0,1.0,32.0,0.36363636363636365,0.4444444444444444,0.6470588235294118,0.6363636363636364,0.7,0.058823529411764705,0.125,0.3333333333333333,0.5,1.0,1.0,0.4444444444444444,0.5,1.0,101.70144462279295,14.833333333333334,13.35,13.375,12.85,0.36363636363636365,0.75,0.8571428571428571,0.5,0.3181818181818182,0.5714285714285714,0.5714285714285714,0.5909090909090909,0.5246113636363636,6.529411764705882,21.0,2.0,1.0,2.0,,1.0,4.0,2.0,5.0,8.0,1.0,1.0,,2.0,6.0,4.0,2.0,,,4.0,,4.0,1.0,1.0,,7.0,8.0,,9.0,4.0,2.0,2.0,1.0,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,0.22727272727272727,,1.0,1.0,1.0,1.0,0.09090909090909091,0.5,0.5,,0.045454545454545456,,,,0.18181818181818182,0.5113,0.2,0.2,0.05555555555555555,24.119999999999997,0.08333333333333333,1.0,2.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,2.0,,,,1.0,,,,0.3333333333333333,0.5,0.125,1.0,1.0,,2.0,,,,,,2.0,3.0,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,,,0.5,0.5943333333333333,,1.0,1.0,,0.2,2.0,3.0,,2.0,4.0,,,4.0,4.0,2.0,,1.0,1.0,1.0,,,,0.5,0.5,0.5,,,1.0,0.75,0.6666666666666666,,,0.1111111111111111,,,,,1.0,0.25,,,1.0,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-202695-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Boris Diaw","Duncan, Ginobili, Green, Leonard, Diaw",1495-1938-201980-202695-2564,SAS,478.0,4,8.0,18.0,17.0,11.0,2.0,35.0,4.0,7.0,1.0,2.0,5.0,11.0,12.0,14.0,,10.0,1.0,,,,,1.0,1.0,6.0,2.0,8.0,3.0,1.0,3.0,,8.0,,,0.45454545454545453,0.3125,0.35294117647058826,0.09090909090909091,0.14285714285714285,1.0,0.16666666666666666,0.5,0.6666666666666666,0.2,0.3333333333333333,1.0,105.43933054393305,11.833333333333334,15.588235294117647,10.166666666666666,14.647058823529411,0.4375,0.5714285714285714,0.6666666666666666,,0.125,0.5,0.5,0.75,0.5258968749999999,4.972727272727273,-2.0,16.0,,2.0,,,5.0,,5.0,2.0,4.0,8.0,2.0,10.0,,5.0,,,,3.0,2.0,2.0,,2.0,,9.0,2.0,,2.0,,10.0,16.0,,,,0.5,0.3333333333333333,0.38461538461538464,0.3125,1.0,0.75,1.0,,,0.125,,,,,,,,0.3125,0.5398916666666667,,,0.8333333333333334,25.22,0.8888888888888888,4.0,4.0,2.0,2.0,2.0,0.3333333333333333,,,2.0,,,1.0,,5.0,0.6666666666666666,,1.0,,,,3.0,1.0,,1.0,,1.0,0.25,0.25,,4.0,6.0,,,,,,,,,2.0,2.0,,,,,,,0.5,0.6666666666666666,,,,0.4565,,,,,,1.0,1.0,,2.0,2.0,,,4.0,,,,,2.0,,,,,1.0,1.0,1.0,,,,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Tony Parker, Boris Diaw","Duncan, Ginobili, Green, Parker, Diaw",1495-1938-201980-2225-2564,SAS,1329.0,14,22.0,42.0,42.0,18.0,4.0,84.0,13.0,18.0,1.0,5.0,16.0,31.0,45.0,60.0,12.0,20.0,3.0,6.0,6.0,6.0,12.0,4.0,3.0,12.0,5.0,17.0,1.0,,5.0,,40.0,0.375,0.4,0.5161290322580645,0.48717948717948717,0.5487804878048781,0.0967741935483871,0.05555555555555555,0.2,0.26666666666666666,0.6,0.6111111111111112,0.23809523809523808,0.2,0.75,91.01580135440182,14.452380952380953,17.19047619047619,13.547619047619047,16.428571428571427,0.46153846153846156,0.7222222222222222,0.7647058823529411,0.46153846153846156,0.1282051282051282,0.2,0.3333333333333333,0.6666666666666666,0.5318961538461539,6.835483870967742,-15.0,5.0,2.0,8.0,1.0,2.0,6.0,2.0,8.0,7.0,2.0,3.0,1.0,8.0,,6.0,,,,8.0,1.0,5.0,2.0,2.0,,11.0,9.0,,7.0,5.0,8.0,5.0,,0.25,0.25,0.6666666666666666,0.7,0.8,0.20512820512820512,1.0,0.6153846153846154,,0.8333333333333334,,0.20512820512820512,0.25,0.25,,0.05128205128205128,0.5,0.5,,0.15384615384615385,0.52239,0.12195121951219512,0.15151515151515152,0.17777777777777778,25.175,0.11904761904761904,,2.0,1.0,1.0,1.0,,,,1.0,0.4,,1.0,2.0,1.0,0.6,0.4,1.0,,4.0,,,2.0,3.0,,,,0.16666666666666666,0.2,,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,6.0,1.0,3.0,1.0,1.0,0.5,0.75,0.16666666666666666,0.16666666666666666,0.4,0.4,1.0,0.5,,0.16666666666666666,0.479275,,,,,,1.0,2.0,,2.0,3.0,,1.0,5.0,2.0,,,,,,,,,0.6666666666666666,0.4,0.5,,,,0.4,0.5,,,0.1111111111111111,,,,,,,1.0,,,,1.0,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201980-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Tony Parker, Matt Bonner","Duncan, Ginobili, Green, Parker, Bonner",1495-1938-201980-2225-2588,SAS,18.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,0.5,,,,160.0,4.0,14.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
1495-1938-201988-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Patty Mills, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Mills, Leonard, Parker",1495-1938-201988-202695-2225,SAS,117.0,1,2.0,3.0,4.0,,,7.0,,3.0,,,,3.0,,7.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,86.15384615384616,15.666666666666666,17.5,15.666666666666666,17.0,1.0,,,,,,,1.0,0.5995666666666667,1.8666666666666665,-7.0,3.0,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.5995666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2014,2013-14,True
