EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,Charge Fouls Drawn,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Corner3FGM,SecondChanceFtPoints,Corner3Assists,SelfOReb,3SecondViolations,OffAtRimReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,OffLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyPointsPct,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyEfgPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyFG2M,HeaveAttempts,PenaltyTurnovers,BlockingFoulsDrawn,BlockedShortMidRange,PenaltyFg2Pct,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,LostBallSteals,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedLongMidRange,PenaltyCorner3FGM,HeaveMakes,PenaltyCorner3Accuracy,BlockingFouls,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
201177-201196-201229-201604-202687,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Chris Douglas-Roberts, Bismack Biyombo","McRoberts, Sessions, Tolliver, Douglas-Roberts, Biyombo",201177-201196-201229-201604-202687,CHA,966.0,6,16.0,-11.0,33.0,32.0,1.0,65.0,6.0,10.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,5.0,7.0,18.0,2.0,6.0,6.0,26.0,37.0,1.0,1.0,2.0,8.0,6.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,3.0,8.0,11.0,1.0,12.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,24.0,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3888888888888889,1.0,0.4166666666666667,1.0,0.4642857142857143,1.0,0.25,0.16666666666666666,0.1111111111111111,0.2,0.2,0.6666666666666666,0.6153846153846154,0.09090909090909091,1.0,0.6875,0.06666666666666667,0.2,0.5555555555555556,1.0,0.6666666666666666,1.0,96.89440993788818,1.0,15.787878787878787,13.90625,15.787878787878787,12.875,0.4166666666666667,0.6,0.75,0.5,0.25,0.16666666666666666,0.16666666666666666,1.0,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.4,0.5,0.5,1.0,1.0,0.6666666666666666,0.4,0.5370229166666667,0.6417,0.17857142857142858,0.22727272727272727,0.07692307692307693,4.927777777777778,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201604-202689,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Chris Douglas-Roberts, Kemba Walker","McRoberts, Sessions, Tolliver, Douglas-Roberts, Walker",201177-201196-201229-201604-202689,CHA,24.0,1,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,120.0,,5.0,19.0,5.0,19.0,,,,,,,,,,,1.0,,,,,,1.0,,0.30165,,,,,,27.4,1.0,1.0,1.0,1.0,1.0,1.0,0.30165,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201604-2744,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Chris Douglas-Roberts, Al Jefferson","McRoberts, Sessions, Tolliver, Douglas-Roberts, Jefferson",201177-201196-201229-201604-2744,CHA,429.0,5,7.0,,13.0,14.0,1.0,27.0,2.0,3.0,,1.0,1.0,5.0,1.0,1.0,,,3.0,9.0,1.0,1.0,4.0,13.0,13.0,,1.0,1.0,4.0,2.0,3.0,,,,,,,2.0,1.0,3.0,,2.0,,7.0,2.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,4.0,,1.0,6.0,,3.0,,,,,,12.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,0.45,,0.5,0.25,0.1,,,,,0.5,0.6666666666666666,0.3333333333333333,1.0,0.75,0.3333333333333333,0.25,,0.6666666666666666,1.0,1.0,90.62937062937063,,15.923076923076923,15.857142857142858,15.615384615384615,14.857142857142858,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,0.2,0.2,,0.1,0.1,,,,,1.0,,0.4,,0.496465,0.6557,0.23076923076923078,0.25,0.07692307692307693,6.288888888888888,23.3,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-202399,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Jeff Adrien","McRoberts, Sessions, Tolliver, Henderson, Adrien",201177-201196-201229-201945-202399,CHA,466.0,3,8.0,-1.0,18.0,17.0,1.0,35.0,2.0,4.0,,,1.0,1.0,4.0,,2.0,3.0,3.0,9.0,2.0,3.0,5.0,17.0,18.0,,,1.0,6.0,,6.0,,,3.0,2.0,2.0,,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,,4.0,3.0,5.0,5.0,1.0,1.0,7.0,1.0,3.0,,,,,,16.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5,,0.5666666666666667,0.5,0.25,,0.2222222222222222,0.5,,0.75,0.75,0.16666666666666666,0.6666666666666666,0.7142857142857143,0.14285714285714285,,,0.5,1.0,1.0,108.15450643776825,,14.277777777777779,12.294117647058824,14.277777777777779,11.823529411764707,0.3333333333333333,0.5,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,0.5833333333333334,0.6666666666666666,0.5015583333333333,,0.21428571428571427,0.2727272727272727,0.058823529411764705,9.333333333333334,25.3,4.0,1.0,1.0,,4.0,0.5,0.50945,0.2222222222222222,,1.0,,,,,,,,,3.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,0.5,0.25,0.5,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-202687,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Bismack Biyombo","McRoberts, Sessions, Tolliver, Henderson, Biyombo",201177-201196-201229-201945-202687,CHA,1576.0,11,26.0,3.0,48.0,44.0,5.0,92.0,10.0,13.0,1.0,1.0,2.0,5.0,9.0,5.0,5.0,10.0,16.0,27.0,8.0,15.0,7.0,63.0,60.0,2.0,3.0,7.0,22.0,10.0,24.0,,,10.0,5.0,4.0,,11.0,8.0,19.0,5.0,7.0,2.0,46.0,2.0,3.0,9.0,16.0,5.0,21.0,2.0,2.0,1.0,,5.0,,1.0,6.0,6.0,12.0,14.0,2.0,1.0,13.0,4.0,7.0,2.0,2.0,2.0,2.0,,56.0,0.6875,0.6875,1.0,0.5333333333333333,0.5333333333333333,0.5925925925925926,0.6666666666666666,0.6666666666666666,0.875,0.6739130434782609,0.875,0.35714285714285715,,0.14814814814814814,0.15384615384615385,,0.16666666666666666,0.6428571428571429,0.18181818181818182,0.5,0.6,0.2222222222222222,0.3333333333333333,0.75,0.625,0.5,1.0,84.06091370558376,1.0,17.041666666666668,17.227272727272727,15.770833333333334,15.295454545454545,0.30952380952380953,0.7692307692307693,0.9090909090909091,0.7,0.11904761904761904,0.4,0.6666666666666666,1.0,0.21428571428571427,0.11904761904761904,0.23809523809523808,0.5,0.5,1.0,0.25,1.0,0.6666666666666666,0.5,0.5323619047619048,0.41105,0.15555555555555556,0.23333333333333334,0.1111111111111111,7.951851851851853,25.733333333333334,4.0,2.0,3.0,,4.0,0.6666666666666666,0.48845,0.08333333333333333,3.0,,3.0,1.0,,,0.07142857142857142,0.6,0.6,1.0,,,,,3.0,1.0,3.0,,1.0,0.375,0.2,,0.047619047619047616,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.4,1.0,0.2,0.2857142857142857,0.2,0.5,0.25,0.4444444444444444,0.4444444444444444,0.5,1.0,0.25,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-202689,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Kemba Walker","McRoberts, Sessions, Tolliver, Henderson, Walker",201177-201196-201229-201945-202689,CHA,92.0,1,2.0,-4.0,3.0,3.0,,6.0,,1.0,,,,,,1.0,,1.0,,1.0,,2.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,93.91304347826086,,23.666666666666668,7.0,23.666666666666668,7.0,0.3333333333333333,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,0.5680166666666667,,,,,1.3,24.55,3.0,1.0,2.0,,3.0,0.3333333333333333,0.5680166666666667,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-203077,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Michael Kidd-Gilchrist","McRoberts, Sessions, Tolliver, Henderson, Kidd-Gilchrist",201177-201196-201229-201945-203077,CHA,111.0,3,2.0,2.0,6.0,5.0,,11.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,5.0,7.0,5.0,,,,2.0,,,,,1.0,,,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,3.0,,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,6.0,,,1.0,1.0,1.0,,,7.0,1.0,1.0,,,,1.0,,0.5,,0.7,,0.5,,,,,,0.5,,0.6666666666666666,0.6,,,0.5,,,0.5,142.7027027027027,,8.833333333333334,11.6,8.833333333333334,9.2,0.5,1.0,1.0,1.0,,,,,,,0.5,,,,,,1.0,,0.587,,,,,1.1,25.7,3.0,,,,,,,0.5,,,,,,,,,,,5.0,,,5.0,5.0,3.0,,,,0.8333333333333334,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-203106,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Jeffery Taylor","McRoberts, Sessions, Tolliver, Henderson, Taylor",201177-201196-201229-201945-203106,CHA,479.0,1,8.0,2.0,14.0,14.0,1.0,28.0,3.0,5.0,1.0,1.0,,,3.0,2.0,1.0,1.0,5.0,8.0,2.0,3.0,1.0,17.0,15.0,1.0,1.0,2.0,8.0,2.0,6.0,,,1.0,1.0,1.0,,4.0,2.0,6.0,1.0,3.0,,14.0,,2.0,3.0,5.0,1.0,6.0,,,1.0,,1.0,,,2.0,1.0,2.0,6.0,1.0,2.0,4.0,,2.0,,,,,,15.0,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.625,1.0,0.7272727272727273,1.0,0.6538461538461539,1.0,0.2727272727272727,,0.125,0.2,,0.5,0.75,,0.6666666666666666,0.7142857142857143,0.25,,0.75,,,,84.17536534446764,,19.357142857142858,14.857142857142858,19.071428571428573,14.0,0.45454545454545453,0.6,0.75,1.0,,,,,0.2727272727272727,0.18181818181818182,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.5529499999999999,,0.15384615384615385,0.2,0.11764705882352941,6.775,23.8,1.0,,,,1.0,,0.5064,0.07142857142857142,1.0,,1.0,,,,,0.5,0.5,1.0,,1.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-201945-2744,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Gerald Henderson, Al Jefferson","McRoberts, Sessions, Tolliver, Henderson, Jefferson",201177-201196-201229-201945-2744,CHA,2904.0,22,48.0,-7.0,87.0,96.0,4.0,183.0,20.0,27.0,2.0,2.0,8.0,16.0,18.0,2.0,2.0,9.0,33.0,61.0,2.0,11.0,17.0,89.0,96.0,3.0,3.0,6.0,34.0,32.0,6.0,,4.0,8.0,2.0,3.0,,17.0,2.0,19.0,2.0,7.0,5.0,40.0,5.0,18.0,20.0,40.0,6.0,46.0,4.0,4.0,5.0,2.0,7.0,1.0,,12.0,8.0,18.0,23.0,2.0,,27.0,2.0,11.0,4.0,3.0,4.0,2.0,,83.0,0.5151515151515151,0.5483870967741935,1.0,0.18181818181818182,0.2,0.5409836065573771,1.0,0.5,1.0,0.5235294117647059,1.0,0.1527777777777778,,0.04918032786885246,0.07407407407407407,,0.4166666666666667,0.8,0.18518518518518517,0.9,0.8444444444444444,0.17142857142857143,0.25,0.6666666666666666,0.7142857142857143,0.9166666666666666,0.9166666666666666,90.74380165289257,0.5,16.988505747126435,14.854166666666666,16.655172413793103,14.385416666666666,0.375,0.7407407407407407,0.8,0.35,0.2222222222222222,0.5,0.5333333333333333,0.625,0.25,0.027777777777777776,0.125,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,1.0,0.5277777777777778,0.25,0.47785915492957753,0.5422,0.13580246913580246,0.15714285714285714,0.06741573033707865,8.537704918032787,28.55454545454546,19.0,2.0,2.0,,18.0,0.1111111111111111,0.45907222222222216,0.21839080459770116,,,,,1.0,0.2857142857142857,,,,,39.0,8.0,16.0,2.0,23.0,4.0,22.0,1.0,1.0,0.575,0.08333333333333333,0.4444444444444444,0.25842696629213485,5.0,,,,1.0,,,1.0,5.0,1.0,,2.0,4.0,,1.0,1.0,1.0,1.0,,,0.5,0.5833333333333334,0.0625,1.0,,0.125,,0.5,0.875,0.2777777777777778,0.2777777777777778,1.0,,,,,,0.5,6.0,9.0,1.0,2.0,1.0,1.0,0.5625,0.75,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
201177-201196-201229-202399-2732,1610612766,"Josh McRoberts, Ramon Sessions, Anthony Tolliver, Jeff Adrien, Ben Gordon","McRoberts, Sessions, Tolliver, Adrien, Gordon",201177-201196-201229-202399-2732,CHA,284.0,1,5.0,5.0,11.0,10.0,,21.0,1.0,2.0,,,,3.0,2.0,,1.0,2.0,2.0,7.0,1.0,2.0,2.0,9.0,4.0,,,,4.0,,3.0,,,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,7.0,,1.0,5.0,6.0,,6.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,3.0,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,9.0,1.0,1.0,1.0,0.5,0.5,0.2857142857142857,,0.3888888888888889,,0.45,,0.2222222222222222,,0.14285714285714285,0.5,,,0.7142857142857143,,1.0,0.75,,,0.6,1.0,1.0,,106.47887323943662,1.0,12.0,15.2,12.0,14.9,0.2222222222222222,0.5,1.0,1.0,0.3333333333333333,,,,0.2222222222222222,,0.2222222222222222,0.5,0.5,1.0,,,0.4444444444444444,0.5,0.4507277777777777,,0.2,0.25,,10.214285714285714,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2014,2013-14,False
