EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,DefAtRimReboundPct,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
201152-201957-202341-202343-203100,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Elliot Williams, Tony Wroten","Young, Mullens, Anderson, Williams, Wroten",201152-201957-202341-202343-203100,PHI,252.0,2,4.0,6.0,9.0,9.0,4.0,,1.0,18.0,2.0,2.0,,,2.0,2.0,1.0,3.0,,,,,3.0,5.0,,1.0,,6.0,,1.0,1.0,,2.0,2.0,3.0,,4.0,4.0,2.0,,,,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,2.0,5.0,7.0,,7.0,,1.0,,1.0,3.0,3.0,,3.0,,,2.0,,,,,,,,,,,,,,4.0,4.0,4.0,,0.6666666666666666,0.6666666666666666,,,,0.6,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,0.16666666666666666,0.2,,1.0,1.0,,0.6666666666666666,0.875,,,,,,1.0,0.6666666666666666,,,102.85714285714285,,14.444444444444445,13.555555555555555,12.222222222222221,13.333333333333334,0.3333333333333333,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,,,,,,,,,,,0.5,1.0,0.5,,0.5557083333333334,0.3871,0.6327125,,,0.3333333333333333,0.6666666666666666,4.8,23.5,0.4444444444444444,1.0,1.0,0.16666666666666666,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202341-202343-203487,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Elliot Williams, Michael Carter-Williams","Young, Mullens, Anderson, Williams, Carter-Williams",201152-201957-202341-202343-203487,PHI,646.0,2,11.0,9.0,17.0,19.0,1.0,11.0,2.0,36.0,6.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,,1.0,9.0,15.0,2.0,3.0,1.0,25.0,16.0,2.0,3.0,,4.0,1.0,2.0,1.0,3.0,12.0,6.0,6.0,2.0,1.0,,,6.0,2.0,8.0,,3.0,1.0,2.0,18.0,3.0,3.0,5.0,9.0,3.0,12.0,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,4.0,,3.0,1.0,1.0,2.0,,,,1.0,6.0,2.0,6.0,2.0,21.0,3.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6578947368421053,0.6666666666666666,0.5,0.16666666666666666,,,0.5,0.5,0.5,0.75,0.5714285714285714,0.42857142857142855,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.75,,,80.24767801857584,0.3333333333333333,18.352941176470587,17.57894736842105,17.941176470588236,15.578947368421053,0.5,0.6666666666666666,0.6666666666666666,0.5,0.05555555555555555,1.0,1.0,1.0,0.2777777777777778,0.4,0.4,1.0,0.05555555555555555,,,,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,,0.5003611111111111,0.5233666666666666,0.44595,,,0.16,0.12,7.9,23.96666666666667,0.058823529411764705,2.0,0.42857142857142855,0.1111111111111111,2.0,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,4.0,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202341-203100-203138,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Tony Wroten, Hollis Thompson","Young, Mullens, Anderson, Wroten, Thompson",201152-201957-202341-203100-203138,PHI,129.0,1,2.0,-1.0,5.0,5.0,3.0,,,10.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,3.0,,,2.0,4.0,5.0,,,,,1.0,3.0,,2.0,2.0,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,2.0,,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,4.0,2.0,3.0,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,,0.3333333333333333,,1.0,1.0,,,1.0,,,,,1.0,,,,,111.62790697674419,,14.0,11.8,14.0,11.8,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.47753333333333337,,0.47753333333333337,0.25,0.25,,0.5,9.733333333333333,,0.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202341-203100-203487,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Tony Wroten, Michael Carter-Williams","Young, Mullens, Anderson, Wroten, Carter-Williams",201152-201957-202341-203100-203487,PHI,578.0,6,10.0,10.0,21.0,18.0,9.0,2.0,1.0,39.0,3.0,4.0,,,2.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,5.0,9.0,3.0,6.0,7.0,26.0,16.0,,1.0,,,3.0,5.0,2.0,11.0,10.0,,9.0,,5.0,3.0,,5.0,3.0,8.0,3.0,3.0,1.0,1.0,19.0,1.0,3.0,4.0,7.0,2.0,9.0,,1.0,1.0,,2.0,,2.0,4.0,2.0,,4.0,,8.0,1.0,,7.0,,,2.0,,1.0,,1.0,,26.0,11.0,9.0,,1.0,1.0,1.0,0.5,0.5,0.5555555555555556,,0.6,0.6333333333333333,,0.6428571428571429,0.7222222222222222,,0.6875,0.4,,,0.5,0.8,0.25,1.0,0.875,0.2857142857142857,,1.0,,1.0,1.0,1.0,,,97.16262975778547,,15.857142857142858,13.61111111111111,15.285714285714286,13.0,0.26666666666666666,0.75,0.75,1.0,0.13333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6,0.6,1.0,,,0.2857142857142857,1.0,0.6666666666666666,0.6,0.5348133333333334,0.4338,0.5476928571428571,0.16666666666666666,0.18181818181818182,,0.4230769230769231,8.411111111111111,25.516666666666666,0.42857142857142855,1.0,0.5,0.06666666666666667,,,1.0,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,0.5,,,,0.3333333333333333,0.5,,,,,,,,0.14285714285714285,,0.14285714285714285,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202341-203138-203487,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Hollis Thompson, Michael Carter-Williams","Young, Mullens, Anderson, Thompson, Carter-Williams",201152-201957-202341-203138-203487,PHI,1081.0,7,18.0,-9.0,37.0,37.0,15.0,5.0,4.0,74.0,11.0,14.0,1.0,2.0,5.0,6.0,4.0,5.0,1.0,4.0,,5.0,16.0,23.0,1.0,8.0,6.0,41.0,50.0,2.0,3.0,,4.0,7.0,9.0,4.0,18.0,16.0,16.0,3.0,2.0,5.0,,2.0,8.0,1.0,9.0,,7.0,1.0,,19.0,1.0,7.0,6.0,13.0,5.0,18.0,,2.0,1.0,1.0,5.0,4.0,1.0,7.0,3.0,,6.0,3.0,5.0,,,9.0,1.0,,5.0,,2.0,1.0,2.0,2.0,37.0,18.0,15.0,,0.5,0.5333333333333333,1.0,0.125,0.125,0.6956521739130435,0.6666666666666666,0.7777777777777778,0.5645161290322581,0.5,0.7,0.5857142857142857,0.5,0.6923076923076923,0.25806451612903225,0.08695652173913043,0.14285714285714285,0.7142857142857143,0.46153846153846156,0.14285714285714285,0.6363636363636364,0.5416666666666666,0.35714285714285715,0.3333333333333333,,,0.4,0.5,0.5555555555555556,1.0,,98.57539315448659,1.0,14.108108108108109,15.108108108108109,13.45945945945946,13.864864864864865,0.45161290322580644,0.7857142857142857,0.9166666666666666,0.6363636363636364,0.16129032258064516,0.8,0.8,0.25,0.12903225806451613,0.25,0.25,,0.16129032258064516,,,,0.5,0.5,0.6,0.8333333333333334,0.7096774193548387,,0.5776064516129032,0.4048,0.59999,0.14285714285714285,0.18518518518518517,0.0975609756097561,0.43902439024390244,5.156521739130435,24.3375,0.40540540540540543,3.0,0.5,0.0967741935483871,1.0,,,,,,1.0,,1.0,,1.0,,1.0,4.0,,,1.0,2.0,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,0.5714285714285714,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.1,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,1610612755,2014,2013-14,True
201152-201957-202341-203138-203810,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, Hollis Thompson, Casper Ware","Young, Mullens, Anderson, Thompson, Ware",201152-201957-202341-203138-203810,PHI,28.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42857142857143,,,20.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202341-203263-203487,1610612755,"Thaddeus Young, Byron Mullens, James Anderson, James Nunnally, Michael Carter-Williams","Young, Mullens, Anderson, Nunnally, Carter-Williams",201152-201957-202341-203263-203487,PHI,136.0,1,2.0,1.0,3.0,3.0,3.0,,,6.0,2.0,2.0,,,2.0,2.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,7.0,6.0,,,,,2.0,2.0,,7.0,4.0,,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,,,7.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,7.0,7.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.1666666666666667,,1.1666666666666667,1.1666666666666667,,1.1666666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,63.529411764705884,,22.333333333333332,23.0,22.333333333333332,23.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,1.0,1.0,0.5229833333333334,,0.5229833333333334,,,,1.0,1.85,26.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202343-203100-203138,1610612755,"Thaddeus Young, Byron Mullens, Elliot Williams, Tony Wroten, Hollis Thompson","Young, Mullens, Williams, Wroten, Thompson",201152-201957-202343-203100-203138,PHI,285.0,2,5.0,-2.0,11.0,10.0,1.0,,,21.0,2.0,2.0,,,,,,,2.0,2.0,,,4.0,4.0,,1.0,3.0,11.0,13.0,,,,,,,,,8.0,,,,,,,4.0,,4.0,,2.0,,2.0,8.0,,1.0,3.0,4.0,,4.0,,,,,2.0,2.0,,4.0,1.0,,1.0,,3.0,,,4.0,,,2.0,,1.0,,1.0,1.0,11.0,,1.0,,1.0,1.0,,,,1.0,,,0.8,,,0.7857142857142857,,,0.2,,,0.5,1.0,,1.0,1.0,,,,,,1.0,,1.0,,106.10526315789474,1.0,13.818181818181818,13.3,13.818181818181818,13.3,0.4,1.0,1.0,1.0,,,,,0.4,1.0,1.0,1.0,,,,,,,,,0.6,,0.54034,,,0.2857142857142857,0.3333333333333333,,,9.7,23.7,0.09090909090909091,1.0,1.0,0.2,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202343-203100-203487,1610612755,"Thaddeus Young, Byron Mullens, Elliot Williams, Tony Wroten, Michael Carter-Williams","Young, Mullens, Williams, Wroten, Carter-Williams",201152-201957-202343-203100-203487,PHI,847.0,6,14.0,12.0,26.0,29.0,10.0,3.0,4.0,55.0,6.0,15.0,2.0,4.0,3.0,4.0,,,1.0,5.0,3.0,3.0,7.0,20.0,4.0,4.0,7.0,33.0,21.0,2.0,5.0,,4.0,3.0,7.0,5.0,11.0,8.0,6.0,9.0,4.0,3.0,3.0,1.0,4.0,3.0,7.0,2.0,3.0,,1.0,17.0,5.0,8.0,8.0,16.0,5.0,21.0,,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,,4.0,,7.0,,,8.0,2.0,,3.0,2.0,,,,,29.0,11.0,10.0,2.0,0.5714285714285714,0.8,0.75,1.0,1.0,0.35,0.4,0.42857142857142855,0.5416666666666666,0.4,0.42857142857142855,0.6111111111111112,0.4,0.6111111111111112,0.16666666666666666,0.05,0.06666666666666667,0.6,0.8888888888888888,0.4166666666666667,1.0,0.9411764705882353,0.4166666666666667,0.4444444444444444,,0.3333333333333333,1.0,,1.0,1.0,,93.5064935064935,,16.923076923076923,14.03448275862069,15.923076923076923,13.89655172413793,0.625,0.4,0.42857142857142855,0.5,,,,,0.20833333333333334,0.2,0.2,1.0,0.125,1.0,1.0,0.6666666666666666,0.8,0.5,0.5714285714285714,0.75,0.7916666666666666,1.0,0.5369208333333334,0.52034,0.5194571428571428,0.12,0.14285714285714285,0.12121212121212122,0.3333333333333333,5.635,24.525,0.38461538461538464,1.0,0.8571428571428571,0.041666666666666664,1.0,,,,,,,,,,,3.0,1.0,,,,,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202343-203100-203810,1610612755,"Thaddeus Young, Byron Mullens, Elliot Williams, Tony Wroten, Casper Ware","Young, Mullens, Williams, Wroten, Ware",201152-201957-202343-203100-203810,PHI,116.0,1,2.0,-2.0,5.0,5.0,5.0,,,10.0,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,2.0,4.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,3.0,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,0.25,,0.25,0.6666666666666666,,,1.0,1.0,,,1.0,,,,,1.0,,,,,124.13793103448276,1.0,15.8,7.4,15.8,7.4,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.5179333333333334,,0.5179333333333334,0.25,0.5,,1.0,16.3,23.1,1.0,2.0,,0.6666666666666666,,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202343-203138-203487,1610612755,"Thaddeus Young, Byron Mullens, Elliot Williams, Hollis Thompson, Michael Carter-Williams","Young, Mullens, Williams, Thompson, Carter-Williams",201152-201957-202343-203138-203487,PHI,409.0,3,7.0,-4.0,15.0,13.0,1.0,2.0,1.0,28.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,2.0,3.0,7.0,,3.0,5.0,11.0,15.0,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,2.0,2.0,,,1.0,,1.0,,1.0,,,2.0,1.0,3.0,3.0,6.0,1.0,7.0,,1.0,1.0,,2.0,1.0,1.0,4.0,1.0,,4.0,1.0,3.0,,,7.0,,,2.0,,,,,,9.0,2.0,1.0,,0.3333333333333333,0.5,,,,0.42857142857142855,1.0,1.0,0.3,1.0,0.5,0.4230769230769231,1.0,0.5,0.3,,,0.5,0.75,0.25,1.0,0.8571428571428571,0.16666666666666666,,0.5,,1.0,,1.0,1.0,,98.58190709046455,,16.666666666666668,12.23076923076923,16.6,12.153846153846153,0.3,1.0,1.0,0.3333333333333333,0.2,,,,0.2,,,,0.2,,,,1.0,1.0,0.5,1.0,0.6,,0.5081611111111112,0.6881,0.7472,0.23076923076923078,0.2222222222222222,0.18181818181818182,0.18181818181818182,8.057142857142857,29.166666666666668,0.06666666666666667,1.0,0.6666666666666666,0.1,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-202343-203263-203487,1610612755,"Thaddeus Young, Byron Mullens, Elliot Williams, James Nunnally, Michael Carter-Williams","Young, Mullens, Williams, Nunnally, Carter-Williams",201152-201957-202343-203263-203487,PHI,35.0,1,1.0,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,123.42857142857142,,18.0,8.5,18.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-203100-203138-203263,1610612755,"Thaddeus Young, Byron Mullens, Tony Wroten, Hollis Thompson, James Nunnally","Young, Mullens, Wroten, Thompson, Nunnally",201152-201957-203100-203138-203263,PHI,204.0,1,3.0,2.0,6.0,6.0,,,1.0,12.0,3.0,4.0,1.0,1.0,,,,,,1.0,,,3.0,5.0,,,,6.0,4.0,1.0,1.0,,2.0,,,,,2.0,4.0,,2.0,,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,3.0,4.0,1.0,5.0,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,4.0,,,,0.3333333333333333,0.5,,,,0.6,1.0,,0.6,1.0,,0.6,1.0,,,,,,1.0,0.5,0.5,0.8,0.5,1.0,,,1.0,,0.5,,,84.70588235294117,,16.333333333333332,17.666666666666668,16.0,17.666666666666668,0.8,0.75,0.75,0.3333333333333333,,,,,0.2,,,,,,,,1.0,1.0,,,0.8,,0.56242,0.6422,,,,0.3333333333333333,,4.9799999999999995,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-201957-203100-203138-203487,1610612755,"Thaddeus Young, Byron Mullens, Tony Wroten, Hollis Thompson, Michael Carter-Williams","Young, Mullens, Wroten, Thompson, Carter-Williams",201152-201957-203100-203138-203487,PHI,509.0,4,8.0,7.0,17.0,20.0,4.0,5.0,1.0,37.0,7.0,7.0,,,1.0,1.0,,1.0,,1.0,3.0,5.0,7.0,9.0,3.0,5.0,3.0,26.0,19.0,,1.0,,,1.0,2.0,1.0,3.0,6.0,8.0,9.0,,5.0,3.0,,3.0,3.0,6.0,3.0,3.0,,,15.0,,2.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,,5.0,,6.0,,,4.0,,,1.0,1.0,,,,,26.0,3.0,4.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6,0.6,0.7777777777777778,,0.5,0.8214285714285714,,0.25,0.8125,,0.3,0.35714285714285715,,,1.0,1.0,,0.5,0.6,0.25,,,,,,0.5,,0.25,104.67583497053046,,15.352941176470589,12.4,15.294117647058824,11.1,0.5,1.0,1.0,0.42857142857142855,0.07142857142857142,,,,0.07142857142857142,,,,0.35714285714285715,0.6,0.6,1.0,,,0.25,1.0,0.8571428571428571,0.6,0.5890392857142857,,0.51505,0.06666666666666667,0.1,,0.11538461538461539,4.533333333333333,26.919999999999998,0.23529411764705882,,1.0,,,,,,,,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,0.5,,0.5,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-202323-202341-202343-202730,1610612755,"Thaddeus Young, Evan Turner, James Anderson, Elliot Williams, Lavoy Allen","Young, Turner, Anderson, Williams, Allen",201152-202323-202341-202343-202730,PHI,63.0,1,1.0,-1.0,2.0,2.0,,,1.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,3.0,,,,2.0,3.0,1.0,1.0,,2.0,,,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,,91.42857142857143,,13.5,18.0,13.5,18.0,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,0.6666666666666666,,0.5206000000000001,0.6274,,,,1.0,,2.766666666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
201152-202323-202341-202343-203100,1610612755,"Thaddeus Young, Evan Turner, James Anderson, Elliot Williams, Tony Wroten","Young, Turner, Anderson, Williams, Wroten",201152-202323-202341-202343-203100,PHI,27.0,1,,-2.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66666666666666,,19.0,8.0,19.0,8.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.3966,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
