EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,3SecondViolations,PtsUnassisted3s,Fg3aBlocked,SelfOReb,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Corner3PctBlocked,BlockedLongMidRange,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101145-101181-201148-201961-201971,1610612742,"Monta Ellis, Jose Calderon, Brandan Wright, Wayne Ellington, DeJuan Blair","Ellis, Calderon, Wright, Ellington, Blair",101145-101181-201148-201961-201971,DAL,131.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,,,,,,,2.0,3.0,,,,4.0,6.0,,,,,2.0,3.0,,,,4.0,2.0,2.0,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,4.0,3.0,,,0.5,0.5,,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,76.94656488549619,16.666666666666668,20.25,16.666666666666668,20.25,,,,,,,,,,,,,,,,,,,,,,0.39640000000000003,0.39640000000000003,,,,1.0,7.2,,1.0,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201148-201961-2734,1610612742,"Monta Ellis, Jose Calderon, Brandan Wright, Wayne Ellington, Devin Harris","Ellis, Calderon, Wright, Ellington, Harris",101145-101181-201148-201961-2734,DAL,5.0,1,,4.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,2.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,576.0,2.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201148-201971-203109,1610612742,"Monta Ellis, Jose Calderon, Brandan Wright, DeJuan Blair, Jae Crowder","Ellis, Calderon, Wright, Blair, Crowder",101145-101181-201148-201971-203109,DAL,141.0,1,2.0,-1.0,5.0,4.0,,,1.0,9.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,1.0,1.0,2.0,7.0,8.0,1.0,1.0,,2.0,,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,2.0,,,2.0,,1.0,,5.0,,,,,,,1.0,1.0,,1.0,0.3333333333333333,1.0,,0.625,1.0,,0.7,1.0,,0.25,1.0,,,,,0.5,,,,,91.91489361702128,13.8,18.0,13.4,15.75,0.25,1.0,1.0,,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,,,,,0.5,1.0,0.46165,,0.2,0.25,0.2857142857142857,,6.033333333333334,24.2,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,0.5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201148-203109-2734,1610612742,"Monta Ellis, Jose Calderon, Brandan Wright, Jae Crowder, Devin Harris","Ellis, Calderon, Wright, Crowder, Harris",101145-101181-201148-203109-2734,DAL,18.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,160.0,13.0,5.0,13.0,5.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,0.5145,0.5145,,,,,,22.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201961-201971-203109,1610612742,"Monta Ellis, Jose Calderon, Wayne Ellington, DeJuan Blair, Jae Crowder","Ellis, Calderon, Ellington, Blair, Crowder",101145-101181-201961-201971-203109,DAL,82.0,1,1.0,4.0,2.0,2.0,,,,4.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,6.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.25,,,1.5,,,0.5,,,0.5,,0.5,,,,,,70.2439024390244,18.5,22.5,18.5,21.5,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.44685,,0.5,1.0,,,14.8,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201961-203109-2223,1610612742,"Monta Ellis, Jose Calderon, Wayne Ellington, Jae Crowder, Samuel Dalembert","Ellis, Calderon, Ellington, Crowder, Dalembert",101145-101181-201961-203109-2223,DAL,101.0,1,2.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,4.0,,,,,1.0,1.0,1.0,1.0,,5.0,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,5.0,5.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,1.0,,0.5,,,,,,85.54455445544555,12.333333333333334,21.333333333333332,12.333333333333334,20.0,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,0.5,1.0,0.5,1.0,0.420725,0.420725,,,,1.0,21.7,26.3,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-201971-203109-203539,1610612742,"Monta Ellis, Jose Calderon, DeJuan Blair, Jae Crowder, Gal Mekel","Ellis, Calderon, Blair, Crowder, Mekel",101145-101181-201971-203109-203539,DAL,11.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-101181-203109-203539-2223,1610612742,"Monta Ellis, Jose Calderon, Jae Crowder, Gal Mekel, Samuel Dalembert","Ellis, Calderon, Crowder, Mekel, Dalembert",101145-101181-203109-203539-2223,DAL,162.0,2,3.0,-2.0,7.0,5.0,2.0,,1.0,12.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,5.0,,1.0,2.0,6.0,8.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,3.0,,,3.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,0.5,1.0,,,,,0.4,1.0,,0.3333333333333333,1.0,,0.42857142857142855,1.5,0.25,0.16666666666666666,1.0,1.0,,,1.0,0.25,,,1.0,,106.66666666666666,15.714285714285714,10.4,15.714285714285714,10.4,0.6666666666666666,0.25,0.3333333333333333,,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,,,,1.0,1.0,,,1.0,,0.8333333333333334,,0.5918249999999999,0.59055,0.16666666666666666,0.2,0.5,0.16666666666666666,4.86,23.9,0.2857142857142857,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,0.2,0.25,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,0.6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-201961,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, Wayne Ellington","Ellis, Carter, Nowitzki, Marion, Ellington",101145-1713-1717-1890-201961,DAL,4.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,360.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-201971,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, DeJuan Blair","Ellis, Carter, Nowitzki, Marion, Blair",101145-1713-1717-1890-201971,DAL,368.0,4,6.0,2.0,10.0,11.0,7.0,9.0,2.0,21.0,,1.0,,,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,6.0,2.0,10.0,8.0,,1.0,,,1.0,3.0,1.0,3.0,2.0,7.0,2.0,,6.0,3.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,4.0,,2.0,,,2.0,,1.0,,10.0,7.0,7.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4444444444444444,,0.4166666666666667,0.5,,0.5,0.6666666666666666,0.5,0.6,1.0,0.5,0.6666666666666666,0.3333333333333333,,1.0,0.5,,82.17391304347825,20.1,15.181818181818182,16.3,14.0,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,0.16666666666666666,0.3333333333333333,0.5,0.7777777777777778,0.6666666666666666,0.48819444444444443,0.47236666666666666,0.1,0.25,,0.7,9.033333333333333,24.083333333333332,0.7,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,,0.1111111111111111,,,,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-203109,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, Jae Crowder","Ellis, Carter, Nowitzki, Marion, Crowder",101145-1713-1717-1890-203109,DAL,36.0,2,1.0,3.0,2.0,1.0,2.0,,,3.0,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,3.0,,,,,,,,1.0,2.0,,3.0,,,3.0,1.0,,,1.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,3.0,3.0,2.0,,,,,1.0,0.5,0.5,0.5,,,,0.75,,0.75,0.75,,0.75,1.0,,1.0,,,1.0,,,1.0,,,120.0,7.5,21.0,7.5,21.0,,,,,,,,,0.5,0.5,,,,,,,0.5,0.5,,1.0,,0.42562500000000003,0.42562500000000003,,,,1.0,,24.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-203499,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, Shane Larkin","Ellis, Carter, Nowitzki, Marion, Larkin",101145-1713-1717-1890-203499,DAL,12.0,3,,-3.0,2.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,2.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,480.0,4.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-2223,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, Samuel Dalembert","Ellis, Carter, Nowitzki, Marion, Dalembert",101145-1713-1717-1890-2223,DAL,74.0,2,1.0,7.0,3.0,2.0,1.0,,1.0,5.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,7.0,,1.0,1.0,,2.0,,,,,2.0,2.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,5.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.25,1.0,,1.1666666666666667,1.0,1.0,0.5,,,1.0,,1.0,,,,,1.0,97.29729729729729,9.0,23.5,7.666666666666667,23.5,,,,,0.5,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.45355,,,,0.2857142857142857,0.2857142857142857,18.3,25.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3584,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-1890-2734,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Shawn Marion, Devin Harris","Ellis, Carter, Nowitzki, Marion, Harris",101145-1713-1717-1890-2734,DAL,421.0,5,7.0,-12.0,16.0,15.0,13.0,12.0,1.0,31.0,,2.0,,,,3.0,1.0,1.0,1.0,4.0,,3.0,,5.0,1.0,5.0,8.0,11.0,23.0,,,,,,4.0,,4.0,6.0,6.0,,,,4.0,1.0,,,,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,,,2.0,,2.0,2.0,3.0,,3.0,,5.0,,,10.0,,3.0,2.0,11.0,6.0,13.0,,2.0,,,,0.2,,0.2,,,,0.15,,,0.36666666666666664,,0.25,0.5,1.0,1.0,1.0,,1.0,0.1111111111111111,,,,1.0,106.0332541567696,15.8125,11.2,15.375,11.2,0.2,,,,0.3,,,,0.1,0.4,0.25,0.25,,,,,0.125,0.375,,0.7,0.25,0.47851,0.4814125,0.23076923076923078,0.375,,0.5454545454545454,11.16,24.419999999999998,0.8125,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,,0.3333333333333333,,1.0,,,,,,,,,,0.25,,0.3492,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-201148-203109,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Brandan Wright, Jae Crowder","Ellis, Carter, Nowitzki, Wright, Crowder",101145-1713-1717-201148-203109,DAL,470.0,7,8.0,,16.0,15.0,7.0,7.0,5.0,31.0,3.0,7.0,2.0,3.0,,1.0,1.0,,2.0,6.0,,3.0,5.0,10.0,2.0,7.0,,16.0,16.0,2.0,3.0,,4.0,3.0,3.0,,3.0,,6.0,2.0,8.0,3.0,6.0,2.0,1.0,1.0,2.0,1.0,,,5.0,2.0,4.0,1.0,5.0,6.0,11.0,,,3.0,1.0,1.0,2.0,,4.0,1.0,,,3.0,1.0,1.0,,,,,,,12.0,6.0,7.0,1.0,,0.2,0.3333333333333333,0.5,0.2857142857142857,,0.2857142857142857,0.5,0.6666666666666666,1.0,0.47058823529411764,0.5,0.5,0.47058823529411764,0.5,0.5,0.4117647058823529,0.75,0.3333333333333333,1.0,0.4,0.7142857142857143,0.6,0.25,,0.5,1.0,94.97872340425532,16.3125,13.933333333333334,14.9375,13.933333333333334,0.4117647058823529,0.42857142857142855,0.6,,0.058823529411764705,,,,0.058823529411764705,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.75,0.6666666666666666,,,0.5,,0.8235294117647058,0.3333333333333333,0.5091058823529412,0.47180833333333333,,,0.25,0.375,4.63,24.82857142857143,0.4375,1.0,1.0,2.0,2.0,,1.0,,1.0,4.0,2.0,1.0,4.0,,,,,3.0,,,,,1.0,1.0,,1.0,,,0.2,0.2857142857142857,,,0.8,1.0,,,1.0,,,,0.11764705882352941,1.0,1.0,0.5,0.25,,,0.16666666666666666,1.0,0.62155,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-201148-203499,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Brandan Wright, Shane Larkin","Ellis, Carter, Nowitzki, Wright, Larkin",101145-1713-1717-201148-203499,DAL,494.0,6,8.0,-9.0,14.0,15.0,9.0,4.0,2.0,29.0,3.0,5.0,,,,1.0,2.0,,,1.0,,,6.0,10.0,,3.0,4.0,16.0,25.0,,,2.0,2.0,5.0,8.0,,,2.0,12.0,2.0,10.0,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,2.0,2.0,5.0,2.0,7.0,,,,,,,,,,2.0,,5.0,,2.0,,,4.0,,2.0,,14.0,12.0,9.0,1.0,,0.16666666666666666,0.16666666666666666,,,,,0.6,,0.625,0.46153846153846156,,0.625,0.5333333333333333,0.5,0.6666666666666666,0.23076923076923078,,1.0,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,,1.0,1.0,84.5344129554656,16.142857142857142,17.866666666666667,15.928571428571429,17.866666666666667,0.38461538461538464,0.6,0.75,0.3333333333333333,0.07692307692307693,,,,0.15384615384615385,0.07692307692307693,,,,,,,,,,0.6153846153846154,,0.48244615384615386,0.446775,0.13333333333333333,0.16666666666666666,0.125,0.75,6.12,24.3,0.6428571428571429,2.0,3.0,3.0,4.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.1,0.2,1.0,,0.25,,1.0,,,,,,0.3076923076923077,0.75,0.75,,,,,0.375,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-201148-203539,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Brandan Wright, Gal Mekel","Ellis, Carter, Nowitzki, Wright, Mekel",101145-1713-1717-201148-203539,DAL,4.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
101145-1713-1717-201148-2223,1610612742,"Monta Ellis, Vince Carter, Dirk Nowitzki, Brandan Wright, Samuel Dalembert","Ellis, Carter, Nowitzki, Wright, Dalembert",101145-1713-1717-201148-2223,DAL,2.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1440.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2014,2013-14,True
