EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,FtPoints,Points,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DeadBallTurnovers,SecondChanceTurnovers,OffCorner3ReboundPct,Fg2aBlocked,BlockingFouls,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,DefArc3ReboundPct,Corner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls Drawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
101110-101162-1733-202322-203078,1610612764,"Martell Webster, Marcin Gortat, Al Harrington, John Wall, Bradley Beal","Webster, Gortat, Harrington, Wall, Beal",101110-101162-1733-202322-203078,WAS,50.0,1,1.0,1.0,1.0,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,86.39999999999999,19.0,15.5,19.0,15.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-1889-202344-203078,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Trevor Booker, Bradley Beal","Webster, Gortat, Miller, Booker, Beal",101110-101162-1889-202344-203078,WAS,151.0,3,3.0,-12.0,3.0,5.0,8,,,,,1.0,1.0,,,,,,,,76.29139072847683,29.0,12.8,29.0,12.8,,,2.0,1.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.37510000000000004,11.299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-1889-202344-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Trevor Booker, Trevor Ariza","Webster, Gortat, Miller, Booker, Ariza",101110-101162-1889-202344-2772,WAS,225.0,2,4.0,-4.0,5.0,8.0,13,,6.0,1.0,2.0,2.0,1.0,,,6.0,0.6,0.5,0.6666666666666666,,83.2,20.0,15.625,20.0,15.625,,,2.0,1.0,4.0,10.0,,,,,,,,,,0.4,0.2,0.3864,11.675,3.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6,0.6666666666666666,0.6666666666666666,0.2,1.0,0.5,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.4,0.3894,0.6666666666666666,62.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-1889-203078-2400,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Bradley Beal, Drew Gooden","Webster, Gortat, Miller, Beal, Gooden",101110-101162-1889-203078-2400,WAS,355.0,5,6.0,10.0,9.0,9.0,18,2.0,15.0,6.0,6.0,8.0,2.0,3.0,1.0,13.0,0.5833333333333334,1.0,1.0,1.0,73.01408450704226,21.77777777777778,17.666666666666668,21.0,17.666666666666668,0.08333333333333333,0.1111111111111111,2.0,3.0,8.0,5.0,1.0,2.0,,,,,0.3333333333333333,0.4,,0.18181818181818182,0.2727272727272727,0.5197590909090909,9.875,,,3.0,,3.0,2.0,,5.0,3.0,,,,,4.0,6.0,,2.0,3.0,,7.0,,,,1.0,2.0,,,,,,,,0.4,0.4,0.625,,0.5909090909090909,,,0.2727272727272727,,1.0,,,0.2727272727272727,,,1.0,1.0,,0.18181818181818182,,0.5454545454545454,,,24.7,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.54675,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-1889-203078-2403,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Bradley Beal, Nene","Webster, Gortat, Miller, Beal, Nene",101110-101162-1889-203078-2403,WAS,172.0,3,3.0,1.0,6.0,5.0,11,2.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,7.0,0.7,0.5,0.5,,92.09302325581395,13.166666666666666,18.6,13.166666666666666,15.0,0.2,0.3333333333333333,,1.0,2.0,6.0,,1.0,1.0,1.0,2.0,0.5,,0.5,,,0.25,0.5724,10.9,,,1.0,,,1.0,,1.0,2.0,,,,,,2.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,0.5,,0.625,,,0.5,,,,,0.25,,,,,,0.25,,0.75,,,24.15,,1.0,1.0,,,1.0,1.0,,1.0,,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.5,0.5,,,,1.0,,,1.0,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-1889-2400-2772,1610612764,"Martell Webster, Marcin Gortat, Andre Miller, Drew Gooden, Trevor Ariza","Webster, Gortat, Miller, Gooden, Ariza",101110-101162-1889-2400-2772,WAS,150.0,3,2.0,,4.0,2.0,6,,,2.0,2.0,3.0,,,,,,1.0,1.0,1.0,57.6,20.75,33.5,20.25,33.5,,,1.0,1.0,4.0,,1.0,1.0,,,,,0.25,0.25,,0.2,0.2,0.46512000000000003,6.575,2.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,,2.0,,,,,,,,,0.2,,,,1.0,0.4,,,,,,0.2,0.5,0.6,0.38905,,25.3,0.5,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,0.5562,,,,,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202066-202322-2403,1610612764,"Martell Webster, Marcin Gortat, Garrett Temple, John Wall, Nene","Webster, Gortat, Temple, Wall, Nene",101110-101162-202066-202322-2403,WAS,57.0,1,1.0,2.0,2.0,3.0,5,,2.0,1.0,2.0,2.0,,,,2.0,0.5,1.0,1.0,,126.31578947368422,19.5,6.0,19.5,6.0,,,1.0,,2.0,,,,,,,,,,,0.5,,0.3911,3.5,2.0,3.0,1.0,,,,,1.0,,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,0.5,0.5,0.5,0.5,0.5,,,1.0,,,0.5,,,,,,,,0.5,0.3911,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-202344-203078,1610612764,"Martell Webster, Marcin Gortat, John Wall, Trevor Booker, Bradley Beal","Webster, Gortat, Wall, Booker, Beal",101110-101162-202322-202344-203078,WAS,253.0,2,4.0,-4.0,8.0,8.0,16,,6.0,,2.0,3.0,1.0,,,6.0,0.42857142857142855,,0.5,,91.06719367588933,16.875,14.75,16.125,13.875,,,1.0,1.0,7.0,10.0,1.0,1.0,1.0,,2.0,0.5,0.25,0.25,,0.14285714285714285,0.14285714285714285,0.5534285714285715,5.585714285714286,3.0,2.0,5.0,,1.0,,,3.0,,1.0,2.0,,2.0,2.0,4.0,,1.0,1.0,,2.0,1.0,1.0,,,3.0,,,,,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,,1.0,,,,0.7142857142857143,,,1.0,1.0,,,,0.7142857142857143,0.375,0.3333333333333333,,0.375,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,0.4,0.5,0.5,,,,,1.0,,,,,0.7728,,1.0,,,1.0,,,0.14285714285714285,0.2,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-202344-2772,1610612764,"Martell Webster, Marcin Gortat, John Wall, Trevor Booker, Trevor Ariza","Webster, Gortat, Wall, Booker, Ariza",101110-101162-202322-202344-2772,WAS,1311.0,5,22.0,-2.0,41.0,37.0,78,4.0,33.0,14.0,16.0,24.0,8.0,8.0,3.0,26.0,0.4024390243902439,0.6666666666666666,0.6666666666666666,0.5,85.67505720823799,16.024390243902438,17.675675675675677,14.512195121951219,16.56756756756757,0.075,0.08571428571428572,8.0,15.0,32.0,35.0,7.0,8.0,1.0,1.0,6.0,0.16666666666666666,0.3333333333333333,0.34782608695652173,0.16666666666666666,0.21621621621621623,0.40540540540540543,0.4579945945945946,10.98125,26.0,16.0,9.0,2.0,3.0,4.0,2.0,10.0,5.0,6.0,22.0,2.0,20.0,12.0,8.0,,6.0,9.0,2.0,21.0,2.0,3.0,2.0,2.0,7.0,5.0,,5.0,3.0,20.0,26.0,,0.6,0.75,0.3125,0.2727272727272727,0.3918918918918919,0.375,0.37037037037037035,0.13513513513513514,0.6666666666666666,0.875,0.5,0.6,0.24324324324324326,0.25,0.2857142857142857,0.2,0.21428571428571427,0.6666666666666666,0.10810810810810811,0.08333333333333333,0.3783783783783784,0.44789375,0.6060606060606061,24.919999999999998,0.6341463414634146,8.0,5.0,2.0,3.0,1.0,2.0,,3.0,2.0,6.0,,7.0,9.0,4.0,2.0,3.0,2.0,2.0,1.0,,1.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.4375,0.5,0.75,0.5,0.5714285714285714,0.5555555555555556,0.5555555555555556,0.4,0.02702702702702703,0.5,0.5,1.0,0.5,0.6666666666666666,,,0.5,0.542025,0.21212121212121213,5.0,,,2.0,1.0,1.0,0.0625,,2.0,6.0,,,0.25,0.3333333333333333,1.0,,,3.0,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.125,0.06666666666666667,0.2727272727272727,0.09523809523809523,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
101110-101162-202322-203078-2400,1610612764,"Martell Webster, Marcin Gortat, John Wall, Bradley Beal, Drew Gooden","Webster, Gortat, Wall, Beal, Gooden",101110-101162-202322-203078-2400,WAS,556.0,4,9.0,14.0,16.0,15.0,31,4.0,25.0,6.0,8.0,12.0,4.0,4.0,1.0,19.0,0.6578947368421053,0.8571428571428571,0.8,0.6666666666666666,80.28776978417265,15.375,20.666666666666668,12.75,20.4,0.05555555555555555,0.08333333333333333,4.0,4.0,11.0,11.0,2.0,4.0,1.0,1.0,1.0,1.0,0.4,0.5,0.5,0.23529411764705882,0.23529411764705882,0.4820764705882353,10.39090909090909,2.0,3.0,3.0,2.0,2.0,4.0,,6.0,6.0,,2.0,,2.0,2.0,10.0,,1.0,3.0,,8.0,2.0,2.0,1.0,,3.0,,,,,2.0,2.0,,0.16666666666666666,0.2,0.5454545454545454,,0.6176470588235294,,0.3333333333333333,0.35294117647058826,0.6666666666666666,1.0,0.5,,0.17647058823529413,0.5,0.5,0.5,0.5,,0.23529411764705882,,0.5294117647058824,0.35905,0.08,25.400000000000002,0.125,4.0,2.0,1.0,1.0,2.0,2.0,,3.0,2.0,3.0,,6.0,6.0,4.0,2.0,2.0,1.0,1.0,2.0,,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.11764705882352941,0.5,0.5,0.5,0.3333333333333333,1.0,,,0.5,0.4161333333333333,0.24,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,0.5,0.5,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,False
