EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsPutbacks,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,SelfOReb,ThreePtShootingFoulsDrawn,RecoveredBlocks,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,Charge Fouls Drawn,DefFTReboundPct,Fg2aBlocked,Travels,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,LostBallSteals,LongMidRangeAssists,StepOutOfBoundsTurnovers,LongMidRangePctAssisted,DefensiveGoaltends,HeaveAttempts,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Charge Fouls,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls,3SecondViolations,team_id,year,season,team_vs
101150-1627826-201587-201976-202331,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Patrick Beverley, Paul George","Williams, Zubac, Batum, Beverley, George",101150-1627826-201587-201976-202331,LAC,104.0,2,2.0,4.0,4.0,3.0,1.0,7.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,,4.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,2.0,,1.0,,,,,4.0,1.0,1.0,1.0,0.5,0.6,0.5,,1.0,,0.5,0.5,0.6666666666666666,0.5,,,1.0,0.5,96.92307692307692,13.0,17.333333333333332,11.25,16.0,0.5,1.0,1.0,1.0,,,,,,0.25,1.0,0.58635,,2.05,25.3,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.4484,0.2,0.3333333333333333,0.3333333333333333,0.25,1.0,,,,,,,0.25,,1.0,1.0,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-201976-202695,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Patrick Beverley, Kawhi Leonard","Williams, Zubac, Batum, Beverley, Leonard",101150-1627826-201587-201976-202695,LAC,248.0,4,4.0,-11.0,5.0,9.0,,14.0,,,,,3.0,1.0,,3.0,1.0,,11.0,,,1.0,,,,,,,,1.0,2.0,3.0,,3.0,1.0,1.0,,1.0,,1.0,,3.0,,2.0,1.0,2.0,,,,,,,0.25,1.0,0.6666666666666666,,0.25,,0.42857142857142855,,,,1.0,0.5,81.29032258064515,15.4,19.0,15.4,14.0,,,,,,,,,0.75,0.25,0.25,0.4482875,,16.566666666666666,26.5,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-201976-202704,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Patrick Beverley, Reggie Jackson","Williams, Zubac, Batum, Beverley, Jackson",101150-1627826-201587-201976-202704,LAC,1.0,1,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202331-202694,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Paul George, Marcus Morris Sr.","Williams, Zubac, Batum, George, Morris Sr.",101150-1627826-201587-202331-202694,LAC,446.0,4,7.0,6.0,13.0,14.0,1.0,27.0,4.0,5.0,,1.0,2.0,5.0,4.0,8.0,5.0,14.0,8.0,2.0,4.0,5.0,2.0,3.0,2.0,,7.0,1.0,2.0,3.0,3.0,6.0,3.0,9.0,1.0,,1.0,2.0,,,,5.0,,,,,13.0,0.5,0.5,0.5,0.4230769230769231,0.4642857142857143,0.38461538461538464,0.5,0.6,0.5,1.0,0.25,0.75,0.375,,0.25,0.6666666666666666,1.0,87.17488789237667,17.46153846153846,15.642857142857142,15.076923076923077,14.857142857142858,0.38461538461538464,0.8,0.8,0.5,0.07692307692307693,,,,0.15384615384615385,0.38461538461538464,0.7692307692307693,0.5823730769230769,0.70575,6.725,26.939999999999998,,,,,,1.0,,1.0,3.0,,,,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,,1.0,0.2,0.2,,,,,1.0,,,0.2,0.2,1.0,,,,0.2,,0.07142857142857142,0.1111111111111111,,,,,1.0,2.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.07142857142857142,1.0,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202331-202695,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Paul George, Kawhi Leonard","Williams, Zubac, Batum, George, Leonard",101150-1627826-201587-202331-202695,LAC,1374.0,11,23.0,8.0,45.0,48.0,6.0,93.0,11.0,18.0,3.0,8.0,4.0,12.0,15.0,30.0,16.0,59.0,51.0,3.0,16.0,12.0,8.0,12.0,8.0,,28.0,4.0,3.0,10.0,7.0,18.0,7.0,25.0,3.0,1.0,,3.0,1.0,11.0,,11.0,1.0,1.0,1.0,2.0,55.0,0.5333333333333333,0.5333333333333333,0.5,0.5543478260869565,0.59,0.34782608695652173,1.0,1.0,0.2,0.9090909090909091,0.4444444444444444,0.9444444444444444,0.2916666666666667,0.2,0.42857142857142855,1.0,0.8571428571428571,97.46724890829695,14.911111111111111,14.645833333333334,14.088888888888889,14.625,0.391304347826087,0.6111111111111112,0.6111111111111112,0.7272727272727273,0.17391304347826086,0.375,0.5,,0.08695652173913043,0.2608695652173913,0.7391304347826086,0.5001597826086956,0.5184833333333333,6.863333333333333,25.91875,9.0,5.0,1.0,2.0,1.0,5.0,3.0,7.0,8.0,3.0,5.0,3.0,15.0,14.0,12.0,5.0,4.0,2.0,6.0,4.0,,2.0,6.0,10.0,5.0,15.0,9.0,0.5714285714285714,0.4375,0.4375,0.6,0.75,0.75,1.0,1.0,0.25,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.4,0.25,0.5,0.375,0.4166666666666667,0.5441625,0.10204081632653061,0.15151515151515152,0.2542372881355932,0.2,4.0,1.0,2.0,,2.0,,,0.08695652173913043,0.2,1.0,1.0,,,1.0,2.0,1.0,,4.0,2.0,,,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.5,,0.2,1.0,0.2,,,,0.6666666666666666,0.06779661016949153,2.0,3.0,9.0,,1.0,2.0,,2.0,1.0,,2.0,0.2857142857142857,,0.047619047619047616,1.0,0.5,0.5,1.0,,,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,0.1,,,0.25,2.0,,,,,,,,,,,,,,0.25,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202331-202704,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Paul George, Reggie Jackson","Williams, Zubac, Batum, George, Jackson",101150-1627826-201587-202331-202704,LAC,269.0,4,4.0,6.0,9.0,8.0,1.0,17.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,6.0,17.0,11.0,2.0,4.0,5.0,2.0,5.0,1.0,,13.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,3.0,,1.0,,1.0,1.0,1.0,15.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.7727272727272727,0.6,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,,1.0,91.00371747211896,13.0,19.0,11.555555555555555,17.75,0.2,0.5,0.5,1.0,0.1,1.0,1.0,,0.1,0.5,0.8,0.49736,0.39,7.325,26.78333333333333,6.0,2.0,,1.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,6.0,11.0,2.0,9.0,2.0,3.0,2.0,2.0,2.0,,,3.0,2.0,1.0,11.0,6.0,1.0,0.5,0.5,0.5,0.6875,0.6875,1.0,,1.0,1.0,0.4,0.4,1.0,0.125,,0.625,0.4,0.5206875,0.09090909090909091,0.2,0.6470588235294118,0.6666666666666666,1.0,,,,,,,0.1,,,1.0,1.0,,,2.0,1.0,,2.0,3.0,,,0.5,0.5,0.5,0.5,,,0.5,,,,,0.125,0.4,0.11764705882352941,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202694-202695,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Marcus Morris Sr., Kawhi Leonard","Williams, Zubac, Batum, Morris Sr., Leonard",101150-1627826-201587-202694-202695,LAC,994.0,9,17.0,16.0,33.0,33.0,6.0,66.0,9.0,14.0,2.0,7.0,2.0,12.0,12.0,23.0,14.0,45.0,29.0,6.0,6.0,12.0,3.0,8.0,2.0,,21.0,3.0,6.0,4.0,7.0,11.0,9.0,20.0,1.0,1.0,1.0,2.0,,6.0,,7.0,1.0,,,,37.0,0.25,0.375,0.5217391304347826,0.527027027027027,0.5625,0.3783783783783784,0.5,1.0,0.5454545454545454,0.8,0.3333333333333333,0.9166666666666666,0.45,0.4,0.42857142857142855,1.0,0.5,95.61368209255534,15.181818181818182,14.93939393939394,14.363636363636363,14.272727272727273,0.3783783783783784,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.1891891891891892,0.2857142857142857,0.2857142857142857,,0.05405405405405406,0.32432432432432434,0.7567567567567568,0.5429121621621622,0.7255166666666666,4.78695652173913,25.457142857142856,9.0,18.0,,1.0,1.0,5.0,,5.0,6.0,1.0,5.0,2.0,7.0,18.0,15.0,5.0,5.0,5.0,4.0,4.0,,,4.0,7.0,2.0,5.0,8.0,1.0,0.35714285714285715,0.35714285714285715,0.2,0.14285714285714285,0.3888888888888889,,1.0,0.5,0.5,0.4166666666666667,0.4166666666666667,1.0,0.14285714285714285,,,0.4166666666666667,0.5057071428571429,0.05263157894736842,0.08333333333333333,0.15555555555555556,0.2727272727272727,2.0,,3.0,1.0,1.0,,,0.05405405405405406,,4.0,5.0,2.0,,3.0,,4.0,,8.0,,8.0,,,0.6666666666666666,0.4444444444444444,0.4444444444444444,,1.0,0.5555555555555556,0.8,0.3333333333333333,,,0.2857142857142857,,0.17777777777777778,,5.0,,1.0,2.0,,,,2.0,,,0.6,1.0,0.1,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202694-202704,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Marcus Morris Sr., Reggie Jackson","Williams, Zubac, Batum, Morris Sr., Jackson",101150-1627826-201587-202694-202704,LAC,310.0,3,5.0,,10.0,10.0,,20.0,,,1.0,1.0,1.0,3.0,1.0,2.0,5.0,16.0,16.0,,,3.0,,4.0,,,12.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,2.0,,,,,16.0,,,0.5,1.0,1.0,0.7142857142857143,1.0,1.0,,,,0.5,,,,,,92.9032258064516,16.4,14.6,16.4,14.2,,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.5337857142857143,,14.1,25.36,,,,,,2.0,,4.0,2.0,,,,,2.0,12.0,2.0,4.0,2.0,1.0,1.0,,,2.0,3.0,,,,1.0,0.8,0.8,,,,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,0.125,,,,2.0,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,1.0,1.0,1.0,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201587-202695-202704,1610612746,"Lou Williams, Ivica Zubac, Nicolas Batum, Kawhi Leonard, Reggie Jackson","Williams, Zubac, Batum, Leonard, Jackson",101150-1627826-201587-202695-202704,LAC,242.0,4,4.0,-10.0,9.0,12.0,,21.0,,,,1.0,1.0,2.0,1.0,2.0,4.0,8.0,18.0,,,2.0,,2.0,,,6.0,,,3.0,1.0,4.0,,4.0,3.0,2.0,,3.0,,5.0,,,,,,,8.0,,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,124.95867768595042,11.333333333333334,11.666666666666666,11.333333333333334,11.666666666666666,,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5293333333333333,,12.1,24.625,5.0,5.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,1.0,,,,1.0,3.0,,,5.0,5.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,,,1.0,1.0,0.5,0.5,1.0,,,0.6666666666666666,0.5,0.5136999999999999,,,0.625,0.5555555555555556,2.0,,,,,,,0.3333333333333333,,,,,,,1.0,,,,1.0,,,0.5,,,,,,,,,,,,0.5,,,,,2.0,,1.0,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201976-202331-202694,1610612746,"Lou Williams, Ivica Zubac, Patrick Beverley, Paul George, Marcus Morris Sr.","Williams, Zubac, Beverley, George, Morris Sr.",101150-1627826-201976-202331-202694,LAC,1398.0,6,23.0,-10.0,50.0,50.0,5.0,100.0,4.0,7.0,3.0,8.0,6.0,21.0,9.0,21.0,24.0,49.0,59.0,2.0,12.0,21.0,6.0,14.0,3.0,3.0,36.0,2.0,3.0,5.0,11.0,17.0,5.0,22.0,5.0,2.0,3.0,8.0,,15.0,,8.0,2.0,2.0,1.0,2.0,44.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5,0.5212765957446809,0.5333333333333333,0.625,0.7857142857142857,0.25,0.625,0.13333333333333333,0.7272727272727273,0.18518518518518517,0.4,0.13333333333333333,0.625,0.625,103.00429184549355,15.8,12.16,15.0,11.52,0.15555555555555556,0.5714285714285714,0.6666666666666666,0.75,0.17777777777777778,0.375,0.42857142857142855,1.0,0.13333333333333333,0.4666666666666667,0.6888888888888889,0.5151111111111111,0.4714833333333333,8.752380952380953,26.066666666666666,4.0,4.0,,,2.0,6.0,,9.0,4.0,1.0,2.0,1.0,5.0,6.0,24.0,6.0,8.0,5.0,3.0,2.0,1.0,3.0,9.0,4.0,2.0,5.0,4.0,0.8888888888888888,0.375,0.375,0.5,0.8333333333333334,0.8333333333333334,1.0,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.8333333333333334,,,,0.2857142857142857,0.4647833333333333,0.0425531914893617,0.08695652173913043,0.10204081632653061,0.08,3.0,,3.0,,,,1.0,0.06666666666666667,,,,1.0,1.0,3.0,,1.0,1.0,5.0,1.0,,0.3333333333333333,1.0,0.5,0.5,0.5,,1.0,,,0.6,0.3333333333333333,1.0,0.3333333333333333,,0.10204081632653061,,,3.0,1.0,,3.0,1.0,3.0,1.0,,2.0,0.3333333333333333,,0.04,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,2.0,3.0,,,,,,,0.09523809523809523,0.14285714285714285,,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201976-202331-202704,1610612746,"Lou Williams, Ivica Zubac, Patrick Beverley, Paul George, Reggie Jackson","Williams, Zubac, Beverley, George, Jackson",101150-1627826-201976-202331-202704,LAC,149.0,1,2.0,-2.0,4.0,4.0,,8.0,,,,1.0,,2.0,,1.0,2.0,4.0,6.0,,,2.0,,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,,1.0,,2.0,,,,,4.0,,,,0.5,0.5,0.6666666666666666,,,,0.5,,0.3333333333333333,,,,,,77.31543624161074,17.75,19.5,17.75,18.5,,,,,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.49301666666666666,,9.3,24.9,,,,,,1.0,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,0.5,0.5,,,,,1.0,,,0.5,0.5,1.0,,,,0.5,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-201976-202694-202695,1610612746,"Lou Williams, Ivica Zubac, Patrick Beverley, Marcus Morris Sr., Kawhi Leonard","Williams, Zubac, Beverley, Morris Sr., Leonard",101150-1627826-201976-202694-202695,LAC,388.0,2,6.0,-1.0,14.0,13.0,,27.0,2.0,2.0,,2.0,3.0,2.0,2.0,7.0,3.0,10.0,11.0,,4.0,2.0,2.0,3.0,2.0,,7.0,,,,5.0,5.0,,5.0,1.0,1.0,1.0,2.0,,3.0,1.0,6.0,,,,,10.0,1.0,1.0,0.2857142857142857,0.35,0.4166666666666667,0.3,0.5,1.0,,,,1.0,,,,1.0,,100.20618556701031,14.285714285714286,14.461538461538462,14.285714285714286,14.461538461538462,0.2,1.0,1.0,1.0,0.2,,,,0.3,0.2,0.5,0.4901,,9.057142857142857,27.333333333333332,6.0,13.0,2.0,2.0,,,1.0,1.0,3.0,2.0,3.0,1.0,6.0,,3.0,,1.0,,2.0,1.0,,,,5.0,2.0,6.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6,,,,,,,,0.5,1.0,0.25,,0.5488,0.18181818181818182,0.25,0.6,0.42857142857142855,1.0,,,1.0,1.0,,,0.1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-202331-202335-202695,1610612746,"Lou Williams, Ivica Zubac, Paul George, Patrick Patterson, Kawhi Leonard","Williams, Zubac, George, Patterson, Leonard",101150-1627826-202331-202335-202695,LAC,17.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-202331-202335-202704,1610612746,"Lou Williams, Ivica Zubac, Paul George, Patrick Patterson, Reggie Jackson","Williams, Zubac, George, Patterson, Jackson",101150-1627826-202331-202335-202704,LAC,441.0,3,7.0,5.0,17.0,17.0,1.0,34.0,3.0,6.0,2.0,3.0,,4.0,5.0,9.0,5.0,13.0,8.0,1.0,,4.0,,1.0,,,3.0,,1.0,4.0,7.0,11.0,1.0,12.0,1.0,,2.0,3.0,,2.0,1.0,2.0,,3.0,2.0,3.0,13.0,,,0.5555555555555556,0.4642857142857143,0.43333333333333335,0.35714285714285715,0.3333333333333333,0.7777777777777778,0.25,0.8,,0.7857142857142857,0.125,1.0,,0.75,0.75,111.02040816326532,12.176470588235293,13.764705882352942,12.0,12.411764705882353,0.42857142857142855,0.5,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,0.2857142857142857,0.7857142857142857,0.5174892857142857,0.4866,4.588888888888889,25.0,6.0,,2.0,3.0,,1.0,1.0,1.0,,4.0,6.0,1.0,11.0,10.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,11.0,6.0,1.0,0.2,0.2,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.75,1.0,,,0.25,0.25,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.25,0.47435,0.06666666666666667,0.1,0.8461538461538461,0.35294117647058826,1.0,,,,,,1.0,0.07142857142857142,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,0.6666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
101150-1627826-202331-202694-202695,1610612746,"Lou Williams, Ivica Zubac, Paul George, Marcus Morris Sr., Kawhi Leonard","Williams, Zubac, George, Morris Sr., Leonard",101150-1627826-202331-202694-202695,LAC,1406.0,13,23.0,-8.0,45.0,47.0,3.0,92.0,2.0,4.0,3.0,7.0,5.0,18.0,9.0,16.0,20.0,50.0,58.0,2.0,12.0,18.0,6.0,12.0,2.0,2.0,30.0,2.0,1.0,2.0,14.0,16.0,3.0,19.0,4.0,4.0,8.0,12.0,1.0,13.0,3.0,5.0,,,,,46.0,0.6666666666666666,0.6666666666666666,0.5625,0.6666666666666666,0.6805555555555556,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.14285714285714285,1.0,0.2,0.8,0.17647058823529413,,0.2,0.75,1.0,94.22475106685633,14.8,15.74468085106383,14.488888888888889,15.53191489361702,0.1111111111111111,0.5,1.0,1.0,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1388888888888889,0.5,0.6666666666666666,0.4871791666666667,0.3864,10.74375,26.385,,13.0,,,4.0,8.0,,10.0,2.0,,,,,6.0,18.0,8.0,6.0,4.0,2.0,1.0,2.0,,3.0,2.0,1.0,,,0.6,0.5,0.5,,,,0.75,1.0,0.8,0.8,0.4444444444444444,0.4444444444444444,0.5,,,,0.4444444444444444,,0.027777777777777776,0.0625,,,2.0,,,1.0,1.0,1.0,,0.05555555555555555,,,,,,,,2.0,,4.0,,,,,1.0,1.0,1.0,,0.8333333333333334,,,,,,,,0.08,,,12.0,,2.0,2.0,,2.0,,,,0.5,,,,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,0.125,0.5,,,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,True
