EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Charge Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Fg3Pct,NonHeaveFg3Pct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,RecoveredBlocks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChancePointsPct,Corner3FGM,Corner3FGA,Corner3Assists,FTDefRebounds,LostBallSteals,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,PenaltyTurnovers,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Charge Fouls,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,3SecondViolations,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,team_id,year,season,team_vs
101150-1628381-1628989-1629027-201568,1610612737,"Lou Williams, John Collins, Kevin Huerter, Trae Young, Danilo Gallinari","Williams, Collins, Huerter, Young, Gallinari",101150-1628381-1628989-1629027-201568,ATL,23.0,3,-6.0,1.0,4.0,1.0,4.0,5,2.0,2.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,313.04347826086956,1.0,5.5,1.0,5.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629027-203991,1610612737,"Lou Williams, John Collins, Kevin Huerter, Trae Young, Clint Capela","Williams, Collins, Huerter, Young, Capela",101150-1628381-1628989-1629027-203991,ATL,67.0,1,-1.0,2.0,2.0,2.0,,4,3.0,3.0,4.0,3.0,3.0,,3.0,4.0,1.0,3.0,0.75,0.75,85.97014925373134,21.0,12.5,21.0,12.5,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629629-203991,1610612737,"Lou Williams, John Collins, Kevin Huerter, Cam Reddish, Clint Capela","Williams, Collins, Huerter, Reddish, Capela",101150-1628381-1628989-1629629-203991,ATL,127.0,1,2.0,5.0,4.0,5.0,4.0,9,2.0,6.0,4.0,2.0,6.0,1.0,2.0,2.0,,6.0,0.6,0.6,102.04724409448819,10.0,19.25,10.0,19.25,1.0,1.0,2.0,1.0,6.0,5.0,,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.25,1.0,0.5,0.75,0.5697625,0.5697625,8.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-201568-203503,1610612737,"Lou Williams, John Collins, Kevin Huerter, Danilo Gallinari, Tony Snell","Williams, Collins, Huerter, Gallinari, Snell",101150-1628381-1628989-201568-203503,ATL,159.0,1,5.0,4.0,4.0,,,8,,5.0,,,,,2.0,,,5.0,0.5,,72.45283018867924,18.25,21.5,16.75,21.0,,,3.0,,,,,,,1.0,2.0,,,,,2.0,,1.0,3.0,2.0,,,,2.0,,2.0,1.0,1.0,,2.0,1.0,3.0,5.0,,,1.0,1.0,0.3333333333333333,,0.5,,0.4,0.5,0.75,,0.4,0.5,0.5,,,,,0.4,,,,0.8,0.5948100000000001,,4.433333333333334,25.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,0.5,0.7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-201568-203524,1610612737,"Lou Williams, John Collins, Kevin Huerter, Danilo Gallinari, Solomon Hill","Williams, Collins, Huerter, Gallinari, Hill",101150-1628381-1628989-201568-203524,ATL,4.0,1,3.0,1.0,,1.0,,1,,3.0,,,3.0,,,,,3.0,1.5,1.5,360.0,4.0,,4.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,1.0,,3.0,,,,,,,,,,1.5,1.5,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,35.6,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-201568-203992,1610612737,"Lou Williams, John Collins, Kevin Huerter, Danilo Gallinari, Bogdan Bogdanovic","Williams, Collins, Huerter, Gallinari, Bogdanovic",101150-1628381-1628989-201568-203992,ATL,1088.0,8,11.0,36.0,36.0,1.0,2.0,72,6.0,44.0,33.0,2.0,2.0,8.0,8.0,8.0,1.0,31.0,0.5945945945945946,1.0,95.29411764705883,14.63888888888889,15.583333333333334,14.11111111111111,14.722222222222221,0.045454545454545456,0.027777777777777776,18.0,3.0,2.0,1.0,1.0,0.08333333333333333,0.1111111111111111,9.0,13.0,,,1.0,3.0,9.0,,13.0,24.0,9.0,,,,8.0,18.0,9.0,4.0,5.0,,11.0,9.0,17.0,24.0,6.0,,0.3076923076923077,0.4,0.5416666666666666,,0.5757575757575758,,0.2727272727272727,0.8181818181818182,0.7391304347826086,,0.3939393939393939,0.6923076923076923,0.75,0.09090909090909091,0.3333333333333333,0.3333333333333333,,0.2727272727272727,,,,0.6666666666666666,0.5496424242424243,,6.245833333333334,26.044444444444444,8.0,3.0,8.0,4.0,4.0,4.0,9.0,4.0,3.0,2.0,5.0,8.0,7.0,,3.0,,7.0,2.0,,2.0,2.0,2.0,0.4444444444444444,0.4444444444444444,0.45454545454545453,0.6666666666666666,0.5,0.4666666666666667,0.4,0.5,0.7777777777777778,0.625,0.75,,0.3333333333333333,0.24242424242424243,0.4444444444444444,0.4444444444444444,0.6,0.4444444444444444,0.619325,,,3.0,1.0,1.0,0.25,,0.25,,3.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,13.0,6.0,3.0,1.0,5.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0833333333333333,0.125,0.07692307692307693,0.25,0.5714285714285714,0.5,0.5,1.0,0.5,0.375,0.5,0.3333333333333333,1.0,0.2,1.0,0.29545454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-203991-203992,1610612737,"Lou Williams, John Collins, Kevin Huerter, Clint Capela, Bogdan Bogdanovic","Williams, Collins, Huerter, Capela, Bogdanovic",101150-1628381-1628989-203991-203992,ATL,2049.0,4,,63.0,60.0,8.0,4.0,123,7.0,74.0,74.0,1.0,7.0,12.0,10.0,8.0,1.0,60.0,0.5285714285714286,0.35,86.44216691068814,16.285714285714285,17.05,15.65079365079365,16.25,0.0945945945945946,0.12698412698412698,34.0,4.0,7.0,8.0,,0.057971014492753624,0.1,15.0,17.0,2.0,2.0,1.0,5.0,23.0,3.0,23.0,38.0,29.0,3.0,6.0,3.0,24.0,22.0,23.0,12.0,17.0,1.0,39.0,11.0,24.0,38.0,5.0,,0.5217391304347826,0.5714285714285714,0.6052631578947368,0.5,0.5,0.3333333333333333,0.43283582089552236,0.8461538461538461,0.7096774193548387,0.6666666666666666,0.2537313432835821,0.8823529411764706,0.9375,0.07462686567164178,0.2,0.2,1.0,0.34328358208955223,0.2222222222222222,1.0,0.3333333333333333,0.6865671641791045,0.5375768656716419,0.5502666666666667,6.742105263157894,25.410344827586208,12.0,3.0,16.0,4.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,11.0,14.0,1.0,3.0,,8.0,2.0,,4.0,2.0,4.0,0.2413793103448276,0.2413793103448276,0.4666666666666667,0.6111111111111112,0.3181818181818182,0.3783783783783784,0.4444444444444444,0.3684210526315789,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.029411764705882353,0.5333333333333333,0.23880597014925373,0.17391304347826086,0.17391304347826086,0.2727272727272727,0.17391304347826086,0.48941999999999997,,,15.0,5.0,2.0,0.7142857142857143,,0.5,,3.0,7.0,,4.0,6.0,,4.0,2.0,14.0,4.0,3.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,,3.0,4.0,,0.8571428571428571,0.5454545454545454,0.5833333333333334,0.07894736842105263,0.058823529411764705,0.125,0.625,0.5,0.5,1.0,1.0,0.4375,0.5,0.42857142857142855,1.0,0.36363636363636365,,0.1891891891891892,3.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.08955223880597014,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1629027-1630168-201568,1610612737,"Lou Williams, John Collins, Trae Young, Onyeka Okongwu, Danilo Gallinari","Williams, Collins, Young, Okongwu, Gallinari",101150-1628381-1629027-1630168-201568,ATL,263.0,1,-3.0,9.0,8.0,,8.0,17,4.0,11.0,14.0,,,1.0,3.0,4.0,,8.0,0.5,,93.07984790874524,16.666666666666668,14.125,13.444444444444445,13.875,,,4.0,2.0,,,,0.18181818181818182,0.25,1.0,3.0,,,,,3.0,,2.0,6.0,3.0,,,,4.0,,3.0,2.0,3.0,,7.0,,,3.0,,,1.0,1.0,0.3333333333333333,,0.3888888888888889,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.3333333333333333,,,,0.6666666666666666,0.5033222222222222,,4.733333333333333,27.5,2.0,,3.0,1.0,1.0,2.0,,1.0,1.0,,3.0,,3.0,,,,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.75,,,0.5,0.5,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.44975000000000004,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,0.5,0.5,0.16666666666666666,0.3333333333333333,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,0.2727272727272727,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1629027-1630168-203992,1610612737,"Lou Williams, John Collins, Trae Young, Onyeka Okongwu, Bogdan Bogdanovic","Williams, Collins, Young, Okongwu, Bogdanovic",101150-1628381-1629027-1630168-203992,ATL,200.0,2,8.0,6.0,6.0,,,12,,13.0,5.0,,,,1.0,,,13.0,1.3,,86.39999999999999,11.5,21.833333333333332,11.5,21.833333333333332,,,3.0,,,,,,,1.0,1.0,,,1.0,1.0,3.0,,2.0,2.0,3.0,,,,2.0,2.0,3.0,1.0,2.0,,5.0,1.0,3.0,3.0,,,0.5,0.5,1.0,,1.3,,0.6,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,,0.6,,,,0.8,0.56118,,9.3,25.666666666666668,,,,3.0,3.0,,6.0,3.0,1.0,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1629027-201568-203524,1610612737,"Lou Williams, John Collins, Trae Young, Danilo Gallinari, Solomon Hill","Williams, Collins, Young, Gallinari, Hill",101150-1628381-1629027-201568-203524,ATL,317.0,2,9.0,11.0,11.0,6.0,,22,1.0,15.0,6.0,1.0,11.0,2.0,2.0,2.0,1.0,9.0,0.5357142857142857,0.6111111111111112,99.93690851735016,13.363636363636363,15.454545454545455,11.545454545454545,15.454545454545455,0.7333333333333333,0.5454545454545454,5.0,,11.0,6.0,,,,3.0,5.0,2.0,2.0,,,6.0,5.0,4.0,7.0,6.0,2.0,3.0,5.0,6.0,2.0,6.0,3.0,5.0,,12.0,2.0,5.0,9.0,,,0.75,0.75,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.625,0.46153846153846156,1.0,1.0,,0.38461538461538464,0.6,0.6,,,,,0.46153846153846156,0.25,1.0,0.625,0.8461538461538461,0.5293692307692308,0.5289625,4.871428571428572,26.833333333333332,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.25,0.42857142857142855,1.0,0.25,1.0,1.0,1.0,0.14285714285714285,0.6666666666666666,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.4899,2.0,2.0,6.0,2.0,2.0,1.0,0.4,1.0,0.4,,1.0,2.0,2.0,,2.0,2.0,,6.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,0.75,0.75,,,,,0.5,,,,0.5,0.5,1.0,,0.5,1.0,0.4,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
