EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,Arc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGA,DefTwoPtRebounds,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,Loose Ball Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,Offensive Fouls Drawn,LongMidRangeFGM,Corner3FGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Assisted3sPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyDefPoss,PenaltyAtRimFGA,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTOffRebounds,PenaltyFg3Pct,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefensiveGoaltends,PenaltyCorner3FGM,LostBallSteals,Travels,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffArc3ReboundPct,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Corner3PctBlocked,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,HeaveAttempts,OffensiveGoaltends,3SecondViolations,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1626145-1628960-1629630-1630214-203937,1610612763,"Tyus Jones, Grayson Allen, Ja Morant, Xavier Tillman, Kyle Anderson","Jones, Allen, Morant, Tillman, Anderson",1626145-1628960-1629630-1630214-203937,MEM,52.0,1,1.0,-5.0,2.0,2.0,,4.0,,1.0,7.0,,1.0,1.0,1.0,1.0,110.76923076923076,19.5,6.5,19.5,5.5,,0.4977,,1.8,1.0,1.0,,,,,,1.0,,,2.0,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629630-1630217-203476,1610612763,"Tyus Jones, Grayson Allen, Ja Morant, Desmond Bane, Gorgui Dieng","Jones, Allen, Morant, Bane, Dieng",1626145-1628960-1629630-1630217-203476,MEM,24.0,1,,,,1.0,,1.0,,,,,,,,,60.0,,24.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629630-1630217-203937,1610612763,"Tyus Jones, Grayson Allen, Ja Morant, Desmond Bane, Kyle Anderson","Jones, Allen, Morant, Bane, Anderson",1626145-1628960-1629630-1630217-203937,MEM,82.0,2,1.0,6.0,4.0,3.0,2.0,7.0,2.0,3.0,2.0,2.0,,,,,122.92682926829268,15.75,6.333333333333333,15.25,6.333333333333333,0.5,0.5093125,0.9234,3.4333333333333336,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,4.0,8.0,2.0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,2.0,2.0,,,,,,,2.0,4.0,,,4.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,0.25,,1.0,,,1.0,1.0,,,0.25,1.0,1.0,,0.5,1.0,,0.25,0.5,1.0,0.5,,,0.5,25.6,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,4.0,2.0,3.0,8.0,6.0,3.0,0.6666666666666666,0.5,0.6666666666666666,0.5093125,1.0,1.0,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,0.25,1.0,,,,1.0,,1.0,,,,,1.0,,0.25,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629630-202685-203937,1610612763,"Tyus Jones, Grayson Allen, Ja Morant, Jonas Valanciunas, Kyle Anderson","Jones, Allen, Morant, Valanciunas, Anderson",1626145-1628960-1629630-202685-203937,MEM,190.0,2,3.0,5.0,7.0,5.0,,12.0,1.0,4.0,4.0,,1.0,,1.0,1.0,90.94736842105263,15.285714285714286,16.6,15.285714285714286,16.6,0.16666666666666666,0.4871833333333333,,8.1,2.0,2.0,,,,,2.0,3.0,2.0,,9.0,,,,4.0,2.0,,2.0,2.0,3.0,1.0,7.0,,2.0,,3.0,,3.0,,,,1.0,,,1.0,,,,9.0,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.75,,0.3333333333333333,,,1.0,1.0,,,1.0,,0.3333333333333333,1.0,1.0,0.5,,,,0.3333333333333333,,,0.6666666666666666,,,,26.6,1.0,1.0,1.0,,,1.0,0.16666666666666666,1.0,,,1.0,,,,1.0,1.0,,,,,,,,0.5,,0.5,0.25,1.0,,,,1.0,,,0.5,0.5,,,0.5,1.0,,,3.0,3.0,1.0,,1.5,1.5,0.3921,0.3333333333333333,0.14285714285714285,,,1.0,,3.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1629723-1630214,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, John Konchar, Xavier Tillman","Jones, Allen, Clarke, Konchar, Tillman",1626145-1628960-1629634-1629723-1630214,MEM,569.0,4,9.0,-8.0,21.0,22.0,4.0,43.0,7.0,11.0,27.0,2.0,4.0,3.0,4.0,1.0,108.8224956063269,13.952380952380953,12.545454545454545,13.619047619047619,12.363636363636363,0.3333333333333333,0.5070976190476191,0.64875,5.763636363636364,1.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,10.0,1.0,19.0,1.0,,5.0,4.0,2.0,2.0,6.0,2.0,6.0,,16.0,3.0,3.0,,4.0,4.0,8.0,1.0,3.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,14.0,0.6666666666666666,1.0,0.2727272727272727,0.5,0.42857142857142855,0.8333333333333334,0.4523809523809524,0.8333333333333334,0.47619047619047616,,0.375,0.6,0.6666666666666666,0.2857142857142857,0.4,0.6666666666666666,0.07692307692307693,0.19047619047619047,0.25,0.25,,0.2857142857142857,0.3333333333333333,0.19047619047619047,0.2857142857142857,0.6666666666666666,0.5,0.6666666666666666,0.047619047619047616,0.09090909090909091,0.2631578947368421,24.630000000000003,,1.0,1.0,,1.0,0.5,,2.0,,,4.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,0.4,1.0,0.4,0.09090909090909091,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,11.0,2.0,5.0,10.0,10.0,11.0,0.4,0.5,0.5,0.5359700000000001,0.5263157894736842,0.5238095238095238,,,,2.0,12.0,4.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,0.5,0.5,1.0,1.0,7.0,2.0,,1.0,3.0,,0.2,1.0,1.0,2.0,1.0,3.0,2.0,5.0,,0.4,,0.3333333333333333,0.5,0.2,0.3,0.3333333333333333,,1.0,1.0,,,,,,2.0,,,0.5,,,,,,,,0.25,,,,,,,1.0,1.0,,1.0,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1629723-203476,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, John Konchar, Gorgui Dieng","Jones, Allen, Clarke, Konchar, Dieng",1626145-1628960-1629634-1629723-203476,MEM,54.0,1,1.0,-1.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,,,,,,106.66666666666666,19.0,8.0,19.0,8.0,0.5,0.44,,8.3,,,,,,,1.0,,1.0,2.0,2.0,,2.0,2.0,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,0.3333333333333333,1.0,0.5,,,1.0,1.0,0.5,,1.0,,,,,,,,,0.5,,,0.5,,,1.0,25.1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,1.0,,,0.5,0.4578,1.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630214-1630217,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Xavier Tillman, Desmond Bane","Jones, Allen, Clarke, Tillman, Bane",1626145-1628960-1629634-1630214-1630217,MEM,497.0,5,8.0,10.0,15.0,14.0,1.0,29.0,6.0,9.0,12.0,,,,1.0,,84.02414486921529,13.266666666666667,21.285714285714285,13.266666666666667,18.428571428571427,0.46153846153846156,0.49061923076923075,,7.033333333333333,3.0,3.0,,,3.0,2.0,2.0,6.0,4.0,4.0,22.0,,,,6.0,6.0,,2.0,3.0,5.0,2.0,12.0,1.0,5.0,,8.0,1.0,9.0,1.0,,,,1.0,1.0,4.0,7.0,1.0,4.0,22.0,0.5,0.5,0.6666666666666666,,0.6923076923076923,,0.6875,,0.3076923076923077,,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.2,0.3333333333333333,0.8,0.2,0.23076923076923078,1.0,1.0,0.6666666666666666,0.5,0.5,0.15384615384615385,0.15384615384615385,,,0.5384615384615384,0.25,0.3333333333333333,,24.7,,3.0,0.5,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,0.5,,0.5,,,,,,0.5,1.0,,0.5,0.5,,,0.5,1.0,,,3.0,3.0,1.0,,1.5,1.5,0.5331,0.13636363636363635,0.06666666666666667,,,,1.0,6.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,0.3333333333333333,,,,0.5,0.5,1.0,1.0,6.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630214-1630253,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Xavier Tillman, Sean McDermott","Jones, Allen, Clarke, Tillman, McDermott",1626145-1628960-1629634-1630214-1630253,MEM,122.0,2,2.0,-2.0,4.0,4.0,1.0,8.0,1.0,2.0,7.0,,,,,,94.42622950819673,11.75,18.75,10.25,18.75,0.2,0.53355,0.561,6.3,1.0,1.0,,,,1.0,2.0,1.0,3.0,,5.0,,,,2.0,,,2.0,1.0,2.0,1.0,5.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,5.0,1.0,1.0,0.5,,0.5,,0.5,,0.6,,1.0,,0.5,0.3333333333333333,1.0,,,0.2,1.0,1.0,1.0,,,0.2,0.4,,,0.8,,,,24.53333333333333,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,1.0,,,2.0,,,3.0,3.0,2.0,,0.75,0.75,0.551175,0.6,0.5,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,,0.5,,,,0.5,0.5,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630214-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Xavier Tillman, Kyle Anderson","Jones, Allen, Clarke, Tillman, Anderson",1626145-1628960-1629634-1630214-203937,MEM,71.0,2,1.0,3.0,2.0,2.0,,4.0,1.0,1.0,2.0,,,,,,81.12676056338029,17.0,18.5,17.0,18.5,0.5,0.5366,,10.1,,,,,1.0,1.0,,1.0,1.0,,5.0,,,,,2.0,,,,1.0,,3.0,,,,1.0,,1.0,,,,,,,1.0,,,,5.0,,,1.0,,1.25,,1.25,,0.5,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,0.5,,,,23.6,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630217-202685,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Desmond Bane, Jonas Valanciunas","Jones, Allen, Clarke, Bane, Valanciunas",1626145-1628960-1629634-1630217-202685,MEM,28.0,2,,3.0,1.0,1.0,,2.0,,,,,,,,,102.85714285714286,8.0,20.0,8.0,20.0,,0.56415,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,3.0,,,,,1.5,,1.5,,1.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,24.2,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630217-203476,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Desmond Bane, Gorgui Dieng","Jones, Allen, Clarke, Bane, Dieng",1626145-1628960-1629634-1630217-203476,MEM,696.0,3,12.0,1.0,24.0,22.0,3.0,46.0,4.0,8.0,28.0,1.0,3.0,3.0,6.0,0.5,95.17241379310344,14.583333333333334,15.727272727272727,13.291666666666666,15.681818181818182,0.19047619047619047,0.5420833333333333,0.55845,7.2625,3.0,3.0,,,3.0,4.0,9.0,7.0,13.0,3.0,29.0,1.0,,5.0,10.0,4.0,,9.0,5.0,9.0,3.0,22.0,1.0,2.0,,9.0,4.0,13.0,1.0,2.0,,,2.0,2.0,3.0,3.0,1.0,2.0,24.0,0.7142857142857143,0.7142857142857143,0.875,1.0,0.6190476190476191,0.625,0.6590909090909091,0.625,0.6190476190476191,,1.0,1.0,0.9,0.4,1.0,1.0,0.1,0.14285714285714285,1.0,1.0,1.0,0.75,0.75,0.19047619047619047,0.42857142857142855,,,0.7619047619047619,0.09090909090909091,0.2222222222222222,0.1724137931034483,25.692307692307693,1.0,7.0,0.875,,1.0,,0.047619047619047616,3.0,1.0,2.0,4.0,1.0,3.0,,3.0,,3.0,,,1.0,1.0,1.0,,0.3076923076923077,0.3333333333333333,0.3076923076923077,,,0.3333333333333333,,0.3333333333333333,,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,12.0,4.0,3.0,1.0,1.0,1.0,3.0,,,1.0,0.3333333333333333,1.0,1.0,1.0,0.25,0.25,1.0,1.0,4.0,,2.0,,,,,,1.0,,,,,,,,,0.25,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-1630253-203476,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Sean McDermott, Gorgui Dieng","Jones, Allen, Clarke, McDermott, Dieng",1626145-1628960-1629634-1630253-203476,MEM,30.0,1,,-3.0,1.0,1.0,,2.0,,1.0,3.0,,,,,,96.0,24.0,6.0,24.0,6.0,,0.3872,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629634-202685-203937,1610612763,"Tyus Jones, Grayson Allen, Brandon Clarke, Jonas Valanciunas, Kyle Anderson","Jones, Allen, Clarke, Valanciunas, Anderson",1626145-1628960-1629634-202685-203937,MEM,531.0,5,9.0,-3.0,13.0,16.0,,29.0,4.0,6.0,19.0,,,,1.0,,78.64406779661017,18.692307692307693,18.0,18.692307692307693,17.0625,0.4,0.514375,,5.533333333333334,2.0,2.0,,,1.0,2.0,2.0,3.0,4.0,4.0,16.0,,,,4.0,2.0,,2.0,2.0,4.0,2.0,10.0,,3.0,,4.0,,4.0,,2.0,2.0,,1.0,3.0,3.0,5.0,1.0,3.0,16.0,0.6666666666666666,0.6666666666666666,0.5,,0.6,,0.6666666666666666,,0.4,,,0.75,0.6666666666666666,,,0.75,,0.2,1.0,1.0,1.0,0.25,0.25,0.2,0.2,,,0.6,0.25,0.375,,24.475,,1.0,0.5,,,,,2.0,,,2.0,,,,2.0,,,,,1.0,,1.0,,0.5,,0.5,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,6.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629681-1629723-202685,1610612763,"Tyus Jones, Grayson Allen, Killian Tillie, John Konchar, Jonas Valanciunas","Jones, Allen, Tillie, Konchar, Valanciunas",1626145-1628960-1629681-1629723-202685,MEM,123.0,1,2.0,4.0,4.0,4.0,1.0,8.0,2.0,3.0,5.0,1.0,,,,,93.65853658536587,13.25,17.5,13.25,17.5,0.5,0.4880625,0.5566,4.833333333333333,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,9.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,5.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,2.0,2.0,,1.0,7.0,0.5,1.0,0.6666666666666666,1.0,0.875,1.0,0.9,1.0,0.25,,1.0,1.0,1.0,1.0,1.0,,,0.25,1.0,1.0,,0.5,0.5,,0.25,1.0,1.0,0.5,0.2,0.25,0.2222222222222222,25.8,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629723-1630214-203476,1610612763,"Tyus Jones, Grayson Allen, John Konchar, Xavier Tillman, Gorgui Dieng","Jones, Allen, Konchar, Tillman, Dieng",1626145-1628960-1629723-1630214-203476,MEM,513.0,2,9.0,,16.0,18.0,2.0,34.0,3.0,5.0,11.0,1.0,2.0,2.0,5.0,0.4,95.43859649122807,15.8125,14.444444444444445,13.5625,14.444444444444445,0.21428571428571427,0.5233571428571429,0.423525,5.7,1.0,2.0,,,,,9.0,1.0,9.0,,11.0,,,,,2.0,,9.0,,3.0,,9.0,2.0,2.0,,8.0,3.0,11.0,,2.0,1.0,,1.0,6.0,1.0,,,,11.0,,,0.2,,0.39285714285714285,,0.39285714285714285,,0.6428571428571429,,0.5,1.0,1.0,0.3,0.3333333333333333,1.0,,0.14285714285714285,0.5,1.0,,,,,0.6428571428571429,,,0.7857142857142857,,,,25.822222222222223,,6.0,1.0,,1.0,1.0,,3.0,,2.0,3.0,,2.0,,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.4,0.3333333333333333,0.16666666666666666,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.3333333333333333,8.0,1.0,5.0,5.0,5.0,8.0,0.2,0.25,0.25,0.512155,0.45454545454545453,0.5,,,,,9.0,3.0,3.0,,,,3.0,,,1.0,,,,,,,,1.0,6.0,2.0,1.0,,1.0,0.5,0.2,1.0,,,1.0,5.0,1.0,5.0,,0.2,,,0.5,,0.5,0.2,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629723-1630214-203937,1610612763,"Tyus Jones, Grayson Allen, John Konchar, Xavier Tillman, Kyle Anderson","Jones, Allen, Konchar, Tillman, Anderson",1626145-1628960-1629723-1630214-203937,MEM,404.0,6,7.0,-15.0,11.0,13.0,2.0,24.0,1.0,4.0,23.0,1.0,1.0,1.0,3.0,0.3333333333333333,85.54455445544555,17.272727272727273,16.46153846153846,17.181818181818183,15.692307692307692,0.125,0.5777,0.8536,3.5500000000000003,2.0,3.0,,1.0,,1.0,3.0,2.0,4.0,4.0,8.0,,,,2.0,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,5.0,1.0,,,,4.0,5.0,4.0,4.0,,2.0,8.0,0.5,0.5,0.5,,0.25,,0.4,,0.5,,0.5,0.5,0.6,0.3333333333333333,1.0,0.5,0.16666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.5,,,0.125,0.375,1.0,,0.875,0.2,0.3333333333333333,,25.65,,2.0,0.6666666666666666,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.25,,,0.5,,,,,,,,2.0,,,2.0,2.0,2.0,,,0.5,0.4563,0.25,0.18181818181818182,2.0,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629723-1630217-203476,1610612763,"Tyus Jones, Grayson Allen, John Konchar, Desmond Bane, Gorgui Dieng","Jones, Allen, Konchar, Bane, Dieng",1626145-1628960-1629723-1630217-203476,MEM,150.0,1,2.0,8.0,5.0,4.0,1.0,9.0,2.0,5.0,,1.0,,,,,86.4,19.4,13.25,19.2,13.25,0.3333333333333333,0.5136333333333333,0.4148,6.640000000000001,1.0,2.0,,,1.0,,1.0,2.0,1.0,1.0,8.0,,,,4.0,,,1.0,2.0,3.0,1.0,7.0,1.0,1.0,,3.0,1.0,4.0,,,,,,,,1.0,,,8.0,1.0,1.0,0.4,,0.5833333333333334,,0.5833333333333334,,0.16666666666666666,,0.3333333333333333,1.0,0.75,0.3333333333333333,,1.0,,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,,0.16666666666666666,,,0.5,,,,25.2,1.0,2.0,0.6666666666666666,,,,0.16666666666666666,1.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.2,,,1.0,,0.6666666666666666,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,4.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612763,2021,2020-21,False
