EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,LongMidRangeFGA,Fg2aBlocked,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,LongMidRangeFrequency,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Travels,DefShortMidRangeReboundPct,PtsUnassisted3s,2pt And 1 Free Throw Trips,DefensiveGoaltends,PenaltyArc3FGA,ThreePtShootingFoulsDrawn,PenaltyArc3Frequency,OffLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyArc3FGM,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3Accuracy,HeaveAttempts,NonShootingPenaltyNonTakeFouls,Offensive Fouls Drawn,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Offensive Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTDefRebounds,Charge Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,OffCorner3ReboundPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,BlockedShortMidRange,Charge Fouls Drawn,Blocked3s,BlockedArc3,ShortMidRangeAssists,ShortMidRangePctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1628372-1628995-1629011-202692-203493,1610612752,"Dennis Smith Jr., Kevin Knox II, Mitchell Robinson, Alec Burks, Reggie Bullock","Smith Jr., Knox II, Robinson, Burks, Bullock",1628372-1628995-1629011-202692-203493,NYK,115.0,1,2.0,4.0,4.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,7.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,0.625,1.25,0.7,1.25,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,100.17391304347825,12.75,16.0,11.0,13.75,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.75,0.5,0.5669875,0.5646,0.2,0.3333333333333333,0.7142857142857143,6.35,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628372-1628995-1629011-202692-203944,1610612752,"Dennis Smith Jr., Kevin Knox II, Mitchell Robinson, Alec Burks, Julius Randle","Smith Jr., Knox II, Robinson, Burks, Randle",1628372-1628995-1629011-202692-203944,NYK,76.0,1,1.0,3.0,2.0,,,5.0,,1.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,94.73684210526316,15.666666666666666,14.5,15.666666666666666,14.5,0.5,,,,,,,,,,,,,0.5,,0.3675,,,,,12.4,,-2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628372-1628995-1629628-202692-203457,1610612752,"Dennis Smith Jr., Kevin Knox II, RJ Barrett, Alec Burks, Nerlens Noel","Smith Jr., Knox II, Barrett, Burks, Noel",1628372-1628995-1629628-202692-203457,NYK,402.0,1,7.0,11.0,11.0,3.0,3.0,22.0,1.0,5.0,,1.0,2.0,1.0,1.0,,,3.0,9.0,2.0,2.0,2.0,14.0,9.0,,1.0,1.0,1.0,4.0,2.0,6.0,,1.0,1.0,2.0,4.0,1.0,10.0,,3.0,2.0,5.0,3.0,8.0,,2.0,1.0,3.0,,2.0,,2.0,3.0,1.0,10.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.5454545454545454,0.75,0.5416666666666666,0.6666666666666666,0.18181818181818182,0.6,0.5,,0.5555555555555556,0.6,,,0.6666666666666666,,78.80597014925372,14.909090909090908,21.636363636363637,14.272727272727273,19.09090909090909,0.45454545454545453,0.2,0.3333333333333333,0.18181818181818182,0.09090909090909091,1.0,1.0,1.0,0.5,,,,,0.6363636363636364,1.0,0.5038181818181818,0.57595,0.08333333333333333,0.1,0.2857142857142857,7.011111111111111,25.35,5.0,2.0,2.0,1.0,,1.0,0.2222222222222222,0.4,0.18181818181818182,7.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,7.0,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.4375,0.4444444444444444,0.3333333333333333,0.6,0.75,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.5,1.0,1.0,0.625,0.2,0.125,1.0,0.5312125,0.5714285714285714,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628372-1628995-202692-203457-203493,1610612752,"Dennis Smith Jr., Kevin Knox II, Alec Burks, Nerlens Noel, Reggie Bullock","Smith Jr., Knox II, Burks, Noel, Bullock",1628372-1628995-202692-203457-203493,NYK,171.0,1,3.0,6.0,5.0,,1.0,11.0,1.0,2.0,1.0,1.0,2.0,,,,,1.0,5.0,,,2.0,4.0,6.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,0.2,1.0,0.2,1.0,0.3333333333333333,1.0,,0.25,1.0,,0.6666666666666666,0.25,,,1.0,,92.63157894736842,14.666666666666666,16.6,14.666666666666666,15.2,0.4,0.5,0.5,0.4,,,,,1.0,1.0,,,,0.4,,0.52712,0.7608,0.16666666666666666,0.16666666666666666,0.5,6.3,,-2.0,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628372-1629011-202692-203493-203944,1610612752,"Dennis Smith Jr., Mitchell Robinson, Alec Burks, Reggie Bullock, Julius Randle","Smith Jr., Robinson, Burks, Bullock, Randle",1628372-1629011-202692-203493-203944,NYK,147.0,1,2.0,4.0,4.0,,,8.0,2.0,2.0,,,,1.0,2.0,,,2.0,2.0,1.0,2.0,,7.0,4.0,,,,,,,,,2.0,1.0,,2.0,,4.0,,,1.0,2.0,,2.0,,,,,,1.0,,1.0,,,7.0,,0.5,,0.5,1.0,,0.875,,0.875,,0.5,,1.0,,1.0,,,,1.0,,78.3673469387755,19.0,17.75,19.0,17.75,0.5,1.0,1.0,,0.5,0.5,0.5,,,,,,,1.0,0.5,0.6049375,,,,,0.9,26.65,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1628995-1629011-1629628-203944,1610612752,"Frank Ntilikina, Kevin Knox II, Mitchell Robinson, RJ Barrett, Julius Randle","Ntilikina, Knox II, Robinson, Barrett, Randle",1628373-1628995-1629011-1629628-203944,NYK,21.0,1,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,1.5,,,,,,,,,,,,137.14285714285714,16.0,5.0,16.0,5.0,,,,1.0,,,,,,,,,,,,0.369,,1.0,1.0,,13.1,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,3.0,1.0,,,,1.0,1.0,1.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.369,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1628995-1629011-1630167-202692,1610612752,"Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Obi Toppin, Alec Burks","Ntilikina, Knox II, Robinson, Toppin, Burks",1628373-1628995-1629011-1630167-202692,NYK,141.0,1,2.0,4.0,5.0,,,9.0,,,,,,1.0,2.0,,,,1.0,1.0,2.0,3.0,6.0,7.0,,,,,,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,,,,,,3.0,4.0,2.0,6.0,1.0,0.5,,0.5,,,0.5,,0.6,,0.6666666666666666,,1.0,,1.0,,,,1.0,,91.91489361702128,18.5,13.4,18.5,13.4,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,0.6666666666666666,0.5,0.4906166666666667,,0.4,0.6666666666666666,,15.5,28.35,-1.0,1.0,,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1628995-1629011-202692-203944,1610612752,"Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Alec Burks, Julius Randle","Ntilikina, Knox II, Robinson, Burks, Randle",1628373-1628995-1629011-202692-203944,NYK,64.0,1,1.0,2.0,2.0,2.0,,4.0,,,,,,1.0,2.0,,,,,1.0,2.0,3.0,6.0,2.0,,,,,,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,3.0,,6.0,1.0,0.5,,0.5,,,0.75,,1.0,,1.0,,1.0,,1.0,,,,1.0,,90.0,24.5,7.5,24.5,2.5,,,,,1.0,0.5,0.5,1.0,,,,,,1.0,0.5,0.545025,,,,,,25.6,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5808,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1628995-1629011-203493-203944,1610612752,"Frank Ntilikina, Kevin Knox II, Mitchell Robinson, Reggie Bullock, Julius Randle","Ntilikina, Knox II, Robinson, Bullock, Randle",1628373-1628995-1629011-203493-203944,NYK,188.0,1,3.0,6.0,7.0,,1.0,13.0,,1.0,,,1.0,1.0,2.0,,1.0,,4.0,1.0,2.0,2.0,5.0,4.0,,,,1.0,,,3.0,,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,1.0,4.0,,,,,1.0,1.0,,2.0,2.0,1.0,5.0,1.0,0.5,,0.5,,,0.25,,0.35714285714285715,,0.3333333333333333,0.25,1.0,,1.0,0.2,,,1.0,,99.57446808510639,18.166666666666668,11.285714285714286,15.166666666666666,11.285714285714286,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,1.0,,,0.5,0.5,0.46434166666666665,0.53115,0.14285714285714285,0.2,,11.575,26.75,1.0,2.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1628995-1629628-202692-203457,1610612752,"Frank Ntilikina, Kevin Knox II, RJ Barrett, Alec Burks, Nerlens Noel","Ntilikina, Knox II, Barrett, Burks, Noel",1628373-1628995-1629628-202692-203457,NYK,358.0,1,6.0,12.0,11.0,1.0,1.0,23.0,2.0,3.0,,,1.0,2.0,3.0,,,2.0,6.0,3.0,4.0,2.0,15.0,10.0,,,,,,2.0,6.0,,3.0,2.0,2.0,3.0,1.0,8.0,,1.0,3.0,6.0,1.0,7.0,,2.0,1.0,2.0,,1.0,,1.0,2.0,1.0,15.0,0.6666666666666666,0.75,,0.75,0.3333333333333333,,0.65,,0.6818181818181818,,0.4,0.25,0.75,,0.8571428571428571,0.2,,,1.0,,92.51396648044692,13.333333333333334,18.0,13.166666666666666,17.545454545454547,0.3,0.6666666666666666,0.6666666666666666,0.1,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.7,0.6666666666666666,0.487835,,0.09090909090909091,0.14285714285714285,,9.35,24.375,5.0,2.0,,,,,,,0.2,4.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,,3.0,,,,2.0,,5.0,4.0,0.5,0.5,1.0,0.5,0.8333333333333334,0.8333333333333334,,1.0,,1.0,1.0,0.5,,,,,,0.1,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,0.46408333333333335,0.3333333333333333,0.3333333333333333,,1.0,3.0,,,1.0,,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
