EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,ShootingFouls,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Charge Fouls Drawn,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Corner3Assists,LostBallTurnovers,Technical Free Throw Trips,OffLongMidRangeReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,LongMidRangePctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,Offensive Fouls,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Steals,BadPassSteals,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,BlockedAtRim,FTOffRebounds,OffFTReboundPct,SecondChanceTurnovers,Travels,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallSteals,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,3SecondViolations,Charge Fouls,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,Corner3PctBlocked,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1627826-1628379-200765-201587-202695,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Nicolas Batum, Kawhi Leonard","Zubac, Kennard, Rondo, Batum, Leonard",1627826-1628379-200765-201587-202695,LAC,50.0,1,1.0,-2.0,1.0,2.0,3.0,,1.0,,,,,2.0,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,86.39999999999999,35.0,7.5,35.0,7.5,0.5,,,,,,,,0.5,0.4364,,,7.7,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,0.5,1.0,,0.5,,0.5,1.0,,,,,,0.5,,,,,,,,,,0.4364,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-200765-201587-202704,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Nicolas Batum, Reggie Jackson","Zubac, Kennard, Rondo, Batum, Jackson",1627826-1628379-200765-201587-202704,LAC,208.0,1,3.0,,6.0,7.0,13.0,,,,,3.0,,,2.0,3.0,2.0,8.0,8.0,,,3.0,3.0,,1.0,,3.0,2.0,2.0,2.0,,,3.0,2.0,1.0,8.0,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,,90.0,15.333333333333334,16.571428571428573,15.333333333333334,16.571428571428573,,,,,,,,1.0,1.0,0.5670499999999999,0.25,1.0,,25.900000000000002,,,,,,2.0,,,,,,,,3.0,2.0,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-200765-201976-202704,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Patrick Beverley, Reggie Jackson","Zubac, Kennard, Rondo, Beverley, Jackson",1627826-1628379-200765-201976-202704,LAC,110.0,1,2.0,4.0,4.0,3.0,7.0,,,,,3.0,,,2.0,3.0,,6.0,2.0,,,3.0,3.0,,1.0,,3.0,1.0,2.0,2.0,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,,91.63636363636364,14.0,18.0,14.0,18.0,,,,,,,,1.0,1.0,0.4765,,,,26.666666666666668,,,3.0,,,2.0,,,,,,,,3.0,2.0,,1.0,1.0,,,1.0,,,,,0.5,,,,,,1.0,,,,,,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-200765-202331-202695,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Paul George, Kawhi Leonard","Zubac, Kennard, Rondo, George, Leonard",1627826-1628379-200765-202331-202695,LAC,72.0,2,1.0,-6.0,3.0,3.0,6.0,,,,1.0,1.0,,,,2.0,,,6.0,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,120.0,10.666666666666666,13.333333333333334,10.666666666666666,13.333333333333334,,,,,0.5,,,0.5,1.0,0.557475,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-200765-202331-202704,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Paul George, Reggie Jackson","Zubac, Kennard, Rondo, George, Jackson",1627826-1628379-200765-202331-202704,LAC,99.0,1,2.0,5.0,3.0,2.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,5.0,,2.0,,,1.0,1.0,2.0,,5.0,1.0,2.0,2.0,1.0,,,,,5.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,1.0,,72.72727272727273,16.0,25.5,16.0,25.5,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.51775,,,16.6,25.45,,,,,,,,,,,,,,3.0,,,1.0,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-200765-202694-202695,1610612746,"Ivica Zubac, Luke Kennard, Rajon Rondo, Marcus Morris Sr., Kawhi Leonard","Zubac, Kennard, Rondo, Morris Sr., Leonard",1627826-1628379-200765-202694-202695,LAC,101.0,1,2.0,-3.0,3.0,2.0,5.0,,,,,,,2.0,,,,,3.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,1.0,,71.2871287128713,22.333333333333332,17.0,22.333333333333332,14.5,,,,,,,,,,0.3896,,,8.6,,,3.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,0.3896,,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201587-201976-202331,1610612746,"Ivica Zubac, Luke Kennard, Nicolas Batum, Patrick Beverley, Paul George","Zubac, Kennard, Batum, Beverley, George",1627826-1628379-201587-201976-202331,LAC,46.0,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,,,1.0,3.0,,4.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,125.21739130434781,5.5,17.5,5.5,17.5,1.0,1.0,1.0,,,,,,1.0,0.5917,0.5,,1.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5917,,0.5,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201587-201976-202704,1610612746,"Ivica Zubac, Luke Kennard, Nicolas Batum, Patrick Beverley, Reggie Jackson","Zubac, Kennard, Batum, Beverley, Jackson",1627826-1628379-201587-201976-202704,LAC,26.0,1,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,2.0,24.0,,24.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201976-202331-202694,1610612746,"Ivica Zubac, Luke Kennard, Patrick Beverley, Paul George, Marcus Morris Sr.","Zubac, Kennard, Beverley, George, Morris Sr.",1627826-1628379-201976-202331-202694,LAC,344.0,2,6.0,9.0,12.0,12.0,24.0,1.0,2.0,2.0,2.0,1.0,4.0,9.0,2.0,3.0,3.0,17.0,8.0,2.0,6.0,3.0,1.0,1.0,2.0,,5.0,7.0,8.0,10.0,,,4.0,4.0,2.0,16.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5833333333333334,0.6071428571428571,0.25,1.0,0.8888888888888888,1.0,,100.46511627906976,13.583333333333334,15.083333333333334,12.416666666666666,13.666666666666666,0.16666666666666666,0.5,0.5,,0.16666666666666666,1.0,1.0,0.08333333333333333,0.4166666666666667,0.43815833333333337,0.14285714285714285,0.18181818181818182,9.277777777777779,24.766666666666666,,1.0,,2.0,5.0,,,,,,,1.0,,3.0,,,1.0,,,2.0,1.0,2.0,,,1.0,0.5,,,0.25,,,0.5,0.4,,0.3333333333333333,,0.6666666666666666,,,0.5,,0.4166666666666667,,,,,,,,,0.3952,0.3133,0.058823529411764705,0.08333333333333333,,1.0,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,2.0,,1.0,1.0,1.0,,,,0.16666666666666666,0.4,0.4,0.16666666666666666,0.5,0.5,1.0,,,,,0.11764705882352941,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.5,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201976-202331-202695,1610612746,"Ivica Zubac, Luke Kennard, Patrick Beverley, Paul George, Kawhi Leonard","Zubac, Kennard, Beverley, George, Leonard",1627826-1628379-201976-202331-202695,LAC,157.0,1,3.0,-4.0,5.0,6.0,11.0,1.0,1.0,,,1.0,2.0,3.0,1.0,1.0,,7.0,11.0,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,,,,,7.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,1.0,1.0,1.0,,100.89171974522293,14.6,14.0,14.6,14.0,0.25,1.0,1.0,1.0,,,,0.25,0.5,0.485325,,,8.799999999999999,27.3,1.0,1.0,2.0,,1.0,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,1.0,,0.5983,,0.2,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,0.25,1.0,1.0,,,,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201976-202331-202704,1610612746,"Ivica Zubac, Luke Kennard, Patrick Beverley, Paul George, Reggie Jackson","Zubac, Kennard, Beverley, George, Jackson",1627826-1628379-201976-202331-202704,LAC,432.0,4,7.0,7.0,13.0,12.0,25.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,2.0,6.0,5.0,19.0,12.0,4.0,4.0,,5.0,2.0,4.0,1.0,10.0,4.0,5.0,6.0,1.0,,5.0,6.0,2.0,17.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,0.6363636363636364,0.6785714285714286,0.5454545454545454,1.0,0.8333333333333334,1.0,1.0,83.33333333333333,13.615384615384615,21.25,13.615384615384615,20.916666666666668,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,1.0,1.0,0.45454545454545453,0.9090909090909091,0.5254636363636364,0.15384615384615385,0.2857142857142857,4.540000000000001,25.916666666666668,,4.0,11.0,1.0,,1.0,,,,,,2.0,,6.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,4.0,1.0,,1.0,1.0,,,0.5,1.0,,0.2,1.0,,,0.5,,,,0.2,0.2,1.0,,,,,0.2,0.7877,0.48036666666666666,0.10526315789473684,0.3076923076923077,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,3.0,3.0,2.0,8.0,,,,,,,,,,8.0,1.0,1.0,1.0,1.0,,,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0,0.42105263157894735,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-201976-202694-202695,1610612746,"Ivica Zubac, Luke Kennard, Patrick Beverley, Marcus Morris Sr., Kawhi Leonard","Zubac, Kennard, Beverley, Morris Sr., Leonard",1627826-1628379-201976-202694-202695,LAC,34.0,1,1.0,3.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,3.0,,,,,1.0,,1.0,,3.0,,,,1.0,1.0,,,,3.0,,,1.0,1.0,,1.5,1.5,1.0,,,,,42.35294117647059,19.0,,19.0,,,,,,,,,1.0,1.0,0.55485,,,,25.1,,,,,,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-202326-202331-202704,1610612746,"Ivica Zubac, Luke Kennard, DeMarcus Cousins, Paul George, Reggie Jackson","Zubac, Kennard, Cousins, George, Jackson",1627826-1628379-202326-202331-202704,LAC,1.0,1,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,0.5,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-202326-202694-202704,1610612746,"Ivica Zubac, Luke Kennard, DeMarcus Cousins, Marcus Morris Sr., Reggie Jackson","Zubac, Kennard, Cousins, Morris Sr., Jackson",1627826-1628379-202326-202694-202704,LAC,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1628379-202331-202694-202704,1610612746,"Ivica Zubac, Luke Kennard, Paul George, Marcus Morris Sr., Reggie Jackson","Zubac, Kennard, George, Morris Sr., Jackson",1627826-1628379-202331-202694-202704,LAC,121.0,1,2.0,-5.0,4.0,3.0,7.0,,2.0,,,,,3.0,,,,,5.0,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,83.30578512396694,18.75,15.333333333333334,18.75,15.333333333333334,0.6666666666666666,,,,,,,,0.6666666666666666,0.5125333333333334,,,5.6000000000000005,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,0.3333333333333333,,,,,,,,,0.7897,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1629611-200765-201587-201976,1610612746,"Ivica Zubac, Terance Mann, Rajon Rondo, Nicolas Batum, Patrick Beverley","Zubac, Mann, Rondo, Batum, Beverley",1627826-1629611-200765-201587-201976,LAC,71.0,1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,60.84507042253521,40.0,15.5,40.0,15.5,1.0,1.0,1.0,1.0,,,,,1.0,0.5474,,,1.3,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5474,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,4.0,,,,,,,,,,4.0,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1629611-200765-201587-202331,1610612746,"Ivica Zubac, Terance Mann, Rajon Rondo, Nicolas Batum, Paul George","Zubac, Mann, Rondo, Batum, George",1627826-1629611-200765-201587-202331,LAC,187.0,2,3.0,3.0,7.0,5.0,12.0,1.0,3.0,,2.0,2.0,2.0,4.0,1.0,4.0,1.0,8.0,5.0,,4.0,,2.0,,1.0,,3.0,1.0,3.0,6.0,1.0,,1.0,2.0,1.0,6.0,,,0.25,0.25,0.5,0.4375,0.4444444444444444,0.5,1.0,1.0,1.0,,92.40641711229947,13.714285714285714,18.2,12.285714285714286,18.2,0.375,0.3333333333333333,0.3333333333333333,,0.25,,,0.25,0.875,0.61451875,0.1111111111111111,0.2,3.825,24.75,,,,2.0,1.0,1.0,,,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,,,,1.0,,0.5,0.5,,,1.0,1.0,0.3333333333333333,0.6,1.0,,1.0,1.0,,1.0,0.125,0.5,0.5,1.0,,,,,0.5,0.8469,,0.25,,1.0,2.0,,,1.0,,,1.0,2.0,,,,,,,2.0,1.0,,1.0,,1.0,,,,0.5,,,,1.0,,,0.4,1.0,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1629611-200765-201587-202695,1610612746,"Ivica Zubac, Terance Mann, Rajon Rondo, Nicolas Batum, Kawhi Leonard","Zubac, Mann, Rondo, Batum, Leonard",1627826-1629611-200765-201587-202695,LAC,451.0,4,8.0,9.0,14.0,11.0,25.0,2.0,3.0,,,1.0,6.0,12.0,,1.0,3.0,15.0,6.0,2.0,10.0,,1.0,1.0,1.0,1.0,2.0,1.0,7.0,11.0,3.0,,3.0,5.0,1.0,13.0,0.16666666666666666,0.16666666666666666,,,0.5,0.46153846153846156,0.4666666666666667,0.07692307692307693,1.0,0.6666666666666666,1.0,,79.82261640798227,18.571428571428573,17.363636363636363,16.214285714285715,16.272727272727273,0.23076923076923078,0.6666666666666666,1.0,0.5,,,,0.07692307692307693,0.3076923076923077,0.48425,0.07142857142857142,0.07692307692307693,8.575000000000001,24.8,,8.0,11.0,3.0,6.0,,,1.0,,,1.0,2.0,,,,2.0,,,1.0,3.0,5.0,4.0,,,8.0,,,0.25,0.25,0.16666666666666666,0.3333333333333333,0.625,0.5,1.0,0.5714285714285714,,0.3333333333333333,1.0,,0.7142857142857143,,0.46153846153846156,,,,0.25,,,,,0.46885,0.5279200000000001,0.13333333333333333,0.5714285714285714,,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,,4.0,5.0,2.0,10.0,1.0,,2.0,,2.0,1.0,3.0,1.0,,10.0,0.3333333333333333,0.8,0.8,0.7142857142857143,0.6666666666666666,1.0,,,0.5,0.6,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.25,,,0.4,1.0,0.6666666666666666,,,,1.0,2.0,2.0,2.0,1.0,1.0,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
1627826-1629611-200765-201587-202704,1610612746,"Ivica Zubac, Terance Mann, Rajon Rondo, Nicolas Batum, Reggie Jackson","Zubac, Mann, Rondo, Batum, Jackson",1627826-1629611-200765-201587-202704,LAC,76.0,1,1.0,,2.0,3.0,5.0,,,1.0,1.0,1.0,,,1.0,2.0,,3.0,3.0,,,,1.0,,1.0,,3.0,1.0,2.0,2.0,,,,,,3.0,,,0.5,0.5,,0.75,0.75,1.0,1.0,1.0,1.0,,94.73684210526316,13.0,16.666666666666668,13.0,16.666666666666668,,,,,0.5,1.0,1.0,0.5,1.0,0.58215,,,,24.55,,2.0,3.0,,,,,,1.0,,,,2.0,3.0,,,1.0,,,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.5,,,0.58215,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,0.75,0.75,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,0.5,1.0,,,1.0,1.0,,1.0,,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2021,2020-21,False
