EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,DefensiveGoaltends,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,Travels,AtRimPctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,Charge Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,Blocked3s,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,team_id,year,season,team_vs
1627750-1628392-1628408-1628420-1630192,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Monte Morris, Zeke Nnaji","Murray, Hartenstein, Dozier, Morris, Nnaji",1627750-1628392-1628408-1628420-1630192,DEN,13.0,1,-2.0,1.0,1.0,2.0,110.76923076923076,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1628420-203115,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Monte Morris, Will Barton","Murray, Hartenstein, Dozier, Morris, Barton",1627750-1628392-1628408-1628420-203115,DEN,761.0,3,10.0,25.0,49.0,16.0,92.72010512483574,17.2,15.64,13.0,24.0,6.0,7.0,5.0,8.0,2.0,3.0,1.0,4.0,13.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,22.0,1.0,4.0,5.0,26.0,3.0,4.0,1.0,2.0,1.0,10.0,1.0,4.0,4.0,6.0,12.0,6.0,3.0,2.0,3.0,1.0,2.0,6.0,1.0,7.0,1.0,4.0,2.0,15.0,7.0,1.0,5.0,6.0,1.0,12.0,8.0,20.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,16.0,6.0,6.0,2.0,0.6666666666666666,0.75,1.0,0.25,0.5,0.25,0.4090909090909091,0.75,0.25,0.40384615384615385,0.75,0.25,0.43333333333333335,0.7142857142857143,0.42857142857142855,0.15384615384615385,0.09090909090909091,0.15384615384615385,1.0,1.0,0.75,0.5384615384615384,0.5555555555555556,0.6470588235294118,0.4375,1.0,0.4444444444444444,0.3333333333333333,1.0,0.4,0.75,0.07142857142857142,13.791666666666666,12.666666666666666,0.3076923076923077,0.625,0.625,0.8,0.5,0.3076923076923077,0.36363636363636365,0.5,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,1.0,0.25,0.46153846153846156,0.3333333333333333,0.46281538461538463,0.5998166666666667,0.34925,0.07142857142857142,0.08333333333333333,0.38461538461538464,0.23076923076923078,5.322727272727272,25.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1628420-203210,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Monte Morris, JaMychal Green","Murray, Hartenstein, Dozier, Morris, Green",1627750-1628392-1628408-1628420-203210,DEN,517.0,3,12.0,17.0,34.0,12.0,94.70019342359767,16.58823529411765,15.764705882352942,9.0,17.0,9.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,8.0,1.0,1.0,4.0,7.0,4.0,9.0,4.0,24.0,1.0,1.0,1.0,1.0,,5.0,2.0,4.0,2.0,15.0,2.0,6.0,12.0,2.0,8.0,4.0,,1.0,4.0,5.0,4.0,,1.0,14.0,1.0,,7.0,1.0,1.0,9.0,3.0,12.0,,2.0,2.0,,,,2.0,1.0,,2.0,5.0,,4.0,,6.0,3.0,,,,,19.0,15.0,9.0,,0.25,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4444444444444444,0.5714285714285714,1.0,0.5,0.625,1.25,0.65,0.631578947368421,1.25,0.6818181818181818,0.5625,,,1.0,,0.5,0.3333333333333333,1.0,0.8888888888888888,0.375,,1.0,,0.5,1.0,1.0,,13.823529411764707,13.294117647058824,0.125,1.0,1.0,,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.125,0.0625,0.5,0.5,0.5,1.0,0.5,1.0,,0.5,1.0,1.0,0.2,0.6875,0.5,0.54584375,0.67465,0.56847,0.15789473684210525,0.3,0.20833333333333334,0.625,8.285714285714286,25.433333333333334,0.5294117647058824,8.0,2.0,3.0,6.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,0.5,1.0,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1628420-203914,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Monte Morris, Gary Harris","Murray, Hartenstein, Dozier, Morris, Harris",1627750-1628392-1628408-1628420-203914,DEN,65.0,1,5.0,2.0,5.0,,110.76923076923077,19.0,19.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,2.0,,,3.0,5.0,,,,,1.0,1.0,1.0,2.0,3.0,5.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,4.0,,4.0,2.0,,,,,4.0,5.0,3.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.625,0.5,0.625,,,,,,,1.0,,,1.0,,1.0,,,,,,9.0,9.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,0.5,0.5,,0.4061,,0.4061,0.5,0.5,0.2,1.0,3.25,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1628427-1630192,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Vlatko Cancar, Zeke Nnaji","Murray, Hartenstein, Dozier, Cancar, Nnaji",1627750-1628392-1628408-1628427-1630192,DEN,1169.0,3,6.0,38.0,77.0,41.0,94.8502994011976,15.5,15.18421052631579,19.0,39.0,6.0,3.0,8.0,12.0,1.0,1.0,1.0,,1.0,9.0,1.0,5.0,14.0,,1.0,13.0,22.0,6.0,15.0,3.0,47.0,1.0,2.0,1.0,2.0,,5.0,3.0,4.0,,9.0,16.0,10.0,9.0,2.0,13.0,5.0,,8.0,3.0,11.0,2.0,7.0,,25.0,3.0,,8.0,5.0,1.0,14.0,4.0,18.0,,3.0,3.0,,3.0,,5.0,,,3.0,9.0,,6.0,1.0,7.0,4.0,,1.0,,1.0,42.0,9.0,6.0,,0.6153846153846154,0.6666666666666666,0.5,0.4,0.5,0.42857142857142855,0.5909090909090909,0.5,0.75,0.5945945945945946,0.625,0.5625,0.5875,0.625,0.5625,0.40540540540540543,,,1.0,,0.8333333333333334,0.3333333333333333,0.8,0.8125,0.25,0.25,,1.0,1.0,0.8,,,14.871794871794872,14.64102564102564,0.32432432432432434,0.6666666666666666,0.6666666666666666,0.875,0.02702702702702703,,,,0.24324324324324326,0.02702702702702703,0.3783783783783784,0.35714285714285715,0.35714285714285715,0.4,0.25,1.0,,0.25,,,0.125,0.7297297297297297,0.38461538461538464,0.5247625,0.6144833333333334,0.46749999999999997,0.1,0.16,0.10638297872340426,0.19148936170212766,8.086363636363636,27.240000000000002,0.15384615384615385,7.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,,2.0,,,0.25,0.4,0.14285714285714285,0.14285714285714285,1.0,0.5,0.25,5.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5555555555555556,0.5555555555555556,0.2,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1629008-1630192,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Michael Porter Jr., Zeke Nnaji","Murray, Hartenstein, Dozier, Porter Jr., Nnaji",1627750-1628392-1628408-1629008-1630192,DEN,407.0,2,9.0,13.0,25.0,7.0,88.45208845208846,15.615384615384615,15.615384615384615,7.0,12.0,,3.0,2.0,3.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,3.0,,,4.0,7.0,2.0,6.0,2.0,16.0,2.0,2.0,1.0,1.0,1.0,8.0,,,,,2.0,6.0,6.0,2.0,3.0,1.0,,1.0,2.0,3.0,1.0,1.0,,8.0,2.0,,5.0,1.0,,6.0,3.0,9.0,,2.0,1.0,1.0,,,1.0,,,,2.0,,2.0,,3.0,2.0,,1.0,,1.0,8.0,,,,0.25,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,1.0,,0.5384615384615384,1.1666666666666667,,0.5714285714285714,1.3333333333333333,,0.46153846153846156,,,,,1.0,0.6666666666666666,1.0,1.0,0.42857142857142855,1.0,0.5,,,1.0,1.0,,17.0,15.916666666666666,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,0.6923076923076923,0.3333333333333333,0.5576153846153846,0.59925,,0.14285714285714285,0.25,0.5,,6.0,25.166666666666668,,,,,,,,1.0,1.0,,1.0,,,,1.0,0.25,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1630192-1630267,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Zeke Nnaji, Facundo Campazzo","Murray, Hartenstein, Dozier, Nnaji, Campazzo",1627750-1628392-1628408-1630192-1630267,DEN,242.0,1,-7.0,8.0,16.0,11.0,95.20661157024794,18.125,17.875,4.0,8.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,2.0,2.0,,1.0,,4.0,,,,,,,,,,,4.0,,,,1.0,,,2.0,,2.0,,1.0,1.0,4.0,,,2.0,,,2.0,1.0,3.0,,,,,4.0,1.0,6.0,1.0,2.0,,2.0,,2.0,,,,,1.0,,1.0,4.0,,2.0,,1.0,1.0,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,,1.0,0.6666666666666666,1.0,,,,,1.0,,,12.125,11.125,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.52975,,,,,,,3.55,25.6,0.25,,,,,,,1.0,2.0,,2.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1630192-203115,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Zeke Nnaji, Will Barton","Murray, Hartenstein, Dozier, Nnaji, Barton",1627750-1628392-1628408-1630192-203115,DEN,49.0,1,1.0,1.0,3.0,1.0,88.16326530612245,20.0,20.0,1.0,2.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,14.5,14.5,,,,,,,,,1.0,,,,,,,,,,,,,,,0.4077,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1630267-200794,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Facundo Campazzo, Paul Millsap","Murray, Hartenstein, Dozier, Campazzo, Millsap",1627750-1628392-1628408-1630267-200794,DEN,555.0,2,-2.0,17.0,33.0,13.0,85.62162162162163,15.588235294117647,14.529411764705882,9.0,16.0,,1.0,1.0,3.0,1.0,1.0,,3.0,4.0,3.0,3.0,1.0,4.0,,,4.0,10.0,1.0,7.0,,11.0,1.0,1.0,,,,2.0,,,,,8.0,,3.0,,4.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,2.0,,4.0,3.0,,7.0,3.0,10.0,,2.0,2.0,,,,2.0,,,1.0,2.0,,2.0,1.0,,,,3.0,3.0,3.0,9.0,,,,1.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.4,1.0,,0.3235294117647059,1.0,,0.3235294117647059,1.0,,0.4117647058823529,0.2,,,,0.75,0.3333333333333333,0.6666666666666666,0.7,0.25,0.5,,0.75,,1.0,,,18.125,17.5,0.17647058823529413,0.3333333333333333,1.0,1.0,0.23529411764705882,0.75,0.75,1.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.25,0.25,1.0,1.0,1.0,1.0,,,,,0.5882352941176471,0.25,0.5191411764705882,,,,,0.18181818181818182,,9.23,24.714285714285715,,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,2.0,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
1627750-1628392-1628408-1630267-203210,1610612743,"Jamal Murray, Isaiah Hartenstein, PJ Dozier, Facundo Campazzo, JaMychal Green","Murray, Hartenstein, Dozier, Campazzo, Green",1627750-1628392-1628408-1630267-203210,DEN,757.0,2,-2.0,24.0,48.0,26.0,91.30779392338177,15.958333333333334,14.625,13.0,24.0,5.0,4.0,2.0,4.0,1.0,2.0,,2.0,5.0,1.0,3.0,4.0,8.0,,2.0,5.0,10.0,4.0,11.0,2.0,24.0,1.0,2.0,,2.0,2.0,4.0,,1.0,2.0,5.0,4.0,6.0,6.0,,8.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,,5.0,5.0,,10.0,5.0,15.0,1.0,2.0,1.0,1.0,2.0,,6.0,,,4.0,9.0,,4.0,1.0,2.0,,1.0,4.0,3.0,4.0,20.0,5.0,5.0,1.0,0.4,0.4,0.5,0.36363636363636365,,0.36363636363636365,0.5,0.5,,0.5238095238095238,0.25,0.375,0.5454545454545454,0.4,0.5,0.5238095238095238,0.2,0.2,,,0.5,0.4,0.625,0.5555555555555556,0.4166666666666667,0.5,0.3333333333333333,0.2857142857142857,1.0,0.5,0.75,0.1,15.583333333333334,15.125,0.19047619047619047,0.5,0.6666666666666666,0.5,0.23809523809523808,0.4,0.5,0.5,0.047619047619047616,0.14285714285714285,0.38095238095238093,0.5,0.5,0.5,0.5,0.5,,0.5,,,,0.7142857142857143,0.5,0.5176571428571428,0.65785,0.5247625,,,0.16666666666666666,0.20833333333333334,5.92,25.327272727272728,0.20833333333333334,4.0,,1.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,,,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.25,,0.5,0.5,1.0,,,,6.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,0.6666666666666666,0.5,,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,False
