EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,FoulsDrawn,FTA,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Corner3Assists,Corner3PctAssisted,SecondChanceFtPoints,BlockedArc3,OffCorner3ReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,AtRimPctBlocked,DefLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,SecondChanceArc3Accuracy,DefensiveGoaltends,SecondChanceTurnovers,HeaveAttempts,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3PctAssisted,Travels,LongMidRangePctBlocked,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
1626171-1626192-201952-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Teague, Middleton, Antetokounmpo",1626171-1626192-201952-203114-203507,MIL,1186.0,7,35.0,73.0,4.0,13.0,20.0,4.0,2.0,4.0,1.0,0.36363636363636365,0.55,0.3333333333333333,88.63406408094436,0.25,16.857142857142858,15.857142857142858,20.0,7.0,38.0,8.0,11.0,7.0,5.0,8.0,1.0,2.0,2.0,3.0,7.0,6.0,6.0,16.0,4.0,11.0,21.0,7.0,19.0,4.0,47.0,40.0,1.0,3.0,5.0,8.0,5.0,8.0,13.0,6.0,16.0,9.0,2.0,15.0,6.0,3.0,7.0,2.0,18.0,2.0,5.0,7.0,7.0,3.0,1.0,4.0,5.0,39.0,13.0,8.0,0.2727272727272727,0.3,0.3684210526315789,0.3888888888888889,0.5238095238095238,0.3333333333333333,0.625,0.5375,0.5,0.5,0.5595238095238095,0.5,0.5,0.475,0.5,0.7777777777777778,0.18181818181818182,0.3333333333333333,0.25,0.6666666666666666,0.1111111111111111,0.8333333333333334,15.68421052631579,14.342105263157896,0.2,0.625,0.625,0.4,0.175,0.42857142857142855,0.42857142857142855,0.15,0.4,0.375,0.375,0.25,0.5,0.5,0.15384615384615385,0.675,0.4,0.47366025641025644,0.5180214285714285,0.4348708333333333,0.1702127659574468,0.2765957446808511,9.41904761904762,28.294736842105266,0.21052631578947367,3.0,4.0,5.0,1.0,1.0,1.0,3.0,,5.0,10.0,,0.6666666666666666,0.047619047619047616,0.075,0.3076923076923077,2.0,3.0,1.0,,12.0,,4.0,3.0,,1.0,2.0,2.0,2.0,1.0,3.0,,2.0,,0.5714285714285714,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,,0.5,0.5,0.3333333333333333,0.5,,1.0,0.07692307692307693,0.07142857142857142,0.13043478260869565,1.0,,1.0,1.0,,,,0.2,0.3333333333333333,0.3333333333333333,,0.25,1.0,,1.0,1.0,1.0,,,0.5,,,,1.0,1.0,1.0,2.0,,1.0,,0.4,0.125,1.0,1.0,1.0,,0.25,,1.0,1.0,,,,1.0,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-201952-203114-203648,1610612749,"Bobby Portis, Pat Connaughton, Jeff Teague, Khris Middleton, Thanasis Antetokounmpo","Portis, Connaughton, Teague, Middleton, Antetokounmpo",1626171-1626192-201952-203114-203648,MIL,59.0,1,2.0,3.0,,,,,,,,,,,73.22033898305085,,17.0,17.0,1.0,-2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-1628978-200782-203507,1610612749,"Bobby Portis, Bryn Forbes, Donte DiVincenzo, P.J. Tucker, Giannis Antetokounmpo","Portis, Forbes, DiVincenzo, Tucker, Antetokounmpo",1626171-1627854-1628978-200782-203507,MIL,22.0,1,1.0,2.0,,,,,,,,,,,130.9090909090909,,3.0,3.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,,,,,,,,1.0,,,,,,,,,,0.4004,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-1629091-201950-203114,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Jrue Holiday, Khris Middleton","Portis, Forbes, Bryant, Holiday, Middleton",1626171-1627854-1629091-201950-203114,MIL,44.0,1,2.0,4.0,,1.0,1.0,,,,,,1.0,,130.9090909090909,,10.5,10.5,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,0.5,,0.5,,,1.0,,,,,,,11.5,11.5,,,,,1.0,,,,,,,,,,,,,0.4172,,0.4172,,1.0,10.9,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-1629091-201950-203507,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Jrue Holiday, Giannis Antetokounmpo","Portis, Forbes, Bryant, Holiday, Antetokounmpo",1626171-1627854-1629091-201950-203507,MIL,69.0,1,3.0,5.0,,1.0,2.0,,,,,,1.0,,104.34782608695653,,11.333333333333334,11.333333333333334,1.0,-1.0,2.0,2.0,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,3.0,,,,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,2.0,2.0,2.0,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,1.0,,,1.0,,17.5,17.5,,,,,,,,0.5,0.5,,,,,,,0.5,,0.4352,,0.4352,,1.0,15.0,27.6,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-1629091-203114-203507,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Khris Middleton, Giannis Antetokounmpo","Portis, Forbes, Bryant, Middleton, Antetokounmpo",1626171-1627854-1629091-203114-203507,MIL,81.0,1,3.0,6.0,,1.0,1.0,,,,,,1.0,,106.66666666666666,,12.333333333333334,7.0,1.0,-2.0,3.0,2.0,3.0,,,,,,,,,,,1.0,,,,,1.0,3.0,3.0,5.0,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,0.5,,0.5,1.0,,1.0,,,,,,1.0,14.666666666666666,14.666666666666666,,,,,,,,,1.0,,,,,,,1.0,,0.483,,0.483,,0.6666666666666666,,27.6,0.6666666666666666,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-200782-201950-203114,1610612749,"Bobby Portis, Bryn Forbes, P.J. Tucker, Jrue Holiday, Khris Middleton","Portis, Forbes, Tucker, Holiday, Middleton",1626171-1627854-200782-201950-203114,MIL,1269.0,7,44.0,86.0,6.0,16.0,21.0,1.0,,1.0,,0.75,0.8,1.0,97.58865248226951,,13.636363636363637,13.136363636363637,21.0,12.0,42.0,6.0,12.0,4.0,5.0,8.0,1.0,2.0,1.0,5.0,8.0,9.0,7.0,15.0,1.0,14.0,25.0,8.0,16.0,7.0,59.0,47.0,1.0,2.0,1.0,4.0,2.0,3.0,8.0,12.0,16.0,9.0,,15.0,7.0,6.0,11.0,3.0,27.0,1.0,4.0,10.0,5.0,5.0,4.0,13.0,8.0,55.0,8.0,6.0,0.42857142857142855,0.42857142857142855,0.5,0.5,0.56,0.5,0.6666666666666666,0.6341463414634146,0.3333333333333333,0.5,0.6704545454545454,0.5,0.6666666666666666,0.3902439024390244,0.36363636363636365,0.8333333333333334,0.125,0.2631578947368421,,0.6,0.125,1.0,15.928571428571429,15.428571428571429,0.1951219512195122,0.625,0.625,0.6,0.1951219512195122,0.625,0.625,0.21951219512195122,0.36585365853658536,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.5,0.3333333333333333,0.25,0.5853658536585366,0.4666666666666667,0.5052,0.6150166666666667,0.505225,0.06779661016949153,0.13559322033898305,10.228,25.8,0.14285714285714285,1.0,1.0,1.0,,1.0,,4.0,1.0,4.0,8.0,,0.3333333333333333,,0.024390243902439025,0.25,1.0,4.0,,4.0,15.0,,5.0,4.0,1.0,2.0,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,0.625,,,0.75,,0.3333333333333333,0.6666666666666666,0.2,0.4444444444444444,0.4444444444444444,0.5,0.5714285714285714,1.0,1.0,,0.09302325581395349,0.14814814814814814,1.0,,,,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-200782-201950-203507,1610612749,"Bobby Portis, Bryn Forbes, P.J. Tucker, Jrue Holiday, Giannis Antetokounmpo","Portis, Forbes, Tucker, Holiday, Antetokounmpo",1626171-1627854-200782-201950-203507,MIL,676.0,7,27.0,50.0,3.0,10.0,11.0,,,,,0.375,0.4444444444444444,,106.50887573964496,,12.481481481481481,10.962962962962964,11.0,2.0,23.0,7.0,12.0,2.0,6.0,7.0,1.0,1.0,3.0,1.0,5.0,2.0,6.0,7.0,,7.0,14.0,6.0,7.0,3.0,35.0,33.0,1.0,1.0,,2.0,3.0,5.0,10.0,4.0,10.0,6.0,2.0,7.0,6.0,2.0,6.0,2.0,16.0,,1.0,5.0,1.0,1.0,1.0,5.0,4.0,33.0,10.0,7.0,0.2857142857142857,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.5,1.0,0.6,0.7619047619047619,1.0,0.75,0.7608695652173914,1.0,0.7142857142857143,0.3333333333333333,0.14285714285714285,0.5,,0.125,0.25,,,0.3333333333333333,14.73913043478261,14.608695652173912,0.3333333333333333,0.8571428571428571,1.0,0.3333333333333333,0.23809523809523808,0.2,0.2,0.09523809523809523,0.3333333333333333,0.8571428571428571,0.8571428571428571,1.0,1.0,,0.5,0.6666666666666666,0.8571428571428571,0.5069761904761905,0.818,0.5582333333333334,0.05714285714285714,0.2857142857142857,6.414285714285714,27.071428571428573,0.30434782608695654,,1.0,1.0,,,,,,2.0,4.0,1.0,0.5714285714285714,,,0.16666666666666666,3.0,,,1.0,12.0,1.0,4.0,4.0,,,2.0,,,,1.0,1.0,,1.0,0.6666666666666666,0.07142857142857142,,,1.0,,0.5,,,,,0.6666666666666666,,1.0,,0.045454545454545456,0.06666666666666667,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,0.14285714285714285,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-200782-203114-203507,1610612749,"Bobby Portis, Bryn Forbes, P.J. Tucker, Khris Middleton, Giannis Antetokounmpo","Portis, Forbes, Tucker, Middleton, Antetokounmpo",1626171-1627854-200782-203114-203507,MIL,111.0,2,5.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,,0.25,0.4,0.3333333333333333,116.75675675675676,,10.4,9.8,2.0,,4.0,,,1.0,,,,,,,,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,,6.0,6.0,,,1.0,3.0,,,,,,,,2.0,2.0,,2.0,,6.0,,,1.0,,,,1.0,,3.0,,,,,1.0,1.0,,,,1.0,1.5,,1.0,1.5,,0.6666666666666666,,1.0,,,,,,1.0,14.75,12.5,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,1.0,,0.6666666666666666,1.0,0.48311666666666664,0.5406,,0.5,,15.0,26.95,,,,,,,,1.0,,,,,,,,,,,,,6.0,,2.0,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-201572-201950-203114,1610612749,"Bobby Portis, Bryn Forbes, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Forbes, Lopez, Holiday, Middleton",1626171-1627854-201572-201950-203114,MIL,313.0,4,11.0,21.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,0.8,0.75,1.0,96.61341853035144,1.0,15.909090909090908,15.363636363636363,5.0,14.0,10.0,,2.0,,,,,,,2.0,3.0,2.0,2.0,2.0,,2.0,5.0,4.0,4.0,2.0,18.0,4.0,,,,,,,,2.0,2.0,3.0,,2.0,2.0,1.0,4.0,,11.0,,,2.0,,2.0,2.0,3.0,2.0,18.0,,,0.5,0.5,1.0,1.0,0.4,,,0.8888888888888888,,,0.9,,,0.4444444444444444,,0.6666666666666666,,,,,,0.5,13.8,13.8,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,1.0,1.0,,,,,0.4444444444444444,1.0,0.4674833333333333,,,,,12.24,25.55,,2.0,,,,,,,,1.0,1.0,,1.0,,0.2222222222222222,,,,,,9.0,,3.0,1.0,1.0,,,,,,1.0,,,,0.75,,,,,,0.5,0.5,,,,0.5,,,,0.1,0.16666666666666666,2.0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-201950-203114-203507,1610612749,"Bobby Portis, Bryn Forbes, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Forbes, Holiday, Middleton, Antetokounmpo",1626171-1627854-201950-203114-203507,MIL,519.0,5,17.0,32.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.45454545454545453,0.3333333333333333,88.78612716763006,0.5,17.294117647058822,15.941176470588236,9.0,1.0,15.0,9.0,3.0,,2.0,2.0,,,1.0,3.0,4.0,3.0,1.0,1.0,,8.0,9.0,2.0,2.0,2.0,24.0,23.0,,,,,6.0,6.0,18.0,4.0,12.0,,,1.0,1.0,2.0,4.0,1.0,10.0,,,3.0,,1.0,,2.0,2.0,24.0,18.0,9.0,0.25,0.25,1.0,1.0,0.8888888888888888,,1.0,1.0,,1.125,1.0,,1.125,0.18181818181818182,,0.6,,,,,,0.5,15.0,15.0,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.75,1.0,0.2727272727272727,0.09090909090909091,1.0,1.0,,,,0.125,0.36363636363636365,1.0,0.48599090909090914,,0.4982125,,0.75,11.399999999999999,24.2,0.6,1.0,1.0,2.0,,1.0,,3.0,1.0,2.0,3.0,,0.6666666666666666,,0.09090909090909091,0.125,1.0,3.0,1.0,,6.0,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,0.1111111111111111,0.25,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,,1.0,0.125,0.08333333333333333,0.1,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1627854-201950-203114-203648,1610612749,"Bobby Portis, Bryn Forbes, Jrue Holiday, Khris Middleton, Thanasis Antetokounmpo","Portis, Forbes, Holiday, Middleton, Antetokounmpo",1626171-1627854-201950-203114-203648,MIL,49.0,1,1.0,3.0,,1.0,2.0,,,,,,0.5,,88.16326530612245,,14.0,14.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,0.5,1.0,0.5,,0.5,,,,,17.5,10.0,0.5,,,,,,,,0.5,,,,,1.0,,1.0,,0.65665,0.6039,0.6039,,,1.4,25.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1628978-200782-201950-203114,1610612749,"Bobby Portis, Donte DiVincenzo, P.J. Tucker, Jrue Holiday, Khris Middleton","Portis, DiVincenzo, Tucker, Holiday, Middleton",1626171-1628978-200782-201950-203114,MIL,91.0,1,3.0,6.0,,2.0,3.0,,,,,,1.0,,94.94505494505495,,13.333333333333334,13.333333333333334,2.0,2.0,3.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,5.0,3.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,,,2.0,2.0,5.0,,,,,1.0,1.0,,,,0.5,,,0.625,,,0.3333333333333333,0.5,1.0,,0.5,1.0,,,1.0,17.0,16.666666666666668,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.6666666666666666,1.0,0.5404833333333333,0.7504,,,,4.9,26.7,,,,,,,,,,,1.0,,,,,,,,,,3.0,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1628978-201950-203114-203507,1610612749,"Bobby Portis, Donte DiVincenzo, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, DiVincenzo, Holiday, Middleton, Antetokounmpo",1626171-1628978-201950-203114-203507,MIL,82.0,2,3.0,5.0,,,,,,,,,,,87.80487804878048,,16.333333333333332,14.666666666666666,1.0,-3.0,2.0,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,2.0,,3.0,6.0,,,,,,,,,,,,2.0,1.0,,1.0,,3.0,,,,,,,,,3.0,,,,,0.5,0.5,,,,0.75,,,0.75,,,1.0,,,,,,,,,16.5,16.5,,,,,,,,,1.0,0.5,0.5,,,,,1.0,0.5,0.511875,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-200782-201572-201950-203114,1610612749,"Bobby Portis, P.J. Tucker, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Tucker, Lopez, Holiday, Middleton",1626171-200782-201572-201950-203114,MIL,2446.0,8,83.0,166.0,10.0,27.0,41.0,3.0,2.0,3.0,2.0,0.43478260869565216,0.5853658536585366,0.5,97.72690106295994,0.6666666666666666,13.108433734939759,12.289156626506024,41.0,-36.0,83.0,,5.0,11.0,12.0,19.0,2.0,3.0,,7.0,20.0,11.0,8.0,25.0,3.0,23.0,50.0,10.0,31.0,5.0,81.0,117.0,2.0,6.0,4.0,18.0,,,,20.0,26.0,9.0,4.0,25.0,8.0,10.0,17.0,6.0,41.0,5.0,9.0,14.0,14.0,5.0,3.0,11.0,7.0,63.0,,,0.43478260869565216,0.47619047619047616,0.3225806451612903,0.3225806451612903,0.46,0.3333333333333333,,0.4691358024691358,0.8,,0.48214285714285715,0.75,,0.38271604938271603,0.3333333333333333,0.7777777777777778,0.23809523809523808,0.2916666666666667,0.23076923076923078,0.42857142857142855,0.23529411764705882,0.7142857142857143,16.36144578313253,15.72289156626506,0.2345679012345679,0.631578947368421,0.7058823529411765,0.5,0.24691358024691357,0.35,0.4117647058823529,0.13580246913580246,0.30864197530864196,0.32,0.32,0.3,0.6666666666666666,0.3,,0.6172839506172839,0.32,0.5031555555555556,0.5623875,,0.2222222222222222,,8.15,26.561290322580643,,6.0,,,2.0,3.0,,14.0,,8.0,14.0,,1.0,0.047619047619047616,0.07407407407407407,,,4.0,,,21.0,6.0,7.0,6.0,3.0,1.0,3.0,2.0,11.0,6.0,4.0,,1.0,,0.7,0.12,0.15,0.7857142857142857,1.0,0.42857142857142855,0.4444444444444444,0.42857142857142855,0.36363636363636365,0.4,0.25,0.75,,,,0.047619047619047616,0.07547169811320754,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,5.0,4.0,1.0,1.0,0.5,2.0,,0.25,,1.0,0.10526315789473684,0.375,1.0,1.0,4.0,,1.0,,1.0,0.1,1.0,,3.0,1.0,1.0,,2.0,,,,,0.6666666666666666,1.0,0.09090909090909091,,,,,,,,,,1610612749,2021,2020-21,True
1626171-200782-201572-201952-203114,1610612749,"Bobby Portis, P.J. Tucker, Brook Lopez, Jeff Teague, Khris Middleton","Portis, Tucker, Lopez, Teague, Middleton",1626171-200782-201572-201952-203114,MIL,53.0,2,2.0,5.0,1.0,1.0,1.0,,,,,1.0,1.0,,135.8490566037736,,16.5,16.5,1.0,5.0,3.0,,,,,,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,2.0,,5.0,,,,,,,,,2.0,,,,2.0,1.0,1.0,2.0,,5.0,,,,,1.0,,,,5.0,,,1.0,1.0,0.5,0.5,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,,,,,,,6.666666666666667,6.666666666666667,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,0.5,0.49698333333333333,,,,,10.6,27.1,,,,,,,,,,,1.0,,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
