EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGA,FtPoints,PenaltyFtPoints,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Fg2aBlocked,BadPassTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,Corner3FGM,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceTurnovers,AtRimPctBlocked,LongMidRangePctBlocked,Charge Fouls Drawn,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Loose Ball Fouls Drawn,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,DefensiveGoaltends,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1628455-1629013-1629651-201145-202681,1610612751,"Mike James, Landry Shamet, Nicolas Claxton, Jeff Green, Kyrie Irving","James, Shamet, Claxton, Green, Irving",1628455-1629013-1629651-201145-202681,BKN,98.0,1,2.0,8.0,4.0,3.0,,,7.0,,,,1.0,8.0,,,,,,,1.0,,3.0,1.0,2.0,2.0,,,8.0,,,,,,,1.0,,1.0,,1.0,1.0,,102.85714285714286,12.75,15.666666666666666,12.75,15.666666666666666,,,,,0.5256333333333333,,,8.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,3.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,0.5,1.0,1.0,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,1.0,,,25.15,1.0,2.0,,1.0,,,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.25,0.5,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629013-201142-201145-201935,1610612751,"Mike James, Landry Shamet, Kevin Durant, Jeff Green, James Harden","James, Shamet, Durant, Green, Harden",1628455-1629013-201142-201145-201935,BKN,106.0,1,2.0,-1.0,3.0,2.0,,2.0,5.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,1.0,,67.9245283018868,18.333333333333332,25.5,18.333333333333332,22.5,0.3333333333333333,,,,0.4816666666666667,,,13.25,,,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,,,22.8,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629013-201142-201145-203925,1610612751,"Mike James, Landry Shamet, Kevin Durant, Jeff Green, Joe Harris","James, Shamet, Durant, Green, Harris",1628455-1629013-201142-201145-203925,BKN,51.0,1,1.0,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,17.0,17.0,17.0,15.0,,,,,0.53955,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,26.3,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629013-201142-201933-202681,1610612751,"Mike James, Landry Shamet, Kevin Durant, Blake Griffin, Kyrie Irving","James, Shamet, Durant, Griffin, Irving",1628455-1629013-201142-201933-202681,BKN,146.0,1,2.0,1.0,5.0,5.0,5.0,,10.0,,,2.0,3.0,7.0,6.0,2.0,3.0,7.0,,,1.0,,3.0,1.0,2.0,2.0,,,7.0,7.0,5.0,,,0.6666666666666666,0.6666666666666666,0.7,0.7,0.7,0.7,0.3333333333333333,0.4,,98.63013698630138,14.6,14.6,14.6,13.4,,,,,0.46032,0.46032,1.0,11.700000000000001,1.0,,,,,,2.0,3.0,1.0,2.0,1.0,2.0,,,,4.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,0.4,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,0.4,0.5,0.5,1.0,,,0.4,0.5,,,24.85,,,,1.0,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.4,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629013-201142-202681-203925,1610612751,"Mike James, Landry Shamet, Kevin Durant, Kyrie Irving, Joe Harris","James, Shamet, Durant, Irving, Harris",1628455-1629013-201142-202681-203925,BKN,43.0,2,1.0,3.0,2.0,,1.0,,2.0,,,,,3.0,,,,3.0,,,1.0,,3.0,,,,,,3.0,3.0,1.0,,,,,0.75,1.5,0.75,1.5,,,,66.97674418604652,19.5,,19.5,,,,,,0.4086,0.4512,1.0,,0.5,,,,,,,,1.0,2.0,1.0,2.0,,,,,3.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,1.0,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,0.5,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629651-201142-202681-203925,1610612751,"Mike James, Nicolas Claxton, Kevin Durant, Kyrie Irving, Joe Harris","James, Claxton, Durant, Irving, Harris",1628455-1629651-201142-202681-203925,BKN,235.0,3,4.0,1.0,7.0,8.0,,3.0,15.0,,,1.0,2.0,8.0,7.0,,,,2.0,1.0,3.0,,8.0,2.0,2.0,2.0,1.0,2.0,8.0,,,1.0,1.0,0.5,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,1.0,91.91489361702128,18.285714285714285,13.375,18.285714285714285,13.0,,,,,0.5025083333333333,,,8.2,,,,,,,1.0,2.0,2.0,4.0,2.0,4.0,,,,,6.0,,4.0,2.0,2.0,2.0,,1.0,,,,,,1.0,0.5,0.5,,,,0.6666666666666666,,,,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,1.0,,,0.6666666666666666,0.5,,,25.75,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-1629651-201933-202681-203925,1610612751,"Mike James, Nicolas Claxton, Blake Griffin, Kyrie Irving, Joe Harris","James, Claxton, Griffin, Irving, Harris",1628455-1629651-201933-202681-203925,BKN,169.0,1,3.0,-1.0,6.0,6.0,,,12.0,,,3.0,5.0,9.0,10.0,,,,2.0,1.0,2.0,,5.0,,2.0,2.0,2.0,3.0,9.0,,,0.3333333333333333,0.3333333333333333,0.6,,0.75,,0.75,,,0.5,,102.24852071005917,13.666666666666666,14.5,13.666666666666666,14.5,,,,,0.48373333333333335,,,7.24,,,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,0.16666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,,0.16666666666666666,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,25.2,,,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,0.2,0.25,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-201142-201145-201933-203925,1610612751,"Mike James, Kevin Durant, Jeff Green, Blake Griffin, Joe Harris","James, Durant, Green, Griffin, Harris",1628455-201142-201145-201933-203925,BKN,752.0,2,13.0,-12.0,27.0,26.0,4.0,2.0,53.0,,1.0,5.0,12.0,12.0,24.0,,,1.0,2.0,1.0,1.0,,2.0,2.0,11.0,11.0,2.0,4.0,12.0,1.0,4.0,0.2,0.2,0.4166666666666667,,0.25,,0.2727272727272727,0.25,0.6666666666666666,0.8461538461538461,1.0,101.48936170212767,14.407407407407407,13.961538461538462,14.407407407407407,13.615384615384615,0.05,,,,0.5334774999999999,0.4092,0.08333333333333333,5.058333333333334,0.14814814814814814,,4.0,5.0,,,1.0,6.0,,8.0,,8.0,,,,8.0,,,8.0,,,,,1.0,,,,,,,,,,,,0.4,,,,1.0,0.25,0.8,0.8,,0.3,0.16666666666666666,0.25,1.0,0.4,,,,,,0.65,,,,27.05,,2.0,1.0,9.0,3.0,1.0,5.0,6.0,4.0,,,,0.6,0.9,,1.0,0.5,,2.0,2.0,0.16666666666666666,0.3333333333333333,,,,,2.0,2.0,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,0.09090909090909091,0.14285714285714285,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-201142-201145-201935-203925,1610612751,"Mike James, Kevin Durant, Jeff Green, James Harden, Joe Harris","James, Durant, Green, Harden, Harris",1628455-201142-201145-201935-203925,BKN,112.0,2,2.0,-2.0,6.0,4.0,5.0,4.0,10.0,,,,1.0,3.0,5.0,,1.0,3.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,,,,,0.5,0.5,0.5,0.5,1.0,1.0,1.0,128.57142857142856,7.0,17.5,7.0,17.5,,,,,0.5342,0.5342,1.0,8.5,0.8333333333333334,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,,,24.05,1.0,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,0.5,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628455-201142-201933-202681-203925,1610612751,"Mike James, Kevin Durant, Blake Griffin, Kyrie Irving, Joe Harris","James, Durant, Griffin, Irving, Harris",1628455-201142-201933-202681-203925,BKN,590.0,4,10.0,-5.0,21.0,21.0,,7.0,42.0,1.0,3.0,6.0,13.0,18.0,23.0,,,,6.0,3.0,4.0,,9.0,4.0,11.0,14.0,1.0,2.0,16.0,,,0.5,0.6,0.46153846153846156,,0.4090909090909091,,0.4090909090909091,,1.0,0.9090909090909091,1.0,102.50847457627118,14.761904761904763,13.333333333333334,13.476190476190476,13.095238095238095,0.13636363636363635,0.3333333333333333,0.5,,0.5368522727272728,,,6.984615384615385,,3.0,4.0,6.0,1.0,2.0,1.0,4.0,2.0,9.0,2.0,9.0,1.0,3.0,2.0,6.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.2857142857142857,0.21428571428571427,,1.0,0.2727272727272727,0.6666666666666666,0.8,0.5,0.18181818181818182,0.25,0.25,1.0,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.5,0.6666666666666666,0.5,0.6818181818181818,0.2222222222222222,0.60985,0.1111111111111111,25.833333333333332,,,,6.0,2.0,,2.0,,,,,,1.0,0.8571428571428571,,0.8,1.0,,2.0,2.0,0.15384615384615385,,,,1.0,1.0,1.0,,1.0,,,,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,0.16666666666666666,0.3333333333333333,,,,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-1629651-201142-203925,1610612751,"Bruce Brown, Landry Shamet, Nicolas Claxton, Kevin Durant, Joe Harris","Brown, Shamet, Claxton, Durant, Harris",1628971-1629013-1629651-201142-203925,BKN,3.0,1,,-3.0,,1.0,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-1629651-201142-204020,1610612751,"Bruce Brown, Landry Shamet, Nicolas Claxton, Kevin Durant, Tyler Johnson","Brown, Shamet, Claxton, Durant, Johnson",1628971-1629013-1629651-201142-204020,BKN,9.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-1629651-201935-203925,1610612751,"Bruce Brown, Landry Shamet, Nicolas Claxton, James Harden, Joe Harris","Brown, Shamet, Claxton, Harden, Harris",1628971-1629013-1629651-201935-203925,BKN,69.0,1,1.0,-4.0,2.0,3.0,,,5.0,,,,1.0,2.0,6.0,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,0.5,,0.5,0.5,1.0,104.34782608695653,18.0,11.0,18.0,10.333333333333334,,,,,0.6285,,,1.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-1629651-202681-203925,1610612751,"Bruce Brown, Landry Shamet, Nicolas Claxton, Kyrie Irving, Joe Harris","Brown, Shamet, Claxton, Irving, Harris",1628971-1629013-1629651-202681-203925,BKN,151.0,1,3.0,-2.0,4.0,4.0,,,8.0,,1.0,1.0,3.0,5.0,7.0,,,,,,1.0,,3.0,,1.0,3.0,1.0,1.0,5.0,,,,,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,,0.25,,76.29139072847683,21.25,16.5,19.25,14.25,0.16666666666666666,,,,0.4555166666666666,,,12.333333333333334,,1.0,,,,,1.0,2.0,1.0,3.0,1.0,3.0,,1.0,,2.0,3.0,,3.0,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.5,0.5,0.5,,,,,,,0.3333333333333333,0.5,0.5,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.555,,27.266666666666666,,,,1.0,,,,,,,,,,0.25,,0.25,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-201142-201145-201935,1610612751,"Bruce Brown, Landry Shamet, Kevin Durant, Jeff Green, James Harden","Brown, Shamet, Durant, Green, Harden",1628971-1629013-201142-201145-201935,BKN,656.0,4,11.0,7.0,19.0,19.0,6.0,5.0,38.0,3.0,3.0,7.0,9.0,24.0,17.0,2.0,4.0,6.0,8.0,4.0,4.0,2.0,8.0,6.0,9.0,9.0,,2.0,24.0,6.0,6.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.5,0.7142857142857143,0.4,0.75,0.5,0.6666666666666666,0.6923076923076923,0.8,83.41463414634146,18.210526315789473,16.31578947368421,18.210526315789473,16.157894736842106,0.21428571428571427,1.0,1.0,0.6666666666666666,0.5067107142857142,0.47829,0.25,9.555555555555555,0.3157894736842105,,3.0,3.0,,,1.0,3.0,2.0,4.0,2.0,5.0,,,,6.0,,,4.0,2.0,,,2.0,,,,2.0,1.0,2.0,,0.4,0.4,,,,0.35714285714285715,,,,1.0,0.21428571428571427,1.0,1.0,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.5,,0.2857142857142857,0.5,0.5,,,,0.5714285714285714,0.5,,,25.6,1.0,4.0,2.0,3.0,1.0,,3.0,6.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,1.0,0.07142857142857142,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,0.06666666666666667,0.1,1.0,1.0,,1.0,,,6.0,,2.0,,,0.2,1.0,0.2,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-201142-201145-202681,1610612751,"Bruce Brown, Landry Shamet, Kevin Durant, Jeff Green, Kyrie Irving","Brown, Shamet, Durant, Green, Irving",1628971-1629013-201142-201145-202681,BKN,339.0,2,6.0,-4.0,11.0,13.0,,9.0,24.0,1.0,2.0,3.0,11.0,9.0,13.0,,,,2.0,1.0,2.0,,5.0,3.0,6.0,11.0,1.0,3.0,5.0,,,0.3333333333333333,0.5,0.2727272727272727,,0.28125,,0.28125,,0.6,0.75,0.3333333333333333,101.94690265486724,16.90909090909091,11.76923076923077,14.727272727272727,11.615384615384615,0.125,0.5,1.0,,0.514503125,,,8.072727272727272,,3.0,2.0,3.0,1.0,2.0,,6.0,1.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,3.0,5.0,1.0,,1.0,1.0,0.2,0.2,0.5,0.4,0.4,0.3125,0.375,0.4166666666666667,1.0,,0.1875,0.6666666666666666,1.0,0.5,0.375,,,,0.25,0.25,0.25,1.0,0.4,0.5,0.5,0.25,0.5455,0.4444444444444444,24.9,1.0,,,3.0,,,,,,,1.0,,,1.0,1.0,1.0,,0.0625,2.0,,0.18181818181818182,,,,2.0,,,,,,,,,0.5,0.16666666666666666,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.2,,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-201142-201145-203925,1610612751,"Bruce Brown, Landry Shamet, Kevin Durant, Jeff Green, Joe Harris","Brown, Shamet, Durant, Green, Harris",1628971-1629013-201142-201145-203925,BKN,5.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,2.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,1.0,,576.0,2.0,3.0,2.0,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-201142-201145-204020,1610612751,"Bruce Brown, Landry Shamet, Kevin Durant, Jeff Green, Tyler Johnson","Brown, Shamet, Durant, Green, Johnson",1628971-1629013-201142-201145-204020,BKN,141.0,1,2.0,1.0,5.0,4.0,2.0,3.0,9.0,1.0,1.0,2.0,2.0,7.0,6.0,,,2.0,,,,,,,2.0,2.0,1.0,2.0,7.0,2.0,2.0,,,1.0,,0.6666666666666666,,0.7,0.5,,1.0,,91.91489361702128,13.6,18.25,13.6,14.25,0.3333333333333333,1.0,1.0,,0.4834333333333333,0.483,0.2857142857142857,11.0,0.4,,1.0,1.0,,,,,,1.0,,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,27.6,,3.0,2.0,2.0,,,,3.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
1628971-1629013-201142-201933-201935,1610612751,"Bruce Brown, Landry Shamet, Kevin Durant, Blake Griffin, James Harden","Brown, Shamet, Durant, Griffin, Harden",1628971-1629013-201142-201933-201935,BKN,405.0,2,7.0,-3.0,11.0,12.0,9.0,6.0,23.0,,,5.0,7.0,12.0,15.0,4.0,5.0,8.0,2.0,1.0,1.0,,2.0,2.0,4.0,6.0,2.0,2.0,10.0,8.0,9.0,0.2,0.2,0.7142857142857143,0.8,0.4166666666666667,0.4444444444444444,0.46153846153846156,0.4444444444444444,0.5,0.5714285714285714,1.0,81.77777777777777,21.272727272727273,14.25,20.363636363636363,14.166666666666666,,,,,0.4607590909090909,0.446125,0.6666666666666666,9.557142857142859,0.8181818181818182,2.0,1.0,1.0,,,4.0,6.0,,5.0,,5.0,1.0,1.0,2.0,8.0,,,5.0,,,,1.0,,,2.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,0.4166666666666667,,0.2857142857142857,,,0.08333333333333333,1.0,1.0,1.0,0.5,0.6666666666666666,0.8,,0.4166666666666667,,,,,,0.5,,,0.16666666666666666,28.3,,2.0,,2.0,1.0,,1.0,1.0,3.0,,,,1.0,0.6666666666666666,0.5,0.5,1.0,,1.0,1.0,0.14285714285714285,0.16666666666666666,,,2.0,,1.0,1.0,,,,,,0.4,,,,,,4.0,4.0,0.4444444444444444,,,1.0,1.0,0.5,0.07692307692307693,,1.0,1.0,,,,,,1.0,,,,0.1111111111111111,1.0,,,,,1.0,,,,,,,0.4,,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,False
