EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,Arc3FGA,NonHeaveArc3FGA,Fg2aBlocked,Fouls,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,Arc3Frequency,FTOffRebounds,SelfOReb,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,OffFTReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,OffShortMidRangeReboundPct,PenaltyOffPoss,LongMidRangeFGA,SecondChanceFtPoints,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGM,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,FTDefRebounds,ShootingFouls,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,DefShortMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,PenaltyTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg3aBlocked,OffThreePtRebounds,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,LongMidRangePctAssisted,DefensiveGoaltends,PenaltyCorner3FGA,PenaltyCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Arc3PctBlocked,Blocked3s,BlockedArc3,Travels,team_id,year,season,team_vs
1627936-1628398-201188-202083-2544,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Wesley Matthews, LeBron James","Caruso, Kuzma, Gasol, Matthews, James",1627936-1628398-201188-202083-2544,LAL,162.0,2,3.0,4.0,5.0,5.0,,10,,,,,,,1.0,,,4.0,2.0,8.0,4.0,,,,,,,,2.0,,6.0,,,3.0,3.0,,3.0,,,,,,,,,2.0,2.0,,1.0,8.0,,,,,0.75,,0.8,,1.0,,1.0,,,1.0,,,1.0,,88.88888888888889,14.2,18.2,14.2,18.2,,,,,,,,0.25,,,1.0,0.584625,,0.2,1.0,,,24.575,4.0,3.0,3.0,,1.0,,,,0.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,,,,6.0,2.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-202693-203463,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Markieff Morris, Ben McLemore","Caruso, Kuzma, Gasol, Morris, McLemore",1627936-1628398-201188-202693-203463,LAL,59.0,1,1.0,-3.0,3.0,2.0,,5,,1.0,,,,,,,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,122.03389830508475,15.666666666666666,6.0,15.666666666666666,6.0,1.0,,,,,,,,,,1.0,0.4146,,0.5,0.5,,3.7,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,3.0,,0.4146,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,0.25,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-203076-203471,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Anthony Davis, Dennis Schroder","Caruso, Kuzma, Gasol, Davis, Schroder",1627936-1628398-201188-203076-203471,LAL,265.0,3,4.0,1.0,10.0,9.0,2.0,19,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,9.0,8.0,1.0,1.0,2.0,,4.0,2.0,,1.0,,3.0,1.0,2.0,2.0,4.0,2.0,6.0,,,,,,,1.0,1.0,2.0,2.0,,1.0,7.0,,,0.5,1.0,0.35,0.5,0.4090909090909091,0.5,0.6,,0.6666666666666666,0.5,1.0,0.8,0.2857142857142857,1.0,0.6666666666666666,1.0,103.24528301886792,14.1,13.777777777777779,13.5,12.666666666666666,0.2,0.5,0.5,,0.1,1.0,1.0,0.1,0.5,1.0,0.8,0.5134350000000001,0.661,0.09090909090909091,0.2,0.2222222222222222,6.65,26.45,1.0,5.0,5.0,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,1.0,,,,0.1,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,0.16666666666666666,0.16666666666666666,,0.2,0.2,0.5,0.2,,,,,,,3.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-203076-203484,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Kuzma, Gasol, Davis, Caldwell-Pope",1627936-1628398-201188-203076-203484,LAL,273.0,2,5.0,-6.0,7.0,9.0,,16,1.0,3.0,,,,1.0,,1.0,6.0,1.0,2.0,7.0,13.0,,,,2.0,,,1.0,2.0,1.0,5.0,1.0,3.0,,3.0,1.0,4.0,,,,,,,,,1.0,2.0,,1.0,7.0,1.0,1.0,0.16666666666666666,,0.35714285714285715,,0.4375,,0.14285714285714285,,,0.2,1.0,1.0,0.2,0.5,,1.0,84.3956043956044,20.0,14.777777777777779,20.0,14.777777777777779,0.42857142857142855,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,,,0.5714285714285714,0.5289142857142857,,0.125,0.14285714285714285,,7.433333333333334,24.8,,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,,,,,,2.0,2.0,,1.0,2.0,0.2857142857142857,0.46585,0.2857142857142857,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,3.0,3.0,1.0,1.0,,,,,,,,3.0,1.0,,0.75,0.75,,,1.0,,,0.42857142857142855,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-203076-2544,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Anthony Davis, LeBron James","Caruso, Kuzma, Gasol, Davis, James",1627936-1628398-201188-203076-2544,LAL,342.0,2,6.0,-4.0,11.0,12.0,2.0,23,2.0,4.0,1.0,2.0,,,3.0,3.0,5.0,6.0,2.0,11.0,15.0,1.0,2.0,2.0,4.0,2.0,,2.0,3.0,2.0,7.0,,2.0,2.0,5.0,2.0,7.0,,,,1.0,,1.0,,1.0,3.0,2.0,,1.0,9.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.4090909090909091,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.5454545454545454,1.0,0.6666666666666666,,1.0,0.8,0.2857142857142857,,1.0,,96.84210526315789,17.181818181818183,12.75,15.727272727272727,12.583333333333334,0.36363636363636365,0.5,0.5,1.0,,,,0.2727272727272727,0.6666666666666666,0.5,0.9090909090909091,0.5718045454545455,0.4611,0.08333333333333333,0.16666666666666666,0.18181818181818182,4.779999999999999,24.366666666666664,10.0,3.0,3.0,,2.0,,,1.0,0.2727272727272727,,,,,1.0,,,,,,,,,,1.0,,,,0.09090909090909091,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,0.16666666666666666,0.16666666666666666,1.0,,,0.3333333333333333,,,,,,,,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,2.0,,,,0.4,0.3333333333333333,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-203471-2544,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Dennis Schroder, LeBron James","Caruso, Kuzma, Gasol, Schroder, James",1627936-1628398-201188-203471-2544,LAL,88.0,1,1.0,-1.0,3.0,3.0,,6,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,0.25,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,,98.18181818181819,8.333333333333334,21.0,8.333333333333334,16.0,,,,,,,,1.0,,,1.0,0.5664,,0.5,1.0,,,24.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-201188-203484-2544,1610612747,"Alex Caruso, Kyle Kuzma, Marc Gasol, Kentavious Caldwell-Pope, LeBron James","Caruso, Kuzma, Gasol, Caldwell-Pope, James",1627936-1628398-201188-203484-2544,LAL,40.0,1,1.0,-3.0,1.0,1.0,,2,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,31.0,9.0,31.0,9.0,,,,,,,,,,,,0.3288,,,,,17.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-202083-202693-203463,1610612747,"Alex Caruso, Kyle Kuzma, Wesley Matthews, Markieff Morris, Ben McLemore","Caruso, Kuzma, Matthews, Morris, McLemore",1627936-1628398-202083-202693-203463,LAL,18.0,1,,-2.0,1.0,2.0,,3,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,240.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-202083-203076-203484,1610612747,"Alex Caruso, Kyle Kuzma, Wesley Matthews, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Kuzma, Matthews, Davis, Caldwell-Pope",1627936-1628398-202083-203076-203484,LAL,130.0,1,2.0,-5.0,5.0,5.0,,10,1.0,2.0,,,,,1.0,1.0,3.0,2.0,,2.0,7.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,,0.2,,0.2,,0.4,,1.0,,,1.0,,,,,110.76923076923077,12.6,13.4,12.6,13.4,0.4,0.5,0.5,1.0,,,,0.2,,,0.8,0.52369,,,,,8.966666666666667,24.6,5.0,1.0,1.0,,4.0,,,,0.2,,,,,,,,,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-202083-203076-2544,1610612747,"Alex Caruso, Kyle Kuzma, Wesley Matthews, Anthony Davis, LeBron James","Caruso, Kuzma, Matthews, Davis, James",1627936-1628398-202083-203076-2544,LAL,158.0,2,3.0,7.0,5.0,5.0,1.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,11.0,4.0,1.0,1.0,5.0,,4.0,,,2.0,,6.0,,,3.0,3.0,2.0,5.0,,,,,,,,,2.0,2.0,2.0,2.0,6.0,,,1.0,1.0,0.7142857142857143,1.25,0.7857142857142857,1.25,0.7142857142857143,,1.0,,,1.0,0.3333333333333333,,1.0,,91.13924050632912,14.0,17.6,10.8,12.8,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,0.14285714285714285,0.5,1.0,0.8571428571428571,0.5458642857142857,0.64515,0.2857142857142857,1.0,0.45454545454545453,6.2,25.14,,4.0,4.0,,,,,,0.5714285714285714,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,2.0,,,0.4,0.4,,0.5,0.5,0.5,0.5,1.0,,,,,,6.0,2.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-202083-203083-203471,1610612747,"Alex Caruso, Kyle Kuzma, Wesley Matthews, Andre Drummond, Dennis Schroder","Caruso, Kuzma, Matthews, Drummond, Schroder",1627936-1628398-202083-203083-203471,LAL,46.0,1,1.0,-3.0,2.0,2.0,,4,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,5.0,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,,125.21739130434781,7.5,15.5,7.5,15.5,0.5,1.0,1.0,1.0,,,,,,,1.0,0.54085,,,,,1.2,27.9,2.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,2.0,,,1.0,2.0,,0.54085,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,,1.0,0.5,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-202083-203083-2544,1610612747,"Alex Caruso, Kyle Kuzma, Wesley Matthews, Andre Drummond, LeBron James","Caruso, Kuzma, Matthews, Drummond, James",1627936-1628398-202083-203083-2544,LAL,596.0,3,10.0,1.0,20.0,20.0,2.0,40,5.0,7.0,,2.0,1.0,4.0,2.0,7.0,14.0,4.0,3.0,17.0,16.0,,3.0,,12.0,2.0,,6.0,6.0,4.0,12.0,2.0,2.0,9.0,11.0,3.0,14.0,,,,2.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,2.0,17.0,0.8571428571428571,0.8571428571428571,0.5,,0.3888888888888889,,0.4473684210526316,,0.2222222222222222,0.5,1.0,0.2857142857142857,0.6666666666666666,0.9166666666666666,0.2727272727272727,0.5,1.0,0.5,96.64429530201342,15.4,14.4,14.7,14.25,0.3888888888888889,0.7142857142857143,0.8333333333333334,0.8,0.2222222222222222,0.25,0.3333333333333333,0.1111111111111111,0.6666666666666666,,0.6111111111111112,0.5164111111111112,0.48025,0.10526315789473684,0.13333333333333333,,6.707142857142857,24.45,4.0,2.0,2.0,2.0,5.0,0.14285714285714285,0.14285714285714285,1.0,0.1111111111111111,,,1.0,,,1.0,,,1.0,,,,0.3333333333333333,,3.0,,,,0.16666666666666666,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.25,,,,,,,0.25,,,,0.5,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-203083-203463-2544,1610612747,"Alex Caruso, Kyle Kuzma, Andre Drummond, Ben McLemore, LeBron James","Caruso, Kuzma, Drummond, McLemore, James",1627936-1628398-203083-203463-2544,LAL,191.0,1,3.0,9.0,6.0,6.0,,12,3.0,3.0,,,,,,3.0,3.0,2.0,1.0,13.0,4.0,,,,2.0,4.0,,1.0,3.0,1.0,8.0,,2.0,1.0,3.0,,3.0,,,,,,,,,2.0,2.0,,1.0,13.0,0.3333333333333333,0.3333333333333333,1.0,,1.2,,1.0833333333333333,,0.4,,0.5,,1.0,0.75,,,0.5,1.0,90.47120418848168,14.333333333333334,17.5,14.333333333333334,17.333333333333332,0.6,1.0,1.0,0.3333333333333333,,,,,,,1.0,0.52854,,0.16666666666666666,0.25,,2.533333333333333,25.65,,2.0,2.0,,1.0,,,,0.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,6.0,2.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1628398-203083-203471-2544,1610612747,"Alex Caruso, Kyle Kuzma, Andre Drummond, Dennis Schroder, LeBron James","Caruso, Kuzma, Drummond, Schroder, James",1627936-1628398-203083-203471-2544,LAL,83.0,1,1.0,-6.0,2.0,3.0,1.0,5,,1.0,,,,,,,2.0,,,,6.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,,0.5,1.0,,,86.74698795180723,20.5,14.0,19.0,14.0,0.5,,,,,,,,,,0.5,0.51465,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1629659-201188-202083-202693,1610612747,"Alex Caruso, Talen Horton-Tucker, Marc Gasol, Wesley Matthews, Markieff Morris","Caruso, Horton-Tucker, Gasol, Matthews, Morris",1627936-1629659-201188-202083-202693,LAL,19.0,1,,-2.0,,1.0,,1,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,75.78947368421053,,17.0,,17.0,,,,,,,,1.0,,,1.0,0.38715,,,,,,23.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1629659-201188-202693-2544,1610612747,"Alex Caruso, Talen Horton-Tucker, Marc Gasol, Markieff Morris, LeBron James","Caruso, Horton-Tucker, Gasol, Morris, James",1627936-1629659-201188-202693-2544,LAL,18.0,1,,1.0,1.0,,1.0,1,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,0.25,0.5,1.0,,,,,,1.0,,,,80.0,18.0,,18.0,,,,,,,,,,,,1.0,0.52725,,,,1.0,,25.5,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,0.52725,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,0.25,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1629659-201188-203471-203484,1610612747,"Alex Caruso, Talen Horton-Tucker, Marc Gasol, Dennis Schroder, Kentavious Caldwell-Pope","Caruso, Horton-Tucker, Gasol, Schroder, Caldwell-Pope",1627936-1629659-201188-203471-203484,LAL,46.0,1,1.0,-2.0,1.0,2.0,,3,1.0,2.0,,,,,,1.0,2.0,,,2.0,4.0,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,0.5,,0.5,,0.5,,,,,1.0,,,1.0,1.0,,,93.91304347826086,19.0,13.5,19.0,13.5,1.0,0.5,1.0,1.0,,,,,,,1.0,0.55935,,,,,2.45,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1629659-201188-203471-2544,1610612747,"Alex Caruso, Talen Horton-Tucker, Marc Gasol, Dennis Schroder, LeBron James","Caruso, Horton-Tucker, Gasol, Schroder, James",1627936-1629659-201188-203471-2544,LAL,62.0,1,1.0,-1.0,2.0,2.0,1.0,4,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,2.0,3.0,1.0,1.0,2.0,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,,,1.0,,,,,92.9032258064516,13.0,18.0,10.5,18.0,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,0.46505,0.3505,,,1.0,2.6,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-1629659-201188-203484-2544,1610612747,"Alex Caruso, Talen Horton-Tucker, Marc Gasol, Kentavious Caldwell-Pope, LeBron James","Caruso, Horton-Tucker, Gasol, Caldwell-Pope, James",1627936-1629659-201188-203484-2544,LAL,87.0,1,1.0,8.0,3.0,2.0,,5,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,8.0,,,,,2.0,,,1.0,3.0,1.0,8.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,8.0,1.0,1.0,1.0,,1.3333333333333333,,1.3333333333333333,,0.6666666666666666,,1.0,,1.0,1.0,,,,1.0,82.75862068965517,6.0,34.5,6.0,34.5,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,,1.0,0.59955,,,,,2.4,24.0,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,6.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2021,2020-21,False
1627936-201188-202083-203076-2544,1610612747,"Alex Caruso, Marc Gasol, Wesley Matthews, Anthony Davis, LeBron James","Caruso, Gasol, Matthews, Davis, James",1627936-201188-202083-203076-2544,LAL,54.0,1,1.0,2.0,1.0,,1.0,1,,,,,,,1.0,,1.0,1.0,,3.0,1.0,,,3.0,,,,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.75,1.5,0.75,1.5,0.5,,,1.0,,,1.0,,,,26.666666666666664,31.0,,27.0,,,,,,,,,0.5,,,0.5,0.492925,0.65265,,,1.0,16.2,23.4,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612747,2021,2020-21,False
