EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallSteals,2pt And 1 Free Throw Trips,BlockedAtRim,OffShortMidRangeReboundPct,PenaltyDefPoss,PenaltyFG2M,PenaltyFtPoints,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceFg3Pct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SelfOReb,Travels,Technical Free Throw Trips,SelfORebPct,OffLongMidRangeReboundPct,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,Arc3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,3SecondViolations,team_id,year,season,team_vs
1626181-203081-203468-203994-2546,1610612757,"Norman Powell, Damian Lillard, CJ McCollum, Jusuf Nurkic, Carmelo Anthony","Powell, Lillard, McCollum, Nurkic, Anthony",1626181-203081-203468-203994-2546,POR,1297.0,11,22.0,-21.0,44.0,46.0,90.0,6.0,7.0,4.0,8.0,17.0,9.0,43.0,64.0,8.0,4.0,7.0,4.0,17.0,7.0,7.0,1.0,15.0,17.0,5.0,,2.0,3.0,7.0,3.0,7.0,10.0,10.0,4.0,,,,,39.0,0.5,0.6666666666666666,0.47058823529411764,0.5151515151515151,0.5657894736842105,0.7142857142857143,1.0,0.6363636363636364,0.7,0.6666666666666666,0.6666666666666666,1.0,0.625,99.92289899768697,,14.840909090909092,14.0,14.795454545454545,13.282608695652174,0.21212121212121213,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.12121212121212122,0.696969696969697,0.5217787878787878,0.10810810810810811,0.19047619047619047,7.635294117647059,16.0,3.0,5.0,15.0,2.0,5.0,6.0,16.0,6.0,3.0,6.0,22.0,9.0,15.0,5.0,,3.0,2.0,2.0,1.0,,22.0,16.0,0.5,0.375,0.5,0.375,0.7083333333333334,0.7333333333333333,0.48484848484848486,,,0.5,1.0,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.4,0.25,0.4166666666666667,0.4,0.3333333333333333,0.5224041666666667,0.5116279069767442,25.400000000000002,0.36363636363636365,2.0,2.0,1.0,6.0,1.0,1.0,1.0,,2.0,,,4.0,8.0,9.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.2222222222222222,,0.10526315789473684,1.0,,,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.25,0.25,,0.030303030303030304,1.0,1.0,1.0,1.0,,0.8464499999999999,0.09302325581395349,1.0,,,0.2,19.0,4.0,5.0,1.0,,1.0,,0.6666666666666666,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.08333333333333333,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612757,2021,2020-21,True
1626181-203081-203496-203994-2546,1610612757,"Norman Powell, Damian Lillard, Robert Covington, Jusuf Nurkic, Carmelo Anthony","Powell, Lillard, Covington, Nurkic, Anthony",1626181-203081-203496-203994-2546,POR,542.0,6,9.0,18.0,19.0,16.0,35.0,2.0,2.0,1.0,3.0,8.0,6.0,30.0,12.0,6.0,3.0,5.0,2.0,12.0,5.0,1.0,,6.0,7.0,1.0,1.0,1.0,,2.0,,2.0,6.0,7.0,3.0,2.0,1.0,2.0,,30.0,1.0,1.0,0.375,0.8,0.8333333333333334,0.5,,0.3333333333333333,1.0,0.75,,0.5,1.0,92.98892988929889,,13.894736842105264,17.375,13.631578947368421,16.375,0.13333333333333333,1.0,1.0,1.0,0.06666666666666667,0.6,0.5140833333333333,0.2222222222222222,0.2727272727272727,7.4875,3.0,1.0,6.0,7.0,1.0,1.0,6.0,7.0,2.0,1.0,1.0,5.0,6.0,7.0,6.0,1.0,2.0,2.0,2.0,1.0,,5.0,3.0,0.3333333333333333,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.125,,,1.0,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.5894166666666667,0.16666666666666666,25.24285714285714,0.15789473684210525,1.0,,1.0,5.0,,,,,1.0,,,,,12.0,,,,1.0,1.0,1.0,,,,,0.2,,0.16666666666666666,,,,0.3333333333333333,0.2,0.25,,,,,,,,,,0.4385,,1.0,,1.0,0.25,1.0,1.0,,,,,,0.5,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,0.2,,,1.0,0.14285714285714285,,,,,,,0.2,,,,,1.0,,,,1610612757,2021,2020-21,True
1626181-203468-203496-203994-2546,1610612757,"Norman Powell, CJ McCollum, Robert Covington, Jusuf Nurkic, Carmelo Anthony","Powell, McCollum, Covington, Nurkic, Anthony",1626181-203468-203496-203994-2546,POR,1071.0,6,18.0,-4.0,37.0,38.0,75.0,8.0,10.0,2.0,12.0,23.0,2.0,41.0,45.0,24.0,12.0,17.0,8.0,39.0,4.0,10.0,,14.0,18.0,7.0,,,3.0,7.0,3.0,11.0,7.0,3.0,2.0,1.0,,2.0,1.0,35.0,1.0,1.0,0.5217391304347826,0.609375,0.6212121212121212,1.0,,0.7692307692307693,0.5,0.6666666666666666,0.5,0.8333333333333334,0.42857142857142855,100.84033613445378,0.5,14.675675675675675,13.894736842105264,14.08108108108108,13.342105263157896,0.3125,0.8,1.0,1.0,0.0625,0.59375,0.5063046875,0.06060606060606061,0.08333333333333333,5.091304347826087,,,2.0,6.0,,,5.0,9.0,,,,,15.0,6.0,2.0,4.0,5.0,2.0,3.0,1.0,,,,1.0,0.5555555555555556,,0.5555555555555556,,,0.28125,0.17391304347826086,0.2,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,24.855555555555554,,3.0,,4.0,11.0,,3.0,3.0,1.0,1.0,3.0,,6.0,,,3.0,,1.0,3.0,4.0,4.0,,,,0.75,0.2727272727272727,0.25,0.26666666666666666,1.0,0.25,,0.34375,0.36363636363636365,0.4444444444444444,,,,0.09375,1.0,1.0,1.0,,0.25,0.49335,0.14634146341463414,2.0,1.0,1.0,0.14285714285714285,5.0,,,,,1.0,1.0,,,,,,,,,0.75,,,,,,,,2.0,2.0,,2.0,4.0,,,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1628388-1629604-1629642,1610612757,"Derrick Jones Jr., Harry Giles III, T.J. Leaf, CJ Elleby, Nassir Little","Jones Jr., Giles III, Leaf, Elleby, Little",1627884-1628385-1628388-1629604-1629642,POR,15.0,1,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,96.0,,,15.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-1629018-203081,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Gary Trent Jr., Damian Lillard","Jones Jr., Giles III, Simons, Trent Jr., Lillard",1627884-1628385-1629014-1629018-203081,POR,25.0,1,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,57.599999999999994,,19.0,,19.0,,1.0,1.0,1.0,1.0,,1.0,0.6071,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-1629018-2546,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Gary Trent Jr., Carmelo Anthony","Jones Jr., Giles III, Simons, Trent Jr., Anthony",1627884-1628385-1629014-1629018-2546,POR,629.0,4,10.0,8.0,20.0,17.0,37.0,6.0,7.0,2.0,10.0,14.0,2.0,25.0,17.0,8.0,4.0,5.0,1.0,11.0,4.0,3.0,2.0,9.0,10.0,,,1.0,,1.0,2.0,5.0,6.0,2.0,1.0,,,,,25.0,0.4,0.4,0.7142857142857143,0.6052631578947368,0.625,,1.0,0.75,0.6666666666666666,0.7,,0.5,0.6666666666666666,84.70588235294119,,17.2,16.764705882352942,17.05,16.529411764705884,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.10526315789473684,0.631578947368421,0.4709368421052632,0.05,0.06666666666666667,7.121428571428572,,,1.0,3.0,,,1.0,5.0,,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,1.0,0.2,,0.2,,,0.2631578947368421,,,1.0,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,25.98,,1.0,1.0,3.0,5.0,1.0,,2.0,,1.0,,,,12.0,,,,,1.0,1.0,,,1.0,,,0.25,,0.125,,,,0.2631578947368421,0.6,0.6,0.5,0.5,,0.10526315789473684,,,,1.0,,0.5735,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,1.0,,,0.125,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-203081-203496,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Damian Lillard, Robert Covington","Jones Jr., Giles III, Simons, Lillard, Covington",1627884-1628385-1629014-203081-203496,POR,84.0,1,1.0,-5.0,3.0,3.0,6.0,,,,,1.0,,3.0,8.0,,,1.0,,3.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,102.85714285714286,,16.333333333333332,11.666666666666666,14.333333333333334,11.666666666666666,,,,,,0.6666666666666666,0.541,,,5.2,,,,1.0,,,1.0,2.0,,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,0.5,,0.5,,,0.6666666666666666,1.0,,,,0.3333333333333333,,,,,,,,,,24.05,,1.0,,,1.0,,1.0,1.0,,,1.0,,3.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.5,,1.0,0.5,,1.0,,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,1.5,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-203081-203918,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Damian Lillard, Rodney Hood","Jones Jr., Giles III, Simons, Lillard, Hood",1627884-1628385-1629014-203081-203918,POR,108.0,2,2.0,3.0,5.0,4.0,9.0,2.0,2.0,,2.0,3.0,1.0,5.0,2.0,,,,,,1.0,2.0,,3.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,0.6666666666666666,0.4,0.5,,,0.6666666666666666,1.0,0.75,0.5,,1.0,120.0,,11.4,12.75,10.2,11.75,0.4,1.0,1.0,,,0.8,0.4835,0.2,0.3333333333333333,4.666666666666667,4.0,1.0,,2.0,,2.0,,2.0,2.0,,2.0,2.0,,2.0,,,,,,,,2.0,4.0,,,,,0.25,0.25,0.4,,,1.0,,0.4,,,,0.25,0.5,,,0.4546,0.4,26.75,0.8,1.0,1.0,,1.0,,,,,1.0,,1.0,3.0,4.0,,,,,,,,,,,1.5,,,,,,,0.2,,,,,,,,,,1.0,,0.5991,0.6,,1.0,1.0,,,1.0,,,,,,0.5,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,0.5,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-203081-2546,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Damian Lillard, Carmelo Anthony","Jones Jr., Giles III, Simons, Lillard, Anthony",1627884-1628385-1629014-203081-2546,POR,256.0,1,4.0,-8.0,7.0,8.0,15.0,1.0,2.0,,2.0,4.0,,7.0,15.0,,,,,,,,,,,2.0,,,1.0,2.0,,2.0,,,,,,,,7.0,,,0.5,0.7,0.7,1.0,,,,,,,,84.375,,13.714285714285714,20.0,13.714285714285714,18.5,0.4,0.5,0.5,,,0.6,0.499,,,6.625,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,0.2,,,,,,,,,0.5,,,,0.52585,,24.0,0.2857142857142857,,,1.0,2.0,,1.0,1.0,,,,,,4.0,3.0,,,,,,1.0,,,,,,,,,,,0.4,0.5,0.5,,,,0.2,1.0,1.0,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629014-203918-2546,1610612757,"Derrick Jones Jr., Harry Giles III, Anfernee Simons, Rodney Hood, Carmelo Anthony","Jones Jr., Giles III, Simons, Hood, Anthony",1627884-1628385-1629014-203918-2546,POR,323.0,2,5.0,7.0,11.0,11.0,22.0,1.0,1.0,,2.0,3.0,1.0,17.0,10.0,2.0,1.0,5.0,1.0,14.0,3.0,2.0,1.0,6.0,6.0,,,,,,2.0,3.0,2.0,1.0,1.0,,,,,17.0,0.5,0.5,0.6666666666666666,0.7272727272727273,0.7727272727272727,,1.0,1.0,1.0,1.0,,,1.0,98.08049535603715,,13.363636363636363,16.0,13.363636363636363,15.0,0.09090909090909091,1.0,1.0,1.0,,0.8181818181818182,0.5507136363636363,0.09090909090909091,0.3333333333333333,3.733333333333333,,,3.0,7.0,,,4.0,8.0,,,,,12.0,7.0,3.0,1.0,4.0,3.0,,,,,,1.0,0.5,,0.5,,,0.7272727272727273,0.3333333333333333,,1.0,,0.6363636363636364,0.42857142857142855,0.42857142857142855,1.0,,,,0.42857142857142855,,,25.125,,,,1.0,2.0,,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,0.18181818181818182,0.5,1.0,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629018-203081-2546,1610612757,"Derrick Jones Jr., Harry Giles III, Gary Trent Jr., Damian Lillard, Carmelo Anthony","Jones Jr., Giles III, Trent Jr., Lillard, Anthony",1627884-1628385-1629018-203081-2546,POR,14.0,1,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,1.0,0.54075,,,,,,,2.0,,2.0,,2.0,,,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,0.16666666666666666,1.0,,,,,1.0,,,,,1.0,,,0.54075,1.0,24.35,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,2.0,,,1.0,,0.25,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-1629018-203468-2546,1610612757,"Derrick Jones Jr., Harry Giles III, Gary Trent Jr., CJ McCollum, Carmelo Anthony","Jones Jr., Giles III, Trent Jr., McCollum, Anthony",1627884-1628385-1629018-203468-2546,POR,162.0,2,3.0,,6.0,6.0,12.0,1.0,2.0,,1.0,2.0,,5.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,,,1.0,4.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,0.5,0.35714285714285715,0.35714285714285715,1.0,,,0.5,0.5,,,,106.66666666666666,,14.166666666666666,12.833333333333334,11.666666666666666,11.666666666666666,0.2857142857142857,0.5,1.0,1.0,,1.0,0.5386214285714285,,,1.75,,,1.0,4.0,,,1.0,5.0,,,,,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,0.2,,0.2,,,0.7142857142857143,0.5,0.5,,1.0,0.5714285714285714,0.25,0.25,1.0,,,,0.25,,,25.560000000000002,,3.0,,,,,,1.0,2.0,,2.0,,3.0,,,,,2.0,1.0,3.0,1.0,,,,0.75,1.0,0.5,0.6,1.0,0.3333333333333333,1.0,,,,,,,0.14285714285714285,,,,,1.0,0.45825,0.6,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1628385-203081-203468-203496,1610612757,"Derrick Jones Jr., Harry Giles III, Damian Lillard, CJ McCollum, Robert Covington","Jones Jr., Giles III, Lillard, McCollum, Covington",1627884-1628385-203081-203468-203496,POR,150.0,1,2.0,-7.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,,2.0,9.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,2.0,1.0,1.0,0.5,0.25,0.25,1.0,,,,,,,,96.0,,14.8,15.2,14.8,15.2,0.25,1.0,1.0,1.0,0.25,0.75,0.49585,,,9.6,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.25,,,,,,,,,,25.95,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1629014-1629018-1629642-2546,1610612757,"Derrick Jones Jr., Anfernee Simons, Gary Trent Jr., Nassir Little, Carmelo Anthony","Jones Jr., Simons, Trent Jr., Little, Anthony",1627884-1629014-1629018-1629642-2546,POR,271.0,1,5.0,-4.0,9.0,9.0,18.0,2.0,3.0,,3.0,4.0,2.0,11.0,15.0,2.0,1.0,2.0,,5.0,2.0,,,2.0,3.0,1.0,,1.0,1.0,2.0,,2.0,3.0,3.0,2.0,,,,,9.0,0.3333333333333333,0.5,0.75,0.6428571428571429,0.6875,0.5,,,1.0,0.6666666666666666,,,1.0,95.64575645756457,,15.333333333333334,14.777777777777779,15.333333333333334,14.555555555555555,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.8571428571428571,0.6120428571428571,0.25,0.4,2.875,,,1.0,1.0,,,1.0,3.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.42857142857142855,,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,,23.666666666666668,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,2.0,4.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,0.3333333333333333,1.0,,,0.14285714285714285,1.0,1.0,,,,0.2857142857142857,,,,1.0,,0.8171,0.18181818181818182,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612757,2021,2020-21,True
1627884-1629014-1629018-202683-203081,1610612757,"Derrick Jones Jr., Anfernee Simons, Gary Trent Jr., Enes Kanter, Damian Lillard","Jones Jr., Simons, Trent Jr., Kanter, Lillard",1627884-1629014-1629018-202683-203081,POR,696.0,3,12.0,31.0,25.0,27.0,52.0,7.0,8.0,1.0,12.0,13.0,8.0,47.0,16.0,8.0,4.0,9.0,3.0,23.0,11.0,2.0,1.0,14.0,15.0,3.0,,,1.0,3.0,2.0,2.0,5.0,9.0,5.0,,,,,45.0,0.3333333333333333,0.36363636363636365,0.9230769230769231,1.0833333333333333,1.0681818181818181,1.0,1.0,0.6666666666666666,0.9166666666666666,0.8666666666666667,0.5,1.0,0.9,107.58620689655173,,9.12,17.333333333333332,9.12,17.11111111111111,0.4444444444444444,0.875,0.875,0.42857142857142855,0.05555555555555555,0.7222222222222222,0.5999333333333333,0.22727272727272727,0.29411764705882354,5.053846153846154,5.0,1.0,3.0,3.0,,,5.0,5.0,2.0,1.0,1.0,10.0,15.0,3.0,3.0,,5.0,3.0,4.0,4.0,,10.0,5.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.25,0.2777777777777778,,,,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,1.0,0.6540666666666667,0.2127659574468085,24.34,0.2,1.0,1.0,4.0,4.0,1.0,2.0,2.0,,1.0,,,2.0,16.0,,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,0.2222222222222222,1.0,1.0,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,1.0,,0.7498,0.0425531914893617,,1.0,,,10.0,2.0,3.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1627884-1629014-1629018-202683-203468,1610612757,"Derrick Jones Jr., Anfernee Simons, Gary Trent Jr., Enes Kanter, CJ McCollum","Jones Jr., Simons, Trent Jr., Kanter, McCollum",1627884-1629014-1629018-202683-203468,POR,169.0,1,3.0,-10.0,7.0,7.0,14.0,1.0,1.0,,1.0,2.0,,5.0,15.0,,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,5.0,,,0.5,0.5,0.5,0.5,,1.0,,1.0,,1.0,,119.28994082840237,1.0,12.714285714285714,11.428571428571429,12.714285714285714,11.428571428571429,0.2,1.0,1.0,,,0.8,0.52789,,,4.15,,,1.0,2.0,,,1.0,3.0,,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.6,,,,,0.4,0.5,0.5,1.0,,,,0.5,,,24.633333333333336,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,0.2,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
