EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,Fouls,PlusMinus,OpponentPoints,NonShootingPenaltyNonTakeFouls,Minutes,OffPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,FoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimAssists,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,SelfOReb,BadPassTurnovers,Charge Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyOffPoss,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Accuracy,PenaltyPointsPct,PenaltyOffPossPct,DefAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,2pt And 1 Free Throw Trips,BlockedLongMidRange,PenaltyFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1628373-1629628-201565-203457-203944,1610612752,"Frank Ntilikina, RJ Barrett, Derrick Rose, Nerlens Noel, Julius Randle","Ntilikina, Barrett, Rose, Noel, Randle",1628373-1629628-201565-203457-203944,NYK,25.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.599999999999994,23.0,23.0,1.0,1.0,1.0,0.33045,0.33045,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1629628-203457-203493-203944,1610612752,"Frank Ntilikina, RJ Barrett, Nerlens Noel, Reggie Bullock, Julius Randle","Ntilikina, Barrett, Noel, Bullock, Randle",1628373-1629628-203457-203493-203944,NYK,23.0,1,1.0,1.0,1,,,,,,,,,,,,,62.60869565217391,23.0,23.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-201959-202692-203493-203944,1610612752,"Frank Ntilikina, Taj Gibson, Alec Burks, Reggie Bullock, Julius Randle","Ntilikina, Gibson, Burks, Bullock, Randle",1628373-201959-202692-203493-203944,NYK,9.0,1,1.0,1.0,1,,,,,,,,,,,,,160.0,9.0,9.0,,,,,,,,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-202692-203457-203493-203944,1610612752,"Frank Ntilikina, Alec Burks, Nerlens Noel, Reggie Bullock, Julius Randle","Ntilikina, Burks, Noel, Bullock, Randle",1628373-202692-203457-203493-203944,NYK,2.0,1,1.0,1.0,1,,,,,,,,,,,,,720.0,2.0,2.0,,,,,,,1.0,-2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-201959-202692,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Taj Gibson, Alec Burks","Barrett, Toppin, Quickley, Gibson, Burks",1629628-1630167-1630193-201959-202692,NYK,91.0,1,4.0,,7,,,,,,1.0,2.0,2.0,,1.0,1.0,,110.76923076923077,11.25,11.25,,,0.3333333333333333,0.5051333333333333,,,1.0,-3.0,3.0,,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,15.333333333333334,15.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,8.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-202692-203457,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Alec Burks, Nerlens Noel","Barrett, Toppin, Quickley, Burks, Noel",1629628-1630167-1630193-202692-203457,NYK,382.0,1,12.0,,24,3.0,,4.0,,3.0,3.0,3.0,5.0,0.36363636363636365,1.0,1.0,,90.47120418848168,15.25,15.25,0.2727272727272727,,0.6363636363636364,0.5003954545454545,,25.65,3.0,1.0,13.0,,6.0,12.0,3.0,2.0,2.0,7.0,,,1.0,,3.0,,,,1.0,16.583333333333332,15.333333333333334,0.2727272727272727,0.18181818181818182,0.18181818181818182,8.128571428571428,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,14.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,12.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.42857142857142855,0.5,0.5454545454545454,0.5,0.5833333333333334,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,0.5981,0.08333333333333333,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-203457-203493,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Nerlens Noel, Reggie Bullock","Barrett, Toppin, Quickley, Noel, Bullock",1629628-1630167-1630193-203457-203493,NYK,25.0,1,,,1,,,,,,,,,,,,,57.599999999999994,,,,,,0.3943,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,18.0,18.0,,,1.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-201959-202692-203493,1610612752,"RJ Barrett, Obi Toppin, Taj Gibson, Alec Burks, Reggie Bullock","Barrett, Toppin, Gibson, Burks, Bullock",1629628-1630167-201959-202692-203493,NYK,117.0,1,3.0,,7,,,,,,,1.0,2.0,,,1.0,,86.15384615384616,14.666666666666666,14.666666666666666,,,1.0,0.62435,,,,2.0,4.0,,2.0,4.0,4.0,,,4.0,,,,,1.0,,,,,18.25,16.75,1.0,,,1.675,1.0,2.0,,1.0,,,,,2.0,,2.0,6.0,,1.0,,4.0,,,,,2.0,,2.0,,,4.0,1.0,1.0,,,,,,,,,,2.0,1.0,6.0,1.0,1.0,,,,0.5,,0.5,,0.6,,,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,,1.0,,,0.5141,0.2,0.2,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630193-201565-203457-203944,1610612752,"RJ Barrett, Immanuel Quickley, Derrick Rose, Nerlens Noel, Julius Randle","Barrett, Quickley, Rose, Noel, Randle",1629628-1630193-201565-203457-203944,NYK,214.0,1,8.0,,16,2.0,,2.0,,2.0,3.0,4.0,5.0,0.4,1.0,1.0,1.0,107.66355140186916,13.625,13.625,0.4,,0.8,0.53766,,28.6,1.0,2.0,7.0,,4.0,8.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,,,,1.0,13.125,12.5,0.4,0.2,,3.966666666666667,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,2.0,9.0,1.0,1.0,2.0,2.0,2.0,,3.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,,,2.0,1.0,7.0,0.5,0.5,,0.5,0.5,0.6666666666666666,1.0,0.7,1.0,0.75,1.0,0.3333333333333333,1.0,0.5,,,1.0,1.0,,,,,,,0.5,0.5,,1.0,1.0,0.5,0.6268,0.16666666666666666,0.25,0.2222222222222222,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630193-201959-202692-203944,1610612752,"RJ Barrett, Immanuel Quickley, Taj Gibson, Alec Burks, Julius Randle","Barrett, Quickley, Gibson, Burks, Randle",1629628-1630193-201959-202692-203944,NYK,103.0,2,4.0,2.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,111.84466019417476,13.0,13.0,1.0,1.0,1.0,0.5238,0.5238,25.6,3.0,-1.0,6.0,,2.0,4.0,,,,,,,,,2.0,,,,1.0,12.75,12.75,,,,,,,,,,,,1.0,,1.0,2.0,5.0,,,,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,,,1.0,1.0,2.0,,,4.0,1.0,5.0,,,1.0,1.0,1.0,,,1.5,,0.8333333333333334,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,4.0,1.0,1.0,1.5,0.8333333333333334,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
