EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,Steals,BadPassSteals,FTA,Technical Free Throw Trips,AtRimPctBlocked,OffAtRimReboundPct,PenaltyOffPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,OffCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,NonShootingFoulsDrawn,PenaltyFg2Pct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,LostBallSteals,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,BlockedArc3,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,BlockedLongMidRange,Corner3PctBlocked,3SecondViolations,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1626156-1626157-1627736-1627774-1629006,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Jake Layman, Josh Okogie","Russell, Towns, Beasley, Layman, Okogie",1626156-1626157-1627736-1627774-1629006,MIN,878.0,2,15.0,-17.0,30.0,29.0,1.0,4.0,59.0,3.0,4.0,1.0,1.0,1.0,8.0,2.0,4.0,3.0,1.0,2.0,9.0,1.0,6.0,16.0,2.0,12.0,18.0,35.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,2.0,9.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,2.0,2.0,3.0,6.0,9.0,4.0,13.0,2.0,4.0,3.0,2.0,1.0,1.0,6.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,16.0,0.5,0.6,1.0,0.16666666666666666,0.16666666666666666,0.375,0.5,0.32142857142857145,0.25,0.32142857142857145,0.25,0.42857142857142855,0.0625,0.125,0.6666666666666666,0.8571428571428571,0.2,0.75,0.2,0.8181818181818182,0.2,0.2857142857142857,0.2857142857142857,0.6666666666666666,1.0,1.0,1.0,0.5,0.10526315789473684,96.76537585421413,0.6,15.433333333333334,14.310344827586206,14.9,13.89655172413793,0.14285714285714285,0.75,0.75,0.6666666666666666,0.2857142857142857,0.125,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,0.10714285714285714,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.25,1.0,0.25,0.25,0.5714285714285714,0.2222222222222222,0.5031267857142857,0.60275,0.1111111111111111,8.9625,24.616666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1627774-1629633,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Jake Layman, Jarrett Culver","Russell, Towns, Beasley, Layman, Culver",1626156-1626157-1627736-1627774-1629633,MIN,64.0,1,1.0,1.0,2.0,3.0,,1.0,5.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,1.0,4.0,,,3.0,2.0,1.0,2.0,,2.0,,2.0,,2.0,,,1.0,,,,,,,,,2.0,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,0.25,0.5,0.25,0.5,0.25,0.5,,0.25,,,,0.6666666666666666,,,,0.6666666666666666,1.0,,,,,,,0.5,112.5,,19.0,8.666666666666666,15.5,8.333333333333334,0.5,0.5,1.0,,0.25,,,0.25,,,,,,,,,1.0,0.5,,,0.5,,0.4833,0.5504,0.6666666666666666,8.1,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1627823-1629006,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Juancho Hernangomez, Josh Okogie","Russell, Towns, Beasley, Hernangomez, Okogie",1626156-1626157-1627736-1627823-1629006,MIN,1008.0,2,17.0,5.0,35.0,36.0,5.0,1.0,71.0,7.0,11.0,,,1.0,1.0,5.0,7.0,3.0,,5.0,9.0,,13.0,19.0,5.0,12.0,44.0,39.0,1.0,1.0,,2.0,20.0,6.0,6.0,,9.0,5.0,2.0,10.0,2.0,12.0,2.0,6.0,4.0,26.0,1.0,,6.0,9.0,15.0,1.0,16.0,,3.0,2.0,1.0,1.0,,4.0,1.0,4.0,,,7.0,,2.0,4.0,2.0,2.0,5.0,4.0,42.0,0.7692307692307693,0.7692307692307693,0.4,0.4166666666666667,0.4166666666666667,0.6842105263157895,1.0,0.6612903225806451,1.0,0.6666666666666666,1.0,0.3870967741935484,0.10526315789473684,,0.75,0.5,,0.75,0.16666666666666666,0.5769230769230769,0.08333333333333333,,,0.375,0.5555555555555556,1.0,0.7142857142857143,1.0,,101.42857142857143,0.8,12.971428571428572,15.38888888888889,12.8,14.38888888888889,0.3548387096774194,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.03225806451612903,1.0,1.0,0.22580645161290322,0.7142857142857143,0.7142857142857143,0.8,0.0967741935483871,0.2903225806451613,0.5555555555555556,0.5555555555555556,0.4,,,,,0.7419354838709677,0.5555555555555556,0.5833838709677418,0.4313,0.045454545454545456,8.094736842105263,24.558333333333334,3.0,2.0,2.0,4.0,,0.18181818181818182,,1.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,0.3333333333333333,1.0,1.0,0.53805,0.06060606060606061,0.09523809523809523,0.06818181818181818,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1627823-1629633,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Juancho Hernangomez, Jarrett Culver","Russell, Towns, Beasley, Hernangomez, Culver",1626156-1626157-1627736-1627823-1629633,MIN,774.0,1,13.0,,24.0,24.0,,3.0,48.0,8.0,11.0,2.0,2.0,1.0,4.0,,1.0,1.0,,2.0,4.0,1.0,9.0,16.0,3.0,5.0,28.0,28.0,2.0,2.0,1.0,7.0,6.0,12.0,9.0,4.0,4.0,2.0,1.0,3.0,3.0,6.0,2.0,3.0,,15.0,,3.0,6.0,6.0,13.0,3.0,16.0,1.0,2.0,2.0,3.0,,,5.0,2.0,3.0,,,4.0,,,2.0,1.0,1.0,2.0,1.0,21.0,0.3333333333333333,0.42857142857142855,1.0,0.6,0.6,0.5625,1.0,0.6428571428571429,1.1666666666666667,0.6363636363636364,1.1666666666666667,0.23809523809523808,0.0625,0.25,0.4,0.75,0.42857142857142855,1.0,,0.8571428571428571,0.3333333333333333,1.0,,0.5,1.0,1.0,1.0,,0.125,89.30232558139535,0.5,15.958333333333334,16.291666666666668,15.625,16.083333333333332,0.5238095238095238,0.7272727272727273,0.7272727272727273,0.375,0.19047619047619047,0.25,0.3333333333333333,0.047619047619047616,,,,0.047619047619047616,0.19047619047619047,0.5,0.5,1.0,0.6666666666666666,1.0,,0.3333333333333333,0.7619047619047619,0.5,0.563745238095238,0.6224833333333334,0.25,4.3375,25.74,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.045454545454545456,0.058823529411764705,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1627823-201937,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Juancho Hernangomez, Ricky Rubio","Russell, Towns, Beasley, Hernangomez, Rubio",1626156-1626157-1627736-1627823-201937,MIN,268.0,3,4.0,2.0,11.0,11.0,9.0,1.0,22.0,2.0,3.0,,1.0,2.0,3.0,,2.0,1.0,,,1.0,,4.0,8.0,1.0,2.0,13.0,11.0,,1.0,,,4.0,4.0,3.0,,1.0,,,2.0,1.0,3.0,,1.0,,7.0,,1.0,,2.0,2.0,1.0,3.0,,1.0,1.0,,,,1.0,2.0,2.0,,,4.0,,1.0,,,,,,13.0,0.5,0.5,1.0,0.5,0.5,0.5,,0.55,,0.5909090909090909,,0.2,,,1.0,0.6666666666666666,0.25,,,0.6666666666666666,0.2,,,,1.0,1.0,,,,118.2089552238806,,13.727272727272727,10.636363636363637,13.636363636363637,10.636363636363637,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.6666666666666666,0.6666666666666666,0.2,,,,0.1,0.1,,,,1.0,,,,0.5,,0.503135,0.595,,8.025,24.15,2.0,,,4.0,,,,1.0,,,1.0,1.0,3.0,,,3.0,,,,3.0,1.0,1.0,1.5,1.5,,,,0.5616,0.2727272727272727,0.3333333333333333,0.23076923076923078,0.09090909090909091,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1629006-1629633,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Josh Okogie, Jarrett Culver","Russell, Towns, Beasley, Okogie, Culver",1626156-1626157-1627736-1629006-1629633,MIN,81.0,1,1.0,-2.0,2.0,3.0,,1.0,5.0,,1.0,,1.0,,3.0,,,,,,,,,4.0,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,0.5,0.5,,,0.5,0.5,0.6666666666666666,,0.5,,,,,,88.88888888888889,,24.5,10.666666666666666,21.0,10.666666666666666,0.25,,,,0.75,,,,,,,,,,,,0.5,,,,0.25,,0.467325,0.571,,5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1629006-1630162,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Josh Okogie, Anthony Edwards","Russell, Towns, Beasley, Okogie, Edwards",1626156-1626157-1627736-1629006-1630162,MIN,282.0,2,5.0,13.0,11.0,11.0,1.0,2.0,22.0,6.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,8.0,10.0,1.0,2.0,20.0,7.0,2.0,2.0,,4.0,8.0,8.0,,4.0,2.0,1.0,,4.0,,4.0,,4.0,,8.0,1.0,1.0,1.0,3.0,6.0,2.0,8.0,1.0,,,1.0,,,1.0,3.0,3.0,,,2.0,,,1.0,1.0,,1.0,1.0,16.0,0.5,0.6666666666666666,,0.5,0.5,0.8,1.0,0.7916666666666666,1.0,0.8333333333333334,1.0,0.16666666666666666,,,,1.0,0.5,0.5,1.0,0.8,0.6666666666666666,0.5,1.0,1.0,1.0,,0.5,,0.3333333333333333,112.34042553191489,1.0,11.272727272727273,14.363636363636363,11.090909090909092,12.727272727272727,0.5,1.0,1.0,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,,,0.16666666666666666,0.5,0.5,,1.0,1.0,,,0.6666666666666666,0.5,0.5506375,0.4224,0.2,5.25,25.8,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,0.08333333333333333,0.1,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1629006-201937,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Josh Okogie, Ricky Rubio","Russell, Towns, Beasley, Okogie, Rubio",1626156-1626157-1627736-1629006-201937,MIN,664.0,5,11.0,8.0,24.0,22.0,8.0,5.0,46.0,3.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,2.0,7.0,1.0,5.0,12.0,3.0,8.0,32.0,24.0,2.0,3.0,1.0,6.0,4.0,6.0,9.0,2.0,7.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,,13.0,,4.0,8.0,1.0,10.0,4.0,14.0,,1.0,1.0,,,,1.0,2.0,6.0,,1.0,9.0,,,,,,,,26.0,0.4,0.5,1.0,0.375,0.375,0.4166666666666667,0.6666666666666666,0.475,0.5,0.5925925925925926,0.6,0.4,0.16666666666666666,0.3333333333333333,1.0,0.5,0.5714285714285714,1.0,,0.9,0.3333333333333333,1.0,,,1.0,,1.0,1.0,,99.75903614457832,,14.666666666666666,14.181818181818182,13.458333333333334,14.181818181818182,0.35,0.42857142857142855,0.5,0.3333333333333333,0.15,0.3333333333333333,0.5,0.1,0.5,0.5,,0.05,0.35,0.2857142857142857,0.2857142857142857,1.0,0.25,1.0,,0.25,0.75,0.2857142857142857,0.49552499999999994,0.4529875,0.1875,5.658333333333334,24.8875,13.0,,,14.0,,0.14285714285714285,0.5,17.0,1.0,5.0,2.0,6.0,25.0,,1.0,5.0,,,1.0,22.0,15.0,0.3333333333333333,0.5384615384615384,0.6578947368421053,,0.38461538461538464,0.2,0.5318499999999999,0.2,0.29411764705882354,0.78125,0.7083333333333334,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,0.07692307692307693,1.0,,3.0,5.0,2.0,4.0,7.0,11.0,2.0,0.5714285714285714,0.38461538461538464,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1629633-201937,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Jarrett Culver, Ricky Rubio","Russell, Towns, Beasley, Culver, Rubio",1626156-1626157-1627736-1629633-201937,MIN,173.0,1,3.0,-2.0,5.0,5.0,,,10.0,,,,,,1.0,2.0,2.0,,,,1.0,,2.0,3.0,,1.0,5.0,7.0,,,,,4.0,,,,1.0,,,2.0,,2.0,,,2.0,4.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,5.0,1.0,1.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,1.0,,1.0,,,,,,,,1.0,,83.23699421965318,,21.2,13.4,21.2,13.4,,,,,0.25,,,0.5,1.0,1.0,1.0,,0.25,,,,,,,,0.25,,0.42995,,,15.466666666666667,25.2,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
1626156-1626157-1627736-1630162-201937,1610612750,"D'Angelo Russell, Karl-Anthony Towns, Malik Beasley, Anthony Edwards, Ricky Rubio","Russell, Towns, Beasley, Edwards, Rubio",1626156-1626157-1627736-1630162-201937,MIN,497.0,4,8.0,,17.0,15.0,3.0,4.0,32.0,3.0,7.0,2.0,3.0,,3.0,1.0,3.0,,,4.0,5.0,1.0,4.0,13.0,4.0,5.0,20.0,20.0,2.0,3.0,1.0,7.0,,8.0,9.0,2.0,5.0,4.0,1.0,,3.0,3.0,3.0,,,9.0,,4.0,1.0,3.0,5.0,4.0,9.0,1.0,1.0,1.0,2.0,,1.0,3.0,3.0,4.0,,,3.0,,,1.0,,1.0,1.0,,13.0,,,0.75,0.8,0.8,0.3076923076923077,0.6666666666666666,0.5555555555555556,0.875,0.5555555555555556,0.875,0.2777777777777778,0.07692307692307693,,0.3333333333333333,0.6,0.4444444444444444,0.5,,0.5714285714285714,0.4,0.6666666666666666,,0.5,,1.0,0.5,,0.1111111111111111,92.71629778672032,,15.352941176470589,15.733333333333333,14.823529411764707,15.533333333333333,0.3888888888888889,0.42857142857142855,0.5,,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,0.2777777777777778,0.8,0.8,0.75,0.75,0.6666666666666666,,0.25,0.6666666666666666,0.8,0.5350277777777778,0.7604125,0.35,7.046153846153846,25.96,,1.0,1.0,,,0.14285714285714285,0.5,3.0,1.0,1.0,1.0,1.0,5.0,3.0,,,,,,5.0,3.0,1.0,0.8333333333333334,0.8333333333333334,,0.3333333333333333,1.0,0.5333,,,0.25,0.17647058823529413,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,2.0,,,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2021,2020-21,False
