EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyOffPoss,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,SelfOReb,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,LongMidRangeFGA,LongMidRangeFrequency,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,LongMidRangeFGM,PenaltyFG2M,PenaltyFg2Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,OffLongMidRangeReboundPct,PenaltyAtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,PenaltyAtRimAccuracy,Corner3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Corner3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefCorner3ReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,BlockedLongMidRange,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Travels,SecondChanceCorner3Accuracy,Technical Free Throw Trips,SecondChanceArc3PctAssisted,HeaveAttempts,Charge Fouls Drawn,DefensiveGoaltends,team_id,year,season,team_vs
1628420-1629008-1630210-201580-203210,1610612743,"Monte Morris, Michael Porter Jr., Markus Howard, JaVale McGee, JaMychal Green","Morris, Porter Jr., Howard, McGee, Green",1628420-1629008-1630210-201580-203210,DEN,2.0,1,,,,1.0,,,720.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630210-203210-203999,1610612743,"Monte Morris, Michael Porter Jr., Markus Howard, JaMychal Green, Nikola Jokic","Morris, Porter Jr., Howard, Green, Jokic",1628420-1629008-1630210-203210-203999,DEN,348.0,4,3.0,9.0,2.0,19.0,11.0,1.0,78.62068965517241,18.77777777777778,17.666666666666668,6.0,10.0,1.0,2.0,3.0,3.0,7.0,4.0,2.0,14.0,,3.0,1.0,,4.0,6.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,14.0,0.42857142857142855,0.5454545454545454,0.6363636363636364,0.36363636363636365,1.0,,1.0,0.8,,1.0,17.9,17.8,0.18181818181818182,0.5,0.5,0.2727272727272727,0.7272727272727273,0.47817727272727273,0.18181818181818182,0.14285714285714285,6.571428571428571,25.95,1.0,2.0,4.0,,,,1.0,,,1.0,2.0,,,,0.5,0.4,0.5,0.36363636363636365,0.5,0.6666666666666666,,,,7.0,3.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,,4.0,2.0,4.0,1.0,9.0,6.0,,1.0,1.0,,2.0,5.0,1.0,12.0,1.0,3.0,,,1.0,,,9.0,7.0,,1.0,0.5,0.5,0.5,0.5,0.5625,,0.14285714285714285,0.25,,0.3333333333333333,0.75,0.5,0.6666666666666666,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,0.375,0.125,0.375,0.3333333333333333,0.3333333333333333,,0.46679375,0.6428571428571429,0.7,,,1.0,0.09090909090909091,,1.0,,1.0,0.25,,,,1.0,6.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630210-203932-203999,1610612743,"Monte Morris, Michael Porter Jr., Markus Howard, Aaron Gordon, Nikola Jokic","Morris, Porter Jr., Howard, Gordon, Jokic",1628420-1629008-1630210-203932-203999,DEN,70.0,1,-1.0,3.0,2.0,5.0,4.0,2.0,102.85714285714285,14.333333333333334,14.333333333333334,1.0,2.0,,,2.0,,,2.0,,3.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,3.0,,0.75,0.75,1.0,,,1.0,1.0,1.0,,13.5,13.5,,,,1.0,1.0,0.42585,,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,3.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630267-200794-203210,1610612743,"Monte Morris, Michael Porter Jr., Facundo Campazzo, Paul Millsap, JaMychal Green","Morris, Porter Jr., Campazzo, Millsap, Green",1628420-1629008-1630267-200794-203210,DEN,317.0,2,10.0,8.0,,18.0,9.0,2.0,81.76656151419559,20.375,20.375,5.0,10.0,1.0,1.0,2.0,5.0,7.0,3.0,3.0,19.0,6.0,2.0,,,4.0,6.0,1.0,,,1.0,1.0,,2.0,3.0,2.0,14.0,0.7142857142857143,0.8,0.8636363636363636,0.3,1.0,,,1.0,,,15.4,14.2,0.1,1.0,1.0,0.2,0.5,0.49337,0.18181818181818182,0.25,12.842857142857143,24.2,2.0,1.0,2.0,,,1.0,1.0,5.0,,1.0,2.0,1.0,1.25,1.25,1.0,0.6666666666666666,,0.2,0.5,1.0,,,0.2631578947368421,,,1.0,,,2.0,1.0,,,2.0,1.0,,,,,,,3.0,3.0,2.0,1.0,,1.0,3.0,1.0,7.0,1.0,4.0,1.0,,1.0,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.14285714285714285,0.5,,0.5,1.0,1.0,1.0,0.5,0.1,1.0,1.0,0.5,,0.5,,,,,1.0,0.2691,,,,,,4.0,0.4,,,3.0,,,0.75,0.75,,,4.0,2.0,1.0,0.4,0.4,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630267-201580-203115,1610612743,"Monte Morris, Michael Porter Jr., Facundo Campazzo, JaVale McGee, Will Barton","Morris, Porter Jr., Campazzo, McGee, Barton",1628420-1629008-1630267-201580-203115,DEN,2.0,1,2.0,,,1.0,,,720.0,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630267-203085-203999,1610612743,"Monte Morris, Michael Porter Jr., Facundo Campazzo, Austin Rivers, Nikola Jokic","Morris, Porter Jr., Campazzo, Rivers, Jokic",1628420-1629008-1630267-203085-203999,DEN,8.0,3,-5.0,2.0,2.0,2.0,5.0,3.0,360.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630267-203210-203999,1610612743,"Monte Morris, Michael Porter Jr., Facundo Campazzo, JaMychal Green, Nikola Jokic","Morris, Porter Jr., Campazzo, Green, Jokic",1628420-1629008-1630267-203210-203999,DEN,197.0,5,2.0,6.0,6.0,13.0,8.0,2.0,95.0253807106599,15.0,14.0,3.0,7.0,,,2.0,1.0,2.0,3.0,2.0,10.0,,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,3.0,,10.0,0.5,0.8,0.8333333333333334,0.6,1.0,,,0.5,,,15.285714285714286,15.285714285714286,,,,0.4,0.8,0.5844400000000001,0.2,,9.05,25.333333333333332,,1.0,1.0,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,4.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,,,1.0,1.0,2.0,2.0,7.0,3.0,3.0,1.0,,,1.0,2.0,,5.0,,1.0,,,,1.0,,7.0,4.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.875,,,,,,0.5,,,,0.2,0.5,0.5,,,,0.3333333333333333,,0.6666666666666666,0.5,0.5,,0.62625,0.7,0.5714285714285714,,,1.0,0.2,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-1630267-203932-203999,1610612743,"Monte Morris, Michael Porter Jr., Facundo Campazzo, Aaron Gordon, Nikola Jokic","Morris, Porter Jr., Campazzo, Gordon, Jokic",1628420-1629008-1630267-203932-203999,DEN,211.0,2,5.0,8.0,6.0,15.0,5.0,2.0,102.3696682464455,16.5,15.75,4.0,7.0,1.0,1.0,2.0,2.0,2.0,3.0,,10.0,2.0,2.0,4.0,,6.0,6.0,1.0,1.0,,2.0,1.0,,1.0,,,10.0,1.0,1.0,1.0,0.6,0.5,,0.8,0.8571428571428571,,1.0,11.285714285714286,11.285714285714286,0.2,1.0,1.0,0.4,0.8,0.48412,,,5.5,26.400000000000002,,1.0,1.0,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,5.0,,1.0,,,2.0,,2.0,2.0,2.0,,,1.0,2.0,2.0,,8.0,,6.0,2.0,,,,1.0,,2.0,,2.0,,,,,,8.0,5.0,,,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,,,,,,1.0,,1.0,,0.2,1.0,1.0,,,,,,0.6666666666666666,1.0,1.0,,0.47068333333333334,0.8,0.7142857142857143,,,,,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,,,1.0,2.0,,2.0,2.0,1.0,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-200794-203085-203210,1610612743,"Monte Morris, Michael Porter Jr., Paul Millsap, Austin Rivers, JaMychal Green","Morris, Porter Jr., Millsap, Rivers, Green",1628420-1629008-200794-203085-203210,DEN,811.0,6,4.0,23.0,,46.0,19.0,4.0,81.67694204685573,18.91304347826087,17.82608695652174,14.0,23.0,2.0,3.0,4.0,6.0,14.0,6.0,5.0,23.0,6.0,4.0,5.0,,12.0,15.0,2.0,2.0,1.0,4.0,1.0,,4.0,5.0,3.0,21.0,0.42857142857142855,0.45,0.5227272727272727,0.3,0.5,,0.8333333333333334,0.8,1.0,0.75,16.347826086956523,15.956521739130435,0.15,0.6666666666666666,0.6666666666666666,0.2,0.5,0.479815,0.13636363636363635,0.1875,12.414285714285715,25.566666666666666,3.0,2.0,4.0,,1.0,,2.0,2.0,,1.0,3.0,,,0.3333333333333333,0.25,0.25,0.3333333333333333,0.2,0.5,0.5,0.5,,0.08695652173913043,,,2.0,,,1.0,,,,2.0,,2.0,,,,,,3.0,3.0,1.0,,,1.0,4.0,,9.0,2.0,7.0,,,1.0,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,,,,,,0.25,0.7777777777777778,0.5,0.875,,0.1,0.25,0.25,,,,,,,,0.25,0.63355,,,,1.0,,7.0,0.35,1.0,,2.0,,,0.2857142857142857,0.2857142857142857,0.2,,6.0,3.0,2.0,0.5,0.5,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,2.0,,,,,1.0,,0.5,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-200794-203085-203932,1610612743,"Monte Morris, Michael Porter Jr., Paul Millsap, Austin Rivers, Aaron Gordon","Morris, Porter Jr., Millsap, Rivers, Gordon",1628420-1629008-200794-203085-203932,DEN,159.0,1,1.0,6.0,,12.0,7.0,,108.67924528301887,13.333333333333334,13.333333333333334,3.0,6.0,,1.0,2.0,1.0,2.0,3.0,,8.0,2.0,2.0,2.0,,3.0,5.0,2.0,,,2.0,,,,,,6.0,0.5,0.8,0.8,0.6,1.0,,0.6666666666666666,0.75,0.5,1.0,13.166666666666666,11.5,0.2,,,0.4,0.8,0.5737375,,,3.9,29.7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.25,,,1.0,,,1.0,,,,2.0,,,,,,,,3.0,3.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,,,0.5,,,1.0,1.0,,1.0,,0.2,0.5,0.5,,,,,,,,0.5,0.6722,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-200794-203115-203210,1610612743,"Monte Morris, Michael Porter Jr., Paul Millsap, Will Barton, JaMychal Green","Morris, Porter Jr., Millsap, Barton, Green",1628420-1629008-200794-203115-203210,DEN,308.0,1,8.0,9.0,2.0,20.0,7.0,2.0,93.5064935064935,16.555555555555557,13.444444444444445,5.0,11.0,,1.0,4.0,2.0,6.0,5.0,2.0,15.0,2.0,4.0,3.0,,4.0,6.0,,,,,,,4.0,2.0,1.0,13.0,0.3333333333333333,0.5909090909090909,0.625,0.45454545454545453,,,1.0,0.5714285714285714,,1.0,14.454545454545455,13.454545454545455,0.09090909090909091,,,0.36363636363636365,0.9090909090909091,0.6055363636363637,0.08333333333333333,0.14285714285714285,2.8000000000000003,25.06,2.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,0.3333333333333333,1.0,0.45454545454545453,0.4,0.6666666666666666,1.0,0.5,0.13333333333333333,2.0,1.0,1.0,,,3.0,,1.0,2.0,3.0,,,1.0,1.0,2.0,,5.0,9.0,,3.0,2.0,,3.0,4.0,3.0,11.0,1.0,1.0,,,,,,5.0,2.0,,1.0,0.6,0.5,0.6,0.8333333333333334,0.8333333333333334,,0.3333333333333333,0.4,,0.25,0.25,,0.25,,0.09090909090909091,0.75,0.75,1.0,,,0.3333333333333333,,0.6666666666666666,0.5,0.75,0.6036,0.6606166666666666,0.3333333333333333,0.18181818181818182,1.0,,,,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-201580-203115-203932,1610612743,"Monte Morris, Michael Porter Jr., JaVale McGee, Will Barton, Aaron Gordon","Morris, Porter Jr., McGee, Barton, Gordon",1628420-1629008-201580-203115-203932,DEN,200.0,1,5.0,9.0,9.0,18.0,6.0,1.0,129.6,11.11111111111111,11.0,3.0,9.0,,1.0,1.0,4.0,6.0,2.0,3.0,11.0,4.0,1.0,2.0,,4.0,6.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,9.0,0.6666666666666666,0.5,0.6111111111111112,0.25,0.5,,0.6666666666666666,0.8,,1.0,11.11111111111111,9.88888888888889,0.125,,,0.125,0.625,0.50498125,0.125,0.16666666666666666,7.95,24.15,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,0.5,0.5,0.5,0.5,,0.375,1.0,1.0,0.5,1.0,0.18181818181818182,9.0,3.0,1.0,,1.0,,1.0,,1.0,,1.0,,6.0,,2.0,3.0,11.0,,,,,,,2.0,,4.0,1.0,2.0,2.0,,1.0,1.0,,11.0,9.0,1.0,,,,,0.5,0.6111111111111112,,,,,0.5,1.0,,1.0,0.5,0.125,,,,,0.5,0.375,0.125,0.125,,,0.6806,0.50498125,1.0,1.0,,1.0,2.0,0.25,,2.0,1.0,4.0,0.6666666666666666,0.5,0.5,,3.0,4.0,2.0,2.0,0.5,0.5,0.6666666666666666,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,0.5,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-203085-203115-203999,1610612743,"Monte Morris, Michael Porter Jr., Austin Rivers, Will Barton, Nikola Jokic","Morris, Porter Jr., Rivers, Barton, Jokic",1628420-1629008-203085-203115-203999,DEN,43.0,1,2.0,2.0,2.0,4.0,2.0,,133.95348837209303,8.0,8.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,4.0,2.0,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,,13.5,13.5,1.0,1.0,1.0,,,0.4442,0.5,0.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,,,1.0,,,,,,4.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.4442,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-203085-203210-203999,1610612743,"Monte Morris, Michael Porter Jr., Austin Rivers, JaMychal Green, Nikola Jokic","Morris, Porter Jr., Rivers, Green, Jokic",1628420-1629008-203085-203210-203999,DEN,188.0,3,-3.0,5.0,3.0,10.0,10.0,1.0,76.59574468085107,22.2,22.2,3.0,5.0,,1.0,2.0,1.0,2.0,2.0,2.0,7.0,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,7.0,0.5,0.625,0.7,0.5,,,0.3333333333333333,0.3333333333333333,,,15.4,15.4,0.25,,,0.5,0.75,0.517225,,,3.35,26.1,,1.0,1.0,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,2.0,,3.0,1.0,,,,1.0,,2.0,,,,,,1.0,,2.0,2.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,,,0.5,0.5,,,,,,1.0,,0.5,,0.51345,0.2857142857142857,0.4,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-203085-203932-203999,1610612743,"Monte Morris, Michael Porter Jr., Austin Rivers, Aaron Gordon, Nikola Jokic","Morris, Porter Jr., Rivers, Gordon, Jokic",1628420-1629008-203085-203932-203999,DEN,1553.0,6,4.0,51.0,37.0,101.0,65.0,12.0,93.65099806825499,16.07843137254902,15.568627450980392,26.0,50.0,4.0,8.0,18.0,13.0,24.0,25.0,7.0,69.0,12.0,18.0,9.0,2.0,19.0,25.0,1.0,3.0,,4.0,3.0,,8.0,8.0,3.0,67.0,0.5416666666666666,0.6326530612244898,0.6634615384615384,0.5102040816326531,0.25,1.0,0.6923076923076923,0.8095238095238095,0.6,1.0,14.66,13.98,0.16326530612244897,0.5,0.5714285714285714,0.3673469387755102,0.7755102040816326,0.47968163265306124,0.06,0.12,6.233333333333333,26.875999999999998,4.0,8.0,13.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,6.0,0.25,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.25,0.375,0.2653061224489796,0.6153846153846154,0.7272727272727273,0.3333333333333333,0.5,0.028985507246376812,19.0,4.0,7.0,1.0,,10.0,1.0,5.0,7.0,12.0,2.0,,9.0,5.0,7.0,4.0,29.0,24.0,12.0,10.0,3.0,,8.0,15.0,6.0,38.0,2.0,8.0,,2.0,2.0,2.0,,29.0,19.0,2.0,0.6666666666666666,0.48,0.7142857142857143,0.48,0.78125,0.8055555555555556,,0.125,0.15384615384615385,,0.18181818181818182,1.0,0.2,1.0,,0.14285714285714285,0.5555555555555556,0.5555555555555556,0.6,0.16666666666666666,0.16666666666666666,0.25,,0.4375,0.7142857142857143,0.5555555555555556,0.44681666666666664,0.42956874999999994,0.42028985507246375,0.38,,3.0,3.0,0.061224489795918366,,1.0,1.0,5.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,,3.0,14.0,7.0,3.0,0.5384615384615384,0.5833333333333334,0.375,0.75,2.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,0.25,0.2,0.6666666666666666,1.0,0.75,1.0,0.2857142857142857,0.2857142857142857,1.0,,,,,1.0,,,,,,,,0.125,1.0,,,,,,,,,1610612743,2021,2020-21,True
1628420-1629008-203115-203210-203999,1610612743,"Monte Morris, Michael Porter Jr., Will Barton, JaMychal Green, Nikola Jokic","Morris, Porter Jr., Barton, Green, Jokic",1628420-1629008-203115-203210-203999,DEN,212.0,2,-1.0,8.0,2.0,15.0,8.0,2.0,101.88679245283019,12.875,10.0,4.0,7.0,1.0,1.0,4.0,2.0,3.0,4.0,,7.0,2.0,4.0,1.0,2.0,5.0,5.0,,,,,1.0,,1.0,,,7.0,0.6666666666666666,0.5,0.5,0.5714285714285714,,1.0,1.0,0.6,1.0,,15.571428571428571,15.571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.7142857142857143,0.4912642857142857,,,8.833333333333334,25.475,,1.0,1.0,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,3.0,,1.0,,,1.0,2.0,1.0,5.0,,2.0,,,,,,,,,1.0,0.25,,0.25,,,,,,,,0.5,,0.5,,,0.25,0.25,1.0,,,,,,,0.25,,,,,,,1.0,0.14285714285714285,,,,,,,,,,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2021,2020-21,True
