EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassSteals,PenaltyTurnovers,Offensive Fouls,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimFGM,FTDefRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,Travels,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,BlockedCorner3,3SecondViolations,team_id,year,season,team_vs
1626220-1628378-202324-202711-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Mitchell, Favors, Bogdanovic, Ingles",1626220-1628378-202324-202711-204060,UTA,1016.0,6,17.0,-5.0,34.0,34.0,1.0,68.0,9.0,,4.0,7.0,2.0,2.0,14.0,19.0,5.0,10.0,6.0,49.0,54.0,,,,20.0,3.0,,5.0,11.0,,11.0,,8.0,8.0,4.0,1.0,,1.0,49.0,0.5,0.5,0.7368421052631579,0.7413793103448276,0.7424242424242424,,0.3448275862068966,,0.8333333333333334,0.7692307692307693,,,0.8,,96.37795275590551,15.617647058823529,14.264705882352942,15.352941176470589,13.882352941176471,0.3103448275862069,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.06896551724137931,1.0,1.0,,0.6551724137931034,0.5142068965517241,0.60735,0.12121212121212122,0.17391304347826086,,7.0736842105263165,25.74,6.0,5.0,7.0,3.0,3.0,3.0,8.0,3.0,4.0,1.0,1.0,4.0,5.0,,14.0,8.0,8.0,3.0,4.0,8.0,3.0,20.0,5.0,2.0,,,1.0,2.0,5.0,5.0,,14.0,6.0,,0.2857142857142857,0.2857142857142857,0.8,1.0,1.1666666666666667,1.1666666666666667,0.7142857142857143,,,1.0,0.7777777777777778,0.875,0.42857142857142855,0.10344827586206896,1.0,1.0,0.27586206896551724,0.375,0.375,0.6666666666666666,0.75,0.375,0.6076,0.2857142857142857,0.17647058823529413,1.0,12.0,1.0,4.0,2.0,,2.0,,,0.8,0.05263157894736842,0.1111111111111111,,,,0.6666666666666666,0.16666666666666666,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,0.16666666666666666,,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,0.5,,,,0.75,1.0,0.3333333333333333,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-202324-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Favors, Clarkson, Ingles",1626220-1628378-202324-203903-204060,UTA,127.0,1,2.0,4.0,5.0,4.0,,9.0,1.0,,1.0,1.0,,,2.0,2.0,,,2.0,6.0,2.0,,,,,,,1.0,2.0,,2.0,,1.0,2.0,1.0,,,,6.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,102.04724409448819,13.6,14.75,13.6,14.75,0.5,0.5,1.0,1.0,,,,,0.5,0.5935,,0.3333333333333333,0.3333333333333333,,4.6,,,4.0,1.0,,,,,,,,,,,,,4.0,,,2.0,2.0,1.0,4.0,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-202711-203497-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","O'Neale, Mitchell, Bogdanovic, Gobert, Clarkson",1626220-1628378-202711-203497-203903,UTA,2088.0,10,35.0,16.0,68.0,61.0,9.0,129.0,15.0,4.0,3.0,8.0,3.0,8.0,20.0,32.0,15.0,34.0,13.0,98.0,82.0,5.0,1.0,9.0,32.0,9.0,5.0,6.0,16.0,12.0,28.0,4.0,11.0,15.0,7.0,3.0,,3.0,89.0,0.4411764705882353,0.4411764705882353,0.625,0.6439393939393939,0.6736111111111112,0.5,0.5151515151515151,0.4166666666666667,0.5,0.5714285714285714,0.3870967741935484,0.6666666666666666,0.5454545454545454,0.13333333333333333,88.96551724137932,16.205882352941178,16.16393442622951,15.426470588235293,15.295081967213115,0.22727272727272727,0.12121212121212122,0.375,0.375,0.12121212121212122,0.375,0.375,0.5,0.7424242424242424,0.5228871212121212,0.7323875,0.09859154929577464,0.1891891891891892,0.09183673469387756,8.253125,25.741176470588236,8.0,16.0,12.0,5.0,9.0,12.0,26.0,,3.0,1.0,1.0,,4.0,6.0,8.0,8.0,26.0,12.0,4.0,16.0,4.0,44.0,10.0,7.0,6.0,,2.0,8.0,5.0,12.0,1.0,8.0,8.0,1.0,0.2,0.2222222222222222,,1.0,0.2,0.5,0.625,0.5,0.6666666666666666,1.0,0.8,0.8,0.3333333333333333,0.13636363636363635,0.5555555555555556,0.625,0.3939393939393939,0.46153846153846156,0.46153846153846156,0.6,,0.46153846153846156,0.52093,0.08163265306122448,0.11764705882352941,1.0,36.0,1.0,12.0,9.0,,1.0,1.0,,0.8,0.03125,,,0.2,,0.75,0.2,1.0,,,2.0,,1.0,3.0,1.0,4.0,4.0,,1.0,3.0,2.0,0.8,0.5,,0.75,0.2,,,3.0,,3.0,3.0,,7.0,6.0,5.0,1.0,2.0,1.0,,2.0,,,0.75,0.3684210526315789,0.42857142857142855,0.2,0.5,0.6666666666666666,,1.0,,0.375,,,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-202711-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Bogdanovic, Gobert, Ingles",1626220-1628378-202711-203497-204060,UTA,5584.0,13,93.0,-17.0,184.0,184.0,19.0,368.0,38.0,5.0,17.0,35.0,6.0,20.0,51.0,93.0,23.0,78.0,27.0,198.0,215.0,10.0,,30.0,74.0,24.0,13.0,35.0,68.0,20.0,88.0,6.0,35.0,30.0,11.0,6.0,5.0,7.0,168.0,0.2948717948717949,0.2948717948717949,0.5483870967741935,0.5,0.5412087912087912,0.7894736842105263,0.45614035087719296,0.30952380952380953,0.7446808510638298,0.7625,0.20618556701030927,0.3333333333333333,0.7105263157894737,0.06741573033707865,94.89971346704871,15.456521739130435,14.891304347826088,15.092391304347826,14.494565217391305,0.2222222222222222,0.2046783625730994,0.4857142857142857,0.53125,0.11695906432748537,0.3,0.3157894736842105,0.2631578947368421,0.6783625730994152,0.5042026315789474,0.5416269230769231,0.06179775280898876,0.11,0.15151515151515152,8.186021505376344,25.1974358974359,48.0,62.0,23.0,11.0,20.0,17.0,58.0,4.0,15.0,12.0,24.0,4.0,20.0,10.0,46.0,28.0,58.0,17.0,14.0,29.0,10.0,73.0,26.0,18.0,6.0,1.0,9.0,21.0,18.0,40.0,4.0,43.0,46.0,2.0,0.27450980392156865,0.2857142857142857,0.2,0.5,0.4090909090909091,0.4791666666666667,0.7878787878787878,0.3333333333333333,0.7058823529411765,0.6666666666666666,0.6052631578947368,0.6764705882352942,0.43478260869565216,0.11695906432748537,0.55,0.55,0.3391812865497076,0.29310344827586204,0.29310344827586204,0.3409090909090909,0.26666666666666666,0.29310344827586204,0.4919420454545454,0.23232323232323232,0.2608695652173913,13.0,45.0,7.0,15.0,10.0,2.0,12.0,6.0,1.0,0.6521739130434783,0.07526881720430108,0.10526315789473684,0.08571428571428572,0.2777777777777778,0.11764705882352941,0.5882352941176471,0.29545454545454547,8.0,7.0,,4.0,1.0,0.6153846153846154,2.0,5.0,6.0,4.0,2.0,2.0,1.0,7.0,0.6,0.7894736842105263,0.8888888888888888,0.4,0.11363636363636363,3.0,4.0,6.0,6.0,9.0,5.0,2.0,7.0,12.0,7.0,5.0,,5.0,2.0,4.0,,0.6666666666666666,0.5714285714285714,0.12727272727272726,0.12195121951219512,0.14285714285714285,0.9230769230769231,0.5714285714285714,0.18181818181818182,0.8333333333333334,0.15789473684210525,0.3157894736842105,0.6666666666666666,0.75,2.0,,,,,2.0,1.0,4.0,1.0,1.0,0.01282051282051282,0.05,0.6666666666666666,1.0,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-202711-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Bogdanovic, Clarkson, Ingles",1626220-1628378-202711-203903-204060,UTA,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-203497-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Gobert, Clarkson, Ingles",1626220-1628378-203497-203903-204060,UTA,262.0,3,4.0,4.0,9.0,9.0,1.0,18.0,2.0,1.0,,2.0,1.0,3.0,2.0,4.0,1.0,5.0,4.0,11.0,7.0,1.0,,2.0,4.0,,1.0,5.0,5.0,1.0,6.0,,2.0,4.0,2.0,,,,9.0,0.2,0.25,0.5,0.3888888888888889,0.5,1.0,0.5555555555555556,0.5,0.8333333333333334,0.8333333333333334,0.2,,0.8333333333333334,,98.93129770992367,13.88888888888889,15.222222222222221,13.555555555555555,15.0,0.2222222222222222,0.2222222222222222,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.51574375,0.6142,0.18181818181818182,0.3333333333333333,0.18181818181818182,4.35,30.439999999999998,6.0,1.0,2.0,,,,2.0,,1.0,2.0,4.0,1.0,3.0,2.0,9.0,,1.0,,,1.0,,3.0,,1.0,,,,,2.0,2.0,,9.0,6.0,,,,0.3333333333333333,0.5,0.5,0.5625,,,,,1.0,1.0,,,,,0.2222222222222222,,,0.14285714285714285,,,0.5138833333333334,0.8181818181818182,0.6666666666666666,2.0,3.0,,1.0,,,1.0,,,1.0,,,,0.5,,,0.2857142857142857,2.0,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,1.0,0.2857142857142857,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,1610612762,2021,2020-21,True
1626220-1629671-202324-202711-204060,1610612762,"Royce O'Neale, Miye Oni, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Oni, Favors, Bogdanovic, Ingles",1626220-1629671-202324-202711-204060,UTA,5.0,2,,4.0,2.0,,,2.0,1.0,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,576.0,2.0,,2.0,,0.5,,,,,,,,0.5,0.35595,,,,,11.3,,2.0,,1.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,4.0,,,2.0,2.0,1.0,4.0,,,,,,,,,,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,0.35595,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1629671-202711-203497-204060,1610612762,"Royce O'Neale, Miye Oni, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Oni, Bogdanovic, Gobert, Ingles",1626220-1629671-202711-203497-204060,UTA,3.0,1,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,0.5,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-201144-202324-202711-204060,1610612762,"Royce O'Neale, Mike Conley, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Conley, Favors, Bogdanovic, Ingles",1626220-201144-202324-202711-204060,UTA,492.0,4,8.0,-1.0,15.0,14.0,5.0,29.0,5.0,2.0,5.0,9.0,,1.0,8.0,14.0,1.0,3.0,,19.0,20.0,4.0,,6.0,16.0,,3.0,3.0,4.0,4.0,8.0,1.0,2.0,,,2.0,2.0,2.0,13.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5588235294117647,0.5588235294117647,0.75,0.17647058823529413,0.5,0.75,0.5,0.5,1.0,0.75,0.14285714285714285,84.87804878048782,17.333333333333332,16.571428571428573,15.6,15.857142857142858,0.29411764705882354,0.5294117647058824,0.5555555555555556,0.625,0.058823529411764705,,,0.5,0.47058823529411764,0.46641470588235295,0.5311,,,0.3157894736842105,5.585714285714286,24.2,2.0,8.0,3.0,,,1.0,2.0,,,,1.0,,,,,,2.0,1.0,,1.0,,3.0,1.0,,,,,,2.0,3.0,,,2.0,,,,,,,,0.25,,0.3333333333333333,,0.6,0.6,,,,,0.11764705882352941,0.5,0.5,,,0.5,0.2518,,0.13333333333333333,,3.0,1.0,1.0,1.0,,,,,1.0,0.07142857142857142,,0.1111111111111111,0.25,,1.0,,,,,,,,2.0,,3.0,4.0,,,,,0.75,0.75,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-201144-202324-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Derrick Favors, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Favors, Clarkson, Ingles",1626220-201144-202324-203903-204060,UTA,265.0,2,4.0,2.0,9.0,7.0,1.0,16.0,3.0,,,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,9.0,7.0,1.0,,,4.0,,,3.0,3.0,1.0,4.0,,2.0,2.0,1.0,,,,9.0,0.25,0.25,0.5,0.4375,0.5,,0.5,,1.0,0.75,0.2,,1.0,,86.94339622641509,15.222222222222221,18.285714285714285,14.88888888888889,18.0,0.375,0.125,,,0.125,1.0,1.0,,0.875,0.56913125,,0.1111111111111111,0.2,,2.8,25.45,,1.0,2.0,,,,3.0,,,,,,,,,,3.0,,,1.0,,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.375,,,,,,,,,,3.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-201144-202711-203497-203903,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","O'Neale, Conley, Bogdanovic, Gobert, Clarkson",1626220-201144-202711-203497-203903,UTA,110.0,2,2.0,-2.0,4.0,5.0,,9.0,2.0,,,,,,2.0,2.0,,1.0,2.0,6.0,8.0,,,,2.0,,,,,,,,2.0,2.0,,,,,6.0,,,1.0,0.6666666666666666,0.75,,0.3333333333333333,,,,,,,,117.81818181818183,12.0,12.4,12.0,12.4,0.6666666666666666,,,,,,,,1.0,0.6063500000000001,,,,,1.95,24.9,2.0,,2.0,,,,1.0,,,1.0,1.0,,,2.0,4.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,,1.0,1.0,1.0,,,,,1.0,1.0,0.5,,,,0.3333333333333333,,,,,,0.5444,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-201144-202711-203497-204060,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Conley, Bogdanovic, Gobert, Ingles",1626220-201144-202711-203497-204060,UTA,1037.0,3,17.0,7.0,32.0,33.0,3.0,65.0,10.0,1.0,6.0,13.0,1.0,1.0,16.0,25.0,4.0,8.0,5.0,49.0,42.0,3.0,1.0,3.0,22.0,3.0,3.0,8.0,10.0,4.0,14.0,1.0,9.0,9.0,3.0,1.0,1.0,1.0,46.0,0.5,0.5,0.64,0.6666666666666666,0.6621621621621622,0.375,0.24242424242424243,0.3333333333333333,0.8,0.8333333333333334,0.23076923076923078,1.0,0.8571428571428571,0.07692307692307693,90.26036644165862,15.9375,15.969696969696969,15.09375,15.575757575757576,0.30303030303030304,0.3939393939393939,0.46153846153846156,0.46153846153846156,0.030303030303030304,1.0,1.0,0.3333333333333333,0.5454545454545454,0.49646212121212124,0.5149666666666667,0.08571428571428572,0.1111111111111111,0.061224489795918366,6.247999999999999,25.325,13.0,11.0,9.0,1.0,2.0,3.0,7.0,2.0,3.0,4.0,8.0,3.0,4.0,4.0,21.0,10.0,7.0,3.0,5.0,8.0,2.0,19.0,2.0,4.0,,,,1.0,4.0,7.0,2.0,21.0,13.0,2.0,0.3125,0.3333333333333333,0.75,0.5,0.7083333333333334,0.7,1.0,,1.0,,0.9,0.9,0.2222222222222222,0.06060606060606061,0.5,0.5,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.25,0.6666666666666666,0.42857142857142855,0.5119458333333333,0.42857142857142855,0.40625,5.0,9.0,,3.0,2.0,3.0,4.0,1.0,,0.75,,,,0.2857142857142857,0.5,0.6666666666666666,0.4166666666666667,4.0,,,1.0,,0.8,1.0,1.0,1.0,2.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.08333333333333333,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,1610612762,2021,2020-21,True
1626220-201144-202711-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Bogdanovic, Clarkson, Ingles",1626220-201144-202711-203903-204060,UTA,4.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-201144-203497-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Gobert, Clarkson, Ingles",1626220-201144-203497-203903-204060,UTA,376.0,2,6.0,1.0,11.0,12.0,2.0,23.0,4.0,,,3.0,2.0,3.0,3.0,8.0,2.0,4.0,2.0,14.0,13.0,,2.0,5.0,4.0,,2.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,,1.0,1.0,1.0,9.0,0.5,0.5,0.375,0.5,0.5384615384615384,1.25,0.3333333333333333,0.4,1.0,0.5,0.2857142857142857,1.0,1.0,0.14285714285714285,88.08510638297872,12.909090909090908,19.5,12.727272727272727,19.333333333333332,0.3333333333333333,0.25,,,0.25,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.5914541666666667,0.63375,,,0.35714285714285715,6.4625,24.175,5.0,,3.0,,1.0,,1.0,,,1.0,4.0,2.0,2.0,2.0,10.0,2.0,1.0,,1.0,3.0,1.0,8.0,2.0,2.0,,,,,2.0,3.0,1.0,10.0,5.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6666666666666666,0.7142857142857143,0.4,,0.5,,0.75,0.75,0.3333333333333333,0.08333333333333333,,,0.08333333333333333,,,,,,0.6169,0.7142857142857143,0.45454545454545453,2.0,6.0,,2.0,,,2.0,,,1.0,,,,0.3333333333333333,,,0.3333333333333333,1.0,,,,,0.5,,2.0,,,1.0,,,,,1.5,,,0.3333333333333333,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,2.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1610612762,2021,2020-21,True
1626220-202324-202711-203903-204060,1610612762,"Royce O'Neale, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Favors, Bogdanovic, Clarkson, Ingles",1626220-202324-202711-203903-204060,UTA,1074.0,4,18.0,24.0,38.0,38.0,6.0,76.0,13.0,4.0,8.0,15.0,1.0,1.0,16.0,31.0,5.0,10.0,8.0,55.0,31.0,7.0,,6.0,30.0,,6.0,11.0,15.0,8.0,23.0,3.0,9.0,10.0,4.0,1.0,1.0,1.0,49.0,0.5,0.5,0.5161290322580645,0.573170731707317,0.627906976744186,0.375,0.24390243902439024,0.4,0.8461538461538461,0.8823529411764706,0.4,0.5714285714285714,0.8888888888888888,0.17647058823529413,101.89944134078213,13.657894736842104,14.605263157894736,12.894736842105264,14.289473684210526,0.3170731707317073,0.36585365853658536,0.5333333333333333,0.5333333333333333,0.024390243902439025,1.0,1.0,0.5,0.5609756097560976,0.46195121951219514,0.46589166666666665,0.09523809523809523,0.125,0.10909090909090909,6.383870967741935,25.619999999999997,12.0,4.0,6.0,2.0,3.0,4.0,9.0,,1.0,7.0,11.0,,1.0,3.0,17.0,2.0,9.0,4.0,1.0,6.0,1.0,17.0,4.0,6.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,17.0,12.0,1.0,0.0625,0.07142857142857142,,0.6363636363636364,0.5833333333333334,0.6071428571428571,1.0,,1.0,,0.46153846153846156,0.6,0.16666666666666666,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.08333333333333333,,0.4444444444444444,0.46481666666666666,0.3090909090909091,0.3157894736842105,5.0,15.0,3.0,5.0,4.0,,1.0,1.0,,1.0,0.0967741935483871,0.23076923076923078,,0.2857142857142857,,1.0,0.4166666666666667,3.0,,,3.0,,0.6,1.0,,3.0,4.0,,1.0,,,0.42857142857142855,0.375,0.75,0.25,,,,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,,,0.6666666666666666,0.4,0.4,,1.0,1.0,,1.0,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
