EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,PtsUnassisted2s,Corner3Assists,AtRimAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LostBallTurnovers,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,OffShortMidRangeReboundPct,LongMidRangeFGM,PenaltyCorner3FGA,PtsUnassisted3s,FTDefRebounds,SelfOReb,Loose Ball Fouls,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,HeaveAttempts,Travels,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangeAssists,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceTurnovers,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,3SecondViolations,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626179-1628970-1628984-202330-203469,1610612766,"Terry Rozier, Miles Bridges, Devonte' Graham, Gordon Hayward, Cody Zeller","Rozier, Bridges, Graham, Hayward, Zeller",1626179-1628970-1628984-202330-203469,CHA,1147.0,8,19.0,-8.0,40.0,39.0,11.0,23.0,79.0,5.0,8.0,4.0,11.0,,2.0,13.0,22.0,6.0,14.0,5.0,49.0,57.0,3.0,5.0,,2.0,4.0,10.0,18.0,18.0,11.0,4.0,9.0,6.0,15.0,4.0,3.0,36.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,8.0,14.0,,8.0,7.0,1.0,4.0,45.0,10.0,11.0,2.0,0.6923076923076923,0.75,1.0,0.42857142857142855,,0.42857142857142855,0.5909090909090909,0.6,0.6111111111111112,0.42857142857142855,0.6282051282051282,0.5555555555555556,0.3888888888888889,0.75,99.18047079337401,14.4,14.64102564102564,13.9,14.076923076923077,0.2222222222222222,0.625,0.625,0.6,0.3055555555555556,0.36363636363636365,0.36363636363636365,1.0,0.2857142857142857,,0.6666666666666666,0.36363636363636365,0.5046513888888888,0.4614285714285714,0.10256410256410256,0.16,0.20408163265306123,7.613636363636363,25.771428571428572,0.275,7.0,10.0,2.0,3.0,8.0,2.0,5.0,8.0,2.0,13.0,18.0,2.0,0.5,0.6666666666666666,0.625,0.6666666666666666,,0.7272727272727273,0.2777777777777778,0.7,0.875,0.7142857142857143,0.08333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,,5.0,1.0,,1.0,1.0,,,,,,0.09090909090909091,0.2,,0.23529411764705882,,,,,0.1111111111111111,0.5,0.2857142857142857,0.5,0.3435,,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.5,0.5,0.5,0.5714285714285714,0.5,1.0,0.08163265306122448,,,,,,,1.0,,,3.0,,,1.0,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.5,,1.0,0.5,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628984-202687-202954,1610612766,"Terry Rozier, Miles Bridges, Devonte' Graham, Bismack Biyombo, Brad Wanamaker","Rozier, Bridges, Graham, Biyombo, Wanamaker",1626179-1628970-1628984-202687-202954,CHA,273.0,2,5.0,5.0,8.0,8.0,1.0,5.0,16.0,3.0,3.0,,1.0,,1.0,3.0,5.0,1.0,3.0,1.0,10.0,5.0,,,,2.0,,,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,5.0,,,,,,,,3.0,3.0,,2.0,2.0,,1.0,10.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6,,0.5625,,0.5555555555555556,,0.375,,84.3956043956044,18.25,15.875,17.875,15.875,0.375,1.0,1.0,0.3333333333333333,0.125,,,,0.5,,0.5,,0.43196875,0.34035,0.1111111111111111,0.16666666666666666,,9.98,24.53333333333333,0.125,,1.0,1.0,2.0,4.0,1.0,,3.0,2.0,5.0,6.0,,0.6666666666666666,1.0,0.8333333333333334,1.0,,1.0,0.125,,,,0.25,0.5,0.5,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,1.0,,0.125,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,0.5,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628984-202954-203469,1610612766,"Terry Rozier, Miles Bridges, Devonte' Graham, Brad Wanamaker, Cody Zeller","Rozier, Bridges, Graham, Wanamaker, Zeller",1626179-1628970-1628984-202954-203469,CHA,180.0,6,3.0,-2.0,5.0,8.0,,2.0,13.0,,,,2.0,,,1.0,2.0,,2.0,,2.0,4.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,3.0,,,,2.0,,,,,,,,,,0.5,,0.25,,0.25,,0.5,1.0,104.0,15.6,12.75,15.6,10.75,,,,,0.5,,,,,,1.0,,0.5113875,,,,,1.8,25.85,,1.0,2.0,,,2.0,,,2.0,2.0,4.0,4.0,,1.0,0.5,0.6666666666666666,1.0,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1628998-1629023,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Cody Martin, P.J. Washington","Rozier, Bridges, Martin, Martin, Washington",1626179-1628970-1628997-1628998-1629023,CHA,153.0,4,3.0,6.0,6.0,3.0,3.0,,9.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,,10.0,4.0,1.0,1.0,1.0,2.0,,5.0,,6.0,2.0,2.0,,2.0,2.0,2.0,,6.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,8.0,5.0,3.0,,,,1.0,0.6666666666666666,0.5,1.0,0.5,1.0,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.42857142857142855,1.0,84.70588235294119,13.5,24.0,13.5,20.0,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.8571428571428571,1.0,0.5706083333333333,0.3413,,,0.5,2.625,31.633333333333336,0.5,1.0,3.0,,,4.0,,,,,,1.0,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,0.8914,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1628998-1630176,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Cody Martin, Vernon Carey Jr.","Rozier, Bridges, Martin, Martin, Carey Jr.",1626179-1628970-1628997-1628998-1630176,CHA,300.0,1,5.0,-11.0,13.0,13.0,4.0,2.0,26.0,,2.0,1.0,6.0,1.0,2.0,3.0,6.0,1.0,6.0,1.0,10.0,21.0,1.0,2.0,1.0,2.0,,5.0,4.0,,6.0,1.0,2.0,,2.0,,,4.0,2.0,2.0,1.0,,1.0,2.0,,3.0,4.0,,2.0,1.0,1.0,1.0,10.0,5.0,4.0,,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.5,0.16666666666666666,0.5,0.5,0.375,0.625,0.4166666666666667,0.625,0.5,0.5,124.8,13.23076923076923,9.846153846153847,12.846153846153847,9.846153846153847,0.16666666666666666,,,,0.5,0.16666666666666666,0.16666666666666666,,0.5,0.5,0.8333333333333334,0.16666666666666666,0.5675041666666667,0.520075,0.08333333333333333,0.16666666666666666,0.5,2.716666666666667,26.21666666666667,0.3076923076923077,3.0,4.0,,,2.0,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.16666666666666666,,0.3333333333333333,0.125,,,,,,1.0,0.25,1.0,0.4215,,,,,,,,,,,,,,,,,,,,,,,0.5,,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1628998-202687,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Cody Martin, Bismack Biyombo","Rozier, Bridges, Martin, Martin, Biyombo",1626179-1628970-1628997-1628998-202687,CHA,366.0,3,6.0,9.0,12.0,11.0,1.0,,23.0,,2.0,3.0,5.0,,,1.0,3.0,6.0,10.0,,20.0,11.0,,1.0,,1.0,,,2.0,15.0,5.0,3.0,1.0,5.0,6.0,2.0,,17.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,20.0,,1.0,,1.0,1.0,0.8333333333333334,0.6,,0.6,0.3333333333333333,,0.7692307692307693,,0.7692307692307693,,0.7692307692307693,1.0,90.49180327868854,12.916666666666666,19.181818181818183,12.333333333333334,18.09090909090909,0.15384615384615385,,,,0.38461538461538464,0.6,0.6,0.6666666666666666,,,0.8461538461538461,0.6,0.5342461538461538,0.3859,,,,5.566666666666666,24.94,0.08333333333333333,1.0,1.0,3.0,5.0,,3.0,1.0,2.0,2.0,4.0,6.0,,1.0,0.6666666666666666,0.8,1.0,,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,0.6,0.6,1.0,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,0.5,0.3333333333333333,,,1.0,,,0.5,,,0.56415,,,,,1.0,,,1.0,,,,,0.25,,,,,,,,,,0.5,,1.0,3.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1628998-202954,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Cody Martin, Brad Wanamaker","Rozier, Bridges, Martin, Martin, Wanamaker",1626179-1628970-1628997-1628998-202954,CHA,8.0,1,,2.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,180.0,7.0,,7.0,,,,,,,,,,,,1.0,,0.7251,,,,,0.8,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1628998-203469,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Cody Martin, Cody Zeller","Rozier, Bridges, Martin, Martin, Zeller",1626179-1628970-1628997-1628998-203469,CHA,518.0,3,9.0,-5.0,16.0,15.0,7.0,5.0,31.0,1.0,3.0,1.0,5.0,,2.0,4.0,12.0,2.0,7.0,,14.0,19.0,1.0,2.0,,3.0,,2.0,2.0,6.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,2.0,,,,1.0,1.0,1.0,2.0,4.0,,1.0,2.0,,,9.0,2.0,7.0,,0.25,0.3333333333333333,1.0,0.2857142857142857,,0.2857142857142857,0.3333333333333333,0.5,0.3684210526315789,0.2,0.35,0.16666666666666666,0.3684210526315789,,86.17760617760618,16.5,16.933333333333334,15.3125,16.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,0.2,0.2,1.0,0.4,,0.6842105263157895,0.2,0.5160368421052631,0.5153800000000001,,,0.14285714285714285,7.816666666666666,24.900000000000002,0.4375,2.0,6.0,1.0,2.0,6.0,1.0,,2.0,4.0,6.0,11.0,,0.8,0.6666666666666666,0.75,1.0,,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.5,0.5,1.0,5.0,,,3.0,2.0,2.0,,5.0,5.0,2.0,1.0,,,,2.0,1.0,2.0,1.0,,,0.625,0.38461538461538464,0.5,0.5,1.0,0.5,0.15789473684210525,0.4,,,0.58151,,1.0,3.0,1.0,3.0,5.0,2.0,,,0.3333333333333333,0.5,0.5,,,0.6,0.3333333333333333,0.35714285714285715,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.2,,,1.0,,,1.0,,1.0,0.5,,,,,1.0,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1629023-1629667,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, P.J. Washington, Jalen McDaniels","Rozier, Bridges, Martin, Washington, McDaniels",1626179-1628970-1628997-1629023-1629667,CHA,137.0,2,2.0,4.0,4.0,4.0,,,8.0,,,,1.0,,,,,2.0,3.0,2.0,8.0,4.0,,,,,,,,6.0,1.0,,,2.0,2.0,,,6.0,,,,,1.0,1.0,,,,,2.0,2.0,,1.0,8.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,1.0,,84.08759124087592,16.25,18.0,16.25,17.0,,,,,0.3333333333333333,,,,,,1.0,,0.50375,,0.25,1.0,,,26.833333333333332,,,,2.0,2.0,,2.0,,1.0,1.0,2.0,2.0,,0.5,0.5,0.5,0.5,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1629023-1630163,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, P.J. Washington, LaMelo Ball","Rozier, Bridges, Martin, Washington, Ball",1626179-1628970-1628997-1629023-1630163,CHA,758.0,5,13.0,1.0,26.0,27.0,6.0,1.0,53.0,1.0,4.0,2.0,8.0,,3.0,7.0,10.0,4.0,12.0,7.0,33.0,32.0,,,,4.0,4.0,4.0,14.0,9.0,8.0,2.0,7.0,3.0,10.0,1.0,1.0,23.0,4.0,3.0,3.0,2.0,1.0,4.0,,3.0,6.0,1.0,7.0,9.0,1.0,4.0,33.0,4.0,6.0,,1.0,1.0,0.75,0.3333333333333333,,0.3333333333333333,0.7,,0.5909090909090909,,0.6346153846153846,0.3333333333333333,0.5454545454545454,0.75,100.68601583113457,15.807692307692308,12.851851851851851,14.653846153846153,12.592592592592593,0.18181818181818182,0.25,0.3333333333333333,1.0,0.36363636363636365,0.25,0.25,0.5,0.75,,0.7727272727272727,0.25,0.5351795454545454,0.5742,0.16,0.3076923076923077,0.12121212121212122,6.4799999999999995,24.983333333333334,0.23076923076923078,5.0,5.0,2.0,4.0,,2.0,5.0,3.0,1.0,6.0,9.0,1.0,0.25,0.75,0.5,0.5,,0.75,0.22727272727272727,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,,1.0,1.0,0.1,,0.3333333333333333,0.2727272727272727,,,,1.0,0.045454545454545456,0.5,,,0.53475,,,,,1.0,,,2.0,,,,,0.25,0.3333333333333333,,,,,,1.0,,,0.3333333333333333,1.0,1.0,3.0,2.0,,,1.0,,,1.0,1.0,0.25,,,,,,1.0,1.0,1.0,,0.25,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1629023-202954,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, P.J. Washington, Brad Wanamaker","Rozier, Bridges, Martin, Washington, Wanamaker",1626179-1628970-1628997-1629023-202954,CHA,135.0,3,2.0,,7.0,4.0,,,11.0,,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,1.0,8.0,8.0,,,,,,,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,7.0,,,1.0,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,8.0,,,,1.0,1.0,1.0,0.5,,0.5,0.6666666666666666,,0.7,,0.8,,0.4,0.5,117.33333333333333,13.142857142857142,10.75,11.428571428571429,10.75,0.2,,,,0.4,0.5,0.5,1.0,,,0.8,0.5,0.56163,,0.2,0.3333333333333333,,2.4,27.6,,2.0,2.0,,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.4,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3036,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1629667-202687,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Jalen McDaniels, Bismack Biyombo","Rozier, Bridges, Martin, McDaniels, Biyombo",1626179-1628970-1628997-1629667-202687,CHA,200.0,2,3.0,2.0,7.0,6.0,1.0,,13.0,1.0,1.0,1.0,3.0,,,2.0,3.0,1.0,3.0,,7.0,5.0,1.0,1.0,,,,2.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,4.0,2.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.5,0.5,93.6,15.0,15.833333333333334,15.0,15.833333333333334,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.8333333333333334,0.3333333333333333,0.48138333333333333,0.3733,,,0.2857142857142857,3.1999999999999997,25.366666666666664,0.14285714285714285,1.0,2.0,,,,,1.0,,2.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,0.47505,,,,,,3.0,,,,,1.5,1.5,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1629667-202954,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Jalen McDaniels, Brad Wanamaker","Rozier, Bridges, Martin, McDaniels, Wanamaker",1626179-1628970-1628997-1629667-202954,CHA,324.0,3,5.0,8.0,10.0,11.0,2.0,,21.0,1.0,1.0,1.0,4.0,,1.0,2.0,3.0,3.0,6.0,3.0,16.0,8.0,1.0,2.0,,1.0,1.0,3.0,,9.0,4.0,1.0,,3.0,3.0,1.0,,9.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,6.0,3.0,1.0,2.0,13.0,3.0,2.0,,,,1.0,0.5,,0.5,0.6666666666666666,0.5,0.7222222222222222,0.3333333333333333,0.8,0.5,0.6666666666666666,1.0,93.33333333333333,17.4,13.636363636363637,17.4,13.636363636363637,0.1111111111111111,1.0,1.0,,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,,0.7777777777777778,0.25,0.5062666666666666,0.4858166666666666,0.2,0.5,0.1875,10.833333333333334,25.083333333333332,0.2,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,,1.0,0.1111111111111111,1.0,1.0,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,0.25,,1.0,,1.0,0.1111111111111111,,0.3333333333333333,1.0,0.5344,,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.5,,,1.0,1.0,0.1875,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-1630163-202687,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, LaMelo Ball, Bismack Biyombo","Rozier, Bridges, Martin, Ball, Biyombo",1626179-1628970-1628997-1630163-202687,CHA,701.0,5,12.0,7.0,25.0,23.0,4.0,,48.0,,2.0,4.0,8.0,1.0,2.0,5.0,11.0,7.0,13.0,2.0,33.0,26.0,2.0,2.0,1.0,2.0,1.0,8.0,10.0,21.0,8.0,4.0,5.0,7.0,12.0,4.0,,31.0,6.0,4.0,3.0,2.0,,3.0,,1.0,5.0,,1.0,2.0,1.0,1.0,30.0,8.0,4.0,,1.0,1.0,1.0,0.5384615384615384,0.5,0.5384615384615384,0.45454545454545453,1.0,0.6458333333333334,0.875,0.6666666666666666,0.875,0.5416666666666666,1.0,98.60199714693294,13.64,15.652173913043478,12.8,15.26086956521739,0.08333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.8333333333333334,0.5,0.5355770833333333,0.5092125,0.041666666666666664,0.09090909090909091,0.24242424242424243,6.572727272727272,25.792307692307695,0.16,4.0,7.0,3.0,5.0,,3.0,4.0,4.0,1.0,5.0,9.0,1.0,0.5,0.8,0.7142857142857143,,1.0,1.0,0.2916666666666667,0.5714285714285714,0.8,1.0,0.20833333333333334,0.6,0.6,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,,,,,1.0,,1.0,,0.2727272727272727,0.2857142857142857,0.5,0.25,0.6666666666666666,,,,0.08333333333333333,0.25,0.25,1.0,0.4905,,,1.0,,2.0,3.0,,,,,0.375,0.375,,,0.25,,0.09090909090909091,,,,1.0,,0.5,1.0,,,,,,,0.5,,0.5,0.5,,1.0,1.0,1.0,,,,1.0,,0.5,0.5,0.25,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
1626179-1628970-1628997-202330-202687,1610612766,"Terry Rozier, Miles Bridges, Caleb Martin, Gordon Hayward, Bismack Biyombo","Rozier, Bridges, Martin, Hayward, Biyombo",1626179-1628970-1628997-202330-202687,CHA,78.0,2,1.0,2.0,3.0,2.0,1.0,,5.0,,1.0,,2.0,,,1.0,3.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.2,,0.2,,0.4,,92.3076923076923,14.0,18.0,13.0,18.0,0.2,,,,0.4,,,,,,0.8,,0.5396099999999999,0.5495,,,,4.966666666666667,27.6,0.3333333333333333,1.0,2.0,,,,,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,0.4,0.5,0.5,1.0,,,,,2.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,0.5,0.5,,,,,,0.5,0.5,,0.7394,,,1.0,,1.0,,,1.0,,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,True
