EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,FTDefRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallSteals,ShortMidRangeAssists,Charge Fouls,ShortMidRangePctAssisted,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,LongMidRangeAssists,Offensive Fouls,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,LongMidRangePctBlocked,OffArc3ReboundPct,NonShootingPenaltyNonTakeFouls,PenaltyTurnovers,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,Charge Fouls Drawn,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101150-1627739-1628381-1630219-201568,1610612737,"Lou Williams, Kris Dunn, John Collins, Skylar Mays, Danilo Gallinari","Williams, Dunn, Collins, Mays, Gallinari",101150-1627739-1628381-1630219-201568,ATL,228.0,1,4.0,-2.0,6.0,7.0,2.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.2,0.2,1.0,0.4166666666666667,0.4166666666666667,0.8333333333333334,1.0,0.25,0.6,0.25,0.3333333333333333,1.0,1.0,82.10526315789474,1.0,19.833333333333332,15.571428571428571,19.833333333333332,14.142857142857142,0.16666666666666666,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,0.8333333333333334,0.5438916666666667,19.2,24.080000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1627739-1629164-1630168-201568,1610612737,"Lou Williams, Kris Dunn, Brandon Goodwin, Onyeka Okongwu, Danilo Gallinari","Williams, Dunn, Goodwin, Okongwu, Gallinari",101150-1627739-1629164-1630168-201568,ATL,180.0,1,3.0,7.0,6.0,6.0,3.0,12.0,,1.0,,,2.0,3.0,5.0,,2.0,9.0,2.0,4.0,,1.0,,1.0,,2.0,,2.0,3.0,2.0,5.0,,,,1.0,2.0,3.0,,1.0,,1.0,,5.0,,,,0.6,0.42857142857142855,0.5,0.2857142857142857,0.6666666666666666,,0.75,0.6666666666666666,,1.0,1.0,96.0,,15.0,15.0,13.166666666666666,14.333333333333334,0.14285714285714285,,,,,,,0.2857142857142857,0.5714285714285714,0.4803,8.1,39.35,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,0.5,1.0,1.0,0.5,1.0,0.5628,0.5397,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1627739-1630168-201568-203503,1610612737,"Lou Williams, Kris Dunn, Onyeka Okongwu, Danilo Gallinari, Tony Snell","Williams, Dunn, Okongwu, Gallinari, Snell",101150-1627739-1630168-201568-203503,ATL,220.0,1,4.0,4.0,7.0,7.0,,14.0,,,,,1.0,4.0,8.0,1.0,1.0,11.0,7.0,,3.0,1.0,1.0,5.0,,11.0,,1.0,2.0,3.0,5.0,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,11.0,1.0,1.0,1.0,0.5,0.6111111111111112,0.6111111111111112,0.1111111111111111,0.5,,0.6666666666666666,0.75,,,,91.63636363636364,1.0,16.142857142857142,15.285714285714286,14.714285714285714,15.285714285714286,,,,,,,,0.1111111111111111,0.8888888888888888,0.6201166666666666,1.6125,27.9,,2.0,4.0,7.0,,2.0,,1.0,,,,2.0,,,,,8.0,,,4.0,4.0,3.0,1.0,,,,1.0,,,1.0,1.0,,,,,0.75,1.0,1.0,,,0.7777777777777778,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,,,1.0,,,,0.78825,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1627739-1630168-201568-203524,1610612737,"Lou Williams, Kris Dunn, Onyeka Okongwu, Danilo Gallinari, Solomon Hill","Williams, Dunn, Okongwu, Gallinari, Hill",101150-1627739-1630168-201568-203524,ATL,226.0,1,4.0,1.0,7.0,7.0,4.0,14.0,,,,,1.0,4.0,6.0,1.0,1.0,12.0,11.0,,3.0,1.0,1.0,5.0,,11.0,,,1.0,,1.0,,,,3.0,4.0,1.0,,,,,,12.0,1.0,1.0,1.0,0.6666666666666666,0.7857142857142857,0.8571428571428571,0.14285714285714285,,,,,,,,89.20353982300885,,16.285714285714285,16.0,16.285714285714285,16.0,,,,,,,,0.14285714285714285,0.8571428571428571,0.5955785714285715,3.1833333333333336,27.3,3.0,,4.0,5.0,,,,1.0,1.0,1.0,,,,1.0,1.0,8.0,8.0,,,4.0,4.0,,,1.0,,,,8.0,3.0,1.0,1.0,,,,1.3333333333333333,,,,,,0.7142857142857143,0.8,1.0,1.0,0.14285714285714285,,,,,,0.3333333333333333,,0.6593833333333333,0.14285714285714285,,,0.6666666666666666,0.42857142857142855,1.0,1.0,1.0,1.0,,,,,,,0.16666666666666666,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,0.2,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629027-203524,1610612737,"Lou Williams, John Collins, Kevin Huerter, Trae Young, Solomon Hill","Williams, Collins, Huerter, Young, Hill",101150-1628381-1628989-1629027-203524,ATL,70.0,1,1.0,-3.0,3.0,3.0,,6.0,,,,,1.0,,,,1.0,1.0,4.0,,,1.0,,,,,,,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.25,1.0,,,1.0,,,,,123.42857142857142,,14.333333333333334,9.0,14.333333333333334,7.0,,,,,,,,1.0,1.0,0.501,,26.5,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629027-203992,1610612737,"Lou Williams, John Collins, Kevin Huerter, Trae Young, Bogdan Bogdanovic","Williams, Collins, Huerter, Young, Bogdanovic",101150-1628381-1628989-1629027-203992,ATL,123.0,2,2.0,,4.0,5.0,,9.0,,1.0,,,,1.0,2.0,,,4.0,4.0,,,,,1.0,,2.0,,2.0,2.0,,2.0,1.0,,1.0,,,2.0,,,,,,4.0,,,,0.5,0.5,0.6666666666666666,,1.0,,1.0,,,1.0,,105.3658536585366,,12.0,15.0,12.0,15.0,0.5,,,,,,,,0.5,0.59145,9.8,,,,1.0,1.0,,,,,,2.0,,,,,,,2.0,,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629164-1630168,1610612737,"Lou Williams, John Collins, Kevin Huerter, Brandon Goodwin, Onyeka Okongwu","Williams, Collins, Huerter, Goodwin, Okongwu",101150-1628381-1628989-1629164-1630168,ATL,268.0,1,4.0,-7.0,9.0,9.0,,18.0,,2.0,,,1.0,2.0,6.0,,1.0,5.0,12.0,2.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,,2.0,1.0,2.0,1.0,,,,,,5.0,,,,0.3333333333333333,0.2857142857142857,0.35714285714285715,0.14285714285714285,,,0.5,,,,,96.71641791044776,,15.666666666666666,14.11111111111111,15.666666666666666,13.666666666666666,0.2857142857142857,,,,,,,0.14285714285714285,0.5714285714285714,0.5332285714285715,9.200000000000001,25.4,,,2.0,3.0,,,,1.0,,1.0,,,,,,,2.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,0.5,0.5,,,,,,1.0,,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,1.0,,,1.0,,2.0,2.0,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629164-201568,1610612737,"Lou Williams, John Collins, Kevin Huerter, Brandon Goodwin, Danilo Gallinari","Williams, Collins, Huerter, Goodwin, Gallinari",101150-1628381-1628989-1629164-201568,ATL,49.0,1,1.0,1.0,2.0,2.0,,4.0,,,,,2.0,,,1.0,2.0,3.0,2.0,,3.0,2.0,1.0,1.0,,3.0,,,,,,,,,1.0,1.0,,,,,,,3.0,1.0,0.5,0.5,,0.75,0.75,1.0,,,,,,,,117.55102040816327,,15.0,9.5,15.0,9.5,,,,,,,,1.0,1.0,0.5436,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629164-203524,1610612737,"Lou Williams, John Collins, Kevin Huerter, Brandon Goodwin, Solomon Hill","Williams, Collins, Huerter, Goodwin, Hill",101150-1628381-1628989-1629164-203524,ATL,296.0,3,5.0,1.0,10.0,9.0,,19.0,,1.0,,2.0,2.0,3.0,7.0,,4.0,10.0,9.0,2.0,,2.0,,2.0,,4.0,2.0,3.0,4.0,4.0,8.0,1.0,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,6.0,,,,0.42857142857142855,0.2727272727272727,0.38461538461538464,0.36363636363636365,1.0,0.5,1.0,0.5,1.0,1.0,1.0,92.43243243243242,1.0,15.3,15.88888888888889,14.1,15.88888888888889,0.09090909090909091,,,0.18181818181818182,,,,0.18181818181818182,0.6363636363636364,0.5173409090909091,6.114285714285714,24.675,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,,4.0,2.0,3.0,4.0,,,,4.0,,,2.0,1.0,2.0,1.0,4.0,,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,1.0,0.5,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,,0.6094333333333334,,0.15384615384615385,0.2222222222222222,0.4,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
101150-1628381-1628989-1629164-203991,1610612737,"Lou Williams, John Collins, Kevin Huerter, Brandon Goodwin, Clint Capela","Williams, Collins, Huerter, Goodwin, Capela",101150-1628381-1628989-1629164-203991,ATL,201.0,2,3.0,2.0,7.0,7.0,,14.0,,1.0,,,2.0,1.0,3.0,2.0,2.0,11.0,9.0,,,2.0,,1.0,,2.0,,2.0,2.0,,2.0,,,,2.0,2.0,3.0,,,,,,11.0,,1.0,1.0,0.3333333333333333,0.8,0.7857142857142857,0.4,0.6666666666666666,,0.6666666666666666,,,1.0,,100.29850746268656,,11.857142857142858,16.857142857142858,11.857142857142858,16.857142857142858,0.2,,,,,,,0.4,0.8,0.51165,8.366666666666667,26.45,3.0,,1.0,2.0,,,,,2.0,3.0,,,,2.0,,6.0,2.0,,,1.0,1.0,,,4.0,,2.0,,6.0,3.0,1.0,1.0,,,,1.0,,,,,,0.4,0.5,0.5,1.0,,,,,,,0.6666666666666666,,0.49618333333333337,0.2857142857142857,0.4,,0.5454545454545454,0.42857142857142855,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,2.0,,,,1.0,,1.0,,,0.3333333333333333,,1.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2021,2020-21,True
