EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceFtPoints,Charge Fouls,Technical Free Throw Trips,HeaveAttempts,BlockedLongMidRange,3SecondViolations,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626167-1627734-1627747-1627763-1628410,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Malcolm Brogdon, Edmond Sumner","Turner, Sabonis, LeVert, Brogdon, Sumner",1626167-1627734-1627747-1627763-1628410,IND,109.0,2,2.0,-2.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.25,0.25,0.5,0.5,1.0,1.0,1.0,1.0,105.68807339449542,15.25,12.0,15.25,12.0,0.25,0.25,1.0,1.0,1.0,0.25,0.25,1.0,0.75,0.502325,0.59235,11.95,24.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-1627763-203200,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Malcolm Brogdon, Justin Holiday","Turner, Sabonis, LeVert, Brogdon, Holiday",1626167-1627734-1627747-1627763-203200,IND,11034.0,16,184.0,22.0,382.0,378.0,71.0,760.0,103.0,16.0,37.0,22.0,2.0,88.0,123.0,226.0,110.0,405.0,383.0,20.0,132.0,88.0,21.0,66.0,90.0,10.0,204.0,72.0,160.0,207.0,26.0,8.0,57.0,65.0,371.0,69.0,0.5365853658536586,0.584070796460177,0.5442477876106194,0.5089285714285714,0.5371352785145889,0.3273809523809524,0.09292035398230089,0.13592233009708737,0.7578947368421053,0.8138297872340425,0.8529411764705882,99.18433931484502,14.81675392670157,14.216931216931217,14.280104712041885,13.883597883597883,0.30654761904761907,0.11011904761904762,0.43243243243243246,0.43243243243243246,0.625,0.06547619047619048,0.2619047619047619,0.03636363636363636,0.6339285714285714,0.5202084821428572,0.5053590909090909,6.943805309734513,25.675454545454546,0.18586387434554974,53.0,39.0,62.0,12.0,22.0,6.0,16.0,45.0,86.0,8.0,1.0,2.0,1.0,24.0,1.0,7.0,6.0,18.0,32.0,63.0,14.0,27.0,2.0,9.0,34.0,15.0,35.0,7.0,19.0,70.0,114.0,72.0,24.0,20.0,24.0,1.0,24.0,16.0,8.0,37.0,19.0,15.0,32.0,81.0,7.0,47.0,8.0,18.0,34.0,8.0,24.0,22.0,6.0,10.0,5.0,56.0,10.0,13.0,33.0,10.0,1.0,2.0,1.0,5.0,86.0,2.0,32.0,3.0,8.0,19.0,2.0,1.0,14.0,1.0,5.0,21.0,13.0,3.0,66.0,3.0,2.0,0.75,0.2909090909090909,0.2222222222222222,0.35,0.2909090909090909,0.5185185185185185,0.42857142857142855,0.4722222222222222,0.4636363636363636,0.4722222222222222,0.5147058823529411,0.00909090909090909,0.08139534883720931,0.011363636363636364,0.6071428571428571,0.875,0.3106796116504854,0.8709677419354839,0.19736842105263158,0.26256983240223464,0.4146341463414634,0.34146341463414637,0.047619047619047616,0.19047619047619047,0.23076923076923078,0.6,0.9047619047619048,0.8767123287671232,0.85,0.050955414012738856,0.6190476190476191,0.6019417475728155,0.6966292134831461,0.5967741935483871,0.25595238095238093,0.5232558139534884,0.569620253164557,0.4222222222222222,0.36363636363636365,0.36363636363636365,1.0,0.2727272727272727,0.27586206896551724,0.6666666666666666,0.6111111111111112,0.5454545454545454,0.16666666666666666,0.05555555555555555,0.5,1.0,0.19444444444444445,0.14285714285714285,1.0,0.2909090909090909,0.375,0.5,0.32727272727272727,0.3333333333333333,0.2727272727272727,0.6565076923076922,0.09239130434782608,0.125,0.017857142857142856,0.08395061728395062,0.1728395061728395,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-1627763-203926,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Malcolm Brogdon, Doug McDermott","Turner, Sabonis, LeVert, Brogdon, McDermott",1626167-1627734-1627747-1627763-203926,IND,254.0,4,4.0,,8.0,7.0,8.0,15.0,1.0,,1.0,,,2.0,2.0,4.0,2.0,6.0,6.0,2.0,2.0,2.0,,1.0,1.0,,2.0,2.0,5.0,6.0,,,4.0,2.0,4.0,7.0,0.5,1.0,0.5,0.3333333333333333,0.375,0.3333333333333333,,,1.0,1.0,1.0,85.03937007874016,15.625,18.428571428571427,15.625,18.428571428571427,0.16666666666666666,0.16666666666666666,,,,,0.3333333333333333,,0.5,0.4821583333333333,0.4821583333333333,7.2,26.75,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,2.0,1.0,1.0,,,2.0,2.0,4.0,,2.0,6.0,2.0,,,2.0,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,2.0,,,,,,4.0,,1.0,,1.0,,,,,,,,,,5.0,,,,,,,,1.0,0.5,1.0,0.3333333333333333,1.0,0.375,,,,1.0,1.0,0.5,1.0,,0.25,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,,,1.0,1.0,,,,,,,,0.16666666666666666,1.0,,0.3333333333333333,,,0.832,0.14285714285714285,0.2,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-1627763-204456,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Malcolm Brogdon, T.J. McConnell","Turner, Sabonis, LeVert, Brogdon, McConnell",1626167-1627734-1627747-1627763-204456,IND,676.0,7,11.0,,20.0,21.0,14.0,41.0,4.0,1.0,2.0,,,7.0,5.0,12.0,7.0,21.0,21.0,6.0,4.0,7.0,3.0,2.0,5.0,,13.0,6.0,11.0,13.0,2.0,1.0,6.0,1.0,16.0,14.0,0.4,0.4,0.4166666666666667,0.5,0.525,0.3684210526315789,0.25,,0.8571428571428571,0.9090909090909091,0.6666666666666666,87.33727810650888,18.25,14.80952380952381,18.05,14.619047619047619,0.21052631578947367,0.10526315789473684,0.5,0.5,,,0.3684210526315789,,0.5789473684210527,0.4838631578947369,0.5077535714285715,7.491666666666667,27.771428571428572,0.7,11.0,2.0,4.0,,,4.0,4.0,,6.0,,,,,3.0,1.0,1.0,3.0,6.0,3.0,2.0,,,1.0,1.0,5.0,4.0,8.0,3.0,2.0,19.0,6.0,9.0,,,3.0,,3.0,3.0,,2.0,,2.0,,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,4.0,1.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,19.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.5,0.42857142857142855,,0.5,1.5,0.6071428571428571,1.25,0.6333333333333333,,0.5,,0.5,1.0,,1.0,0.5,0.18181818181818182,,,,0.5,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.3157894736842105,,,,,,,0.42857142857142855,0.42857142857142855,1.0,,,,,,,1.0,1.0,1.0,0.2857142857142857,1.0,,0.42857142857142855,0.5,0.42857142857142855,,,,,0.23809523809523808,0.9047619047619048,2.0,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-1628410-203200,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Edmond Sumner, Justin Holiday","Turner, Sabonis, LeVert, Sumner, Holiday",1626167-1627734-1627747-1628410-203200,IND,753.0,1,13.0,4.0,26.0,27.0,,53.0,7.0,1.0,3.0,2.0,,7.0,8.0,16.0,9.0,29.0,25.0,,16.0,7.0,1.0,8.0,10.0,1.0,22.0,4.0,9.0,15.0,7.0,2.0,2.0,5.0,23.0,,1.0,1.0,0.5,0.44,0.5178571428571429,0.36,0.0625,0.14285714285714285,1.0,0.8181818181818182,1.0,101.35458167330677,14.76923076923077,13.666666666666666,12.576923076923077,13.222222222222221,0.28,0.12,0.3333333333333333,0.3333333333333333,1.0,0.08,0.28,,0.64,0.535034,,7.3625,25.866666666666667,,,3.0,3.0,,1.0,,,4.0,6.0,1.0,,1.0,,1.0,1.0,2.0,,,2.0,7.0,,2.0,1.0,3.0,6.0,,,,,,,6.0,,,1.0,,2.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,,6.0,1.0,5.0,3.0,,2.0,1.0,,1.0,1.0,4.0,,,,,,,1.0,,7.0,,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,0.2222222222222222,0.3333333333333333,,0.2222222222222222,,,0.3,,0.5,,,,,0.75,,0.375,0.7142857142857143,0.42857142857142855,0.4,0.5,,0.5,0.3333333333333333,1.0,1.0,,0.8,0.5,0.07142857142857142,1.0,0.42857142857142855,0.5,1.0,0.24,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2,,,0.2,,,0.4,0.5,1.0,,,,,,0.14285714285714285,0.4783,0.10714285714285714,0.1111111111111111,0.1,0.20689655172413793,,3.0,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-1628410-204456,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Edmond Sumner, T.J. McConnell","Turner, Sabonis, LeVert, Sumner, McConnell",1626167-1627734-1627747-1628410-204456,IND,287.0,4,5.0,2.0,11.0,10.0,,21.0,3.0,,2.0,1.0,,3.0,3.0,5.0,4.0,9.0,7.0,,4.0,3.0,,2.0,3.0,,7.0,1.0,5.0,5.0,1.0,1.0,2.0,2.0,9.0,,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,0.4444444444444444,,,1.0,1.0,,105.3658536585366,13.545454545454545,13.8,13.545454545454545,13.8,0.3333333333333333,0.2222222222222222,,,,0.1111111111111111,0.3333333333333333,,0.7777777777777778,0.5670277777777778,,7.359999999999999,26.325000000000003,,,,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,3.0,,,,,1.0,,1.0,2.0,,,,4.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,0.25,,,0.25,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-203087-203926,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Jeremy Lamb, Doug McDermott","Turner, Sabonis, LeVert, Lamb, McDermott",1626167-1627734-1627747-203087-203926,IND,79.0,1,1.0,,4.0,3.0,3.0,7.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,3.0,3.0,,,2.0,1.0,,3.0,,,,,,0.5,1.0,1.0,,1.0,,127.59493670886076,10.5,12.333333333333334,10.5,12.333333333333334,0.5,,,,,,0.5,,1.0,0.493125,0.493125,2.8,26.0,0.75,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-203200-203926,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Justin Holiday, Doug McDermott","Turner, Sabonis, LeVert, Holiday, McDermott",1626167-1627734-1627747-203200-203926,IND,87.0,1,1.0,7.0,4.0,3.0,4.0,7.0,,,,1.0,1.0,1.0,,,2.0,7.0,,2.0,,1.0,,,,,,2.0,2.0,2.0,1.0,1.0,,3.0,7.0,4.0,,,,0.75,0.75,1.0,,,1.0,1.0,,115.86206896551724,11.5,13.666666666666666,11.5,13.666666666666666,,,,,,0.5,0.5,0.5,1.0,0.59655,0.59655,,24.35,1.0,3.0,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,4.0,,,,,,,,1.0,4.0,7.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,,1.0,,,,,,,,,,7.0,,1.0,,0.5,,0.5,0.5,,,,0.75,,0.75,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.5,,,,0.3333333333333333,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-203200-204456,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Justin Holiday, T.J. McConnell","Turner, Sabonis, LeVert, Holiday, McConnell",1626167-1627734-1627747-203200-204456,IND,166.0,1,3.0,5.0,5.0,6.0,,11.0,3.0,,,,,2.0,2.0,4.0,2.0,10.0,5.0,,,2.0,1.0,,2.0,,6.0,4.0,4.0,5.0,,,,,8.0,,,,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.25,0.3333333333333333,1.0,0.8,1.0,95.42168674698796,13.8,16.166666666666668,13.8,15.666666666666666,0.5,,,,,,0.3333333333333333,,0.8333333333333334,0.5987583333333334,,3.25,26.2,,6.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,2.0,,1.0,1.0,,,2.0,,,,,,4.0,6.0,,2.0,2.0,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,0.5,,,0.5,,1.0,,,,1.0,1.0,,,,,0.6666666666666666,1.0,,0.16666666666666666,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.8062,,,,0.2,,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
1626167-1627734-1627747-203926-204456,1610612754,"Myles Turner, Domantas Sabonis, Caris LeVert, Doug McDermott, T.J. McConnell","Turner, Sabonis, LeVert, McDermott, McConnell",1626167-1627734-1627747-203926-204456,IND,165.0,1,3.0,-3.0,6.0,6.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,7.0,1.0,,1.0,,,,,,1.0,2.0,2.0,,,3.0,1.0,4.0,3.0,,,0.6666666666666666,0.4,0.4,0.4,,,1.0,1.0,,104.72727272727273,17.666666666666668,9.833333333333334,17.666666666666668,9.833333333333334,0.2,0.4,0.5,0.5,,0.2,0.2,0.3333333333333333,0.6,0.54075,0.47441666666666665,13.833333333333334,24.4,0.5,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1610612754,2021,2020-21,True
