EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,TotalPoss,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyDefPoss,ShortMidRangeFGA,SelfOReb,LostBallTurnovers,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3FGM,Corner3FGA,Corner3Assists,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,OffThreePtRebounds,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted3s,Loose Ball Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,RecoveredBlocks,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,LongMidRangeAssists,FTDefRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Fg3aBlocked,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Charge Fouls,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,Clear Path Fouls,Corner3PctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,BlockedArc3,team_id,year,season,team_vs
101141-1626220-203497-203903-204060,1610612762,"Ersan Ilyasova, Royce O'Neale, Rudy Gobert, Jordan Clarkson, Joe Ingles","Ilyasova, O'Neale, Gobert, Clarkson, Ingles",101141-1626220-203497-203903-204060,UTA,179.0,2,5.0,6.0,11.0,,,,,1.0,88.49162011173185,14.6,17.666666666666668,14.6,17.666666666666668,3.0,,,,,,,,,2.0,2.0,,,,1.0,2.0,2.0,2.0,,8.0,8.0,,,,,,,,,,3.0,2.0,2.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,,2.0,2.0,1.0,,,8.0,,,,,0.5,1.0,,1.0,0.5,,1.0,,1.0,,0.5,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,0.5,1.0,1.0,0.5,,,,,,0.5,1.0,0.45485,,,,7.85,27.4,,,,,,2.0,,,,,,,,,,,,6.0,2.0,,,,1.0,,0.5,,,,,,,,,,,,,,1.0,,0.5,0.5,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-1628378-203903-204060,1610612762,"Ersan Ilyasova, Georges Niang, Donovan Mitchell, Jordan Clarkson, Joe Ingles","Ilyasova, Niang, Mitchell, Clarkson, Ingles",101141-1627777-1628378-203903-204060,UTA,54.0,1,3.0,3.0,6.0,,,,,1.0,160.0,7.333333333333333,10.666666666666666,7.333333333333333,10.666666666666666,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,5.0,4.0,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,,,5.0,,,,,1.0,1.0,,1.0,1.0,,1.25,,1.25,,0.5,,,1.0,1.0,,,1.0,,,,1.0,,,,,,0.5,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,0.503425,,,,18.2,27.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-1629744-203497-204060,1610612762,"Ersan Ilyasova, Georges Niang, Matt Thomas, Rudy Gobert, Joe Ingles","Ilyasova, Niang, Thomas, Gobert, Ingles",101141-1627777-1629744-203497-204060,UTA,318.0,1,11.0,11.0,22.0,1.0,,1.0,2.0,3.0,99.62264150943396,13.454545454545455,15.454545454545455,12.909090909090908,15.090909090909092,5.0,1.0,,1.0,1.0,1.0,,,,2.0,5.0,,,,1.0,1.0,2.0,6.0,5.0,13.0,12.0,1.0,,,,,,,,,,5.0,2.0,,,,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,4.0,5.0,,11.0,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,0.5714285714285714,,0.7222222222222222,,0.8571428571428571,,,0.3333333333333333,1.0,,0.6666666666666666,0.75,0.25,,,,1.0,0.14285714285714285,1.0,1.0,,,0.7142857142857143,0.4,0.4,,,,,,,1.0,0.4,0.5894428571428572,,,,,25.3,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,,,,,,1.0,,,,1.0,,,0.14285714285714285,,,,,1.0,,0.25,0.3333333333333333,,,,,,6.0,,,1.0,,,,0.5,,0.2222222222222222,0.5,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-1630235-203497-203903,1610612762,"Ersan Ilyasova, Georges Niang, Trent Forrest, Rudy Gobert, Jordan Clarkson","Ilyasova, Niang, Forrest, Gobert, Clarkson",101141-1627777-1630235-203497-203903,UTA,178.0,2,5.0,5.0,10.0,1.0,,,,1.0,80.89887640449437,15.0,20.6,14.8,18.6,3.0,-1.0,,1.0,,,,,,1.0,4.0,,,,,,1.0,4.0,2.0,5.0,6.0,,,,,,,,,,3.0,4.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,3.0,1.0,2.0,,5.0,,,,,1.0,0.25,,0.25,,,0.375,,0.5,,1.0,,,1.0,0.3333333333333333,,0.5,0.4,0.3333333333333333,,,,0.5,,,,,,1.0,0.25,0.25,1.0,,,,,,1.0,0.25,0.5472,,,,,24.625,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,0.2,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-1630235-203497-204060,1610612762,"Ersan Ilyasova, Georges Niang, Trent Forrest, Rudy Gobert, Joe Ingles","Ilyasova, Niang, Forrest, Gobert, Ingles",101141-1627777-1630235-203497-204060,UTA,111.0,1,4.0,4.0,8.0,,,,,,103.78378378378378,15.0,12.75,15.0,12.75,2.0,-4.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,,5.0,9.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,2.0,2.0,,,,5.0,,,,,,1.0,,1.0,0.3333333333333333,,0.625,,0.625,,0.25,0.3333333333333333,0.5,,1.0,,,1.0,,,,,,0.5,0.5,1.0,,0.25,0.25,1.0,1.0,,,,,,,0.75,1.0,0.4806125,,,,8.766666666666667,25.5,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-201144-203497-203903,1610612762,"Ersan Ilyasova, Georges Niang, Mike Conley, Rudy Gobert, Jordan Clarkson","Ilyasova, Niang, Conley, Gobert, Clarkson",101141-1627777-201144-203497-203903,UTA,575.0,1,19.0,19.0,38.0,2.0,1.0,,,2.0,95.16521739130434,17.94736842105263,12.31578947368421,16.105263157894736,12.31578947368421,10.0,2.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,9.0,1.0,,2.0,5.0,8.0,4.0,12.0,4.0,26.0,24.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,9.0,6.0,9.0,9.0,3.0,1.0,3.0,3.0,6.0,2.0,1.0,15.0,1.0,2.0,3.0,6.0,5.0,11.0,1.0,2.0,2.0,,2.0,3.0,6.0,4.0,,21.0,9.0,7.0,0.6,0.6,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.6666666666666666,0.55,0.5833333333333334,0.5909090909090909,0.6428571428571429,0.6,0.125,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.45454545454545453,1.0,,1.0,1.0,0.15,0.6666666666666666,1.0,0.5,0.1,0.45,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.75,0.3333333333333333,0.48040000000000005,,0.4285333333333334,0.34615384615384615,8.6625,24.766666666666666,0.3684210526315789,,1.0,,5.0,4.0,,,1.0,1.0,1.0,,0.5,0.625,0.3333333333333333,,0.19230769230769232,3.0,3.0,,,,,,0.15,1.0,3.0,1.0,,0.15,0.3333333333333333,0.3333333333333333,1.0,,4.0,,0.5,0.3333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,3.0,1.0,,1.0,1.0,,1.0,,1.0,0.047619047619047616,0.1111111111111111,1.0,0.5,0.5,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-201144-203903-204060,1610612762,"Ersan Ilyasova, Georges Niang, Mike Conley, Jordan Clarkson, Joe Ingles","Ilyasova, Niang, Conley, Clarkson, Ingles",101141-1627777-201144-203903-204060,UTA,143.0,1,5.0,4.0,9.0,,,,,1.0,90.62937062937063,16.6,15.0,14.4,15.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,2.0,2.0,1.0,2.0,,7.0,6.0,,1.0,,,,,,,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,1.0,,,1.0,3.0,1.0,1.0,1.0,7.0,,,0.5,0.5,1.0,0.5,,0.5,1.0,,0.875,,0.875,,0.5,,,1.0,,,,,,,,,,0.25,1.0,1.0,1.0,,0.25,1.0,1.0,1.0,,,,,,0.75,1.0,0.4685375,0.6063,,,4.0,23.95,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,0.25,,1.0,,,0.25,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-202711-203497-204060,1610612762,"Ersan Ilyasova, Georges Niang, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","Ilyasova, Niang, Bogdanovic, Gobert, Ingles",101141-1627777-202711-203497-204060,UTA,237.0,1,8.0,8.0,16.0,,,,1.0,1.0,97.21518987341771,13.875,15.75,13.125,15.75,4.0,13.0,,2.0,3.0,5.0,,,,2.0,2.0,,,,4.0,6.0,2.0,3.0,1.0,15.0,2.0,2.0,,,,,,,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,7.0,2.0,9.0,,,,,,,3.0,1.0,,11.0,,,0.25,0.3333333333333333,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.7777777777777778,,0.8333333333333334,,0.3333333333333333,0.16666666666666666,0.2,,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,0.5555555555555556,0.6,0.75,0.3333333333333333,,0.2222222222222222,1.0,1.0,0.5,,,,,,0.8888888888888888,1.0,0.5333777777777777,0.53645,,,3.5500000000000003,24.5,,1.0,1.0,2.0,4.0,6.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.26666666666666666,,1.0,,,,1.0,,0.1111111111111111,,1.0,,1.0,0.1111111111111111,,,,,,,,,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,,,1.0,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1627777-203497-203903-204060,1610612762,"Ersan Ilyasova, Georges Niang, Rudy Gobert, Jordan Clarkson, Joe Ingles","Ilyasova, Niang, Gobert, Clarkson, Ingles",101141-1627777-203497-203903-204060,UTA,587.0,3,23.0,22.0,45.0,,,,,4.0,110.39182282793867,13.173913043478262,12.909090909090908,13.130434782608695,12.090909090909092,10.0,7.0,12.0,1.0,,,,,,3.0,7.0,,2.0,4.0,2.0,6.0,5.0,11.0,6.0,25.0,18.0,,,1.0,3.0,3.0,5.0,4.0,15.0,,12.0,7.0,3.0,,,4.0,4.0,2.0,,12.0,,2.0,7.0,10.0,1.0,11.0,,4.0,2.0,2.0,1.0,5.0,4.0,6.0,,25.0,15.0,12.0,,,0.8,0.45454545454545453,0.6,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.5588235294117647,0.6875,0.625,0.75,0.6470588235294118,,,1.0,0.5833333333333334,,1.0,0.6428571428571429,0.1,,,0.5,1.0,,,,,,0.4117647058823529,0.42857142857142855,0.5,0.6666666666666666,,,,0.5,0.5,0.6470588235294118,0.42857142857142855,0.5039529411764706,,0.4942375,0.6,8.133333333333333,24.745454545454546,0.5217391304347826,,,,,4.0,,,2.0,1.0,2.0,,,,,,,8.0,6.0,,2.0,,0.6666666666666666,,0.35294117647058826,2.0,4.0,2.0,0.5,0.23529411764705882,0.5,0.5,1.0,,1.0,,0.16666666666666666,,2.0,,0.3333333333333333,0.3333333333333333,,3.0,1.0,,1.0,,,0.5,,,0.05555555555555555,0.14285714285714285,,,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,,2.0,,1.0,,,,,0.125,1.0,,,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1628378-1629671-202324-202711,1610612762,"Ersan Ilyasova, Donovan Mitchell, Miye Oni, Derrick Favors, Bojan Bogdanovic","Ilyasova, Mitchell, Oni, Favors, Bogdanovic",101141-1628378-1629671-202324-202711,UTA,234.0,2,8.0,7.0,15.0,,,,2.0,2.0,92.3076923076923,16.5,14.571428571428571,15.125,14.571428571428571,4.0,-8.0,,1.0,1.0,3.0,,,1.0,,2.0,1.0,,,1.0,4.0,,2.0,2.0,4.0,12.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,3.0,2.0,2.0,,4.0,,,,,,,,,0.25,,0.16666666666666666,,0.2857142857142857,,0.3333333333333333,0.25,0.3333333333333333,,,0.3333333333333333,1.0,0.5,0.2,0.5,,,1.0,0.5,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,,,,1.0,,,,,0.8333333333333334,,0.44821666666666665,0.59415,,,7.075,25.3,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1628378-1629714-202324-202711,1610612762,"Ersan Ilyasova, Donovan Mitchell, Jarrell Brantley, Derrick Favors, Bojan Bogdanovic","Ilyasova, Mitchell, Brantley, Favors, Bogdanovic",101141-1628378-1629714-202324-202711,UTA,446.0,2,16.0,15.0,31.0,1.0,1.0,,1.0,3.0,100.08968609865471,14.4375,14.333333333333334,14.125,13.533333333333333,7.0,7.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,2.0,3.0,4.0,3.0,9.0,5.0,20.0,13.0,,1.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,6.0,8.0,3.0,,1.0,2.0,3.0,2.0,1.0,8.0,,3.0,3.0,8.0,2.0,10.0,,2.0,1.0,1.0,1.0,4.0,6.0,5.0,,17.0,7.0,5.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,0.5769230769230769,0.8333333333333334,0.6666666666666666,0.875,0.6923076923076923,,,0.6666666666666666,0.5,,0.6,0.5454545454545454,0.2857142857142857,,,0.25,0.75,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,0.6153846153846154,0.375,0.375,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.8461538461538461,0.375,0.5019115384615385,,0.5271,0.35,8.55,25.822222222222223,0.3125,,,,3.0,4.0,,1.0,2.0,1.0,2.0,,1.5,1.5,,,0.15,,1.0,,1.0,,1.0,,0.07692307692307693,,1.0,,,0.07692307692307693,,,,,2.0,,0.3333333333333333,0.4,1.0,,1.0,1.0,,3.0,,,3.0,1.0,,,,0.5,0.2,0.5,,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-1629714-202711-203903-204060,1610612762,"Ersan Ilyasova, Jarrell Brantley, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","Ilyasova, Brantley, Bogdanovic, Clarkson, Ingles",101141-1629714-202711-203903-204060,UTA,96.0,1,4.0,3.0,7.0,,,,1.0,2.0,105.0,13.75,13.666666666666666,10.75,13.666666666666666,2.0,-2.0,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,0.5,1.0,,,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.48815,0.385,,,7.35,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
101141-202711-203497-203903-204060,1610612762,"Ersan Ilyasova, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson, Joe Ingles","Ilyasova, Bogdanovic, Gobert, Clarkson, Ingles",101141-202711-203497-203903-204060,UTA,11.0,1,,1.0,1.0,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1627777-1628378-1630235-202324,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Trent Forrest, Derrick Favors","O'Neale, Niang, Mitchell, Forrest, Favors",1626220-1627777-1628378-1630235-202324,UTA,142.0,1,4.0,5.0,9.0,,,,,,91.26760563380282,13.5,17.6,13.5,17.6,2.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,1.0,,9.0,6.0,,,3.0,3.0,1.0,1.0,,9.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,9.0,9.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.125,1.125,1.125,1.125,0.25,,,,1.0,,,1.0,,,,,,0.25,1.0,1.0,,0.25,0.25,1.0,1.0,,,0.25,1.0,0.25,1.0,0.5,1.0,0.4660375,,0.4660375,1.0,9.966666666666667,24.9,1.0,,,,,6.0,,,,,,,,,,,,4.0,1.0,,,,,,0.25,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1627777-1628378-202324-202711,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic","O'Neale, Niang, Mitchell, Favors, Bogdanovic",1626220-1627777-1628378-202324-202711,UTA,149.0,2,6.0,6.0,12.0,,,,,1.0,115.97315436241611,12.833333333333334,12.0,12.666666666666666,12.0,2.0,3.0,,2.0,3.0,3.0,,,,,,,,,4.0,5.0,1.0,2.0,,11.0,8.0,2.0,,,,,,,,,3.0,,,,,1.0,1.0,,,3.0,1.0,2.0,,2.0,2.0,4.0,,1.0,,,1.0,1.0,,,,7.0,,,,,1.0,0.5,,0.5,0.8,,0.7857142857142857,,0.7857142857142857,,0.2857142857142857,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,0.42857142857142855,1.0,1.0,,,,,,,,,,,,0.7142857142857143,,0.55065,0.4495,,,3.6799999999999997,23.7,,2.0,2.0,2.0,4.0,8.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,,2.0,1.0,1.0,1.0,,0.5,0.2857142857142857,1.0,2.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,1.0,,1.0,,1.0,,0.5,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1627777-1628378-202324-203903,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Jordan Clarkson","O'Neale, Niang, Mitchell, Favors, Clarkson",1626220-1627777-1628378-202324-203903,UTA,1216.0,12,41.0,40.0,81.0,4.0,3.0,,3.0,4.0,95.92105263157895,14.585365853658537,15.45,13.24390243902439,15.15,20.0,3.0,8.0,7.0,3.0,4.0,1.0,1.0,3.0,5.0,16.0,3.0,2.0,2.0,10.0,20.0,6.0,18.0,9.0,47.0,44.0,4.0,3.0,1.0,3.0,2.0,2.0,5.0,13.0,12.0,12.0,16.0,5.0,1.0,6.0,4.0,10.0,3.0,2.0,24.0,4.0,4.0,9.0,13.0,5.0,18.0,1.0,1.0,,2.0,4.0,10.0,10.0,9.0,,39.0,13.0,8.0,0.6,0.6,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.8,0.5595238095238095,0.9285714285714286,0.47368421052631576,0.05,0.25,0.25,0.75,0.4,1.0,0.8125,0.22727272727272727,1.0,,0.8,1.0,0.10526315789473684,0.75,1.0,0.6666666666666666,0.07894736842105263,0.42105263157894735,0.3125,0.3125,0.6,0.42857142857142855,0.2,1.0,0.4,1.0,0.5789473684210527,0.3125,0.5059407894736843,0.49168,0.47515999999999997,0.2765957446808511,8.49,25.73888888888889,0.1951219512195122,,,1.0,8.0,8.0,,1.0,2.0,1.0,2.0,0.25,0.5714285714285714,0.5714285714285714,,,0.1702127659574468,7.0,13.0,2.0,1.0,0.42857142857142855,0.6,0.09523809523809523,0.34210526315789475,1.0,2.0,1.0,1.0,0.05263157894736842,0.5,0.5,1.0,,1.0,,0.08333333333333333,0.09090909090909091,6.0,3.0,0.46153846153846156,0.46153846153846156,0.5,6.0,,3.0,3.0,1.0,,,1.0,0.5,0.09523809523809523,0.13043478260869565,1.0,0.3333333333333333,0.3333333333333333,1.0,0.05263157894736842,,1.0,,,,2.0,2.0,,1.0,,,1.0,,0.6666666666666666,,1.0,,0.6666666666666666,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
