EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,FtPoints,Corner3Assists,Steals,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,Fg3aBlocked,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,Fg2aBlocked,Charge Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,ShortMidRangeFGM,PtsPutbacks,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,BlockedLongMidRange,Travels,Blocked3s,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1626145-1628415-1628960-1629001-202685,1610612763,"Tyus Jones, Dillon Brooks, Grayson Allen, De'Anthony Melton, Jonas Valanciunas","Jones, Brooks, Allen, Melton, Valanciunas",1626145-1628415-1628960-1629001-202685,MEM,155.0,1,3.0,2.0,5.0,6.0,11,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,0.6666666666666666,1.0,0.75,0.5,1.0,1.0,102.19354838709677,11.4,16.333333333333332,11.4,14.666666666666666,0.6,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5,0.5,1.0,1.0,0.5,0.60384,1.6666666666666667,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628415-1628960-1630214-1630217,1610612763,"Tyus Jones, Dillon Brooks, Grayson Allen, Xavier Tillman, Desmond Bane","Jones, Brooks, Allen, Tillman, Bane",1626145-1628415-1628960-1630214-1630217,MEM,99.0,1,2.0,,3.0,4.0,7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,2.0,2.0,,,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6666666666666666,,0.6666666666666666,1.0,0.5,,101.81818181818183,15.0,13.5,15.0,12.75,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.4918166666666666,4.3,25.5,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,1.0,0.5,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4918166666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628415-1628991-1629001-1630217,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Desmond Bane","Jones, Brooks, Jackson Jr., Melton, Bane",1626145-1628415-1628991-1629001-1630217,MEM,71.0,1,1.0,-2.0,4.0,3.0,7,,2.0,,,,4.0,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,141.9718309859155,11.75,8.0,11.75,8.0,0.5,,,,,,,,0.5,,0.580375,3.275,,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,1.0,1.0,0.7785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628415-1628991-1629001-203937,1610612763,"Tyus Jones, Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Kyle Anderson","Jones, Brooks, Jackson Jr., Melton, Anderson",1626145-1628415-1628991-1629001-203937,MEM,300.0,2,5.0,-6.0,10.0,11.0,21,,2.0,,1.0,,3.0,2.0,3.0,7.0,13.0,,6.0,1.0,,,2.0,2.0,,,6.0,,3.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,7.0,,,1.0,0.6666666666666666,0.6666666666666666,,0.5,0.5,0.5,1.0,,1.0,1.0,1.0,,100.8,14.3,14.272727272727273,14.3,14.272727272727273,0.3333333333333333,,,,0.16666666666666666,,,,0.8333333333333334,,0.54445,3.533333333333333,24.333333333333332,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,0.16666666666666666,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,0.5,0.3333333333333333,0.25,1.0,,1.0,0.7286,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628415-1629001-202685-203937,1610612763,"Tyus Jones, Dillon Brooks, De'Anthony Melton, Jonas Valanciunas, Kyle Anderson","Jones, Brooks, Melton, Valanciunas, Anderson",1626145-1628415-1629001-202685-203937,MEM,82.0,2,1.0,2.0,3.0,2.0,5,,1.0,,,,1.0,,,3.0,1.0,,,,,,,,,,,,2.0,2.0,2.0,,1.0,,,,3.0,,,,,,,,0.75,,1.0,,1.0,,1.0,,87.80487804878048,13.333333333333334,21.0,13.333333333333334,21.0,1.0,,,,,,,,1.0,,0.5338,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628960-1628991-1629001-1630214,1610612763,"Tyus Jones, Grayson Allen, Jaren Jackson Jr., De'Anthony Melton, Xavier Tillman","Jones, Allen, Jackson Jr., Melton, Tillman",1626145-1628960-1628991-1629001-1630214,MEM,201.0,1,3.0,9.0,7.0,7.0,14,2.0,2.0,1.0,7.0,2.0,2.0,1.0,7.0,9.0,,2.0,,7.0,1.0,1.0,,1.0,,1.0,2.0,,4.0,4.0,9.0,,,1.0,1.0,1.0,7.0,0.5,0.5,,0.14285714285714285,0.14285714285714285,1.0,0.3888888888888889,0.45,0.7777777777777778,1.0,,0.8,1.0,1.0,,100.29850746268656,17.428571428571427,11.285714285714286,13.142857142857142,9.571428571428571,0.2222222222222222,1.0,1.0,0.5,0.7777777777777778,0.14285714285714285,0.16666666666666666,,1.0,0.14285714285714285,0.52315,2.1,25.942857142857143,3.0,4.0,2.0,2.0,,,3.0,2.0,2.0,,3.0,4.0,,1.0,4.0,3.0,,1.0,0.4,0.4,1.0,,0.4,1.0,0.6,,0.49233000000000005,0.4444444444444444,0.42857142857142855,4.0,1.0,1.0,,5.0,1.0,1.0,2.0,3.0,0.5,,0.8333333333333334,,,0.3333333333333333,0.406425,,,2.0,,1.0,,,1.0,,,2.0,1.0,1.0,,,,,0.1,0.3333333333333333,,,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628960-1628991-1629001-202685,1610612763,"Tyus Jones, Grayson Allen, Jaren Jackson Jr., De'Anthony Melton, Jonas Valanciunas","Jones, Allen, Jackson Jr., Melton, Valanciunas",1626145-1628960-1628991-1629001-202685,MEM,218.0,1,4.0,-6.0,7.0,8.0,15,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,8.0,14.0,4.0,,3.0,1.0,2.0,,2.0,,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,,8.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.5714285714285714,0.5,,1.0,0.5,,,1.0,99.08256880733946,13.571428571428571,15.375,13.571428571428571,15.375,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.5402833333333333,2.8000000000000003,25.633333333333336,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,0.14285714285714285,0.25,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628960-1628991-1629001-203937,1610612763,"Tyus Jones, Grayson Allen, Jaren Jackson Jr., De'Anthony Melton, Kyle Anderson","Jones, Allen, Jackson Jr., Melton, Anderson",1626145-1628960-1628991-1629001-203937,MEM,158.0,2,3.0,-5.0,5.0,5.0,10,1.0,1.0,,1.0,1.0,3.0,,1.0,2.0,7.0,,,1.0,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,0.3333333333333333,0.25,0.25,0.25,0.5,0.2,0.2857142857142857,,1.0,,91.13924050632912,15.6,16.0,15.6,11.6,0.25,1.0,1.0,,0.25,,,,0.5,,0.5423625,5.733333333333333,26.1,,,,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628960-1629001-1630214-1630217,1610612763,"Tyus Jones, Grayson Allen, De'Anthony Melton, Xavier Tillman, Desmond Bane","Jones, Allen, Melton, Tillman, Bane",1626145-1628960-1629001-1630214-1630217,MEM,108.0,1,2.0,1.0,3.0,4.0,7,,,1.0,1.0,,1.0,2.0,2.0,6.0,5.0,,3.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,2.0,2.0,,,,,,6.0,,,0.5,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,93.33333333333333,19.0,12.75,19.0,12.75,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.44081666666666663,5.5,25.75,3.0,4.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,6.0,,,6.0,3.0,1.0,,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,0.44081666666666663,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
1626145-1628960-1629001-1630214-202685,1610612763,"Tyus Jones, Grayson Allen, De'Anthony Melton, Xavier Tillman, Jonas Valanciunas","Jones, Allen, Melton, Tillman, Valanciunas",1626145-1628960-1629001-1630214-202685,MEM,29.0,1,,,1.0,1.0,2,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,99.3103448275862,6.0,23.0,6.0,23.0,,,,,,,,,,,0.4576,7.2,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,True
