EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,DefFTReboundPct,SecondsPlayed,Minutes,OffPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,FTOffRebounds,LostBallSteals,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,OffArc3ReboundPct,SelfORebPct,Corner3PctAssisted,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,BlockingFouls,Charge Fouls,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101138-101183-1718-1891-202340,1610612738,"Brandon Bass, Shavlik Randolph, Paul Pierce, Jason Terry, Avery Bradley","Bass, Randolph, Pierce, Terry, Bradley",101138-101183-1718-1891-202340,BOS,1,1.0,1.0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201145-201584,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Jeff Green, Courtney Lee","Bass, Pierce, Terry, Green, Lee",101138-1718-1891-201145-201584,BOS,1,2.0,1.0,3,1.0,1.0,1.0,1.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.5,75.78947368421053,27.0,15.0,27.0,15.0,1.0,1.0,1.0,1.0,0.7075,1.0,1.0,0.25,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201145-201944,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Jeff Green, Terrence Williams","Bass, Pierce, Terry, Green, Williams",101138-1718-1891-201145-201944,BOS,2,20.0,8.0,41,1.0,8.0,8.0,1.0,652.0,11.0,21.0,2.0,3.0,5.0,11.0,,19.0,18.0,,9.0,6.0,3.0,6.0,1.0,,,,19.0,9.0,0.45454545454545453,0.59375,0.59375,0.5,90.5521472392638,15.80952380952381,16.0,15.80952380952381,15.45,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.47888125,,,0.47368421052631576,7.845454545454545,1.0,10.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,5.0,3.0,7.0,1.0,2.0,4.0,6.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,0.4,0.4,0.6666666666666666,0.6,0.5,0.6,0.42857142857142855,0.5,0.3125,0.5,0.3333333333333333,0.8333333333333334,0.5833333333333334,0.5,0.75,1.0,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,0.125,0.5,0.5,0.0625,1.0,1.0,0.25,0.5,0.5,1.0,0.2222222222222222,0.5,0.1111111111111111,1.0,0.1111111111111111,0.5,0.4683333333333333,24.759999999999998,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201145-202340,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Jeff Green, Avery Bradley","Bass, Pierce, Terry, Green, Bradley",101138-1718-1891-201145-202340,BOS,5,54.0,19.0,108,1.0,19.0,24.0,0.5,1945.0,32.0,54.0,7.0,10.0,18.0,32.0,10.0,46.0,70.0,3.0,7.0,24.0,6.0,16.0,14.0,12.0,,6.0,42.0,7.0,0.5625,0.4186046511627907,0.46938775510204084,0.875,79.95886889460155,17.62962962962963,18.38888888888889,16.925925925925927,17.444444444444443,0.23255813953488372,0.7,0.875,0.4883720930232558,0.4916848837209302,0.12244897959183673,0.15789473684210525,0.15217391304347827,10.340625,-24.0,4.0,,,6.0,10.0,5.0,12.0,,4.0,,,,7.0,,,11.0,2.0,2.0,,,12.0,,,7.0,,6.0,,6.0,,3.0,1.0,12.0,7.0,11.0,,,7.0,2.0,4.0,5.0,11.0,,1.0,2.0,2.0,2.0,2.0,4.0,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.2558139534883721,0.6363636363636364,0.6470588235294118,0.875,0.72,0.8,0.8333333333333334,1.0,0.42857142857142855,0.23255813953488372,0.6,0.6666666666666666,0.16666666666666666,0.27906976744186046,0.4166666666666667,0.4166666666666667,0.09302325581395349,,,0.16279069767441862,,,,,,,,,,0.4067,24.6,0.07407407407407407,4.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,0.09375,0.2,0.1,0.21428571428571427,0.2,0.20833333333333334,0.6666666666666666,0.14285714285714285,0.5,0.8333333333333334,0.3333333333333333,0.5,0.4,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201145-202348,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Jeff Green, Jordan Crawford","Bass, Pierce, Terry, Green, Crawford",101138-1718-1891-201145-202348,BOS,3,14.0,7.0,28,,4.0,6.0,,420.0,7.0,14.0,3.0,6.0,4.0,9.0,3.0,20.0,16.0,2.0,12.0,8.0,2.0,3.0,4.0,3.0,1.0,1.0,15.0,12.0,0.4444444444444444,0.6071428571428571,0.6666666666666666,0.6666666666666666,96.0,13.714285714285714,16.285714285714285,12.928571428571429,16.285714285714285,0.42857142857142855,0.5,0.6,0.7857142857142857,0.5110653846153845,0.07142857142857142,0.1111111111111111,0.6,4.911111111111111,4.0,8.0,2.0,4.0,1.0,2.0,,1.0,,,,,3.0,5.0,3.0,3.0,5.0,2.0,5.0,2.0,3.0,,6.0,3.0,4.0,3.0,,2.0,2.0,2.0,,,6.0,,4.0,1.0,,1.0,,,1.0,1.0,,,2.0,2.0,1.0,2.0,8.0,,,0.6666666666666666,0.6,0.6666666666666666,0.75,0.4,0.625,0.35714285714285715,1.0,0.6666666666666666,,0.6666666666666666,0.5,,,,0.14285714285714285,0.5,1.0,,0.07142857142857142,,,,,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.5,0.5,,,0.375,0.75,0.51031875,31.7,0.5714285714285714,2.0,,5.0,2.0,,,1.0,2.0,,,,,,,1.0,,1.25,0.2222222222222222,0.16666666666666666,0.5,0.2,,0.16666666666666666,,,,1.0,0.6666666666666666,0.5,,0.25,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.49835,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201145-708,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Jeff Green, Kevin Garnett","Bass, Pierce, Terry, Green, Garnett",101138-1718-1891-201145-708,BOS,5,54.0,7.0,109,1.0,21.0,23.0,1.0,1755.0,29.0,55.0,9.0,9.0,14.0,26.0,15.0,64.0,54.0,10.0,40.0,14.0,4.0,10.0,14.0,17.0,1.0,5.0,59.0,40.0,0.5384615384615384,0.6282051282051282,0.6847826086956522,0.6964285714285714,89.43589743589743,15.236363636363636,16.98148148148148,14.636363636363637,16.537037037037038,0.23076923076923078,1.0,1.0,0.5641025641025641,0.5008935897435897,0.11627906976744186,0.16666666666666666,0.625,9.742307692307692,10.0,33.0,5.0,5.0,2.0,6.0,3.0,11.0,2.0,2.0,2.0,2.0,5.0,11.0,7.0,7.0,13.0,6.0,14.0,6.0,9.0,14.0,18.0,3.0,11.0,5.0,7.0,6.0,13.0,4.0,5.0,1.0,32.0,5.0,15.0,4.0,3.0,5.0,4.0,7.0,1.0,12.0,8.0,2.0,1.0,1.0,1.0,1.0,33.0,0.5,0.5,0.8571428571428571,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.6521739130434783,0.3333333333333333,0.4166666666666667,0.8823529411764706,0.8333333333333334,0.8695652173913043,0.8,0.8,1.0,0.5555555555555556,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.5,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.05128205128205128,1.0,1.0,0.28205128205128205,0.45454545454545453,0.45454545454545453,0.8,0.21739130434782608,1.0,0.08695652173913043,1.0,0.30434782608695654,0.45454545454545453,0.4995086956521739,24.72307692307692,0.6,3.0,2.0,5.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,1.0,,0.8333333333333334,,,,0.08333333333333333,0.16666666666666666,0.1111111111111111,,0.125,,1.0,0.9,1.0,0.3333333333333333,0.078125,,,1.0,2.0,4.0,,,1.0,2.0,,,,1.0,3.0,,3.0,0.5,,0.75,,,,,1.0,0.5,0.5714285714285714,0.54255,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.05555555555555555,1.0,1.0,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201944-202340,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Terrence Williams, Avery Bradley","Bass, Pierce, Terry, Williams, Bradley",101138-1718-1891-201944-202340,BOS,1,7.0,7.0,13,,2.0,2.0,,176.0,3.0,6.0,,,2.0,2.0,,10.0,5.0,,10.0,2.0,,2.0,,,,,10.0,10.0,1.0,1.0,1.0,1.0,106.36363636363637,14.166666666666666,13.0,14.166666666666666,12.571428571428571,,,,0.6,0.46264000000000005,,,1.0,17.1,5.0,6.0,,,,,2.0,2.0,,,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,,3.0,2.0,1.0,2.0,3.0,2.0,,,8.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,6.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,1.0,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,0.4,1.0,1.0,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,0.6,0.6666666666666666,0.46264000000000005,25.900000000000002,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,0.5,,,0.5,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-201944-708,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Terrence Williams, Kevin Garnett","Bass, Pierce, Terry, Williams, Garnett",101138-1718-1891-201944-708,BOS,2,10.0,2.0,21,,8.0,10.0,,363.0,6.0,11.0,,2.0,1.0,5.0,1.0,6.0,4.0,,3.0,,1.0,2.0,3.0,2.0,,1.0,6.0,3.0,0.2,0.2777777777777778,0.3,0.5,83.30578512396694,14.636363636363637,20.2,13.272727272727273,20.0,0.2222222222222222,,,0.6666666666666666,0.46424444444444446,0.1,0.16666666666666666,0.5,12.540000000000001,2.0,4.0,,1.0,,,1.0,3.0,,2.0,,1.0,1.0,2.0,1.0,1.0,4.0,,1.0,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,4.0,4.0,,,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,4.0,1.0,1.0,1.0,0.25,0.5,0.25,,0.5,0.4444444444444444,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.5,0.5418666666666666,23.975,0.36363636363636365,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.2,0.5,,0.25,0.3333333333333333,0.2857142857142857,0.5,,0.5,,0.75,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.46975,,,,,,,,,,,,1.0,0.5,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-202340-202348,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Avery Bradley, Jordan Crawford","Bass, Pierce, Terry, Bradley, Crawford",101138-1718-1891-202340-202348,BOS,1,1.0,1.0,3,,,,,40.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,108.0,17.0,6.0,17.0,5.0,,,,1.0,0.3546,,,,,-2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
101138-1718-1891-202340-708,1610612738,"Brandon Bass, Paul Pierce, Jason Terry, Avery Bradley, Kevin Garnett","Bass, Pierce, Terry, Bradley, Garnett",101138-1718-1891-202340-708,BOS,1,4.0,,7,1.0,2.0,3.0,1.0,106.0,2.0,3.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,2.0,,,,,,,3.0,,1.0,0.625,0.625,,95.09433962264151,19.0,12.25,18.333333333333332,12.0,0.25,1.0,1.0,1.0,0.5513125,,,,2.4,3.0,,,,,,,,,1.0,,,1.0,2.0,,1.0,3.0,,,,,,3.0,,2.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.75,,1.0,,1.0,,,,,,,,,,,,0.25,,,0.5,0.5,0.5,1.0,,,,,,0.5,,24.400000000000002,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,0.5,0.5,,,1.0,,1.0,,,0.4,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,False
