EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,PtsUnassisted2s,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PtsUnassisted3s,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Loose Ball Fouls,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,DefCorner3ReboundPct,BlockingFouls,Offensive Fouls Drawn,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveMakes,HeaveAttempts,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls,Travels,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
101109-200780-203143-2546-2747,1610612752,"Raymond Felton, Solomon Jones, Pablo Prigioni, Carmelo Anthony, JR Smith","Felton, Jones, Prigioni, Anthony, Smith",101109-200780-203143-2546-2747,NYK,149.0,2,2.0,5.0,5.0,4.0,,,9.0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,1.0,8.0,3.0,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,3.0,3.0,,,2.0,1.0,,8.0,,,,0.5,0.5,1.0,0.5,,0.5,1.0,,0.875,,0.875,,0.5,,86.97986577181207,15.6,17.75,15.6,17.75,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,0.75,0.5,0.4569,,,12.9,25.45,,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,0.25,,,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200780-2546-2747-467,1610612752,"Raymond Felton, Solomon Jones, Carmelo Anthony, JR Smith, Jason Kidd","Felton, Jones, Anthony, Smith, Kidd",101109-200780-2546-2747-467,NYK,189.0,1,3.0,-6.0,5.0,6.0,,3.0,11.0,2.0,3.0,,,,1.0,,,2.0,4.0,,1.0,,4.0,10.0,,,,,,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,,,2.0,,,,0.5,1.0,,,,,0.5,,0.4,,0.4,,0.2,0.5,83.80952380952381,15.2,18.833333333333332,15.2,16.166666666666668,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,,,,0.8,,0.625,,,6.4,25.7,,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,1.0,1.0,0.5,,0.3333333333333333,,,,,,,0.2,0.6264,0.5,,,,1.0,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-203142-203143,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Chris Copeland, Pablo Prigioni","Felton, Shumpert, Martin, Copeland, Prigioni",101109-202697-2030-203142-203143,NYK,733.0,1,12.0,,20.0,20.0,,,40.0,2.0,3.0,,,3.0,4.0,,,4.0,12.0,4.0,6.0,2.0,22.0,22.0,,,,,,,4.0,9.0,4.0,3.0,2.0,3.0,5.0,2.0,,13.0,1.0,9.0,13.0,2.0,5.0,6.0,2.0,,15.0,,,,0.5,1.0,0.75,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,0.5555555555555556,,0.5789473684210527,,0.3333333333333333,1.0,78.58117326057298,19.3,17.35,18.6,16.45,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.75,0.75,0.6666666666666666,,,,,0.5,0.75,0.48222499999999996,,,13.066666666666668,24.266666666666666,,7.0,3.0,,3.0,0.7777777777777778,0.7272727272727273,0.8571428571428571,3.0,1.0,2.0,7.0,2.0,3.0,7.0,1.0,4.0,1.0,4.0,,,0.6666666666666666,0.875,0.875,0.5,0.5,0.4,0.3333333333333333,0.5,0.1111111111111111,0.5,0.5,1.0,0.3888888888888889,0.49405,0.3181818181818182,,,2.0,5.0,,,,4.0,,,1.0,0.05263157894736842,0.07692307692307693,1.0,3.0,1.0,2.0,0.5,0.6666666666666666,0.14285714285714285,0.14285714285714285,,3.0,1.0,0.6,2.0,2.0,1.0,2.0,,1.0,,4.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,1.0,0.1111111111111111,0.5,0.5,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,,,1.0,,0.25,1.0,,2.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-203142-703,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Chris Copeland, Kurt Thomas","Felton, Shumpert, Martin, Copeland, Thomas",101109-202697-2030-203142-703,NYK,1096.0,2,18.0,-13.0,32.0,33.0,,,65.0,5.0,7.0,,,2.0,6.0,,,11.0,21.0,2.0,7.0,1.0,29.0,42.0,,,,,,,12.0,3.0,6.0,2.0,6.0,1.0,7.0,1.0,4.0,15.0,,10.0,12.0,1.0,6.0,5.0,3.0,,29.0,,,,0.5454545454545454,0.5454545454545454,0.5,0.2857142857142857,,0.2857142857142857,0.5238095238095238,,0.5,,0.5,,0.25,,85.4014598540146,16.4375,17.272727272727273,16.3125,17.0,0.25,0.7142857142857143,0.8333333333333334,0.8,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,,,,,0.5,0.3333333333333333,0.49065357142857147,,,9.766666666666666,25.485714285714288,,7.0,3.0,1.0,3.0,0.7777777777777778,0.7142857142857143,1.0,1.0,2.0,5.0,9.0,,,,1.0,1.0,3.0,2.0,,,,,,0.1,0.6,0.13333333333333333,0.2,0.5,0.17857142857142858,0.4,0.4,0.5,0.32142857142857145,,,1.0,,1.0,5.0,,0.047619047619047616,0.14285714285714285,10.0,1.0,,2.0,0.06896551724137931,0.09090909090909091,4.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,,4.0,2.0,0.8,,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.2,,,,1.0,1.0,0.07142857142857142,0.25,0.03571428571428571,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-203143-2546,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Pablo Prigioni, Carmelo Anthony","Felton, Shumpert, Martin, Prigioni, Anthony",101109-202697-2030-203143-2546,NYK,4676.0,8,78.0,-21.0,141.0,141.0,5.0,7.0,282.0,32.0,43.0,1.0,1.0,9.0,26.0,1.0,2.0,47.0,79.0,13.0,34.0,24.0,157.0,178.0,1.0,3.0,1.0,2.0,5.0,10.0,38.0,30.0,26.0,9.0,19.0,10.0,29.0,6.0,15.0,68.0,2.0,46.0,58.0,9.0,19.0,46.0,39.0,2.0,142.0,10.0,5.0,1.0,0.40425531914893614,0.4222222222222222,0.7692307692307693,0.38235294117647056,0.5,0.38235294117647056,0.5949367088607594,0.3333333333333333,0.588495575221239,0.5,0.6085271317829457,0.625,0.3008849557522124,1.0,86.84345594525234,16.333333333333332,16.829787234042552,15.72340425531915,16.085106382978722,0.3805309734513274,0.7441860465116279,0.8,0.46875,0.23008849557522124,0.34615384615384615,0.34615384615384615,0.6666666666666666,0.2,1.0,0.4,0.5,0.6814159292035398,0.34615384615384615,0.5344845132743362,0.53771,0.06369426751592357,7.51012658227848,25.123529411764707,0.03546099290780142,25.0,3.0,,3.0,0.8064516129032258,0.7586206896551724,1.0,11.0,6.0,16.0,20.0,6.0,8.0,15.0,3.0,7.0,19.0,12.0,,1.0,0.75,0.75,0.75,0.22580645161290322,0.7037037037037037,0.21153846153846154,0.09090909090909091,0.7142857142857143,0.1415929203539823,0.375,0.4,0.5,0.17699115044247787,0.5598857142857143,0.09554140127388536,4.0,3.0,9.0,29.0,,0.05063291139240506,0.06976744186046512,56.0,12.0,6.0,21.0,0.16535433070866143,0.22580645161290322,9.0,9.0,3.0,2.0,0.5454545454545454,0.6666666666666666,0.45,0.45,,20.0,11.0,0.6896551724137931,5.0,6.0,4.0,8.0,,,3.0,4.0,4.0,1.0,4.0,2.0,6.0,9.0,2.0,7.0,0.0625,0.19047619047619047,0.2,0.4,0.23529411764705882,,0.75,0.041666666666666664,0.1111111111111111,0.07079646017699115,0.5,0.5,1.0,0.75,0.8333333333333334,,0.6666666666666666,1.0,2.0,,,,,,,,0.4,,,1.0,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,0.14285714285714285,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-203143-2747,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Pablo Prigioni, JR Smith","Felton, Shumpert, Martin, Prigioni, Smith",101109-202697-2030-203143-2747,NYK,272.0,1,5.0,,8.0,8.0,,,16.0,,,,,1.0,3.0,,,1.0,2.0,1.0,4.0,,5.0,5.0,,,,,,,,,3.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,,,5.0,,,,,,,0.25,,0.25,0.5,,0.4166666666666667,,0.4166666666666667,,0.6666666666666666,,84.70588235294117,15.375,18.625,15.375,18.625,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.3333333333333333,0.5107499999999999,,,4.45,24.575,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,3.0,,,,,,,,1.0,,,1.0,0.3333333333333333,0.5,0.5,,,,,,,1.0,2.0,,,,2.0,,,,,,,3.0,,1.0,,1.0,,,,1.0,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2199-2747,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Tyson Chandler, JR Smith","Felton, Shumpert, Martin, Chandler, Smith",101109-202697-2030-2199-2747,NYK,217.0,2,4.0,-5.0,5.0,7.0,2.0,1.0,12.0,,,,,,2.0,,,,1.0,1.0,3.0,,3.0,8.0,,,1.0,1.0,,3.0,,3.0,2.0,,,1.0,1.0,,,3.0,,2.0,2.0,1.0,2.0,1.0,,,3.0,3.0,2.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.375,1.5,0.375,1.5,0.75,,79.63133640552995,21.8,15.428571428571429,21.8,13.571428571428571,,,,,0.5,,,,,,,,0.75,,0.5320875,0.6162,1.0,19.5,24.666666666666668,0.4,1.0,,,,0.5,0.6666666666666666,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,0.25,,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2405-2747,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Amar'e Stoudemire, JR Smith","Felton, Shumpert, Martin, Stoudemire, Smith",101109-202697-2030-2405-2747,NYK,33.0,1,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,3.0,1.0,1.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,,,87.27272727272727,17.0,16.0,17.0,16.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.6913,0.6913,1.0,1.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2546-2747,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Carmelo Anthony, JR Smith","Felton, Shumpert, Martin, Anthony, Smith",101109-202697-2030-2546-2747,NYK,2601.0,10,43.0,-8.0,80.0,81.0,26.0,15.0,161.0,22.0,29.0,4.0,4.0,6.0,17.0,,4.0,25.0,46.0,6.0,18.0,19.0,87.0,95.0,5.0,10.0,,5.0,13.0,23.0,26.0,9.0,17.0,6.0,13.0,3.0,16.0,3.0,11.0,35.0,2.0,28.0,42.0,7.0,16.0,19.0,22.0,5.0,68.0,23.0,26.0,5.0,0.52,0.65,0.5,0.3333333333333333,,0.3333333333333333,0.5434782608695652,0.5,0.53125,0.3333333333333333,0.5878378378378378,0.5227272727272727,0.28125,0.5,89.13494809688581,15.0375,17.25925925925926,14.2875,16.703703703703702,0.453125,0.7586206896551724,0.7586206896551724,0.5,0.265625,0.35294117647058826,0.35294117647058826,0.5,0.26666666666666666,1.0,0.26666666666666666,,0.734375,0.35294117647058826,0.563003125,0.5231133333333333,0.26436781609195403,6.397826086956522,24.922222222222224,0.325,16.0,2.0,1.0,2.0,0.64,0.7222222222222222,0.875,12.0,,5.0,12.0,6.0,8.0,19.0,,8.0,10.0,14.0,,1.0,0.75,0.75,0.7916666666666666,0.38095238095238093,0.9090909090909091,0.42424242424242425,0.3333333333333333,0.8571428571428571,0.078125,,,,0.1875,0.58306875,0.21839080459770116,1.0,3.0,6.0,18.0,7.0,0.021739130434782608,,24.0,5.0,2.0,7.0,0.10144927536231885,0.13725490196078433,3.0,9.0,1.0,1.0,0.36363636363636365,0.5,0.25,0.25,1.0,12.0,7.0,0.6666666666666666,6.0,8.0,,1.0,1.0,2.0,4.0,10.0,,2.0,6.0,1.0,3.0,5.0,1.0,2.0,0.2,0.5,0.42857142857142855,0.4,0.45454545454545453,1.0,0.8333333333333334,0.03125,0.6666666666666666,0.015625,,,,0.8,0.75,0.1,1.0,1.0,2.0,,1.0,1.0,1.0,,,0.5,,0.1,1.0,,,2.0,,,1.0,1.0,,,,,0.06666666666666667,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2747-703,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, JR Smith, Kurt Thomas","Felton, Shumpert, Martin, Smith, Thomas",101109-202697-2030-2747-703,NYK,245.0,2,4.0,2.0,9.0,11.0,,,20.0,,2.0,,,1.0,2.0,,,,3.0,1.0,2.0,5.0,8.0,6.0,,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,7.0,8.0,,1.0,7.0,6.0,,8.0,,,,,,1.0,0.5,,0.5,,,0.3,,0.5,,0.4,,117.55102040816327,9.88888888888889,14.181818181818182,9.555555555555555,12.909090909090908,0.4,,,,0.4,0.5,0.5,1.0,,,,,0.8,0.5,0.5515,,,6.233333333333333,25.3,,5.0,,,,0.7142857142857143,0.7777777777777778,1.0,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,0.3333333333333333,1.0,0.25,,1.0,,,,,0.2,0.6508,,,,1.0,2.0,,,,,,,3.0,0.375,0.5,,,,,0.75,,,,,1.0,1.0,0.5,,1.0,,,,,,,,,,1.0,,,1.0,,,,0.5,,,,,0.25,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-2747-948,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, JR Smith, Marcus Camby","Felton, Shumpert, Martin, Smith, Camby",101109-202697-2030-2747-948,NYK,45.0,1,1.0,4.0,2.0,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,,1.0,,1.0,2.0,2.0,,1.0,,4.0,,2.0,2.0,,1.0,,4.0,4.0,,1.0,,2.0,,2.0,,2.0,4.0,,,1.0,,,1.0,1.0,,2.0,4.0,2.0,,1.0,1.0,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,,96.0,16.0,13.0,13.0,13.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.6666666666666666,1.0,0.3333333333333333,,1.0,,0.7086166666666666,0.7086166666666666,1.0,0.9,25.5,1.0,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-2030-467-703,1610612752,"Raymond Felton, Iman Shumpert, Kenyon Martin, Jason Kidd, Kurt Thomas","Felton, Shumpert, Martin, Kidd, Thomas",101109-202697-2030-467-703,NYK,187.0,1,3.0,7.0,6.0,5.0,,,11.0,2.0,3.0,,,,,,,4.0,6.0,,1.0,1.0,9.0,2.0,,,,,,,4.0,,,,2.0,,2.0,,1.0,4.0,,3.0,5.0,,,1.0,1.0,,4.0,,,,0.5,1.0,,,,,0.6666666666666666,,0.5714285714285714,,0.6428571428571429,,0.14285714285714285,,84.70588235294117,14.833333333333334,19.6,14.666666666666666,19.6,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.5714285714285714,,0.5574142857142858,,,5.916666666666667,23.8,,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,,1.0,1.0,2.0,,,1.0,1.0,1.25,0.5,1.0,0.6666666666666666,,1.0,0.2857142857142857,0.5,1.0,,0.14285714285714285,0.6585,0.5555555555555556,1.0,,,1.0,,0.16666666666666666,,4.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,4.0,,1.0,1.0,,,,,1.0,0.5,1.0,1.0,,,1.0,,,1.0,0.14285714285714285,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203142-203143-2546,1610612752,"Raymond Felton, Iman Shumpert, Chris Copeland, Pablo Prigioni, Carmelo Anthony","Felton, Shumpert, Copeland, Prigioni, Anthony",101109-202697-203142-203143-2546,NYK,1323.0,2,22.0,-25.0,37.0,38.0,,,75.0,3.0,6.0,,,3.0,10.0,,,9.0,21.0,3.0,11.0,4.0,31.0,56.0,,,,,,,8.0,9.0,10.0,3.0,4.0,3.0,7.0,3.0,2.0,17.0,1.0,14.0,17.0,2.0,6.0,7.0,8.0,,31.0,,,,0.4444444444444444,0.4444444444444444,1.0,0.2727272727272727,,0.2727272727272727,0.42857142857142855,,0.421875,,0.44285714285714284,,0.34375,1.0,81.63265306122449,19.35135135135135,15.973684210526315,18.89189189189189,14.18421052631579,0.1875,0.5,0.6,0.6666666666666666,0.3125,0.3,0.3,1.0,,,,,0.53125,0.3,0.49975625,,,10.819047619047618,24.963636363636365,,8.0,2.0,,2.0,0.7272727272727273,0.6190476190476191,0.6666666666666666,2.0,3.0,7.0,8.0,,2.0,,1.0,2.0,5.0,3.0,,,,,,0.16666666666666666,0.5,0.15,,0.7142857142857143,0.21875,0.42857142857142855,0.5,0.3333333333333333,0.25,0.476675,,2.0,1.0,2.0,6.0,,0.09523809523809523,0.16666666666666666,10.0,,,5.0,0.14285714285714285,0.20833333333333334,3.0,,2.0,1.0,0.75,0.5,0.375,0.375,,4.0,2.0,0.6666666666666666,,1.0,,1.0,,1.0,,,,1.0,1.0,,,2.0,,2.0,0.14285714285714285,0.125,,0.5,0.14285714285714285,,1.0,,0.3333333333333333,0.03125,,,,0.3333333333333333,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-202697-203142-203143-703,1610612752,"Raymond Felton, Iman Shumpert, Chris Copeland, Pablo Prigioni, Kurt Thomas","Felton, Shumpert, Copeland, Prigioni, Thomas",101109-202697-203142-203143-703,NYK,262.0,1,4.0,3.0,8.0,8.0,8.0,,16.0,1.0,1.0,1.0,1.0,,,,,4.0,5.0,1.0,1.0,2.0,13.0,10.0,4.0,5.0,1.0,1.0,2.0,13.0,6.0,3.0,,,3.0,1.0,4.0,,1.0,9.0,,2.0,2.0,,,1.0,2.0,,13.0,13.0,8.0,,0.75,0.75,1.0,1.0,1.0,1.0,0.8,0.8,0.9166666666666666,0.9166666666666666,0.9285714285714286,0.9285714285714286,0.16666666666666666,,87.93893129770993,14.875,17.875,14.875,17.125,0.16666666666666666,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,,,0.3333333333333333,,0.49225,0.49225,1.0,13.719999999999999,23.2,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,,,1.0,3.0,,,,,,1.0,,,,,,,,1.0,,,1.0,0.16666666666666666,,,,0.5,,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,0.14285714285714285,0.16666666666666666,3.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
