EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,DeadBallTurnovers,Offensive Fouls,BlockedAtRim,RecoveredBlocks,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyFG3A,PenaltyFtPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,FTOffRebounds,Travels,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,team_id,year,season,team_vs
1495-1938-201980-202390-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Gary Neal, Boris Diaw","Duncan, Ginobili, Green, Neal, Diaw",1495-1938-201980-202390-2564,SAS,252.0,2,4.0,7.0,8.0,15.0,2.0,5.0,,1.0,4.0,7.0,1.0,1.0,12.0,10.0,2.0,1.0,,1.0,2.0,1.0,5.0,3.0,3.0,4.0,,,,,,,4.0,2.0,,1.0,1.0,12.0,0.25,0.25,0.5714285714285714,0.6875,0.75,0.125,,,,0.75,0.5,,85.71428571428571,15.0,18.375,14.428571428571429,15.625,0.625,0.4,0.4,0.5,,0.125,0.75,0.5076125,0.125,0.14285714285714285,3.757142857142857,26.2,2.0,4.0,3.0,1.0,,1.0,,1.0,2.0,2.0,,,,1.0,,2.0,3.0,8.0,6.0,,,1.0,,,1.0,2.0,1.0,1.0,,1.0,8.0,4.0,,,0.6666666666666666,,0.875,,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,0.25,1.0,1.0,,,,,1.0,,0.25,,0.4073,0.47465,,0.6666666666666666,0.5714285714285714,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.25,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202695-202709,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Cory Joseph","Duncan, Ginobili, Green, Leonard, Joseph",1495-1938-201980-202695-202709,SAS,389.0,3,6.0,11.0,11.0,22.0,,3.0,2.0,1.0,2.0,12.0,3.0,,10.0,7.0,4.0,1.0,,2.0,4.0,,10.0,4.0,5.0,10.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,8.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2,,,1.0,1.0,1.0,1.0,81.43958868894602,19.636363636363637,15.727272727272727,15.636363636363637,15.727272727272727,0.2,,,,0.13333333333333333,0.06666666666666667,0.4,0.48217,,,11.9,24.166666666666668,3.0,10.0,9.0,4.0,,1.0,,3.0,1.0,3.0,1.0,6.0,1.0,5.0,2.0,2.0,10.0,10.0,,,1.0,5.0,,1.0,5.0,,,2.0,1.0,2.0,10.0,10.0,1.0,0.2,0.2,0.2,0.38461538461538464,0.2,0.38461538461538464,1.0,0.5,,0.45454545454545453,0.6,1.0,1.0,,0.2,0.3333333333333333,0.3333333333333333,0.4,0.16666666666666666,0.16666666666666666,1.0,0.2,,0.23076923076923078,,0.42194000000000004,0.4901115384615385,0.2,1.0,0.9090909090909091,,,1.0,2.0,,1.0,,,1.0,1.0,0.08333333333333333,,,1.0,2.0,3.0,,1.0,,1.0,,,,0.15384615384615385,1.0,,0.07692307692307693,,,,,2.0,,,2.0,6.0,,,2.0,,,1.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,,0.1,,,,,,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Green, Leonard, Parker",1495-1938-201980-202695-2225,SAS,5795.0,24,97.0,182.0,179.0,361.0,32.0,55.0,13.0,36.0,54.0,121.0,49.0,26.0,176.0,194.0,44.0,36.0,,22.0,33.0,15.0,77.0,39.0,64.0,90.0,17.0,11.0,15.0,12.0,3.0,21.0,43.0,43.0,3.0,38.0,16.0,155.0,0.4074074074074074,0.44,0.4462809917355372,0.4411764705882353,0.47058823529411764,0.28823529411764703,,,0.7142857142857143,0.6724137931034483,0.7349397590361446,0.782608695652174,89.70491803278689,15.741758241758241,16.368715083798882,14.972527472527473,15.374301675977653,0.3235294117647059,0.5818181818181818,0.6037735849056604,0.46875,0.07647058823529412,0.21176470588235294,0.611764705882353,0.5033603550295859,0.08791208791208792,0.12030075187969924,7.144628099173554,24.840816326530614,-18.0,32.0,41.0,20.0,6.0,11.0,4.0,9.0,17.0,45.0,5.0,21.0,6.0,14.0,21.0,8.0,20.0,29.0,64.0,8.0,,16.0,22.0,3.0,26.0,16.0,4.0,9.0,1.0,10.0,27.0,31.0,5.0,0.42857142857142855,0.4,0.4772727272727273,0.3392857142857143,0.45652173913043476,0.4027777777777778,0.6,0.23880597014925373,0.88,0.24509803921568626,0.0625,0.55,0.6666666666666666,0.8823529411764706,0.2647058823529412,0.37777777777777777,0.425,0.12352941176470589,0.23809523809523808,0.2631578947368421,,0.5,0.5454545454545454,0.32142857142857145,0.4444444444444444,0.5406269230769232,0.4680321428571429,0.11931818181818182,0.16477272727272727,0.17582417582417584,6.0,,7.0,5.0,,0.5,0.16666666666666666,,9.0,7.0,0.0743801652892562,0.1111111111111111,0.32142857142857145,0.4117647058823529,2.0,8.0,10.0,6.0,2.0,1.0,5.0,4.0,0.875,0.07142857142857142,6.0,,0.21428571428571427,11.0,1.0,5.0,,14.0,3.0,8.0,1.0,33.0,9.0,11.0,11.0,9.0,9.0,3.0,3.0,2.0,1.0,,0.7857142857142857,0.2857142857142857,0.375,0.125,0.2857142857142857,0.03636363636363636,0.2571428571428571,0.2608695652173913,0.28,0.2,0.03260869565217391,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.22727272727272727,0.2,,,0.3055555555555556,3.0,1.0,2.0,1.0,,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.5,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.09523809523809523,0.13636363636363635,0.6666666666666666,0.5,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202695-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Boris Diaw","Duncan, Ginobili, Green, Leonard, Diaw",1495-1938-201980-202695-2564,SAS,601.0,9,10.0,20.0,20.0,40.0,2.0,3.0,,3.0,4.0,6.0,3.0,6.0,17.0,8.0,6.0,3.0,,3.0,4.0,1.0,9.0,9.0,12.0,13.0,2.0,1.0,4.0,2.0,2.0,7.0,3.0,6.0,,8.0,4.0,15.0,0.75,1.0,0.6666666666666666,0.6111111111111112,0.6538461538461539,0.3333333333333333,,,0.5714285714285714,0.75,0.75,0.8,95.84026622296172,13.0,17.05,12.95,16.35,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,0.6666666666666666,0.47604444444444444,0.3076923076923077,0.4,5.75,27.599999999999998,9.0,6.0,7.0,2.0,1.0,1.0,,,2.0,3.0,,,1.0,1.0,2.0,1.0,1.0,7.0,2.0,2.0,,1.0,3.0,,1.0,,,1.0,,1.0,7.0,6.0,1.0,1.0,1.0,1.0,1.25,1.0,1.1666666666666667,,0.5,0.75,0.25,,0.75,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,,,0.6523,0.44585,0.11764705882352941,0.4117647058823529,0.3,3.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,1.0,,3.0,,,,,1.0,,0.5,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,1.0,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202695-2588,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Kawhi Leonard, Matt Bonner","Duncan, Ginobili, Green, Leonard, Bonner",1495-1938-201980-202695-2588,SAS,172.0,2,3.0,6.0,5.0,11.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,6.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,3.0,4.0,,,,,,,2.0,1.0,,2.0,,4.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5,,,,1.0,0.75,,92.09302325581395,12.666666666666666,19.2,12.0,17.8,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,1.0,0.5463916666666667,,,1.6666666666666667,24.5,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,,,,2.0,,1.0,2.0,,,,,4.0,4.0,,1.0,0.5,1.0,0.25,1.0,0.4,,,0.6666666666666666,0.25,,,1.0,0.5,,,,,,,,1.0,1.0,0.5,0.5,,0.5602625,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,0.25,1.0,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202709-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Cory Joseph, Boris Diaw","Duncan, Ginobili, Green, Joseph, Diaw",1495-1938-201980-202709-2564,SAS,150.0,2,2.0,4.0,4.0,8.0,,,,2.0,,2.0,2.0,,3.0,4.0,,2.0,,,1.0,,3.0,1.0,2.0,2.0,,,,,,,2.0,1.0,,,,3.0,,,,0.375,0.375,0.5,,,,1.0,1.0,,76.8,19.5,18.0,19.5,18.0,,,,,,0.5,0.5,0.442025,,,10.8,25.4,-1.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,3.0,,,,,1.0,,,1.0,,,,,3.0,2.0,,,,,0.75,,0.75,,,1.0,,,,1.0,1.0,0.25,,,0.25,,,,,,,,,0.4219,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,1.0,0.5,,1.0,0.5,,,,,,,0.5,0.5,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-202709-2588,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Cory Joseph, Matt Bonner","Duncan, Ginobili, Green, Joseph, Bonner",1495-1938-201980-202709-2588,SAS,90.0,2,2.0,2.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,2.0,1.0,,2.0,1.0,1.0,,,0.5,0.5,0.5,,,,,,,,48.0,17.0,56.0,17.0,42.0,0.5,1.0,1.0,,,,0.5,0.4938,0.3333333333333333,0.3333333333333333,8.45,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,,1.0,,,1.0,1.0,,,,,3.0,2.0,,1.0,0.5,1.0,0.5,1.0,0.5,,1.0,,1.0,1.0,,,,,,,0.5,,,,1.0,1.0,0.5,1.0,0.5926,0.4938,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-2225-2564,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Tony Parker, Boris Diaw","Duncan, Ginobili, Green, Parker, Diaw",1495-1938-201980-2225-2564,SAS,783.0,9,13.0,25.0,23.0,48.0,3.0,3.0,,5.0,7.0,15.0,5.0,6.0,23.0,33.0,6.0,5.0,,3.0,4.0,2.0,9.0,5.0,7.0,9.0,3.0,3.0,1.0,,1.0,3.0,5.0,6.0,,9.0,4.0,18.0,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.425,0.4791666666666667,0.25,,,0.3333333333333333,0.625,0.7,1.0,88.27586206896551,14.92,17.82608695652174,13.76,17.043478260869566,0.15,1.0,1.0,0.6666666666666666,,0.25,0.4,0.4944125,0.17391304347826086,0.2222222222222222,9.620000000000001,24.98,-10.0,2.0,,3.0,,,1.0,1.0,4.0,8.0,,4.0,1.0,1.0,5.0,1.0,1.0,2.0,8.0,,,1.0,2.0,,2.0,4.0,1.0,,,,2.0,2.0,,1.0,1.0,1.25,0.5,1.25,0.5,,0.125,1.0,0.16666666666666666,,0.3333333333333333,0.5,1.0,0.4,0.5,0.5714285714285714,0.2,,,,,,0.5,1.0,0.59985,0.594275,0.21739130434782608,0.08695652173913043,0.08,2.0,,,,,,,,1.0,1.0,0.06666666666666667,0.125,0.25,0.25,,1.0,,,,,1.0,,1.0,,1.0,,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,0.2,1.0,,0.2,,0.25,,0.25,,,0.2,0.2,1.0,0.5,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612759,2013,2012-13,False
1495-1938-201980-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Danny Green, Tony Parker, Matt Bonner","Duncan, Ginobili, Green, Parker, Bonner",1495-1938-201980-2225-2588,SAS,612.0,5,10.0,17.0,17.0,34.0,3.0,4.0,3.0,3.0,6.0,9.0,6.0,4.0,25.0,17.0,6.0,3.0,,3.0,6.0,2.0,15.0,4.0,8.0,9.0,1.0,,,,,1.0,8.0,5.0,,5.0,1.0,23.0,0.5,0.6,0.6666666666666666,0.7,0.7352941176470589,0.4,,,,0.5714285714285714,0.6,0.5,80.0,15.705882352941176,20.294117647058822,15.705882352941176,19.88235294117647,0.26666666666666666,0.75,0.75,0.6666666666666666,0.2,0.2,0.6666666666666666,0.4882566666666666,0.06666666666666667,0.1111111111111111,7.277777777777778,24.583333333333332,8.0,10.0,9.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,2.0,4.0,7.0,11.0,6.0,2.0,,1.0,2.0,2.0,1.0,4.0,1.0,,,,11.0,10.0,1.0,1.0,0.5714285714285714,1.0,0.4444444444444444,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,,0.5,1.0,1.0,0.2,1.0,1.0,0.13333333333333333,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6367,0.4566277777777777,0.08,0.44,0.5882352941176471,1.0,,,,,,,,,1.0,,,,0.3333333333333333,,2.0,3.0,1.0,,,2.0,2.0,0.5,,2.0,,0.2222222222222222,1.0,,,,3.0,,,,9.0,,1.0,3.0,1.0,,,,,,,1.0,0.5,,,0.5,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,2.0,,2.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202390-202695-202709,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Kawhi Leonard, Cory Joseph","Duncan, Ginobili, Neal, Leonard, Joseph",1495-1938-202390-202695-202709,SAS,577.0,3,10.0,19.0,19.0,38.0,2.0,6.0,2.0,3.0,5.0,12.0,5.0,4.0,20.0,21.0,4.0,3.0,,2.0,4.0,1.0,10.0,6.0,8.0,13.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,6.0,,6.0,3.0,14.0,0.4,0.4,0.4166666666666667,0.47058823529411764,0.5263157894736842,0.29411764705882354,,,0.6,0.75,0.8,1.0,94.83535528596187,15.052631578947368,15.31578947368421,13.842105263157896,15.31578947368421,0.35294117647058826,0.3333333333333333,0.4,0.5,0.11764705882352941,0.17647058823529413,0.6470588235294118,0.4938676470588235,0.16666666666666666,0.23076923076923078,6.941666666666666,24.419999999999998,-1.0,11.0,,4.0,,1.0,2.0,5.0,3.0,4.0,,2.0,,1.0,6.0,4.0,8.0,15.0,6.0,,,3.0,2.0,,5.0,1.0,2.0,,,,15.0,11.0,,,0.5,0.75,0.5,0.75,0.5769230769230769,,0.42857142857142855,1.0,0.5,0.5,0.5,0.75,1.0,0.23529411764705882,0.75,0.75,0.11764705882352941,,,,0.25,,0.45454545454545453,0.4,0.544075,0.4821136363636364,0.3,0.75,0.5789473684210527,2.0,,,,,,,,1.0,1.0,0.08333333333333333,,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,1.0,0.09090909090909091,2.0,,0.18181818181818182,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,6.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,1.0,0.4,0.6666666666666666,0.3333333333333333,0.4,0.16666666666666666,0.6666666666666666,0.25,,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,0.5,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612759,2013,2012-13,False
1495-1938-202390-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Neal, Leonard, Parker",1495-1938-202390-202695-2225,SAS,1013.0,10,17.0,34.0,31.0,65.0,11.0,14.0,2.0,1.0,17.0,27.0,3.0,7.0,41.0,28.0,18.0,1.0,,9.0,9.0,5.0,18.0,6.0,9.0,14.0,6.0,3.0,2.0,,2.0,6.0,8.0,7.0,,8.0,2.0,35.0,0.5294117647058824,0.6,0.6296296296296297,0.5666666666666667,0.6212121212121212,0.1,,,0.3333333333333333,1.0,1.0,1.0,92.39881539980257,14.558823529411764,16.70967741935484,13.588235294117647,16.70967741935484,0.4666666666666667,0.7857142857142857,0.7857142857142857,0.45454545454545453,0.06666666666666667,0.03333333333333333,0.5666666666666667,0.5157266666666668,0.09375,0.07142857142857142,6.203703703703703,24.0,13.0,9.0,11.0,5.0,2.0,2.0,1.0,1.0,3.0,9.0,3.0,4.0,3.0,4.0,6.0,2.0,5.0,9.0,16.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,1.0,,,,9.0,9.0,,0.75,0.4,0.75,0.2857142857142857,0.75,0.5,1.0,0.4,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.75,0.75,0.6666666666666666,0.5,1.0,0.14285714285714285,1.0,0.4789,0.4638071428571428,0.14634146341463414,0.21951219512195122,0.2647058823529412,4.0,,,,,,,,,2.0,,,0.3333333333333333,0.6666666666666666,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,,0.14285714285714285,1.0,,0.14285714285714285,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,0.3333333333333333,,,0.08333333333333333,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,0.25,,,,1610612759,2013,2012-13,False
1495-1938-202390-202695-2564,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Kawhi Leonard, Boris Diaw","Duncan, Ginobili, Neal, Leonard, Diaw",1495-1938-202390-202695-2564,SAS,571.0,3,10.0,17.0,17.0,34.0,3.0,6.0,,4.0,5.0,13.0,4.0,4.0,20.0,21.0,2.0,4.0,,1.0,3.0,1.0,8.0,4.0,6.0,12.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,,4.0,2.0,14.0,0.2,0.25,0.38461538461538464,0.47058823529411764,0.5263157894736842,0.23529411764705882,,,0.3333333333333333,0.8,0.8571428571428571,1.0,85.74430823117338,15.823529411764707,17.764705882352942,13.294117647058824,17.705882352941178,0.35294117647058826,0.5,0.75,0.3333333333333333,,0.23529411764705882,0.5882352941176471,0.4883382352941177,0.10526315789473684,0.13333333333333333,6.076923076923077,24.725,-1.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,6.0,,1.0,2.0,3.0,6.0,1.0,2.0,5.0,8.0,2.0,,6.0,2.0,,6.0,1.0,,,,,5.0,3.0,,0.6666666666666666,0.5,0.5,0.8333333333333334,0.6,0.8333333333333334,,0.75,1.0,0.6,1.0,1.0,0.5,1.0,0.35294117647058826,0.3333333333333333,0.4,0.058823529411764705,,,,0.5,0.5,0.6666666666666666,0.5,0.4176875,0.5044666666666667,0.3,0.25,0.17647058823529413,2.0,,,,,,,2.0,3.0,,0.23076923076923078,0.16666666666666666,0.5,,,1.0,,1.0,1.0,,,,,,1.0,,0.3333333333333333,2.0,,1.0,1.0,2.0,,1.0,1.0,6.0,,2.0,2.0,2.0,,1.0,1.0,,,,1.0,0.5,,1.0,0.5,0.3333333333333333,,1.0,,,0.14285714285714285,0.5,0.5,1.0,0.25,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
1495-1938-202390-202709-2564,1610612759,"Tim Duncan, Manu Ginobili, Gary Neal, Cory Joseph, Boris Diaw","Duncan, Ginobili, Neal, Joseph, Diaw",1495-1938-202390-202709-2564,SAS,206.0,3,3.0,5.0,6.0,11.0,1.0,2.0,,1.0,2.0,5.0,1.0,1.0,5.0,8.0,2.0,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,5.0,0.5,0.5,0.4,0.3333333333333333,0.4166666666666667,0.16666666666666666,,,,,,,76.89320388349515,18.6,18.833333333333332,16.2,15.0,0.3333333333333333,0.5,0.5,,,0.16666666666666666,0.5,0.4541,0.16666666666666666,0.2,8.08,24.0,-3.0,4.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,2.0,4.0,5.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,5.0,4.0,,,0.5,,0.4,,0.5,,,,0.25,,,,,0.3333333333333333,,,0.16666666666666666,1.0,1.0,1.0,1.0,,0.4,0.5,,0.46609999999999996,,1.0,0.8,,,,,,,,,1.0,,0.2,0.5,,,,1.0,1.0,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2013,2012-13,False
