EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefensiveGoaltends,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,PenaltyPoints,AtRimAssists,Steals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyPointsPct,ShortMidRangeAssists,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Arc3Assists,Loose Ball Fouls Drawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,Offensive Fouls Drawn,SecondChanceArc3FGM,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,SecondChanceArc3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101128-201600-201935-201976-202391,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Jeremy Lin","Garcia, Asik, Harden, Beverley, Lin",101128-201600-201935-201976-202391,HOU,9.0,1,-3.0,1.0,1.0,1.0,3.0,1.0,160.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Donatas Motiejunas","Garcia, Asik, Harden, Beverley, Motiejunas",101128-201600-201935-201976-202700,HOU,226.0,1,-4.0,8.0,,16.0,9.0,,101.94690265486726,9.5,9.5,4.0,8.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.2857142857142857,0.5,0.2222222222222222,0.5,0.2777777777777778,0.5,0.2222222222222222,1.0,1.0,0.2,1.0,0.5,1.0,0.2857142857142857,1.0,0.5,1.0,18.75,18.0,0.4444444444444444,0.5,0.5,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5,1.0,0.6666666666666666,0.5374388888888889,0.3979,0.1111111111111111,0.14285714285714285,0.4,7.614285714285714,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Chandler Parsons","Garcia, Asik, Harden, Beverley, Parsons",101128-201600-201935-201976-202718,HOU,128.0,1,1.0,4.0,,9.0,5.0,,101.25,16.0,10.75,2.0,5.0,,,1.0,,,1.0,,1.0,1.0,2.0,3.0,1.0,6.0,,,,2.0,,1.0,,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0.5,,0.5,,0.6,,0.6,,,,,,0.3333333333333333,,,,,12.8,12.8,0.2,,,0.2,,0.2,,,0.8,0.56453,,0.2,0.5,,4.2,23.900000000000002,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202962,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Greg Smith","Garcia, Asik, Harden, Beverley, Smith",101128-201600-201935-201976-202962,HOU,140.0,3,-4.0,5.0,,9.0,6.0,,92.57142857142857,10.4,10.4,2.0,4.0,2.0,,1.0,,,3.0,2.0,,1.0,6.0,,,2.0,,2.0,,,,,,2.0,,,2.0,2.0,4.0,,,,2.0,2.0,,,,,2.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,0.4,,,1.0,0.4,0.3333333333333333,,,22.0,18.25,0.16666666666666666,,,0.5,0.3333333333333333,,,,0.16666666666666666,0.39716666666666667,0.3598,,,,10.566666666666668,,,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.3859,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-203093,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Terrence Jones","Garcia, Asik, Harden, Beverley, Jones",101128-201600-201935-201976-203093,HOU,383.0,3,2.0,12.0,3.0,25.0,10.0,1.0,93.99477806788511,19.0,16.25,6.0,13.0,1.0,3.0,5.0,,,,2.0,,4.0,7.0,,4.0,12.0,,,2.0,,,,,1.0,2.0,,4.0,1.0,5.0,3.0,2.0,3.0,,4.0,4.0,6.0,,2.0,10.0,0.5714285714285714,,0.5714285714285714,,0.6,1.0,,1.0,,0.3333333333333333,0.5,,0.5714285714285714,0.3333333333333333,,,0.6666666666666666,11.923076923076923,11.923076923076923,0.7142857142857143,0.6,1.0,,0.2857142857142857,,,,0.7142857142857143,0.5936285714285715,,0.2222222222222222,0.2222222222222222,0.16666666666666666,6.357142857142857,,,,,,,,4.0,,8.0,2.0,1.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,3.0,,1.0,,8.0,2.0,4.0,1.0,3.0,1.0,1.0,0.2857142857142857,0.4,0.5,,0.5,0.5,1.0,,,0.23076923076923078,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-2568,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Carlos Delfino","Garcia, Asik, Harden, Beverley, Delfino",101128-201600-201935-201976-2568,HOU,202.0,2,-1.0,6.0,,12.0,5.0,,85.54455445544555,19.0,17.166666666666668,3.0,6.0,,,,,,1.0,1.0,,2.0,2.0,,,4.0,,,,,,,,,2.0,,3.0,,3.0,3.0,2.0,3.0,,1.0,1.0,2.0,,1.0,4.0,1.0,,1.0,,0.6666666666666666,,,1.0,,,1.0,,0.6,,,,,14.666666666666666,14.666666666666666,,,,0.5,0.5,,,,,0.41695,,0.3333333333333333,0.3333333333333333,,10.4,,1.0,,,,,,2.0,,4.0,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,1.0,,4.0,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Donatas Motiejunas","Garcia, Asik, Harden, Lin, Motiejunas",101128-201600-201935-202391-202700,HOU,301.0,3,3.0,11.0,3.0,22.0,10.0,,105.24916943521595,12.545454545454545,10.727272727272727,5.0,11.0,,,2.0,,,2.0,,3.0,2.0,4.0,4.0,3.0,13.0,,,,4.0,,3.0,,,5.0,,5.0,,5.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0,0.5,,0.625,,0.7222222222222222,,0.5,1.0,,,0.8333333333333334,,0.8333333333333334,,,,0.8333333333333334,14.818181818181818,14.818181818181818,0.25,,,0.25,,0.375,,,0.75,0.553475,,0.125,0.25,,3.675,24.725,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,6.0,,,,,,1.0,0.5,0.5,,,1.0,1.0,0.125,1.0,1.0,1.0,6.0,,,1.0,,,,,6.0,,,,,,,,,,,0.5107125,0.5454545454545454,,3.0,11.0,,1.0,1.0,1.0,,1.0,,11.0,1.0,1.1,,,0.8461538461538461,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Chandler Parsons","Garcia, Asik, Harden, Lin, Parsons",101128-201600-201935-202391-202718,HOU,348.0,3,,13.0,3.0,24.0,12.0,,99.3103448275862,13.538461538461538,12.923076923076923,6.0,11.0,,2.0,3.0,,,,3.0,2.0,2.0,6.0,3.0,2.0,12.0,,,,,,2.0,,,,1.0,4.0,,4.0,,,,2.0,2.0,3.0,4.0,,,12.0,0.3333333333333333,,0.5555555555555556,,0.5454545454545454,,0.3333333333333333,,1.0,,,,0.75,,,,,15.636363636363637,15.636363636363637,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.2222222222222222,,,0.6666666666666666,0.49,,,,,10.366666666666667,25.099999999999998,,,1.0,2.0,6.0,2.0,4.0,,10.0,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,,,0.1111111111111111,,,,7.0,2.0,,3.0,4.0,,2.0,,7.0,1.0,1.0,,,,,,,,0.4,0.47559000000000007,0.6363636363636364,,2.0,10.0,2.0,1.0,1.0,,,2.0,,10.0,2.0,0.7142857142857143,,1.0,0.8333333333333334,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.8,1.0,1.0,1.0,,,0.4,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-202962,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Greg Smith","Garcia, Asik, Harden, Lin, Smith",101128-201600-201935-202391-202962,HOU,4146.0,5,10.0,135.0,18.0,269.0,152.0,1.0,93.42981186685964,13.955555555555556,13.08148148148148,69.0,134.0,23.0,28.0,41.0,6.0,11.0,25.0,45.0,17.0,53.0,111.0,26.0,23.0,162.0,12.0,22.0,31.0,38.0,12.0,17.0,4.0,26.0,14.0,5.0,41.0,30.0,71.0,11.0,9.0,17.0,16.0,27.0,27.0,32.0,7.0,18.0,131.0,0.4774774774774775,0.5454545454545454,0.5072992700729927,0.5869565217391305,0.5436241610738255,0.62,0.1897810218978102,0.6470588235294118,0.8333333333333334,0.45614035087719296,0.6666666666666666,0.2857142857142857,0.6,0.4225352112676056,0.375,0.18181818181818182,0.625,16.880597014925375,15.23134328358209,0.29927007299270075,0.6829268292682927,0.7567567567567568,0.18248175182481752,0.3284671532846715,0.12408759124087591,0.4782608695652174,0.5454545454545454,0.48905109489051096,0.5280259124087592,0.503925,0.12751677852348994,0.14754098360655737,0.19135802469135801,9.597297297297297,24.492307692307694,9.0,5.0,9.0,11.0,27.0,9.0,43.0,5.0,95.0,22.0,2.0,8.0,7.0,8.0,0.8181818181818182,0.4230769230769231,0.4230769230769231,0.5641025641025641,0.7,0.36,0.391304347826087,0.06569343065693431,0.5555555555555556,0.5555555555555556,1.0,3.0,,16.0,2.0,68.0,7.0,34.0,13.0,3.0,0.6415094339622641,0.723404255319149,0.06306306306306306,0.0975609756097561,0.7692307692307693,0.6666666666666666,0.35555555555555557,0.36363636363636365,0.8125,,0.41914999999999997,0.022388059701492536,4.0,,2.0,19.0,16.0,5.0,2.0,,,4.0,2.0,,0.3333333333333333,0.5,0.6785714285714286,0.012345679012345678,2.0,0.8,0.2222222222222222,,1.0,6.0,,,1.0,,1.0,6.0,4.0,2.0,,0.5,0.3333333333333333,0.35294117647058826,0.35294117647058826,0.6666666666666666,0.3333333333333333,,,,0.35294117647058826,,,1.0,1.0,1.0,1.0,6.0,3.0,11.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.08,0.022222222222222223,0.35714285714285715,0.6666666666666666,0.3076923076923077,0.046875,0.16666666666666666,0.043478260869565216,1.0,1.0,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-203093,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Terrence Jones","Garcia, Asik, Harden, Lin, Jones",101128-201600-201935-202391-203093,HOU,1049.0,7,-10.0,34.0,17.0,65.0,43.0,,89.2278360343184,16.029411764705884,15.264705882352942,17.0,31.0,6.0,8.0,12.0,1.0,2.0,7.0,7.0,2.0,14.0,26.0,4.0,2.0,33.0,3.0,5.0,7.0,14.0,2.0,2.0,,5.0,4.0,1.0,11.0,6.0,17.0,3.0,2.0,5.0,7.0,11.0,5.0,4.0,,1.0,26.0,0.5384615384615384,0.6,0.5166666666666667,0.6,0.515625,0.5833333333333334,0.13333333333333333,0.6,1.0,0.4166666666666667,0.5714285714285714,,0.625,0.35714285714285715,0.6,,1.0,16.258064516129032,15.548387096774194,0.4,0.6666666666666666,0.7272727272727273,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.4,0.5,0.5333333333333333,0.5146200000000001,0.47341999999999995,0.03225806451612903,0.037037037037037035,0.21212121212121213,7.984615384615386,24.3,2.0,,2.0,1.0,3.0,1.0,8.0,,17.0,6.0,,1.0,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,,0.2857142857142857,0.2857142857142857,0.06666666666666667,,,,12.0,8.0,4.0,11.0,14.0,1.0,7.0,3.0,12.0,0.5,0.5384615384615384,0.038461538461538464,0.08333333333333333,0.5,1.0,0.5714285714285714,0.5714285714285714,0.75,0.6153846153846154,0.5738,0.3870967741935484,1.0,2.0,19.0,4.0,3.0,1.0,1.0,1.0,1.0,,19.0,1.0,0.6333333333333333,,0.5,0.5757575757575758,,0.25,,,,1.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,,0.5,0.6363636363636364,0.6538461538461539,0.5,0.5,1.0,,,0.15384615384615385,0.5,0.5,6.0,0.75,,,,,,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,0.6666666666666666,0.07692307692307693,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
