EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,SecondChanceTurnovers,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Technical Free Throw Trips,DefAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,PtsUnassisted3s,Loose Ball Fouls,Charge Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,StepOutOfBoundsTurnovers,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,3SecondViolations,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101161-101187-101249-200752-201189,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, Aaron Gray","Johnson, Anderson, Lucas III, Gay, Gray",101161-101187-101249-200752-201189,TOR,134.0,1,2.0,1.0,4.0,4.0,,,1.0,8.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,3.0,4.0,3.0,1.0,1.0,2.0,,,,2.0,,,,3.0,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,85.97014925373134,14.5,19.0,10.75,19.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,1.0,1.0,,,0.6666666666666666,0.5635,0.67,,0.5,,2.8000000000000003,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,,2.0,,,0.5,0.5,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200752-201942,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, DeMar DeRozan","Johnson, Anderson, Lucas III, Gay, DeRozan",101161-101187-101249-200752-201942,TOR,886.0,7,15.0,-18.0,24.0,27.0,3.0,7.0,4.0,51.0,4.0,11.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,15.0,19.0,37.0,1.0,2.0,5.0,1.0,1.0,2.0,8.0,2.0,3.0,4.0,13.0,2.0,3.0,0.4,0.5,1.0,0.391304347826087,0.8333333333333334,0.5,0.38,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.2857142857142857,,82.88939051918736,17.583333333333332,17.185185185185187,17.291666666666668,16.51851851851852,0.4782608695652174,0.36363636363636365,0.5,0.08695652173913043,0.08695652173913043,0.6666666666666666,0.5,0.5,1.0,0.8260869565217391,0.5396068181818182,0.5819666666666666,0.596925,0.2631578947368421,0.10526315789473684,5.180000000000001,0.125,1.0,1.0,,,,,,8.0,1.0,2.0,8.0,1.0,1.0,,,1.0,,4.0,6.0,7.0,3.0,2.0,2.0,4.0,,2.0,,,10.0,1.0,4.0,5.0,,9.0,1.0,1.0,1.0,,3.0,1.0,2.0,5.0,1.0,4.0,9.0,5.0,,,,4.0,,2.0,,,,,,,14.0,,,0.3333333333333333,0.4,1.0,0.25,,0.2857142857142857,0.34782608695652173,0.2,0.2727272727272727,0.6,,0.45454545454545453,1.0,0.2,0.6,0.42857142857142855,,,0.5,1.0,1.0,1.0,0.09090909090909091,,0.5,0.5,0.5,,0.5,0.5,,,,,,0.34782608695652173,,,,0.5,0.08,0.11764705882352941,31.787499999999998,2.0,,2.0,2.0,1.0,,,0.2,0.25,0.25,1.0,,0.2857142857142857,2.0,,,,0.2,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200752-202361,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, Landry Fields","Johnson, Anderson, Lucas III, Gay, Fields",101161-101187-101249-200752-202361,TOR,109.0,2,2.0,,4.0,4.0,2.0,2.0,,8.0,,,,,,,,1.0,,1.0,5.0,5.0,,,,,1.0,2.0,,,,,2.0,2.0,2.0,,,,0.75,,,0.8333333333333334,,0.5,,,,105.68807339449542,16.5,10.75,16.5,10.5,,,,,0.5,,,,,0.5,0.4447,,0.2807,,0.4,14.9,0.5,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,2.0,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,2.0,,1.0,,,,,,,5.0,,,,,1.0,1.0,,1.0,0.5,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.3333333333333333,0.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200752-202685,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, Jonas Valanciunas","Johnson, Anderson, Lucas III, Gay, Valanciunas",101161-101187-101249-200752-202685,TOR,290.0,3,5.0,-2.0,8.0,10.0,,,1.0,18.0,,3.0,,1.0,,,,3.0,1.0,6.0,8.0,10.0,,2.0,,,,,,,3.0,3.0,7.0,,,0.16666666666666666,,,0.4,,,0.4,,,0.6,0.42857142857142855,,89.37931034482759,18.125,14.5,16.75,14.5,0.3,,,,0.3,0.5,,,,0.7,0.47169999999999995,0.39375,,,,11.066666666666668,,,1.0,1.0,1.0,,,,3.0,,2.0,4.0,,,,,,,2.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,,,1.0,8.0,,2.0,2.0,,4.0,1.0,,,,1.0,1.0,,1.0,,2.0,4.0,,,,,,,,,,,,,,8.0,,,1.0,1.0,1.0,0.5,,0.5,0.4,0.3333333333333333,0.6666666666666666,1.0,,1.0,0.6666666666666666,,0.8,1.0,,,,1.0,0.6666666666666666,,0.2,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,1.0,0.3,,,,,,,24.925,1.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200752-203082,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, Terrence Ross","Johnson, Anderson, Lucas III, Gay, Ross",101161-101187-101249-200752-203082,TOR,1016.0,8,17.0,13.0,30.0,30.0,3.0,,,60.0,3.0,5.0,,,,,6.0,4.0,7.0,15.0,34.0,21.0,,,,1.0,1.0,5.0,8.0,,,,15.0,5.0,3.0,0.4666666666666667,,1.0,0.5,,0.8333333333333334,0.5892857142857143,,0.8333333333333334,,,,85.03937007874016,15.733333333333333,18.133333333333333,15.733333333333333,16.033333333333335,0.21739130434782608,0.6,0.6,0.2608695652173913,0.17391304347826086,,,,,0.5652173913043478,0.4926086956521739,,0.5133333333333333,,0.14705882352941177,8.826666666666666,0.1,2.0,2.0,3.0,4.0,,1.0,1.0,4.0,1.0,3.0,8.0,11.0,,,1.0,2.0,,6.0,6.0,4.0,1.0,3.0,2.0,5.0,2.0,1.0,,2.0,12.0,,7.0,8.0,,15.0,,2.0,,2.0,2.0,1.0,1.0,4.0,,2.0,4.0,12.0,,,1.0,13.0,2.0,6.0,1.0,2.0,,1.0,2.0,1.0,34.0,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.375,0.5,0.375,0.34782608695652173,0.06666666666666667,,0.5,,0.7272727272727273,0.5384615384615384,,0.625,,,,1.0,0.75,0.4,1.0,,0.5,0.3333333333333333,0.3333333333333333,0.4,,0.5,0.5,1.0,0.17391304347826086,0.75,0.75,0.6666666666666666,0.17391304347826086,,0.3333333333333333,1.0,0.3333333333333333,0.2222222222222222,0.3157894736842105,24.5625,,,,,,1.0,0.16666666666666666,,,,,,,2.0,,,1.0,0.3333333333333333,,,,,1.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200752-203112,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Rudy Gay, Quincy Acy","Johnson, Anderson, Lucas III, Gay, Acy",101161-101187-101249-200752-203112,TOR,331.0,3,6.0,3.0,10.0,10.0,3.0,2.0,1.0,20.0,,,,,,,4.0,1.0,3.0,5.0,12.0,9.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,,1.0,1.0,4.0,5.0,3.0,0.6,1.0,1.0,0.8571428571428571,1.0,1.25,0.8571428571428571,1.0,1.25,0.5,0.5,0.5,87.00906344410876,13.9,19.2,12.9,18.6,,,,0.5714285714285714,0.14285714285714285,,,,,0.2857142857142857,0.4298916666666666,0.3869,0.4258,0.16666666666666666,0.4166666666666667,11.2,0.3,2.0,1.0,,,,,,2.0,1.0,2.0,2.0,,,,1.0,1.0,,2.0,3.0,,,1.0,1.0,2.0,,,1.0,,5.0,,,3.0,,3.0,,,,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,10.0,,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,0.2857142857142857,,,0.5,,1.0,,,0.75,,,,,1.0,,,,,,0.5,0.5,0.5,1.0,1.0,,,,,,0.2857142857142857,,,,0.5,,,32.1,2.0,1.0,1.0,1.0,,,,,1.0,1.0,0.5,1.0,,1.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1610612761,2013,2012-13,True
101161-101187-101249-200768-201189,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Kyle Lowry, Aaron Gray","Johnson, Anderson, Lucas III, Lowry, Gray",101161-101187-101249-200768-201189,TOR,111.0,2,2.0,-1.0,3.0,3.0,,,,6.0,,1.0,,,,,,,,1.0,5.0,6.0,,,,,,,,,,,,,,,,,0.75,,,0.8333333333333334,,,,,,77.83783783783784,18.0,19.0,18.0,15.333333333333334,0.5,,,,,,,,,1.0,0.453675,,,,,3.3,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,2.0,,1.0,,,,,,,5.0,,,,,1.0,1.0,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.3333333333333333,0.5,25.1,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200768-201942,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Kyle Lowry, DeMar DeRozan","Johnson, Anderson, Lucas III, Lowry, DeRozan",101161-101187-101249-200768-201942,TOR,489.0,5,8.0,4.0,13.0,14.0,11.0,5.0,3.0,27.0,3.0,6.0,,,3.0,6.0,1.0,,4.0,7.0,16.0,12.0,,,6.0,4.0,7.0,16.0,2.0,,2.0,3.0,11.0,16.0,11.0,0.5714285714285714,,0.5714285714285714,0.5,1.5,0.55,0.5714285714285714,1.0,0.6153846153846154,0.6666666666666666,0.5,,79.50920245398773,16.53846153846154,19.571428571428573,14.846153846153847,17.642857142857142,0.5454545454545454,0.5,0.6,0.09090909090909091,,,,0.6,0.5,0.9090909090909091,0.5047681818181818,0.4845,0.49844,0.375,1.0,3.7857142857142856,0.8461538461538461,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,3.0,,,9.0,1.0,2.0,6.0,,8.0,,,,,1.0,,1.0,2.0,1.0,1.0,3.0,4.0,,1.0,1.0,6.0,,2.0,1.0,2.0,,,2.0,1.0,10.0,1.0,1.0,0.75,0.75,1.0,0.25,0.3333333333333333,0.25,0.36363636363636365,0.14285714285714285,0.16666666666666666,0.5,,0.6,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.5,1.0,,,0.5,1.0,1.0,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,1.0,0.2,0.5,0.1,0.15384615384615385,0.2222222222222222,24.75,,,,,,,,0.5,,,,,,1.0,,1.0,,0.6666666666666666,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200768-202334,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Kyle Lowry, Ed Davis","Johnson, Anderson, Lucas III, Lowry, Davis",101161-101187-101249-200768-202334,TOR,160.0,1,3.0,,4.0,4.0,,,,8.0,,,,,,,,3.0,3.0,3.0,6.0,6.0,,,,,,,2.0,,,,,,,1.0,,,0.75,,,0.75,,,,,,72.0,24.5,15.5,24.5,15.5,,,,,0.75,,,,,0.25,0.417075,,,,,17.2,,,3.0,,,,,,1.0,,,1.0,,,,,,,4.0,,1.0,,2.0,,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,,,,,0.25,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-200768-203082,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Kyle Lowry, Terrence Ross","Johnson, Anderson, Lucas III, Lowry, Ross",101161-101187-101249-200768-203082,TOR,182.0,2,3.0,,5.0,5.0,,,1.0,10.0,3.0,4.0,1.0,1.0,,,1.0,,3.0,5.0,9.0,9.0,1.0,1.0,2.0,,,,4.0,,1.0,1.0,2.0,,,0.6,1.0,,0.75,1.0,,0.75,1.0,,0.5,0.5,,79.12087912087912,18.8,17.6,18.2,16.8,0.6666666666666666,0.75,0.75,0.16666666666666666,,1.0,1.0,,,0.8333333333333334,0.5316166666666666,0.5956,,0.2222222222222222,,4.0200000000000005,,,,,,,,,1.0,,1.0,1.0,,,,,,,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,,,5.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.16666666666666666,,,,,,0.5,,0.5,1.0,,,,,,0.5,0.5,,0.3333333333333333,,,,,,,,,,,0.16666666666666666,,,,,,,26.3,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-201187-203112,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Dominic McGuire, Quincy Acy","Johnson, Anderson, Lucas III, McGuire, Acy",101161-101187-101249-201187-203112,TOR,198.0,1,3.0,5.0,4.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,,,,,,,1.0,1.0,8.0,3.0,,,3.0,,,,2.0,,,1.0,3.0,,1.0,1.0,,,1.3333333333333333,1.5,,1.0,1.5,,,,,58.18181818181819,21.5,28.0,17.25,19.0,0.3333333333333333,1.0,1.0,,,,,,,1.0,0.5901500000000001,0.50835,,0.375,,0.7,0.25,,,,,,,,2.0,,2.0,2.0,,1.0,,,,,,6.0,2.0,,,2.0,2.0,,,,,6.0,,,2.0,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,4.0,,,,2.0,,1.0,,2.0,,2.0,2.0,1.0,5.0,,,,,1.0,1.0,,1.0,0.6666666666666666,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,0.6666666666666666,,,,,0.5,,,,,,,,,,,,0.6666666666666666,,,,,0.25,0.5,25.85,2.0,,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-201189-203082,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Aaron Gray, Terrence Ross","Johnson, Anderson, Lucas III, Gray, Ross",101161-101187-101249-201189-203082,TOR,88.0,1,1.0,-2.0,4.0,4.0,,,,8.0,,,,,,,1.0,,1.0,1.0,2.0,4.0,,,,,,,,,,,2.0,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,,,130.9090909090909,11.0,11.0,11.0,11.0,,,,0.3333333333333333,,,,,,0.6666666666666666,0.51085,,,,,9.0,,1.0,,,1.0,,,,1.0,,,2.0,,,,,,,2.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,2.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,0.6666666666666666,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,24.6,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-201189-2742,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, Aaron Gray, Sebastian Telfair","Johnson, Anderson, Lucas III, Gray, Telfair",101161-101187-101249-201189-2742,TOR,131.0,1,2.0,-1.0,3.0,4.0,,,,7.0,,,,,,,2.0,,1.0,2.0,3.0,4.0,,,,,,,2.0,,,,2.0,,,0.5,,,0.3333333333333333,,,0.5,,,,,,76.94656488549619,15.333333333333334,21.25,15.333333333333334,17.5,,,,0.6666666666666666,,,,,,0.3333333333333333,0.45915,,,,,8.45,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.5,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.5,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-201942-202334,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, DeMar DeRozan, Ed Davis","Johnson, Anderson, Lucas III, DeRozan, Davis",101161-101187-101249-201942-202334,TOR,113.0,2,2.0,-2.0,4.0,4.0,2.0,2.0,1.0,8.0,,1.0,,1.0,,1.0,2.0,,1.0,3.0,5.0,7.0,,1.0,3.0,,1.0,3.0,2.0,,1.0,1.0,1.0,3.0,2.0,0.3333333333333333,,,0.625,0.75,0.75,0.625,0.75,0.75,0.5,0.5,,101.94690265486726,13.0,15.25,8.0,15.25,0.25,,,0.5,,0.5,,0.5,,0.5,0.4813625,0.58455,0.604575,0.6,0.6,5.7,0.5,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,0.25,,,1.0,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,0.25,,,,0.5,,,24.1,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612761,2013,2012-13,True
101161-101187-101249-201942-202361,1610612761,"Amir Johnson, Alan Anderson, John Lucas III, DeMar DeRozan, Landry Fields","Johnson, Anderson, Lucas III, DeRozan, Fields",101161-101187-101249-201942-202361,TOR,1886.0,11,31.0,19.0,61.0,57.0,11.0,10.0,2.0,118.0,10.0,13.0,1.0,1.0,,,7.0,9.0,17.0,29.0,68.0,49.0,1.0,1.0,2.0,,3.0,7.0,20.0,2.0,2.0,2.0,27.0,7.0,11.0,0.5862068965517241,1.0,,0.6170212765957447,1.0,0.25,0.6415094339622641,1.0,0.35,0.18181818181818182,0.1,0.25,90.09544008483563,14.836065573770492,17.210526315789473,14.639344262295081,16.473684210526315,0.2765957446808511,0.7692307692307693,0.7692307692307693,0.14893617021276595,0.19148936170212766,1.0,1.0,,,0.6595744680851063,0.5105739130434782,0.5669,0.42158333333333337,0.029411764705882353,0.10294117647058823,8.989655172413793,0.18032786885245902,3.0,4.0,1.0,3.0,,,1.0,15.0,2.0,8.0,18.0,10.0,,,1.0,3.0,4.0,14.0,24.0,15.0,,7.0,8.0,15.0,1.0,4.0,2.0,1.0,38.0,,8.0,17.0,,25.0,,6.0,4.0,2.0,7.0,3.0,4.0,10.0,2.0,4.0,8.0,15.0,,2.0,,15.0,3.0,6.0,3.0,2.0,,1.0,2.0,2.0,66.0,,3.0,0.4117647058823529,0.4375,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3829787234042553,,,0.7,,0.7391304347826086,0.8888888888888888,,0.78125,,0.25,,0.75,0.8,1.0,0.5,,1.0,0.4,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.25,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.3191489361702128,,0.16666666666666666,,0.3333333333333333,0.12,0.1875,25.383333333333333,7.0,1.0,7.0,7.0,1.0,,,,0.4666666666666667,0.4666666666666667,1.0,0.5,0.4666666666666667,3.0,,1.0,,0.6,,,,,1.0,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612761,2013,2012-13,True
