EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Loose Ball Fouls Drawn,OffensiveGoaltends,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1889-201147-201163-201568-201580,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, JaVale McGee","Miller, Brewer, Chandler, Gallinari, McGee",1889-201147-201163-201568-201580,DEN,4513.0,23,75.0,-20.0,142.0,143.0,23.0,29.0,21.0,285.0,19.0,36.0,6.0,12.0,1.0,3.0,7.0,24.0,13.0,31.0,6.0,12.0,1.0,4.0,5.0,9.0,26.0,2.0,4.0,4.0,5.0,39.0,91.0,15.0,38.0,18.0,141.0,161.0,10.0,19.0,2.0,5.0,26.0,3.0,10.0,8.0,10.0,2.0,32.0,44.0,34.0,39.0,6.0,8.0,26.0,9.0,6.0,2.0,22.0,13.0,35.0,8.0,5.0,11.0,1.0,10.0,83.0,5.0,19.0,3.0,36.0,3.0,42.0,24.0,66.0,5.0,12.0,8.0,4.0,16.0,1.0,12.0,12.0,1.0,4.0,2.0,28.0,2.0,4.0,13.0,1.0,28.0,4.0,24.0,2.0,3.0,22.0,1.0,3.0,8.0,2.0,6.0,3.0,1.0,2.0,6.0,5.0,1.0,1.0,1.0,115.0,32.0,23.0,2.0,1.0,0.5641025641025641,0.6285714285714286,0.8666666666666667,0.39473684210526316,0.4,0.8,0.39473684210526316,0.42857142857142855,0.5263157894736842,0.3,0.47674418604651164,0.5416666666666666,0.75,0.5,0.5416666666666666,0.7272727272727273,0.29457364341085274,0.05263157894736842,0.06593406593406594,0.08333333333333333,0.125,0.08333333333333333,0.038461538461538464,0.5714285714285714,1.0,0.75,0.36538461538461536,0.5,0.23809523809523808,0.7222222222222222,0.3287671232876712,0.47058823529411764,0.29411764705882354,0.3333333333333333,0.13333333333333333,0.5,0.7727272727272727,0.7222222222222222,0.75,0.6,0.07575757575757576,90.93729226678484,0.8333333333333334,16.93661971830986,14.741258741258742,16.077464788732396,14.258741258741258,0.27906976744186046,0.5277777777777778,0.5757575757575758,0.5789473684210527,0.18604651162790697,0.2916666666666667,0.3333333333333333,0.14285714285714285,0.24031007751937986,0.41935483870967744,0.41935483870967744,0.7692307692307693,0.09302325581395349,0.5,0.5454545454545454,0.8333333333333334,0.20155038759689922,0.34615384615384615,0.36,0.8888888888888888,0.5,0.5,0.3333333333333333,0.041666666666666664,0.16666666666666666,0.5,0.5,0.15,0.3333333333333333,0.25,0.8,0.25,0.8,0.5736434108527132,0.34615384615384615,0.49231627906976744,0.5326404761904762,0.49766000000000005,0.058823529411764705,0.08163265306122448,0.18439716312056736,0.22695035460992907,9.04065934065934,24.960526315789473,0.1619718309859155,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201568-201585,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, Kosta Koufos","Miller, Brewer, Chandler, Gallinari, Koufos",1889-201147-201163-201568-201585,DEN,686.0,7,11.0,-10.0,21.0,23.0,,,2.0,44.0,1.0,2.0,,1.0,,,2.0,4.0,1.0,3.0,,,,,,1.0,5.0,,,,,4.0,9.0,1.0,5.0,6.0,17.0,27.0,1.0,2.0,,,2.0,,,,,,,4.0,4.0,3.0,,,5.0,1.0,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,1.0,1.0,2.0,4.0,,6.0,2.0,8.0,,1.0,1.0,,2.0,,,4.0,,2.0,2.0,6.0,,,5.0,,6.0,1.0,5.0,,,8.0,,,4.0,,1.0,,,1.0,1.0,,,1.0,,15.0,,,,,0.5,0.5,1.0,0.2,,,0.2,0.4444444444444444,0.5,,0.39285714285714285,0.5,,0.4722222222222222,0.5,,0.35714285714285715,,,,,,,0.3333333333333333,,0.5714285714285714,0.2,1.0,0.25,0.6666666666666666,0.2222222222222222,,,0.5,0.25,,0.5,0.5,0.6666666666666666,1.0,,92.36151603498543,,17.285714285714285,14.043478260869565,16.952380952380953,13.478260869565217,0.14285714285714285,0.5,0.5,,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,0.35714285714285715,0.2,0.2,1.0,0.5,,,,,,,,,,,,,0.5,0.2,0.48145714285714286,0.5931,,0.2222222222222222,0.3076923076923077,0.11764705882352941,,10.222222222222221,26.18,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201568-201951,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, Ty Lawson","Miller, Brewer, Chandler, Gallinari, Lawson",1889-201147-201163-201568-201951,DEN,381.0,5,6.0,-4.0,16.0,17.0,3.0,3.0,1.0,33.0,2.0,4.0,,,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,,,,1.0,1.0,,,1.0,1.0,6.0,9.0,1.0,2.0,4.0,19.0,23.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,6.0,3.0,,,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,1.0,,1.0,1.0,1.0,3.0,1.0,4.0,,2.0,2.0,,3.0,1.0,,1.0,,3.0,,4.0,,,4.0,1.0,5.0,,4.0,,,6.0,1.0,,2.0,,,,,,,,,,,17.0,7.0,3.0,,,0.5,0.5,1.0,0.5,,1.0,0.5,0.6666666666666666,,1.0,0.6818181818181818,,1.25,0.7307692307692307,1.0,1.1666666666666667,0.18181818181818182,,0.1111111111111111,0.25,,,,0.75,1.0,0.5,,1.0,1.0,0.6666666666666666,0.25,,,,,1.0,,1.0,,,,124.7244094488189,,14.25,9.0,14.0625,8.705882352941176,0.36363636363636365,0.5,0.6666666666666666,0.5,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.5,1.0,0.5454545454545454,1.0,0.49340454545454543,,0.52135,0.23076923076923078,0.2,0.10526315789473684,0.3684210526315789,7.722222222222222,23.200000000000003,0.1875,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201568-202389,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, Timofey Mozgov","Miller, Brewer, Chandler, Gallinari, Mozgov",1889-201147-201163-201568-202389,DEN,129.0,1,2.0,5.0,4.0,3.0,,,1.0,7.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,3.0,4.0,,1.0,,6.0,1.0,1.0,1.0,,,2.0,,,,,,,,6.0,,,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,4.0,,,,,,,,,,,,0.75,1.0,,0.6,1.0,,0.6,1.0,,0.2,,,,,,,,,0.5,1.0,,,0.5,0.5,1.0,,,,,1.0,,,,,78.13953488372093,,18.75,18.0,18.5,18.0,0.4,0.5,0.5,,0.2,1.0,1.0,,0.2,1.0,1.0,,,,,,0.2,,,,1.0,1.0,,,,,,,,,,,,0.6,,0.5029899999999999,0.5571,,,,0.3333333333333333,,7.525,26.1,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201568-202702,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, Kenneth Faried","Miller, Brewer, Chandler, Gallinari, Faried",1889-201147-201163-201568-202702,DEN,1890.0,12,32.0,-5.0,61.0,60.0,2.0,10.0,9.0,121.0,9.0,17.0,3.0,5.0,,1.0,4.0,11.0,6.0,14.0,3.0,9.0,1.0,,,5.0,9.0,1.0,1.0,1.0,1.0,19.0,42.0,8.0,18.0,5.0,67.0,72.0,4.0,7.0,1.0,2.0,13.0,,1.0,1.0,1.0,,3.0,24.0,14.0,21.0,3.0,6.0,9.0,5.0,4.0,,12.0,7.0,19.0,4.0,3.0,5.0,2.0,5.0,45.0,2.0,10.0,6.0,10.0,3.0,19.0,12.0,31.0,2.0,6.0,2.0,4.0,7.0,2.0,3.0,4.0,,4.0,,11.0,1.0,,12.0,1.0,16.0,,9.0,1.0,1.0,8.0,1.0,1.0,4.0,,5.0,3.0,,2.0,5.0,2.0,,,,54.0,3.0,2.0,,,0.631578947368421,0.75,0.875,0.4444444444444444,0.5,1.0,0.4444444444444444,0.4523809523809524,0.5714285714285714,,0.5166666666666667,0.6111111111111112,0.75,0.5317460317460317,0.5909090909090909,0.75,0.3,,0.09523809523809523,0.17647058823529413,0.09090909090909091,,,0.6363636363636364,0.6,0.625,0.43478260869565216,0.8571428571428571,0.2,0.6956521739130435,0.36363636363636365,0.625,0.42857142857142855,0.25,,0.3333333333333333,0.6666666666666666,0.42857142857142855,1.0,0.6666666666666666,0.06896551724137931,92.19047619047619,0.4,16.262295081967213,14.966666666666667,15.40983606557377,13.933333333333334,0.2833333333333333,0.5294117647058824,0.6428571428571429,0.5555555555555556,0.18333333333333332,0.36363636363636365,0.4,0.5,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.15,0.3333333333333333,0.3333333333333333,1.0,0.15,0.5555555555555556,0.5555555555555556,0.8,0.5555555555555556,0.6,,0.1111111111111111,0.1111111111111111,1.0,1.0,0.5,,,,0.5,1.0,0.5833333333333334,0.5555555555555556,0.49529416666666665,0.5297666666666667,0.540475,0.06349206349206349,0.08888888888888889,0.19402985074626866,0.04477611940298507,8.583333333333334,24.461111111111112,0.03278688524590164,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201568-2738,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Danilo Gallinari, Andre Iguodala","Miller, Brewer, Chandler, Gallinari, Iguodala",1889-201147-201163-201568-2738,DEN,167.0,7,3.0,6.0,6.0,5.0,5.0,3.0,,11.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,1.0,3.0,3.0,2.0,2.0,,12.0,6.0,,,,,,3.0,3.0,1.0,1.0,,9.0,2.0,4.0,6.0,,,2.0,2.0,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,2.0,,,,,2.0,,2.0,3.0,,4.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,12.0,9.0,5.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,1.0,1.2,,1.125,1.2,,1.125,0.4,,,,,,,1.0,,0.5,,1.0,,0.6666666666666666,,,,,,,,1.0,,1.0,,94.8502994011976,1.0,9.833333333333334,21.6,9.833333333333334,18.4,0.4,1.0,1.0,0.5,0.2,1.0,1.0,,,,,,,,,,0.4,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.25,1.0,0.8,1.0,0.48253,,0.49849999999999994,,,,0.75,2.6,25.6,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201576-203095,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Anthony Randolph, Evan Fournier","Miller, Brewer, Chandler, Randolph, Fournier",1889-201147-201163-201576-203095,DEN,109.0,1,2.0,-1.0,4.0,3.0,,,,7.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,2.0,,4.0,5.0,,,,,,,,,,,,4.0,,,,,2.0,,,,2.0,,2.0,,,2.0,,,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,92.4770642201835,,16.25,14.666666666666666,16.25,14.666666666666666,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,0.59465,,,,,,,1.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201576-2738,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, Anthony Randolph, Andre Iguodala","Miller, Brewer, Chandler, Randolph, Iguodala",1889-201147-201163-201576-2738,DEN,290.0,1,5.0,5.0,11.0,11.0,,6.0,2.0,22.0,2.0,5.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,3.0,,,,,4.0,8.0,1.0,3.0,,11.0,6.0,1.0,2.0,,,2.0,,,,,,,6.0,2.0,,3.0,,3.0,1.0,1.0,,3.0,,3.0,,,2.0,1.0,,6.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,2.0,,2.0,1.0,,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,9.0,,,,,0.75,0.75,,0.3333333333333333,,,0.3333333333333333,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.2727272727272727,,0.125,0.2,,,,0.5,,0.5,0.25,1.0,0.5,0.75,0.3333333333333333,0.3333333333333333,,,0.5,,0.5,,,,,109.24137931034484,,14.909090909090908,11.454545454545455,13.545454545454545,11.090909090909092,0.45454545454545453,0.4,0.5,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.5,,,,,,,,,,,,,0.7272727272727273,0.3333333333333333,0.5363772727272728,0.3732,,,,0.18181818181818182,,7.2,25.7,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201580-201951,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, JaVale McGee, Ty Lawson","Miller, Brewer, Chandler, McGee, Lawson",1889-201147-201163-201580-201951,DEN,5116.0,21,85.0,29.0,170.0,171.0,51.0,67.0,25.0,341.0,30.0,51.0,10.0,14.0,3.0,9.0,8.0,29.0,15.0,34.0,8.0,18.0,3.0,2.0,4.0,16.0,37.0,2.0,2.0,6.0,13.0,53.0,114.0,24.0,55.0,22.0,200.0,171.0,14.0,22.0,5.0,5.0,43.0,8.0,23.0,8.0,17.0,12.0,52.0,64.0,42.0,54.0,18.0,12.0,36.0,16.0,9.0,2.0,32.0,18.0,50.0,11.0,7.0,18.0,2.0,12.0,118.0,5.0,25.0,20.0,40.0,7.0,67.0,30.0,97.0,7.0,9.0,9.0,,16.0,1.0,9.0,4.0,1.0,7.0,1.0,20.0,1.0,8.0,17.0,3.0,35.0,,33.0,1.0,1.0,34.0,1.0,1.0,9.0,8.0,15.0,10.0,,5.0,15.0,10.0,1.0,,,157.0,52.0,51.0,5.0,8.0,0.6037735849056604,0.6808510638297872,0.75,0.43636363636363634,1.0,0.47058823529411764,0.4444444444444444,0.4649122807017544,0.6363636363636364,0.34782608695652173,0.5266272189349113,0.7962962962962963,0.5,0.5378378378378378,0.7678571428571429,0.5306122448979592,0.3254437869822485,0.03636363636363636,0.07894736842105263,0.11764705882352941,0.06896551724137931,0.1111111111111111,,0.8,1.0,0.6779661016949152,0.4166666666666667,0.7142857142857143,0.18518518518518517,0.6896551724137931,0.3448275862068966,0.5,0.38095238095238093,0.3684210526315789,0.16666666666666666,0.2222222222222222,0.6923076923076923,0.65,0.6923076923076923,0.5,0.09090909090909091,95.98123534010946,0.6666666666666666,15.670588235294117,14.339181286549708,14.782352941176471,13.2046783625731,0.30177514792899407,0.5882352941176471,0.6666666666666666,0.6,0.17159763313609466,0.27586206896551724,0.2962962962962963,0.25,0.20118343195266272,0.4411764705882353,0.45454545454545453,0.8,0.10650887573964497,0.4444444444444444,0.5,0.875,0.21893491124260356,0.43243243243243246,0.43243243243243246,0.6875,0.5185185185185185,0.7142857142857143,0.3,0.1111111111111111,0.07407407407407407,1.0,0.5,0.225,0.3333333333333333,0.1,0.5,0.325,0.46153846153846156,0.6272189349112426,0.4444444444444444,0.5015979041916168,0.5172729166666666,0.4762615384615385,0.05084745762711865,0.07377049180327869,0.215,0.26,8.314912280701755,25.514545454545452,0.3,0.875,,,,4.0,3.0,,3.0,1.0,1.0,0.029411764705882353,1.0,1.0,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201163-201580-202702,1610612743,"Andre Miller, Corey Brewer, Wilson Chandler, JaVale McGee, Kenneth Faried","Miller, Brewer, Chandler, McGee, Faried",1889-201147-201163-201580-202702,DEN,605.0,4,10.0,-4.0,18.0,19.0,3.0,6.0,2.0,37.0,4.0,7.0,1.0,3.0,,,2.0,6.0,1.0,3.0,1.0,2.0,,,,1.0,3.0,,,1.0,1.0,7.0,16.0,2.0,5.0,,20.0,24.0,1.0,4.0,,,2.0,2.0,2.0,1.0,1.0,,7.0,8.0,6.0,6.0,,,3.0,1.0,,,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,1.0,4.0,1.0,4.0,1.0,6.0,5.0,11.0,,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,3.0,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,18.0,7.0,3.0,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.4,,1.0,0.4,0.4375,0.25,1.0,0.47619047619047616,0.25,1.1666666666666667,0.47619047619047616,0.25,1.1666666666666667,0.23809523809523808,,,,,,,0.5,1.0,0.8,0.4444444444444444,0.5,0.3333333333333333,0.7142857142857143,0.4166666666666667,1.0,0.25,,,1.0,0.6666666666666666,1.0,1.0,1.0,,88.06611570247934,1.0,19.333333333333332,13.526315789473685,18.72222222222222,13.368421052631579,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.09523809523809523,0.5,0.5,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,0.5191976190476191,0.4734666666666667,0.48314999999999997,,,0.1,0.35,7.99375,24.56,0.16666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,1610612743,2013,2012-13,True
